Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj1r.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj3.mzML
P10908	UGPQ_ECOLI	ugpQ	Glycerophosphoryl diester phosphodiesterase	4	4	1.85173e+06	2.34341e+06	2.04713e+06	2.02861e+06	2.34455e+06	2.01329e+06
P11349	NARH_ECOLI	narH	Respiratory nitrate reductase 1 beta chain	12	9	1.69595e+07	1.623e+07	1.62912e+07	1.61444e+07	1.6115e+07	1.58014e+07
P11447	ARLY_ECOLI	argH	Argininosuccinate lyase	8	8	7.15345e+06	7.41559e+06	7.75361e+06	6.78592e+06	7.97183e+06	7.08498e+06
P11454	ENTF_ECOLI	entF	Enterobactin synthase component F	2	2	1.66678e+06	1.80649e+06		1.98452e+06		2.10239e+06
P11557	DAMX_ECOLI	damX	Protein DamX	9	9	3.26074e+07	3.3126e+07	3.33238e+07	3.31847e+07	3.1832e+07	3.26588e+07
P11875	SYR_ECOLI	argS	Arginine--tRNA ligase	26	26	6.13858e+07	5.9309e+07	5.78473e+07	5.98003e+07	6.13622e+07	5.76243e+07
P11880	MURF_ECOLI	murF	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase	4	4	2.76441e+07	2.36775e+07	2.38614e+07	2.39812e+07	2.33021e+07	2.43502e+07
P11988	BGLB_ECOLI	bglB	6-phospho-beta-glucosidase BglB	1	1	1.56526e+06	1.25603e+06	1.24238e+06	1.64581e+06	1.71827e+06	1.38438e+06
P12008	AROC_ECOLI	aroC	Chorismate synthase	3	3	1.65458e+07	1.52033e+07	1.53586e+07	1.53358e+07	1.59463e+07	1.56497e+07
P12081ups|SYHC_HUMAN_UPS	Histidyl-tRNA	Histidyl-tRNA		18	18	2.72933e+07	2.98544e+06	2.83501e+06	2.67627e+07	2.77339e+07	2.89315e+06
P12281	MOEA_ECOLI	moeA	Molybdopterin molybdenumtransferase	9	9	3.14527e+07	3.17033e+07	3.24952e+07	3.06791e+07	3.15089e+07	3.34833e+07
P12282	MOEB_ECOLI	moeB	Molybdopterin-synthase adenylyltransferase	1	1	8.2947e+06	8.94246e+06	7.55061e+06	7.50622e+06	8.35985e+06	7.82161e+06
P12295	UNG_ECOLI	ung	Uracil-DNA glycosylase	9	9	1.79954e+07	1.96976e+07	1.85199e+07	2.04484e+07	2.03657e+07	1.83347e+07
P12758	UDP_ECOLI	udp	Uridine phosphorylase	12	12	2.26023e+08	2.71955e+08	2.67387e+08	2.63375e+08	2.61338e+08	2.62397e+08
P12994	YBHB_ECOLI	ybhB	UPF0098 protein YbhB	2	2	1.85248e+06	2.24963e+06	1.90663e+06	2.24112e+06	2.1262e+06	2.34835e+06
P13001	BIOH_ECOLI	bioH	Pimelyl-[acyl-carrier protein] methyl ester esterase	2	2	2.53888e+06	2.35279e+06	2.23211e+06	2.62868e+06	2.31305e+06	1.62992e+06
P13009	METH_ECOLI	metH	Methionine synthase	24	24	1.07992e+07	1.00045e+07	1.05366e+07	1.01297e+07	1.02993e+07	1.02397e+07
P13016	AMPD_ECOLI	ampD	1,6-anhydro-N-acetylmuramyl-L-alanine amidase AmpD	5	5	6.42014e+06	7.60194e+06	7.41169e+06	7.1982e+06	7.38812e+06	7.46855e+06
P13024	FDHE_ECOLI	fdhE	Protein FdhE	9	9	1.94872e+07	1.97342e+07	2.05341e+07	1.88374e+07	1.93827e+07	2.10678e+07
P13029	KATG_ECOLI	katG	Catalase-peroxidase	41	41	1.81146e+08	1.88858e+08	1.90514e+08	1.86435e+08	1.90762e+08	1.94875e+08
P13033	GLPB_ECOLI	glpB	Anaerobic glycerol-3-phosphate dehydrogenase subunit B	5	5	3.39456e+06	3.64462e+06	3.1481e+06	3.77436e+06	3.16505e+06	3.43286e+06
P13035	GLPD_ECOLI	glpD	Aerobic glycerol-3-phosphate dehydrogenase	17	17	1.82927e+07	1.9133e+07	1.91623e+07	1.91622e+07	1.9103e+07	1.96001e+07
P13445	RPOS_ECOLI	rpoS	RNA polymerase sigma factor RpoS	15	15	2.814e+07	2.59819e+07	2.5829e+07	2.65073e+07	2.64237e+07	2.60562e+07
P13482	TREA_ECOLI	treA	Periplasmic trehalase	1	1	3.2194e+06	2.30625e+06	3.29807e+06	1.88318e+06	1.6232e+06	2.37249e+06
P13656	CHIA_ECOLI	chiA	Probable bifunctional chitinase/lysozyme	1	1	744976	968316	1.31217e+06	966564	1.13961e+06	1.09905e+06
P13979	TRAT1_ECOLI	traT	TraT complement resistance protein	7	7	1.75768e+07	1.81032e+07	1.83551e+07	1.84211e+07	1.85223e+07	1.8432e+07
P14081	SELB_ECOLI	selB	Selenocysteine-specific elongation factor	9	9	1.49595e+07	1.31057e+07	1.27365e+07	1.33353e+07	1.33745e+07	1.28101e+07
P14175	PROV_ECOLI	proV	Glycine betaine/L-proline transport ATP-binding protein ProV	6	6	1.76708e+07	1.71411e+07	1.90683e+07	1.66047e+07	1.89957e+07	1.76545e+07
P14294	TOP3_ECOLI	topB	DNA topoisomerase 3	6	6	1.47603e+06	1.08663e+06	1.00657e+06	1.01319e+06	1.31091e+06	982930
P14407	FUMB_ECOLI	fumB	Fumarate hydratase class I, anaerobic	27	17	1.22974e+08	1.31432e+08	1.30703e+08	1.2933e+08	1.31712e+08	1.30688e+08
P14900	MURD_ECOLI	murD	UDP-N-acetylmuramoylalanine--D-glutamate ligase	8	8	2.32922e+07	2.40441e+07	2.37248e+07	2.27251e+07	2.34193e+07	2.46969e+07
P15005	MCRB_ECOLI	mcrB	5-methylcytosine-specific restriction enzyme B	3	3	2.53274e+06	2.21182e+06	2.09119e+06	2.36082e+06	2.62718e+06	2.28484e+06
P15034	AMPP_ECOLI	pepP	Xaa-Pro aminopeptidase	14	14	6.53441e+07	6.27299e+07	6.18868e+07	5.98804e+07	6.12041e+07	6.39613e+07
P15038	HELD_ECOLI	helD	Helicase IV	3	3	4.80497e+06	4.56104e+06	4.90703e+06	3.83384e+06	4.69903e+06	4.82148e+06
P15042	DNLJ_ECOLI	ligA	DNA ligase	19	19	2.62617e+07	2.76445e+07	2.7851e+07	2.71796e+07	2.7011e+07	2.70451e+07
P15047	ENTA_ECOLI	entA	2,3-dihydro-2,3-dihydroxybenzoate dehydrogenase	4	4	2.32128e+06	1.89393e+06	2.14387e+06	2.14872e+06	2.2525e+06	1.93874e+06
P15067	GLGX_ECOLI	glgX	Glycogen debranching enzyme	4	4	2.45614e+06	2.74598e+06	2.95329e+06	3.28734e+06	2.7536e+06	3.31317e+06
P15070	FLIN_ECOLI	fliN	Flagellar motor switch protein FliN	1	1	1.94145e+07	2.04055e+07	1.87297e+07	1.88224e+07	2.03685e+07	2.01923e+07
P15082	SRLR_ECOLI	srlR	Glucitol operon repressor	3	3	2.21198e+06	2.30429e+06	2.07555e+06	2.01969e+06	2.25042e+06	2.6271e+06
P15254	PUR4_ECOLI	purL	Phosphoribosylformylglycinamidine synthase	18	18	9.64292e+06	9.58518e+06	9.58272e+06	9.55119e+06	9.80356e+06	9.42189e+06
P15286	FLK_ECOLI	flk	Flagellar regulator flk	2	2	926839		1.125e+06	1.12782e+06	1.42272e+06	1.56029e+06
P15288	PEPD_ECOLI	pepD	Cytosol non-specific dipeptidase	22	22	1.43229e+08	1.45607e+08	1.46319e+08	1.42552e+08	1.41083e+08	1.48795e+08
P15559ups|NQO1_HUMAN_UPS	NAD(P)H	NAD(P)H		8	8	1.5081e+07	1.71671e+06		1.36854e+07	1.46553e+07	1.7257e+06
P15639	PUR9_ECOLI	purH	Bifunctional purine biosynthesis protein PurH	14	14	3.55553e+07	3.35276e+07	3.33645e+07	3.42898e+07	3.53167e+07	3.39065e+07
P15640	PUR2_ECOLI	purD	Phosphoribosylamine--glycine ligase	8	8	2.54832e+07	2.32576e+07	2.27039e+07	2.30091e+07	2.183e+07	2.36148e+07
P15770	AROE_ECOLI	aroE	Shikimate dehydrogenase	3	3	1.35252e+07	1.2974e+07	1.38926e+07	1.32165e+07	1.34665e+07	1.29918e+07
P15877	DHG_ECOLI	gcd	Quinoprotein glucose dehydrogenase	2	2	2.07328e+06					1.83408e+06
P15977	MALQ_ECOLI	malQ	4-alpha-glucanotransferase	5	5	1.09311e+07	9.78608e+06	9.66542e+06	9.72736e+06	9.86592e+06	1.04357e+07
P16083ups|NQO2_HUMAN_UPS	Ribosyldihydronicotinamide	Ribosyldihydronicotinamide		7	7	1.15793e+07	1.65116e+06		1.13084e+07	1.1161e+07	1.62275e+06
P16095	SDHL_ECOLI	sdaA	L-serine dehydratase 1	10	10	2.34065e+07	3.11644e+07	2.79719e+07	2.43968e+07	2.531e+07	2.7732e+07
P16384	MIAA_ECOLI	miaA	tRNA dimethylallyltransferase	12	12	7.98583e+06	6.78147e+06	7.19892e+06	7.48084e+06	7.22599e+06	6.96038e+06
P16431	HYCE_ECOLI	hycE	Formate hydrogenlyase subunit 5	17	16	4.97248e+07	4.85639e+07	4.8525e+07	4.97255e+07	5.04367e+07	4.58332e+07
P16432	HYCF_ECOLI	hycF	Formate hydrogenlyase subunit 6	1	1			1.25504e+06	880715		
P16433	HYCG_ECOLI	hycG	Formate hydrogenlyase subunit 7	1	0	4.34712e+06	4.34909e+06	4.39773e+06	4.12111e+06	3.9717e+06	3.85264e+06
P16456	SELD_ECOLI	selD	Selenide, water dikinase	8	8	4.01282e+07	3.96802e+07	3.98891e+07	3.93388e+07	4.02554e+07	4.10783e+07
P16525	TUS_ECOLI	tus	DNA replication terminus site-binding protein	1	1			502633			600738
P16528	ICLR_ECOLI	iclR	Acetate operon repressor	4	4	6.69115e+06	6.9756e+06	6.63797e+06	6.81388e+06	7.03371e+06	6.65007e+06
P16659	SYP_ECOLI	proS	Proline--tRNA ligase	28	28	8.93019e+07	9.09621e+07	8.82128e+07	8.84918e+07	8.77933e+07	8.88745e+07
P16676	CYSA_ECOLI	cysA	Sulfate/thiosulfate import ATP-binding protein CysA	5	5	1.69891e+06	1.95101e+06	1.90976e+06	1.90462e+06	1.86303e+06	1.77478e+06
P16694	YJDA_ECOLI	yjdA	Uncharacterized protein YjdA	1	1	1.26715e+06		1.7045e+06			
P16700	CYSP_ECOLI	cysP	Thiosulfate-binding protein	22	22	3.08687e+07	3.2781e+07	3.45164e+07	3.30753e+07	3.46177e+07	3.52574e+07
P16703	CYSM_ECOLI	cysM	Cysteine synthase B	7	7	1.22159e+07	1.17452e+07	1.20051e+07	1.17295e+07	1.17236e+07	1.26157e+07
P16926	MREC_ECOLI	mreC	Cell shape-determining protein MreC	7	7	5.32405e+06	5.23535e+06	5.01582e+06	5.58743e+06	4.74191e+06	5.14197e+06
P17109	MEND_ECOLI	menD	2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase	7	7	6.06623e+06	6.48857e+06	6.48505e+06	6.36157e+06	6.47176e+06	6.66059e+06
P17115	GUTQ_ECOLI	gutQ	Arabinose 5-phosphate isomerase GutQ	5	5	1.01661e+07	9.4248e+06	8.82729e+06	8.81533e+06	9.47394e+06	8.88621e+06
P17117	NFSA_ECOLI	nfsA	Oxygen-insensitive NADPH nitroreductase	3	3	1.97092e+07	2.04522e+07	1.86485e+07	1.9065e+07	1.90948e+07	1.97186e+07
P17169	GLMS_ECOLI	glmS	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]	36	36	1.61221e+08	1.89102e+08	1.85147e+08	1.78807e+08	1.83058e+08	1.8487e+08
P17315	CIRA_ECOLI	cirA	Colicin I receptor	11	11	8.22067e+06	8.51911e+06	8.2999e+06	8.47769e+06	8.23767e+06	8.01924e+06
P17411	CHBF_ECOLI	chbF	6-phospho-beta-glucosidase	1	1		164706				
P17443	MURG_ECOLI	murG	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase	11	11	8.49627e+06	8.5009e+06	8.7332e+06	8.09978e+06	8.53618e+06	8.71828e+06
P17445	BETB_ECOLI	betB	Betaine aldehyde dehydrogenase	7	7	5.07243e+06	4.37536e+06	4.52617e+06	4.38441e+06	4.60641e+06	4.55204e+06
P17846	CYSI_ECOLI	cysI	Sulfite reductase [NADPH] hemoprotein beta-component	31	31	2.59267e+07	2.58307e+07	2.64632e+07	2.57128e+07	2.65523e+07	2.62782e+07
P17854	CYSH_ECOLI	cysH	Phosphoadenosine phosphosulfate reductase	12	12	2.73766e+07	2.54513e+07	2.48347e+07	2.64272e+07	2.54985e+07	2.55754e+07
P17952	MURC_ECOLI	murC	UDP-N-acetylmuramate--L-alanine ligase	9	9	1.40007e+07	1.37508e+07	1.43077e+07	1.43559e+07	1.4546e+07	1.49797e+07
P17993	UBIG_ECOLI	ubiG	3-demethylubiquinone-9 3-methyltransferase	6	6	2.81363e+07	2.95595e+07	2.82744e+07	2.84663e+07	2.87709e+07	2.89216e+07
P18133	PNCB_ECOLI	pncB	Nicotinate phosphoribosyltransferase	10	10	8.41364e+06	7.87461e+06	7.86252e+06	8.53022e+06	8.37259e+06	7.63005e+06
P18196	MINC_ECOLI	minC	Septum site-determining protein MinC	6	6	9.14559e+06	9.49461e+06	9.7841e+06	9.21941e+06	9.54986e+06	9.46519e+06
P18390	YJJA_ECOLI	yjjA	Uncharacterized protein YjjA	4	4	1.57391e+07	1.45568e+07	1.42544e+07	1.25625e+07	1.25301e+07	1.39225e+07
P18392	RSTB_ECOLI	rstB	Sensor protein RstB	2	2	591589	510097	623887	541828	606839	
P18393	YBDZ_ECOLI	ybdZ	Uncharacterized protein YbdZ	1	1		2.29942e+06	1.66505e+06			2.12827e+06
P18775	DMSA_ECOLI	dmsA	Dimethyl sulfoxide reductase DmsA	14	14	3.91561e+07	3.70013e+07	3.77954e+07	3.65362e+07	3.65992e+07	3.70148e+07
P18776	DMSB_ECOLI	dmsB	Anaerobic dimethyl sulfoxide reductase chain B	5	4	1.10149e+07	1.00953e+07	1.03149e+07	9.89023e+06	9.63798e+06	1.04237e+07
P18843	NADE_ECOLI	nadE	NH(3)-dependent NAD(+) synthetase	14	14	1.06491e+08	9.57767e+07	9.45546e+07	9.64817e+07	9.7947e+07	9.59266e+07
P19624	PDXA_ECOLI	pdxA	4-hydroxythreonine-4-phosphate dehydrogenase	4	4	2.88664e+06	3.28919e+06	3.18642e+06	2.77974e+06	2.72326e+06	2.77868e+06
P19926	AGP_ECOLI	agp	Glucose-1-phosphatase	5	5	1.73547e+07	1.57398e+07	1.57609e+07	1.57604e+07	1.58391e+07	1.59792e+07
P19930	HYAD_ECOLI	hyaD	Hydrogenase 1 maturation protease	2	2					7.72829e+06	7.88667e+06
P19931	HYAE_ECOLI	hyaE	Hydrogenase-1 operon protein HyaE	2	2	3.02948e+06	3.38126e+06	3.50999e+06	3.36808e+06	3.27572e+06	3.72099e+06
P19932	HYAF_ECOLI	hyaF	Hydrogenase-1 operon protein HyaF	1	1		3.89371e+06	3.57162e+06	3.85072e+06		4.07095e+06
P19934	TOLA_ECOLI	tolA	Protein TolA	4	4	8.47382e+06	8.30012e+06	9.19548e+06	8.25817e+06	8.20671e+06	9.20961e+06
P20083	PARE_ECOLI	parE	DNA topoisomerase 4 subunit B	6	6	9.84799e+06	8.57136e+06	8.92487e+06	9.17841e+06	8.94544e+06	8.91056e+06
P20099	BISC_ECOLI	bisC	Biotin sulfoxide reductase	5	5	1.69771e+06	1.26623e+06	1.3541e+06	1.43593e+06	1.70977e+06	1.47654e+06
P20605	FIC_ECOLI	fic	Probable adenosine monophosphate-protein transferase fic	1	1	2.6194e+06	2.29986e+06	2.52632e+06	2.54219e+06	2.44994e+06	2.34048e+06
P20966	PTFBC_ECOLI	fruA	PTS system fructose-specific EIIBC component	10	10	6.90299e+07	7.90932e+07	7.57959e+07	7.67251e+07	7.74875e+07	7.69321e+07
P21156	CYSD_ECOLI	cysD	Sulfate adenylyltransferase subunit 2	6	6	1.084e+07	1.21411e+07	1.21953e+07	1.21069e+07	1.27163e+07	1.22633e+07
P21165	PEPQ_ECOLI	pepQ	Xaa-Pro dipeptidase	16	16	1.07373e+08	1.03269e+08	1.02847e+08	1.0152e+08	1.02553e+08	1.03099e+08
P21170	SPEA_ECOLI	speA	Biosynthetic arginine decarboxylase	17	17	3.45588e+07	3.34584e+07	3.35808e+07	3.28484e+07	3.40041e+07	3.4594e+07
P21179	CATE_ECOLI	katE	Catalase HPII	6	6	2.29031e+06	2.28194e+06	2.28345e+06	2.09354e+06	2.1916e+06	2.22308e+06
P21338	RNI_ECOLI	rna	Ribonuclease I	5	5	3.58202e+06	4.35281e+06	3.79621e+06	3.63598e+06	3.96841e+06	3.77701e+06
P21365	YCIC_ECOLI	yciC	UPF0259 membrane protein YciC	1	1	2.79115e+06	5.3533e+06	5.24385e+06	5.77555e+06	5.50408e+06	4.72804e+06
P21367	YCAC_ECOLI	ycaC	Uncharacterized protein YcaC	7	7	1.32364e+07	1.26656e+07	1.3045e+07	1.31883e+07	1.34263e+07	1.35198e+07
P21369	PNCA_ECOLI	pncA	Pyrazinamidase/nicotinamidase	2	2	7.21935e+06	6.34684e+06	6.90605e+06	6.38984e+06	6.67727e+06	6.44048e+06
P21420	NMPC_ECOLI	nmpC	Putative outer membrane porin protein NmpC	8	8	2.08072e+08	1.8569e+08	1.92096e+08	1.93476e+08	1.92028e+08	1.92581e+08
P21499	RNR_ECOLI	rnr	Ribonuclease R	32	32	1.96282e+07	1.94826e+07	1.93532e+07	1.92412e+07	1.96591e+07	1.90703e+07
P21507	SRMB_ECOLI	srmB	ATP-dependent RNA helicase SrmB	18	18	2.61478e+07	2.57583e+07	2.54199e+07	2.46782e+07	2.59216e+07	2.55842e+07
P21513	RNE_ECOLI	rne	Ribonuclease E	34	34	5.99738e+07	5.99354e+07	6.07209e+07	6.03195e+07	6.19543e+07	6.06886e+07
P21515	ACPH_ECOLI	acpH	Acyl carrier protein phosphodiesterase	2	2	1.46024e+07	1.46469e+07	1.27126e+07			1.52694e+07
P21599	KPYK2_ECOLI	pykA	Pyruvate kinase II	22	22	1.13414e+08	1.10924e+08	1.11909e+08	1.09538e+08	1.10932e+08	1.10793e+08
P21645	LPXD_ECOLI	lpxD	UDP-3-O-(3-hydroxymyristoyl)glucosamine N-acyltransferase	2	2	2.99788e+07	2.55701e+07	2.64423e+07	2.66632e+07	2.60731e+07	2.53276e+07
P21829	YBHA_ECOLI	ybhA	Pyridoxal phosphate phosphatase YbhA	5	5	1.2745e+07	1.25669e+07	1.22813e+07	1.22588e+07	1.31846e+07	1.29395e+07
P21866	KDPE_ECOLI	kdpE	KDP operon transcriptional regulatory protein KdpE	1	1		1.46459e+06		1.36897e+06		1.06513e+06
P21888	SYC_ECOLI	cysS	Cysteine--tRNA ligase	19	19	5.247e+07	5.72097e+07	5.71437e+07	5.71792e+07	6.01986e+07	6.12521e+07
P21889	SYD_ECOLI	aspS	Aspartate--tRNA ligase	35	35	7.06453e+07	7.23794e+07	7.02225e+07	7.01162e+07	7.13196e+07	7.09529e+07
P21893	RECJ_ECOLI	recJ	Single-stranded-DNA-specific exonuclease RecJ	5	5	2.72799e+06	2.13067e+06	2.1297e+06	2.22997e+06	2.34413e+06	2.03557e+06
P22106	ASNB_ECOLI	asnB	Asparagine synthetase B [glutamine-hydrolyzing]	10	10	9.31429e+06	8.67299e+06	8.59365e+06	8.70222e+06	8.1048e+06	8.84945e+06
P22186	MRAZ_ECOLI	mraZ	Protein MraZ	2	2	7.3137e+06	7.13506e+06	7.36233e+06	6.7787e+06	7.16085e+06	6.74941e+06
P22188	MURE_ECOLI	murE	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase	12	12	2.61815e+07	2.56719e+07	2.49592e+07	2.56663e+07	2.50897e+07	2.44513e+07
P22255	CYSQ_ECOLI	cysQ	3'(2'),5'-bisphosphate nucleotidase CysQ	7	7	2.92049e+07	2.94463e+07	2.8316e+07	2.8435e+07	2.93921e+07	2.92434e+07
P22256	GABT_ECOLI	gabT	4-aminobutyrate aminotransferase GabT	5	5	3.68611e+06	3.42974e+06	3.3681e+06	3.11421e+06	3.23048e+06	2.98415e+06
P22259	PCKA_ECOLI	pckA	Phosphoenolpyruvate carboxykinase [ATP]	18	18	6.73467e+07	6.34777e+07	6.3016e+07	6.29096e+07	6.53786e+07	6.32739e+07
P22333	ADD_ECOLI	add	Adenosine deaminase	12	12	7.30769e+07	7.65435e+07	7.5212e+07	7.55692e+07	7.362e+07	7.55304e+07
P22523	MUKB_ECOLI	mukB	Chromosome partition protein MukB	40	40	3.26368e+07	3.04484e+07	3.13723e+07	3.14397e+07	3.26169e+07	3.14335e+07
P22524	MUKE_ECOLI	mukE	Chromosome partition protein MukE	7	7	2.27812e+07	2.25452e+07	2.31171e+07	2.16647e+07	2.16955e+07	2.30514e+07
P22525	YCBB_ECOLI	ycbB	Probable L,D-transpeptidase YcbB	11	11	8.33128e+07	7.4932e+07	7.56693e+07	7.87451e+07	8.17037e+07	7.56991e+07
P22564	RIHC_ECOLI	rihC	Non-specific ribonucleoside hydrolase RihC	1	1	605307	502940	488374	735389	675665	489371
P22634	MURI_ECOLI	murI	Glutamate racemase	6	6	5.7172e+06	6.6018e+06	5.9391e+06	4.75666e+06	5.60664e+06	5.29595e+06
P22707	FINO_ECOLI	finO	Fertility inhibition protein	2	2	1.9393e+06	2.4382e+06	2.17849e+06	2.39844e+06	2.01141e+06	2.14429e+06
P22939	ISPA_ECOLI	ispA	Farnesyl diphosphate synthase	3	3	1.28588e+07	1.2282e+07	1.25104e+07	1.19853e+07	1.21637e+07	1.20287e+07
P23003	TRMA_ECOLI	trmA	tRNA (uracil(54)-C(5))-methyltransferase	4	4	8.9829e+06	7.8987e+06	7.91371e+06	8.65452e+06	8.20728e+06	8.42554e+06
P23256	MALY_ECOLI	malY	Protein MalY	1	1	1.80006e+06	1.81242e+06	1.59868e+06	1.55032e+06	1.60566e+06	1.70621e+06
P23305	YIGA_ECOLI	yigA	Uncharacterized protein YigA	4	4	6.09751e+06	5.98317e+06	5.46199e+06	5.07307e+06	5.47081e+06	5.59438e+06
P23331	KITH_ECOLI	tdk	Thymidine kinase	7	7	1.82319e+07	1.90898e+07	1.9846e+07	1.92597e+07	1.88155e+07	1.86243e+07
P23367	MUTL_ECOLI	mutL	DNA mismatch repair protein MutL	3	3	1.58463e+06	1.34309e+06	1.65141e+06	1.58753e+06	1.40359e+06	1.52582e+06
P23538	PPSA_ECOLI	ppsA	Phosphoenolpyruvate synthase	14	14	2.63558e+07	2.85511e+07	2.74406e+07	2.68773e+07	2.69418e+07	2.73407e+07
P23721	SERC_ECOLI	serC	Phosphoserine aminotransferase	17	17	5.87589e+07	5.59735e+07	5.5229e+07	5.32381e+07	5.4662e+07	5.49126e+07
P23827	ECOT_ECOLI	eco	Ecotin	6	6	4.71967e+07	4.67528e+07	4.57079e+07	4.57072e+07	4.59592e+07	4.5666e+07
P23830	PSS_ECOLI	pssA	CDP-diacylglycerol--serine O-phosphatidyltransferase	11	11	1.09364e+07	1.02582e+07	1.01173e+07	9.72072e+06	1.00946e+07	9.31004e+06
P23836	PHOP_ECOLI	phoP	Transcriptional regulatory protein PhoP	12	12	6.27847e+07	6.34564e+07	6.31111e+07	6.00513e+07	6.02967e+07	6.3885e+07
P23837	PHOQ_ECOLI	phoQ	Sensor protein PhoQ	4	4	2.41119e+06	2.55265e+06	2.7804e+06	2.83151e+06	2.61953e+06	2.88769e+06
P23839	YICC_ECOLI	yicC	UPF0701 protein YicC	12	12	3.02243e+07	2.89251e+07	2.96033e+07	2.93632e+07	2.93247e+07	2.9989e+07
P23843	OPPA_ECOLI	oppA	Periplasmic oligopeptide-binding protein	22	22	2.80881e+07	2.99054e+07	3.01321e+07	2.95615e+07	2.92638e+07	2.98782e+07
P23845	CYSN_ECOLI	cysN	Sulfate adenylyltransferase subunit 1	11	11	1.42112e+07	1.50492e+07	1.35303e+07	1.44675e+07	1.44164e+07	1.42189e+07
P23847	DPPA_ECOLI	dppA	Periplasmic dipeptide transport protein	2	2	1.93473e+06	1.54362e+06	1.7107e+06	1.75561e+06	1.78495e+06	1.62156e+06
P23857	PSPE_ECOLI	pspE	Thiosulfate sulfurtransferase PspE	2	2	2.38687e+07	2.17869e+07	2.37397e+07	2.55916e+07	2.47848e+07	2.2609e+07
P23865	PRC_ECOLI	prc	Tail-specific protease	24	24	2.88924e+07	2.70034e+07	2.8198e+07	2.82911e+07	2.88226e+07	2.82783e+07
P23869	PPIB_ECOLI	ppiB	Peptidyl-prolyl cis-trans isomerase B	6	6	1.7093e+08	2.5975e+08	2.56655e+08	2.46814e+08	2.45114e+08	2.50117e+08
P23871	HEMH_ECOLI	hemH	Ferrochelatase	6	6	1.17336e+07	1.1091e+07	1.02707e+07	1.05677e+07	1.12605e+07	1.08882e+07
P23882	FMT_ECOLI	fmt	Methionyl-tRNA formyltransferase	9	9	4.44251e+07	4.22344e+07	4.31319e+07	4.28044e+07	4.25781e+07	4.24817e+07
P23886	CYDC_ECOLI	cydC	ATP-binding/permease protein CydC	1	1	1.44019e+06	1.33346e+06	1.39198e+06	1.26393e+06	1.3531e+06	1.29119e+06
P23890	CADC_ECOLI	cadC	Transcriptional activator CadC	3	3	1.31482e+06	1.47131e+06	1.22344e+06	1.46272e+06	1.4578e+06	1.61594e+06
P23893	GSA_ECOLI	hemL	Glutamate-1-semialdehyde 2,1-aminomutase	13	13	1.82705e+08	1.77686e+08	1.79074e+08	1.74375e+08	1.81481e+08	1.81003e+08
P23894	HTPX_ECOLI	htpX	Protease HtpX	3	3	1.79426e+07	1.65673e+07	1.75134e+07	1.80199e+07	1.76249e+07	1.72282e+07
P23908	ARGE_ECOLI	argE	Acetylornithine deacetylase	2	2	3.64649e+06	3.86802e+06	3.82009e+06	3.6986e+06	3.96134e+06	3.5921e+06
P23909	MUTS_ECOLI	mutS	DNA mismatch repair protein MutS	23	23	2.1107e+07	2.03694e+07	2.07295e+07	2.11498e+07	2.06381e+07	2.09109e+07
P23917	MAK_ECOLI	mak	Fructokinase	5	5	3.6998e+06	4.11968e+06	4.16375e+06	4.04559e+06	4.0575e+06	3.77872e+06
P24169	DCOS_ECOLI	speF	Ornithine decarboxylase, inducible	11	11	1.66877e+07	1.53284e+07	1.48559e+07	1.52724e+07	1.55605e+07	1.57272e+07
P24171	DCP_ECOLI	dcp	Peptidyl-dipeptidase dcp	13	13	9.82088e+06	1.15592e+07	1.168e+07	1.16922e+07	1.16358e+07	1.13047e+07
P24173	RFAC_ECOLI	rfaC	Lipopolysaccharide heptosyltransferase 1	4	4	2.28274e+06	2.20465e+06	2.42246e+06	2.53726e+06	2.36988e+06	2.08214e+06
P24178	YFFB_ECOLI	yffB	Protein YffB	4	4	2.73847e+07	2.53292e+07	2.57564e+07	2.42133e+07	2.42065e+07	2.52552e+07
P24182	ACCC_ECOLI	accC	Biotin carboxylase	21	21	1.05251e+08	1.00925e+08	1.00856e+08	1.00298e+08	9.91111e+07	1.00753e+08
P24183	FDNG_ECOLI	fdnG	Formate dehydrogenase, nitrate-inducible, major subunit	29	29	2.76819e+07	2.87024e+07	2.90361e+07	2.90257e+07	2.92583e+07	2.86054e+07
