Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj3.mzML
P0A8G6	P0A8G6		wrbA		9.59517e+06	9.06892e+06	9.13546e+06	9.28074e+06	8.99207e+06	9.22199e+06
P0A8G9	P0A8G9		xseB		8.77199e+06	9.32073e+06	8.70764e+06	9.51171e+06	8.56624e+06	9.86724e+06
P0A8H8	P0A8H8		yacG		2.12908e+06	2.15896e+06	2.10948e+06	2.19008e+06	2.1518e+06	1.96038e+06
P0A8I1	P0A8I1		yqgF		1.34232e+06	1.17849e+06	1.38494e+06	1.25015e+06	1.34334e+06	1.27601e+06
P0A8I3	P0A8I3		yaaA		4.15239e+06	3.62172e+06	3.95454e+06	3.51523e+06	4.00909e+06	3.51385e+06
P0A8I5	P0A8I5		trmB		6.30283e+06	6.06722e+06	6.52393e+06	6.15148e+06	6.3984e+06	5.96048e+06
P0A8I8	P0A8I8		rlmH		3.94841e+06	3.86882e+06	4.07369e+06	3.79877e+06	4.00091e+06	3.64421e+06
P0A8J2	P0A8J2		dnaT		1.01241e+06	863408	1.0846e+06	936988	1.22153e+06	839806
P0A8J4	P0A8J4		ybeD		1.52612e+07	1.36246e+07	1.50075e+07	1.38767e+07	1.49924e+07	1.41107e+07
P0A8J8	P0A8J8		rhlB		5.62996e+06	5.41303e+06	5.70261e+06	5.38371e+06	5.55121e+06	5.55796e+06
P0A8K1	P0A8K1		psd		4.02788e+06	4.12763e+06	4.77373e+06	4.0218e+06	4.15718e+06	4.38695e+06
P0A8K5	P0A8K5		yaeP		2.0944e+06	1.97944e+06	2.01058e+06	2.18214e+06	2.38551e+06	2.2925e+06
P0A8L1	P0A8L1		serS		3.00908e+07	3.1705e+07	3.03202e+07	3.04998e+07	2.99273e+07	3.07088e+07
P0A8L7	P0A8L7		yciU		1.9287e+06	1.97553e+06	2.00579e+06	1.81032e+06	1.71392e+06	1.79815e+06
P0A8M0	P0A8M0		asnS		3.38701e+07	3.56078e+07	3.40988e+07	3.53063e+07	3.36643e+07	3.60621e+07
P0A8M3	P0A8M3		thrS		1.16086e+07	1.09861e+07	1.15627e+07	1.06864e+07	1.13404e+07	1.09558e+07
P0A8M6	P0A8M6		yeeX		9.69014e+06	9.44241e+06	9.5211e+06	9.61621e+06	9.86787e+06	8.9817e+06
P0A8N0	P0A8N0		matP		330364	404647	353615	382822	293723	447975
P0A8N3	P0A8N3		lysS		3.70156e+07	3.51809e+07	3.71248e+07	3.59965e+07	3.69758e+07	3.59881e+07
P0A8N5	P0A8N5		lysU		2.14867e+07	2.06308e+07	2.14334e+07	2.03519e+07	2.16838e+07	2.05227e+07
P0A8N7	P0A8N7		epmA		3.10353e+06	3.09248e+06	2.99217e+06	3.02146e+06	2.89056e+06	3.24758e+06
P0A8P3	P0A8P3		yggX		1.97918e+07	2.11373e+07	2.05845e+07	2.26783e+07	2.05347e+07	2.13281e+07
P0A8Q0	P0A8Q0		frdC		2.22218e+06	2.52401e+06	2.41294e+06	2.45575e+06	2.50535e+06	2.21339e+06
P0A8R0	P0A8R0		rraA		1.87896e+07	1.75861e+07	1.91162e+07	1.81273e+07	1.8574e+07	1.84402e+07
P0A8R9	P0A8R9		hdfR		1.11362e+06	1.21011e+06	1.39632e+06	1.20182e+06	1.35628e+06	1.27452e+06
P0A8S1	P0A8S1		iciA		2.92287e+06	3.09937e+06	3.06496e+06	3.16697e+06	2.94649e+06	3.06698e+06
P0A8T1	P0A8T1		prmA		7.09347e+06	7.77401e+06	7.51937e+06	7.64055e+06	7.42591e+06	7.43417e+06
P0A8T7	P0A8T7		rpoC		5.27348e+07	5.16482e+07	5.25477e+07	5.22213e+07	5.24107e+07	5.22119e+07
P0A8U0	P0A8U0		syd		1.04692e+06	830169	1.01691e+06	765570	1.13349e+06	859791
P0A8U6	P0A8U6		metJ		8.28433e+06	8.4468e+06	8.28009e+06	8.46655e+06	8.15304e+06	8.49108e+06
P0A8V2	P0A8V2		rpoB		3.99755e+07	3.93373e+07	3.99441e+07	3.98743e+07	3.99307e+07	3.97686e+07
P0A8V6	P0A8V6		fadR		6.99642e+06	7.67538e+06	6.78924e+06	7.69947e+06	6.49052e+06	7.27421e+06
P0A8W0	P0A8W0		nanR		2.26948e+06	2.49053e+06	2.19117e+06	2.48013e+06	2.20608e+06	2.62658e+06
P0A8W2	P0A8W2		slyA		9.58996e+06	9.72256e+06	9.66418e+06	9.60732e+06	9.18187e+06	9.20804e+06
P0A8W5	P0A8W5		yqgE		1.08108e+06	1.13906e+06	1.16241e+06	1.08152e+06	1.07042e+06	1.05114e+06
P0A8W8	P0A8W8		yfbU		2.14209e+07	2.19288e+07	2.10261e+07	2.22689e+07	2.15711e+07	2.26198e+07
P0A8X0	P0A8X0		yjgA		6.89026e+06	6.72973e+06	6.78599e+06	6.85594e+06	6.59913e+06	6.86313e+06
P0A8X2	P0A8X2		yceI		1.10095e+06	993533	1.07641e+06	1.14811e+06	1.00228e+06	1.06159e+06
P0A8Y1	P0A8Y1		yjjG		1.05554e+06	1.16596e+06	1.03687e+06	1.22397e+06	1.17407e+06	1.11309e+06
P0A8Y3	P0A8Y3		yihX		2.56798e+06	2.79895e+06	2.65316e+06	2.72211e+06	2.67121e+06	2.6294e+06
P0A8Y5	P0A8Y5		yidA		5.23228e+06	4.92754e+06	5.07598e+06	5.05594e+06	5.24683e+06	5.04768e+06
P0A8Z0	P0A8Z0		yciA		1.86585e+06	1.90635e+06	1.88583e+06	1.75345e+06	1.83948e+06	1.81409e+06
P0A8Z3	P0A8Z3		ybgC		1.301e+06	1.42799e+06	1e+06	1.2224e+06	1.24573e+06	1.47099e+06
P0A8Z7	P0A8Z7		yqiA		359234	398657	294792	215347	337490	341354
P0A903	P0A903		bamC		2.09807e+07	2.02268e+07	2.09249e+07	2.08291e+07	2.09172e+07	1.98804e+07
P0A905	P0A905		slyB		2.86891e+07	2.84668e+07	2.90867e+07	2.89335e+07	2.91829e+07	2.68259e+07
P0A908	P0A908		mipA		1.8291e+06	1.94466e+06	1.82955e+06	2.01821e+06	1.81983e+06	1.99086e+06
P0A910	P0A910		ompA		5.8996e+08	5.70073e+08	6.02015e+08	5.85358e+08	5.80052e+08	5.62244e+08
P0A912	P0A912		pal		3.72376e+07	3.45384e+07	3.68241e+07	3.20095e+07	3.84876e+07	3.21544e+07
P0A915	P0A915		ompW		1.50073e+07	1.41471e+07	1.46649e+07	1.40726e+07	1.50908e+07	1.43524e+07
P0A917	P0A917		ompX		1.78403e+07	1.51099e+07	1.67381e+07	1.48537e+07	1.70624e+07	1.50061e+07
P0A921	P0A921		pldA		1.79777e+06	1.8767e+06	1.83488e+06	1.83074e+06	1.79659e+06	1.68872e+06
P0A927	P0A927		tsx		9.84117e+06	9.46987e+06	9.85784e+06	9.6209e+06	9.70507e+06	8.97203e+06
P0A932	P0A932		gfcE		1.66396e+07	1.67681e+07	1.7905e+07	1.67693e+07	1.74096e+07	1.68698e+07
P0A935	P0A935		mltA		5.74959e+06	6.0926e+06	5.75924e+06	5.75682e+06	5.63148e+06	5.82957e+06
P0A937	P0A937		bamE		7.15194e+06	5.89469e+06	7.14659e+06	6.22321e+06	7.27924e+06	6.38203e+06
P0A940	P0A940		bamA		1.43043e+07	1.33624e+07	1.43543e+07	1.37228e+07	1.40446e+07	1.37028e+07
P0A944	P0A944		rimI		360485	407861	365118	320840	353415	369246
P0A951	P0A951		speG		926532	1.17711e+06	927231	986022	892136	1.23964e+06
P0A953	P0A953		fabB		4.67679e+07	4.63249e+07	4.59651e+07	4.64733e+07	4.6207e+07	4.39792e+07
P0A955	P0A955		eda		2.75974e+07	2.63414e+07	2.6763e+07	2.57968e+07	2.66721e+07	2.65997e+07
P0A959	P0A959		alaA		2.06419e+06	2.08596e+06	2.1021e+06	2.15831e+06	2.11003e+06	1.90998e+06
P0A962	P0A962		ansA		1.53664e+06	1.41124e+06	1.54027e+06	1.28573e+06	1.54163e+06	1.21452e+06
P0A964	P0A964		cheW		1.65628e+07	1.67947e+07	1.61812e+07	1.54498e+07	1.58334e+07	1.51643e+07
P0A968	P0A968		cspD		738434	713992	750081	743524	760084	720555
P0A972	P0A972		cspE		2.41522e+08	1.51424e+08	2.40783e+08	1.50302e+08	2.41726e+08	1.52992e+08
P0A978	P0A978		cspG		9.9416e+06	9.60882e+06	1.02796e+07	9.58838e+06	9.37118e+06	1.2099e+07
P0A988	P0A988		dnaN		4.0403e+06	4.29244e+06	4.06642e+06	4.22026e+06	4.19171e+06	4.2191e+06
P0A991	P0A991		fbaB		8.70092e+06	8.23272e+06	8.77095e+06	8.02292e+06	8.90374e+06	8.29926e+06
P0A993	P0A993		fbp		1.81038e+07	1.83871e+07	1.81728e+07	1.7893e+07	1.79279e+07	1.88115e+07
P0A996	P0A996		glpC		1.54093e+06	1.66349e+06	1.58241e+06	1.6126e+06	1.53012e+06	1.58571e+06
P0A998	P0A998		ftnA		4.24765e+07	4.19627e+07	4.20509e+07	4.32093e+07	3.9525e+07	4.03025e+07
P0A9A6	P0A9A6		ftsZ		1.50802e+07	1.42881e+07	1.49718e+07	1.4708e+07	1.51982e+07	1.44677e+07
P0A9A9	P0A9A9		fur		1.64664e+07	1.75245e+07	1.63462e+07	1.74142e+07	1.70788e+07	1.76607e+07
P0A9B2	P0A9B2		gapA		3.55231e+08	3.148e+08	3.42216e+08	3.21231e+08	3.45808e+08	3.14798e+08
P0A9B6	P0A9B6		epd		1.57537e+06	1.50051e+06	1.44529e+06	1.64137e+06	1.46395e+06	1.7212e+06
P0A9C0	P0A9C0		glpA		2.19402e+06	1.94155e+06	2.27437e+06	2.14664e+06	2.04493e+06	2.05004e+06
P0A9C3	P0A9C3		galM		5.93374e+06	5.56372e+06	6.01845e+06	5.50632e+06	5.60624e+06	5.4537e+06
P0A9C5	P0A9C5		glnA		4.43541e+07	4.31824e+07	4.39891e+07	4.37339e+07	4.36593e+07	4.25795e+07
P0A9C9	P0A9C9		glpX		6.84653e+06	6.9244e+06	6.86192e+06	7.37982e+06	7.09246e+06	7.36752e+06
P0A9D2	P0A9D2		gstA		6.20936e+06	6.9978e+06	6.40953e+06	7.23565e+06	6.0466e+06	7.46795e+06
P0A9D4	P0A9D4		cysE		2.97216e+06	3.10734e+06	3.10146e+06	3.05602e+06	3.03142e+06	2.97578e+06
P0A9D8	P0A9D8		dapD		3.49183e+07	3.67201e+07	3.45545e+07	3.65927e+07	3.4899e+07	3.57548e+07
P0A9E5	P0A9E5		fnr		7.97805e+06	6.86814e+06	7.88175e+06	7.04113e+06	7.94421e+06	7.25617e+06
P0A9F1	P0A9F1		mntR		1.14943e+06	1.00568e+06	1.13899e+06	1.05183e+06	1.00765e+06	1.11682e+06
P0A9F3	P0A9F3		cysB		2.972e+06	2.89837e+06	2.88396e+06	2.96353e+06	3.0458e+06	2.92766e+06
P0A9G2	P0A9G2		nhaR		1.05719e+06	908061	944919	1.01305e+06	785473	1.00514e+06
P0A9G6	P0A9G6		aceA		7.44093e+06	7.3279e+06	7.4024e+06	7.38117e+06	7.17908e+06	7.0087e+06
P0A9G8	P0A9G8		modE		3.35287e+06	3.23484e+06	3.42983e+06	3.1641e+06	3.27566e+06	3.12017e+06
P0A9H1	P0A9H1		mug		2.06474e+06	2.15528e+06	2.12555e+06	2.41428e+06	2.15845e+06	2.5426e+06
P0A9H5	P0A9H5		btuR		849683	823573	878488	795143	798159	706917
P0A9H7	P0A9H7		cfa		3.53044e+06	3.41152e+06	3.58165e+06	3.42275e+06	3.57142e+06	3.51678e+06
P0A9H9	P0A9H9		cheZ		2.006e+06	2.02688e+06	2.02129e+06	2.07938e+06	2.04288e+06	1.87905e+06
P0A9I1	P0A9I1		citE		6.67414e+06	6.17216e+06	6.34726e+06	6.14989e+06	6.49046e+06	5.99907e+06
P0A9I3	P0A9I3		gcvR		2.49337e+06	2.03698e+06	2.49888e+06	1.99005e+06	2.34271e+06	1.95813e+06
P0A9I8	P0A9I8		nirD		2.60813e+06	2.57948e+06	2.69867e+06	2.45006e+06	2.51216e+06	2.3762e+06
P0A9J0	P0A9J0		rng		1.90533e+07	1.75476e+07	1.91981e+07	1.85725e+07	1.85383e+07	1.81747e+07
P0A9J4	P0A9J4		panE		856726	704417	797399	749086	824353	550244
P0A9J6	P0A9J6		rbsK		3.38947e+06	3.71911e+06	3.34902e+06	3.78312e+06	3.27749e+06	3.83573e+06
P0A9J8	P0A9J8		pheA		1.94024e+06	2.09696e+06	1.7388e+06	2.38518e+06	1.87332e+06	1.85889e+06
P0A9K3	P0A9K3		ybeZ		6.02844e+06	5.97878e+06	5.95214e+06	5.97064e+06	5.9784e+06	6.11694e+06
P0A9K7	P0A9K7		phoU		2.06825e+06	2.29169e+06	2.03194e+06	2.52286e+06	2.1236e+06	2.39597e+06
P0A9K9	P0A9K9		slyD		7.30039e+07	6.84318e+07	7.34581e+07	6.6857e+07	7.64333e+07	6.95421e+07
P0A9L3	P0A9L3		fklB		2.04076e+07	1.99222e+07	1.9671e+07	1.99696e+07	2.06635e+07	2.02759e+07
P0A9L5	P0A9L5		ppiC		2.39763e+06	2.28384e+06	2.31824e+06	2.0334e+06	2.2539e+06	2.24012e+06
P0A9M0	P0A9M0		lon		1.00337e+07	9.42727e+06	9.95893e+06	9.39229e+06	9.88776e+06	9.63203e+06
P0A9M2	P0A9M2		hpt		1.25813e+07	1.21579e+07	1.28343e+07	1.23319e+07	1.27472e+07	1.2479e+07
P0A9M5	P0A9M5		gpt		8.37139e+07	7.93674e+07	8.43019e+07	7.80936e+07	8.38172e+07	8.35988e+07
P0A9M8	P0A9M8		pta		4.50128e+07	4.41383e+07	4.51586e+07	4.31761e+07	4.48739e+07	4.35119e+07
P0A9N4	P0A9N4		pflA		4.95389e+06	4.84324e+06	4.89637e+06	4.79602e+06	4.96814e+06	4.93168e+06
P0A9P0	P0A9P0		lpdA		4.69897e+07	4.3847e+07	4.64432e+07	4.46285e+07	4.68877e+07	4.49428e+07
P0A9P4	P0A9P4		trxB		1.58102e+07	1.46697e+07	1.55297e+07	1.4656e+07	1.55758e+07	1.46463e+07
P0A9P6	P0A9P6		deaD		9.99097e+06	1.0107e+07	9.8105e+06	1.00136e+07	9.93e+06	9.96987e+06
P0A9Q1	P0A9Q1		arcA		2.51017e+07	2.46167e+07	2.449e+07	2.40392e+07	2.51085e+07	2.41105e+07
P0A9Q5	P0A9Q5		accD		3.21204e+07	3.30402e+07	3.29423e+07	3.16664e+07	3.29754e+07	3.11531e+07
P0A9Q7	P0A9Q7		adhE		1.82318e+08	1.7895e+08	1.79547e+08	1.77333e+08	1.80114e+08	1.75557e+08
P0A9Q9	P0A9Q9		asd		1.84902e+07	1.89916e+07	1.83562e+07	1.87528e+07	1.85576e+07	1.90101e+07
P0A9R4	P0A9R4		fdx		1.06439e+07	1.03517e+07	1.10041e+07	1.00558e+07	1.11887e+07	1.09166e+07
P0A9R7	P0A9R7		ftsE		3.64622e+06	3.35956e+06	3.52994e+06	3.54609e+06	3.3242e+06	3.45562e+06
P0A9S1	P0A9S1		fucO		863043	810507	782352	819333	772440	1.23484e+06
P0A9S5	P0A9S5		gldA		1.43059e+07	1.43561e+07	1.41601e+07	1.4178e+07	1.36674e+07	1.45549e+07
P0A9T0	P0A9T0		serA		9.10259e+06	9.26456e+06	9.1776e+06	9.26454e+06	9.25294e+06	9.59765e+06
P0A9T4	P0A9T4		tas		9.6989e+06	9.39139e+06	9.51326e+06	9.32974e+06	9.44862e+06	9.1826e+06
P0A9T8	P0A9T8		ybbA		548161	757813	619923	646115	576435	690140
P0A9U3	P0A9U3		ybiT		5.77645e+06	5.50271e+06	5.65209e+06	5.43313e+06	5.54387e+06	5.53621e+06
P0A9V1	P0A9V1		lptB		5.12199e+06	5.53766e+06	5.1671e+06	5.49115e+06	4.75336e+06	5.56187e+06
P0A9W3	P0A9W3		yjjK		9.40365e+06	1.0137e+07	9.70773e+06	9.82698e+06	9.32805e+06	9.30505e+06
P0A9W6	P0A9W6		yrbA		1.07764e+07	1.09751e+07	1.14839e+07	1.12559e+07	1.21647e+07	1.14955e+07
P0A9W9	P0A9W9		yrdA		4.82102e+06	4.72667e+06	4.74615e+06	4.7031e+06	5.03732e+06	4.50202e+06
P0A9X4	P0A9X4		mreB		2.49243e+07	2.41397e+07	2.55919e+07	2.39813e+07	2.51684e+07	2.485e+07
P0A9X9	P0A9X9		cspA		2.72416e+07	2.91547e+07	2.70247e+07	3.11209e+07	2.72748e+07	3.06298e+07
P0A9Y6	P0A9Y6		cspC		1.41008e+08	1.43319e+08	1.52563e+08	1.45911e+08	1.41093e+08	1.38274e+08
P0A9Z1	P0A9Z1		glnB		1.39385e+07	1.32087e+07	1.39629e+07	1.34807e+07	1.43762e+07	1.37282e+07
P0AA04	P0AA04		ptsH		6.05297e+07	3.99521e+07	6.30981e+07	4.06098e+07	6.09428e+07	3.96275e+07
P0AA10	P0AA10		rplM		6.84661e+07	6.76684e+07	7.07261e+07	6.519e+07	7.30176e+07	6.64154e+07
P0AA16	P0AA16		ompR		9.40665e+06	8.05087e+06	9.41448e+06	7.79191e+06	9.48214e+06	7.76045e+06
P0AA25	P0AA25		trxA		3.45511e+07	3.74122e+07	3.46377e+07	3.81782e+07	3.49246e+07	3.77159e+07
P0AA31	P0AA31		yedF		4.03022e+06	3.52699e+06	3.84086e+06	3.51822e+06	4.0077e+06	3.46672e+06
P0AA39	P0AA39		rluC		1.57305e+06	1.60019e+06	1.50874e+06	1.47634e+06	1.6214e+06	1.62993e+06
P0AA43	P0AA43		rsuA		4.87842e+06	5.02062e+06	5.09037e+06	4.96599e+06	5.34366e+06	4.84745e+06
P0AA57	P0AA57		yobA		419646	411167	415052	487891	428376	327236
P0AA86	P0AA86		dsbE		711923	713547	818608	734935	898820	528005
P0AA91	P0AA91		yeaY		1.48721e+06	1.32169e+06	1.43706e+06	1.50189e+06	1.50147e+06	1.26579e+06
P0AA95	P0AA95		yacC		979496	1.12126e+06	999122	1.06283e+06	1.12456e+06	1.077e+06
P0AA97	P0AA97		yaeQ		737795	568902	700150	483689	616981	513917
P0AAA1	P0AAA1		yagU		3.61475e+06	3.53568e+06	3.45647e+06	3.2961e+06	3.75836e+06	3.37222e+06
P0AAB4	P0AAB4		ubiD		2.10716e+06	2.0452e+06	2.22984e+06	1.97719e+06	2.29688e+06	2.06322e+06
P0AAB6	P0AAB6		galF		1.32113e+07	1.38523e+07	1.34954e+07	1.37613e+07	1.35073e+07	1.3446e+07
P0AAB8	P0AAB8		uspD		2.17549e+06	2.12612e+06	2.26985e+06	2.32465e+06	2.23899e+06	2.4002e+06
P0AAC0	P0AAC0		uspE		4.31939e+06	4.40639e+06	4.41683e+06	4.3932e+06	4.13273e+06	4.38818e+06
P0AAC8	P0AAC8		iscA		6.47345e+06	6.76497e+06	6.43319e+06	6.70303e+06	6.44583e+06	7.07402e+06
P0AAD6	P0AAD6		sdaC		149471	99859.9	84138.2	155242	172115	165364
P0AAF6	P0AAF6		artP		701748	873580	734482	816851	756606	819153
P0AAH0	P0AAH0		pstB		842959	918222	827383	874930	622540	860721
P0AAI3	P0AAI3		ftsH		1.28559e+07	1.20219e+07	1.25545e+07	1.20143e+07	1.24368e+07	1.21405e+07
P0AAI5	P0AAI5		fabF		3.67281e+07	3.56059e+07	3.67585e+07	3.57155e+07	3.691e+07	3.62404e+07
P0AAI9	P0AAI9		fabD		9.73949e+06	1.05315e+07	9.64876e+06	9.96539e+06	1.0038e+07	1.0305e+07
P0AAJ3	P0AAJ3		fdnH		4.41909e+06	4.33986e+06	4.33343e+06	4.29509e+06	4.34376e+06	4.12665e+06
P0AAJ5	P0AAJ5		fdoH		3.56141e+06	3.84803e+06	3.74516e+06	3.82004e+06	3.64368e+06	3.96764e+06
P0AAJ8	P0AAJ8		hybA		1.73607e+06	1.60957e+06	1.76037e+06	1.62783e+06	1.71547e+06	1.55618e+06
P0AAK1	P0AAK1		hycB		1.42665e+06	1.46568e+06	1.44545e+06	1.51191e+06	1.40935e+06	1.47785e+06
P0AAN1	P0AAN1		hybE		1.12673e+06	1.1585e+06	1.16832e+06	1.21252e+06	1.13036e+06	1.16508e+06
P0AAN3	P0AAN3		hypB		2.36409e+06	2.37765e+06	2.32823e+06	2.39425e+06	2.3673e+06	2.34482e+06
P0AAN5	P0AAN5		yaiA		1.1892e+06	1.06524e+06	1.25616e+06	1.10072e+06	1.13576e+06	1.0599e+06
P0AAP3	P0AAP3		frmR		2.51377e+06	3.0222e+06	2.27897e+06	2.96419e+06	2.68673e+06	3.30858e+06
P0AAQ2	P0AAQ2		yajD		4.89843e+06	4.41578e+06	4.66638e+06	4.47849e+06	4.99862e+06	5.05434e+06
P0AAR3	P0AAR3		ybaK		2.17674e+06	2.03768e+06	2.14646e+06	2.09285e+06	2.07662e+06	1.86969e+06
P0AAS0	P0AAS0		ylaC			234970		196197		196075
P0AAS7	P0AAS7		ybcJ		2.53063e+06	2.75749e+06	2.27417e+06	2.84203e+06	2.47734e+06	3.00292e+06
P0AAT4	P0AAT4		mscM		1.90121e+06	1.94031e+06	1.96217e+06	1.86446e+06	1.93182e+06	1.93859e+06
P0AAT6	P0AAT6		rsfS		3.41335e+06	3.25077e+06	3.32281e+06	3.39813e+06	3.45144e+06	3.27803e+06
P0AAT9	P0AAT9		ybeL		7.83183e+06	6.60033e+06	7.62236e+06	6.6331e+06	7.21353e+06	6.87775e+06
P0AAU7	P0AAU7		ybfE		939978	908013	936125	926191	667710	939456
P0AAX8	P0AAX8		ybiS		5.0935e+06	4.98088e+06	5.09027e+06	4.90426e+06	5.04813e+06	4.81017e+06
P0AAZ4	P0AAZ4		rarA		1.13904e+06	1.14386e+06	1.20364e+06	1.1518e+06	1.13978e+06	1.19918e+06
P0AAZ7	P0AAZ7		ycaR		4.28895e+06	4.47609e+06	4.28166e+06	4.43135e+06	4.11885e+06	4.7841e+06
P0AB14	P0AB14		yccJ		2.66133e+06	2.55886e+06	2.67772e+06	2.73699e+06	2.73375e+06	2.66745e+06
P0AB18	P0AB18		tusE		1.5377e+06	1.28968e+06	1.58048e+06	1.15505e+06	1.29529e+06	1.1402e+06
P0AB24	P0AB24		efeO		3.71373e+06	3.75684e+06	3.80092e+06	3.7362e+06	3.58223e+06	3.79752e+06
P0AB26	P0AB26		yceB		2.2109e+06	2.38305e+06	2.28154e+06	2.35788e+06	2.24097e+06	1.97722e+06
P0AB28	P0AB28		yceD		8.40556e+06	7.76211e+06	8.11394e+06	7.73812e+06	8.08838e+06	7.88836e+06
P0AB38	P0AB38		lpoB		5.05397e+06	5.41423e+06	4.94909e+06	5.33652e+06	4.75182e+06	5.55419e+06
P0AB43	P0AB43		ycgL		982029	1.05992e+06	928688	957690	962506	1.00851e+06
P0AB46	P0AB46		ymgD		1.99452e+06	1.87851e+06	1.91183e+06	1.85764e+06	1.99909e+06	1.82788e+06
P0AB52	P0AB52		ychN		2.28804e+06	2.56221e+06	1.98085e+06	2.60859e+06	2.12396e+06	2.21651e+06
P0AB55	P0AB55		yciI		3.44743e+06	3.57607e+06	3.54019e+06	3.3014e+06	3.84736e+06	2.94554e+06
P0AB61	P0AB61		yciN		4.90776e+06	4.5145e+06	5.00701e+06	4.24834e+06	5.02854e+06	4.64192e+06
P0AB67	P0AB67		pntB		1.88364e+06	1.90232e+06	1.74982e+06	1.74823e+06	1.74962e+06	1.70312e+06
P0AB71	P0AB71		fbaA		1.46041e+08	1.38926e+08	1.45868e+08	1.39959e+08	1.43201e+08	1.37419e+08
P0AB77	P0AB77		kbl		1.67491e+07	1.60771e+07	1.62095e+07	1.58653e+07	1.70153e+07	1.59832e+07
P0AB80	P0AB80		ilvE		6.84787e+06	6.85682e+06	6.90922e+06	6.81826e+06	6.82281e+06	7.0038e+06
P0AB83	P0AB83		nth		1.33698e+06	1.51997e+06	1.27001e+06	1.44546e+06	1.34907e+06	1.37729e+06
P0AB89	P0AB89		purB		9.14761e+06	9.39705e+06	9.32024e+06	9.36274e+06	9.20984e+06	9.4444e+06
P0AB91	P0AB91		aroG		2.76872e+06	2.69758e+06	2.87497e+06	2.60844e+06	2.71768e+06	2.8082e+06
P0AB98	P0AB98		atpB		409647	332301	341261	377899	389996	432693
P0ABA0	P0ABA0		atpF		2.07177e+07	2.10099e+07	2.06514e+07	2.09381e+07	2.07238e+07	2.10454e+07
P0ABA4	P0ABA4		atpH		2.22721e+07	2.22772e+07	2.16866e+07	2.28828e+07	2.16189e+07	2.30431e+07
P0ABA6	P0ABA6		atpG		2.30401e+07	2.41569e+07	2.29746e+07	2.51449e+07	2.20308e+07	2.51694e+07
P0ABB0	P0ABB0		atpA		6.07092e+07	5.97796e+07	5.90883e+07	5.9656e+07	5.86907e+07	6.00215e+07
P0ABB4	P0ABB4		atpD		5.3108e+07	5.09197e+07	5.1121e+07	5.14913e+07	5.15485e+07	5.28523e+07
P0ABC3	P0ABC3		hflC		1.20123e+07	1.14774e+07	1.2068e+07	1.15693e+07	1.20908e+07	1.13337e+07
P0ABC7	P0ABC7		hflK		1.25821e+07	1.34976e+07	1.2583e+07	1.37946e+07	1.27283e+07	1.37516e+07
P0ABD3	P0ABD3		bfr		6.81369e+06	7.17366e+06	6.69439e+06	7.13208e+06	6.93165e+06	7.23559e+06
P0ABD5	P0ABD5		accA		1.43104e+07	1.30643e+07	1.39679e+07	1.30506e+07	1.43004e+07	1.3172e+07
P0ABD8	P0ABD8		accB		3.46885e+07	3.01799e+07	3.24629e+07	2.93577e+07	3.16765e+07	2.92798e+07
P0ABE2	P0ABE2		bolA		3.99063e+06	3.77597e+06	4.6415e+06	3.10909e+06	4.05191e+06	3.54485e+06
P0ABF1	P0ABF1		pcnB		2.3343e+06	2.6194e+06	2.59608e+06	2.63996e+06	2.30447e+06	2.64458e+06
P0ABF6	P0ABF6		cdd		7.05947e+06	6.75479e+06	6.82641e+06	6.55501e+06	7.12457e+06	6.29139e+06
P0ABH0	P0ABH0		ftsA		2.52626e+06	2.32419e+06	2.50693e+06	2.33104e+06	2.51371e+06	2.37929e+06
P0ABH7	P0ABH7		gltA		1.07289e+07	1.02567e+07	1.08262e+07	1.06875e+07	1.09732e+07	1.08018e+07
P0ABH9	P0ABH9		clpA		1.04407e+07	1.0482e+07	1.04259e+07	1.08818e+07	1.04196e+07	1.05235e+07
P0ABI4	P0ABI4		corA		1.83683e+06	1.74088e+06	1.86006e+06	1.68077e+06	1.86285e+06	1.78296e+06
P0ABI8	P0ABI8		cyoB		2.0784e+06	2.27891e+06	2.13508e+06	2.0771e+06	2.2164e+06	2.18166e+06
P0ABJ1	P0ABJ1		cyoA		2.40179e+06	2.23625e+06	2.21664e+06	2.23077e+06	2.36581e+06	2.23242e+06
P0ABJ9	P0ABJ9		cydA		1.63678e+07	1.63068e+07	1.63823e+07	1.60939e+07	1.60361e+07	1.61842e+07
P0ABK2	P0ABK2		cydB		5.07664e+06	6.51357e+06	5.26018e+06	5.90458e+06	5.67328e+06	5.70688e+06
P0ABK5	P0ABK5		cysK		3.50407e+07	3.29601e+07	3.50798e+07	3.28483e+07	3.60448e+07	3.31921e+07
