Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj1.mzML
P0AAT9	YBEL_ECOLI	ybeL	Uncharacterized protein YbeL	6	6	3.6358e+07	3.35014e+07	3.49108e+07	3.62539e+07	3.45966e+07	3.20923e+07
P0AAU2	YBFA_ECOLI	ybfA	Uncharacterized protein YbfA	1	1		1.65417e+06		1.71421e+06		1.63484e+06
P0AAU7	YBFE_ECOLI	ybfE	Uncharacterized protein YbfE	3	3	1.06814e+07	1.10027e+07	1.00043e+07	1.09504e+07	9.39824e+06	1.01217e+07
P0AAV4	YBGJ_ECOLI	ybgJ	Uncharacterized protein YbgJ	2	2	2.11363e+06	2.38332e+06	2.45194e+06	2.44314e+06	2.57676e+06	2.55314e+06
P0AAV6	YBGS_ECOLI	ybgS	Uncharacterized protein YbgS	1	1	80262.6	189380		170587		121946
P0AAX8	YBIS_ECOLI	ybiS	Probable L,D-transpeptidase YbiS	14	13	5.85752e+07	5.73323e+07	5.87529e+07	5.9042e+07	5.71805e+07	5.82687e+07
P0AAZ4	RARA_ECOLI	rarA	Replication-associated recombination protein A	7	7	4.26527e+06	4.23918e+06	3.98525e+06	4.08882e+06	4.60937e+06	4.09149e+06
P0AAZ7	YCAR_ECOLI	ycaR	UPF0434 protein YcaR	4	4	7.09111e+07	6.35305e+07	6.74022e+07	6.53065e+07	6.6578e+07	6.57936e+07
P0AB03	YCBJ_ECOLI	ycbJ	Uncharacterized protein YcbJ	1	1	3.73435e+06	3.81034e+06		1.94791e+06		
P0AB10	YMBA_ECOLI	ymbA	Uncharacterized lipoprotein YmbA	2	2	1.0246e+07	1.21236e+07	1.09566e+07	1.14242e+07	1.22544e+07	1.03281e+07
P0AB12	YCCF_ECOLI	yccF	Inner membrane protein YccF	2	2		2.5993e+06	2.38857e+06	2.29923e+06		
P0AB14	YCCJ_ECOLI	yccJ	Uncharacterized protein YccJ	4	4	1.94228e+07	1.76806e+07	1.86051e+07	1.77414e+07	1.95443e+07	1.81109e+07
P0AB18	TUSE_ECOLI	tusE	Sulfurtransferase TusE	5	5	7.30828e+06	7.63099e+06	7.25729e+06	7.20192e+06	6.54413e+06	7.6431e+06
P0AB20	HSPQ_ECOLI	hspQ	Heat shock protein HspQ	1	1	4.6176e+06	6.29708e+06	7.538e+06	5.83447e+06	7.21965e+06	6.86518e+06
P0AB24	EFEO_ECOLI	efeO	Iron uptake system component EfeO	13	13	3.53335e+07	3.72142e+07	3.71949e+07	3.59032e+07	3.68203e+07	3.52901e+07
P0AB26	YCEB_ECOLI	yceB	Uncharacterized lipoprotein YceB	5	5	3.45772e+07	3.7221e+07	3.19041e+07	3.6321e+07	3.22199e+07	3.67416e+07
P0AB28	YCED_ECOLI	yceD	Uncharacterized protein YceD	5	5	3.98331e+07	4.03406e+07	4.1252e+07	4.13158e+07	4.03853e+07	3.96007e+07
P0AB38	LPOB_ECOLI	lpoB	Penicillin-binding protein activator LpoB	3	3	2.34267e+07	2.42218e+07	2.12758e+07	2.40144e+07	2.27397e+07	2.34282e+07
P0AB43	YCGL_ECOLI	ycgL	Protein YcgL	7	7	6.67101e+06	6.82678e+06	6.24886e+06	6.73692e+06	6.21637e+06	7.09082e+06
P0AB46	YMGD_ECOLI	ymgD	Uncharacterized protein YmgD	4	4	1.51028e+07	1.38474e+07	1.45299e+07	1.48449e+07	1.47e+07	1.39432e+07
P0AB52	YCHN_ECOLI	ychN	Protein YchN	3	3	9.05453e+06	9.27098e+06	8.51971e+06	1.00871e+07	8.32261e+06	9.34216e+06
P0AB55	YCII_ECOLI	yciI	Protein YciI	3	3	3.61278e+07	3.56162e+07	3.68193e+07	3.69243e+07	3.83461e+07	3.47263e+07
P0AB58	YCIM_ECOLI	yciM	Uncharacterized protein YciM	3	3	5.81592e+06	6.13475e+06	5.62796e+06	6.96736e+06	4.94312e+06	6.01042e+06
P0AB61	YCIN_ECOLI	yciN	Protein YciN	6	6	3.59362e+07	3.06774e+07	3.33208e+07	3.04337e+07	3.26991e+07	2.97557e+07
P0AB67	PNTB_ECOLI	pntB	NAD(P) transhydrogenase subunit beta	6	6	8.03007e+06	8.69766e+06	8.11861e+06	8.45468e+06	8.51132e+06	8.81273e+06
P0AB71	ALF_ECOLI	fbaA	Fructose-bisphosphate aldolase class 2	16	16	9.26529e+08	9.08665e+08	8.88939e+08	9.2472e+08	9.2921e+08	9.26189e+08
P0AB77	KBL_ECOLI	kbl	2-amino-3-ketobutyrate coenzyme A ligase	17	17	1.04529e+08	1.04919e+08	1.01433e+08	1.0525e+08	1.0381e+08	1.03468e+08
P0AB80	ILVE_ECOLI	ilvE	Branched-chain-amino-acid aminotransferase	9	9	3.04935e+07	2.91909e+07	3.05168e+07	2.96065e+07	3.06686e+07	3.00759e+07
P0AB83	END3_ECOLI	nth	Endonuclease III	5	5	3.26634e+06	3.186e+06	3.40155e+06	3.05673e+06	3.10655e+06	3.32596e+06
P0AB89	PUR8_ECOLI	purB	Adenylosuccinate lyase	18	18	2.58915e+07	2.71656e+07	2.64245e+07	2.67866e+07	2.73132e+07	2.69484e+07
P0AB91	AROG_ECOLI	aroG	Phospho-2-dehydro-3-deoxyheptonate aldolase, Phe-sensitive	5	5	1.06386e+07	1.10837e+07	1.07593e+07	1.14641e+07	1.14584e+07	1.15574e+07
P0AB98	ATP6_ECOLI	atpB	ATP synthase subunit a	2	2	2.56957e+06	4.54033e+06	4.22835e+06	4.39053e+06	2.96175e+06	2.20336e+06
P0ABA0	ATPF_ECOLI	atpF	ATP synthase subunit b	16	16	2.15597e+08	2.23115e+08	2.12109e+08	2.2629e+08	2.17646e+08	2.16444e+08
P0ABA4	ATPD_ECOLI	atpH	ATP synthase subunit delta	10	10	1.61274e+08	1.58034e+08	1.54823e+08	1.62371e+08	1.57462e+08	1.61219e+08
P0ABA6	ATPG_ECOLI	atpG	ATP synthase gamma chain	15	15	1.76739e+08	1.82566e+08	1.76001e+08	1.83537e+08	1.81989e+08	1.80101e+08
P0ABB0	ATPA_ECOLI	atpA	ATP synthase subunit alpha	29	29	4.42989e+08	4.30249e+08	4.29087e+08	4.45782e+08	4.34569e+08	4.45138e+08
P0ABB4	ATPB_ECOLI	atpD	ATP synthase subunit beta	30	30	4.27699e+08	4.11359e+08	4.11554e+08	4.16592e+08	3.8264e+08	4.12039e+08
P0ABB8	ATMA_ECOLI	mgtA	Magnesium-transporting ATPase, P-type 1	4	4	974624	1.06968e+06	1.20114e+06	1.1335e+06	1.00818e+06	1.04197e+06
P0ABC3	HFLC_ECOLI	hflC	Modulator of FtsH protease HflC	19	19	8.75675e+07	8.7432e+07	8.78675e+07	8.59339e+07	8.61693e+07	8.61655e+07
P0ABC7	HFLK_ECOLI	hflK	Modulator of FtsH protease HflK	15	15	8.05163e+07	8.03078e+07	7.93304e+07	7.72788e+07	8.2093e+07	7.63571e+07
P0ABD3	BFR_ECOLI	bfr	Bacterioferritin	8	8	4.4066e+07	4.26833e+07	4.17051e+07	4.17971e+07	4.20146e+07	4.21015e+07
P0ABD5	ACCA_ECOLI	accA	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha	23	23	8.68641e+07	8.58428e+07	8.24419e+07	8.75368e+07	8.82578e+07	8.66424e+07
P0ABD8	BCCP_ECOLI	accB	Biotin carboxyl carrier protein of acetyl-CoA carboxylase	5	5	2.85598e+08	2.91113e+08	2.71248e+08	2.92979e+08	2.85587e+08	2.8417e+08
P0ABE2	BOLA_ECOLI	bolA	Protein BolA	5	5	2.46745e+07	2.25023e+07	2.36021e+07	2.28891e+07	2.3158e+07	2.36559e+07
P0ABF1	PCNB_ECOLI	pcnB	Poly(A) polymerase	19	19	1.21805e+07	1.29812e+07	1.21025e+07	1.20825e+07	1.20806e+07	1.16768e+07
P0ABF6	CDD_ECOLI	cdd	Cytidine deaminase	7	7	5.31222e+07	5.23971e+07	5.12392e+07	5.18504e+07	5.08694e+07	5.22351e+07
P0ABG4	FTSW_ECOLI	ftsW	Lipid II flippase FtsW	1	1	546656	606213	590556	545126	776275	493303
P0ABH0	FTSA_ECOLI	ftsA	Cell division protein FtsA	12	12	1.35314e+07	1.30526e+07	1.35955e+07	1.3771e+07	1.41376e+07	1.397e+07
P0ABH7	CISY_ECOLI	gltA	Citrate synthase	14	14	4.16599e+07	4.31088e+07	4.17901e+07	4.34825e+07	4.10107e+07	4.1788e+07
P0ABH9	CLPA_ECOLI	clpA	ATP-dependent Clp protease ATP-binding subunit ClpA	27	27	3.59738e+07	3.68508e+07	3.55785e+07	3.60721e+07	3.6849e+07	3.61017e+07
P0ABI4	CORA_ECOLI	corA	Magnesium transport protein CorA	3	3	1.29237e+07	1.2706e+07	1.33875e+07	1.31428e+07	1.42265e+07	1.23337e+07
P0ABI8	CYOB_ECOLI	cyoB	Ubiquinol oxidase subunit 1	2	2	9.4642e+06	6.5838e+06	9.61894e+06	9.52471e+06	9.85603e+06	8.93613e+06
P0ABJ1	CYOA_ECOLI	cyoA	Ubiquinol oxidase subunit 2	2	2	2.16665e+07	2.35322e+07	2.22189e+07	2.33474e+07	2.27486e+07	2.46945e+07
P0ABJ9	CYDA_ECOLI	cydA	Cytochrome d ubiquinol oxidase subunit 1	12	12	1.7405e+08	1.70833e+08	1.72197e+08	1.71898e+08	1.75106e+08	1.70643e+08
P0ABK2	CYDB_ECOLI	cydB	Cytochrome d ubiquinol oxidase subunit 2	2	2	2.34587e+07	2.78193e+07	2.21353e+07	2.67734e+07	2.27146e+07	2.70552e+07
P0ABK5	CYSK_ECOLI	cysK	Cysteine synthase A	24	24	2.14257e+08	2.07834e+08	2.03094e+08	2.14797e+08	2.09017e+08	2.07997e+08
P0ABL5	NAPC_ECOLI	napC	Cytochrome c-type protein NapC	2	2	2.94277e+06		3.47317e+06		3.80208e+06	3.34907e+06
P0ABM9	CCMH_ECOLI	ccmH	Cytochrome c-type biogenesis protein CcmH	3	3	1.96168e+06	1.4508e+06	1.51301e+06	1.60177e+06	1.69195e+06	
P0ABN1	KDGL_ECOLI	dgkA	Diacylglycerol kinase	1	1	1.83704e+06	1.59346e+06	1.6559e+06	2.21493e+06	1.23259e+06	1.98969e+06
P0ABN5	DCUA_ECOLI	dcuA	Anaerobic C4-dicarboxylate transporter DcuA	5	5	1.02764e+07	9.82852e+06	1.01808e+07	1.01828e+07	1.05262e+07	9.3948e+06
P0ABN9	DCUB_ECOLI	dcuB	Anaerobic C4-dicarboxylate transporter DcuB	3	3	2.65199e+07	2.73971e+07	2.67123e+07	2.86763e+07	2.75715e+07	2.54108e+07
P0ABP8	DEOD_ECOLI	deoD	Purine nucleoside phosphorylase DeoD-type	13	13	4.50476e+08	5.19423e+08	4.394e+08	5.15731e+08	4.80164e+08	5.0474e+08
P0ABQ0	COABC_ECOLI	coaBC	Coenzyme A biosynthesis bifunctional protein CoaBC	11	11	6.53565e+06	6.40486e+06	6.24976e+06	6.96335e+06	6.95195e+06	6.26912e+06
P0ABQ2	GARR_ECOLI	garR	2-hydroxy-3-oxopropionate reductase	3	3	4.39228e+06	4.74722e+06	4.34151e+06	4.78008e+06	4.32813e+06	4.21244e+06
P0ABQ4	DYR_ECOLI	folA	Dihydrofolate reductase	6	6	2.68937e+07	3.11929e+07	2.70564e+07	2.98576e+07	2.81147e+07	2.73903e+07
P0ABR1	DINI_ECOLI	dinI	DNA-damage-inducible protein I	1	1		1.16508e+07	1.33844e+07	1.25921e+07	1.30806e+07	
P0ABS1	DKSA_ECOLI	dksA	RNA polymerase-binding transcription factor DksA	4	4	3.51485e+08	3.68426e+08	3.57278e+08	3.82235e+08	3.77704e+08	3.67196e+08
P0ABS5	PRIM_ECOLI	dnaG	DNA primase	6	6	4.00968e+06	4.08215e+06	3.91824e+06	4.17579e+06	4.56465e+06	3.85439e+06
P0ABT2	DPS_ECOLI	dps	DNA protection during starvation protein	17	17	4.5082e+08	4.56303e+08	4.33929e+08	4.76788e+08	4.51769e+08	4.61427e+08
P0ABU0	MENB_ECOLI	menB	1,4-Dihydroxy-2-naphthoyl-CoA synthase	8	8	2.81029e+07	2.87828e+07	2.6796e+07	2.87759e+07	2.76444e+07	2.86298e+07
P0ABU2	YCHF_ECOLI	ychF	Ribosome-binding ATPase YchF	17	17	1.38337e+08	1.34879e+08	1.35375e+08	1.39133e+08	1.35848e+08	1.33372e+08
P0ABU5	ELBB_ECOLI	elbB	Enhancing lycopene biosynthesis protein 2	3	3	8.32749e+07	8.77001e+07	8.75009e+07	9.22378e+07	8.51123e+07	9.12509e+07
P0ABU7	EXBB_ECOLI	exbB	Biopolymer transport protein ExbB	6	6	8.48077e+07	7.58297e+07	8.37613e+07	8.10861e+07	8.21689e+07	8.03684e+07
P0ABU9	TOLQ_ECOLI	tolQ	Protein TolQ	5	5	1.14453e+07	1.08829e+07	1.09758e+07	1.12668e+07	1.07114e+07	1.0834e+07
P0ABV2	EXBD_ECOLI	exbD	Biopolymer transport protein ExbD	3	3	1.77745e+07	1.78991e+07	1.77494e+07	1.85528e+07	1.79287e+07	1.82617e+07
P0ABV6	TOLR_ECOLI	tolR	Protein TolR	4	4	2.51571e+07	2.69732e+07	2.70518e+07	2.82954e+07	2.68701e+07	2.58484e+07
P0ABX2	FLGC_ECOLI	flgC	Flagellar basal-body rod protein FlgC	3	3	1.77449e+06	1.82857e+06	2.00982e+06	1.70374e+06	1.72566e+06	1.75499e+06
P0ABX5	FLGG_ECOLI	flgG	Flagellar basal-body rod protein FlgG	2	2	5.22158e+06	5.59614e+06	4.74797e+06	5.48713e+06	5.94742e+06	5.64189e+06
P0ABX8	FLIL_ECOLI	fliL	Flagellar protein FliL	8	8	9.07994e+06	9.80534e+06	1.00828e+07	1.01306e+07	1.01762e+07	9.8344e+06
P0ABZ1	FLIG_ECOLI	fliG	Flagellar motor switch protein FliG	9	9	1.0239e+07	9.59471e+06	9.60272e+06	1.01389e+07	9.79527e+06	9.91805e+06
P0ABZ4	KDSC_ECOLI	kdsC	3-deoxy-D-manno-octulosonate 8-phosphate phosphatase KdsC	3	3	2.47786e+07	2.63115e+07	2.60106e+07	2.66746e+07	2.59247e+07	2.69601e+07
P0ABZ6	SURA_ECOLI	surA	Chaperone SurA	16	16	6.24478e+07	6.49261e+07	6.00719e+07	6.50236e+07	6.19121e+07	6.34252e+07
P0AC02	BAMD_ECOLI	bamD	Outer membrane protein assembly factor BamD	12	12	9.95591e+07	9.80516e+07	1.00121e+08	9.86728e+07	9.80727e+07	9.72034e+07
P0AC13	DHPS_ECOLI	folP	Dihydropteroate synthase	12	12	2.72212e+07	2.79828e+07	2.63694e+07	2.88647e+07	2.65101e+07	2.709e+07
P0AC16	FOLB_ECOLI	folB	Dihydroneopterin aldolase	1	1			657073	475114	453656	416696
P0AC19	FOLX_ECOLI	folX	D-erythro-7,8-dihydroneopterin triphosphate epimerase	5	5	2.1475e+07	2.31262e+07	2.14814e+07	2.20208e+07	2.18206e+07	2.1931e+07
P0AC28	YGFA_ECOLI	ygfA	Uncharacterized protein YgfA	1	1	527484	819233	660454	902546	788069	890902
P0AC30	FTSX_ECOLI	ftsX	Cell division protein FtsX	8	8	1.14761e+07	1.0904e+07	1.1636e+07	1.10742e+07	1.17763e+07	1.0472e+07
P0AC33	FUMA_ECOLI	fumA	Fumarate hydratase class I, aerobic	8	8	1.3078e+07	1.3314e+07	1.22714e+07	1.40989e+07	1.3213e+07	1.33797e+07
P0AC38	ASPA_ECOLI	aspA	Aspartate ammonia-lyase	22	22	6.66486e+08	6.54626e+08	6.52929e+08	6.54319e+08	6.51433e+08	6.56018e+08
P0AC41	DHSA_ECOLI	sdhA	Succinate dehydrogenase flavoprotein subunit	14	14	2.24911e+07	2.21026e+07	2.17948e+07	2.21149e+07	2.20868e+07	2.22893e+07
P0AC47	FRDB_ECOLI	frdB	Fumarate reductase iron-sulfur subunit	8	8	8.93372e+07	9.75234e+07	8.99692e+07	9.9755e+07	9.2033e+07	9.742e+07
P0AC51	ZUR_ECOLI	zur	Zinc uptake regulation protein	4	4	1.24098e+07	1.14848e+07	1.17164e+07	1.0964e+07	1.10593e+07	1.13809e+07
P0AC53	G6PD_ECOLI	zwf	Glucose-6-phosphate 1-dehydrogenase	26	26	5.55983e+07	5.82723e+07	5.52872e+07	5.71873e+07	5.67477e+07	5.57513e+07
P0AC59	GLRX2_ECOLI	grxB	Glutaredoxin-2	11	11	4.87373e+07	4.91482e+07	4.80432e+07	5.01038e+07	4.98448e+07	4.82242e+07
P0AC62	GLRX3_ECOLI	grxC	Glutaredoxin-3	4	4	1.42254e+08	1.43316e+08	1.50516e+08	1.46937e+08	1.47247e+08	1.47619e+08
P0AC69	GLRX4_ECOLI	grxD	Glutaredoxin-4	4	4	1.71332e+08	1.70887e+08	1.64174e+08	1.81448e+08	1.72096e+08	1.7749e+08
P0AC75	KDTA_ECOLI	waaA	3-deoxy-D-manno-octulosonic acid transferase	8	8	2.27027e+06	1.85733e+06	1.99357e+06	1.55008e+06	2.18196e+06	1.61131e+06
P0AC81	LGUL_ECOLI	gloA	Lactoylglutathione lyase	2	2	3.4578e+06	2.01018e+06	4.24188e+06		4.89884e+06	
P0AC84	GLO2_ECOLI	gloB	Hydroxyacylglutathione hydrolase	4	4	2.0101e+06	2.54113e+06	2.18696e+06	2.5566e+06	2.0962e+06	2.50937e+06
P0AC86	PHSG_ECOLI	glgP	Glycogen phosphorylase	12	12	8.2807e+06	8.27459e+06	8.34956e+06	8.2379e+06	7.92625e+06	8.07416e+06
P0AC92	GNSA_ECOLI	gnsA	Protein GnsA	4	2	5.55251e+07	6.59832e+07	5.4333e+07	6.4036e+07	6.20217e+07	6.52633e+07
P0AC98	YAAH_ECOLI	yaaH	Inner membrane protein YaaH	1	1	2.72285e+06		3.74633e+06	3.65569e+06	3.32232e+06	
P0ACA1	YIBF_ECOLI	yibF	Uncharacterized GST-like protein YibF	4	4	3.1575e+06	3.01686e+06	4.13215e+06	3.24794e+06	3.46736e+06	3.93822e+06
P0ACA3	SSPA_ECOLI	sspA	Stringent starvation protein A	12	12	1.99927e+08	1.89745e+08	1.92853e+08	1.98442e+08	1.99324e+08	1.95017e+08
P0ACA7	GSTB_ECOLI	gstB	Glutathione S-transferase GstB	9	9	1.92785e+07	2.00299e+07	1.85463e+07	1.91961e+07	2.02051e+07	1.89805e+07
P0ACB0	DNAB_ECOLI	dnaB	Replicative DNA helicase	13	13	4.6774e+06	4.88076e+06	4.82772e+06	4.71159e+06	4.68596e+06	4.62288e+06
P0ACB2	HEM2_ECOLI	hemB	Delta-aminolevulinic acid dehydratase	12	12	6.73005e+07	6.9947e+07	6.70268e+07	6.9037e+07	6.83804e+07	6.75801e+07
P0ACB4	HEMG_ECOLI	hemG	Protoporphyrinogen IX dehydrogenase [menaquinone]	8	8	7.74339e+06	6.85508e+06	7.06818e+06	7.25919e+06	7.33386e+06	7.35076e+06
P0ACB7	HEMY_ECOLI	hemY	Protein HemY	9	9	2.1593e+07	2.13366e+07	2.23598e+07	2.15888e+07	2.16858e+07	2.09762e+07
P0ACC1	PRMC_ECOLI	prmC	Release factor glutamine methyltransferase	2	2		3.29435e+06		2.60662e+06		2.53727e+06
P0ACC3	ERPA_ECOLI	erpA	Iron-sulfur cluster insertion protein ErpA	5	5	6.55578e+07	6.70083e+07	6.51939e+07	6.70232e+07	6.55357e+07	6.62031e+07
P0ACC7	GLMU_ECOLI	glmU	Bifunctional protein GlmU	14	14	7.36156e+07	7.86136e+07	7.80126e+07	7.82348e+07	7.57065e+07	7.67968e+07
P0ACD4	NIFU_ECOLI	nifU	NifU-like protein	5	5	1.01333e+08	9.7898e+07	9.71986e+07	9.27066e+07	9.59435e+07	9.24789e+07
P0ACD8	MBHL_ECOLI	hyaB	Hydrogenase-1 large chain	23	23	2.30191e+07	2.26974e+07	2.32472e+07	2.24269e+07	2.39358e+07	2.25887e+07
P0ACE0	MBHM_ECOLI	hybC	Hydrogenase-2 large chain	18	18	6.89567e+07	7.02381e+07	6.8764e+07	7.00914e+07	6.83617e+07	6.72853e+07
P0ACE3	HHA_ECOLI	hha	Hemolysin expression-modulating protein Hha	3	3	2.86208e+07	2.42475e+07	2.53501e+07	2.58721e+07	2.72802e+07	2.67093e+07
P0ACE7	HINT_ECOLI	hinT	HIT-like protein HinT	5	5	8.54166e+07	7.78612e+07	8.29808e+07	8.15237e+07	8.12708e+07	7.93677e+07
P0ACF0	DBHA_ECOLI	hupA	DNA-binding protein HU-alpha	7	7	3.52342e+09	3.56214e+09	3.48936e+09	3.6096e+09	3.43441e+09	3.56527e+09
P0ACF4	DBHB_ECOLI	hupB	DNA-binding protein HU-beta	6	6	3.05507e+08	2.98042e+08	3.01799e+08	3.09991e+08	2.98191e+08	3.0338e+08
P0ACF8	HNS_ECOLI	hns	DNA-binding protein H-NS	8	8	1.0551e+09	1.00687e+09	9.92039e+08	9.8871e+08	1.0309e+09	1.01583e+09
P0ACG1	STPA_ECOLI	stpA	DNA-binding protein StpA	8	8	1.65408e+08	1.66039e+08	1.59789e+08	1.67465e+08	1.61983e+08	1.67687e+08
P0ACI0	ROB_ECOLI	rob	Right origin-binding protein	6	6	1.92769e+07	1.85014e+07	1.90522e+07	1.98043e+07	2.00497e+07	1.88712e+07
P0ACI6	ASNC_ECOLI	asnC	Regulatory protein AsnC	1	1	298562	394926	370205	588599	382653	462124
P0ACJ0	LRP_ECOLI	lrp	Leucine-responsive regulatory protein	10	10	4.47675e+07	4.41203e+07	4.3981e+07	4.7138e+07	4.33527e+07	4.61096e+07
P0ACJ8	CRP_ECOLI	crp	cAMP receptor protein	8	8	1.55607e+08	1.64997e+08	1.60247e+08	1.73438e+08	1.53739e+08	1.65719e+08
P0ACK2	AGAR_ECOLI	agaR	Putative aga operon transcriptional repressor	4	4	4.21888e+06	4.20667e+06	4.06239e+06	3.74817e+06	4.00105e+06	3.25142e+06
P0ACK5	DEOR_ECOLI	deoR	Deoxyribose operon repressor	4	4	916769	1.06363e+06	1.12469e+06	1.35665e+06	1.10921e+06	1.19852e+06
P0ACL0	GLPR_ECOLI	glpR	Glycerol-3-phosphate regulon repressor	6	6	9.50272e+06	1.04463e+07	9.68492e+06	1.02393e+07	9.91204e+06	9.7081e+06
P0ACL2	EXUR_ECOLI	exuR	Exu regulon transcriptional regulator	6	6	1.01206e+07	9.61426e+06	9.83292e+06	1.10576e+07	9.41181e+06	1.01751e+07
P0ACL9	PDHR_ECOLI	pdhR	Pyruvate dehydrogenase complex repressor	5	5	5.7332e+06	5.61303e+06	5.77161e+06	6.43295e+06	6.2137e+06	5.80149e+06
P0ACM2	YDFH_ECOLI	ydfH	Uncharacterized HTH-type transcriptional regulator YdfH	3	3	7.906e+06	5.8829e+06	7.15476e+06	6.94055e+06	7.36915e+06	6.94218e+06
P0ACM5	YEGW_ECOLI	yegW	Uncharacterized HTH-type transcriptional regulator YegW	2	2	771043	863549	853393	791049	890718	798024
P0ACN4	ALLR_ECOLI	allR	HTH-type transcriptional repressor AllR	6	6	1.36253e+07	1.34611e+07	1.4343e+07	1.44878e+07	1.37063e+07	1.37759e+07
P0ACN7	CYTR_ECOLI	cytR	HTH-type transcriptional repressor CytR	3	3	3.50598e+06	3.46805e+06	3.5053e+06	3.27955e+06	3.7554e+06	3.22282e+06
P0ACP1	CRA_ECOLI	cra	Catabolite repressor/activator	9	9	1.55262e+07	1.46363e+07	1.41609e+07	1.46329e+07	1.44789e+07	1.39847e+07
P0ACP5	GNTR_ECOLI	gntR	HTH-type transcriptional regulator GntR	6	6	2.15016e+07	2.56445e+07	2.98023e+07	2.60779e+07	2.73553e+07	2.52263e+07
P0ACP7	PURR_ECOLI	purR	HTH-type transcriptional repressor PurR	13	13	1.95253e+07	2.00229e+07	1.97667e+07	2.01838e+07	1.92491e+07	1.9717e+07
P0ACQ4	OXYR_ECOLI	oxyR	Hydrogen peroxide-inducible genes activator	9	9	2.05793e+07	2.08816e+07	2.01765e+07	2.11921e+07	2.09149e+07	2.03626e+07
P0ACR4	YEIE_ECOLI	yeiE	Uncharacterized HTH-type transcriptional regulator YeiE	8	8	8.60115e+06	8.28527e+06	7.94471e+06	8.09941e+06	8.93077e+06	8.18577e+06
P0ACR9	MPRA_ECOLI	mprA	Transcriptional repressor MprA	4	4	7.14136e+07	6.82448e+07	6.67079e+07	6.83409e+07	6.88868e+07	6.75998e+07
P0ACS7	RPIR_ECOLI	rpiR	HTH-type transcriptional regulator RpiR	3	3	1.88881e+06	1.99165e+06	2.11566e+06	2.00838e+06	1.74229e+06	2.00961e+06
P0ACT6	UIDR_ECOLI	uidR	HTH-type transcriptional regulator UidR	1	1	552847	686630	785286	919124	806200	764695
P0ACU0	YBIH_ECOLI	ybiH	Uncharacterized HTH-type transcriptional regulator YbiH	1	1		1.34907e+06		1.50711e+06	1.55722e+06	1.43587e+06
P0ACU5	FABR_ECOLI	fabR	HTH-type transcriptional repressor FabR	6	6	1.09733e+07	9.99989e+06	1.04823e+07	1.07496e+07	1.03949e+07	1.04069e+07
P0ACU7	YJDC_ECOLI	yjdC	HTH-type transcriptional regulator YjdC	4	4	1.32745e+07	1.2431e+07	1.3474e+07	1.23045e+07	1.1301e+07	1.17843e+07
P0ACV8	YMJA_ECOLI	ymjA	Uncharacterized protein YmjA	1	1	3.02213e+06	2.99719e+06	2.77958e+06	3.3189e+06	3.13115e+06	3.04099e+06
P0ACX5	YDHZ_ECOLI	ydhZ	Uncharacterized protein YdhZ	1	1	9.6304e+06	9.66647e+06	1.01148e+07	1.01611e+07	1.07942e+07	1.02596e+07
P0ACY1	YDJA_ECOLI	ydjA	Putative NAD(P)H nitroreductase YdjA	10	10	4.59084e+07	4.76968e+07	4.73325e+07	4.63031e+07	4.85472e+07	4.44427e+07
P0ACY3	YEAG_ECOLI	yeaG	Uncharacterized protein YeaG	13	13	2.81356e+06	3.33682e+06	3.07992e+06	3.20549e+06	3.25514e+06	3.12965e+06
P0ACY9	YEBG_ECOLI	yebG	Uncharacterized protein YebG	1	1	2.35353e+07	1.8648e+07	2.08131e+07	1.85352e+07	2.13757e+07	1.75525e+07
P0ACZ2	ETP_ECOLI	etp	Low molecular weight protein-tyrosine-phosphatase etp	4	4	6.47151e+06	6.57235e+06	6.14705e+06	6.1552e+06	6.14585e+06	6.59076e+06
P0ACZ4	EVGA_ECOLI	evgA	Positive transcription regulator EvgA	8	8	2.65404e+07	2.76622e+07	2.70007e+07	2.9174e+07	2.82413e+07	2.84274e+07
P0AD01	DCUR_ECOLI	dcuR	Transcriptional regulatory protein DcuR	2	2	1.57738e+06	1.77782e+06	1.65875e+06	1.71232e+06	1.80583e+06	1.79708e+06
P0AD05	YECA_ECOLI	yecA	Uncharacterized protein YecA	4	4	3.71102e+07	3.3212e+07	3.57067e+07	3.45709e+07	3.7989e+07	3.46057e+07
P0AD07	YECF_ECOLI	yecF	Uncharacterized protein YecF	1	1	3.57298e+07	3.81543e+07	3.72418e+07	3.90108e+07	3.97178e+07	4.0233e+07
