Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj2.mzML
P13035	GLPD_ECOLI	glpD	Aerobic glycerol-3-phosphate dehydrogenase	16	16	1.72827e+07	1.79313e+07	1.82315e+07	1.78382e+07	1.76993e+07	1.78863e+07
P13445	RPOS_ECOLI	rpoS	RNA polymerase sigma factor RpoS	14	14	2.48511e+07	2.25337e+07	2.52079e+07	2.47842e+07	2.40228e+07	2.64977e+07
P13482	TREA_ECOLI	treA	Periplasmic trehalase	2	2	2.24877e+06	2.14254e+06	2.35254e+06	2.06812e+06	2.40589e+06	2.23054e+06
P13656	CHIA_ECOLI	chiA	Probable bifunctional chitinase/lysozyme	1	1	763392	982549	839331	899581	882129	920167
P13979	TRAT1_ECOLI	traT	TraT complement resistance protein	7	7	1.91636e+07	1.89917e+07	1.94159e+07	1.82473e+07	1.78999e+07	1.91234e+07
P14081	SELB_ECOLI	selB	Selenocysteine-specific elongation factor	9	9	1.10864e+07	1.10956e+07	1.1553e+07	1.04118e+07	1.0862e+07	1.03673e+07
P14175	PROV_ECOLI	proV	Glycine betaine/L-proline transport ATP-binding protein ProV	7	7	1.36868e+07	1.37069e+07	1.28318e+07	1.44608e+07	1.31491e+07	1.30909e+07
P14294	TOP3_ECOLI	topB	DNA topoisomerase 3	3	3	818633	640002	709134	817927	689798	669821
P14407	FUMB_ECOLI	fumB	Fumarate hydratase class I, anaerobic	24	15	1.19986e+08	1.21383e+08	1.23261e+08	1.25143e+08	1.23536e+08	1.21137e+08
P14900	MURD_ECOLI	murD	UDP-N-acetylmuramoylalanine--D-glutamate ligase	8	8	2.0717e+07	2.10902e+07	2.09972e+07	1.97097e+07	2.08873e+07	2.02767e+07
P15005	MCRB_ECOLI	mcrB	5-methylcytosine-specific restriction enzyme B	3	3	3.02435e+06	3.28488e+06	3.17719e+06	3.23388e+06	2.94595e+06	3.51718e+06
P15034	AMPP_ECOLI	pepP	Xaa-Pro aminopeptidase	13	13	6.06187e+07	6.01402e+07	5.8713e+07	5.98193e+07	5.61204e+07	5.81561e+07
P15038	HELD_ECOLI	helD	Helicase IV	3	3	5.27281e+06	6.60909e+06	5.76747e+06	5.40414e+06	5.01208e+06	5.2533e+06
P15042	DNLJ_ECOLI	ligA	DNA ligase	20	20	2.12712e+07	2.17448e+07	2.20673e+07	2.16203e+07	2.1778e+07	2.16313e+07
P15047	ENTA_ECOLI	entA	2,3-dihydro-2,3-dihydroxybenzoate dehydrogenase	4	4	1.86024e+06	1.62827e+06	1.81979e+06	1.89702e+06	1.83515e+06	2.01592e+06
P15067	GLGX_ECOLI	glgX	Glycogen debranching enzyme	4	4	3.97236e+06	4.25912e+06	3.75687e+06	3.79075e+06	4.39948e+06	4.10108e+06
P15070	FLIN_ECOLI	fliN	Flagellar motor switch protein FliN	1	1	2.00778e+07	2.0995e+07	2.0115e+07	1.99856e+07	1.88898e+07	1.85193e+07
P15082	SRLR_ECOLI	srlR	Glucitol operon repressor	3	3	1.83402e+06	1.95637e+06	1.98275e+06	2.01534e+06	1.96229e+06	1.94496e+06
P15254	PUR4_ECOLI	purL	Phosphoribosylformylglycinamidine synthase	19	19	9.23803e+06	9.30062e+06	9.33337e+06	9.41165e+06	9.58252e+06	9.16508e+06
P15286	FLK_ECOLI	flk	Flagellar regulator flk	1	1	1.04353e+06	950456	1.15596e+06		1.05261e+06	930884
P15288	PEPD_ECOLI	pepD	Cytosol non-specific dipeptidase	21	21	1.42806e+08	1.43652e+08	1.48248e+08	1.40747e+08	1.44694e+08	1.43766e+08
P15559ups|NQO1_HUMAN_UPS	NAD(P)H	NAD(P)H		1	1			2.69428e+06		2.55928e+06	2.35536e+06
P15639	PUR9_ECOLI	purH	Bifunctional purine biosynthesis protein PurH	13	13	3.85394e+07	4.02961e+07	4.08161e+07	3.96301e+07	4.03384e+07	3.93765e+07
P15640	PUR2_ECOLI	purD	Phosphoribosylamine--glycine ligase	7	7	1.82113e+07	1.88184e+07	1.89144e+07	1.87589e+07	1.90756e+07	1.81304e+07
P15770	AROE_ECOLI	aroE	Shikimate dehydrogenase	3	3	1.00456e+07	1.06449e+07	1.0403e+07	1.09009e+07	1.10084e+07	1.08758e+07
P15877	DHG_ECOLI	gcd	Quinoprotein glucose dehydrogenase	1	1		1.37057e+06				
P15977	MALQ_ECOLI	malQ	4-alpha-glucanotransferase	6	6	8.72144e+06	9.31581e+06	9.29116e+06	9.37664e+06	9.03368e+06	8.9832e+06
P16083ups|NQO2_HUMAN_UPS	Ribosyldihydronicotinamide	Ribosyldihydronicotinamide		3	3			1.67284e+06		1.80428e+06	1.74151e+06
P16095	SDHL_ECOLI	sdaA	L-serine dehydratase 1	9	9	2.74274e+07	2.77456e+07	2.73279e+07	2.87251e+07	2.54776e+07	2.62412e+07
P16384	MIAA_ECOLI	miaA	tRNA dimethylallyltransferase	12	12	5.58523e+06	5.81814e+06	5.46649e+06	5.6612e+06	5.2303e+06	5.47147e+06
P16431	HYCE_ECOLI	hycE	Formate hydrogenlyase subunit 5	16	15	2.81732e+07	2.87165e+07	2.85488e+07	2.91667e+07	2.94564e+07	2.97991e+07
P16432	HYCF_ECOLI	hycF	Formate hydrogenlyase subunit 6	3	3	952746	967120			964654	856483
P16433	HYCG_ECOLI	hycG	Formate hydrogenlyase subunit 7	1	0	4.44653e+06	4.73748e+06	4.79177e+06	5.19197e+06	4.1242e+06	5.04872e+06
P16456	SELD_ECOLI	selD	Selenide, water dikinase	8	8	3.76582e+07	3.747e+07	3.8228e+07	3.60554e+07	3.84195e+07	3.84544e+07
P16525	TUS_ECOLI	tus	DNA replication terminus site-binding protein	2	2			662394	601730	406472	
P16528	ICLR_ECOLI	iclR	Acetate operon repressor	5	5	7.45933e+06	7.29893e+06	7.64772e+06	7.56158e+06	7.77488e+06	7.10356e+06
P16659	SYP_ECOLI	proS	Proline--tRNA ligase	28	28	8.23147e+07	8.05313e+07	8.55888e+07	8.2857e+07	8.32215e+07	8.48401e+07
P16676	CYSA_ECOLI	cysA	Sulfate/thiosulfate import ATP-binding protein CysA	3	3	2.02037e+06	2.06867e+06	2.14364e+06	2.20379e+06	1.85322e+06	1.9389e+06
P16700	CYSP_ECOLI	cysP	Thiosulfate-binding protein	21	21	3.08943e+07	3.08913e+07	3.10401e+07	2.9496e+07	3.21988e+07	3.14947e+07
P16703	CYSM_ECOLI	cysM	Cysteine synthase B	6	6	1.0063e+07	9.64202e+06	1.05412e+07	9.94086e+06	1.00528e+07	1.00792e+07
P16926	MREC_ECOLI	mreC	Cell shape-determining protein MreC	5	5	3.97479e+06	3.42613e+06	4.30587e+06	3.86705e+06	4.01528e+06	4.16136e+06
P17109	MEND_ECOLI	menD	2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase	6	6	6.28102e+06	6.57864e+06	6.9604e+06	6.31367e+06	6.18309e+06	5.824e+06
P17115	GUTQ_ECOLI	gutQ	Arabinose 5-phosphate isomerase GutQ	4	4	9.40512e+06	9.95601e+06	1.01394e+07	1.00746e+07	1.00313e+07	9.92085e+06
P17117	NFSA_ECOLI	nfsA	Oxygen-insensitive NADPH nitroreductase	2	2	1.66156e+07	1.83069e+07	1.85358e+07	1.77583e+07	1.70133e+07	1.69555e+07
P17169	GLMS_ECOLI	glmS	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]	34	34	1.90106e+08	1.90713e+08	1.96608e+08	1.96895e+08	1.88998e+08	1.92629e+08
P17315	CIRA_ECOLI	cirA	Colicin I receptor	10	10	8.45085e+06	8.1839e+06	9.05782e+06	8.03351e+06	8.05218e+06	8.11719e+06
P17443	MURG_ECOLI	murG	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase	11	11	7.77826e+06	8.27297e+06	7.96154e+06	8.01865e+06	8.34044e+06	8.11497e+06
P17445	BETB_ECOLI	betB	Betaine aldehyde dehydrogenase	8	8	2.78997e+06	2.82367e+06	2.88925e+06	3.06726e+06	3.1313e+06	2.98379e+06
P17846	CYSI_ECOLI	cysI	Sulfite reductase [NADPH] hemoprotein beta-component	30	30	2.52514e+07	2.47848e+07	2.54396e+07	2.51361e+07	2.51867e+07	2.58764e+07
P17854	CYSH_ECOLI	cysH	Phosphoadenosine phosphosulfate reductase	11	11	2.43353e+07	2.58671e+07	2.63748e+07	2.38525e+07	2.55096e+07	2.53385e+07
P17952	MURC_ECOLI	murC	UDP-N-acetylmuramate--L-alanine ligase	8	8	1.16243e+07	1.35631e+07	1.30899e+07	1.36159e+07	1.25886e+07	1.26786e+07
P17993	UBIG_ECOLI	ubiG	3-demethylubiquinone-9 3-methyltransferase	7	7	1.86598e+07	1.9079e+07	1.96885e+07	1.90515e+07	2.00654e+07	1.98855e+07
P18133	PNCB_ECOLI	pncB	Nicotinate phosphoribosyltransferase	10	10	5.54892e+06	5.8876e+06	5.77014e+06	5.41493e+06	5.57369e+06	5.56662e+06
P18196	MINC_ECOLI	minC	Septum site-determining protein MinC	6	6	9.93974e+06	9.43371e+06	8.99398e+06	9.29847e+06	9.71917e+06	9.37379e+06
P18390	YJJA_ECOLI	yjjA	Uncharacterized protein YjjA	4	4	1.37886e+07	1.3061e+07	1.44891e+07	1.34197e+07	1.31154e+07	1.40119e+07
P18392	RSTB_ECOLI	rstB	Sensor protein RstB	2	2	659457	698353	640624	697478	784147	698056
P18393	YBDZ_ECOLI	ybdZ	Uncharacterized protein YbdZ	1	1	1.85348e+06		2.29745e+06	1.89641e+06	1.69205e+06	
P18775	DMSA_ECOLI	dmsA	Dimethyl sulfoxide reductase DmsA	16	16	1.05035e+07	1.05156e+07	1.06315e+07	1.05257e+07	1.08053e+07	1.04853e+07
P18776	DMSB_ECOLI	dmsB	Anaerobic dimethyl sulfoxide reductase chain B	5	4	1.05829e+07	1.04717e+07	9.90428e+06	1.03233e+07	9.9067e+06	1.03993e+07
P18843	NADE_ECOLI	nadE	NH(3)-dependent NAD(+) synthetase	14	14	8.86147e+07	8.96279e+07	8.84603e+07	8.69563e+07	8.94016e+07	8.78818e+07
P19624	PDXA_ECOLI	pdxA	4-hydroxythreonine-4-phosphate dehydrogenase	5	5	1.6694e+06	2.12325e+06	1.97851e+06	2.05409e+06	1.76536e+06	1.68462e+06
P19926	AGP_ECOLI	agp	Glucose-1-phosphatase	6	6	1.53681e+07	1.5783e+07	1.56493e+07	1.57262e+07	1.5573e+07	1.55166e+07
P19930	HYAD_ECOLI	hyaD	Hydrogenase 1 maturation protease	2	2	9.31274e+06			9.036e+06		9.39372e+06
P19931	HYAE_ECOLI	hyaE	Hydrogenase-1 operon protein HyaE	2	2	3.42104e+06	3.97764e+06	3.73353e+06	3.68861e+06	3.98378e+06	3.69068e+06
P19934	TOLA_ECOLI	tolA	Protein TolA	3	3	7.70799e+06	7.78142e+06	7.30597e+06	7.51964e+06	7.90853e+06	8.18955e+06
P20083	PARE_ECOLI	parE	DNA topoisomerase 4 subunit B	6	6	1.00442e+07	1.04378e+07	1.03703e+07	9.79318e+06	1.04729e+07	9.98393e+06
P20099	BISC_ECOLI	bisC	Biotin sulfoxide reductase	4	4	1.22216e+06	1.48115e+06	1.75782e+06	1.16706e+06	1.78141e+06	1.38902e+06
P20605	FIC_ECOLI	fic	Probable adenosine monophosphate-protein transferase fic	1	1	2.3823e+06	1.97656e+06	2.04247e+06	2.24329e+06	2.10066e+06	2.13687e+06
P20966	PTFBC_ECOLI	fruA	PTS system fructose-specific EIIBC component	10	10	7.48472e+07	7.48664e+07	7.54713e+07	7.41759e+07	7.1787e+07	7.47037e+07
P21156	CYSD_ECOLI	cysD	Sulfate adenylyltransferase subunit 2	6	6	1.0712e+07	1.08997e+07	1.16557e+07	1.11171e+07	1.18074e+07	1.20422e+07
P21165	PEPQ_ECOLI	pepQ	Xaa-Pro dipeptidase	16	16	1.02167e+08	9.98404e+07	1.01645e+08	9.91615e+07	9.84119e+07	9.9636e+07
P21170	SPEA_ECOLI	speA	Biosynthetic arginine decarboxylase	17	17	3.34097e+07	3.35288e+07	3.49975e+07	3.30098e+07	3.53981e+07	3.33486e+07
P21179	CATE_ECOLI	katE	Catalase HPII	6	6	1.8931e+06	2.02975e+06	2.02343e+06	1.85448e+06	1.90193e+06	1.98598e+06
P21338	RNI_ECOLI	rna	Ribonuclease I	6	6	3.97507e+06	4.50979e+06	4.68313e+06	4.71829e+06	3.5907e+06	4.3688e+06
P21365	YCIC_ECOLI	yciC	UPF0259 membrane protein YciC	1	1	5.21013e+06	4.87136e+06	5.33868e+06	5.04118e+06	5.39404e+06	5.13204e+06
P21367	YCAC_ECOLI	ycaC	Uncharacterized protein YcaC	6	6	1.132e+07	1.133e+07	1.16068e+07	1.03804e+07	1.18683e+07	1.17909e+07
P21369	PNCA_ECOLI	pncA	Pyrazinamidase/nicotinamidase	2	2	4.5646e+06	5.04331e+06	5.86209e+06	5.38596e+06	5.79925e+06	5.17649e+06
P21420	NMPC_ECOLI	nmpC	Putative outer membrane porin protein NmpC	8	8	2.11036e+08	2.00407e+08	1.84493e+08	1.78571e+08	1.98081e+08	2.07834e+08
P21499	RNR_ECOLI	rnr	Ribonuclease R	32	32	1.99064e+07	1.9334e+07	2.02794e+07	2.01558e+07	2.03917e+07	2.02249e+07
P21507	SRMB_ECOLI	srmB	ATP-dependent RNA helicase SrmB	18	18	2.47155e+07	2.49569e+07	2.56718e+07	2.46164e+07	2.53133e+07	2.48933e+07
P21513	RNE_ECOLI	rne	Ribonuclease E	35	35	6.07593e+07	6.03714e+07	6.01583e+07	5.93051e+07	5.95914e+07	6.03845e+07
P21515	ACPH_ECOLI	acpH	Acyl carrier protein phosphodiesterase	2	2	3.20548e+06	3.33331e+06	4.00223e+06	3.30568e+06	3.579e+06	3.78636e+06
P21599	KPYK2_ECOLI	pykA	Pyruvate kinase II	23	23	1.19248e+08	1.20149e+08	1.21229e+08	1.1962e+08	1.17347e+08	1.20509e+08
P21645	LPXD_ECOLI	lpxD	UDP-3-O-(3-hydroxymyristoyl)glucosamine N-acyltransferase	3	3	2.68862e+07	2.81497e+07	2.66645e+07	2.95632e+07	2.8663e+07	2.70836e+07
P21829	YBHA_ECOLI	ybhA	Pyridoxal phosphate phosphatase YbhA	5	5	1.34276e+07	1.36867e+07	1.27954e+07	1.38843e+07	1.28917e+07	1.27204e+07
P21866	KDPE_ECOLI	kdpE	KDP operon transcriptional regulatory protein KdpE	1	1			1.25252e+06	1.21535e+06		1.31676e+06
P21888	SYC_ECOLI	cysS	Cysteine--tRNA ligase	21	21	5.43678e+07	5.42268e+07	5.60612e+07	5.74881e+07	5.77886e+07	5.81891e+07
P21889	SYD_ECOLI	aspS	Aspartate--tRNA ligase	33	33	6.79514e+07	6.90709e+07	7.02526e+07	7.00268e+07	6.78613e+07	6.82033e+07
P21893	RECJ_ECOLI	recJ	Single-stranded-DNA-specific exonuclease RecJ	5	5	2.3732e+06	2.54158e+06	2.66433e+06	2.40302e+06	2.63045e+06	2.6959e+06
P22106	ASNB_ECOLI	asnB	Asparagine synthetase B [glutamine-hydrolyzing]	10	10	7.48579e+06	8.44919e+06	9.28593e+06	8.39862e+06	8.39402e+06	8.80028e+06
P22186	MRAZ_ECOLI	mraZ	Protein MraZ	4	4	7.61817e+06	6.56613e+06	7.88927e+06	7.00373e+06	6.76928e+06	7.2763e+06
P22188	MURE_ECOLI	murE	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase	12	12	2.52328e+07	2.56229e+07	2.68504e+07	2.55895e+07	2.55022e+07	2.62325e+07
P22255	CYSQ_ECOLI	cysQ	3'(2'),5'-bisphosphate nucleotidase CysQ	7	7	2.6568e+07	2.77319e+07	2.85492e+07	2.7555e+07	2.76069e+07	2.78335e+07
P22256	GABT_ECOLI	gabT	4-aminobutyrate aminotransferase GabT	4	4	3.73808e+06	3.47372e+06	3.53548e+06	3.33947e+06	3.553e+06	3.3372e+06
P22259	PCKA_ECOLI	pckA	Phosphoenolpyruvate carboxykinase [ATP]	18	18	6.4195e+07	6.40824e+07	6.19934e+07	6.38017e+07	6.30223e+07	6.22371e+07
P22333	ADD_ECOLI	add	Adenosine deaminase	12	12	7.09574e+07	6.9811e+07	7.16871e+07	7.04708e+07	6.8332e+07	7.01367e+07
P22523	MUKB_ECOLI	mukB	Chromosome partition protein MukB	41	41	3.2596e+07	3.31386e+07	3.21696e+07	3.17742e+07	3.32036e+07	3.28285e+07
P22524	MUKE_ECOLI	mukE	Chromosome partition protein MukE	6	6	2.28506e+07	2.19914e+07	2.34897e+07	2.21603e+07	2.21162e+07	2.33537e+07
P22525	YCBB_ECOLI	ycbB	Probable L,D-transpeptidase YcbB	11	11	3.86277e+07	3.76108e+07	4.20265e+07	4.05746e+07	4.21711e+07	4.00433e+07
P22564	RIHC_ECOLI	rihC	Non-specific ribonucleoside hydrolase RihC	1	1	409379	416887	786810	317696	658009	756453
P22634	MURI_ECOLI	murI	Glutamate racemase	5	5	5.95765e+06	6.09064e+06	6.45612e+06	6.1247e+06	4.91442e+06	5.52712e+06
P22707	FINO_ECOLI	finO	Fertility inhibition protein	2	2	2.56213e+06	2.42715e+06		2.12402e+06	2.03434e+06	2.70012e+06
P22939	ISPA_ECOLI	ispA	Farnesyl diphosphate synthase	3	3	1.16798e+07	1.11291e+07	1.15623e+07	1.06966e+07	1.12055e+07	1.18308e+07
P23003	TRMA_ECOLI	trmA	tRNA (uracil(54)-C(5))-methyltransferase	5	5	9.33322e+06	8.8439e+06	8.84527e+06	8.61073e+06	8.40093e+06	8.64953e+06
P23256	MALY_ECOLI	malY	Protein MalY	1	1	1.95069e+06	1.9354e+06	1.6881e+06	2.06312e+06	1.27708e+06	1.75569e+06
P23305	YIGA_ECOLI	yigA	Uncharacterized protein YigA	7	7	5.25991e+06	5.35079e+06	5.42438e+06	5.35579e+06	5.28333e+06	5.29388e+06
P23331	KITH_ECOLI	tdk	Thymidine kinase	6	6	1.77617e+07	1.75059e+07	1.90593e+07	1.81611e+07	1.81153e+07	1.87952e+07
P23367	MUTL_ECOLI	mutL	DNA mismatch repair protein MutL	3	3	1.38979e+06	1.34686e+06	1.41883e+06	1.48294e+06	1.80804e+06	2.00029e+06
P23538	PPSA_ECOLI	ppsA	Phosphoenolpyruvate synthase	16	16	2.44628e+07	2.39233e+07	2.54435e+07	2.57862e+07	2.42012e+07	2.49094e+07
P23721	SERC_ECOLI	serC	Phosphoserine aminotransferase	16	16	4.88812e+07	5.0127e+07	5.01907e+07	5.1313e+07	4.90451e+07	5.00103e+07
P23827	ECOT_ECOLI	eco	Ecotin	5	5	5.05208e+07	5.15654e+07	5.03885e+07	5.08845e+07	4.97645e+07	4.94911e+07
P23830	PSS_ECOLI	pssA	CDP-diacylglycerol--serine O-phosphatidyltransferase	11	11	8.54374e+06	7.85845e+06	8.9821e+06	9.1778e+06	8.29723e+06	8.8413e+06
P23836	PHOP_ECOLI	phoP	Transcriptional regulatory protein PhoP	12	12	5.77251e+07	5.92377e+07	6.02821e+07	5.80744e+07	5.9013e+07	5.85625e+07
P23837	PHOQ_ECOLI	phoQ	Sensor protein PhoQ	5	5	2.14891e+06	2.05026e+06	2.06376e+06	2.01179e+06	2.18974e+06	2.0531e+06
P23839	YICC_ECOLI	yicC	UPF0701 protein YicC	11	11	2.72919e+07	2.7794e+07	2.69005e+07	2.74014e+07	2.67981e+07	2.7495e+07
P23843	OPPA_ECOLI	oppA	Periplasmic oligopeptide-binding protein	21	21	2.9301e+07	2.9117e+07	2.99167e+07	2.99278e+07	2.92216e+07	2.99557e+07
P23845	CYSN_ECOLI	cysN	Sulfate adenylyltransferase subunit 1	10	10	1.35817e+07	1.38655e+07	1.41236e+07	1.40737e+07	1.37557e+07	1.37508e+07
P23847	DPPA_ECOLI	dppA	Periplasmic dipeptide transport protein	2	2	1.33709e+06	1.61446e+06	1.64465e+06	1.42709e+06	1.63189e+06	1.43312e+06
P23857	PSPE_ECOLI	pspE	Thiosulfate sulfurtransferase PspE	2	2	2.31041e+07	2.18955e+07	2.22023e+07	2.09858e+07	2.1009e+07	2.25353e+07
P23865	PRC_ECOLI	prc	Tail-specific protease	26	26	2.34959e+07	2.45275e+07	2.49384e+07	2.43132e+07	2.46443e+07	2.49136e+07
P23869	PPIB_ECOLI	ppiB	Peptidyl-prolyl cis-trans isomerase B	5	5	2.50772e+08	2.57389e+08	2.52933e+08	2.50972e+08	2.52346e+08	2.42015e+08
P23871	HEMH_ECOLI	hemH	Ferrochelatase	6	6	1.0686e+07	1.12347e+07	1.28901e+07	1.16286e+07	1.23694e+07	1.18622e+07
P23882	FMT_ECOLI	fmt	Methionyl-tRNA formyltransferase	9	9	4.29908e+07	4.06459e+07	4.23954e+07	3.84359e+07	4.0579e+07	4.25884e+07
P23886	CYDC_ECOLI	cydC	ATP-binding/permease protein CydC	1	1	1.82011e+06	1.77577e+06	1.85015e+06	2.00756e+06	1.65255e+06	1.80908e+06
P23890	CADC_ECOLI	cadC	Transcriptional activator CadC	3	3	649592	599319	736790	633666	702459	694309
P23893	GSA_ECOLI	hemL	Glutamate-1-semialdehyde 2,1-aminomutase	13	13	1.53916e+08	1.59528e+08	1.56377e+08	1.56456e+08	1.56972e+08	1.57485e+08
P23894	HTPX_ECOLI	htpX	Protease HtpX	3	3	1.71933e+07	1.6125e+07	1.8604e+07	1.58786e+07	1.65085e+07	1.67778e+07
P23898	NLPC_ECOLI	nlpC	Probable endopeptidase NlpC	2	2	628074			905243	989648	857306
P23908	ARGE_ECOLI	argE	Acetylornithine deacetylase	2	2	3.04315e+06	3.24672e+06	3.07954e+06	3.00558e+06	3.26588e+06	3.17175e+06
P23909	MUTS_ECOLI	mutS	DNA mismatch repair protein MutS	24	24	1.92299e+07	1.93314e+07	1.9526e+07	1.89086e+07	1.92778e+07	1.94765e+07
P23917	MAK_ECOLI	mak	Fructokinase	5	5	4.91303e+06	4.16661e+06	4.97727e+06	4.71904e+06	4.48239e+06	4.69406e+06
P23930	LNT_ECOLI	lnt	Apolipoprotein N-acyltransferase	1	1	649218		640619	498199	585303	570112
P24169	DCOS_ECOLI	speF	Ornithine decarboxylase, inducible	11	11	1.43619e+07	1.42823e+07	1.37136e+07	1.4338e+07	1.50108e+07	1.3813e+07
P24171	DCP_ECOLI	dcp	Peptidyl-dipeptidase dcp	13	13	1.09847e+07	1.02812e+07	1.08902e+07	1.02913e+07	1.06789e+07	1.08366e+07
P24173	RFAC_ECOLI	rfaC	Lipopolysaccharide heptosyltransferase 1	5	5	1.78061e+06	2.35663e+06	1.97044e+06	1.83212e+06	2.50433e+06	1.85082e+06
P24178	YFFB_ECOLI	yffB	Protein YffB	4	4	2.39453e+07	2.56149e+07	2.55252e+07	2.54816e+07	2.50823e+07	2.53967e+07
P24182	ACCC_ECOLI	accC	Biotin carboxylase	21	21	1.12236e+08	1.10925e+08	1.13499e+08	1.12341e+08	1.10681e+08	1.10938e+08
P24183	FDNG_ECOLI	fdnG	Formate dehydrogenase, nitrate-inducible, major subunit	28	28	2.5488e+07	2.5953e+07	2.61443e+07	2.52902e+07	2.5297e+07	2.62281e+07
P24186	FOLD_ECOLI	folD	Bifunctional protein FolD	9	9	2.45715e+07	2.4242e+07	2.57281e+07	2.6096e+07	2.39879e+07	2.53801e+07
P24188	YCEA_ECOLI	yceA	UPF0176 protein YceA	2	2	7.84539e+06	9.81027e+06	9.7174e+06	8.98526e+06	9.06549e+06	8.93043e+06
P24192	HYPD_ECOLI	hypD	Hydrogenase isoenzymes formation protein HypD	2	2	350642	347095	337691	338080	334676	332294
P24193	HYPE_ECOLI	hypE	Hydrogenase isoenzymes formation protein HypE	5	5	1.38916e+07	1.44697e+07	1.39914e+07	1.36312e+07	1.36901e+07	1.35005e+07
P24202	MRR_ECOLI	mrr	Mrr restriction system protein	8	8	7.67847e+06	7.68895e+06	7.89775e+06	7.45424e+06	7.4164e+06	7.52661e+06
P24203	YJIA_ECOLI	yjiA	Uncharacterized GTP-binding protein YjiA	6	6	1.0072e+07	1.02345e+07	1.09573e+07	1.08526e+07	9.97883e+06	9.14416e+06
P24205	MSBB_ECOLI	msbB	Lipid A biosynthesis (KDO)2-(lauroyl)-lipid IVA acyltransferase	4	4	8.9779e+06	8.45286e+06	9.75906e+06	9.00989e+06	8.70673e+06	8.96672e+06
P24215	UXUA_ECOLI	uxuA	Mannonate dehydratase	5	5	6.29976e+06	7.00413e+06	6.02739e+06	6.2959e+06	6.78463e+06	6.31816e+06
P24216	FLID_ECOLI	fliD	Flagellar hook-associated protein 2	8	8	7.46439e+06	7.18545e+06	6.56719e+06	7.189e+06	7.07574e+06	7.19458e+06
P24224	ACPS_ECOLI	acpS	Holo-[acyl-carrier-protein] synthase	1	1	6.75858e+06	7.19994e+06	7.52217e+06	7.2697e+06	6.93527e+06	6.98812e+06
P24228	DACB_ECOLI	dacB	D-alanyl-D-alanine carboxypeptidase DacB	6	6	5.04623e+06	5.71774e+06	4.75438e+06	5.01762e+06	5.559e+06	4.59177e+06
P24232	HMP_ECOLI	hmp	Flavohemoprotein	4	4	6.24905e+06	6.6692e+06	6.51416e+06	6.8929e+06	6.33073e+06	6.19223e+06
P24251	CRL_ECOLI	crl	Sigma factor-binding protein Crl	4	4	2.36717e+07	2.389e+07	2.39899e+07	2.23948e+07	2.47095e+07	2.51799e+07
P24252	YBGA_ECOLI	ybgA	Uncharacterized protein YbgA	3	3	4.60538e+06	5.49638e+06	5.20861e+06	4.83263e+06	5.54026e+06	5.6541e+06
P24255	RP54_ECOLI	rpoN	RNA polymerase sigma-54 factor	6	6	3.21066e+06	2.97008e+06	3.41113e+06	2.9912e+06	3.41065e+06	3.2774e+06
P24554	RADA_ECOLI	radA	DNA repair protein RadA	5	5	2.62681e+06	2.72933e+06	2.43605e+06	2.67224e+06	2.54406e+06	2.69122e+06
P24555	PTRB_ECOLI	ptrB	Protease 2	2	2				2.30413e+06		
P25397	TEHB_ECOLI	tehB	Tellurite methyltransferase	9	9	9.02322e+06	9.98328e+06	9.58796e+06	9.76936e+06	9.23125e+06	9.44568e+06
P25437	FRMA_ECOLI	frmA	S-(hydroxymethyl)glutathione dehydrogenase	5	5	4.00498e+07	4.44793e+07	3.93677e+07	4.41709e+07	4.23528e+07	4.07774e+07
P25516	ACON1_ECOLI	acnA	Aconitate hydratase 1	14	14	8.34402e+06	8.78577e+06	9.25224e+06	8.72958e+06	8.82608e+06	8.75804e+06
P25519	HFLX_ECOLI	hflX	GTPase HflX	16	16	1.73268e+07	1.69291e+07	1.64224e+07	1.71648e+07	1.59313e+07	1.68001e+07
P25522	MNME_ECOLI	mnmE	tRNA modification GTPase MnmE	15	15	1.62847e+07	1.65059e+07	1.61449e+07	1.605e+07	1.57829e+07	1.60945e+07
P25524	CODA_ECOLI	codA	Cytosine deaminase	7	7	1.11445e+07	1.12644e+07	1.08801e+07	1.07891e+07	1.11059e+07	1.07764e+07
