Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj3.mzML
DECOY_sp|P05793|ILVC_ECOLI Ketol-acid reductoisomerase OS=Escherichia coli (strain K12) GN=ilvC PE=1 SV=4	DECOY_sp|P05793|ILVC_ECOLI Ketol-acid reductoisomerase OS=Escherichia coli (strain K12) GN=ilvC PE=1 SV=4				1.42753e+06	1.89641e+06	1.41654e+06	1.45599e+06	1.81603e+06	1.85189e+06
DECOY_sp|P05827|ILVY_ECOLI HTH-type transcriptional regulator IlvY OS=Escherichia coli (strain K12) GN=ilvY PE=4 SV=1	DECOY_sp|P05827|ILVY_ECOLI HTH-type transcriptional regulator IlvY OS=Escherichia coli (strain K12) GN=ilvY PE=4 SV=1				915827	576016	733652		587661	935419
DECOY_sp|P06974|FLIM_ECOLI Flagellar motor switch protein FliM OS=Escherichia coli (strain K12) GN=fliM PE=1 SV=1	DECOY_sp|P06974|FLIM_ECOLI Flagellar motor switch protein FliM OS=Escherichia coli (strain K12) GN=fliM PE=1 SV=1				4.24899e+07	4.37602e+07	4.27145e+07	4.19581e+07	4.37581e+07	4.25725e+07
DECOY_sp|P08200|IDH_ECOLI Isocitrate dehydrogenase [NADP] OS=Escherichia coli (strain K12) GN=icd PE=1 SV=1	DECOY_sp|P08200|IDH_ECOLI Isocitrate dehydrogenase [NADP] OS=Escherichia coli (strain K12) GN=icd PE=1 SV=1				6.32393e+06	6.13409e+06	6.59523e+06	6.59678e+06	4.96487e+06	5.64981e+06
DECOY_sp|P0A9J0|RNG_ECOLI Ribonuclease G OS=Escherichia coli (strain K12) GN=rng PE=1 SV=2	DECOY_sp|P0A9J0|RNG_ECOLI Ribonuclease G OS=Escherichia coli (strain K12) GN=rng PE=1 SV=2					2.50167e+06				1.86772e+06
DECOY_sp|P0AA95|YACC_ECOLI Uncharacterized protein YacC OS=Escherichia coli (strain K12) GN=yacC PE=4 SV=1	DECOY_sp|P0AA95|YACC_ECOLI Uncharacterized protein YacC OS=Escherichia coli (strain K12) GN=yacC PE=4 SV=1				2.19554e+07	2.13088e+07	2.20486e+07	2.20693e+07	2.12158e+07	2.12946e+07
DECOY_sp|P0ACI3|XYLR_ECOLI Xylose operon regulatory protein OS=Escherichia coli (strain K12) GN=xylR PE=1 SV=1	DECOY_sp|P0ACI3|XYLR_ECOLI Xylose operon regulatory protein OS=Escherichia coli (strain K12) GN=xylR PE=1 SV=1				343528		380015	285927	189305	169808
DECOY_sp|P0AE45|YTFL_ECOLI UPF0053 inner membrane protein YtfL OS=Escherichia coli (strain K12) GN=ytfL PE=1 SV=1	DECOY_sp|P0AE45|YTFL_ECOLI UPF0053 inner membrane protein YtfL OS=Escherichia coli (strain K12) GN=ytfL PE=1 SV=1				3.69396e+06	3.23934e+06	3.48604e+06	3.75786e+06	3.64011e+06	3.89207e+06
DECOY_sp|P0AG71|RMUC_ECOLI DNA recombination protein RmuC OS=Escherichia coli (strain K12) GN=rmuC PE=1 SV=1	DECOY_sp|P0AG71|RMUC_ECOLI DNA recombination protein RmuC OS=Escherichia coli (strain K12) GN=rmuC PE=1 SV=1					1.97509e+06	1.75107e+06	1.13084e+06	2.23797e+06	2.17055e+06
DECOY_sp|P24182|ACCC_ECOLI Biotin carboxylase OS=Escherichia coli (strain K12) GN=accC PE=1 SV=2	DECOY_sp|P24182|ACCC_ECOLI Biotin carboxylase OS=Escherichia coli (strain K12) GN=accC PE=1 SV=2						4.43899e+06	4.59047e+06	6.23124e+06	6.38074e+06
DECOY_sp|P32701|YJCC_ECOLI Uncharacterized membrane protein YjcC OS=Escherichia coli (strain K12) GN=yjcC PE=1 SV=2	DECOY_sp|P32701|YJCC_ECOLI Uncharacterized membrane protein YjcC OS=Escherichia coli (strain K12) GN=yjcC PE=1 SV=2				1.08147e+06	1.1064e+06	1.17501e+06	1.0495e+06	1.06408e+06	1.56251e+06
O00762ups|UBE2C_HUMAN_UPS Ubiquitin-conjugating enzyme E2 C (Chain 1-179, N-terminal His tag)- Homo sapiens (Human)	O00762ups|UBE2C_HUMAN_UPS Ubiquitin-conjugating enzyme E2 C (Chain 1-179, N-terminal His tag)- Homo sapiens (Human)				666019	9.82085e+06	695981	611227	1.02369e+07	9.8665e+06
O76070ups|SYUG_HUMAN_UPS Gamma-synuclein (Chain 1-127) - Homo sapiens (Human)	O76070ups|SYUG_HUMAN_UPS Gamma-synuclein (Chain 1-127) - Homo sapiens (Human)				1.4754e+06	1.98174e+07	1.53593e+06	1.37943e+06	1.9935e+07	2.11034e+07
P00167ups|CYB5_HUMAN_UPS Cytochrome b5 (Chain 1-134, N-terminal His tag) - Homo sapiens (Human)	P00167ups|CYB5_HUMAN_UPS Cytochrome b5 (Chain 1-134, N-terminal His tag) - Homo sapiens (Human)				1.46469e+06	1.78981e+07	1.26071e+06	1.33278e+06	1.7389e+07	1.68819e+07
P00350	P00350		gnd		9.16008e+07	9.05936e+07	9.16679e+07	9.17669e+07	8.95398e+07	9.03786e+07
P00363	P00363		frdA		4.74192e+07	4.50351e+07	4.74211e+07	4.6534e+07	4.42192e+07	4.34598e+07
P00370	P00370		gdhA		1.80968e+06	1.77206e+06	1.73764e+06	1.72526e+06	1.68514e+06	1.72812e+06
P00393	P00393		ndh		5.2673e+06	5.08164e+06	5.09114e+06	5.19586e+06	5.26416e+06	5.31607e+06
P00441ups|SODC_HUMAN_UPS Superoxide dismutase [Cu-Zn] (Chain 2-154) - Homo sapiens (Human)	P00441ups|SODC_HUMAN_UPS Superoxide dismutase [Cu-Zn] (Chain 2-154) - Homo sapiens (Human)				574885	8.46189e+06	761554	694678	8.58365e+06	8.81759e+06
P00448	P00448		sodA		3.42651e+06	3.31512e+06	3.34133e+06	3.26528e+06	3.38891e+06	3.10697e+06
P00452	P00452		nrdA		9.91008e+06	9.78485e+06	9.78286e+06	9.79524e+06	9.51416e+06	9.51021e+06
P00490	P00490		malP		5.77048e+06	5.34846e+06	5.42942e+06	5.43213e+06	5.42315e+06	5.29424e+06
P00509	P00509		aspC		1.81453e+07	1.75514e+07	1.7935e+07	1.80092e+07	1.78234e+07	1.7718e+07
P00550	P00550		mtlA		708192	600488	574682	638440	649485	631451
P00561	P00561		thrA		1.84288e+06	1.66159e+06	1.84058e+06	1.84492e+06	1.65511e+06	1.62527e+06
P00562	P00562		metL		2.68367e+06	2.79104e+06	2.72923e+06	2.66654e+06	2.87263e+06	2.62211e+06
P00579	P00579		rpoD		7.08844e+06	6.78825e+06	6.96301e+06	6.98197e+06	6.71644e+06	6.83868e+06
P00582	P00582		polA		3.29213e+06	3.23721e+06	3.26785e+06	3.3417e+06	3.33415e+06	3.36988e+06
P00634	P00634		phoA		3.23106e+06	1.84328e+06	1.84941e+06	2.04456e+06	2.57574e+06	1.58791e+06
P00709ups|LALBA_HUMAN_UPS Alpha-lactalbumin (Chain 20-142) - Homo sapiens (Human)	P00709ups|LALBA_HUMAN_UPS Alpha-lactalbumin (Chain 20-142) - Homo sapiens (Human)				634466	6.21313e+06	552572	648562	6.08739e+06	5.65929e+06
P00803	P00803		lepB		5.0041e+06	4.89002e+06	4.72908e+06	4.68614e+06	4.69848e+06	4.75489e+06
P00805	P00805		ansB		1.85078e+07	1.78201e+07	1.82086e+07	1.88431e+07	1.77022e+07	1.79915e+07
P00811	P00811		ampC		1.34768e+06	1.04696e+06	1.13981e+06	1.14482e+06	1.05157e+06	1.03273e+06
P00864	P00864		ppc		1.09185e+07	1.09637e+07	1.10464e+07	1.09555e+07	1.07997e+07	1.07246e+07
P00887	P00887		aroH		2.49933e+06	2.93179e+06	2.76145e+06	2.56539e+06	3.04622e+06	2.95621e+06
P00888	P00888		aroF		1.77949e+06	1.82476e+06	1.76814e+06	1.70884e+06	1.74892e+06	1.89119e+06
P00892	P00892		ilvG		304680					294008
P00915ups|CAH1_HUMAN_UPS Carbonic anhydrase 1 (Chain 2-261) - Homo sapiens (Human)	P00915ups|CAH1_HUMAN_UPS Carbonic anhydrase 1 (Chain 2-261) - Homo sapiens (Human)				3.41509e+06	2.35743e+07	2.24154e+06	2.65197e+06	2.48278e+07	2.29178e+07
P00918ups|CAH2_HUMAN_UPS Carbonic anhydrase 2 (Chain 2-260) - Homo sapiens (Human)	P00918ups|CAH2_HUMAN_UPS Carbonic anhydrase 2 (Chain 2-260) - Homo sapiens (Human)				1.46886e+06	2.4851e+07	1.3814e+06	1.40776e+06	2.52735e+07	2.51452e+07
P00934	P00934		thrC		4.45776e+06	4.61902e+06	4.15066e+06	4.26489e+06	4.35532e+06	4.26143e+06
P00946	P00946		manA		1.0913e+07	1.05329e+07	1.07006e+07	1.04683e+07	1.06477e+07	1.04772e+07
P00954	P00954		trpS		4.48084e+06	4.63684e+06	4.49969e+06	4.47869e+06	4.62805e+06	4.48477e+06
P00956	P00956		ileS		2.44395e+07	2.40939e+07	2.45057e+07	2.42727e+07	2.41832e+07	2.35189e+07
P00957	P00957		alaS		1.51944e+07	1.53037e+07	1.50051e+07	1.51719e+07	1.5539e+07	1.57212e+07
P00959	P00959		metG		1.77902e+07	1.86008e+07	1.81735e+07	1.80047e+07	1.86374e+07	1.84547e+07
P00960	P00960		glyQ		6.64654e+06	6.41581e+06	6.45744e+06	6.69982e+06	6.49729e+06	6.71412e+06
P00961	P00961		glyS		1.32112e+07	1.25685e+07	1.32659e+07	1.31128e+07	1.28606e+07	1.28653e+07
P00962	P00962		glnS		1.20965e+07	1.19599e+07	1.18556e+07	1.19183e+07	1.15398e+07	1.15675e+07
P00963	P00963		asnA		1.96286e+07	1.93982e+07	2.00116e+07	2.00185e+07	1.95477e+07	1.93414e+07
P00968	P00968		carB		3.36334e+06	3.16611e+06	3.32795e+06	3.2765e+06	3.25285e+06	3.27785e+06
P01008ups|ANT3_HUMAN_UPS Antithrombin-III (Chain 33-464) - Homo sapiens (Human)	P01008ups|ANT3_HUMAN_UPS Antithrombin-III (Chain 33-464) - Homo sapiens (Human)				1.36398e+06	1.90019e+07	1.38345e+06	1.58947e+06	1.95338e+07	1.89564e+07
P01031ups|CO5_HUMAN_UPS Complement C5 (C5a anaphylatoxin) (Chain 678-751) - Homo sapiens (Human)	P01031ups|CO5_HUMAN_UPS Complement C5 (C5a anaphylatoxin) (Chain 678-751) - Homo sapiens (Human)				1.44696e+06	2.24993e+07	1.45628e+06	1.38711e+06	2.27096e+07	2.50955e+07
P01112ups|RASH_HUMAN_UPS GTPase HRas (Chain 1-189) - Homo sapiens (Human)	P01112ups|RASH_HUMAN_UPS GTPase HRas (Chain 1-189) - Homo sapiens (Human)				581187	1.13568e+07	715377	726072	1.14726e+07	1.14078e+07
P01127ups|PDGFB_HUMAN_UPS Platelet-derived growth factor B chain (Chain 82-190) - Homo sapiens (Human)	P01127ups|PDGFB_HUMAN_UPS Platelet-derived growth factor B chain (Chain 82-190) - Homo sapiens (Human)				1.44285e+06	2.25767e+07	1.42418e+06	1.35796e+06	2.21827e+07	2.2833e+07
P01133ups|EGF_HUMAN_UPS Pro-Epidermal growth factor (EGF) (Chain 971-1023) - Homo sapiens (Human)	P01133ups|EGF_HUMAN_UPS Pro-Epidermal growth factor (EGF) (Chain 971-1023) - Homo sapiens (Human)				890979	1.45591e+07	860116	885590	1.54019e+07	1.39866e+07
P01344ups|IGF2_HUMAN_UPS Insulin-like growth factor II (Chain 25-91) - Homo sapiens (Human)	P01344ups|IGF2_HUMAN_UPS Insulin-like growth factor II (Chain 25-91) - Homo sapiens (Human)				1.7873e+06	3.08573e+07	1.78084e+06	1.72792e+06	3.20063e+07	3.18112e+07
P01375ups|TNFA_HUMAN_UPS Tumor necrosis factor, soluble form (Chain 77-233) - Homo sapiens (Human)	P01375ups|TNFA_HUMAN_UPS Tumor necrosis factor, soluble form (Chain 77-233) - Homo sapiens (Human)				429572	1.00384e+07	467211	584330	9.94913e+06	9.94696e+06
P01579ups|IFNG_HUMAN_UPS Interferon Gamma (Chain 23-166) - Homo sapiens (Human)	P01579ups|IFNG_HUMAN_UPS Interferon Gamma (Chain 23-166) - Homo sapiens (Human)				1.58306e+06	2.35524e+07	1.82403e+06	1.59695e+06	2.39472e+07	2.34317e+07
P02144ups|MYG_HUMAN_UPS Myoglobin (Chain 2-154) - Homo sapiens (Human)	P02144ups|MYG_HUMAN_UPS Myoglobin (Chain 2-154) - Homo sapiens (Human)				1.22433e+06	2.3954e+07	1.22024e+06	1.23233e+06	2.40352e+07	2.35643e+07
P02358	P02358		rpsF		1.05395e+08	1.07933e+08	1.08664e+08	1.10062e+08	1.05069e+08	1.06715e+08
P02359	P02359		rpsG		1.31331e+08	1.2867e+08	1.29349e+08	1.29923e+08	1.27789e+08	1.26532e+08
P02413	P02413		rplO		1.47067e+08	1.41076e+08	1.43778e+08	1.44673e+08	1.37737e+08	1.43228e+08
P02741ups|CRP_HUMAN_UPS C-reactive protein (Chain 19-224) - Homo sapiens (Human)	P02741ups|CRP_HUMAN_UPS C-reactive protein (Chain 19-224) - Homo sapiens (Human)					1.92236e+06			1.80803e+06	1.8706e+06
P02753ups|RETBP_HUMAN_UPS Retinol-binding protein 4 (Chain 19-201) - Homo sapiens (Human)	P02753ups|RETBP_HUMAN_UPS Retinol-binding protein 4 (Chain 19-201) - Homo sapiens (Human)				457770	3.91829e+06	395668	289794	4.18958e+06	3.91719e+06
P02768ups|ALBU_HUMAN_UPS Serum albumin (Chain 26-609) - Homo sapiens (Human)	P02768ups|ALBU_HUMAN_UPS Serum albumin (Chain 26-609) - Homo sapiens (Human)				1.9596e+06	3.49164e+07	2.06091e+06	2.02788e+06	3.54721e+07	3.58139e+07
P02787ups|TRFE_HUMAN_UPS Serotransferrin (Chain 20-698) - Homo sapiens (Human)	P02787ups|TRFE_HUMAN_UPS Serotransferrin (Chain 20-698) - Homo sapiens (Human)				1.83007e+06	2.65176e+07	1.83001e+06	1.75885e+06	2.68906e+07	2.63838e+07
P02788ups|TRFL_HUMAN_UPS Lactotransferrin (Chain 20-710) - Homo sapiens (Human)	P02788ups|TRFL_HUMAN_UPS Lactotransferrin (Chain 20-710) - Homo sapiens (Human)				1.76568e+06	2.52223e+07	1.71657e+06	1.82943e+06	2.53551e+07	2.60179e+07
P02918	P02918		mrcA		834526	819334	1.00457e+06	896071	826077	880204
P02919	P02919		mrcB		1.69464e+06	1.60338e+06	1.68378e+06	1.65864e+06	1.46169e+06	1.47671e+06
P02925	P02925		rbsB		9.42716e+06	9.2928e+06	8.88486e+06	9.39562e+06	9.3055e+06	9.50228e+06
P02930	P02930		tolC		2.20844e+07	2.08469e+07	2.13426e+07	2.18196e+07	2.12909e+07	2.13783e+07
P02931	P02931		ompF		3.75454e+07	3.68847e+07	3.63441e+07	3.70579e+07	3.59881e+07	3.80656e+07
P02942	P02942		tsr		1.31367e+07	1.36643e+07	1.27954e+07	1.27262e+07	1.38928e+07	1.36804e+07
P02943	P02943		lamB		1.33045e+06	1.40949e+06	1.42266e+06	1.39433e+06	1.36778e+06	1.29169e+06
P03004	P03004		dnaA		1.81164e+06	1.87275e+06	1.69964e+06	1.66369e+06	1.86959e+06	1.89981e+06
P03018	P03018		uvrD		3.14299e+06	3.27901e+06	3.20886e+06	3.2594e+06	3.30818e+06	3.14665e+06
P03817	P03817		mioC		8.85611e+06	9.10547e+06	9.10392e+06	9.02363e+06	8.41787e+06	8.92786e+06
P03841	P03841		malM		9.63595e+06	9.6309e+06	9.41857e+06	1.02278e+07	9.48307e+06	9.39012e+06
P04036	P04036		dapB		4.4273e+06	4.33157e+06	4.54369e+06	4.44741e+06	4.36705e+06	4.48856e+06
P04040ups|CATA_HUMAN_UPS Catalase (Chain 2-527) - Homo sapiens (Human)	P04040ups|CATA_HUMAN_UPS Catalase (Chain 2-527) - Homo sapiens (Human)				1.86502e+06	9.87773e+06	1.55384e+06	2.40006e+06	9.76016e+06	9.98342e+06
P04079	P04079		guaA		1.69223e+07	1.59939e+07	1.71342e+07	1.67204e+07	1.60461e+07	1.57842e+07
P04335	P04335		frsA		4.29619e+06	4.11076e+06	4.55131e+06	4.30517e+06	3.97502e+06	4.21261e+06
P04425	P04425		gshB		1.02046e+07	9.2069e+06	1.01199e+07	1.03316e+07	9.16121e+06	9.41492e+06
P04693	P04693		tyrB		3.73661e+06	3.92424e+06	3.77275e+06	3.70623e+06	3.94281e+06	4.20127e+06
P04805	P04805		gltX		2.22616e+07	2.31973e+07	2.21374e+07	2.25205e+07	2.30396e+07	2.34434e+07
P04825	P04825		pepN		1.4704e+07	1.46661e+07	1.48542e+07	1.41367e+07	1.47361e+07	1.50108e+07
P04846	P04846		nlpA		2.96807e+06	3.27272e+06	3.02857e+06	3.23096e+06	3.3137e+06	3.38958e+06
P04949	P04949		fliC		3.58109e+07	3.30421e+07	3.47651e+07	3.7867e+07	3.15077e+07	3.15338e+07
P04951	P04951		kdsB		5.93714e+06	6.21912e+06	5.89872e+06	6.17829e+06	6.13737e+06	6.41002e+06
P04982	P04982		rbsD		1.18479e+06	939828	1.05565e+06	1.20602e+06	870261	937045
P04995	P04995		sbcB		1.17465e+07	1.05011e+07	1.12607e+07	1.15676e+07	1.04097e+07	1.03961e+07
P05020	P05020		pyrC		6.14751e+06	6.21986e+06	6.30156e+06	6.30052e+06	6.07727e+06	6.05002e+06
P05041	P05041		pabB		1.58477e+06	1.77851e+06	1.50022e+06	1.69322e+06	1.73539e+06	1.72955e+06
P05055	P05055		pnp		3.43034e+07	3.49217e+07	3.46039e+07	3.43659e+07	3.37005e+07	3.40937e+07
P05100	P05100		tag		1.43492e+06	1.62722e+06	1.36543e+06	1.52163e+06	1.64316e+06	1.33069e+06
P05194	P05194		aroD		951976	1.04456e+06	1.05808e+06	884797	1.08765e+06	1.09692e+06
P05413ups|FABPH_HUMAN_UPS Fatty acid-binding protein, heart (Chain 2-133) - Homo sapiens (Human)	P05413ups|FABPH_HUMAN_UPS Fatty acid-binding protein, heart (Chain 2-133) - Homo sapiens (Human)				2.06248e+06	3.54602e+07	2.27755e+06	1.83572e+06	3.44772e+07	3.33098e+07
P05458	P05458		ptrA		743942	763050	813625	807082	792164	758742
P05459	P05459		pdxB		4.88914e+06	4.8102e+06	4.82398e+06	4.99476e+06	4.67543e+06	4.907e+06
P05637	P05637		apaH		733402	736988	856414	796810	704719	743800
P05719	P05719		hsdS		1.14058e+06	929443	1.11482e+06	1.07579e+06	1.02228e+06	992387
P05791	P05791		ilvD		3.03492e+06	3.27892e+06	2.88783e+06	3.11072e+06	3.32771e+06	3.3984e+06
P05793	P05793		ilvC		5.3e+06	4.99277e+06	5.02715e+06	5.22073e+06	4.92444e+06	5.10507e+06
P05825	P05825		fepA		2.0696e+06	1.92561e+06	2.23335e+06	1.944e+06	2.01224e+06	1.93305e+06
P05852	P05852		gcp		2.08767e+06	2.14457e+06	2.20708e+06	2.18652e+06	2.00385e+06	2.33856e+06
P06129	P06129		btuB		1.45225e+07	1.40308e+07	1.43564e+07	1.42633e+07	1.40487e+07	1.28488e+07
P06149	P06149		dld		6.34583e+06	6.35826e+06	6.52512e+06	6.70028e+06	6.65931e+06	6.22995e+06
P06282	P06282		cdh		1.27972e+06	1.40057e+06	1.70611e+06	1.38066e+06	1.3955e+06	1.6059e+06
P06396ups|GELS_HUMAN_UPS Gelsolin (Chain 28-782) - Homo sapiens (Human)	P06396ups|GELS_HUMAN_UPS Gelsolin (Chain 28-782) - Homo sapiens (Human)				1.26796e+06	1.52656e+07	1.01909e+06	1.15874e+06	1.51365e+07	1.51968e+07
P06610	P06610		btuE		9.05749e+06	9.17954e+06	9.02225e+06	8.29643e+06	8.93757e+06	8.47947e+06
P06612	P06612		topA		5.57684e+06	5.36615e+06	5.28699e+06	5.49242e+06	5.11876e+06	5.23251e+06
P06616	P06616		era		3.21905e+06	2.94807e+06	3.08807e+06	3.15371e+06	2.99636e+06	2.97999e+06
P06709	P06709		birA		943838	926931	963788	963334	833200	870648
P06710	P06710		dnaX		578020	644294	528544	656552	528813	646832
P06715	P06715		gor		4.50006e+06	4.63647e+06	4.56959e+06	4.52527e+06	4.64259e+06	4.69538e+06
P06732ups|KCRM_HUMAN_UPS Creatine kinase M-type (Chain 1-381) - Homo sapiens (Human)	P06732ups|KCRM_HUMAN_UPS Creatine kinase M-type (Chain 1-381) - Homo sapiens (Human)				855803	1.40874e+07	810722	727998	1.43329e+07	1.41456e+07
P06846	P06846		ebgR		1.29445e+06	1.2697e+06	1.25938e+06	1.13768e+06	1.28151e+06	1.31153e+06
P06959	P06959		aceF		5.67409e+07	5.47211e+07	5.56573e+07	5.67526e+07	5.49315e+07	5.47213e+07
P06961	P06961		cca		1.02815e+06	877714	986895	1.00211e+06	878353	897665
P06968	P06968		dut		1.03084e+07	9.16309e+06	1.0167e+07	1.03478e+07	9.36484e+06	9.37814e+06
P06971	P06971		fhuA		1.29553e+07	1.2923e+07	1.32122e+07	1.31424e+07	1.26575e+07	1.29723e+07
P06974	P06974		fliM		1.66519e+06	1.60079e+06	1.59038e+06	1.67526e+06	1.55029e+06	1.62469e+06
P06983	P06983		hemC		1.18146e+07	1.07156e+07	1.16461e+07	1.16116e+07	1.08365e+07	9.83462e+06
P06986	P06986		hisC		3.13452e+06	3.20097e+06	2.9892e+06	3.02693e+06	3.24488e+06	3.06617e+06
P06987	P06987		hisB		1.21421e+06	1.20331e+06	1.34265e+06	1.29633e+06	1.10772e+06	1.01812e+06
P06992	P06992		rsmA		2.04634e+06	2.05225e+06	1.89162e+06	1.9689e+06	2.13671e+06	2.3052e+06
P06996	P06996		ompC		1.80107e+08	1.76798e+08	1.78189e+08	1.85777e+08	1.73462e+08	1.78274e+08
P06999	P06999		pfkB		1.26069e+06	1.34426e+06	1.25963e+06	1.32332e+06	1.13235e+06	1.22706e+06
P07000	P07000		pldB		460762	561478	515403	444017	563891	497686
P07001	P07001		pntA		2.14637e+06	2.15209e+06	1.92835e+06	2.07598e+06	2.04141e+06	2.1107e+06
P07003	P07003		poxB		2.12368e+06	2.14245e+06	2.07864e+06	2.08421e+06	2.17944e+06	2.19348e+06
P07004	P07004		proA		4.97501e+06	4.88316e+06	5.29183e+06	5.18944e+06	4.73701e+06	4.75779e+06
P07012	P07012		prfB		8.7779e+06	8.23111e+06	8.69376e+06	8.61981e+06	8.06053e+06	7.98691e+06
P07014	P07014		sdhB		1.56106e+06	1.6481e+06	1.74166e+06	1.6362e+06	1.58039e+06	1.55106e+06
P07017	P07017		tar		3.09861e+06	3.26445e+06	3.05855e+06	2.96117e+06	3.21344e+06	3.17824e+06
P07021	P07021		yfiB		683623	925525	743326	814642	814555	989088
P07023	P07023		tyrA		2.439e+06	2.38185e+06	2.34352e+06	2.37198e+06	2.42453e+06	2.42068e+06
P07024	P07024		ushA		4.70856e+06	4.55719e+06	4.78497e+06	4.85329e+06	4.69668e+06	4.92061e+06
P07026	P07026		sdiA		1.63581e+06	1.72648e+06	1.54987e+06	1.67655e+06	1.8309e+06	1.91843e+06
P07118	P07118		valS		2.31208e+07	2.32272e+07	2.32467e+07	2.3025e+07	2.3224e+07	2.304e+07
P07330	P07330		cheB		1.00686e+06	917688	1.0219e+06	993754	861283	897015
P07363	P07363		cheA		2.79932e+06	2.41582e+06	2.80265e+06	3.02183e+06	2.75099e+06	2.58068e+06
P07395	P07395		pheT		1.82909e+07	1.82951e+07	1.78547e+07	1.8329e+07	1.842e+07	1.86296e+07
P07604	P07604		tyrR		2.06301e+06	2.19441e+06	2.13131e+06	1.9955e+06	2.16181e+06	2.2397e+06
P07639	P07639		aroB		3.23318e+06	3.04027e+06	3.1521e+06	3.15124e+06	2.99619e+06	2.96707e+06
P07649	P07649		truA		1.98751e+06	1.86309e+06	1.86295e+06	1.88216e+06	1.88528e+06	1.88116e+06
P07650	P07650		deoA		6.98616e+06	7.02923e+06	6.8123e+06	6.85438e+06	6.79215e+06	6.77624e+06
P07658	P07658		fdhF		772146	635110	860226	746875	845187	793038
P07762	P07762		glgB		3.70673e+06	3.80671e+06	3.79177e+06	3.81042e+06	3.65265e+06	3.75507e+06
P07813	P07813		leuS		1.62096e+07	1.54749e+07	1.67266e+07	1.63078e+07	1.5948e+07	1.55539e+07
P07821	P07821		fhuC		537388	516398	528462	530266		
P07862	P07862		ddlB		6.06178e+06	5.43903e+06	5.66598e+06	5.79854e+06	5.43051e+06	5.52722e+06
P07913	P07913		tdh		4.19266e+06	4.17158e+06	4.08381e+06	4.26495e+06	4.25061e+06	4.35502e+06
P08178	P08178		purM		1.81492e+06	1.50887e+06	1.7238e+06	1.81097e+06	1.75146e+06	1.3667e+06
P08179	P08179		purN		2.2473e+06	2.25283e+06	2.05454e+06	2.13736e+06	2.06019e+06	2.19722e+06
P08190	P08190		fimG		596030	574418	599544	529643	557172	482540
P08191	P08191		fimH		2.99466e+06	2.79818e+06	2.84398e+06	2.97169e+06	2.75206e+06	2.61445e+06
P08192	P08192		folC		2.79903e+06	2.79477e+06	2.77683e+06	2.76098e+06	2.82058e+06	2.8077e+06
P08200	P08200		icd		2.36313e+07	2.3241e+07	2.45575e+07	2.37915e+07	2.25273e+07	2.16482e+07
P08201	P08201		nirB		5.8413e+06	5.62469e+06	5.72102e+06	5.90072e+06	5.63062e+06	5.94976e+06
P08244	P08244		pyrF		9.43296e+06	9.70038e+06	9.69222e+06	9.59852e+06	9.54983e+06	9.84254e+06
P08245	P08245		yciH		663572	676484	677193	639843	684935	672478
P08263ups|GSTA1_HUMAN_UPS Glutathione S-transferase A1 (Chain 2-222) - Homo sapiens (Human)	P08263ups|GSTA1_HUMAN_UPS Glutathione S-transferase A1 (Chain 2-222) - Homo sapiens (Human)				1.36071e+06	2.107e+07	1.20916e+06	1.44995e+06	2.07913e+07	2.06892e+07
P08312	P08312		pheS		1.30089e+07	1.30883e+07	1.3001e+07	1.32451e+07	1.29314e+07	1.28718e+07
P08331	P08331		cpdB		3.0901e+06	2.99449e+06	3.12424e+06	3.18023e+06	2.9359e+06	2.96015e+06
P08373	P08373		murB		1.75297e+06	1.79813e+06	1.78746e+06	1.7103e+06	1.76393e+06	1.74335e+06
P08390	P08390		usg		5.75536e+07	5.95468e+07	5.75392e+07	5.54674e+07	5.83641e+07	5.91922e+07
P08395	P08395		sppA		2.9772e+06	2.83503e+06	2.95598e+06	2.94176e+06	2.95719e+06	2.90491e+06
P08506	P08506		dacC		6.07104e+06	5.60385e+06	5.95298e+06	6.09765e+06	5.4834e+06	5.75302e+06
P08622	P08622		dnaJ		6.89285e+06	6.43413e+06	6.96493e+06	7.00518e+06	6.79583e+06	6.32892e+06
P08660	P08660		lysC		2.28026e+06	2.43734e+06	2.09995e+06	2.23488e+06	2.35177e+06	2.31882e+06
P08758ups|ANXA5_HUMAN_UPS Annexin A5 (Chain 2-320) - Homo sapiens (Human)	P08758ups|ANXA5_HUMAN_UPS Annexin A5 (Chain 2-320) - Homo sapiens (Human)				1.08675e+06	1.94951e+07	1.04884e+06	1.10482e+06	1.91636e+07	1.98098e+07
P08839	P08839		ptsI		3.25236e+07	3.29562e+07	3.35533e+07	3.33469e+07	3.22088e+07	3.17877e+07
