protein	RD139_Wide_UPS1_0_1fmol_inj1	RD139_Wide_UPS1_0_1fmol_inj2	RD139_Wide_UPS1_0_1fmol_inj3	RD139_Wide_UPS1_10fmol_inj1r	RD139_Wide_UPS1_10fmol_inj2	RD139_Wide_UPS1_10fmol_inj3	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P0ADC1	5406544.429344368	6874387.5850314535	6436004.132295095	6012080.041089764	6691395.827767936	7035319.211043328	0	0.5586628642228882	-0.07668963221480042	False	0.03050930460333007	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P64588	12288497.326447813	12374154.610968938	12232679.047501542	17357475.959800567	11440590.410815448	12021508.316780765	0	0.5591245312128245	-0.14582289227240283	False	0.03053379040156709	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P36979	45229663.34731137	44002628.77950052	45209697.96954215	46897110.53675853	44523648.63243082	44713248.27949336	0	0.5592575738346223	-0.018043705911776255	False	0.030558276199804116	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0ADP9	154649151.10461298	150626923.65535718	150753780.42493814	162124350.08719137	147916225.70709386	154698334.57022908	0	0.5594661786870123	-0.027292162577111187	False	0.030582761998041136	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A9F3	88273351.2198475	93681386.0618878	85417803.92905582	95602696.17604564	87669206.63352957	90494912.29776873	0	0.5599060722521849	-0.03409626934805016	False	0.03060724779627816	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P76177	628588505.4324645	616197665.0167199	621155600.6665257	664478803.7855655	608799299.4871557	626905833.5067354	0	0.5612825023224705	-0.026235111502481756	False	0.030631733594515185	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AFM9	2470558.8168580597	2531956.58005898	2525292.64040262	2185598.52308274	2790233.0873607886	3117783.949180286	0	0.5613821694248337	-0.1045544846277681	False	0.030656219392752204	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P04079	697325697.043823	675075755.852916	694882977.3639286	688535316.1969334	669534522.9137286	690726349.9186294	0	0.5614190092652419	0.012960423173316079	False	0.03068070519098923	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A7J7	3448396795.917164	3498850482.878816	3458948203.733963	3394897355.577484	3585855880.5178905	3547608578.510016	0	0.561721605404171	-0.01683826026798837	False	0.03070519098922625	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AFB5	3848751.6357698822	4299759.089405558	3941161.799636802	3939199.306448159	3980630.3818529714	3883924.2128903633	0	0.5624728982553799	0.03452941940904848	False	0.030729676787463273	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P27238	4030282.793047498	4311597.303396786	3771242.94103482	116542.74046639971	4577239.194327753	4410759.702675615	1	0.5637174518001332	0.41191257989713903	False	0.030754162585700295	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AEC0	1242975.1700201638	987985.7300730204	1264051.0105895193	1433720.4847184706	1178766.8603368148	1127249.714650702	0	0.563931311740882	-0.09763946584647472	False	0.030778648383937318	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A9G2	6849980.410328917	6608068.165110965	7189335.224201139	7008931.413070953	6282071.070035744	6833178.62759697	0	0.5643285573867234	0.03702891285428395	False	0.03080313418217434	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P31119	24020321.25225552	26906258.45207151	23657507.313053098	24105822.21092063	25428358.202647127	27903101.753395755	0	0.5643867819022483	-0.05416046364193173	False	0.030827619980411364	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AEC3	8730193.869110662	8294595.454653911	9000744.2106628	6619759.481286956	9425310.924397366	8288803.701612199	0	0.564407367918952	0.0969617149106498	False	0.030852105778648383	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P37649	948918.6609374149	137792.99999999985	945455.8892024432	869818.7672896549	915721.659619568	801152.9872613397	1	0.5648703164719768	-0.34808971409804546	False	0.03087659157688541	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0ADG7	958637969.175373	970366998.1870284	1012425198.4602382	932983626.1948231	985944056.842779	978759535.8304384	0	0.5649997821673822	0.021615908389401785	False	0.03090107737512243	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P00562	49720876.65195122	50056725.30674634	48969179.28429366	57288150.68723644	48742145.06563618	48607984.42369156	0	0.5653104362899766	-0.05603904765542498	False	0.030925563173359455	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P37651	24075759.00987966	23292477.518570527	22978037.9463587	25672465.17017308	22632205.214682247	23897017.6444188	0	0.5653740943929272	-0.03755854616127709	False	0.030950048971596474	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A8C4	48043961.49065708	46871406.72659847	50957702.49751628	54530235.6152754	48457045.52426949	47649835.80046251	0	0.5668363265318435	-0.04636371814263592	False	0.030974534769833497	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P27431	35668976.995662145	36198485.03813518	33655871.84980233	37608700.565547004	36802903.45356012	33766678.182417504	0	0.5672807976361659	-0.035848843110045985	False	0.03099902056807052	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A850	9205079257.116964	8982357888.614258	9065299481.370436	8071193633.501231	9333266184.228754	9064948627.604065	0	0.56822061039277	0.04207515473691001	False	0.031023506366307543	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P21888	427730037.2404163	425564671.641525	437005729.73138696	429470227.38031	432294901.9094077	436181309.97517705	0	0.5687631647942032	-0.008523823137014174	False	0.031047992164544565	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P30131	708315.853246173	1078841.5154729525	669265.1546050435	906912.6524960382	949161.5922700994	866251.0569614002	0	0.5690778845460895	-0.1482807340902111	False	0.031072477962781588	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P09424	77245738.87343562	69723150.31097111	78422137.03965107	64211292.0204924	76298024.12422302	75864481.50329195	0	0.5696368853255567	0.05890427401847747	False	0.031096963761018608	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A8N0	4987668.645091115	3982157.8912890055	3409909.9268600014	4597728.329653034	3906499.128619488	4907625.86411612	0	0.569652175450386	-0.1155280072722459	False	0.031121449559255634	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P32157	49796750.103601865	52422796.240185946	46752103.908781886	51146515.569157936	52822433.19003784	48772918.28003443	0	0.570096959891508	-0.036057756055739146	False	0.031145935357492657	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P15286	2166654.5265818443	1906614.401539068	2120335.09214685	1553663.9292567149	1927169.634850002	2277701.06407064	0	0.570166251415726	0.10507741281071095	False	0.03117042115572968	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AF20	15650529.819493538	14420669.64681673	15266771.428569255	20016742.15582683	13857777.016293772	15248688.623637592	0	0.5707068314732517	-0.11568494867504762	False	0.031194906953966702	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P69503	450740284.58713984	425725006.0288352	412690087.58393353	444943401.21417344	399405124.784471	412200347.1470832	0	0.5707071916925024	0.03695937251133749	False	0.03121939275220372	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A9U3	208123561.26848963	213924516.2570697	196104862.5346046	225447523.7225178	203845726.1939379	205123549.43891445	0	0.5714025435063732	-0.037467148004301565	False	0.031243878550440748	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P27434	183607477.6862471	188384344.90283692	196510785.211775	186469898.7009806	188807428.58753985	185584963.7517121	0	0.5727870376907896	0.019520378711607715	False	0.03126836434867777	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0ACK5	1697240.1906797965	2135754.242159095	6987744.336381687	1871822.592759695	2363500.733115117	3160599.9067532066	0	0.5730797206869721	0.5489968450933429	False	0.03129285014691479	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0ABN1	1712223.1106906035	2188534.61125423	2707727.8061033534	1401015.420253127	2554398.9997675344	1839864.2150156463	0	0.5738273278612093	0.18944165883833064	False	0.03131733594515181	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P45799	18073007.393571265	18381208.390159197	18406438.552160896	17518539.901807472	18614454.30040233	18082059.927241944	0	0.5745399351991055	0.01707832304801879	False	0.031341821743388835	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P39393	10166607.997818526	9120029.130696973	10130517.870736225	10116413.69103952	10912792.1785886	9404668.921113756	0	0.5757576149496904	-0.04902030011734888	False	0.03136630754162586	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A912	1300716913.769866	1266507581.4663384	1261907365.551579	1254639599.9413247	1323169076.6565218	1294519748.539852	0	0.5769518322781958	-0.01618397560552533	False	0.03139079333986288	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A7Z0	192518228.91892695	196055014.42766225	194346629.16546208	183518748.74607837	198310494.3196468	192505615.93720475	0	0.5779870418474805	0.021405457745817265	False	0.031415279138099904	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P06846	20593648.68678459	18682530.125246968	19636668.180690046	24037484.9191756	19262297.69157689	18933315.81321629	0	0.5790727480213193	-0.07909980240117186	False	0.03143976493633693	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P06959	2446342531.4471617	2398092015.132053	2472639030.0649886	2481423109.787915	2491170249.76204	2406890727.821661	0	0.5794010891180794	-0.012253192568867668	False	0.03146425073457395	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P37617	39901559.0249587	39135760.609707765	41531863.18145246	45575485.35468228	37687722.68124714	41867558.05182672	0	0.5797452353478539	-0.053575345612064146	False	0.031488736532810965	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P16432	2361519.1691746097	137792.99999999985	2443703.5728125614	116542.74046639971	1348596.0686351291	1818914.70994672	2	0.5805950554503325	0.5899138626321297	False	0.031513222331047995	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P32685	3545736.3223485667	3095178.47685957	3853807.3300255463	3214374.313330408	4177834.767783112	3744243.040827984	0	0.5810774114577382	-0.08562571995012194	False	0.03153770812928502	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P76227	11012518.00338644	10087946.684190758	10222837.189477451	9535569.539299136	11415268.732223384	11785688.09916146	0	0.5814141992482476	-0.06366494830593301	False	0.03156219392752204	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P27848	27423270.78262924	25059089.81377188	25806337.2280768	29337065.46371767	28213230.62074686	24024570.627561186	0	0.582042496247405	-0.059320677680702295	False	0.031586679725759056	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0ABU2	938239626.691002	945520303.112292	957579244.7229106	930017042.7050796	948411211.4702424	948051050.250579	0	0.5823888520778462	0.007564924706990616	False	0.03161116552399608	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AEB2	499840010.403145	495016020.310205	512080317.6244938	467476716.03626513	507324004.22178286	505873161.3570792	0	0.5824613111467956	0.025364557988631388	False	0.03163565132223311	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P33920	106097163.23695952	99535194.7192295	101619196.07811554	107710250.90121008	101890860.04076314	102414186.57900454	0	0.5859329332638922	-0.022196455874642355	False	0.03166013712047013	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P75931	3646942.092745513	4090488.250000004	4253930.64378328	3983051.9188501546	4102445.533561232	4271521.778290629	0	0.5873810371457261	-0.043335367277796605	False	0.031684622918707155	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P04335	74091951.67703089	77528697.2192109	75796736.04413041	78643806.97423077	75964977.86398046	75317944.90371382	0	0.5878935845354433	-0.015831648485544737	False	0.03170910871694417	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AE01	117157586.38971408	126213583.80299662	128188805.1412508	123231514.72264636	123189691.7662502	133682592.75016068	0	0.5901162700228841	-0.032798343289517404	False	0.03173359451518119	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AFG0	471734352.2683841	465839687.5534805	486359491.1512789	420797429.8282287	459670088.1250458	499529861.8487499	0	0.5901319114555221	0.04521627530029527	False	0.03175808031341822	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P09147	150399027.59629253	149464721.30855128	150775208.34983248	143156043.94477174	151875478.6329393	150442623.05713317	0	0.5901603976446721	0.01663033515686847	False	0.031782566111655246	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P20605	3040400.034121286	3187813.3241713056	3376840.8230137965	2901885.9197355425	2932835.008207865	3422523.3088190663	0	0.5910643693581284	0.05321096650474075	False	0.03180705190989226	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P06282	16966578.941118076	16191632.77112515	14308064.6424364	15449308.03914752	14634304.98746106	15815662.029774586	0	0.5912776720350289	0.04843150977076814	False	0.031831537708129284	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P13009	81480909.5829526	80746756.04797903	79024326.9918872	86318047.7572653	81401096.6582551	78133430.65457495	0	0.5915974433851497	-0.027252607704025343	False	0.03185602350636631	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
