protein	RD139_Wide_UPS1_25fmol_inj1	RD139_Wide_UPS1_25fmol_inj2	RD139_Wide_UPS1_25fmol_inj3	RD139_Wide_UPS1_2_5fmol_inj1	RD139_Wide_UPS1_2_5fmol_inj2	RD139_Wide_UPS1_2_5fmol_inj3	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P10442	3189415.7064572563	2393825.311489502	2611876.3006848665	3149833.5247027017	3029677.8387590186	3243885.163741938	0	0.22200489747660154	-0.20148254954333017	False	0.015859683794466405	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A9K9	980423923.7151176	884904867.4071047	949124587.7444812	909470017.5504152	830705037.7149428	908273045.0560056	0	0.22275094477638918	0.08770751282278909	False	0.015884387351778655	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A9L8	21622075.56166153	25552218.80311711	28397645.874044035	21569124.293952644	23098061.031129263	20818892.003884103	0	0.22313291448949754	0.2066624481201091	False	0.01590909090909091	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AES6	463299134.9795606	457248109.1133234	463306723.9037049	455839813.84278697	459542460.8124151	443101804.4866154	0	0.22560560710779873	0.026694051880564	False	0.015933794466403164	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P24232	13422861.037652096	12939701.917725457	12297192.173540087	11545965.60176164	11139485.145067832	13019488.771266015	0	0.22615753164937316	0.11470882513742997	False	0.015958498023715417	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A9K7	77405641.52572532	64183824.26048747	58763130.450416766	50918166.80164481	55728615.361920565	64140303.80647788	0	0.22624623619552187	0.2303423148222365	False	0.01598320158102767	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A944	7798989.207064292	7458388.805819094	7984354.214306376	7512579.171805143	6957158.333377318	7639487.394957588	0	0.2262814952980857	0.07206914972071352	False	0.01600790513833992	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P07330	7645881.047621229	8078028.01234958	7432041.827705398	8093493.333042913	8569687.168075422	7778718.06981911	0	0.22645254680567464	-0.07797335177252902	False	0.016032608695652175	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P37330	24902354.12123923	25397438.89949718	29053269.590506427	25854046.889595423	22467644.01613379	23927601.14524268	0	0.2266183280044274	0.13530245343379319	False	0.016057312252964428	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P07813	767801412.3741974	790639589.8690196	764507152.3020315	777839156.4164445	736344404.9134778	739629499.5647281	0	0.22850534599143787	0.04358909693861306	False	0.01608201581027668	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AA10	3322355167.1496243	3349820254.624485	3274799473.4815784	3347971900.9527264	3340634286.3684664	3369017231.842559	0	0.22862611590294168	-0.01595970108022903	False	0.016106719367588933	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P76053	2019529.999433417	3214827.342920423	2215971.766444912	1911893.7032871612	2121547.389488823	61921.95710385033	1	0.22911605284491374	0.8633128051757659	False	0.016131422924901186	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P31460	9821934.935071198	9875637.84572894	10504131.137530409	10001529.19549968	9610787.014385216	9362987.850694874	0	0.2295568696251603	0.05980614510716581	False	0.01615612648221344	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A7I7	69014883.97494958	70075843.35807247	70424078.35406093	66998964.8931928	69463780.17304467	62162689.45489017	0	0.229641047539276	0.07700182212262599	False	0.016180830039525692	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0C0U4	1039893.4983219252	995185.0000000006	89671.98180856215	409281.036901471	95444.94282135296	61921.95710385033	3	0.2297276064224328	1.906768868496632	False	0.016205533596837948	False	True	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P24171	86943082.3567735	87932074.94951822	92481911.65736648	87746950.89273311	81761498.45569363	87039472.51803575	0	0.23040811747087758	0.0595394831178979	False	0.016230237154150198	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P24203	26427123.748583265	23097435.926007334	24081159.915287152	23544401.791248567	21201067.9459878	23489433.275983468	0	0.2304088007620567	0.1093079916277711	False	0.01625494071146245	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A8A2	215051170.09752157	221558285.53456965	221811348.33109167	217411674.3084902	236256661.40048352	236360744.96161103	0	0.23080127181430132	-0.06764724332296747	False	0.016279644268774703	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AG48	1381134371.6176164	1362313417.7870486	1325223184.7750986	1381169412.2500978	1386822671.0216715	1384185584.5893278	0	0.23135324845021524	-0.029310559533471836	False	0.016304347826086956	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P76340	1920645.5514347027	2306890.681251573	1773129.5237975807	120722.0751694668	1613575.750863399	1701034.6485236774	1	0.232250749875102	0.8046728413171459	False	0.016329051383399212	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AFC0	1446492.1841729349	1453349.3750000007	1458056.4586879874	1440719.6396099003	1694326.148106831	1597592.0944204556	0	0.23282070705493282	-0.11901210310544852	False	0.01635375494071146	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P75856	11672227.746133769	11105381.739863023	11130775.748010147	9740200.21677334	11492263.119172908	9845107.535010936	0	0.23293205256956356	0.1257683406072828	False	0.016378458498023715	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P21645	27320449.55004053	22727029.846489955	33242039.15068567	35266918.17027328	30731684.16966196	32472758.62268916	0	0.23335631437091214	-0.24156924453841291	False	0.01640316205533597	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A8J2	13759115.928792838	13731069.726856211	15135520.92216594	14329375.055454498	12569669.740490953	12520431.525718942	0	0.2334700079807612	0.11281513827595455	False	0.01642786561264822	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A7R5	5475387500.177967	5666280908.196135	5167731350.575502	5492350087.926044	5760683838.099236	5813304177.273335	0	0.2337910203900949	-0.0654498478464802	False	0.016452569169960476	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P24211	5297031.336603639	5240764.753294753	5666153.217510346	5694426.762495043	5513290.690057184	5659765.951111513	0	0.234097674793579	-0.05789926553109694	False	0.01647727272727273	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P04968	3347250.7696077856	2625121.514727088	2300800.965942929	3434889.985320501	2888464.755895158	3540687.734257128	0	0.2353856308797707	-0.2537382178795146	False	0.01650197628458498	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P75728	6840936.57336229	6676200.215863166	7870545.437624874	6554010.665915391	5464411.794039167	6937454.90745712	0	0.23539280005772287	0.1741349139999543	False	0.016526679841897235	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P60595	13729717.815225257	13746902.500016104	14425914.248757754	15022502.523776283	14145909.895625452	14246422.556477295	0	0.23587996823514967	-0.05115058897767524	False	0.016551383399209488	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P00960	115373060.39817668	114262335.36660977	103508636.78285502	105009280.90635005	101198568.18814836	108070482.70049304	0	0.23679542057500183	0.08410324387418062	False	0.01657608695652174	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AGD3	1257699433.0316026	1298748761.2980826	1193661515.6887555	1164906391.0843482	1211730670.3348954	1220211143.95987	0	0.23718403636521712	0.06019952651610049	False	0.016600790513833993	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P16528	20743774.55035906	23175643.975289702	25972114.107402727	25716012.87332697	24699715.891889248	26923366.21936812	0	0.23731675699466026	-0.14608019870388883	False	0.016625494071146243	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P67826	16515752.923294334	17451937.38958084	19977629.27598766	13530041.777786924	16643393.963750811	17292476.800095532	0	0.23801517674791176	0.18460597431955134	False	0.0166501976284585	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P00490	308155458.316404	298544434.6366685	300925027.0504234	310728172.6758892	303877414.65472686	327546990.5650152	0	0.23854748767599523	-0.05386449694036612	False	0.016674901185770752	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P09372	399182452.6519328	359685931.31940496	374864566.9075861	365096688.8035839	359127614.168043	353058849.9712745	0	0.2388539025412092	0.0736833581377784	False	0.016699604743083005	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AE12	34559101.8641417	35371996.19297929	31746282.909498367	32809971.240043517	29866281.78725533	32858604.099334605	0	0.239021198668378	0.08989965437193778	False	0.016724308300395258	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P27431	43554490.70735148	39391590.2561178	39603757.94620625	32629519.96889702	40180788.914618775	38337829.49435425	0	0.23942288217782842	0.14088480295772976	False	0.01674901185770751	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AC38	4240193949.505524	4307160656.369291	4396508984.639322	4313743517.701023	4426896154.418884	4479421172.928969	0	0.2396020206551609	-0.030460507779754946	False	0.016773715415019763	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P77460	380619.3079386383	373529.7812500003	395812.5208045387	372868.07599532977	456864.7706635231	473686.72303029423	0	0.23960252822912642	-0.1807158615832287	False	0.016798418972332016	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A8D0	21839694.61603765	20188081.186832927	23035072.26830045	21051342.65744256	20020179.60328012	19949404.57230433	0	0.23984508523264914	0.09252988366612543	False	0.016823122529644272	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P00959	441854682.00202334	440397549.96406704	437029120.5470691	420210430.89135385	437108932.2326768	435542340.8696063	0	0.23988247104796978	0.029184309471920744	False	0.01684782608695652	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P37005	12690800.335596994	12438752.730190711	12407608.560861291	12663120.000326565	10236235.69614361	11146589.796182713	0	0.24061789777789014	0.1408365659296165	False	0.016872529644268774	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P69451	1880811.284407792	96441.05468750006	1338711.9515648484	582977.3934153814	95444.94282135296	61921.95710385033	3	0.24081961136048807	2.1631602207736362	False	0.01689723320158103	False	True	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P77258	98612850.75223662	90237822.30296296	93116286.5787934	89531647.99367301	89631880.84792306	90722500.64065264	0	0.24104253016220034	0.06317582185807075	False	0.01692193675889328	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A7W1	3983719704.478348	4015051027.217581	4175490579.475538	4078435122.627556	4159914394.7702985	4278878813.6674886	0	0.24120683662884324	-0.0400809064812692	False	0.016946640316205536	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P08245	12041086.49189343	16044084.122790448	14195375.005380254	15750125.672498832	16845726.04127665	15313950.525747783	0	0.24148840165136853	-0.1803268639081909	False	0.016971343873517786	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A6L7	17488375.12916615	18226644.72788449	17822285.32543126	20805142.951588597	18686252.47026489	18076126.566820245	0	0.24189947068731826	-0.10471059006212202	False	0.01699604743083004	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A752	2552034.578431075	2538204.499999998	2330307.566284919	2917113.887500212	2725703.8416715623	2447233.8954257835	0	0.2426604018424481	-0.12462344001057564	False	0.017020750988142295	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P39199	101878864.57668786	98247091.96127282	107019346.12177624	93562793.43980044	89353792.79837255	103453764.89533427	0	0.24395103958850167	0.10103918618983553	False	0.017045454545454544	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P20099	4005379.074705596	2940604.8633655524	2641155.019779509	1578758.884602032	2220452.606667864	3207840.9665223374	0	0.2446246437142332	0.4522926462692928	False	0.0170701581027668	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A7N9	1370532920.3493946	1604091090.0208209	1431541026.114565	1565335235.0496416	1624055349.5693955	1554112728.5915694	0	0.2446880116175269	-0.10642942148615624	False	0.017094861660079053	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P19624	4421515.587568808	4444858.723513026	4432502.618814501	5885126.278453057	4854622.273386676	4541082.764216119	0	0.2451777862869418	-0.20041861433542155	False	0.017119565217391303	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AFW8	87703149.59545784	85055259.96391815	80047822.73111995	90103663.89402388	85532593.30953068	88235137.78925103	0	0.2455818744510845	-0.061802933721738326	False	0.01714426877470356	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P37634	138845957.7741543	148949069.32487392	145011691.05210268	134309018.66272497	142978561.32655743	139676237.1334024	0	0.24625357257292727	0.053800696942697984	False	0.017168972332015812	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AF12	227938255.62472025	233184510.27987155	241703707.0654733	231151175.7773732	229781495.17164844	215027186.88687703	0	0.2465952901427278	0.05623095956192776	False	0.017193675889328065	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P46130	88407497.03161551	84724163.00482336	80401153.5451647	86422211.18973492	91613078.9788301	87165775.65261923	0	0.24832769654201675	-0.06491409286268486	False	0.017218379446640317	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A910	18895759663.38557	19835270547.1523	19888470011.420017	19605721369.2024	20126093236.90911	20889124544.612247	0	0.24860315112761322	-0.04843553483913586	False	0.017243083003952567	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P62558	120940350.44861265	119411641.7857762	120445474.95651352	117899889.36911784	120427925.85259672	115024257.56059252	0	0.24879414128745767	0.030082838911843646	False	0.017267786561264823	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P33570	63993906.09779161	65406530.49430292	66458180.56299862	61924905.02948231	65765809.17349491	59532540.970165215	0	0.2496383570947243	0.0650529591373683	False	0.017292490118577076	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AG55	4551669147.099678	4792384575.498071	4893089500.502549	4816879536.752822	4915895141.479848	4988703054.807435	0	0.25051137388723477	-0.048262806472778606	False	0.01731719367588933	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P31550	28228296.985464733	27239053.306951474	28720513.270374924	27944058.27413572	26479256.652457736	27315064.024083342	0	0.25052779439722545	0.04259863895332066	False	0.01734189723320158	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P39265	2549755.486328002	2952771.9040009766	2708740.6681452463	1852404.4045415004	2646282.398509954	61921.95710385033	1	0.2507155070058465	0.8483786218863008	False	0.017366600790513834	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AAL3	477341.7427315774	686472.6060631173	501961.7418420896	517108.3542247504	424954.3068100676	61921.95710385033	1	0.2512424411396914	0.7304573241607762	False	0.017391304347826087	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P07023	16089171.074764108	16677170.920507818	17396505.361695886	17744093.846331533	16647383.275228618	18095663.39478193	0	0.2519318383892081	-0.06534476099065087	False	0.01741600790513834	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
