protein	RD139_Wide_UPS1_0_25fmol_inj1	RD139_Wide_UPS1_0_25fmol_inj2	RD139_Wide_UPS1_0_25fmol_inj3	RD139_Wide_UPS1_2_5fmol_inj1	RD139_Wide_UPS1_2_5fmol_inj2	RD139_Wide_UPS1_2_5fmol_inj3	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P10384	318805818.4550323	320051767.6255985	329191084.88977826	333239416.0162787	341967523.3729761	337795678.1798592	0	0.024765441375220812	-0.06548641263373739	False	0.002634170359428853	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P69441	1318977704.434886	1293918630.768281	1301750314.6521692	1381237340.219669	1343395871.7006605	1349053552.409284	0	0.02593735469905294	-0.05745296171411698	False	0.002658788774002954	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P64483	13180882.903313251	13045689.126342336	13675886.527760208	13989338.847053217	14806451.2742314	14326117.771965366	0	0.026223679642845076	-0.11194337069114119	False	0.0026834071885770555	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0ABU0	117834071.84043825	118565542.35922264	119480715.3219452	125050287.76668762	124230271.564979	121551023.75650808	0	0.02694170177843358	-0.05937192769786225	False	0.0027080256031511572	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AAN9	2764173.3107007635	2580337.213650092	2395288.0018809843	3214421.0792258563	2982725.8023764323	2960742.338938444	0	0.027078283356209983	-0.24271910115397233	False	0.002732644017725259	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0ADZ7	313994416.1245879	321705376.2183968	324890676.48252696	286163837.15335536	305073644.3675727	288304659.295227	0	0.02715165340542594	0.1271687918572479	False	0.0027572624322993603	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P22564	329622.6184283628	377005.3424870766	406106.04789447726	858590.7098230274	739846.2499999997	610822.7286899709	0	0.027506516479345867	-0.9894542431040303	False	0.0027818808468734616	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P77475	14097636.963671649	13225867.445664031	13076776.833385194	12258583.666109398	12329732.191471985	11625669.750025548	0	0.02764706672740397	0.15781837175740543	False	0.002806499261447563	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A6T1	1313914594.2657218	1319324049.0354657	1310515773.6474128	1346836883.828247	1355625450.7166052	1333467412.358656	0	0.02823119860527842	-0.03333134589523158	False	0.002831117676021664	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A9S5	265157466.37423024	272057726.1756284	283361215.9759516	313447486.9420817	290388460.2094253	307130693.04732805	0	0.028329132032603507	-0.15076054566532462	False	0.002855736090595766	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AAZ7	94889563.87608224	89396495.14361693	92031864.23110694	100707223.44730829	100126993.7842978	98879343.1548996	0	0.028693902985380996	-0.11725521430791845	False	0.002880354505169867	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P39831	227556135.11734796	227688087.35636565	233591218.6390128	235957959.05471763	239927936.61839947	238956901.7488468	0	0.02875258875679495	-0.053466638267877585	False	0.0029049729197439685	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AG55	4654506475.728636	4734269940.4561	4752444587.125333	4530749758.130956	4572599512.764011	4627471043.260921	0	0.029364470872568268	0.04248887461202738	False	0.00292959133431807	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P10442	2373322.9998040483	2386343.2479788302	2288572.525315671	2431473.0915992693	2503452.1343248943	2524768.844866355	0	0.030473187878214614	-0.08185366613777383	False	0.0029542097488921715	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P02413	2599361765.0998144	2582081307.484977	2599540385.8630323	2447210566.1626515	2495563141.205409	2519753278.1999707	0	0.0308700205166142	0.0602882692818641	False	0.0029788281634662733	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P00811	13420108.689245906	12986499.863069003	13293566.916884346	12804894.983518708	12713367.25072224	12366548.42745048	0	0.031058975059781425	0.06752584619259978	False	0.0030034465780403746	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P37177	12218353.41947397	12178250.72257526	13384915.848265126	10379845.664172808	11189631.477989554	11224599.301201034	0	0.0312589668683877	0.20424549801829614	False	0.003028064992614476	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P14407	755587955.2046158	750644362.2719314	778531040.3120924	800086281.1076174	791991958.1002684	805881590.9404035	0	0.03147440930447523	-0.06976274414928325	False	0.003052683407188577	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AD12	78012777.73665565	71954085.84331064	77859271.1271565	83967544.9346107	86564957.18520565	83843269.195248	0	0.03156508452509492	-0.1590280109366952	False	0.0030773018217626785	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P37349	59967840.47686777	59670280.14990301	58784135.58124452	54808942.59572917	56755087.55631888	57233731.96638487	0	0.03229885048417874	0.0799998095172166	False	0.00310192023633678	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P06149	129177992.97615723	127297323.92897072	127792271.32187194	141771116.521079	136294351.51934648	135282899.23479667	0	0.03286730472039451	-0.10524689345925532	False	0.0031265386509108815	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P76569	5609285.719406359	6023582.683628894	5701217.873983914	6425380.155273577	6460345.134102495	6449286.141693463	0	0.03294275463669944	-0.15760382687183386	False	0.003151157065484983	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P63386	3046126.299340926	3066271.101920071	3376998.4540515235	3578803.62697836	3734219.999831141	3492270.9727217467	0	0.03356447063969661	-0.18735026114933578	False	0.003175775480059084	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P63284	848681904.4098395	865458005.8382171	853222489.8680681	869000093.0464224	885178100.1305084	887928524.8699527	0	0.03359200331600822	-0.04140178385020801	False	0.003200393894633186	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A6K3	334633293.773898	331136093.32082206	332598915.45822585	308365079.26259613	321067112.0918173	316045974.35326296	0	0.03361576194736016	0.07852798859239964	False	0.0032250123092072876	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P21515	5103486.876769669	5034786.000697381	4411168.477009314	5937935.525351327	5921767.613407128	5705762.092364136	0	0.033903448582813654	-0.2717780276821608	False	0.003249630723781389	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AGL2	196090568.00659317	205256996.9245048	199684728.9511352	190099629.43096557	188815690.62436387	186646941.59638357	0	0.034429178902959844	0.08775665356973571	False	0.00327424913835549	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A9D2	51966238.28105526	52077867.28105733	52544445.29450079	55624300.67686723	57286815.05563145	54680224.26315174	0	0.034852905533769046	-0.09796886983428335	False	0.0032988675529295915	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0C960	695106.1637029734	707884.9926713719	762847.0269314059	870673.508456138	1061313.6415661185	960580.9718443908	0	0.03507237270110368	-0.4174254775281628	False	0.0033234859675036928	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P77247	27778180.05230094	26323463.375621658	26296707.74501852	30308918.09539036	28753017.21358104	28461506.681413557	0	0.035684489735441575	-0.12250356078785372	False	0.0033481043820777945	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AE85	6491043.359053292	7333847.250624184	7500840.774319585	9044867.542450104	8848262.848692462	7889504.535721854	0	0.03596698905693645	-0.27380449055921413	False	0.003372722796651896	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P06959	2516544233.1051865	2543689393.231492	2498029840.3932414	2456964892.965276	2459763973.9972577	2476869278.2173896	0	0.0364253706364516	0.031778176396849454	False	0.003397341211225997	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P31460	12483672.637208223	12065433.474236742	12181086.66234306	12749604.73664732	12625621.08174707	12861981.53046954	0	0.03656915780359663	-0.05801069216595723	False	0.0034219596258000984	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P11988	6760093.555198213	5213249.479517733	6909670.342202801	8175138.993405622	8090681.263402034	9081346.644334504	0	0.03716686753565661	-0.4247354932904448	False	0.0034465780403741997	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P76273	7606360.533766629	7359644.939594082	8107022.383415906	8870799.69457983	8380235.862461016	8430808.996958036	0	0.03722903226983835	-0.1545414849814502	False	0.003471196454948302	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AFH8	349674636.60870767	356191756.3244368	352735579.4275374	343374340.18687105	343323359.409605	343861384.36905456	0	0.03728196399114088	0.03873302730783361	False	0.003495814869522403	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AGG2	16399727.014084391	14617860.199944792	15451697.87968104	17660193.703013107	17912446.029900283	16995225.642173424	0	0.03889502252385885	-0.17790370264690678	False	0.0035204332840965045	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A8C4	41498912.37973739	43440505.98370497	42955971.54075482	44755519.81445021	47888770.64860284	48158985.109983206	0	0.0390795875334287	-0.13871663444808469	False	0.0035450516986706058	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A917	694336037.8876787	706386578.4101336	688540644.2995986	716898821.4972013	720304749.9287362	721801182.6810479	0	0.03942521177020898	-0.047372127458195426	False	0.003569670113244707	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A8E1	135592609.7381938	138718021.14704993	138602831.86838782	140051867.38732523	142506128.74201033	142365296.9654912	0	0.03962574385876113	-0.04136297294632673	False	0.003594288527818809	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
Q46861	6817494.355481311	6061902.93895248	6753390.982465672	5815791.749414657	5385898.559243387	5598806.674250846	0	0.04059128953626116	0.22476117035163884	False	0.00361890694239291	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P04079	638171195.7407817	632941595.4145037	653593279.4975312	669944591.9096887	658748015.707304	667036884.2337539	0	0.042110507319488615	-0.05227804293941315	False	0.0036435253569670114	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P36938	342382721.1532925	345184056.23967654	344309304.1517348	348687228.5628567	353181822.1045363	348200239.0767424	0	0.0424504659646858	-0.02521480125399768	False	0.0036681437715411127	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AFR4	112482574.07063793	116536502.9633573	116465443.45897263	109442615.89367037	111854259.78350008	109101156.3046778	0	0.04269582674142296	0.06441597844506433	False	0.003692762186115214	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P33602	582844159.57097	577241033.7401385	589655129.3763213	594690650.1282554	594152933.4798604	604810222.2982475	0	0.04272637859633427	-0.03576063284174887	False	0.003717380600689316	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P77804	657301624.1061655	651278965.0663211	656610523.999607	629134035.6324313	636956085.4389523	644962077.6333139	0	0.04299368384366387	0.04030243538207698	False	0.0037419990152634175	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A879	2860109.5930728363	2741224.427886056	2650438.178772208	2605331.766507171	2353610.1027167514	2367003.642073311	0	0.04303224146951486	0.17168902376066952	False	0.0037666174298375188	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A7D7	142316623.11625698	141454523.6177276	141337709.93810257	160589816.47740996	150926610.304515	153419419.93747202	0	0.04306274308479961	-0.12919934620354495	False	0.00379123584441162	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0ABS5	10241169.726396142	9847291.209932806	9272533.595466657	8381436.064757637	9090257.172718266	8728937.325573485	0	0.04366122844223118	0.16429930366300566	False	0.0038158542589857214	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P41407	19071158.193961605	18817737.86329322	17740909.00392999	21696742.324987624	20593285.47671104	19712892.66900178	0	0.04482592623502154	-0.15647812104813316	False	0.003840472673559823	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P77258	83257844.72347395	80162499.900765	80156148.60224557	88299516.66105323	86378057.27962479	83744301.6755329	0	0.04492802500508584	-0.08535329031202625	False	0.0038650910881339244	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A847	103398570.42676546	102419682.3333219	99446250.03623477	105310033.73968723	107115652.40891229	106489601.48446643	0	0.04495096096691747	-0.06311341900519815	False	0.0038897095027080257	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AC33	38956737.1140671	40553152.30991839	41281313.93586952	43057858.04258065	42092389.27808574	43280361.62732879	0	0.0455706808575017	-0.08847368788476405	False	0.003914327917282127	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AFG0	476305010.7633207	455704604.72232354	479834447.1624386	419439085.11399806	427117072.0527789	452961586.12163615	0	0.045732000362023004	0.1196044204439615	False	0.003938946331856229	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P75957	21470621.606551647	20338533.963965543	23074964.37415384	25167104.03457876	24796305.116561297	23652647.87426675	0	0.04603582226870143	-0.18215504989330908	False	0.00396356474643033	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P69805	49848967.971317366	48100154.336418	50610562.84071164	51697922.50710323	52086259.08458266	53017392.49551425	0	0.046069971129722054	-0.07789737954022699	False	0.003988183161004431	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P39391	3520516.6044266545	3366200.858576758	3105310.051236006	3060688.215680906	2853198.2230789554	2716889.8843248487	0	0.0465611087070871	0.21128711647288964	False	0.004012801575578533	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AG59	1245165355.074638	1259633522.7324595	1202863984.6092904	1298963580.3693984	1314285382.6270354	1300455885.9420505	0	0.04727791461392738	-0.07802489384009614	False	0.004037419990152635	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
