Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj1r.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj3.mzML	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P61769ups|B2MG_HUMAN_UPS	Beta-2-microglobulin	Beta-2-microglobulin		2	2.0	10727000.0	188255.0	12616500.0	4620870.0	13035100.0	5056240.0	1	0.016632779930566378	-1.8826456890861987	False	0.0023021210553543715	False	True	Human	True	False	False	False	diann231	manual	min	0.6609640474436812
P0A8A8	RIMP_ECOLI	rimP	Ribosome maturation factor RimP	4	4.0	16492800.0	18781500.0	16424600.0	20084800.0	15600700.0	21057800.0	0	0.016675077748875885	0.3046132815027331	False	0.0023279875840662182	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P24188	YCEA_ECOLI	yceA	UPF0176 protein YceA	3	3.0	4974240.0	4320150.0	4942020.0	4215800.0	5331620.0	4347340.0	0	0.016776656618619212	-0.24310760958339336	False	0.002353854112778065	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0AAB6	GALF_ECOLI	galF	UTP--glucose-1-phosphate uridylyltransferase	11	11.0	135074000.0	128906000.0	137087000.0	126523000.0	141039000.0	130479000.0	0	0.01682016765489942	-0.09858330247022629	False	0.0023797206414899125	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0A738	MOAC_ECOLI	moaC	Cyclic pyranopterin monophosphate synthase accessory protein	3	3.0	5693150.0	6136210.0	5769680.0	6165600.0	5707720.0	5962950.0	0	0.018779506433345108	0.0891265448336781	False	0.002405587170201759	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0ACP7	PURR_ECOLI	purR	HTH-type transcriptional repressor PurR	12	12.0	20120100.0	18823300.0	21024400.0	19251100.0	20066200.0	18233700.0	0	0.01897011737107769	-0.12044139580758037	False	0.002431453698913606	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P21599	KPYK2_ECOLI	pykA	Pyruvate kinase II	22	22.0	104395000.0	106985000.0	103384000.0	105284000.0	103007000.0	107046000.0	0	0.019516437255059322	0.03905880988423648	False	0.0024573202276254526	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0A7L3	RL20_ECOLI	rplT	50S ribosomal protein L20	7	7.0	663991000.0	696803000.0	683288000.0	721672000.0	651644000.0	724359000.0	0	0.019653796242646012	0.10029719289295537	False	0.0024831867563372997	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P11875	SYR_ECOLI	argS	Arginine--tRNA ligase	27	27.0	56573300.0	59527400.0	57116500.0	58716300.0	57879700.0	58898200.0	0	0.02004236927337888	0.04611239123681796	False	0.002509053285049147	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P64548	YFIR_ECOLI	yfiR	Uncharacterized protein YfiR	1	1.0	690601.0	860461.0	773512.0	844360.0	758573.0	895682.0	0	0.020328948691642416	0.22648654977554916	False	0.0025349198137609935	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P31697	FIMC_ECOLI	fimC	Chaperone protein FimC	11	10.0	18503300.0	17737500.0	18874600.0	18042100.0	18811200.0	18246600.0	0	0.020434576995559926	-0.0566310805650913	False	0.0025607863424728402	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0ACY9	YEBG_ECOLI	yebG	Uncharacterized protein YebG	1	1.0	21271900.0	18010900.0	20127600.0	18097200.0	21768300.0	19482100.0	0	0.020643528507601015	-0.1843587545352244	False	0.002586652871184687	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0AAN1	HYBE_ECOLI	hybE	Hydrogenase-2 operon protein HybE	1	1.0	1963270.0	1900090.0	2019420.0	1888740.0	1955380.0	1835390.0	0	0.021043881111487982	-0.07834107166169488	False	0.002612519399896534	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0AA97	YAEQ_ECOLI	yaeQ	Uncharacterized protein YaeQ	2	2.0	3609310.0	4516740.0	3923680.0	5076830.0	3075730.0	4573700.0	0	0.021193489822460762	0.41731118333864575	False	0.002638385928608381	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0C0S1	MSCS_ECOLI	mscS	Small-conductance mechanosensitive channel	6	6.0	38916500.0	43134800.0	37771700.0	40918600.0	36810700.0	40698300.0	0	0.021225107242407233	0.13638116001912276	False	0.002664252457320228	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P42596	RLMG_ECOLI	rlmG	Ribosomal RNA large subunit methyltransferase G	7	7.0	8698320.0	8265250.0	9149010.0	8118100.0	9154510.0	8428210.0	0	0.02164497884613539	-0.12204527494918774	False	0.0026901189860320746	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0AG07	RPE_ECOLI	rpe	Ribulose-phosphate 3-epimerase	7	7.0	70205500.0	66113800.0	71595200.0	65620000.0	74013800.0	67398200.0	0	0.022464086397869742	-0.11606672184091513	False	0.0027159855147439213	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P76569	YFGD_ECOLI	yfgD	Uncharacterized protein YfgD	5	5.0	5158070.0	6326220.0	5292630.0	6296690.0	5537170.0	5796210.0	0	0.022528882896735703	0.20422638911315297	False	0.0027418520434557684	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0ABU2	YCHF_ECOLI	ychF	Ribosome-binding ATPase YchF	15	15.0	142442000.0	146957000.0	142121000.0	147465000.0	138878000.0	145345000.0	0	0.02286976762435037	0.054578382634221684	False	0.0027677185721676155	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P10145ups|IL8_HUMAN_UPS	Interleukin-8,	Interleukin-8,		1	1.0	4871110.0	188255.0	4569930.0	1358890.0	2917410.0	2018950.0	1	0.02295519653310681	-1.79308076973107	False	0.0027935851008794622	False	True	Human	True	False	False	False	diann231	manual	min	0.6609640474436812
P21365	YCIC_ECOLI	yciC	UPF0259 membrane protein YciC	1	1.0	5326630.0	2600880.0	4474720.0	100534.0	5608400.0	136459.0	2	0.02394501773202464	-2.4409615237693467	False	0.002819451629591309	False	True	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0ADW3	YHCB_ECOLI	yhcB	Putative cytochrome d ubiquinol oxidase subunit 3	8	8.0	137546000.0	126855000.0	138126000.0	132455000.0	139559000.0	130385000.0	0	0.024138959016865528	-0.09156873428579834	False	0.0028453181583031556	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0AED0	USPA_ECOLI	uspA	Universal stress protein A	5	5.0	140727000.0	164800000.0	127441000.0	168358000.0	144003000.0	166941000.0	0	0.024713739246692873	0.2789707185740496	False	0.0028711846870150028	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P76502	SIXA_ECOLI	sixA	Phosphohistidine phosphatase SixA	3	3.0	25504200.0	24883900.0	26282900.0	24656600.0	26533200.0	24354600.0	0	0.024862043966575837	-0.08390758896257025	False	0.00289705121572685	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P64559	CPTB_ECOLI	cptB	Antitoxin CptB	2	2.0	4137450.0	3542080.0	4003690.0	3778650.0	4420060.0	3560010.0	0	0.024986302067424776	-0.20719761702086772	False	0.0029229177444386966	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P06715	GSHR_ECOLI	gor	Glutathione reductase	14	14.0	27240700.0	24987100.0	26262200.0	25778400.0	26595500.0	25419900.0	0	0.025754478382694727	-0.07225887511831514	False	0.0029487842731505433	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P23857	PSPE_ECOLI	pspE	Thiosulfate sulfurtransferase PspE	2	2.0	12279300.0	12822000.0	12110700.0	13559700.0	12011600.0	13294800.0	0	0.025963495599364863	0.12428290206844685	False	0.00297465080186239	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0AFG0	NUSG_ECOLI	nusG	Transcription antitermination protein NusG	9	9.0	162745000.0	177949000.0	163174000.0	170333000.0	167695000.0	174743000.0	0	0.026657346359973234	0.08349659416778168	False	0.003000517330574237	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0ABC7	HFLK_ECOLI	hflK	Modulator of FtsH protease HflK	17	17.0	79715400.0	76614300.0	79538100.0	77997300.0	79078300.0	77722800.0	0	0.026831001649869863	-0.03676868054425434	False	0.0030263838592860842	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P46852	YHHW_ECOLI	yhhW	Quercetin 2,3-dioxygenase	3	3.0	3646260.0	3370360.0	4078910.0	3211190.0	3690220.0	3002730.0	0	0.0272295652047565	-0.25223818774425505	False	0.003052250387997931	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P33225	TORA_ECOLI	torA	Trimethylamine-N-oxide reductase 1	1	1.0	8658910.0	11222800.0	9295880.0	9899250.0	8685720.0	10707100.0	0	0.027639244205939377	0.2567269288950224	False	0.0030781169167097776	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0AC59	GLRX2_ECOLI	grxB	Glutaredoxin-2	9	9.0	50404600.0	51945200.0	49410700.0	53846800.0	47904800.0	51869600.0	0	0.027688846531801547	0.09396517635369538	False	0.0031039834454216243	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0A6K1	DAPF_ECOLI	dapF	Diaminopimelate epimerase	2	2.0	1062880.0	1206980.0	912367.0	1323040.0	954149.0	1133980.0	0	0.02780301729338596	0.3228162714263918	False	0.0031298499741334715	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0ACA3	SSPA_ECOLI	sspA	Stringent starvation protein A	12	12.0	207601000.0	200150000.0	208527000.0	202183000.0	208335000.0	196930000.0	0	0.028200298161707292	-0.059426792324479075	False	0.0031557165028453186	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P76402	YEGP_ECOLI	yegP	UPF0339 protein YegP	3	3.0	28055400.0	23801900.0	26094300.0	25397000.0	28680000.0	23271200.0	0	0.02820990101675117	-0.19276227830570902	False	0.0031815830315571653	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0A6F9	CH10_ECOLI	groS	10 kDa chaperonin	9	9.0	590544000.0	622136000.0	614946000.0	642448000.0	588367000.0	641246000.0	0	0.028321531830053346	0.0873545483737137	False	0.003207449560269012	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P07330	CHEB_ECOLI	cheB	Chemotaxis response regulator protein-glutamate methylesterase	3	3.0	3645900.0	4501090.0	4068150.0	4408160.0	3760360.0	4198530.0	0	0.028910079876350542	0.1920033901629421	False	0.0032333160889808587	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0ADS2	ZAPA_ECOLI	zapA	Cell division protein ZapA	3	3.0	41648100.0	37855800.0	41294400.0	39760000.0	40367300.0	38337000.0	0	0.02941939042646509	-0.08874980368985962	False	0.003259182617692706	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P00963	ASNA_ECOLI	asnA	Aspartate--ammonia ligase	9	9.0	95288300.0	113543000.0	103341000.0	106740000.0	94623600.0	108876000.0	0	0.02987921395778971	0.16663926980937477	False	0.003285049146404553	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0A6D3	AROA_ECOLI	aroA	3-phosphoshikimate 1-carboxyvinyltransferase	10	10.0	25821000.0	25061300.0	25589200.0	24523700.0	26475100.0	24887300.0	0	0.03005984343030008	-0.06464714665946655	False	0.0033109156751163996	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P06282	CDH_ECOLI	cdh	CDP-diacylglycerol pyrophosphatase	4	4.0	7517950.0	6691800.0	7548490.0	6952320.0	7241440.0	7102970.0	0	0.0300948154479233	-0.10464441814497034	False	0.0033367822038282463	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0A8A0	YEBC_ECOLI	yebC	Probable transcriptional regulatory protein YebC	6	6.0	17931000.0	15611600.0	17191300.0	15752800.0	16588600.0	15162400.0	0	0.030805699061161138	-0.15240644890420404	False	0.003362648732540093	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0A6X7	IHFA_ECOLI	ihfA	Integration host factor subunit alpha	8	8.0	215027000.0	228843000.0	212352000.0	221171000.0	214544000.0	223634000.0	0	0.031055142072018413	0.06959468616111102	False	0.00338851526125194	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0AF36	ZAPB_ECOLI	zapB	Cell division protein ZapB	8	8.0	91418200.0	95915700.0	87430300.0	93862900.0	91423400.0	97345800.0	0	0.03139357893799402	0.08726441325526794	False	0.0034143817899637873	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P37648	YHJJ_ECOLI	yhjJ	Protein YhjJ	13	13.0	18810700.0	17861800.0	18645200.0	17951500.0	18272000.0	17290400.0	0	0.03151237358562462	-0.06958740491921973	False	0.003440248318675634	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P51025	SFGH1_ECOLI	frmB	S-formylglutathione hydrolase FrmB	1	1.0	22826600.0	18920800.0	22791000.0	20606300.0	22413500.0	20468500.0	0	0.0322950399901964	-0.18133771713825342	False	0.0034661148473874807	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0AB43	YCGL_ECOLI	ycgL	Protein YcgL	9	9.0	7115540.0	5557290.0	7487570.0	6383440.0	7666430.0	6519000.0	0	0.03245945725927073	-0.27069030644401404	False	0.0034919813760993274	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P02932	PHOE_ECOLI	phoE	Outer membrane pore protein E	1	1.0	1323780.0	1560880.0	1259410.0	1591260.0	1369820.0	1426270.0	0	0.03334201934942927	0.21189505831251282	False	0.0035178479048111745	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P08337	MUTT_ECOLI	mutT	8-oxo-dGTP diphosphatase	2	2.0	2392900.0	2765670.0	2357340.0	3149480.0	2361480.0	2937880.0	0	0.03354208148594215	0.31597278628502	False	0.0035437144335230216	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P31550	THIB_ECOLI	thiB	Thiamine-binding periplasmic protein	6	6.0	10099900.0	9804180.0	10391300.0	9737150.0	10140200.0	9849620.0	0	0.03355019520014837	-0.059639314643132296	False	0.0035695809622348683	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P08191	FIMH_ECOLI	fimH	Protein FimH	3	3.0	8285660.0	10134700.0	8286890.0	9205320.0	8216350.0	9662460.0	0	0.033766982641030036	0.22648201657977518	False	0.003595447490946715	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P33136	OPGG_ECOLI	mdoG	Glucans biosynthesis protein G	20	20.0	50406300.0	52669300.0	49662700.0	51614200.0	51028900.0	51761700.0	0	0.034230519234922416	0.04648037050993021	False	0.0036213140196585617	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0A972	CSPE_ECOLI	cspE	Cold shock-like protein CspE	7	7.0	1241990000.0	1313410000.0	1212880000.0	1402530000.0	1217110000.0	1418430000.0	0	0.034335432417836945	0.17110930572015734	False	0.003647180548370409	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P32160	YIIQ_ECOLI	yiiQ	Uncharacterized protein YiiQ	4	4.0	10065000.0	10369000.0	9672540.0	10265800.0	9589560.0	10520700.0	0	0.034859710516316235	0.08725245247061658	False	0.003673047077082256	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P25714	YIDC_ECOLI	yidC	Membrane protein insertase YidC	4	4.0	36165800.0	44992400.0	36350100.0	42315400.0	36185500.0	40708400.0	0	0.03541042514802031	0.23595586834832502	False	0.0036989136057941027	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0AA04	PTHP_ECOLI	ptsH	Phosphocarrier protein HPr	5	5.0	971187000.0	1121960000.0	933280000.0	1119070000.0	823303000.0	1142800000.0	0	0.03560763041296175	0.3109350864342319	False	0.0037247801345059494	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P69222	IF1_ECOLI	infA	Translation initiation factor IF-1	4	4.0	189363000.0	196305000.0	189371000.0	200502000.0	180388000.0	199859000.0	0	0.036815041096456405	0.09376045731442623	False	0.003750646663217796	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P69503	APT_ECOLI	apt	Adenine phosphoribosyltransferase	11	11.0	120719000.0	138734000.0	123831000.0	129462000.0	125442000.0	134271000.0	0	0.03699799274004391	0.12137641830837577	False	0.0037765131919296436	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0A780	NUSB_ECOLI	nusB	N utilization substance protein B	8	8.0	118624000.0	125641000.0	120771000.0	122450000.0	116021000.0	123611000.0	0	0.03709255281685157	0.06463782126700983	False	0.0038023797206414903	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P16384	MIAA_ECOLI	miaA	tRNA dimethylallyltransferase	12	12.0	6076450.0	6483720.0	6184000.0	6360860.0	6269520.0	6351900.0	0	0.03742738203664816	0.05098124696187977	False	0.003828246249353337	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P37636	MDTE_ECOLI	mdtE	Multidrug resistance protein MdtE	13	13.0	21108400.0	22267300.0	21200900.0	21683400.0	21177000.0	21965500.0	0	0.03763391571299572	0.0541877753697817	False	0.0038541127780651837	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0AED9	DCM_ECOLI	dcm	DNA-cytosine methyltransferase	5	5.0	1765390.0	2210680.0	2005670.0	2183120.0	1804040.0	2060560.0	0	0.03772947139099534	0.21127636545019035	False	0.0038799793067770304	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P77756	QUEC_ECOLI	queC	7-cyano-7-deazaguanine synthase	2	2.0	3860810.0	5097650.0	4410650.0	4492880.0	4027550.0	4975540.0	0	0.03806575249007232	0.24406949188665206	False	0.003905845835488878	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0AFF6	NUSA_ECOLI	nusA	Transcription elongation protein NusA	30	30.0	154454000.0	144361000.0	154418000.0	149792000.0	151559000.0	147672000.0	0	0.038111877404413644	-0.05950991710869152	False	0.003931712364200725	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P06987	HIS7_ECOLI	hisB	Histidine biosynthesis bifunctional protein HisB	6	6.0	4376110.0	3943550.0	4517270.0	3928010.0	4260390.0	4203650.0	0	0.03811600804040736	-0.1234280701968803	False	0.003957578892912571	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P07017	MCP2_ECOLI	tar	Methyl-accepting chemotaxis protein II	16	14.0	68236200.0	63395900.0	68759700.0	65320800.0	69681200.0	66621000.0	0	0.03948357122189896	-0.08140813083060276	False	0.003983445421624418	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P45531	TUSC_ECOLI	tusC	Protein TusC	3	3.0	3941390.0	5195570.0	3215270.0	5408900.0	3870470.0	4308860.0	0	0.040072563558722345	0.43554507959579775	False	0.004009311950336265	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0A8J8	RHLB_ECOLI	rhlB	ATP-dependent RNA helicase RhlB	18	18.0	80137500.0	80989000.0	77314000.0	81625700.0	78678000.0	82909600.0	0	0.040261591188776966	0.05628752703313332	False	0.004035178479048112	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P60546	KGUA_ECOLI	gmk	Guanylate kinase	6	6.0	50661100.0	46386700.0	50193100.0	48456400.0	49151100.0	47967100.0	0	0.04052800887908605	-0.07091444971277193	False	0.004061045007759959	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0A705	IF2_ECOLI	infB	Translation initiation factor IF-2	36	36.0	86599900.0	93667100.0	87083400.0	90183700.0	86516900.0	90956900.0	0	0.040707071827953356	0.07880035748301896	False	0.004086911536471806	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P06996	OMPC_ECOLI	ompC	Outer membrane protein C	18	15.0	1422110000.0	1594570000.0	1351060000.0	1531360000.0	1401550000.0	1468390000.0	0	0.040764355799354834	0.1381719069408401	False	0.004112778065183653	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0ABA4	ATPD_ECOLI	atpH	ATP synthase subunit delta	11	11.0	156472000.0	142128000.0	159195000.0	149865000.0	158033000.0	149601000.0	0	0.041775109598903036	-0.10125310177118461	False	0.004138644593895499	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P69741	MBHT_ECOLI	hybO	Hydrogenase-2 small chain	2	2.0	21106300.0	18920300.0	20143000.0	19996900.0	20915400.0	19459700.0	0	0.042163094516600025	-0.0906979825505066	False	0.004164511122607346	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
