Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj1r.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj1.mzML	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P76339	YEDV_ECOLI	yedV	Probable sensor-like histidine kinase YedV	2	2.0	2669160.0	2248700.0	2972750.0	225120.0	214696.0	2491570.0	2	0.10972746126924872	-1.5970627000707753	False	0.01025441329179647	False	True	Ecoli	False	True	False	False	diann231	manual	min	0.5
P0AEV9	HYCI_ECOLI	hycI	Hydrogenase 3 maturation protease	2	2.0	839430.0	995328.0	793310.0	888508.0	872915.0	825473.0	0	0.10991854339262178	0.16535903544005967	False	0.010280373831775701	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P0A6P1	EFTS_ECOLI	tsf	Elongation factor Ts	27	27.0	1429260000.0	1405460000.0	1435300000.0	1431210000.0	1408160000.0	1442460000.0	0	0.11029036936038511	-0.020983246019593386	False	0.010306334371754933	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P37655	BCSQ_ECOLI	bcsQ	Putative cellulose biosynthesis protein BcsQ	6	6.0	6170270.0	6835020.0	6001420.0	6230370.0	6580110.0	6093840.0	0	0.1106341831048949	0.10507527034047963	False	0.010332294911734164	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P00961	SYGB_ECOLI	glyS	Glycine--tRNA ligase beta subunit	39	39.0	82354100.0	82078700.0	81251500.0	83002800.0	82959500.0	80651900.0	0	0.11104361135812578	0.02217574970711146	False	0.010358255451713398	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P39830	YBAL_ECOLI	ybaL	Inner membrane protein YbaL	3	3.0	2633820.0	2105490.0	2494070.0	2483030.0	2219500.0	2540790.0	0	0.11107129608966376	-0.17174299460875048	False	0.010384215991692628	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P0A867	TALA_ECOLI	talA	Transaldolase A	14	14.0	21322100.0	21461000.0	21082800.0	22579400.0	22406300.0	21264100.0	0	0.1111912184112439	0.06160644636890489	False	0.01041017653167186	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P0ABP8	DEOD_ECOLI	deoD	Purine nucleoside phosphorylase DeoD-type	13	13.0	417765000.0	412242000.0	424412000.0	416853000.0	417000000.0	429446000.0	0	0.1123219518344669	-0.02925695504360329	False	0.010436137071651091	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P0A6J5	DADA_ECOLI	dadA	D-amino acid dehydrogenase small subunit	3	3.0	1457180.0	1299530.0	1468890.0	1273950.0	1385760.0	1347150.0	0	0.1129915098147762	-0.11010007094684712	False	0.010462097611630323	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P75864	RLMKL_ECOLI	rlmL	Ribosomal RNA large subunit methyltransferase K/L	14	14.0	7667470.0	8641600.0	7708380.0	8159090.0	7936120.0	7680740.0	0	0.11437667759028956	0.10148030727003676	False	0.010488058151609555	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P23367	MUTL_ECOLI	mutL	DNA mismatch repair protein MutL	2	2.0	1957430.0	1599230.0	1675960.0	1551430.0	1269750.0	1647870.0	0	0.11461053136668548	-0.2567019799464478	False	0.010514018691588784	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P22634	MURI_ECOLI	murI	Glutamate racemase	6	6.0	6101040.0	4906260.0	5739430.0	4379210.0	4954810.0	4944280.0	0	0.11467971287223012	-0.23717353538910624	False	0.010539979231568016	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P0ACM5	YEGW_ECOLI	yegW	Uncharacterized HTH-type transcriptional regulator YegW	2	2.0	1586920.0	1619740.0	1650590.0	1506100.0	1460500.0	1731690.0	0	0.11470987369613828	-0.11567029807737408	False	0.01056593977154725	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P63284	CLPB_ECOLI	clpB	Chaperone protein ClpB	54	54.0	71744500.0	70918900.0	70874300.0	68843100.0	69222900.0	71165300.0	0	0.1148371811162481	-0.03275585235368893	False	0.010591900311526481	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P77433	YKGG_ECOLI	ykgG	Uncharacterized protein YkgG	6	6.0	5585280.0	5990070.0	5498220.0	5790180.0	5704660.0	5736480.0	0	0.11562618908796397	0.05593437993678484	False	0.010617860851505713	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P76658	HLDE_ECOLI	hldE	Bifunctional protein HldE	22	22.0	41632400.0	41003100.0	40816800.0	38542100.0	38989200.0	41763500.0	0	0.11573871839296747	-0.06750688195254766	False	0.010643821391484943	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P07012	RF2_ECOLI	prfB	Peptide chain release factor 2	18	18.0	67551600.0	75867200.0	66228200.0	70722400.0	69095400.0	66084300.0	0	0.1162811047002632	0.1099064910038206	False	0.010669781931464175	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P76270	MSRC_ECOLI	msrC	Free methionine-R-sulfoxide reductase	4	4.0	22292400.0	21014500.0	21387100.0	19335500.0	20624600.0	21120800.0	0	0.11663726079892173	-0.08779210342184054	False	0.010695742471443406	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P00861	DCDA_ECOLI	lysA	Diaminopimelate decarboxylase	2	2.0	1151350.0	1386630.0	684607.0	1284080.0	1204120.0	1007940.0	0	0.11705504295479863	0.44626380206367083	False	0.010721703011422638	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P14407	FUMB_ECOLI	fumB	Fumarate hydratase class I, anaerobic	25	17.0	119859000.0	119035000.0	114622000.0	122830000.0	123148000.0	118302000.0	0	0.11796731862131513	0.049166805134305484	False	0.010747663551401871	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P0AF48	YJBQ_ECOLI	yjbQ	UPF0047 protein YjbQ	1	1.0	1731760.0	3777010.0	3379780.0	3862080.0	3925160.0	2690700.0	0	0.1185529857313238	0.5677114209206733	False	0.010773624091381101	False	True	Ecoli	False	True	False	False	diann231	manual	min	0.5
P75876	RLMI_ECOLI	rlmI	Ribosomal RNA large subunit methyltransferase I	13	13.0	25170900.0	22867500.0	25045200.0	24288800.0	24162600.0	24420200.0	0	0.11935106756090476	-0.06559301671810197	False	0.010799584631360333	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P06715	GSHR_ECOLI	gor	Glutathione reductase	14	14.0	24197200.0	25756700.0	24442700.0	25762500.0	24624600.0	24711600.0	0	0.11936797280749557	0.053900101656984105	False	0.010825545171339565	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P24228	DACB_ECOLI	dacB	D-alanyl-D-alanine carboxypeptidase DacB	7	7.0	4190810.0	3960640.0	4615280.0	3692000.0	4223890.0	4270450.0	0	0.11979041808493229	-0.1388674786755994	False	0.010851505711318796	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P77348	MPPA_ECOLI	mppA	Periplasmic murein peptide-binding protein	13	13.0	23559500.0	24648900.0	22945800.0	23857700.0	23458300.0	22897800.0	0	0.12001940926283347	0.0522933167195055	False	0.010877466251298028	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P0A809	RUVA_ECOLI	ruvA	Holliday junction ATP-dependent DNA helicase RuvA	2	2.0	1125310.0	1531110.0	1325260.0	1323550.0	1507950.0	1345100.0	0	0.12102238497044981	0.20083694006156982	False	0.010903426791277258	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P33650	FEOB_ECOLI	feoB	Ferrous iron transport protein B	6	6.0	7215150.0	8004920.0	6994590.0	8021850.0	7271920.0	7261940.0	0	0.12145381394867817	0.11781376388284036	False	0.01092938733125649	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P03023	LACI_ECOLI	lacI	Lactose operon repressor	4	4.0	1373040.0	2097350.0	1265490.0	1481460.0	1527430.0	1034830.0	0	0.1217259658389067	0.4751610565816947	False	0.010955347871235723	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P0A8W8	YFBU_ECOLI	yfbU	UPF0304 protein YfbU	10	10.0	117577000.0	111766000.0	116140000.0	113326000.0	114826000.0	114105000.0	0	0.1218487855499895	-0.03316242676385913	False	0.010981308411214955	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P0AC28	YGFA_ECOLI	ygfA	Uncharacterized protein YgfA	1	1.0	849818.0	719942.0	901644.0	788289.0	860376.0	910729.0	0	0.12185271025040358	-0.1685752356879099	False	0.011007268951194187	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P33643	RLUD_ECOLI	rluD	Ribosomal large subunit pseudouridine synthase D	7	7.0	29686400.0	35414900.0	27324400.0	30888900.0	30062800.0	27328900.0	0	0.12215520751608444	0.19232131502445785	False	0.011033229491173416	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P69797	PTNAB_ECOLI	manX	PTS system mannose-specific EIIAB component	18	18.0	95622800.0	88873300.0	93168500.0	91316200.0	91529200.0	91604400.0	0	0.12285816360738773	-0.045350368167462435	False	0.011059190031152648	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P0AGG8	TLDD_ECOLI	tldD	Protein TldD	16	16.0	24032600.0	25300700.0	24039500.0	24390200.0	24601600.0	24113700.0	0	0.12404244935811203	0.041501508847946456	False	0.01108515057113188	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P06961	CCA_ECOLI	cca	Multifunctional CCA protein	9	9.0	8669670.0	10838400.0	10133800.0	10731200.0	10015700.0	9672650.0	0	0.12421862909414566	0.14950068915176365	False	0.011111111111111112	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P37648	YHJJ_ECOLI	yhjJ	Protein YhjJ	14	14.0	21053700.0	22108800.0	20766000.0	22005700.0	20895300.0	20408400.0	0	0.12439176692913718	0.06309101843178595	False	0.011137071651090345	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
Q59385	COPA_ECOLI	copA	Copper-exporting P-type ATPase A	6	6.0	4393590.0	4524500.0	4311230.0	4429940.0	4633320.0	3979790.0	0	0.12525641243062494	0.09922847819859847	False	0.011163032191069575	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P69490	CCME_ECOLI	ccmE	Cytochrome c-type biogenesis protein CcmE	2	2.0	198096.0	2303200.0	205774.0	1744150.0	1926880.0	1766850.0	2	0.12530996446863252	1.4605791350799289	False	0.011188992731048807	False	True	Ecoli	False	True	False	False	diann231	manual	min	0.5
P76536	YFEX_ECOLI	yfeX	Probable deferrochelatase/peroxidase YfeX	16	16.0	66515400.0	74013800.0	66468800.0	69098300.0	69000400.0	66476500.0	0	0.1256276766003692	0.08872512444776229	False	0.011214953271028038	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P06611	BTUD_ECOLI	btuD	Vitamin B12 import ATP-binding protein BtuD	2	2.0	942269.0	939624.0	205774.0	927632.0	1256720.0	153245.0	2	0.12564337551817906	1.2634430765075186	False	0.01124091381100727	False	True	Ecoli	False	True	False	False	diann231	manual	min	0.5
P64599	YHBT_ECOLI	yhbT	Uncharacterized protein YhbT	8	8.0	25424700.0	21866100.0	26115400.0	24051500.0	24639100.0	25084600.0	0	0.12656329545660122	-0.11902643405894171	False	0.011266874350986502	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P0A8A8	RIMP_ECOLI	rimP	Ribosome maturation factor RimP	4	4.0	24949100.0	27150200.0	26826600.0	27373700.0	26856400.0	25557200.0	0	0.1265871885838195	0.07359728333706972	False	0.011292834890965732	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P0AEK2	FABG_ECOLI	fabG	3-oxoacyl-[acyl-carrier-protein] reductase FabG	11	11.0	453533000.0	404908000.0	466614000.0	446385000.0	442987000.0	469539000.0	0	0.12670549064629033	-0.1026091836753815	False	0.011318795430944963	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P0AEM6	FLIA_ECOLI	fliA	RNA polymerase sigma factor for flagellar operon	9	9.0	12223400.0	11990400.0	11743900.0	11393500.0	11326500.0	12461900.0	0	0.1273656268501483	-0.06972732249073657	False	0.011344755970924197	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P0A6A8	ACP_ECOLI	acpP	Acyl carrier protein	3	3.0	1258430000.0	1318440000.0	1245930000.0	1274420000.0	1272860000.0	1251750000.0	0	0.12740478274379236	0.04149783090432582	False	0.011370716510903428	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P0ABK5	CYSK_ECOLI	cysK	Cysteine synthase A	24	24.0	211451000.0	211316000.0	215434000.0	210778000.0	209204000.0	212715000.0	0	0.12774205371281996	-0.018848758277540845	False	0.01139667705088266	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P0A8N7	EPMA_ECOLI	epmA	Elongation factor P--(R)-beta-lysine ligase	7	7.0	14058200.0	14654200.0	15374900.0	13332800.0	13084400.0	15490100.0	0	0.12786968060026724	-0.12932657316282084	False	0.01142263759086189	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P76406	YEGR_ECOLI	yegR	Uncharacterized protein YegR	2	2.0	2438450.0	2434920.0	3016940.0	2467130.0	1477490.0	3563270.0	0	0.12789329209471573	-0.49946069109988306	False	0.011448598130841122	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P02932	PHOE_ECOLI	phoE	Outer membrane pore protein E	3	3.0	1534570.0	1702620.0	1604480.0	1644750.0	1572310.0	1500110.0	0	0.1296932005550303	0.0847008745306618	False	0.011474558670820353	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P24224	ACPS_ECOLI	acpS	Holo-[acyl-carrier-protein] synthase	1	1.0	6480000.0	6637360.0	7123660.0	6432320.0	5857380.0	7469270.0	0	0.13022352581871116	-0.1549405917086388	False	0.011500519210799585	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P0A7Y8	RNPA_ECOLI	rnpA	Ribonuclease P protein component	4	4.0	6858410.0	6876240.0	7120680.0	6319360.0	6815340.0	7306400.0	0	0.13067304699195847	-0.08908136345296157	False	0.011526479750778819	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P0A6U8	GLGA_ECOLI	glgA	Glycogen synthase	12	12.0	13802300.0	15032000.0	14413700.0	14583500.0	14251000.0	13986100.0	0	0.1315381407565504	0.055804811837424785	False	0.011552440290758048	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P37342	YJJI_ECOLI	yjjI	Uncharacterized protein YjjI	9	9.0	10673200.0	12484000.0	11845000.0	12650600.0	12246400.0	11947200.0	0	0.1316272989342424	0.1171564048353753	False	0.01157840083073728	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P00968	CARB_ECOLI	carB	Carbamoyl-phosphate synthase large chain	31	31.0	20019600.0	22650700.0	20088100.0	21076400.0	20862400.0	20398200.0	0	0.13188983754043504	0.09422382398228527	False	0.011604361370716512	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P23837	PHOQ_ECOLI	phoQ	Sensor protein PhoQ	5	5.0	2285290.0	2250570.0	2243200.0	1979010.0	2164760.0	2473090.0	0	0.1322020526190565	-0.13088506502004615	False	0.011630321910695744	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P0AG20	RELA_ECOLI	relA	GTP pyrophosphokinase	16	16.0	96899600.0	106746000.0	91012800.0	96046200.0	102785000.0	95914000.0	0	0.13234502340989174	0.1065281163868342	False	0.011656282450674975	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P0A8W5	YQGE_ECOLI	yqgE	UPF0301 protein YqgE	6	6.0	14854800.0	16823300.0	16082400.0	16508400.0	17476400.0	16476300.0	0	0.13283106010670678	0.09976061990175462	False	0.011682242990654205	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P0C058	IBPB_ECOLI	ibpB	Small heat shock protein IbpB	2	2.0	198096.0	706071.0	205774.0	709638.0	615392.0	625080.0	2	0.13573360765770853	0.9810891031879473	False	0.011708203530633437	False	True	Ecoli	False	True	False	False	diann231	manual	min	0.5
P08622	DNAJ_ECOLI	dnaJ	Chaperone protein DnaJ	15	15.0	33585100.0	34680900.0	33046700.0	35015700.0	33609600.0	33772700.0	0	0.13589405416889733	0.04110291077319238	False	0.01173416407061267	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P37349	DHAM_ECOLI	dhaM	PTS-dependent dihydroxyacetone kinase, phosphotransferase subunit DhaM	8	8.0	12216500.0	13118700.0	12796800.0	13741200.0	13737200.0	13339200.0	0	0.13606383810782308	0.08205605150464322	False	0.011760124610591902	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P16456	SELD_ECOLI	selD	Selenide, water dikinase	8	8.0	37878100.0	37191300.0	37483100.0	34965600.0	35770300.0	37061000.0	0	0.1361345622420847	-0.058868451374265704	False	0.011786085150571134	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P0AD10	YECJ_ECOLI	yecJ	Uncharacterized protein YecJ	2	2.0	31451800.0	19058800.0	32024900.0	27331000.0	29001400.0	33684100.0	0	0.13648472312084642	-0.3659782333802443	False	0.011812045690550364	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P78055	FSAA_ECOLI	fsaA	Fructose-6-phosphate aldolase 1	3	3.0	198096.0	1581940.0	1167810.0	1211940.0	979930.0	153245.0	2	0.13721367303718543	1.3127565119775542	False	0.011838006230529595	False	True	Ecoli	False	True	False	False	diann231	manual	min	0.5
P0A7X3	RS9_ECOLI	rpsI	30S ribosomal protein S9	8	8.0	610339000.0	613939000.0	609432000.0	659110000.0	673902000.0	599647000.0	0	0.13804548917699813	0.09773954409919537	False	0.011863966770508827	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P04335	FRSA_ECOLI	frsA	Esterase FrsA	13	13.0	18875200.0	18771900.0	18749000.0	17643600.0	18414200.0	19573000.0	0	0.13817070220674854	-0.06098694387064057	False	0.011889927310488059	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P0AD07	YECF_ECOLI	yecF	Uncharacterized protein YecF	2	2.0	35409100.0	24935200.0	40420600.0	34520000.0	35860200.0	43263700.0	0	0.13821834674023697	-0.32131223048521385	False	0.01191588785046729	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P0AFM6	PSPA_ECOLI	pspA	Phage shock protein A	6	6.0	19973500.0	18462900.0	20194800.0	19535800.0	19682100.0	20220100.0	0	0.13832259497949012	-0.06618027497855944	False	0.011941848390446522	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P0A8G6	WRBA_ECOLI	wrbA	Flavoprotein WrbA	11	11.0	82098500.0	83695800.0	78373600.0	83013100.0	83054600.0	81306200.0	0	0.13857517471104594	0.04687789328068568	False	0.011967808930425754	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P18775	DMSA_ECOLI	dmsA	Dimethyl sulfoxide reductase DmsA	16	16.0	17745500.0	19265500.0	16894900.0	17862700.0	17764600.0	16964200.0	0	0.138970949147072	0.08911725865068709	False	0.011993769470404985	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P0AG76	SBCD_ECOLI	sbcD	Nuclease SbcCD subunit D	2	2.0	1416030.0	1538860.0	205774.0	1382460.0	1727300.0	153245.0	2	0.13924014285343855	1.388943647439574	False	0.012019730010384217	False	True	Ecoli	False	True	False	False	diann231	manual	min	0.5
P0ABI8	CYOB_ECOLI	cyoB	Ubiquinol oxidase subunit 1	2	2.0	8117530.0	9162740.0	8922060.0	10564700.0	10393200.0	9649090.0	0	0.14114873525188013	0.17452447181586483	False	0.012045690550363449	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P52060	YGGU_ECOLI	yggU	UPF0235 protein YggU	2	2.0	1894020.0	2038390.0	1910840.0	2150060.0	1952330.0	1940430.0	0	0.14142386822483455	0.0960422015475843	False	0.012071651090342679	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P0ABG4	FTSW_ECOLI	ftsW	Lipid II flippase FtsW	1	1.0	628064.0	739288.0	577760.0	719071.0	592671.0	537839.0	0	0.14254807935486066	0.23422735845737655	False	0.01209761163032191	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P65367	YQCA_ECOLI	yqcA	Uncharacterized protein YqcA	2	2.0	9514080.0	8127920.0	9054700.0	8931740.0	8576740.0	8788700.0	0	0.14290863727726805	-0.09374165904894555	False	0.012123572170301144	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P08839	PT1_ECOLI	ptsI	Phosphoenolpyruvate-protein phosphotransferase	31	31.0	323305000.0	331214000.0	321578000.0	330122000.0	323858000.0	325061000.0	0	0.14371688443529515	0.02250638631919493	False	0.012149532710280376	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P0AB67	PNTB_ECOLI	pntB	NAD(P) transhydrogenase subunit beta	6	6.0	9244950.0	10605200.0	8670740.0	9756920.0	9400080.0	9442680.0	0	0.14486349505601107	0.12149889571722258	False	0.012175493250259607	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P08956	T1RK_ECOLI	hsdR	Type I restriction enzyme EcoKI R protein	15	15.0	7076110.0	6487520.0	6641090.0	6463500.0	6547790.0	6709470.0	0	0.14498340740087434	-0.06706795206972035	False	0.012201453790238837	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P61517	CAN_ECOLI	can	Carbonic anhydrase 2	9	9.0	70287900.0	70807300.0	67893300.0	70099600.0	70793900.0	67257400.0	0	0.14501421927501237	0.04331944509280475	False	0.012227414330218069	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.5
P0AGL5	RATA_ECOLI	ratA	Ribosome association toxin RatA	2	2.0	198096.0	802105.0	529079.0	598304.0	436671.0	335054.0	1	0.14546678549651637	0.7903196311747899	False	0.0122533748701973	False	True	Ecoli	False	True	False	False	diann231	manual	min	0.5
