Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj3.mzML	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P17117	NFSA_ECOLI	nfsA	Oxygen-insensitive NADPH nitroreductase	3	3.0	14599500.0	16331400.0	14832000.0	14418600.0	14913500.0	15937600.0	0	0.8968594228159354	-0.009331402173870384	False	0.045657894736842106	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P25736	END1_ECOLI	endA	Endonuclease-1	2	2.0	55799900.0	48017700.0	52915200.0	56686100.0	58074500.0	52638200.0	0	0.8968673400317057	-0.012685302380372736	False	0.04568421052631579	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0A8D6	YMDB_ECOLI	ymdB	O-acetyl-ADP-ribose deacetylase	5	5.0	5503230.0	6530470.0	6106610.0	5618640.0	6071270.0	6799380.0	0	0.8979830688931574	0.014875452922835262	False	0.04571052631578948	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0AB80	ILVE_ECOLI	ilvE	Branched-chain-amino-acid aminotransferase	9	9.0	29083800.0	29042000.0	30436100.0	31219000.0	29366800.0	30443700.0	0	0.8983120134875759	0.005395108666786357	False	0.04573684210526316	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P77536	YKGF_ECOLI	ykgF	Uncharacterized electron transport protein YkgF	5	5.0	10656100.0	11738400.0	12107300.0	11171800.0	11462100.0	11419300.0	0	0.8984604395454425	-0.007980035800997898	False	0.045763157894736846	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0A9W3	YJJK_ECOLI	yjjK	Uncharacterized ABC transporter ATP-binding protein YjjK	29	29.0	71218000.0	72960100.0	74576900.0	73822600.0	71945400.0	73399000.0	0	0.8985484510288	0.003069074417253871	False	0.045789473684210526	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P46854	YHHY_ECOLI	yhhY	Uncharacterized N-acetyltransferase YhhY	2	2.0	3005440.0	3463600.0	2666040.0	1376820.0	3091630.0	2541770.0	0	0.8986945374564456	0.05025944070865728	False	0.04581578947368422	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P06710	DPO3X_ECOLI	dnaX	DNA polymerase III subunit tau	8	8.0	5272170.0	5383580.0	5759170.0	5041510.0	6128790.0	5669260.0	0	0.8993963055993627	0.012730530736957525	False	0.0458421052631579	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0AG03	UBIX_ECOLI	ubiX	3-octaprenyl-4-hydroxybenzoate carboxy-lyase	2	2.0	140302.0	75779.2	1572220.0	1614900.0	1809660.0	2107930.0	2	0.9007979197407963	0.12624860144438718	False	0.04586842105263158	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0A8Z0	YCIA_ECOLI	yciA	Acyl-CoA thioester hydrolase YciA	3	3.0	16265300.0	16348100.0	16140900.0	16284900.0	15473200.0	15826700.0	0	0.9009137524011929	0.0037947119511296647	False	0.045894736842105266	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0A8N3	SYK1_ECOLI	lysS	Lysine--tRNA ligase	34	22.0	231970000.0	233924000.0	228822000.0	229868000.0	230232000.0	232543000.0	0	0.9012622017994487	-0.001432962866703521	False	0.045921052631578946	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P76658	HLDE_ECOLI	hldE	Bifunctional protein HldE	23	23.0	35727300.0	36655500.0	37202600.0	36038300.0	37132400.0	36686000.0	0	0.9027708305907682	-0.00276518370887745	False	0.04594736842105264	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0ACD8	MBHL_ECOLI	hyaB	Hydrogenase-1 large chain	19	19.0	22322800.0	22943000.0	22721300.0	22651200.0	22346300.0	22807500.0	0	0.9029642676318844	-0.0018889995435459966	False	0.04597368421052632	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P19931	HYAE_ECOLI	hyaE	Hydrogenase-1 operon protein HyaE	2	2.0	2915280.0	3314070.0	3616930.0	3325220.0	3458540.0	3666950.0	0	0.903010494927061	0.014405042622570922	False	0.046000000000000006	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P33371	DUSC_ECOLI	dusC	tRNA-dihydrouridine synthase C	4	4.0	1610010.0	2260200.0	2261810.0	2184500.0	1901980.0	2371370.0	0	0.9039141655857167	-0.023718731449331776	False	0.046026315789473686	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P09831	GLTB_ECOLI	gltB	Glutamate synthase [NADPH] large chain	39	39.0	10661100.0	11204800.0	10783800.0	10517300.0	10603900.0	10974100.0	0	0.9041234971818431	0.004144589731376198	False	0.046052631578947366	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P63228	GMHB_ECOLI	gmhB	D,D-heptose 1,7-bisphosphate phosphatase	3	3.0	14277400.0	14183000.0	12343100.0	11809600.0	13218500.0	12927500.0	0	0.9065064557375173	0.012342622600590106	False	0.04607894736842106	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0A752	NADD_ECOLI	nadD	Nicotinate-nucleotide adenylyltransferase	1	1.0	3308680.0	3110260.0	2707520.0	2685900.0	2662110.0	2545850.0	0	0.9066939706843725	0.01759364652084114	False	0.04610526315789474	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P16700	CYSP_ECOLI	cysP	Thiosulfate-binding protein	20	20.0	30735500.0	31430000.0	32825700.0	32919200.0	31928400.0	33037700.0	0	0.9076562934534271	0.004806581884374284	False	0.046131578947368426	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0A6V1	GLGC_ECOLI	glgC	Glucose-1-phosphate adenylyltransferase	11	11.0	30952900.0	31528600.0	31764300.0	31299400.0	30587400.0	30848300.0	0	0.9076611253836387	0.002316264090645447	False	0.046157894736842106	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P76015	DHAK_ECOLI	dhaK	PTS-dependent dihydroxyacetone kinase, dihydroxyacetone-binding subunit DhaK	7	7.0	9748300.0	10499100.0	11583900.0	10918300.0	11824300.0	11636400.0	0	0.908292565816268	-0.01190153949226181	False	0.04618421052631579	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0AA57	YOBA_ECOLI	yobA	Protein YobA	2	2.0	140302.0	75779.2	5680330.0	6680020.0	5528700.0	5461220.0	2	0.9084006214745061	-0.122835128496637	False	0.04621052631578948	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0A8X2	YCEI_ECOLI	yceI	Protein YceI	5	5.0	6158370.0	6052730.0	6146480.0	6230490.0	6319430.0	6333960.0	0	0.9094079183540952	0.002801601713389757	False	0.04623684210526316	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0AGJ9	SYY_ECOLI	tyrS	Tyrosine--tRNA ligase	18	18.0	101752000.0	102441000.0	105286000.0	105278000.0	105296000.0	106612000.0	0	0.9095775141501434	0.002923768407402405	False	0.046263157894736846	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P43672	UUP_ECOLI	uup	ABC transporter ATP-binding protein uup	14	14.0	6109210.0	5892080.0	5923540.0	5459910.0	6312250.0	5731490.0	0	0.9099033703922376	0.008144288844599966	False	0.046289473684210526	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0A9D2	GSTA_ECOLI	gstA	Glutathione S-transferase GstA	7	7.0	19295300.0	19966300.0	18863800.0	18793400.0	19160700.0	19616400.0	0	0.9127495745527381	-0.003613725650183006	False	0.04631578947368421	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P11349	NARH_ECOLI	narH	Respiratory nitrate reductase 1 beta chain	12	9.0	16647700.0	16762300.0	16495000.0	16001100.0	16185200.0	15672700.0	0	0.9129634457134155	-0.003931244596246342	False	0.0463421052631579	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0A720	KTHY_ECOLI	tmk	Thymidylate kinase	8	8.0	12058100.0	12473100.0	12387300.0	12121500.0	12538700.0	12615400.0	0	0.9130369778475982	-0.0028195078518534512	False	0.04636842105263159	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0AF52	YJCD_ECOLI	yjcD	Putative permease YjcD	1	1.0	1140570.0	1356780.0	1061700.0	1598880.0	117251.0	1037080.0	1	0.9149250877007795	0.07609837141492896	False	0.046394736842105266	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0A8N0	MATP_ECOLI	matP	Macrodomain Ter protein	2	2.0	2962330.0	2993230.0	2338320.0	2303500.0	3003720.0	3112310.0	0	0.9153582922587231	0.019423932157700274	False	0.046421052631578946	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P07012	RF2_ECOLI	prfB	Peptide chain release factor 2	17	17.0	62754000.0	63806000.0	64315000.0	60459900.0	64154300.0	61823300.0	0	0.9159853772466091	0.003610252425949517	False	0.04644736842105263	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0AG55	RL6_ECOLI	rplF	50S ribosomal protein L6	11	11.0	1317090000.0	1325160000.0	1294860000.0	1296580000.0	1301820000.0	1315370000.0	0	0.9173883241157045	0.0013818919072734219	False	0.04647368421052632	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0ADE6	YGAU_ECOLI	ygaU	Uncharacterized protein YgaU	4	4.0	3656270.0	4238370.0	4269170.0	3970810.0	4427430.0	4836210.0	0	0.9174678153955261	0.014205386146862262	False	0.04650000000000001	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P64429	YPFJ_ECOLI	ypfJ	Uncharacterized protein YpfJ	3	3.0	5058780.0	5264530.0	5418520.0	5112120.0	4968950.0	4925310.0	0	0.9177365286221779	0.005349783842903127	False	0.046526315789473686	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P02931	OMPF_ECOLI	ompF	Outer membrane protein F	18	17.0	190282000.0	191070000.0	191350000.0	186025000.0	194004000.0	188632000.0	0	0.9185309622125409	-0.0021108982401858234	False	0.04655263157894737	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
Q46919	YQCC_ECOLI	yqcC	Uncharacterized protein YqcC	1	1.0	1272930.0	1160740.0	922995.0	1070790.0	1054520.0	1054000.0	0	0.919290388329353	-0.015948007472609556	False	0.04657894736842105	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P06996	OMPC_ECOLI	ompC	Outer membrane protein C	18	15.0	1260980000.0	1259500000.0	1281990000.0	1243740000.0	1324070000.0	1275790000.0	0	0.9197133407959035	-0.0032265066212917256	False	0.04660526315789474	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P41409	RIHA_ECOLI	rihA	Pyrimidine-specific ribonucleoside hydrolase RihA	6	6.0	3811150.0	4016780.0	3904530.0	3864200.0	3779770.0	3972130.0	0	0.9199655959434899	0.003344047366130051	False	0.04663157894736843	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P69786	PTGCB_ECOLI	ptsG	PTS system glucose-specific EIICB component	12	12.0	43560000.0	45905800.0	45120600.0	43825500.0	43718600.0	44502500.0	0	0.9220257789506986	-0.002887198249081789	False	0.04665789473684211	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0AG20	RELA_ECOLI	relA	GTP pyrophosphokinase	15	15.0	85625900.0	87725300.0	86767800.0	82900400.0	89591100.0	87159500.0	0	0.9229173638954317	-0.0036838330388827075	False	0.04668421052631579	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
Q46835	YGHG_ECOLI	yghG	Uncharacterized lipoprotein YghG	3	3.0	2841220.0	3053590.0	3412090.0	2958590.0	2918950.0	2598230.0	0	0.9230391198666253	-0.012914243477515677	False	0.04671052631578947	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0AD05	YECA_ECOLI	yecA	Uncharacterized protein YecA	4	4.0	33486000.0	32893300.0	34021100.0	35172500.0	34300700.0	34631000.0	0	0.9248631502687056	-0.0032225356724866288	False	0.04673684210526317	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P32695	DUSA_ECOLI	dusA	tRNA-dihydrouridine synthase A	6	6.0	12891000.0	13359100.0	13229000.0	12648200.0	13841000.0	13860200.0	0	0.926711837718855	0.0047675115795279025	False	0.04676315789473685	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0AGB0	SERB_ECOLI	serB	Phosphoserine phosphatase	6	6.0	9652390.0	9265230.0	9054770.0	9149390.0	9407470.0	9050240.0	0	0.9269417765261754	-0.0033583605873004343	False	0.04678947368421053	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P23908	ARGE_ECOLI	argE	Acetylornithine deacetylase	3	3.0	3042380.0	3297620.0	3262590.0	3382750.0	3426830.0	3739490.0	0	0.9289706328782936	-0.008983376984942794	False	0.04681578947368421	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P26612	AMY2_ECOLI	amyA	Cytoplasmic alpha-amylase	1	1.0	2775930.0	2638620.0	3316090.0	3386790.0	2781450.0	2627940.0	0	0.9301634378077519	-0.014306214862692094	False	0.04684210526315789	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0ABL5	NAPC_ECOLI	napC	Cytochrome c-type protein NapC	2	2.0	2212490.0	2058890.0	2831420.0	2283910.0	3017020.0	2412470.0	0	0.9303261154038345	0.0188049034828515	False	0.04686842105263159	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P45807	YBAM_ECOLI	ybaM	Uncharacterized protein YbaM	1	1.0	1163980.0	1328770.0	1638210.0	1298310.0	1673310.0	1447100.0	0	0.9303389018314681	-0.017245696786325856	False	0.04689473684210527	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P24183	FDNG_ECOLI	fdnG	Formate dehydrogenase, nitrate-inducible, major subunit	29	29.0	25956000.0	26143800.0	25823500.0	25081600.0	26000900.0	25549100.0	0	0.9303669398781478	0.0019098420591814472	False	0.046921052631578954	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0A7K2	RL7_ECOLI	rplL	50S ribosomal protein L7/L12	12	12.0	2648180000.0	2606300000.0	2631530000.0	2658350000.0	2660720000.0	2651070000.0	0	0.9307347167527548	0.0009844735921488653	False	0.04694736842105263	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P33232	LLDD_ECOLI	lldD	L-lactate dehydrogenase [cytochrome]	3	3.0	1971060.0	2140960.0	2045920.0	2523860.0	2086030.0	2819540.0	0	0.9311813112703	0.01819297215309077	False	0.04697368421052631	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P77150	PDXY_ECOLI	pdxY	Pyridoxamine kinase	3	3.0	13457600.0	14385900.0	15531700.0	14236200.0	12843900.0	12741900.0	0	0.9327442872836202	0.009197521568194405	False	0.04700000000000001	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P13024	FDHE_ECOLI	fdhE	Protein FdhE	10	10.0	17248800.0	17330200.0	17891300.0	18365100.0	17803000.0	18245800.0	0	0.9328683078485515	-0.003034292858471879	False	0.04702631578947369	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0ABN9	DCUB_ECOLI	dcuB	Anaerobic C4-dicarboxylate transporter DcuB	3	3.0	26740100.0	26166700.0	26179400.0	26319200.0	25738600.0	25419700.0	0	0.9336365589642477	0.0021138635685632595	False	0.047052631578947374	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0AFD1	NUOE_ECOLI	nuoE	NADH-quinone oxidoreductase subunit E	3	3.0	18106500.0	18738100.0	17327900.0	17133900.0	16753500.0	17367100.0	0	0.9352802486733922	0.004816879225908621	False	0.047078947368421054	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P03024	GALR_ECOLI	galR	HTH-type transcriptional regulator GalR	2	2.0	6912380.0	6999410.0	7236190.0	6238200.0	7503870.0	6699270.0	0	0.9354731611026885	0.007379076122053316	False	0.04710526315789473	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P16432	HYCF_ECOLI	hycF	Formate hydrogenlyase subunit 6	3	3.0	485394.0	75779.2	576212.0	621330.0	546876.0	126123.0	2	0.9361203954598991	-0.0667636224999855	False	0.04713157894736843	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0A7T3	RS16_ECOLI	rpsP	30S ribosomal protein S16	9	9.0	701934000.0	708994000.0	705827000.0	717743000.0	689718000.0	706466000.0	0	0.9371959345293005	-0.0015195303491266807	False	0.04715789473684211	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0AA93	YPDA_ECOLI	ypdA	Sensor histidine kinase YpdA	2	2.0	643590.0	545564.0	929406.0	1019500.0	791249.0	742953.0	0	0.9379840079374335	-0.02492770799474045	False	0.047184210526315794	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P13001	BIOH_ECOLI	bioH	Pimelyl-[acyl-carrier protein] methyl ester esterase	2	2.0	2081250.0	3148550.0	2461280.0	1911360.0	1955160.0	2363930.0	0	0.9383479060990606	-0.022511072776386788	False	0.047210526315789474	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0ADC3	LOLC_ECOLI	lolC	Lipoprotein-releasing system transmembrane protein LolC	4	4.0	3064140.0	3443390.0	3096070.0	3104970.0	3324900.0	3776490.0	0	0.9390813861564318	0.00924028986170007	False	0.04723684210526316	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0AE12	AMN_ECOLI	amn	AMP nucleosidase	10	10.0	4564900.0	4808180.0	4336090.0	4477520.0	4273630.0	4704870.0	0	0.9390836873530525	0.004942256314165465	False	0.04726315789473685	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0AE91	CREA_ECOLI	creA	Protein CreA	6	6.0	20121300.0	18346100.0	19206500.0	19403300.0	19263700.0	17474300.0	0	0.9393628743608418	-0.005349180115959527	False	0.047289473684210534	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0A7B5	PROB_ECOLI	proB	Glutamate 5-kinase	14	14.0	20150500.0	20133400.0	21319300.0	21476700.0	20934300.0	21205500.0	0	0.9393928642434786	0.0030162801802378894	False	0.047315789473684214	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0A9D4	CYSE_ECOLI	cysE	Serine acetyltransferase	4	4.0	15339500.0	14745400.0	15759600.0	16304600.0	15784600.0	15616300.0	0	0.9400453925353065	-0.0036765225428281798	False	0.047342105263157894	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P25536	YHDE_ECOLI	yhdE	Maf-like protein YhdE	2	2.0	13606400.0	13263600.0	14618600.0	13722300.0	13842500.0	12744100.0	0	0.9407077622963957	0.004963168616387797	False	0.04736842105263158	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P64503	YEBV_ECOLI	yebV	Uncharacterized protein YebV	1	1.0	201855.0	197501.0	151323.0	172204.0	117251.0	126123.0	1	0.9412218417385806	-0.022859470297082768	False	0.04739473684210527	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P63177	RLMB_ECOLI	rlmB	23S rRNA (guanosine-2'-O-)-methyltransferase RlmB	7	7.0	21896700.0	22895900.0	22264900.0	21320200.0	21985400.0	22152500.0	0	0.9428975482633328	0.0024517490876590003	False	0.047421052631578954	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0A6S0	FLGH_ECOLI	flgH	Flagellar L-ring protein	5	5.0	5369950.0	5765180.0	5322730.0	5035470.0	5700660.0	5746440.0	0	0.9431555941702117	-0.005447488766413865	False	0.047447368421052634	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0AF90	RRAB_ECOLI	rraB	Regulator of ribonuclease activity B	1	1.0	58581500.0	60090400.0	63196500.0	57358900.0	64176200.0	60394900.0	0	0.9433534259178358	0.0043415906248251805	False	0.04747368421052632	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P24186	FOLD_ECOLI	folD	Bifunctional protein FolD	9	9.0	25809100.0	26495600.0	24731200.0	24252100.0	25033300.0	25072000.0	0	0.9436552879336269	-0.00321523811336643	False	0.0475	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
P0ACX5	YDHZ_ECOLI	ydhZ	Uncharacterized protein YdhZ	1	1.0	9759150.0	10824800.0	11583100.0	10336900.0	10698500.0	10645600.0	0	0.9441811426692488	0.005768704520795801	False	0.04752631578947369	False	False	Ecoli	False	True	False	False	diann231	manual	min	0.6609640474436812
