Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj1.mzML	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P0AFW8	ROF_ECOLI	rof	Protein rof	3	3.0	21173800.0	21228200.0	21229800.0	19734300.0	20995900.0	21357300.0	0	0.3243594329686008	0.0413721046783805	False	0.02761270491803279	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P76014	DHAL_ECOLI	dhaL	PTS-dependent dihydroxyacetone kinase, ADP-binding subunit DhaL	5	5.0	22558500.0	22315700.0	22455300.0	24508000.0	23606500.0	22949900.0	0	0.32447229112022813	-0.05142978337053043	False	0.027638319672131147	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P15082	SRLR_ECOLI	srlR	Glucitol operon repressor	2	2.0	2005340.0	1813960.0	1864420.0	1630490.0	1871910.0	1777790.0	0	0.32538442799682393	0.08718633768171492	False	0.027663934426229508	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P39377	IADA_ECOLI	iadA	Isoaspartyl dipeptidase	10	10.0	19551100.0	19262500.0	20033700.0	19459500.0	19582400.0	19440200.0	0	0.32569714807492095	0.017721374492123052	False	0.02768954918032787	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P37617	ATZN_ECOLI	zntA	Lead, cadmium, zinc and mercury-transporting ATPase	13	13.0	8206240.0	7639900.0	8021430.0	7498780.0	7820300.0	7525960.0	0	0.3264118189167664	0.04908945240436119	False	0.027715163934426232	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P39263	YFCC_ECOLI	yfcC	Uncharacterized protein YfcC	1	1.0	1025790.0	659039.0	199826.0	864612.0	951150.0	161682.0	2	0.3268102947776481	-0.8350348014484322	False	0.027740778688524592	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P31475	YIEP_ECOLI	yieP	Uncharacterized HTH-type transcriptional regulator YieP	4	4.0	10462200.0	10474900.0	11133500.0	10767400.0	10587900.0	12283000.0	0	0.32702702198005007	0.08998229441312162	False	0.027766393442622953	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P20083	PARE_ECOLI	parE	DNA topoisomerase 4 subunit B	6	6.0	7834970.0	8256650.0	7860260.0	8012250.0	8236790.0	8260450.0	0	0.3271213473661867	-0.03274900285291037	False	0.027792008196721313	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P76372	WZZB_ECOLI	wzzB	Chain length determinant protein	6	6.0	41291200.0	42933500.0	39381000.0	40859800.0	41503900.0	41551300.0	0	0.32783526743065877	-0.035832475467202946	False	0.027817622950819673	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P00579	RPOD_ECOLI	rpoD	RNA polymerase sigma factor RpoD	20	19.0	132483000.0	137004000.0	134402000.0	133918000.0	138527000.0	136553000.0	0	0.3278720448763543	-0.021336785949392256	False	0.027843237704918034	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P61889	MDH_ECOLI	mdh	Malate dehydrogenase	15	15.0	94345200.0	89304000.0	93030400.0	92266100.0	88619000.0	89231400.0	0	0.3281549799889822	0.03386819227997393	False	0.027868852459016397	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0ACC7	GLMU_ECOLI	glmU	Bifunctional protein GlmU	14	14.0	70965000.0	71096700.0	75831800.0	71680200.0	69730500.0	71581000.0	0	0.3305225411433916	0.0393131211223946	False	0.027894467213114754	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P65367	YQCA_ECOLI	yqcA	Uncharacterized protein YqcA	3	3.0	7757520.0	7266580.0	7293960.0	5725750.0	7329360.0	7269100.0	0	0.331380192369771	0.13535413102241026	False	0.027920081967213115	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AFD6	NUOI_ECOLI	nuoI	NADH-quinone oxidoreductase subunit I	8	8.0	30286500.0	30529000.0	31139500.0	30351500.0	30545400.0	32757000.0	0	0.3320499460669855	0.042863753783644695	False	0.02794569672131148	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P28305	PABC_ECOLI	pabC	Aminodeoxychorismate lyase	3	3.0	873401.0	124117.0	1062410.0	813068.0	1160480.0	1332510.0	1	0.3323477325090736	0.6397653896351108	False	0.027971311475409835	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P76340	YEDW_ECOLI	yedW	Probable transcriptional regulatory protein YedW	2	2.0	1113300.0	1344510.0	1260620.0	1113690.0	1384860.0	161682.0	1	0.33247831330538447	-0.5999271896798201	False	0.0279969262295082	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P33667	SELU_ECOLI	selU	tRNA 2-selenouridine synthase	3	3.0	2454440.0	2507940.0	2255340.0	2125200.0	2149280.0	2601990.0	0	0.33279709623295045	0.10842056377350452	False	0.02802254098360656	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P62768	YAEH_ECOLI	yaeH	UPF0325 protein YaeH	12	12.0	30078000.0	30540400.0	30093100.0	30744100.0	30389100.0	30703800.0	0	0.33308135820492357	-0.012624457412234301	False	0.02804815573770492	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P68767	AMPA_ECOLI	pepA	Cytosol aminopeptidase	11	11.0	24584300.0	25826900.0	25507500.0	26563900.0	24803300.0	25117100.0	0	0.33361893496019307	-0.03758718920561569	False	0.02807377049180328	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P61517	CAN_ECOLI	can	Carbonic anhydrase 2	9	9.0	56935200.0	61684100.0	63676500.0	64882800.0	63866400.0	62020500.0	0	0.3337295401265267	-0.060344626438596866	False	0.02809938524590164	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P14294	TOP3_ECOLI	topB	DNA topoisomerase 3	7	7.0	813857.0	956584.0	1119600.0	1349480.0	1138670.0	1030260.0	0	0.334630889492929	-0.2169848894389664	False	0.028125000000000004	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P75960	NPD_ECOLI	cobB	NAD-dependent protein deacylase	5	5.0	19622700.0	19220800.0	19029300.0	17843700.0	18638400.0	18674000.0	0	0.3347406806848948	0.041437177533813964	False	0.02815061475409836	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P25536	YHDE_ECOLI	yhdE	Maf-like protein YhdE	4	4.0	15788900.0	15366000.0	14570200.0	12260800.0	14489100.0	15265600.0	0	0.33486325734493994	0.11545007638458805	False	0.02817622950819672	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AEB2	DACA_ECOLI	dacA	D-alanyl-D-alanine carboxypeptidase DacA	23	22.0	59356300.0	61769800.0	58405200.0	60748300.0	60828500.0	61783800.0	0	0.33511998221124106	-0.03022562507249421	False	0.028201844262295085	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P40710	NLPE_ECOLI	nlpE	Lipoprotein NlpE	2	2.0	9897510.0	11059500.0	9687840.0	10402300.0	10521600.0	10920600.0	0	0.33516049011384313	-0.06823265386381877	False	0.028227459016393442	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P64499	YEBO_ECOLI	yebO	Uncharacterized protein YebO	3	3.0	21886400.0	21457600.0	21612700.0	21925500.0	22652900.0	21162400.0	0	0.3352769076256528	-0.03034575939926072	False	0.028253073770491806	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A9T8	YBBA_ECOLI	ybbA	Uncharacterized ABC transporter ATP-binding protein YbbA	3	3.0	2007490.0	1905030.0	2073710.0	2134260.0	2240150.0	1691400.0	0	0.3357785128376574	-0.12141464508072546	False	0.028278688524590166	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AF50	YJBR_ECOLI	yjbR	Uncharacterized protein YjbR	4	4.0	27330600.0	29241400.0	29810600.0	30493200.0	29989500.0	29567200.0	0	0.3360957586523222	-0.049323783442387165	False	0.028304303278688523	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0ACE7	HINT_ECOLI	hinT	HIT-like protein HinT	6	6.0	85628300.0	81862600.0	84277000.0	80614200.0	83290700.0	81100300.0	0	0.3370761428287841	0.030425403376895623	False	0.028329918032786887	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P16528	ICLR_ECOLI	iclR	Acetate operon repressor	5	5.0	7844940.0	7874320.0	8534020.0	8043380.0	8167390.0	8652360.0	0	0.3374809163925575	0.05559405709064313	False	0.028355532786885247	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P60752	MSBA_ECOLI	msbA	Lipid A export ATP-binding/permease protein MsbA	9	9.0	13098900.0	12869900.0	13833400.0	13191600.0	13086500.0	13124200.0	0	0.33763643159319334	0.03309776416041573	False	0.02838114754098361	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A7C6	PEPE_ECOLI	pepE	Peptidase E	10	10.0	39487400.0	37242100.0	38758800.0	38845200.0	38595000.0	38409100.0	0	0.3380172943735728	0.024609110956999698	False	0.028406762295081968	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P61175	RL22_ECOLI	rplV	50S ribosomal protein L22	11	11.0	845122000.0	887661000.0	867891000.0	848223000.0	869624000.0	847472000.0	0	0.3388765958849308	-0.025147577032317875	False	0.028432377049180328	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P08331	CPDB_ECOLI	cpdB	2',3'-cyclic-nucleotide 2'-phosphodiesterase/3'-nucleotidase	19	19.0	11454900.0	10977600.0	11337700.0	11183600.0	11313400.0	11127300.0	0	0.33927354261592085	0.019065100294374207	False	0.028457991803278692	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P08201	NIRB_ECOLI	nirB	Nitrite reductase [NAD(P)H] large subunit	21	21.0	25043700.0	24887900.0	25687600.0	24607600.0	25792000.0	26065700.0	0	0.342367693875638	0.0286396007624111	False	0.02848360655737705	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AFM6	PSPA_ECOLI	pspA	Phage shock protein A	6	6.0	17209800.0	16971200.0	16627200.0	16490200.0	16771300.0	17150400.0	0	0.34307288529885077	0.021513950774431977	False	0.028509221311475413	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P07648	EX5C_ECOLI	recC	Exodeoxyribonuclease V gamma chain	5	5.0	990927.0	954893.0	1287490.0	1072770.0	1173590.0	1342790.0	0	0.3436027035381137	0.17783394850351358	False	0.028534836065573773	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0ADE6	YGAU_ECOLI	ygaU	Uncharacterized protein YgaU	6	6.0	3786070.0	3747760.0	3599370.0	3718500.0	3735060.0	3344510.0	0	0.3443144007229842	-0.06202540081756349	False	0.02856045081967213	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P33221	PURT_ECOLI	purT	Phosphoribosylglycinamide formyltransferase 2	4	4.0	1513380.0	1398540.0	1389960.0	1400320.0	1472040.0	1549860.0	0	0.34454719601435746	0.06030228814299627	False	0.028586065573770494	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AG24	SPOT_ECOLI	spoT	Bifunctional (p)ppGpp synthase/hydrolase SpoT	10	10.0	6808780.0	6533230.0	6347340.0	6447820.0	6021470.0	6515560.0	0	0.3451981610942535	0.049929419070736086	False	0.028611680327868854	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P18392	RSTB_ECOLI	rstB	Sensor protein RstB	2	2.0	1098190.0	573210.0	836562.0	724984.0	893720.0	722225.0	0	0.3463341267959508	0.27759454415716855	False	0.028637295081967214	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0ABS5	PRIM_ECOLI	dnaG	DNA primase	6	6.0	4532330.0	4543230.0	4593030.0	4300590.0	4682620.0	5167660.0	0	0.3470008336465018	0.07952858958733282	False	0.028662909836065575	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A948	RIMJ_ECOLI	rimJ	Ribosomal-protein-alanine acetyltransferase	1	1.0	888216.0	873041.0	942913.0	1062540.0	1090810.0	945228.0	0	0.34704551560145014	-0.12440530126782165	False	0.028688524590163935	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P76506	MLAA_ECOLI	mlaA	Probable phospholipid-binding lipoprotein MlaA	6	6.0	31631700.0	32023600.0	31598400.0	32112100.0	31356500.0	31388200.0	0	0.3470463578093289	-0.013263655364832405	False	0.0287141393442623	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AC33	FUMA_ECOLI	fumA	Fumarate hydratase class I, aerobic	8	8.0	12828400.0	12682200.0	11979400.0	13169200.0	12748200.0	12759100.0	0	0.3471332959243143	-0.03912382672094045	False	0.028739754098360656	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A915	OMPW_ECOLI	ompW	Outer membrane protein W	7	7.0	101227000.0	111921000.0	102995000.0	105833000.0	123142000.0	115207000.0	0	0.34740144262500183	-0.09383637465839974	False	0.02876536885245902	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A746	MSRB_ECOLI	msrB	Peptide methionine sulfoxide reductase MsrB	1	1.0	2247410.0	2876970.0	3163540.0	3225190.0	2711480.0	161682.0	1	0.34754174421863243	-0.6613790845314891	False	0.02879098360655738	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A9I8	NIRD_ECOLI	nirD	Nitrite reductase [NAD(P)H] small subunit	3	3.0	23521100.0	24532100.0	19917500.0	23160900.0	24828800.0	24197300.0	0	0.3475869552985136	-0.10062552528723462	False	0.028816598360655737	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
