Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj3.mzML	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P0ABX2	FLGC_ECOLI	flgC	Flagellar basal-body rod protein FlgC	3	3.0	2211570.0	2249900.0	2212290.0	2155190.0	2410430.0	2361680.0	0	0.8131581362541909	0.014324114353539636	False	0.043867432150313156	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P0ABF6	CDD_ECOLI	cdd	Cytidine deaminase	7	7.0	51059500.0	49530300.0	49992000.0	51466100.0	51281000.0	50809800.0	0	0.814227317737292	0.004993058482317005	False	0.04389352818371608	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P05852	GCP_ECOLI	gcp	Probable tRNA threonylcarbamoyladenosine biosynthesis protein Gcp	3	3.0	9370820.0	10161600.0	10778200.0	10464100.0	10606400.0	9756800.0	0	0.8165081763713101	0.017600091960927808	False	0.043919624217119	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P77258	NEMA_ECOLI	nemA	N-ethylmaleimide reductase	13	13.0	21264700.0	21789400.0	21593100.0	21356100.0	21547100.0	21085000.0	0	0.816607818546781	0.003911927343347393	False	0.04394572025052192	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P0A7M2	RL28_ECOLI	rpmB	50S ribosomal protein L28	6	6.0	910485000.0	940080000.0	878852000.0	907460000.0	947580000.0	906532000.0	0	0.8169156665429647	-0.00901459243525336	False	0.043971816283924846	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P09348	MOTA_ECOLI	motA	Motility protein A	3	3.0	2072840.0	2369950.0	2128710.0	2034470.0	2226980.0	2108880.0	0	0.8172578806372274	-0.018899801288645365	False	0.043997912317327775	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P22333	ADD_ECOLI	add	Adenosine deaminase	12	12.0	72344900.0	73441000.0	72013600.0	72478800.0	72774200.0	71638500.0	0	0.8197756567143288	-0.00282504678312374	False	0.04402400835073069	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P0A805	RRF_ECOLI	frr	Ribosome-recycling factor	10	10.0	135097000.0	127083000.0	130607000.0	130971000.0	126349000.0	131843000.0	0	0.8204432507383987	0.007955645221014319	False	0.04405010438413361	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P0AG24	SPOT_ECOLI	spoT	Bifunctional (p)ppGpp synthase/hydrolase SpoT	10	10.0	7202970.0	6752160.0	7055780.0	7515130.0	7229730.0	7406750.0	0	0.8218558065522921	-0.012404657609405553	False	0.044076200417536536	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P77625	YFBT_ECOLI	yfbT	Sugar phosphatase YfbT	7	7.0	27839600.0	27542900.0	28186300.0	28845400.0	29068300.0	28326500.0	0	0.8219593919453282	0.006446765593316332	False	0.04410229645093946	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P0AEI6	NUDJ_ECOLI	nudJ	Phosphatase NudJ	5	5.0	14307300.0	14662200.0	15269600.0	14280400.0	14688500.0	15689000.0	0	0.8226126361648611	-0.011886068424628042	False	0.04412839248434239	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P42604	UXAA_ECOLI	uxaA	Altronate dehydratase	1	1.0	6253940.0	5625840.0	5704000.0	6451950.0	6245500.0	5908090.0	0	0.8235312059131976	0.017346361544083866	False	0.04415448851774531	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P60390	RSMH_ECOLI	rsmH	Ribosomal RNA small subunit methyltransferase H	8	8.0	27046100.0	27120400.0	27868500.0	27432800.0	26903500.0	27502400.0	0	0.8243696313982787	-0.004181760857402663	False	0.044180584551148226	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P0AAH0	PSTB_ECOLI	pstB	Phosphate import ATP-binding protein PstB	3	3.0	3335440.0	2892540.0	3239580.0	3453180.0	3693120.0	3721170.0	0	0.8256248377014479	0.028556816166775228	False	0.04420668058455115	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P30860	ARTJ_ECOLI	artJ	ABC transporter arginine-binding protein 1	1	1.0	3854530.0	2824770.0	104247.0	2165740.0	130701.0	152635.0	3	0.8262226064749576	-0.33073412536105234	False	0.04423277661795407	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P0ADW3	YHCB_ECOLI	yhcB	Putative cytochrome d ubiquinol oxidase subunit 3	7	7.0	120937000.0	124637000.0	121780000.0	119131000.0	122319000.0	122487000.0	0	0.826331064328884	-0.004809704710455988	False	0.044258872651357	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P0AG80	UGPB_ECOLI	ugpB	sn-glycerol-3-phosphate-binding periplasmic protein UgpB	2	2.0	1491650.0	854378.0	1453650.0	1420320.0	130701.0	1147670.0	1	0.8268117372007833	-0.15393892580157623	False	0.04428496868475992	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P0AA39	RLUC_ECOLI	rluC	Ribosomal large subunit pseudouridine synthase C	9	9.0	9637640.0	10140800.0	9351120.0	9808910.0	10241600.0	9505880.0	0	0.8273943802624044	-0.01107385326307065	False	0.04431106471816284	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P0ABN5	DCUA_ECOLI	dcuA	Anaerobic C4-dicarboxylate transporter DcuA	5	5.0	10997700.0	10802000.0	10986800.0	11159800.0	10890300.0	10991700.0	0	0.8283824365290529	-0.00344958486889073	False	0.04433716075156576	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P28631	HOLB_ECOLI	holB	DNA polymerase III subunit delta'	2	2.0	517134.0	524674.0	591152.0	437410.0	412912.0	608488.0	0	0.8292631128288974	-0.04608213492625535	False	0.044363256784968684	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P60061	ADIC_ECOLI	adiC	Arginine/agmatine antiporter	2	2.0	4079080.0	3637460.0	4110650.0	4239040.0	3832930.0	4009100.0	0	0.8309639805076524	0.016541391845491103	False	0.044389352818371614	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P0A784	ORN_ECOLI	orn	Oligoribonuclease	7	7.0	19346100.0	20688900.0	19291800.0	18846400.0	19948900.0	19460400.0	0	0.8318501501413587	-0.01003415270600973	False	0.044415448851774536	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P27838	CYAY_ECOLI	cyaY	Protein CyaY	3	3.0	17803200.0	17395700.0	19200900.0	19554300.0	17275800.0	17918400.0	0	0.8323504650985581	-0.015557443570503614	False	0.04444154488517746	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P0ACY3	YEAG_ECOLI	yeaG	Uncharacterized protein YeaG	10	10.0	8331220.0	8170340.0	7899900.0	8350060.0	9032500.0	9023120.0	0	0.8356051898130786	-0.01589597159813774	False	0.044467640918580374	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P0A6U5	RSMG_ECOLI	rsmG	Ribosomal RNA small subunit methyltransferase G	5	5.0	22362200.0	21606600.0	20984900.0	21927600.0	21111100.0	21252400.0	0	0.8357478332830961	-0.00733154557936123	False	0.0444937369519833	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P26612	AMY2_ECOLI	amyA	Cytoplasmic alpha-amylase	3	3.0	2208680.0	3071690.0	3288980.0	2630110.0	3215810.0	3278890.0	0	0.8366728582295141	-0.043578930199342066	False	0.044519832985386226	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P08191	FIMH_ECOLI	fimH	Protein FimH	3	3.0	8286050.0	8544270.0	8387420.0	8660410.0	8904510.0	8219050.0	0	0.8371963992454854	0.008726624600455691	False	0.04454592901878915	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P0AEN4	FTSL_ECOLI	ftsL	Cell division protein FtsL	4	4.0	5521250.0	5486300.0	5415610.0	5695080.0	5507130.0	5150520.0	0	0.8375431737256431	0.00986776057518665	False	0.04457202505219207	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P21420	NMPC_ECOLI	nmpC	Putative outer membrane porin protein NmpC	8	8.0	215061000.0	194969000.0	206837000.0	206201000.0	182338000.0	195971000.0	0	0.8382020378755427	0.01704051320932394	False	0.044598121085594994	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P75821	YBJS_ECOLI	ybjS	Uncharacterized protein YbjS	3	3.0	2835060.0	2762400.0	2955370.0	2905010.0	2782230.0	2862050.0	0	0.8392847192931316	0.0072885184204659025	False	0.04462421711899791	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P0AFT5	YEHT_ECOLI	yehT	Transcriptional regulatory protein YehT	2	2.0	475790.0	602401.0	508549.0	540134.0	750949.0	532159.0	0	0.8403691006035222	0.05127761150274051	False	0.04465031315240084	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
Q2M7R5	YIBT_ECOLI	yibT	Uncharacterized protein YibT	2	2.0	8761330.0	8678860.0	8949170.0	8979320.0	8301590.0	8157030.0	0	0.8420335785738675	0.01096098642784186	False	0.04467640918580376	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P0AEZ9	MOAB_ECOLI	moaB	Molybdenum cofactor biosynthesis protein B	7	7.0	43468500.0	43871100.0	44575800.0	45124900.0	44931800.0	44345200.0	0	0.8423770068649239	-0.0039556445594091825	False	0.044702505219206684	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
Q47147	YAFJ_ECOLI	yafJ	Putative glutamine amidotransferase YafJ	4	4.0	4032350.0	4256820.0	4613940.0	4188330.0	4793410.0	4802950.0	0	0.842586041294878	0.02071546692595872	False	0.04472860125260961	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P00968	CARB_ECOLI	carB	Carbamoyl-phosphate synthase large chain	32	32.0	19856400.0	20081700.0	20186900.0	20282800.0	20251000.0	19813700.0	0	0.8427791614726238	0.002780666892448686	False	0.04475469728601253	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P05041	PABB_ECOLI	pabB	Para-aminobenzoate synthase component 1	4	4.0	5457140.0	5489960.0	4981550.0	5352990.0	5931140.0	5342840.0	0	0.8449035183090245	0.016311556883949873	False	0.04478079331941545	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P76027	OPPD_ECOLI	oppD	Oligopeptide transport ATP-binding protein OppD	7	7.0	4314540.0	4970870.0	4932810.0	4591880.0	5027920.0	4548350.0	0	0.8461856307163627	0.01668757827018925	False	0.044806889352818374	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P75818	YBJP_ECOLI	ybjP	Uncharacterized lipoprotein YbjP	5	5.0	36350000.0	36151700.0	35260000.0	35340500.0	34996400.0	34758400.0	0	0.8476285337672296	0.0048230631233478465	False	0.0448329853862213	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P16432	HYCF_ECOLI	hycF	Formate hydrogenlyase subunit 6	3	3.0	1134970.0	915509.0	1136980.0	784322.0	130701.0	922105.0	1	0.8482589567837591	-0.12600536734624926	False	0.04485908141962422	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P0A7C2	LEXA_ECOLI	lexA	LexA repressor	8	8.0	30566500.0	29596200.0	30426500.0	30920800.0	29961000.0	30171800.0	0	0.8490923237458151	0.004212696530764709	False	0.04488517745302714	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P0ADU5	YGIW_ECOLI	ygiW	Protein YgiW	5	5.0	43329000.0	42839400.0	44768200.0	44643900.0	45798500.0	45737500.0	0	0.8492156995262113	0.007290279372560789	False	0.04491127348643007	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P33920	NDPA_ECOLI	yejK	Nucleoid-associated protein YejK	18	18.0	13840600.0	13932400.0	13621200.0	14116000.0	14489200.0	13726800.0	0	0.8508868345109366	0.006058465830602051	False	0.04493736951983299	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P0ABS8	HOLE_ECOLI	holE	DNA polymerase III subunit theta	2	2.0	5353210.0	5468820.0	5388500.0	5160460.0	4252520.0	4634840.0	0	0.8512740828559273	-0.025736981088914087	False	0.04496346555323591	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P0AE45	YTFL_ECOLI	ytfL	UPF0053 inner membrane protein YtfL	6	6.0	1127250.0	1198930.0	1351520.0	1197190.0	1092020.0	1226610.0	0	0.8515625850571895	-0.020833995779553086	False	0.04498956158663883	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P0AF26	NARJ_ECOLI	narJ	Nitrate reductase molybdenum cofactor assembly chaperone NarJ	4	4.0	4255400.0	4127660.0	4347080.0	3882170.0	4054120.0	4520940.0	0	0.8518422855195545	0.014414829911794498	False	0.045015657620041755	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P76116	YNCE_ECOLI	yncE	Uncharacterized protein YncE	10	10.0	18778000.0	17790700.0	18774900.0	19298000.0	17981700.0	18757300.0	0	0.8519504475068632	-0.008067049491354922	False	0.045041753653444684	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P07821	FHUC_ECOLI	fhuC	Iron(3+)-hydroxamate import ATP-binding protein FhuC	3	3.0	3148330.0	3069480.0	2750000.0	3224450.0	3417670.0	3145880.0	0	0.853275485754884	-0.019047182451859806	False	0.04506784968684761	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
Q57261	TRUD_ECOLI	truD	tRNA pseudouridine synthase D	12	12.0	18717300.0	18907600.0	19365600.0	18556100.0	18672500.0	19125900.0	0	0.8532768574181199	0.00422072448522112	False	0.04509394572025052	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P36672	PTTBC_ECOLI	treB	PTS system trehalose-specific EIIBC component	3	3.0	13586800.0	14416500.0	14188500.0	13444000.0	14224000.0	13931700.0	0	0.8535019503217305	0.007131576624754478	False	0.045120041753653445	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P77182	MNMC_ECOLI	mnmC	tRNA 5-methylaminomethyl-2-thiouridine biosynthesis bifunctional protein MnmC	3	3.0	5970180.0	6339070.0	5815890.0	5942620.0	6457200.0	6096010.0	0	0.8539684189513159	-0.010591874845597345	False	0.04514613778705637	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P03817	MIOC_ECOLI	mioC	Protein MioC	1	1.0	39938700.0	39644900.0	41743000.0	39377600.0	38954900.0	41043100.0	0	0.8550696926701957	0.006844810006826564	False	0.0451722338204593	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P08312	SYFA_ECOLI	pheS	Phenylalanine--tRNA ligase alpha subunit	17	17.0	68283700.0	69580200.0	67815000.0	66408600.0	66621600.0	67361700.0	0	0.8557075081092692	-0.004477973519423651	False	0.04519832985386222	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P09147	GALE_ECOLI	galE	UDP-glucose 4-epimerase	13	13.0	34348700.0	33939700.0	34070200.0	33616500.0	33689600.0	34382500.0	0	0.8563807097597909	0.002401107924925039	False	0.04522442588726514	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P00550	PTM3C_ECOLI	mtlA	PTS system mannitol-specific EIICBA component	5	5.0	3837780.0	3900290.0	4353660.0	4042790.0	3870940.0	4232170.0	0	0.856764444075018	-0.013436806021664032	False	0.04525052192066806	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P11447	ARLY_ECOLI	argH	Argininosuccinate lyase	8	8.0	7429970.0	7907880.0	7911380.0	7674710.0	7524070.0	7402070.0	0	0.8574393094935433	-0.007503905969412501	False	0.04527661795407098	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P37650	BCSC_ECOLI	bcsC	Cellulose synthase operon protein C	15	15.0	8221320.0	8332980.0	8299250.0	8560110.0	8628610.0	8340650.0	0	0.8576818342267833	-0.0048426890384355836	False	0.04530271398747391	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P76558	MAO2_ECOLI	maeB	NADP-dependent malic enzyme	11	11.0	29708700.0	29733000.0	28759400.0	29638500.0	29574400.0	28365800.0	0	0.8587299626035267	0.0050098016829570125	False	0.04532881002087683	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P0AF18	NAGA_ECOLI	nagA	N-acetylglucosamine-6-phosphate deacetylase	7	7.0	14347600.0	15566400.0	15598100.0	14966500.0	15413700.0	15076700.0	0	0.8595681060355078	-0.007935960808996265	False	0.045354906054279755	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P28248	DCD_ECOLI	dcd	Deoxycytidine triphosphate deaminase	5	5.0	32674300.0	35609100.0	33032200.0	32752300.0	35784400.0	32329600.0	0	0.8605483160414024	0.011415638930720076	False	0.04538100208768267	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P0A800	RPOZ_ECOLI	rpoZ	DNA-directed RNA polymerase subunit omega	9	9.0	257663000.0	252745000.0	254932000.0	256609000.0	250440000.0	255034000.0	0	0.8619459903166917	-0.002555895650204271	False	0.04540709812108559	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P60438	RL3_ECOLI	rplC	50S ribosomal protein L3	9	9.0	1242780000.0	1182960000.0	1256610000.0	1223790000.0	939112000.0	1095170000.0	0	0.8623918818727886	-0.02636594160610339	False	0.04543319415448852	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P76192	YDHV_ECOLI	ydhV	Uncharacterized oxidoreductase YdhV	9	9.0	6556850.0	6588740.0	6848640.0	6843520.0	6863250.0	6914300.0	0	0.8624718901586951	-0.005528491256738841	False	0.045459290187891445	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P32162	YIIS_ECOLI	yiiS	UPF0381 protein YiiS	2	2.0	924014.0	888852.0	832488.0	832923.0	870575.0	887297.0	0	0.8626584075223553	0.009921729343611222	False	0.04548538622129437	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P0ABN1	KDGL_ECOLI	dgkA	Diacylglycerol kinase	1	1.0	1798890.0	1516330.0	1145370.0	1643770.0	1521960.0	1421150.0	0	0.8627161506016792	-0.03668697511524062	False	0.04551148225469729	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P77689	SUFD_ECOLI	sufD	FeS cluster assembly protein SufD	1	1.0	1339540.0	1378440.0	1778060.0	1247070.0	1132770.0	1508050.0	0	0.8628857897745323	0.040203606972723856	False	0.045537578288100206	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P0A7Z4	RPOA_ECOLI	rpoA	DNA-directed RNA polymerase subunit alpha	19	19.0	560863000.0	565453000.0	562298000.0	563498000.0	561229000.0	556944000.0	0	0.8644318675987022	-0.0012884703702260958	False	0.045563674321503135	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P04825	AMPN_ECOLI	pepN	Aminopeptidase N	27	27.0	78743100.0	80482900.0	78596500.0	77614800.0	79014900.0	78742100.0	0	0.8649207175921734	-0.0029592078721886617	False	0.04558977035490606	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P0AFB8	NTRC_ECOLI	glnG	Nitrogen regulation protein NR(I)	13	13.0	7210880.0	7300250.0	7308140.0	7106070.0	7146190.0	7301860.0	0	0.8678132192549943	-0.002858555726846699	False	0.04561586638830898	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P33643	RLUD_ECOLI	rluD	Ribosomal large subunit pseudouridine synthase D	7	7.0	20498600.0	21508300.0	20218700.0	20874700.0	21540800.0	20170100.0	0	0.8686535186828601	-0.006819833950615194	False	0.0456419624217119	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P0AE48	YTFP_ECOLI	ytfP	Gamma-glutamylcyclotransferase family protein YtfP	3	3.0	24534500.0	23962000.0	23615800.0	24606300.0	24088900.0	23443900.0	0	0.8687788478108547	0.0045405735349541045	False	0.045668058455114825	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P31133	POTF_ECOLI	potF	Putrescine-binding periplasmic protein	3	3.0	3807200.0	3042910.0	3047920.0	3433650.0	2950860.0	3492520.0	0	0.8699599800267582	-0.023798552008551736	False	0.04569415448851775	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P76204	YDIV_ECOLI	ydiV	Putative anti-FlhC(2)FlhD(4) factor YdiV	2	2.0	2902270.0	3095570.0	2945010.0	2825660.0	2854790.0	2717710.0	0	0.8706021351863727	0.010504317832907048	False	0.04572025052192067	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P64548	YFIR_ECOLI	yfiR	Uncharacterized protein YfiR	1	1.0	756505.0	727240.0	846724.0	846127.0	716607.0	717179.0	0	0.8713117306739478	0.01833128199386092	False	0.04574634655532359	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P10408	SECA_ECOLI	secA	Protein translocase subunit SecA	38	38.0	48217900.0	49361700.0	50326100.0	49500700.0	48659200.0	48705100.0	0	0.8727186509774365	-0.0035659858390357344	False	0.045772442588726515	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P0AC13	DHPS_ECOLI	folP	Dihydropteroate synthase	12	12.0	24619200.0	24761900.0	24515500.0	24658900.0	25297600.0	24875800.0	0	0.872934448606731	0.0026326258228760303	False	0.04579853862212944	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P0AEF0	DNAC_ECOLI	dnaC	DNA replication protein DnaC	2	2.0	1754390.0	2222530.0	2391530.0	2214020.0	2034610.0	1855450.0	0	0.87558701094553	-0.02578811165532803	False	0.04582463465553237	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P0AG82	PSTS_ECOLI	pstS	Phosphate-binding protein PstS	15	15.0	18092700.0	17718800.0	18083400.0	18105200.0	17573400.0	17821200.0	0	0.8757763579476003	0.002802245177339286	False	0.04585073068893528	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P10384	FADL_ECOLI	fadL	Long-chain fatty acid transport protein	13	13.0	95387300.0	98768100.0	95169400.0	98074600.0	98224200.0	92990200.0	0	0.8760223345219126	-0.005246044443987213	False	0.045876826722338206	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
Q47319	YFIP_ECOLI	yfiP	DTW domain-containing protein YfiP	1	1.0	974435.0	961710.0	1017000.0	1179210.0	1164470.0	1057390.0	0	0.8764860052125991	-0.019256002962269255	False	0.04590292275574113	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P32684	RLUF_ECOLI	rluF	Ribosomal large subunit pseudouridine synthase F	2	2.0	4277380.0	4223800.0	5079020.0	4543610.0	4086460.0	4512230.0	0	0.8783100145392542	0.01762407057454678	False	0.04592901878914405	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P30847	BAES_ECOLI	baeS	Signal transduction histidine-protein kinase BaeS	2	2.0	441291.0	267743.0	366800.0	428443.0	502556.0	566841.0	0	0.8785591796623129	0.05339369277359172	False	0.04595511482254698	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P0A6C1	END4_ECOLI	nfo	Endonuclease 4	5	5.0	10468500.0	10716200.0	11414000.0	10964800.0	10930000.0	10985900.0	0	0.878669511233777	0.0064159642316586754	False	0.0459812108559499	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P0ABX5	FLGG_ECOLI	flgG	Flagellar basal-body rod protein FlgG	3	3.0	5330580.0	5811890.0	5108460.0	5455670.0	5394670.0	4733020.0	0	0.8794877313919129	-0.01512486859009055	False	0.04600730688935282	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P25552	GPPA_ECOLI	gppA	Guanosine-5'-triphosphate,3'-diphosphate pyrophosphatase	8	8.0	3002000.0	3181280.0	3068250.0	3072260.0	3334440.0	3097320.0	0	0.8796195794832314	0.00828133403618579	False	0.04603340292275574	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P0AG07	RPE_ECOLI	rpe	Ribulose-phosphate 3-epimerase	7	7.0	69347200.0	72630100.0	69206300.0	67156700.0	70301500.0	68197400.0	0	0.8799541646960856	0.006027747242437702	False	0.04605949895615866	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P76187	YDHF_ECOLI	ydhF	Oxidoreductase YdhF	5	5.0	7788660.0	7739500.0	7635680.0	7394600.0	7382700.0	7598320.0	0	0.8805099049452741	0.004727943647088473	False	0.04608559498956159	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P13979	TRAT1_ECOLI	traT	TraT complement resistance protein	7	7.0	18620000.0	18240100.0	18242300.0	18109500.0	17737200.0	18118500.0	0	0.8806297300980999	0.003476196782352818	False	0.046111691022964515	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P33362	OSMF_ECOLI	osmF	Putative osmoprotectant uptake system substrate-binding protein OsmF	4	4.0	6821010.0	7405780.0	6357710.0	6831220.0	6968920.0	6114830.0	0	0.8808015040429414	-0.01454766674795389	False	0.04613778705636744	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P76055	TTCA_ECOLI	ttcA	tRNA 2-thiocytidine biosynthesis protein TtcA	4	4.0	17959500.0	16668600.0	17209200.0	18345500.0	17252400.0	17673600.0	0	0.8809494766213887	-0.007318575090141072	False	0.046163883089770354	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P0A7Y0	RNC_ECOLI	rnc	Ribonuclease 3	9	9.0	213868000.0	224045000.0	212761000.0	216061000.0	224878000.0	213779000.0	0	0.8812146659757958	-0.005256248854289316	False	0.046189979123173276	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P0A7L8	RL27_ECOLI	rpmA	50S ribosomal protein L27	5	5.0	677295000.0	691093000.0	710743000.0	676173000.0	685319000.0	700237000.0	0	0.8823349906505228	0.004079124817437702	False	0.046216075156576206	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P24251	CRL_ECOLI	crl	Sigma factor-binding protein Crl	3	3.0	24653100.0	23542200.0	24189600.0	23980600.0	22849800.0	24457600.0	0	0.8837470153923856	-0.0057819179290471544	False	0.04624217118997913	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P0AAF6	ARTP_ECOLI	artP	Arginine transport ATP-binding protein ArtP	3	3.0	14934600.0	13411100.0	12842400.0	13592800.0	12500600.0	12891800.0	0	0.8849264011265777	0.01374446114496531	False	0.04626826722338205	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P15877	DHG_ECOLI	gcd	Quinoprotein glucose dehydrogenase	2	2.0	149116.0	114903.0	1353240.0	1424180.0	1389160.0	1642100.0	2	0.8852954215109222	-0.13773728121217413	False	0.04629436325678497	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P52007	YECM_ECOLI	yecM	Protein YecM	7	7.0	5130360.0	6183400.0	6574400.0	6112720.0	6456890.0	6092360.0	0	0.8853967558647824	-0.01790695231214276	False	0.04632045929018789	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
P75767	YBHK_ECOLI	ybhK	UPF0052 protein YbhK	5	5.0	1759910.0	1695680.0	1639130.0	1677070.0	1870700.0	1856470.0	0	0.8854144362529397	0.011136016006781395	False	0.04634655532359082	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.0
