protein	RD139_Wide_UPS1_1fmol_inj1	RD139_Wide_UPS1_1fmol_inj2	RD139_Wide_UPS1_1fmol_inj3	RD139_Wide_UPS1_2_5fmol_inj1	RD139_Wide_UPS1_2_5fmol_inj2	RD139_Wide_UPS1_2_5fmol_inj3	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P0A809	2894968.497029547	3581102.840120025	3480599.828125522	3346722.980477664	3653612.62290915	3432963.9836875927	0	0.5484935089251073	-0.06746010131751623	False	0.029667328699106255	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P42599	95084.20934397526	1904972.5163182807	2536611.753437056	1866126.090285933	2093614.14276683	2148827.5453913203	1	0.5489744044440326	-0.429200926441597	False	0.029692154915590865	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0AAH0	4571561.746290948	5766173.44303351	6662325.960194609	4067070.100859149	5626823.212801276	5720241.87413224	0	0.5495418370312102	0.14128598666285028	False	0.029716981132075472	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P07000	2198317.404570096	1978652.6884095664	2287862.9066800866	2130633.8493361664	1843495.754290588	2208124.320928065	0	0.5499207043949568	0.06448019122343089	False	0.029741807348560082	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P37028	2559276.322312785	2551129.393850864	3039157.852042629	3151375.6937114443	2574071.6378212813	2877678.622499085	0	0.5502090072208314	-0.07813815861319416	False	0.02976663356504469	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0C058	3778593.689762429	3606537.47184886	3889179.356380204	4106356.461801068	4183057.969820316	129991.79890025848	1	0.5510084007713847	0.4212488104736387	False	0.029791459781529295	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0AG84	7669851.994621459	5792532.040809255	6904929.058153764	7626716.852286733	6517055.944760776	7506524.066893456	0	0.5513842510968557	-0.08813113804176965	False	0.029816285998013906	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0AEN4	15475335.22906502	15442847.400460085	15310292.880401677	16032519.937697807	14632739.322243787	14532921.851673655	0	0.5521837491623536	0.03251707104349391	False	0.029841112214498512	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P24169	44658523.64793319	43260580.86998749	42655654.60297139	42857102.958036825	46021793.95131419	43878797.07302441	0	0.5522504641692182	-0.023919432668189716	False	0.029865938430983122	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0A8B2	7021230.086201587	7482918.88244216	7293601.053216656	7916069.196336728	7158034.45398965	7264587.889300102	0	0.5528050514532665	-0.03536545752025682	False	0.02989076464746773	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P02942	187269873.3278283	206351030.8699937	195274572.5464032	192214753.186282	188008862.0063781	196455272.5070308	0	0.5528403948569147	0.030243386269953577	False	0.029915590863952332	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0AES0	57056724.61652739	53694484.95070367	51832265.82013727	56462205.38546196	55266910.9098044	54210483.62799671	0	0.5538016935630474	-0.02947758033023702	False	0.029940417080436942	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P77721	95084.20934397526	1594444.8052868375	2035015.7218763875	146892.9414173368	101496.66279868108	1875686.182978996	3	0.5545165575533573	0.8102288484020403	False	0.02996524329692155	False	True	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P77265	2925332.326203637	105810.48437500007	1818822.97309234	2443077.0124708056	101496.66279868108	129991.79890025848	3	0.555747148675008	0.8586700474493365	False	0.02999006951340616	False	True	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0AEQ3	962936915.7225132	931871889.6351316	947997661.6028824	959873239.29622	907609533.7513905	940610809.345054	0	0.5568166976677168	0.017724870701929372	False	0.030014895729890766	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0AAQ2	37500409.27045058	38565395.103575766	39684496.3833515	36064307.54532085	41456762.48508021	42480531.36253064	0	0.5569208640829116	-0.05203771629874762	False	0.030039721946375372	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0AA91	8931279.271921324	9682552.181887591	9039542.999656811	9514541.79605213	8213404.108177151	9051390.384826314	0	0.5569360509470721	0.04633533398464652	False	0.030064548162859982	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0A805	412715524.83169454	454490943.3933166	447100865.0743751	423979836.74124	437170185.65890926	425730317.6432695	0	0.5580492416585667	0.030424758684967215	False	0.03008937437934459	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P32125	863584.0381767806	105810.48437500007	465253.9348052759	658776.9669218035	101496.66279868108	129991.79890025848	3	0.5589116039474011	0.6883898275058699	False	0.0301142005958292	False	True	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P36837	95084.20934397526	105810.48437500007	1819689.3583895988	146892.9414173368	1680470.0329973109	1648390.653893073	3	0.5607241249710146	-0.7825534573939531	False	0.030139026812313806	False	True	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0AG55	5067133176.388008	5008944738.299162	5179810247.047086	4969599709.2342005	5038835688.583261	5120862668.719004	0	0.5609992446991299	0.012021118307480889	False	0.030163853028798412	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P37645	95084.20934397526	1491564.6014849525	2280194.369984518	146892.9414173368	1928951.3551307016	129991.79890025848	3	0.56110387967786	0.8098306618261767	False	0.030188679245283023	False	True	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P37325	360969.354298824	503817.96756290505	618157.9753369153	372273.4271499846	512445.0699270409	433308.5125294068	0	0.5614739910895371	0.1700854457127852	False	0.030213505461767626	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P09833	95084.20934397526	578281.8125000005	140095.97235654233	435858.2388285674	339113.8653286328	358623.95073128934	2	0.5624135526688601	-0.4787597941914269	False	0.030238331678252236	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0AAP3	24441896.234362256	25621597.637008533	25000230.18199472	25524594.639451325	26265387.203264136	24465850.849741843	0	0.5638134171169706	-0.02273182449800213	False	0.030263157894736843	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0ABT2	2840434011.964615	2904629860.950058	2902177914.7735558	2811651396.3669624	2890570187.618106	2883184263.621933	0	0.5646077355058328	0.010353694787155168	False	0.03028798411122145	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P37330	23734207.889531925	26358476.077114783	23793810.24492024	25164903.857678734	24850900.012368537	25667656.30784257	0	0.5650762680409871	-0.034667372112755876	False	0.03031281032770606	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P76014	34212000.64611067	32015976.14522687	33080929.0486744	34075088.4419323	29692898.60837407	32739155.85652657	0	0.5651104104565549	0.041287375423565184	False	0.030337636544190666	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P76204	3969955.710161868	4679784.038151878	4061166.640732069	3917704.9913770193	4967247.789950238	4540240.529667066	0	0.5654902557219075	-0.07887595222328565	False	0.030362462760675276	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P43672	37319087.80267587	34786819.83075195	36096810.886556566	34194465.97880612	37904623.30730746	32857423.52467414	0	0.5664352903066566	0.04394505415794827	False	0.030387288977159883	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P08245	14991649.25814164	16393099.98628572	14754069.518708022	15815696.212452969	15789203.579112709	15580160.377581485	0	0.5668386139457877	-0.03234907391173999	False	0.03041211519364449	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0A867	160919230.22227594	152388785.7416909	161748149.92164788	152925102.10680005	157845892.01132208	157767888.87327558	0	0.5676589569253776	0.019929314468045325	False	0.0304369414101291	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P31119	30433033.362012558	27040183.605030507	32404806.191376053	27094302.08081993	30403755.787656352	28905493.5322396	0	0.5689994381201094	0.05687778123990568	False	0.030461767626613706	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0ACI6	2489509.1418234445	2646444.8824094804	2939748.5662898715	2660356.55194208	3024404.672408412	2714857.4557581386	0	0.569141629905642	-0.05673605441766244	False	0.030486593843098316	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P28904	91665923.0441005	92158522.00823812	90034652.7576227	95239852.08327788	88246224.3780436	83365994.66076453	0	0.5698326866838976	0.03739360002646326	False	0.03051142005958292	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P13016	24201365.55062632	25386958.838376872	24424643.05619483	27414887.31834597	23889890.97040852	24880540.767761577	0	0.5698990501027337	-0.04173495621645665	False	0.030536246276067526	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P67662	95084.20934397526	806086.4999999991	140095.97235654233	784366.3169650658	699150.091800499	129991.79890025848	3	0.5699595007996441	-0.6318613080159776	False	0.030561072492552136	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P76909	95084.20934397526	497565.2812500005	140095.97235654233	434455.5750997091	101496.66279868108	535558.3479812309	3	0.5701532118097139	-0.5482620679386473	False	0.030585898709036743	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P22586	95084.20934397526	105810.48437500007	994582.9265143352	1464101.6319977846	524332.7528810716	129991.79890025848	3	0.5706372398723641	-0.8254057365626036	False	0.030610724925521353	False	True	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P28306	3266637.248778885	4433138.956353437	4385749.471413459	4872440.555591508	3625408.047338047	4574947.89035611	0	0.5720564913281578	-0.11328756465742441	False	0.03063555114200596	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P76206	4258065.425331125	4859238.083705284	4933995.273159758	4146745.3591313423	5900252.105504681	5057996.143474835	0	0.5730066184606221	-0.1043220865371377	False	0.030660377358490566	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P16525	1714857.9125627317	1468161.0727895843	1648004.6140648955	2042166.4260121027	101496.66279868108	1524534.713352054	1	0.5737855204535962	0.39725746407736273	False	0.030685203574975176	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0AD40	158738.4822449674	105810.48437500007	160095.42380781024	354077.9960874857	101496.66279868108	129991.79890025848	3	0.5741168909307633	-0.4635777240128064	False	0.030710029791459783	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0A9S1	3122099.1915460606	3603945.7965470566	3718098.1454030494	3012051.6336242594	2593931.1254772744	3983539.9056766815	0	0.5755096116436262	0.12316322507243845	False	0.030734856007944393	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P15038	2548907.7998001184	3335381.4900426557	4906066.902430673	3712817.2541764816	4167887.684345515	4303100.768737025	0	0.5759266463893544	-0.17522235142368578	False	0.030759682224429	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0ABI8	21849560.067629404	17276606.16518776	18086550.694953643	22536434.278908134	20439551.17055884	17814810.678912908	0	0.5761570195018118	-0.0875170557703511	False	0.030784508440913606	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P27248	127255438.20126756	133739688.83598591	126659958.79205248	124941458.6601738	130803756.97313713	126676681.29662392	0	0.5765704638703801	0.019608460105445216	False	0.030809334657398213	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P69741	39110916.325950906	40783767.55630885	38437914.519018896	39957507.62853196	38484034.322075546	38290889.30318758	0	0.5768500862615946	0.019642129431040288	False	0.03083416087388282	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P76372	64791923.77287381	72317027.88924755	71625549.49076964	69056489.41377084	71889987.88936391	72780413.14166327	0	0.5770800479784701	-0.03409935545634319	False	0.03085898709036743	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0AAK1	5727370.65397472	5342400.549331675	5705983.394801102	6974122.143064506	5432163.211621035	5406420.084915971	0	0.5771708537516634	-0.08652899089261518	False	0.030883813306852036	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0A6G3	30406431.9377204	28053515.35415457	29669656.14908409	30078826.14604473	28839054.678242613	30868140.755955078	0	0.5783343499063102	-0.026864141740608173	False	0.030908639523336643	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P77756	5048384.696876292	4871359.352352252	6107909.332655605	6062553.8142092405	5546352.391767051	5253001.109981149	0	0.5787190430310877	-0.0732045192325543	False	0.030933465739821253	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0A6A0	12558710.961169573	11835597.464507794	11158593.913818523	13564212.716706496	8654280.317819146	10466732.436584324	0	0.5787471459128961	0.1213286888902329	False	0.03095829195630586	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0AGJ2	21317043.97299937	21081801.6411573	23242902.86433722	22450231.778037302	21157191.71918444	23957640.87233301	0	0.5787480373162501	-0.04166380206797283	False	0.03098311817279047	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P52129	1423017.1364759344	1629766.000000002	140095.97235654233	146892.9414173368	1666220.9551897908	129991.79890025848	3	0.5789552086990942	0.7164935508904638	False	0.031007944389275077	False	True	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P18196	22870199.52386725	28724181.831414707	30257938.8627433	26895133.903545428	30978592.185091797	28704918.51868574	0	0.578991607865523	-0.08098790279014742	False	0.031032770605759683	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
P0AEE5	16273169.946490563	14630126.109727522	16885515.634263873	19560574.971914977	15108460.985837229	15955006.043553652	0	0.5797529189338215	-0.08314980769721404	False	0.031057596822244293	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	0.6609640474436812
