Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj2.mzML	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P0A7N9	RL33_ECOLI	rpmG	50S ribosomal protein L33	3	3.0	433228000.0	479671000.0	518473000.0	471587000.0	509561000.0	515104000.0	0	0.06188810988727161	0.15651662008283243	False	0.011755403268318398	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P29680	DCUP_ECOLI	hemE	Uroporphyrinogen decarboxylase	5	5.0	20674000.0	20933700.0	21178300.0	20069800.0	21254900.0	21897300.0	0	0.06211027523751386	0.06075861280341307	False	0.011781760674749606	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P08957	T1MK_ECOLI	hsdM	Type I restriction enzyme EcoKI M protein	23	23.0	47812500.0	48761100.0	46823000.0	47546100.0	46062000.0	47284200.0	0	0.06217262051118308	-0.0400981793697556	False	0.011808118081180813	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P68767	AMPA_ECOLI	pepA	Cytosol aminopeptidase	10	10.0	22755800.0	22393100.0	23661900.0	22213900.0	22992500.0	24208800.0	0	0.06225154167881435	0.073084508660917	False	0.01183447548761202	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A8Y3	YIHX_ECOLI	yihX	Alpha-D-glucose-1-phosphate phosphatase YihX	5	5.0	9510180.0	9079450.0	9086880.0	9657680.0	8694950.0	8377270.0	0	0.062330529165160686	-0.11080057979920845	False	0.011860832894043227	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AGE6	YIEF_ECOLI	yieF	Uncharacterized protein YieF	7	7.0	33220800.0	34981500.0	31603900.0	34209800.0	32540800.0	33081600.0	0	0.06241405991752828	-0.07496765498800087	False	0.011887190300474434	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AES4	GYRA_ECOLI	gyrA	DNA gyrase subunit A	32	32.0	52690800.0	50863300.0	50381800.0	51782400.0	50131700.0	49577400.0	0	0.062486678896532935	-0.04956035590547855	False	0.011913547706905642	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P35340	AHPF_ECOLI	ahpF	Alkyl hydroperoxide reductase subunit F	19	19.0	60892700.0	62751300.0	64398700.0	60146400.0	62958800.0	63975300.0	0	0.06270765241974385	0.05802280301659303	False	0.01193990511333685	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P14175	PROV_ECOLI	proV	Glycine betaine/L-proline transport ATP-binding protein ProV	7	7.0	11620100.0	11821400.0	8614550.0	9770880.0	9589480.0	8617420.0	0	0.06308138601204771	-0.30833387692049874	False	0.011966262519768057	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A8E7	YAJQ_ECOLI	yajQ	UPF0234 protein YajQ	11	11.0	156202000.0	157262000.0	159112000.0	153936000.0	159110000.0	163567000.0	0	0.06342813119877358	0.04374372083668967	False	0.011992619926199263	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P30859	ARTI_ECOLI	artI	Putative ABC transporter arginine-binding protein 2	7	7.0	15401000.0	14827500.0	15623800.0	15349600.0	15896700.0	15854600.0	0	0.06396780162980407	0.05578820386733591	False	0.01201897733263047	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P33030	YEIR_ECOLI	yeiR	Uncharacterized protein YeiR	5	5.0	7218810.0	7460170.0	6181810.0	7019350.0	6709380.0	6849450.0	0	0.06402730621077019	-0.13641524737101762	False	0.012045334739061678	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AAN9	IRAP_ECOLI	iraP	Anti-adapter protein IraP	3	3.0	1126730.0	1170570.0	876018.0	1031740.0	1040830.0	915633.0	0	0.06413190420067093	-0.2330399266260343	False	0.012071692145492885	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P16456	SELD_ECOLI	selD	Selenide, water dikinase	8	8.0	33507300.0	34491900.0	30743000.0	33806900.0	32981500.0	31725400.0	0	0.06441395245006393	-0.09300841587697656	False	0.012098049551924093	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AG93	SECF_ECOLI	secF	Protein translocase subunit SecF	5	5.0	6170970.0	6385220.0	5407070.0	5438060.0	4973320.0	4861340.0	0	0.06460652470084456	-0.23950930797708683	False	0.012124406958355299	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0ABU5	ELBB_ECOLI	elbB	Enhancing lycopene biosynthesis protein 2	3	3.0	90060500.0	85317800.0	79547400.0	88622900.0	85231600.0	82677600.0	0	0.06472175708049428	-0.0933689659403748	False	0.012150764364786506	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P23869	PPIB_ECOLI	ppiB	Peptidyl-prolyl cis-trans isomerase B	5	5.0	219095000.0	219925000.0	233458000.0	221478000.0	236784000.0	225620000.0	0	0.0648666680608845	0.07524703313695574	False	0.012177121771217714	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A993	F16PA_ECOLI	fbp	Fructose-1,6-bisphosphatase class 1	14	14.0	100642000.0	103846000.0	92485000.0	97968400.0	97564600.0	95277000.0	0	0.06509861306718001	-0.08411293794774319	False	0.012203479177648921	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AGL5	RATA_ECOLI	ratA	Ribosome association toxin RatA	2	2.0	726962.0	1062960.0	545001.0	922931.0	621983.0	537264.0	0	0.06553602442278521	-0.6706755851611693	False	0.012229836584080127	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A7F9	QUEA_ECOLI	queA	S-adenosylmethionine:tRNA ribosyltransferase-isomerase	9	9.0	17278400.0	15864100.0	15171900.0	16707500.0	13963200.0	15693400.0	0	0.06629644451477981	-0.15317727823880228	False	0.012256193990511333	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AA57	YOBA_ECOLI	yobA	Protein YobA	2	2.0	91949.1	110647.0	1630530.0	78682.6	1693780.0	653262.0	3	0.06716032014116986	3.821815832784542	False	0.01228255139694254	False	True	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P67660	YHAJ_ECOLI	yhaJ	Uncharacterized HTH-type transcriptional regulator YhaJ	6	6.0	3950190.0	3904470.0	3746520.0	3872200.0	3861390.0	3731640.0	0	0.06741743945380554	-0.04845337774562371	False	0.012308908803373748	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P39176	ERFK_ECOLI	erfK	Probable L,D-transpeptidase ErfK/SrfK	4	4.0	1560910.0	1755310.0	1469660.0	1797120.0	1427830.0	1443440.0	0	0.0676754816136844	-0.23626179947544002	False	0.012335266209804956	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A9H7	CFA_ECOLI	cfa	Cyclopropane-fatty-acyl-phospholipid synthase	11	11.0	16370500.0	16388100.0	17680600.0	15295500.0	17172500.0	16694600.0	0	0.06791995446650874	0.1012485298929474	False	0.012361623616236163	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AD37	YFEC_ECOLI	yfeC	Uncharacterized protein YfeC	3	3.0	6672700.0	8200570.0	6476540.0	7275300.0	6078020.0	5143170.0	0	0.06796818170113333	-0.32364923080083996	False	0.012387981022667369	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P61889	MDH_ECOLI	mdh	Malate dehydrogenase	15	15.0	88414000.0	88062800.0	89864700.0	85218900.0	89591600.0	91798900.0	0	0.06806249370677046	0.05176057525853598	False	0.012414338429098577	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P24186	FOLD_ECOLI	folD	Bifunctional protein FolD	8	8.0	22331900.0	22752800.0	23707800.0	21694600.0	23075600.0	22945300.0	0	0.06831633549543584	0.06235161398961246	False	0.012440695835529784	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P09148	GAL7_ECOLI	galT	Galactose-1-phosphate uridylyltransferase	10	10.0	4288670.0	4261460.0	4489910.0	4224540.0	4759590.0	4480060.0	0	0.06838112182875354	0.10399936784177133	False	0.012467053241960992	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0ADP9	YIHD_ECOLI	yihD	Protein YihD	7	7.0	34095700.0	35197900.0	30271600.0	31604600.0	31260500.0	29355400.0	0	0.06851824566775154	-0.15074664185297346	False	0.0124934106483922	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A6T1	G6PI_ECOLI	pgi	Glucose-6-phosphate isomerase	25	25.0	253812000.0	254661000.0	241778000.0	251183000.0	244383000.0	250065000.0	0	0.0688791209985723	-0.04519756164359515	False	0.012519768054823405	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0ABH0	FTSA_ECOLI	ftsA	Cell division protein FtsA	10	10.0	11573600.0	12076200.0	12080300.0	11851400.0	12470900.0	12703900.0	0	0.06903473660944835	0.06957014445276431	False	0.012546125461254613	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AA97	YAEQ_ECOLI	yaeQ	Uncharacterized protein YaeQ	2	2.0	3261810.0	2590860.0	3677650.0	3360040.0	4353320.0	3649470.0	0	0.06945940368748196	0.3423971159497585	False	0.01257248286768582	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AA25	THIO_ECOLI	trxA	Thioredoxin-1	7	7.0	339502000.0	338202000.0	332600000.0	338609000.0	320602000.0	320731000.0	0	0.06965253935744631	-0.06145035279607397	False	0.012598840274117028	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A9A9	FUR_ECOLI	fur	Ferric uptake regulation protein	7	7.0	113188000.0	126447000.0	104939000.0	119776000.0	108907000.0	107680000.0	0	0.07006682639570985	-0.1606991592063214	False	0.012625197680548235	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A6J8	DDLA_ECOLI	ddlA	D-alanine--D-alanine ligase A	16	16.0	68579100.0	68358200.0	64430200.0	65971000.0	65390800.0	64903200.0	0	0.07009092820459074	-0.05939568905536274	False	0.012651555086979441	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P66817	DIAA_ECOLI	diaA	DnaA initiator-associating protein DiaA	3	3.0	13169700.0	12833400.0	11900700.0	12427900.0	11948800.0	12479700.0	0	0.07018791500850846	-0.0811409200401683	False	0.012677912493410649	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A8T1	PRMA_ECOLI	prmA	Ribosomal protein L11 methyltransferase	3	3.0	41542100.0	39477900.0	37069300.0	40841200.0	35820600.0	39365600.0	0	0.0705633552901479	-0.11845272006520381	False	0.012704269899841856	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P06987	HIS7_ECOLI	hisB	Histidine biosynthesis bifunctional protein HisB	9	9.0	3494980.0	3541220.0	3774070.0	3628140.0	3926060.0	3665480.0	0	0.07094258002144051	0.09188043444533436	False	0.012730627306273064	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A6L2	DAPA_ECOLI	dapA	4-hydroxy-tetrahydrodipicolinate synthase	10	10.0	158048000.0	163236000.0	152426000.0	155686000.0	149686000.0	154282000.0	0	0.07100555449361234	-0.06361870253073464	False	0.012756984712704271	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P75863	YCBX_ECOLI	ycbX	Uncharacterized protein YcbX	8	8.0	7648690.0	8310070.0	8726670.0	7575780.0	8245360.0	8733810.0	0	0.0710638220843878	0.12731650161998417	False	0.012783342119135477	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0ABP8	DEOD_ECOLI	deoD	Purine nucleoside phosphorylase DeoD-type	13	13.0	517882000.0	518627000.0	504458000.0	504644000.0	477639000.0	486006000.0	0	0.07119970143718482	-0.07005690527268835	False	0.012809699525566685	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P76402	YEGP_ECOLI	yegP	UPF0339 protein YegP	3	3.0	22607700.0	24262500.0	26277300.0	24605800.0	25054300.0	25819000.0	0	0.0715620461388243	0.11021847734917928	False	0.012836056931997892	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P69776	LPP_ECOLI	lpp	Major outer membrane lipoprotein Lpp	3	3.0	428538000.0	447223000.0	416660000.0	461554000.0	410086000.0	413132000.0	0	0.07157772316972176	-0.1091411563172998	False	0.0128624143384291	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P39451	ADHP_ECOLI	adhP	Alcohol dehydrogenase, propanol-preferring	5	5.0	7711850.0	8216380.0	7389460.0	7673000.0	7159540.0	7422800.0	0	0.07158918892544021	-0.1032089841508825	False	0.012888771744860307	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0ABU0	MENB_ECOLI	menB	1,4-Dihydroxy-2-naphthoyl-CoA synthase	8	8.0	26966400.0	27614700.0	29554200.0	28988500.0	30322500.0	29169100.0	0	0.07186369852910157	0.09156933519157323	False	0.012915129151291513	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P21515	ACPH_ECOLI	acpH	Acyl carrier protein phosphodiesterase	1	1.0	91949.1	729664.0	1075490.0	78682.6	1062050.0	941662.0	2	0.0722848368672421	1.7740856791453454	False	0.01294148655772272	False	True	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P02942	MCP1_ECOLI	tsr	Methyl-accepting chemotaxis protein I	15	13.0	66368300.0	70126000.0	64778400.0	69195400.0	66667100.0	63094900.0	0	0.07258775716656585	-0.08039976281354179	False	0.012967843964153928	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AG44	RL17_ECOLI	rplQ	50S ribosomal protein L17	6	6.0	1196750000.0	1205520000.0	1174780000.0	1182310000.0	1120370000.0	1125100000.0	0	0.072759184625055	-0.06770230893922302	False	0.012994201370585136	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P52644	HSLJ_ECOLI	hslJ	Heat shock protein HslJ	2	2.0	2113980.0	2264540.0	1987930.0	2069190.0	2029870.0	1868180.0	0	0.0728236409985589	-0.1315042167826056	False	0.013020558777016343	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P39321	TAMB_ECOLI	tamB	Translocation and assembly module TamB	11	11.0	3121530.0	3019590.0	2831220.0	2927020.0	2817570.0	2878950.0	0	0.07285619138539279	-0.08864321171827273	False	0.01304691618344755	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P61320	LOLB_ECOLI	lolB	Outer-membrane lipoprotein LolB	10	10.0	16762200.0	17643600.0	16501200.0	16814500.0	15942400.0	16170300.0	0	0.07292278369607307	-0.07534682540981835	False	0.013073273589878757	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0ACF4	DBHB_ECOLI	hupB	DNA-binding protein HU-beta	6	6.0	298529000.0	305166000.0	309909000.0	296957000.0	318137000.0	305859000.0	0	0.07295129957476179	0.05230602608638966	False	0.013099630996309964	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P75780	FIU_ECOLI	fiu	Catecholate siderophore receptor Fiu	2	2.0	1250320.0	1223610.0	1446910.0	1263780.0	1591960.0	1367040.0	0	0.07304395233335999	0.23728538709261277	False	0.013125988402741172	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P24169	DCOS_ECOLI	speF	Ornithine decarboxylase, inducible	11	11.0	15379000.0	14988800.0	13140900.0	14773600.0	14262000.0	14272900.0	0	0.07304954582751814	-0.11524126932423544	False	0.01315234580917238	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A9C5	GLNA_ECOLI	glnA	Glutamine synthetase	24	24.0	191426000.0	194086000.0	199550000.0	184180000.0	198278000.0	200986000.0	0	0.07318558441922517	0.07192580429477187	False	0.013178703215603585	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AE74	CITT_ECOLI	citT	Citrate carrier	2	2.0	18995600.0	19077300.0	17836900.0	19928700.0	18243600.0	18865600.0	0	0.07349241893379072	-0.07807561391304499	False	0.013205060622034793	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
Q2M7R5	YIBT_ECOLI	yibT	Uncharacterized protein YibT	2	2.0	7714880.0	8481100.0	7320380.0	8106820.0	7323580.0	7538580.0	0	0.0736630086529636	-0.13169797072992717	False	0.013231418028466	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P77717	YBAY_ECOLI	ybaY	Uncharacterized lipoprotein YbaY	4	4.0	17982900.0	17299000.0	14453400.0	18353400.0	16956600.0	15478200.0	0	0.07376711859533042	-0.19395792483632437	False	0.013257775434897208	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AB71	ALF_ECOLI	fbaA	Fructose-bisphosphate aldolase class 2	15	15.0	801844000.0	763803000.0	814614000.0	765204000.0	803806000.0	825953000.0	0	0.07396912276015877	0.06860766761998055	False	0.013284132841328416	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A927	TSX_ECOLI	tsx	Nucleoside-specific channel-forming protein tsx	10	10.0	101584000.0	99237700.0	107816000.0	96087600.0	102992000.0	102698000.0	0	0.07400668205477007	0.07847077101969761	False	0.01331049024775962	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A9R7	FTSE_ECOLI	ftsE	Cell division ATP-binding protein FtsE	7	7.0	11808500.0	11506800.0	10614200.0	12248300.0	11253700.0	11380900.0	0	0.07426463307879361	-0.09709909890635336	False	0.013336847654190827	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AAF6	ARTP_ECOLI	artP	Arginine transport ATP-binding protein ArtP	3	3.0	2779050.0	2435060.0	2362140.0	2677470.0	2383430.0	2020480.0	0	0.07484991839309209	-0.2220003375747778	False	0.013363205060622035	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A8W2	SLYA_ECOLI	slyA	Transcriptional regulator SlyA	4	4.0	40094900.0	41121700.0	38045700.0	38858900.0	37755500.0	37695600.0	0	0.07491501632629324	-0.08129019419717212	False	0.013389562467053242	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A9D2	GSTA_ECOLI	gstA	Glutathione S-transferase GstA	7	7.0	19573500.0	19236300.0	19119200.0	20654900.0	18253600.0	18194700.0	0	0.07497956765343793	-0.09779216176064537	False	0.01341591987348445	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P77756	QUEC_ECOLI	queC	7-cyano-7-deazaguanine synthase	2	2.0	4466660.0	5386960.0	3860420.0	5371720.0	4402940.0	4209250.0	0	0.07508264422548194	-0.28771105259341373	False	0.013442277279915656	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A717	KPRS_ECOLI	prs	Ribose-phosphate pyrophosphokinase	13	13.0	224423000.0	227388000.0	215310000.0	221662000.0	220404000.0	220590000.0	0	0.07516010081231594	-0.03725588222731177	False	0.013468634686346863	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AF24	NAGD_ECOLI	nagD	Ribonucleotide monophosphatase NagD	9	9.0	9491770.0	9577160.0	8637900.0	8924690.0	8611220.0	8636990.0	0	0.0751930462306538	-0.11291987885357402	False	0.01349499209277807	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P31133	POTF_ECOLI	potF	Putrescine-binding periplasmic protein	1	1.0	2750710.0	2232130.0	1739640.0	2842840.0	2314330.0	1945440.0	0	0.07540003902760646	-0.3833954894466293	False	0.013521349499209278	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A978	CSPG_ECOLI	cspG	Cold shock-like protein CspG	4	4.0	11902000.0	12856200.0	11229400.0	11608300.0	10682600.0	10992800.0	0	0.07564277194785742	-0.1443120310208968	False	0.013547706905640486	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A8I5	TRMB_ECOLI	trmB	tRNA (guanine-N(7)-)-methyltransferase	4	4.0	33348000.0	35212400.0	41474800.0	38149600.0	41419600.0	37524400.0	0	0.07565739311716389	0.17436526559693769	False	0.013574064312071692	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P29744	FLGL_ECOLI	flgL	Flagellar hook-associated protein 3	3	3.0	10541100.0	10390000.0	10733900.0	10735300.0	10971100.0	11207100.0	0	0.07599810948579046	0.05566521880088788	False	0.0136004217185029	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
