Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj1r.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj3.mzML	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P0A9F6	GCVA_ECOLI	gcvA	Glycine cleavage system transcriptional activator	2	2.0	524961.0	736264.0	555729.0	701696.0	525982.0	662678.0	0	0.007005757456669935	0.38675213106240136	False	0.0024749868351764087	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P0A8G9	EX7S_ECOLI	xseB	Exodeoxyribonuclease 7 small subunit	3	3.0	33257200.0	30400800.0	34734900.0	30926500.0	33648100.0	31369200.0	0	0.007681856907815144	-0.1328843470857639	False	0.0025013164823591365	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P37051	PURU_ECOLI	purU	Formyltetrahydrofolate deformylase	9	9.0	23885600.0	22792900.0	24270200.0	22757300.0	24268100.0	22823700.0	0	0.007767680835999534	-0.08302014949635161	False	0.0025276461295418644	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P0AB61	YCIN_ECOLI	yciN	Protein YciN	6	6.0	25767300.0	28556100.0	26895200.0	28036100.0	26028600.0	29211400.0	0	0.007905754477013279	0.12483770363461348	False	0.002553975776724592	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P0A7E3	PYRE_ECOLI	pyrE	Orotate phosphoribosyltransferase	11	11.0	34047800.0	30743400.0	33615400.0	32138700.0	34551300.0	31369100.0	0	0.007989207596940004	-0.11701697750104378	False	0.00258030542390732	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P30177	YBIB_ECOLI	ybiB	Uncharacterized protein YbiB	8	8.0	36945400.0	34152400.0	36348800.0	33117600.0	35542100.0	33783700.0	0	0.008508674635618227	-0.10703767085408732	False	0.0026066350710900474	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P33218	YEBE_ECOLI	yebE	Inner membrane protein YebE	5	5.0	7006740.0	6097850.0	6661300.0	5458210.0	7186260.0	5557300.0	0	0.009007365245038408	-0.28522184396785016	False	0.0026329647182727752	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P00887	AROH_ECOLI	aroH	Phospho-2-dehydro-3-deoxyheptonate aldolase, Trp-sensitive	4	4.0	8594070.0	7311740.0	8335540.0	6714670.0	9304840.0	6278190.0	0	0.009044868626611373	-0.36965593799069874	False	0.002659294365455503	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P39300	ULAG_ECOLI	ulaG	Probable L-ascorbate-6-phosphate lactonase UlaG	2	2.0	1252130.0	88245.1	1357740.0	94094.0	975796.0	153828.0	3	0.009071407560454114	-3.4149906664234964	False	0.002685624012638231	False	True	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P0A6W5	GREA_ECOLI	greA	Transcription elongation factor GreA	12	12.0	98667000.0	100157000.0	96827400.0	101749000.0	97305400.0	101484000.0	0	0.009074500557426679	0.05125896570288675	False	0.0027119536598209587	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P0AF93	RIDA_ECOLI	ridA	Enamine/imine deaminase	5	5.0	366599000.0	393314000.0	368081000.0	404972000.0	350307000.0	397039000.0	0	0.009115016223595071	0.1397251728015648	False	0.002738283307003686	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P0AE18	AMPM_ECOLI	map	Methionine aminopeptidase	11	11.0	54988300.0	57980800.0	53516800.0	60845100.0	51718500.0	61269100.0	0	0.009272299534348119	0.16867146413018627	False	0.002764612954186414	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P0AA25	THIO_ECOLI	trxA	Thioredoxin-1	7	7.0	337935000.0	323215000.0	340097000.0	329088000.0	346229000.0	319495000.0	0	0.009766084526828483	-0.0758550182074186	False	0.0027909426013691422	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P37903	USPF_ECOLI	uspF	Universal stress protein F	5	5.0	48118900.0	45009700.0	46873600.0	44594700.0	47703900.0	44652600.0	0	0.00980179502511381	-0.08795162783196793	False	0.0028172722485518696	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P0A9Y6	CSPC_ECOLI	cspC	Cold shock-like protein CspC	8	8.0	1095980000.0	1222120000.0	1146470000.0	1280510000.0	1151620000.0	1235130000.0	0	0.010257514503390443	0.13915761758660714	False	0.0028436018957345975	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P0AE01	TRMJ_ECOLI	trmJ	tRNA (cytidine/uridine-2'-O-)-methyltransferase TrmJ	8	8.0	35341400.0	33644800.0	36771700.0	33122400.0	36102200.0	33033400.0	0	0.010322880103901535	-0.11678409458838432	False	0.002869931542917325	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P36548	AMIA_ECOLI	amiA	N-acetylmuramoyl-L-alanine amidase AmiA	2	2.0	2471530.0	1962570.0	2609060.0	2153980.0	2460780.0	2181900.0	0	0.010498173406693566	-0.2598297977659148	False	0.0028962611901000527	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P0AG14	SOHB_ECOLI	sohB	Probable protease SohB	4	4.0	12381000.0	15437900.0	12583200.0	15286500.0	12698200.0	14420900.0	0	0.010790610102524955	0.2614508617826594	False	0.002922590837282781	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P0ABP8	DEOD_ECOLI	deoD	Purine nucleoside phosphorylase DeoD-type	13	13.0	488467000.0	462570000.0	485445000.0	471422000.0	486892000.0	468485000.0	0	0.01100310176155443	-0.05878550938384293	False	0.0029489204844655083	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P0AGE0	SSB_ECOLI	ssb	Single-stranded DNA-binding protein	8	8.0	193957000.0	186919000.0	191187000.0	183739000.0	192372000.0	182363000.0	0	0.011216446557096032	-0.06252665143929444	False	0.002975250131648236	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P21420	NMPC_ECOLI	nmpC	Putative outer membrane porin protein NmpC	8	8.0	166557000.0	188654000.0	165971000.0	178165000.0	159253000.0	180643000.0	0	0.011229736694003244	0.15474283161286753	False	0.0030015797788309636	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P75957	LOLD_ECOLI	lolD	Lipoprotein-releasing system ATP-binding protein LolD	3	3.0	19464700.0	17107800.0	20078000.0	17005400.0	18986400.0	16830700.0	0	0.011311858731502183	-0.20024468549753824	False	0.0030279094260136914	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P06616	ERA_ECOLI	era	GTPase Era	8	8.0	7637950.0	9803960.0	8275820.0	9373440.0	7334700.0	9522810.0	0	0.01150143993870512	0.30392551871217577	False	0.0030542390731964197	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P08337	MUTT_ECOLI	mutT	8-oxo-dGTP diphosphatase	2	2.0	1873970.0	2387510.0	1543180.0	2877470.0	1898800.0	2555540.0	0	0.01173181818547592	0.5569370028449175	False	0.003080568720379147	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P0A917	OMPX_ECOLI	ompX	Outer membrane protein X	9	9.0	135306000.0	156959000.0	133727000.0	152018000.0	133821000.0	149152000.0	0	0.01184118792052795	0.18549680936800333	False	0.003106898367561875	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P08956	T1RK_ECOLI	hsdR	Type I restriction enzyme EcoKI R protein	18	18.0	6362880.0	5968130.0	6259450.0	5897760.0	6496420.0	6045250.0	0	0.01193572899214017	-0.09413103754693876	False	0.0031332280147446027	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P0A972	CSPE_ECOLI	cspE	Cold shock-like protein CspE	7	7.0	1279640000.0	1517660000.0	1251210000.0	1648640000.0	1281950000.0	1639700000.0	0	0.012407805950097463	0.33398579182695787	False	0.00315955766192733	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P64519	YODD_ECOLI	yodD	Uncharacterized protein YodD	2	2.0	785524.0	1431630.0	757603.0	1201470.0	823018.0	1413670.0	0	0.012736359177659489	0.7742323687682879	False	0.0031858873091100584	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P60752	MSBA_ECOLI	msbA	Lipid A export ATP-binding/permease protein MsbA	11	11.0	13235600.0	12470700.0	12870500.0	12177500.0	13202500.0	11905900.0	0	0.012833832979975021	-0.10481175063880303	False	0.003212216956292786	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P0A6F9	CH10_ECOLI	groS	10 kDa chaperonin	9	9.0	551761000.0	612693000.0	518810000.0	617928000.0	517259000.0	607462000.0	0	0.013033390706832796	0.21114545453136108	False	0.0032385466034755136	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P10145ups|IL8_HUMAN_UPS	Interleukin-8,	Interleukin-8,		1	1.0	11583100.0	88245.1	8112250.0	1537060.0	7543070.0	1986550.0	1	0.013124382852210188	-2.9148310991600415	False	0.0032648762506582414	False	True	Human	True	False	False	False	diann231	manual	min	1.160964047443681
P65870	QUED_ECOLI	queD	6-carboxy-5,6,7,8-tetrahydropterin synthase	5	5.0	8098110.0	9519260.0	8843570.0	10075500.0	8263380.0	9446600.0	0	0.013629601372775284	0.20439562733222383	False	0.003291205897840969	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P00926	SDHD_ECOLI	dsdA	D-serine dehydratase	3	3.0	1859100.0	2271190.0	1649160.0	2252790.0	1848810.0	2055930.0	0	0.013688284948908605	0.29662370326237136	False	0.003317535545023697	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P0ACR4	YEIE_ECOLI	yeiE	Uncharacterized HTH-type transcriptional regulator YeiE	8	8.0	6684630.0	7354020.0	6548290.0	7105580.0	6736040.0	7485030.0	0	0.013745044612314348	0.13610874769015316	False	0.0033438651922064245	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P0ABS1	DKSA_ECOLI	dksA	RNA polymerase-binding transcription factor DksA	4	4.0	292963000.0	325057000.0	313223000.0	342393000.0	297932000.0	342324000.0	0	0.013821151801346382	0.15944945413187298	False	0.0033701948393891523	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P0AAB6	GALF_ECOLI	galF	UTP--glucose-1-phosphate uridylyltransferase	10	10.0	135653000.0	126118000.0	136480000.0	123305000.0	131371000.0	127758000.0	0	0.01388430577968178	-0.09732597127583568	False	0.00339652448657188	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P06282	CDH_ECOLI	cdh	CDP-diacylglycerol pyrophosphatase	5	5.0	7259600.0	6848380.0	7410920.0	6499950.0	7341820.0	6738470.0	0	0.013893790916067123	-0.13206476900062375	False	0.0034228541337546076	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P39407	YJJU_ECOLI	yjjU	Uncharacterized protein YjjU	4	4.0	1676780.0	1814210.0	1568740.0	1858800.0	1562210.0	1800370.0	0	0.014127601614513026	0.18707614471224143	False	0.003449183780937336	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P36938	PGM_ECOLI	pgm	Phosphoglucomutase	21	21.0	56490900.0	52938900.0	55759600.0	54161000.0	57350200.0	54420400.0	0	0.014187401340925736	-0.07042662903188493	False	0.0034755134281200637	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P00936	CYAA_ECOLI	cyaA	Adenylate cyclase	4	4.0	2553440.0	2301540.0	2796450.0	2197160.0	2759530.0	2343230.0	0	0.014525402657473327	-0.24519539011905855	False	0.003501843075302791	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P04425	GSHB_ECOLI	gshB	Glutathione synthetase	15	15.0	30038700.0	31456700.0	30827100.0	31551200.0	30432400.0	31962500.0	0	0.01494362787523842	0.05689151312491852	False	0.003528172722485519	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P0A7Y4	RNH_ECOLI	rnhA	Ribonuclease HI	1	1.0	2332070.0	1951380.0	2427120.0	1814970.0	2250320.0	1618720.0	0	0.015289346545939886	-0.38034849777846996	False	0.0035545023696682463	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P25714	YIDC_ECOLI	yidC	Membrane protein insertase YidC	5	5.0	28280800.0	38056000.0	29704400.0	35131000.0	28625200.0	34294200.0	0	0.016267266139184416	0.3114721575319818	False	0.0035808320168509745	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P0AB10	YMBA_ECOLI	ymbA	Uncharacterized lipoprotein YmbA	2	2.0	7219320.0	9777240.0	6773370.0	8696500.0	7306360.0	8765740.0	0	0.016269014805031377	0.3549100791904781	False	0.0036071616640337024	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P63204	GADE_ECOLI	gadE	Transcriptional regulator GadE	1	1.0	83438.3	531461.0	90601.6	397364.0	90779.7	390911.0	3	0.01633974383337718	2.317167552827276	False	0.0036334913112164298	False	True	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P0AF36	ZAPB_ECOLI	zapB	Cell division protein ZapB	7	7.0	80689300.0	95025200.0	83205100.0	88441400.0	79824900.0	91425100.0	0	0.016390366416217425	0.17364284536651348	False	0.0036598209583991576	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P0A6K1	DAPF_ECOLI	dapF	Diaminopimelate epimerase	2	2.0	922644.0	1235960.0	943347.0	1290390.0	735512.0	1112010.0	0	0.016546915345993975	0.4839429274902402	False	0.003686150605581885	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P00490	PHSM_ECOLI	malP	Maltodextrin phosphorylase	32	32.0	33699400.0	35463500.0	32903000.0	35989300.0	34180800.0	35190200.0	0	0.01661135025886174	0.08153410128847284	False	0.0037124802527646133	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P0AGK4	YHBY_ECOLI	yhbY	RNA-binding protein YhbY	2	2.0	62149300.0	74921300.0	66662900.0	71077700.0	60064100.0	73673000.0	0	0.017049072755440525	0.2179093063616301	False	0.003738809899947341	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P63284	CLPB_ECOLI	clpB	Chaperone protein ClpB	54	54.0	62582600.0	58599000.0	63509600.0	59188600.0	61534700.0	59064400.0	0	0.017105304591715928	-0.08532414692990382	False	0.0037651395471300685	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P0AF03	MOG_ECOLI	mog	Molybdopterin adenylyltransferase	5	5.0	51070800.0	41642300.0	51405800.0	43116600.0	47446400.0	43397000.0	0	0.01715891006168834	-0.2263218286311689	False	0.0037914691943127963	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
Q47208	FDRA_ECOLI	fdrA	Protein FdrA	2	2.0	83438.3	41416700.0	90601.6	48939700.0	90779.7	64731100.0	3	0.01726300100771857	9.193856791212127	False	0.003817798841495524	False	True	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P23839	YICC_ECOLI	yicC	UPF0701 protein YicC	14	14.0	26551500.0	31615800.0	25839800.0	30355400.0	25731200.0	29132500.0	0	0.0172738868719124	0.2217715297947747	False	0.003844128488678252	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
Q57261	TRUD_ECOLI	truD	tRNA pseudouridine synthase D	13	13.0	15217500.0	16463000.0	15662300.0	16451500.0	15621000.0	16008600.0	0	0.017394346117544944	0.07326028620526459	False	0.00387045813586098	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P36659	CBPA_ECOLI	cbpA	Curved DNA-binding protein	6	6.0	12555600.0	15015900.0	12722500.0	16759500.0	12114000.0	15367300.0	0	0.017425633834257576	0.3343008907824721	False	0.003896787783043707	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P77625	YFBT_ECOLI	yfbT	Sugar phosphatase YfbT	7	7.0	25709200.0	28184400.0	26005900.0	27061100.0	25556600.0	27610700.0	0	0.017769803337993606	0.10066951808664319	False	0.0039231174302264355	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P0A991	ALF1_ECOLI	fbaB	Fructose-bisphosphate aldolase class 1	12	12.0	34218100.0	36264100.0	35205600.0	36529800.0	34371700.0	35690400.0	0	0.01808426983355669	0.0637437611105298	False	0.0039494470774091624	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P00954	SYW_ECOLI	trpS	Tryptophan--tRNA ligase	12	12.0	76919200.0	81470600.0	75976800.0	84442900.0	78022000.0	81192100.0	0	0.01809877431885521	0.0977470707238043	False	0.003975776724591891	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P33898	G3P3_ECOLI	gapC	Putative glyceraldehyde-3-phosphate dehydrogenase C	9	9.0	6412820.0	7839560.0	6885320.0	7527140.0	6973440.0	7657990.0	0	0.018337394874073706	0.18372319308758317	False	0.004002106371774618	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P0AFM2	PROX_ECOLI	proX	Glycine betaine-binding periplasmic protein	5	5.0	10995000.0	13005500.0	11862000.0	14556700.0	11792300.0	13915700.0	0	0.018607175277459382	0.2595166465435008	False	0.004028436018957346	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P0A6P5	DER_ECOLI	der	GTPase Der	21	21.0	24734400.0	23884100.0	25519200.0	23694400.0	25517600.0	24221600.0	0	0.018949634873474945	-0.07766374288095851	False	0.004054765666140074	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P0AAZ4	RARA_ECOLI	rarA	Replication-associated recombination protein A	7	7.0	5243940.0	4896990.0	5091460.0	4912350.0	5335180.0	4677130.0	0	0.019367726189756768	-0.113352489805491	False	0.004081095313322802	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P52613	FLIJ_ECOLI	fliJ	Flagellar FliJ protein	1	1.0	83438.3	691858.0	90601.6	724402.0	90779.7	1014470.0	3	0.01953583973548291	3.198307842067985	False	0.004107424960505529	False	True	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P0ADT5	YGIC_ECOLI	ygiC	Uncharacterized protein YgiC	12	12.0	15144700.0	15368700.0	14941100.0	15618000.0	15204600.0	15641900.0	0	0.01987839763385016	0.0420098329696258	False	0.004133754607688257	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P23847	DPPA_ECOLI	dppA	Periplasmic dipeptide transport protein	2	2.0	83438.3	1661060.0	90601.6	1424860.0	90779.7	2238520.0	3	0.01991312514207075	4.3295479884277634	False	0.004160084254870985	False	True	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P13445	RPOS_ECOLI	rpoS	RNA polymerase sigma factor RpoS	14	14.0	25749200.0	24571900.0	27196800.0	23488000.0	25833200.0	22759300.0	0	0.02021207625741631	-0.15367421990745725	False	0.004186413902053713	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P0AEZ9	MOAB_ECOLI	moaB	Molybdenum cofactor biosynthesis protein B	6	6.0	41829000.0	38729200.0	41284200.0	40206700.0	42372700.0	39929900.0	0	0.020239524325375267	-0.07819158402511275	False	0.00421274354923644	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P13035	GLPD_ECOLI	glpD	Aerobic glycerol-3-phosphate dehydrogenase	17	17.0	13916100.0	16311500.0	14573300.0	16405400.0	15064500.0	15775700.0	0	0.02025545654051134	0.15496269835249216	False	0.004239073196419169	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
P0ACB2	HEM2_ECOLI	hemB	Delta-aminolevulinic acid dehydratase	13	13.0	65230800.0	67499100.0	64246900.0	66749500.0	65832800.0	67794500.0	0	0.020451511438720735	0.048893571308780005	False	0.0042654028436018955	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.160964047443681
