Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj2.mzML	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P0AB91	AROG_ECOLI	aroG	Phospho-2-dehydro-3-deoxyheptonate aldolase, Phe-sensitive	5	5.0	10451600.0	11366800.0	10268900.0	9696110.0	10165100.0	9423690.0	0	0.38800282135745207	0.07791367851840109	False	0.02698289269051322	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P31433	YICH_ECOLI	yicH	Uncharacterized protein YicH	5	5.0	3888550.0	4058330.0	4340940.0	4124490.0	3932880.0	4214540.0	0	0.3882179323470388	-0.04899461211068783	False	0.027008812856402283	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0C0T5	MEPA_ECOLI	mepA	Penicillin-insensitive murein endopeptidase	2	2.0	3095440.0	3642170.0	3414060.0	3643430.0	5031800.0	3617200.0	0	0.38916375608716314	-0.21664493382147437	False	0.027034733022291344	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A996	GLPC_ECOLI	glpC	Anaerobic glycerol-3-phosphate dehydrogenase subunit C	12	12.0	14291700.0	15877000.0	15078300.0	15112400.0	14045900.0	14547800.0	0	0.3900779701248836	0.05220040335067589	False	0.027060653188180406	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P21893	RECJ_ECOLI	recJ	Single-stranded-DNA-specific exonuclease RecJ	5	5.0	1873530.0	1648970.0	1763520.0	2085670.0	1847650.0	1542630.0	0	0.3901817643377478	0.12189352970678599	False	0.027086573354069467	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P64596	YRAP_ECOLI	yraP	Uncharacterized protein YraP	9	9.0	52275800.0	49383800.0	52992200.0	51361900.0	51431900.0	51538100.0	0	0.3905079211630437	-0.02746204029101329	False	0.02711249351995853	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AG40	RIBF_ECOLI	ribF	Riboflavin biosynthesis protein RibF	7	7.0	9151950.0	10329400.0	9299750.0	9176590.0	9023980.0	9065670.0	0	0.39063146199900445	0.06531724672011331	False	0.02713841368584759	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A7V8	RS4_ECOLI	rpsD	30S ribosomal protein S4	15	15.0	992240000.0	974725000.0	904019000.0	921596000.0	962474000.0	942888000.0	0	0.3908761413208459	0.040098669721615826	False	0.027164333851736656	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P30744	SDHM_ECOLI	sdaB	L-serine dehydratase 2	7	7.0	35364100.0	38581400.0	36429200.0	35972300.0	35113700.0	35113400.0	0	0.39398930771624396	0.04345584842561178	False	0.027190254017625714	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A953	FABB_ECOLI	fabB	3-oxoacyl-[acyl-carrier-protein] synthase 1	15	15.0	144644000.0	139732000.0	135709000.0	141401000.0	140663000.0	142309000.0	0	0.39418707893454186	0.024246569933605078	False	0.027216174183514776	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A749	MURA_ECOLI	murA	UDP-N-acetylglucosamine 1-carboxyvinyltransferase	14	14.0	41849600.0	42758800.0	44893500.0	43127900.0	42621500.0	42708800.0	0	0.3942142730563367	-0.02782457561768919	False	0.027242094349403837	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P62558	SOPB_ECOLI	sopB	Protein SopB	11	11.0	22203500.0	22259400.0	22166600.0	22468500.0	21877200.0	22389600.0	0	0.39614554388508655	0.010774439278086747	False	0.0272680145152929	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A7F6	SPED_ECOLI	speD	S-adenosylmethionine decarboxylase proenzyme	4	4.0	7989110.0	9381620.0	8512330.0	9748470.0	6042960.0	9281860.0	0	0.3963983111248551	0.18610286481559402	False	0.027293934681181964	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P28248	DCD_ECOLI	dcd	Deoxycytidine triphosphate deaminase	5	5.0	37022300.0	36064200.0	36404000.0	35643600.0	36475500.0	37281700.0	0	0.39662662641665813	-0.018864799937706764	False	0.027319854847071022	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A9A2	FTNB_ECOLI	ftnB	Ferritin-like protein 2	3	3.0	2027690.0	2333710.0	2393200.0	2790150.0	2914280.0	2618240.0	0	0.3969157485141538	-0.14828604057791256	False	0.027345775012960084	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P17169	GLMS_ECOLI	glmS	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]	34	34.0	195259000.0	195994000.0	194182000.0	191734000.0	193402000.0	190503000.0	0	0.39899343784403324	0.012177083750282794	False	0.027371695178849145	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AEI4	RIMO_ECOLI	rimO	Ribosomal protein S12 methylthiotransferase RimO	9	9.0	23325700.0	22277800.0	24601800.0	23293500.0	22362000.0	24211500.0	0	0.3991058038310707	-0.0469355042094984	False	0.027397615344738207	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P02943	LAMB_ECOLI	lamB	Maltoporin	9	9.0	8076480.0	8808940.0	9150820.0	9095100.0	8902890.0	8892330.0	0	0.401677139764861	-0.05264296294886795	False	0.027423535510627272	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P32703	YJCE_ECOLI	yjcE	Uncharacterized Na(+)/H(+) exchanger YjcE	3	3.0	3998960.0	3927050.0	4262890.0	3712360.0	3899090.0	3899080.0	0	0.4024718313206682	-0.05146768849076278	False	0.02744945567651633	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P06993	MALT_ECOLI	malT	HTH-type transcriptional regulator MalT	2	2.0	4565580.0	4315740.0	4290950.0	3988940.0	4231860.0	3121100.0	0	0.4038456064279696	0.1444656051149569	False	0.027475375842405392	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P08244	PYRF_ECOLI	pyrF	Orotidine 5'-phosphate decarboxylase	6	6.0	55493200.0	60006000.0	62341000.0	58533500.0	57994100.0	58921600.0	0	0.4054192639658555	-0.042668635150257254	False	0.027501296008294457	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AGG2	TESB_ECOLI	tesB	Acyl-CoA thioesterase 2	5	5.0	7738200.0	5946910.0	6367280.0	7882030.0	6179670.0	7031950.0	0	0.40597893681040326	0.139535162244473	False	0.027527216174183515	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P64530	RCNR_ECOLI	rcnR	Transcriptional repressor RcnR	2	2.0	1674160.0	1476050.0	1669670.0	1658410.0	1614250.0	1732810.0	0	0.4061223528705443	-0.06112437236077944	False	0.02755313634007258	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P10442	RNH2_ECOLI	rnhB	Ribonuclease HII	2	2.0	2021760.0	2295080.0	2614030.0	2597580.0	2380250.0	2451160.0	0	0.40615009070499974	-0.10674887032035035	False	0.02757905650596164	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P06611	BTUD_ECOLI	btuD	Vitamin B12 import ATP-binding protein BtuD	3	3.0	1331140.0	1354490.0	1111180.0	1454460.0	1354600.0	1392780.0	0	0.4071039093628336	0.10159959071842022	False	0.0276049766718507	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P60240	RAPA_ECOLI	rapA	RNA polymerase-associated protein RapA	27	27.0	20830600.0	21224500.0	21105500.0	21832600.0	21077200.0	20785300.0	0	0.4075318263131139	0.020919357618207863	False	0.027630896837739765	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A6B4	ALR1_ECOLI	alr	Alanine racemase, biosynthetic	10	10.0	10855900.0	10986500.0	11683200.0	11155500.0	11455100.0	10746200.0	0	0.40755119239616994	-0.038251269504085986	False	0.027656817003628823	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AFQ7	YCFH_ECOLI	ycfH	Uncharacterized deoxyribonuclease YcfH	7	7.0	23660000.0	24024500.0	23726000.0	24271900.0	24157800.0	22671400.0	0	0.4077808528024552	0.028370594897465243	False	0.027682737169517888	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A6Z3	HTPG_ECOLI	htpG	Chaperone protein HtpG	43	43.0	122345000.0	119652000.0	121454000.0	117368000.0	121451000.0	120944000.0	0	0.408012916083626	-0.017889939790957564	False	0.027708657335406946	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A8G6	WRBA_ECOLI	wrbA	Flavoprotein WrbA	12	12.0	86177700.0	82390900.0	84716300.0	86151800.0	87816500.0	86515800.0	0	0.4086946767584015	-0.024308280189419548	False	0.027734577501296008	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0C058	IBPB_ECOLI	ibpB	Small heat shock protein IbpB	2	2.0	764063.0	578359.0	822254.0	1013630.0	133717.0	699817.0	1	0.40887959411089664	0.508853412811864	False	0.027760497667185073	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A705	IF2_ECOLI	infB	Translation initiation factor IF-2	36	36.0	90661900.0	90412700.0	89801000.0	89291400.0	90620500.0	92745700.0	0	0.41096707562262913	-0.014870529080997478	False	0.02778641783307413	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A9K9	SLYD_ECOLI	slyD	FKBP-type peptidyl-prolyl cis-trans isomerase SlyD	5	5.0	488512000.0	493067000.0	516818000.0	521860000.0	507162000.0	511876000.0	0	0.4112430437852636	-0.03077662335541811	False	0.027812337998963196	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P45523	FKBA_ECOLI	fkpA	FKBP-type peptidyl-prolyl cis-trans isomerase FkpA	17	17.0	228883000.0	235682000.0	232624000.0	228953000.0	236669000.0	231797000.0	0	0.4116923900698293	-0.015666329457821367	False	0.027838258164852258	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AEK2	FABG_ECOLI	fabG	3-oxoacyl-[acyl-carrier-protein] reductase FabG	10	10.0	394323000.0	377424000.0	395414000.0	395931000.0	391157000.0	399723000.0	0	0.41242832263362833	-0.02281910812987749	False	0.027864178330741316	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0ADT2	YGIB_ECOLI	ygiB	UPF0441 protein YgiB	3	3.0	1208480.0	942404.0	918974.0	932900.0	749995.0	1064120.0	0	0.4129252880443789	0.17416927654176356	False	0.02789009849663038	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P32173	MOBA_ECOLI	mobA	Molybdenum cofactor guanylyltransferase	2	2.0	3258670.0	3382260.0	3626930.0	2925800.0	3407870.0	3095580.0	0	0.4136195282549936	-0.08259050489933405	False	0.02791601866251944	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P00550	PTM3C_ECOLI	mtlA	PTS system mannitol-specific EIICBA component	3	3.0	3266890.0	3808320.0	3589900.0	3698290.0	3883740.0	3831850.0	0	0.41395247440777894	-0.06953650629118555	False	0.027941938828408504	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A998	FTNA_ECOLI	ftnA	Ferritin-1	7	7.0	259639000.0	257876000.0	254961000.0	246052000.0	259964000.0	262205000.0	0	0.41452696727373317	-0.025401202601509847	False	0.027967858994297566	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A796	K6PF1_ECOLI	pfkA	6-phosphofructokinase isozyme 1	15	15.0	185846000.0	188696000.0	190339000.0	186458000.0	181604000.0	177178000.0	0	0.414604481371177	0.03087668560081467	False	0.027993779160186624	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AGA2	SECY_ECOLI	secY	Protein translocase subunit SecY	5	5.0	29309100.0	28572200.0	28706900.0	28258600.0	28602400.0	27363400.0	0	0.4148062319610208	0.02478475503062545	False	0.02801969932607569	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P75713	YLBA_ECOLI	ylbA	Uncharacterized protein YlbA	2	2.0	2381990.0	86292.2	1911170.0	2324030.0	133717.0	105835.0	3	0.4149265492954123	1.15590084139701	False	0.02804561949196475	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
Q47710	YQJK_ECOLI	yqjK	Uncharacterized protein YqjK	2	2.0	1112980.0	1076030.0	1072870.0	1311850.0	1085760.0	1119040.0	0	0.4172538204975128	0.09503875992402619	False	0.028071539657853813	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P50456	MLC_ECOLI	mlc	Protein mlc	5	5.0	4405760.0	4510940.0	4304930.0	4180770.0	4528990.0	4637630.0	0	0.4176905160467433	-0.04062769543743613	False	0.028097459823742874	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AFL3	PPIA_ECOLI	ppiA	Peptidyl-prolyl cis-trans isomerase A	5	5.0	49467800.0	51059100.0	45329200.0	48114900.0	49035500.0	49793700.0	0	0.41828078709646654	0.044184973447690484	False	0.028123379989631932	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0ADZ4	RS15_ECOLI	rpsO	30S ribosomal protein S15	5	5.0	973062000.0	901595000.0	901799000.0	925120000.0	908700000.0	924886000.0	0	0.41852472900244553	0.033568018471888166	False	0.028149300155520997	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P63386	MLAF_ECOLI	mlaF	Probable phospholipid import ATP-binding protein MlaF	2	2.0	2155930.0	2067700.0	2180160.0	2334850.0	1488330.0	2182320.0	0	0.41889052094484597	0.16472512446936183	False	0.02817522032141006	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P33937	NAPA_ECOLI	napA	Periplasmic nitrate reductase	22	22.0	110135000.0	112227000.0	113120000.0	115828000.0	111503000.0	106624000.0	0	0.4190393953903194	0.02992661248675232	False	0.02820114048729912	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AGJ5	YFIF_ECOLI	yfiF	Uncharacterized tRNA/rRNA methyltransferase YfiF	12	12.0	48754800.0	49101800.0	46741200.0	47737700.0	48491300.0	48435900.0	0	0.4192673447829234	0.019211100744591113	False	0.028227060653188182	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AG24	SPOT_ECOLI	spoT	Bifunctional (p)ppGpp synthase/hydrolase SpoT	10	10.0	8481790.0	7036860.0	8400550.0	8047660.0	8451310.0	8021520.0	0	0.4193283586146459	-0.07787668630900527	False	0.02825298081907724	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0ACF0	DBHA_ECOLI	hupA	DNA-binding protein HU-alpha	7	7.0	3666200000.0	3518910000.0	3468300000.0	3533810000.0	3526990000.0	3571000000.0	0	0.41950481611213547	0.020690640904140602	False	0.028278900984966306	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A7Y0	RNC_ECOLI	rnc	Ribonuclease 3	10	10.0	37912300.0	36984300.0	40205400.0	38965600.0	37178200.0	39434700.0	0	0.41953442348873116	-0.03697741491534471	False	0.028304821150855367	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A6I0	KCY_ECOLI	cmk	Cytidylate kinase	12	12.0	49373800.0	46763900.0	48253700.0	48118300.0	49114200.0	49210000.0	0	0.4198580964779284	-0.02303627457209986	False	0.02833074131674443	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P09126	HEM4_ECOLI	hemD	Uroporphyrinogen-III synthase	7	7.0	15913500.0	16170600.0	17269300.0	15420600.0	16682600.0	15323100.0	0	0.4198980010270288	-0.05278561400939148	False	0.02835666148263349	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P76008	LDCA_ECOLI	ldcA	Murein tetrapeptide carboxypeptidase	6	6.0	7010050.0	6958870.0	6867040.0	6159430.0	7457270.0	6753420.0	0	0.42114843987240685	-0.06649058825992217	False	0.028382581648522552	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A7T3	RS16_ECOLI	rpsP	30S ribosomal protein S16	9	9.0	733909000.0	704283000.0	718034000.0	715440000.0	714761000.0	681360000.0	0	0.42129448813489656	0.026690599397253177	False	0.028408501814411614	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P33644	YFIH_ECOLI	yfiH	Laccase domain protein YfiH	1	1.0	679632.0	671731.0	75684.6	668261.0	713024.0	629811.0	1	0.4219939935363089	0.5097006419384643	False	0.028434421980300675	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P07004	PROA_ECOLI	proA	Gamma-glutamyl phosphate reductase	15	15.0	32873500.0	32860200.0	34038100.0	33372800.0	33849200.0	32597500.0	0	0.422355717687579	-0.019925700008730427	False	0.028460342146189737	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A8Y3	YIHX_ECOLI	yihX	Alpha-D-glucose-1-phosphate phosphatase YihX	6	6.0	10089400.0	10202000.0	9995040.0	9801070.0	10055000.0	9083480.0	0	0.4224908345837651	0.04672250563501072	False	0.0284862623120788	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P77529	YDJN_ECOLI	ydjN	Uncharacterized symporter YdjN	6	6.0	22946300.0	24705300.0	24611600.0	22895500.0	24802000.0	23217900.0	0	0.4230311095527011	-0.04200859642691795	False	0.02851218247796786	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A9C0	GLPA_ECOLI	glpA	Anaerobic glycerol-3-phosphate dehydrogenase subunit A	13	13.0	5931810.0	6030110.0	5614830.0	5943980.0	5849910.0	6057110.0	0	0.4234889251805994	0.03127992804891778	False	0.028538102643856922	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P39830	YBAL_ECOLI	ybaL	Inner membrane protein YbaL	3	3.0	2214300.0	2328170.0	2150530.0	2489240.0	2444950.0	2046880.0	0	0.4236474935366714	0.08217965687055907	False	0.028564022809745983	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P75966	RLUE_ECOLI	rluE	Ribosomal large subunit pseudouridine synthase E	3	3.0	667967.0	921057.0	673908.0	696474.0	835073.0	105835.0	1	0.42400014938392483	0.5011387698804248	False	0.02858994297563505	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0ABJ9	CYDA_ECOLI	cydA	Cytochrome d ubiquinol oxidase subunit 1	12	12.0	179103000.0	180545000.0	177550000.0	186384000.0	180417000.0	181173000.0	0	0.4248685837638837	0.018325551917834287	False	0.028615863141524107	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A7M2	RL28_ECOLI	rpmB	50S ribosomal protein L28	6	6.0	946017000.0	955764000.0	956631000.0	902692000.0	972483000.0	930004000.0	0	0.42749600440227703	-0.027840469768569336	False	0.02864178330741317	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A9J0	RNG_ECOLI	rng	Ribonuclease G	10	10.0	35512100.0	32891800.0	35738900.0	36689300.0	36213700.0	36459700.0	0	0.4290174497299489	-0.044859124542244805	False	0.02866770347330223	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0ADY3	RL14_ECOLI	rplN	50S ribosomal protein L14	9	9.0	416122000.0	379558000.0	394006000.0	407594000.0	393546000.0	382770000.0	0	0.4291778754543339	0.04005967439531189	False	0.02869362363919129	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AA10	RL13_ECOLI	rplM	50S ribosomal protein L13	14	14.0	658459000.0	654669000.0	670770000.0	704601000.0	648298000.0	649983000.0	0	0.4294630914974374	0.035231941247763965	False	0.028719543805080357	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AAN1	HYBE_ECOLI	hybE	Hydrogenase-2 operon protein HybE	1	1.0	1916670.0	2073610.0	2037680.0	1974180.0	1979620.0	2099710.0	0	0.4297283506089959	-0.03643510697899514	False	0.028745463970969415	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AA39	RLUC_ECOLI	rluC	Ribosomal large subunit pseudouridine synthase C	9	9.0	9499000.0	10072500.0	9806850.0	10520700.0	9309460.0	10011600.0	0	0.4297378768817593	0.04698739577421054	False	0.028771384136858476	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A7V3	RS3_ECOLI	rpsC	30S ribosomal protein S3	18	18.0	784372000.0	784636000.0	782775000.0	770549000.0	799027000.0	778454000.0	0	0.43032279273973345	-0.012707968480835672	False	0.028797304302747538	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P26616	MAO1_ECOLI	maeA	NAD-dependent malic enzyme	20	20.0	46360700.0	43496400.0	43285300.0	46160400.0	45333000.0	44464200.0	0	0.43106858616950994	0.031471407334106874	False	0.0288232244686366	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AGI8	TRKA_ECOLI	trkA	Trk system potassium uptake protein TrkA	4	4.0	909423.0	1368030.0	1656620.0	1278460.0	1568740.0	995968.0	0	0.43178516415253404	-0.2474769048137385	False	0.028849144634525665	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P30871	YGIF_ECOLI	ygiF	Uncharacterized protein YgiF	10	10.0	14806300.0	14792600.0	15015600.0	14261500.0	14595100.0	14825700.0	0	0.4319746056155787	-0.018822972782706077	False	0.028875064800414723	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P39384	YJIM_ECOLI	yjiM	Uncharacterized protein YjiM	3	3.0	2624430.0	3025910.0	2737760.0	3000500.0	133717.0	3067690.0	1	0.433166158824294	0.5425796263087078	False	0.028900984966303785	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
Q46927	YGDL_ECOLI	ygdL	Uncharacterized protein YgdL	4	4.0	3436540.0	3614910.0	3617610.0	3414300.0	3431560.0	3666570.0	0	0.4336158211091683	-0.03405577988700855	False	0.02892690513219285	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AAI5	FABF_ECOLI	fabF	3-oxoacyl-[acyl-carrier-protein] synthase 2	10	10.0	186644000.0	179618000.0	185281000.0	191094000.0	181984000.0	180051000.0	0	0.43369633512364986	0.026225082305358575	False	0.028952825298081908	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0ABA4	ATPD_ECOLI	atpH	ATP synthase subunit delta	10	10.0	153583000.0	155685000.0	156881000.0	155745000.0	140278000.0	153172000.0	0	0.43374712840401664	0.046285255360025354	False	0.028978745463970973	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P63883	AMIC_ECOLI	amiC	N-acetylmuramoyl-L-alanine amidase AmiC	8	8.0	2547650.0	2333800.0	2601220.0	2369360.0	2409100.0	2467790.0	0	0.4350870665033065	-0.04453152283389437	False	0.02900466562986003	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P12295	UNG_ECOLI	ung	Uracil-DNA glycosylase	9	9.0	12784700.0	11416600.0	12712500.0	12411000.0	12509000.0	12575300.0	0	0.4360213964992208	-0.04593568916767601	False	0.029030585795749093	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P77202	DSBG_ECOLI	dsbG	Thiol:disulfide interchange protein DsbG	1	1.0	1946650.0	1142730.0	1799810.0	2091630.0	133717.0	1631370.0	1	0.4371187751458323	0.5393729744595089	False	0.029056505961638158	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P05458	PTRA_ECOLI	ptrA	Protease 3	12	12.0	5067280.0	5004840.0	5626110.0	5434800.0	5336790.0	5080360.0	0	0.4376072610410213	-0.04905516278244271	False	0.029082426127527216	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AC69	GLRX4_ECOLI	grxD	Glutaredoxin-4	4	4.0	173425000.0	166204000.0	161545000.0	157844000.0	166719000.0	154195000.0	0	0.43782023994478664	0.04421188104536539	False	0.02910834629341628	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P32695	DUSA_ECOLI	dusA	tRNA-dihydrouridine synthase A	6	6.0	12951100.0	14011800.0	13007000.0	13418900.0	13220200.0	13264200.0	0	0.43783130414827026	0.0321667062295329	False	0.029134266459305343	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P05041	PABB_ECOLI	pabB	Para-aminobenzoate synthase component 1	4	4.0	5245110.0	5507510.0	5142830.0	5846920.0	5686990.0	5110390.0	0	0.43856413377682096	0.05847262687143552	False	0.0291601866251944	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P30126	LEUD_ECOLI	leuD	3-isopropylmalate dehydratase small subunit	2	2.0	593071.0	86292.2	511607.0	601752.0	658974.0	603730.0	1	0.43858076986217664	-0.46985869534888264	False	0.029186106791083466	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0A6Y5	HSLO_ECOLI	hslO	33 kDa chaperonin	5	5.0	42910700.0	40994100.0	41952800.0	44896800.0	42067800.0	41534300.0	0	0.43863224475700735	0.036832181608417676	False	0.029212026956972524	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P68398	TADA_ECOLI	tadA	tRNA-specific adenosine deaminase	1	1.0	92742.0	86292.2	901033.0	846882.0	995042.0	105835.0	3	0.43909625653141776	-0.9644642243194235	False	0.02923794712286159	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P37330	MASZ_ECOLI	glcB	Malate synthase G	7	7.0	7098650.0	6478460.0	7070380.0	6894720.0	6745220.0	7272080.0	0	0.4391736527102302	-0.042760310842195996	False	0.02926386728875065	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AFY8	SEQA_ECOLI	seqA	Negative modulator of initiation of replication	12	12.0	101272000.0	101154000.0	101771000.0	100709000.0	100362000.0	96141600.0	0	0.4394068745057669	0.02331930732032593	False	0.02928978745463971	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P0AG63	RS17_ECOLI	rpsQ	30S ribosomal protein S17	3	3.0	900750000.0	950771000.0	948352000.0	967810000.0	970400000.0	958717000.0	0	0.4413464034079587	-0.02944752012941512	False	0.029315707620528774	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
P37689	GPMI_ECOLI	gpmI	2,3-bisphosphoglycerate-independent phosphoglycerate mutase	21	21.0	216478000.0	216964000.0	207861000.0	209157000.0	212976000.0	213696000.0	0	0.44204696776284796	0.018223539817408034	False	0.029341627786417832	False	False	Ecoli	False	True	False	False	diann231	manual	min	1.660964047443681
