Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj1.mzML
P60422	RL2_ECOLI	rplB	50S ribosomal protein L2	15	15	6.27243e+08	6.95298e+08	6.18134e+08	6.92091e+08	6.86628e+08	6.16159e+08
P60438	RL3_ECOLI	rplC	50S ribosomal protein L3	9	9	1.23465e+09	1.19148e+09	1.23105e+09	1.09249e+09	1.14413e+09	1.20484e+09
P60472	UPPS_ECOLI	ispU	Ditrans,polycis-undecaprenyl-diphosphate synthase ((2E,6E)-farnesyl-diphosphate specific)	4	4	5.14872e+06	4.71526e+06	5.34089e+06	5.09329e+06	5.14963e+06	5.52845e+06
P60546	KGUA_ECOLI	gmk	Guanylate kinase	6	6	5.3594e+07	5.01949e+07	4.95597e+07	4.99825e+07	4.84025e+07	5.21685e+07
P60560	GUAC_ECOLI	guaC	GMP reductase	7	7	8.54483e+06	8.87306e+06	8.92434e+06	9.02895e+06	8.97035e+06	9.29795e+06
P60595	HIS5_ECOLI	hisH	Imidazole glycerol phosphate synthase subunit HisH	2	2	6.82838e+06	7.20318e+06	6.96956e+06	7.02629e+06	7.40682e+06	7.35644e+06
P60624	RL24_ECOLI	rplX	50S ribosomal protein L24	7	7	9.75525e+08	9.01681e+08	9.66244e+08	9.25745e+08	8.82929e+08	9.53708e+08
P60651	SPEB_ECOLI	speB	Agmatinase	6	6	1.01285e+08	1.06114e+08	9.74583e+07	1.05778e+08	1.06479e+08	1.0374e+08
P60664	HIS6_ECOLI	hisF	Imidazole glycerol phosphate synthase subunit HisF	10	10	6.93924e+06	7.01339e+06	7.4965e+06	6.64697e+06	7.3452e+06	7.13347e+06
P60716	LIPA_ECOLI	lipA	Lipoyl synthase	12	12	6.72513e+07	7.10041e+07	6.80178e+07	6.94321e+07	7.06381e+07	6.85256e+07
P60720	LIPB_ECOLI	lipB	Octanoyltransferase	2	2	1.45728e+06	1.42164e+06	1.65424e+06	1.423e+06	1.49151e+06	1.58596e+06
P60723	RL4_ECOLI	rplD	50S ribosomal protein L4	14	14	1.03171e+09	1.05197e+09	1.01345e+09	1.08777e+09	1.1043e+09	1.01539e+09
P60752	MSBA_ECOLI	msbA	Lipid A export ATP-binding/permease protein MsbA	9	9	1.30989e+07	1.28699e+07	1.38334e+07	1.31916e+07	1.30865e+07	1.31242e+07
P60757	HIS1_ECOLI	hisG	ATP phosphoribosyltransferase	5	5	1.0389e+07	1.0821e+07	1.086e+07	1.06913e+07	1.08988e+07	1.15536e+07
P60785	LEPA_ECOLI	lepA	Elongation factor 4	18	18	2.78953e+07	2.7344e+07	2.86225e+07	2.7658e+07	2.69696e+07	2.89138e+07
P60869	YBJL_ECOLI	ybjL	Putative transport protein YbjL	1	1	460815	480786	570806	586552	603642	410529
P60906	SYH_ECOLI	hisS	Histidine--tRNA ligase	22	22	8.63134e+07	9.00652e+07	8.65389e+07	8.79774e+07	8.85407e+07	8.86608e+07
P60955	LGT_ECOLI	lgt	Prolipoprotein diacylglyceryl transferase	3	3	893802	746608	919516	917886	980819	1.20023e+06
P61175	RL22_ECOLI	rplV	50S ribosomal protein L22	11	11	8.45122e+08	8.87661e+08	8.67891e+08	8.48223e+08	8.69624e+08	8.47472e+08
P61316	LOLA_ECOLI	lolA	Outer-membrane lipoprotein carrier protein	11	11	4.16302e+07	4.18794e+07	4.00768e+07	4.2671e+07	4.4283e+07	4.03978e+07
P61320	LOLB_ECOLI	lolB	Outer-membrane lipoprotein LolB	11	11	1.57475e+07	1.69345e+07	1.61439e+07	1.64441e+07	1.75868e+07	1.6667e+07
P61517	CAN_ECOLI	can	Carbonic anhydrase 2	9	9	5.69352e+07	6.16841e+07	6.36765e+07	6.48828e+07	6.38664e+07	6.20205e+07
P61626ups|LYSC_HUMAN_UPS	Lysozyme	Lysozyme		3	3		7.41741e+07		7.56041e+07	7.31396e+07	
P61714	RISB_ECOLI	ribE	6,7-dimethyl-8-ribityllumazine synthase	10	10	2.04893e+08	2.13026e+08	2.0293e+08	2.09469e+08	2.11571e+08	2.05978e+08
P61769ups|B2MG_HUMAN_UPS	Beta-2-microglobulin	Beta-2-microglobulin		2	2		1.26757e+07		1.32769e+07	1.43106e+07	
P61887	RMLA2_ECOLI	rmlA2	Glucose-1-phosphate thymidylyltransferase 2	3	3	3.91646e+06	3.36796e+06	3.88542e+06	3.67411e+06	3.65697e+06	3.88124e+06
P61889	MDH_ECOLI	mdh	Malate dehydrogenase	15	15	9.43452e+07	8.9304e+07	9.30304e+07	9.22661e+07	8.8619e+07	8.92314e+07
P61949	FLAV_ECOLI	fldA	Flavodoxin-1	6	6	1.53081e+08	1.39977e+08	1.43372e+08	1.35891e+08	1.30545e+08	1.45332e+08
P62399	RL5_ECOLI	rplE	50S ribosomal protein L5	18	18	1.33652e+09	1.39997e+09	1.32135e+09	1.42172e+09	1.39382e+09	1.35785e+09
P62517	OPGH_ECOLI	mdoH	Glucans biosynthesis glucosyltransferase H	4	4	1.93329e+06	2.20604e+06	2.29366e+06	2.3317e+06	2.6198e+06	2.38249e+06
P62556	SOPA_ECOLI	sopA	Protein SopA	7	7	2.30754e+07	2.15217e+07	2.23407e+07	2.13621e+07	2.15995e+07	2.09575e+07
P62558	SOPB_ECOLI	sopB	Protein SopB	11	11	2.13569e+07	2.18695e+07	2.22995e+07	2.20289e+07	2.22615e+07	2.23246e+07
P62601	TREF_ECOLI	treF	Cytoplasmic trehalase	2	2	246963	337190	322605	515204	549763	422238
P62615	ISPE_ECOLI	ispE	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase	3	3	7.12904e+06	6.93026e+06	7.19591e+06	7.3715e+06	7.06948e+06	6.98141e+06
P62617	ISPF_ECOLI	ispF	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase	3	3	8.29796e+06	9.47186e+06	8.2348e+06	9.81229e+06	1.01572e+07	9.20391e+06
P62620	ISPG_ECOLI	ispG	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase	19	19	2.69667e+07	2.52015e+07	2.88673e+07	2.47494e+07	2.52687e+07	2.7999e+07
P62623	ISPH_ECOLI	ispH	4-hydroxy-3-methylbut-2-enyl diphosphate reductase	8	8	9.5461e+06	8.9836e+06	1.06784e+07	9.75539e+06	1.00639e+07	1.10319e+07
P62672	APAG_ECOLI	apaG	Protein ApaG	2	2	4.5368e+06	5.04758e+06	5.32927e+06	5.62843e+06	5.33488e+06	5.03635e+06
P62707	GPMA_ECOLI	gpmA	2,3-bisphosphoglycerate-dependent phosphoglycerate mutase	19	19	2.08119e+08	1.99718e+08	2.02827e+08	1.91155e+08	2.00676e+08	2.0763e+08
P62768	YAEH_ECOLI	yaeH	UPF0325 protein YaeH	12	12	3.0078e+07	3.05404e+07	3.00931e+07	3.07441e+07	3.03891e+07	3.07038e+07
P62937ups|PPIA_HUMAN_UPS	Peptidyl-prolyl	Peptidyl-prolyl		7	7		7.46412e+07		7.41953e+07	7.33983e+07	
P62988ups|UBIQ_HUMAN_UPS	Ubiquitin	Ubiquitin		3	3	901478	7.48282e+06	815196	7.39072e+06	7.28524e+06	995335
P63020	NFUA_ECOLI	nfuA	Fe/S biogenesis protein NfuA	5	5	7.37506e+07	6.82292e+07	7.00829e+07	6.87791e+07	7.00666e+07	7.00448e+07
P63165ups|SUMO1_HUMAN_UPS	Small	Small		15	15		4.91471e+07		5.17883e+07	5.12873e+07	
P63177	RLMB_ECOLI	rlmB	23S rRNA (guanosine-2'-O-)-methyltransferase RlmB	7	7	2.16574e+07	2.30503e+07	2.16399e+07	2.32337e+07	2.30157e+07	2.14922e+07
P63183	KUP_ECOLI	kup	Low affinity potassium transport system protein kup	2	2	587730	686642	607601		701651	486539
P63204	GADE_ECOLI	gadE	Transcriptional regulator GadE	2	2			2.27777e+07	2.13614e+07	2.22371e+07	2.07138e+07
P63224	GMHA_ECOLI	gmhA	Phosphoheptose isomerase	10	10	1.79489e+08	1.87138e+08	1.8299e+08	1.87038e+08	1.85388e+08	1.79456e+08
P63228	GMHB_ECOLI	gmhB	D,D-heptose 1,7-bisphosphate phosphatase	3	3	1.48055e+07	1.39257e+07	1.56231e+07	1.46886e+07	1.5281e+07	1.60967e+07
P63235	GADC_ECOLI	gadC	Probable glutamate/gamma-aminobutyrate antiporter	3	3	2.33005e+07	2.23421e+07	2.38589e+07	2.30097e+07	2.39763e+07	2.34753e+07
P63279ups|UBC9_HUMAN_UPS	SUMO-conjugating	SUMO-conjugating		5	5		4.51117e+07		4.13732e+07	4.31468e+07	
P63284	CLPB_ECOLI	clpB	Chaperone protein ClpB	53	53	5.90031e+07	5.96564e+07	5.80784e+07	5.83391e+07	5.7557e+07	5.74202e+07
P63386	MLAF_ECOLI	mlaF	Probable phospholipid import ATP-binding protein MlaF	2	2	3.18447e+06	3.33738e+06	3.21082e+06	3.11118e+06	3.32262e+06	3.17571e+06
P63389	YHES_ECOLI	yheS	Uncharacterized ABC transporter ATP-binding protein YheS	16	16	5.13995e+06	5.07339e+06	5.08746e+06	5.44721e+06	5.49645e+06	5.15666e+06
P63417	YHBS_ECOLI	yhbS	Uncharacterized N-acetyltransferase YhbS	6	6	4.19747e+07	3.87491e+07	3.96667e+07	3.9437e+07	3.82365e+07	4.04081e+07
P63883	AMIC_ECOLI	amiC	N-acetylmuramoyl-L-alanine amidase AmiC	9	9	3.06012e+06	2.94491e+06	3.27747e+06	2.84641e+06	2.81752e+06	3.07796e+06
P64423	ZNTB_ECOLI	zntB	Zinc transport protein ZntB	1	1	1.78653e+06	1.80153e+06	1.83797e+06	1.87409e+06	1.76518e+06	1.64327e+06
P64429	YPFJ_ECOLI	ypfJ	Uncharacterized protein YpfJ	3	3	5.65046e+06	5.73364e+06	6.24821e+06	5.33676e+06	5.81458e+06	5.97984e+06
P64448	YNBE_ECOLI	ynbE	Uncharacterized protein YnbE	2	2	796365	842458		874027	972156	770424
P64451	YDCL_ECOLI	ydcL	Uncharacterized lipoprotein YdcL	2	2	1.46843e+07	1.4088e+07	1.3905e+07	1.58217e+07	1.51781e+07	1.4682e+07
P64455	YDCY_ECOLI	ydcY	Uncharacterized protein YdcY	1	1	5.18054e+07	5.30825e+07	5.41343e+07	5.37217e+07	5.13023e+07	5.82627e+07
P64463	YDFZ_ECOLI	ydfZ	Putative selenoprotein YdfZ	3	3	1.88059e+08	1.8908e+08	1.90532e+08	1.89449e+08	1.93264e+08	1.835e+08
P64467	CNU_ECOLI	cnu	OriC-binding nucleoid-associated protein	4	4	3.08729e+07	3.02736e+07	3.00432e+07	3.04005e+07	3.04352e+07	3.00959e+07
P64476	YDIH_ECOLI	ydiH	Uncharacterized protein YdiH	3	3	5.22232e+06	5.7764e+06	5.944e+06	6.3317e+06	5.89656e+06	6.90651e+06
P64483	YEAK_ECOLI	yeaK	Uncharacterized protein YeaK	4	4	1.09599e+07	1.12523e+07	1.12364e+07	1.18682e+07	1.19803e+07	9.40082e+06
P64493	YOAF_ECOLI	yoaF	Uncharacterized protein YoaF	1	1	916643	1.24088e+06	938338	1.1678e+06	1.44319e+06	1.28087e+06
P64499	YEBO_ECOLI	yebO	Uncharacterized protein YebO	3	3	2.18864e+07	2.14576e+07	2.16127e+07	2.19255e+07	2.26529e+07	2.11624e+07
P64503	YEBV_ECOLI	yebV	Uncharacterized protein YebV	1	1	146287	129151			158026	163874
P64506	YEBY_ECOLI	yebY	Uncharacterized protein YebY	1	1	1.77984e+06	2.49225e+06	2.01223e+06	2.53624e+06	2.60875e+06	2.08303e+06
P64519	YODD_ECOLI	yodD	Uncharacterized protein YodD	1	1	943992	1.48922e+06	1.71391e+06	2.24924e+06	1.41566e+06	1.42215e+06
P64530	RCNR_ECOLI	rcnR	Transcriptional repressor RcnR	2	2	1.69736e+06	1.79496e+06	1.97148e+06	1.68074e+06	1.79112e+06	1.60001e+06
P64534	RCNB_ECOLI	rcnB	Nickel/cobalt homeostasis protein RcnB	4	4	2.52344e+07	2.77092e+07	2.60384e+07	2.73609e+07	2.74031e+07	2.91803e+07
P64540	YFCL_ECOLI	yfcL	Uncharacterized protein YfcL	2	2	3.30305e+07	3.63898e+07	3.36566e+07	3.51769e+07	3.48322e+07	3.46536e+07
P64545	YFGG_ECOLI	yfgG	Uncharacterized protein YfgG	1	1	3.9051e+06	3.74014e+06	3.75378e+06	3.53508e+06	3.91196e+06	4.1348e+06
P64548	YFIR_ECOLI	yfiR	Uncharacterized protein YfiR	1	1	719734	847178	847930	982053	788071	925480
P64554	QUEE_ECOLI	queE	7-carboxy-7-deazaguanine synthase	7	7	2.17514e+07	2.13286e+07	2.21028e+07	2.18894e+07	2.41208e+07	2.25956e+07
P64559	CPTB_ECOLI	cptB	Antitoxin CptB	2	2	3.3315e+06	4.34042e+06	3.55285e+06	4.66562e+06	4.81936e+06	3.95177e+06
P64564	YGGT_ECOLI	yggT	Uncharacterized protein YggT	2	2	6.71747e+06	6.42919e+06	6.6402e+06	6.67792e+06	6.72911e+06	7.61823e+06
P64581	YQJD_ECOLI	yqjD	Uncharacterized protein YqjD	3	3	2.56084e+08	2.44536e+08	2.42738e+08	2.52686e+08	2.56711e+08	2.14564e+08
P64585	YQJE_ECOLI	yqjE	Inner membrane protein YqjE	1	1	1.47604e+06	1.54298e+06	1.57191e+06	1.50978e+06	1.51278e+06	1.67461e+06
P64588	YQJI_ECOLI	yqjI	Transcriptional regulator YqjI	5	5	4.75539e+06	4.38365e+06	4.85622e+06	4.56233e+06	4.36151e+06	5.48256e+06
P64596	YRAP_ECOLI	yraP	Uncharacterized protein YraP	9	9	5.10797e+07	5.0949e+07	5.27933e+07	4.96039e+07	5.23194e+07	5.37916e+07
P64599	YHBT_ECOLI	yhbT	Uncharacterized protein YhbT	8	8	2.47885e+07	2.43084e+07	2.58197e+07	2.47716e+07	2.5253e+07	2.64667e+07
P64602	MLAB_ECOLI	mlaB	Probable phospholipid ABC transporter-binding protein MlaB	1	1	6.33056e+06	6.32335e+06	5.88633e+06	6.66436e+06	6.44809e+06	5.96775e+06
P64604	MLAD_ECOLI	mlaD	Probable phospholipid ABC transporter-binding protein MlaD	6	6	4.92272e+07	4.67606e+07	4.67929e+07	4.6015e+07	4.84976e+07	4.68962e+07
P64612	YHCM_ECOLI	yhcM	Uncharacterized protein YhcM	4	4	5.10365e+06	4.92758e+06	5.01929e+06	4.61777e+06	4.59656e+06	5.51333e+06
P64624	YHEO_ECOLI	yheO	Uncharacterized protein YheO	5	5	1.25322e+07	1.28587e+07	1.27899e+07	1.39591e+07	1.2208e+07	1.17492e+07
P64636	YRFG_ECOLI	yrfG	GMP/IMP nucleotidase YrfG	3	3	9.37423e+06	8.60099e+06	9.86088e+06	9.18094e+06	7.96603e+06	1.0406e+07
P65294	YGDR_ECOLI	ygdR	Uncharacterized lipoprotein YgdR	1	1	3.32108e+06	4.88219e+06	2.81248e+06	5.02748e+06	4.04456e+06	
P65367	YQCA_ECOLI	yqcA	Uncharacterized protein YqcA	3	3	7.75752e+06	7.26658e+06	7.29396e+06	5.72575e+06	7.32936e+06	7.2691e+06
P65556	YFCD_ECOLI	yfcD	Uncharacterized Nudix hydrolase YfcD	7	7	6.77779e+06	7.34907e+06	6.38152e+06	6.89914e+06	7.3828e+06	6.78261e+06
P65870	QUED_ECOLI	queD	6-carboxy-5,6,7,8-tetrahydropterin synthase	5	5	8.66194e+06	8.51543e+06	8.49877e+06	8.60744e+06	8.67982e+06	8.57589e+06
P66817	DIAA_ECOLI	diaA	DnaA initiator-associating protein DiaA	3	3	1.42242e+07	1.38164e+07	1.48006e+07	1.34973e+07	1.34132e+07	1.5074e+07
P66948	YFGC_ECOLI	yfgC	TPR repeat-containing protein YfgC	7	7	1.22393e+07	1.25205e+07	1.21381e+07	1.26235e+07	1.25047e+07	1.18939e+07
P67080	YGGS_ECOLI	yggS	UPF0001 protein YggS	8	8	9.34366e+06	9.52614e+06	1.04945e+07	1.13542e+07	9.61038e+06	1.00203e+07
P67087	RSMI_ECOLI	rsmI	Ribosomal RNA small subunit methyltransferase I	7	7	3.01015e+07	3.08208e+07	3.04435e+07	3.28833e+07	3.00229e+07	2.96336e+07
P67095	YFCE_ECOLI	yfcE	Phosphodiesterase YfcE	2	2	2.07731e+07	1.95062e+07	2.00669e+07	2.08462e+07	2.02923e+07	2.20289e+07
P67244	YQHA_ECOLI	yqhA	UPF0114 protein YqhA	2	2	2.13943e+06	1.3266e+06	2.13277e+06	1.28844e+06	1.39045e+06	2.16816e+06
P67338	YOAH_ECOLI	yoaH	UPF0181 protein YoaH	1	1	2.67739e+06	4.81999e+06	4.05262e+06	4.59808e+06	4.01442e+06	
P67601	YOBD_ECOLI	yobD	UPF0266 membrane protein YobD	2	2	318809	339437	375992	455935	413949	411609
P67603	YQFB_ECOLI	yqfB	UPF0267 protein YqfB	5	5	1.25039e+07	1.52468e+07	1.20696e+07	1.50857e+07	1.52713e+07	1.24823e+07
P67660	YHAJ_ECOLI	yhaJ	Uncharacterized HTH-type transcriptional regulator YhaJ	5	5	5.99526e+06	5.70282e+06	6.18056e+06	6.59966e+06	6.09641e+06	5.78444e+06
P67662	AAER_ECOLI	aaeR	HTH-type transcriptional activator AaeR	2	2	930537		991674		639410	
P67699	YDDM_ECOLI	yddM	Uncharacterized HTH-type transcriptional regulator YddM	1	1		3.37087e+06		4.02842e+06	2.95201e+06	
P67826	CUTC_ECOLI	cutC	Copper homeostasis protein CutC	4	4	7.58743e+06	9.5483e+06	9.50745e+06	9.34793e+06	9.06809e+06	8.12948e+06
P67910	HLDD_ECOLI	hldD	ADP-L-glycero-D-manno-heptose-6-epimerase	23	23	1.58395e+08	1.53842e+08	1.53698e+08	1.56778e+08	1.54806e+08	1.55312e+08
P68066	GRCA_ECOLI	grcA	Autonomous glycyl radical cofactor	14	14	2.07162e+09	2.08725e+09	2.01585e+09	2.12448e+09	2.04763e+09	2.00777e+09
P68187	MALK_ECOLI	malK	Maltose/maltodextrin import ATP-binding protein MalK	8	8	1.0327e+07	1.03919e+07	1.11654e+07	1.09242e+07	1.11785e+07	1.01365e+07
P68191	SRA_ECOLI	sra	Stationary-phase-induced ribosome-associated protein	2	2	2.74504e+07	2.63286e+07	2.79333e+07	2.56038e+07	2.73962e+07	2.67952e+07
P68206	YJBJ_ECOLI	yjbJ	UPF0337 protein YjbJ	2	2	3.68423e+07	5.36619e+07	3.61913e+07	5.05956e+07	5.50095e+07	3.56414e+07
P68398	TADA_ECOLI	tadA	tRNA-specific adenosine deaminase	1	1		1.32039e+06	1.36508e+06	1.29536e+06	1.40642e+06	
P68567	RSMJ_ECOLI	rsmJ	Ribosomal RNA small subunit methyltransferase J	3	3	1.98535e+06	1.90477e+06	2.26047e+06	2.07411e+06	2.0606e+06	2.22494e+06
P68679	RS21_ECOLI	rpsU	30S ribosomal protein S21	6	6	6.0309e+08	5.93082e+08	5.99847e+08	5.82076e+08	5.81939e+08	5.94482e+08
P68688	GLRX1_ECOLI	grxA	Glutaredoxin-1	2	2	1.17931e+07	1.10443e+07	1.19446e+07	9.85516e+06	1.03418e+07	1.00661e+07
P68699	ATPL_ECOLI	atpE	ATP synthase subunit c	1	1	1.39225e+07	1.43553e+07	1.62893e+07	1.26138e+07	1.38567e+07	1.82485e+07
P68767	AMPA_ECOLI	pepA	Cytosol aminopeptidase	11	11	2.45843e+07	2.58269e+07	2.55075e+07	2.65639e+07	2.48033e+07	2.51171e+07
P68871ups|HBB_HUMAN_UPS	Hemoglobin	Hemoglobin		10	10	4.23178e+06	5.69034e+07	4.70995e+06	5.7646e+07	5.84755e+07	3.99334e+06
P68919	RL25_ECOLI	rplY	50S ribosomal protein L25	8	8	8.95626e+08	8.13792e+08	9.73811e+08	7.48622e+08	8.21682e+08	8.809e+08
P69222	IF1_ECOLI	infA	Translation initiation factor IF-1	4	4	1.88504e+08	1.72434e+08	1.86299e+08	1.7626e+08	1.72126e+08	1.94594e+08
P69228	BAER_ECOLI	baeR	Transcriptional regulatory protein BaeR	11	11	6.4189e+06	6.82771e+06	6.40405e+06	6.57363e+06	6.9109e+06	6.93344e+06
P69330	CITD_ECOLI	citD	Citrate lyase acyl carrier protein	4	4	4.9995e+07	4.82182e+07	5.33223e+07	5.30791e+07	5.25245e+07	5.54527e+07
P69346	YEFM_ECOLI	yefM	Antitoxin YefM	1	1	5.29689e+06	5.30944e+06	4.97724e+06	5.16903e+06	4.74876e+06	4.85744e+06
P69407	RCSB_ECOLI	rcsB	Capsular synthesis regulator component B	9	9	6.48373e+07	6.12726e+07	6.61419e+07	5.97292e+07	6.18552e+07	6.34799e+07
P69411	RCSF_ECOLI	rcsF	Protein RcsF	2	2	3.49366e+07	3.50212e+07	3.67357e+07	3.56885e+07	3.65878e+07	3.743e+07
P69425	TATB_ECOLI	tatB	Sec-independent protein translocase protein TatB	4	4	1.58301e+07	1.76972e+07	1.76424e+07	1.725e+07	1.74247e+07	1.66832e+07
P69428	TATA_ECOLI	tatA	Sec-independent protein translocase protein TatA	2	2	1.67595e+08	1.62863e+08	1.57325e+08	1.57736e+08	1.5611e+08	1.70551e+08
P69441	KAD_ECOLI	adk	Adenylate kinase	16	16	4.00837e+08	3.83225e+08	3.94532e+08	3.97794e+08	3.92023e+08	4.14219e+08
P69490	CCME_ECOLI	ccmE	Cytochrome c-type biogenesis protein CcmE	1	1	2.14526e+06	2.15466e+06	2.19964e+06		2.11201e+06	2.76621e+06
P69503	APT_ECOLI	apt	Adenine phosphoribosyltransferase	11	11	1.33344e+08	1.12503e+08	1.37349e+08	1.16546e+08	1.20026e+08	1.35075e+08
P69739	MBHS_ECOLI	hyaA	Hydrogenase-1 small chain	3	3	2.92923e+06	3.11437e+06	2.86636e+06	2.87588e+06	2.85162e+06	2.62057e+06
P69741	MBHT_ECOLI	hybO	Hydrogenase-2 small chain	3	3	2.01557e+07	2.02552e+07	1.96959e+07	2.03931e+07	2.08628e+07	1.85006e+07
P69776	LPP_ECOLI	lpp	Major outer membrane lipoprotein Lpp	3	3	4.43159e+08	4.84631e+08	4.17812e+08	4.75204e+08	4.75771e+08	4.58953e+08
P69783	PTGA_ECOLI	crr	Glucose-specific phosphotransferase enzyme IIA component	11	11	8.75372e+08	8.27341e+08	8.43928e+08	8.55865e+08	8.7095e+08	8.08854e+08
P69786	PTGCB_ECOLI	ptsG	PTS system glucose-specific EIICB component	13	13	4.31638e+07	4.23697e+07	4.35598e+07	4.15147e+07	4.17751e+07	4.413e+07
P69791	PTQA_ECOLI	chbA	N,N'-diacetylchitobiose-specific phosphotransferase enzyme IIA component	1	1	840015	1.33327e+06	872440	1.29175e+06	1.16255e+06	997733
P69795	PTQB_ECOLI	chbB	N,N'-diacetylchitobiose-specific phosphotransferase enzyme IIB component	3	3	1.87715e+06	2.1714e+06	1.08618e+06	1.88327e+06	1.64376e+06	1.3087e+06
P69797	PTNAB_ECOLI	manX	PTS system mannose-specific EIIAB component	18	18	9.58686e+07	9.45232e+07	9.3288e+07	9.25624e+07	9.74141e+07	9.74613e+07
P69801	PTNC_ECOLI	manY	Mannose permease IIC component	1	1	1.64439e+07	1.6143e+07	1.78093e+07	1.59797e+07	1.51483e+07	1.76435e+07
P69805	PTND_ECOLI	manZ	Mannose permease IID component	6	6	3.70855e+07	3.33365e+07	3.50688e+07	3.3829e+07	3.16332e+07	3.70267e+07
P69811	PTFAH_ECOLI	fruB	Multiphosphoryl transfer protein	23	23	1.1014e+08	1.11972e+08	1.11265e+08	1.1064e+08	1.12474e+08	1.14252e+08
P69829	PTSN_ECOLI	ptsN	Nitrogen regulatory protein	7	7	1.11361e+07	1.0163e+07	1.17689e+07	9.7046e+06	1.12828e+07	1.44956e+07
P69853	DMSD_ECOLI	dmsD	Tat proofreading chaperone DmsD	4	4	4.79127e+06	4.35754e+06	5.05393e+06	4.58094e+06	4.76162e+06	5.02919e+06
P69874	POTA_ECOLI	potA	Spermidine/putrescine import ATP-binding protein PotA	7	7	3.2008e+07	2.95746e+07	3.3181e+07	2.86178e+07	3.11684e+07	3.11676e+07
P69902	FCTA_ECOLI	frc	Formyl-coenzyme A transferase	8	8	7.48095e+06	7.41712e+06	7.31455e+06	7.30752e+06	8.12512e+06	7.52352e+06
P69905ups|HBA_HUMAN_UPS	Hemoglobin	Hemoglobin		7	7		4.45356e+07		4.73383e+07	4.53225e+07	
P69908	DCEA_ECOLI	gadA	Glutamate decarboxylase alpha	20	3	2.53762e+08	2.52836e+08	2.42612e+08	2.43512e+08	2.49474e+08	2.47599e+08
P69910	DCEB_ECOLI	gadB	Glutamate decarboxylase beta	3	3	3.61098e+07	3.58863e+07	3.73564e+07	3.09717e+07	3.22737e+07	3.39418e+07
P69913	CSRA_ECOLI	csrA	Carbon storage regulator	3	3	1.50327e+08	1.34324e+08	1.48072e+08	1.36866e+08	1.48575e+08	1.35187e+08
P69924	RIR2_ECOLI	nrdB	Ribonucleoside-diphosphate reductase 1 subunit beta	17	17	1.87815e+07	2.07428e+07	1.89361e+07	2.09872e+07	2.06539e+07	1.96476e+07
P69931	HDA_ECOLI	hda	DnaA-homolog protein hda	9	9	5.84513e+06	5.59976e+06	5.67585e+06	5.96442e+06	6.22619e+06	6.10756e+06
P75691	YAHK_ECOLI	yahK	Uncharacterized zinc-type alcohol dehydrogenase-like protein YahK	4	4	4.46238e+06	3.97554e+06	4.30944e+06	3.83136e+06	3.9853e+06	4.60011e+06
P75694	YAHO_ECOLI	yahO	Uncharacterized protein YahO	2	2	2.23302e+06	2.20811e+06	2.33704e+06	2.5524e+06	2.45888e+06	1.95451e+06
P75713	YLBA_ECOLI	ylbA	Uncharacterized protein YlbA	2	2		1.76108e+06	1.61452e+06	1.50135e+06	1.97664e+06	2.01296e+06
P75726	CILA_ECOLI	citF	Citrate lyase alpha chain	14	14	3.56321e+07	3.76256e+07	3.5718e+07	3.75143e+07	3.66053e+07	3.71537e+07
P75728	UBIF_ECOLI	ubiF	2-octaprenyl-3-methyl-6-methoxy-1,4-benzoquinol hydroxylase	4	4	3.4469e+06	2.39022e+06	2.68044e+06	2.63663e+06	2.67779e+06	3.10273e+06
P75736	YBFF_ECOLI	ybfF	Esterase YbfF	6	6	9.68556e+06	9.84095e+06	9.00909e+06	1.0035e+07	9.55099e+06	9.93001e+06
P75745	YBGK_ECOLI	ybgK	Uncharacterized protein YbgK	6	6	6.12851e+06	6.36536e+06	5.80268e+06	6.24999e+06	6.46656e+06	5.96446e+06
P75746	YBGL_ECOLI	ybgL	UPF0271 protein YbgL	2	2	1.97596e+06	2.26991e+06	1.98255e+06	1.63837e+06	2.38745e+06	2.46788e+06
P75767	YBHK_ECOLI	ybhK	UPF0052 protein YbhK	5	5	1.56901e+06	1.53864e+06	1.36263e+06	1.52666e+06	1.66093e+06	1.68242e+06
P75777	YBHG_ECOLI	ybhG	UPF0194 membrane protein YbhG	7	7	1.29923e+07	1.25634e+07	1.35095e+07	1.27667e+07	1.32217e+07	1.34564e+07
P75780	FIU_ECOLI	fiu	Catecholate siderophore receptor Fiu	2	2	1.56878e+06	1.26665e+06	1.80486e+06	1.48346e+06	1.72859e+06	1.79038e+06
