Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj1r.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj1.mzML
P75694	YAHO_ECOLI	yahO	Uncharacterized protein YahO	2	2	509026	513174	497230	490561	836366	665639
P75713	YLBA_ECOLI	ylbA	Uncharacterized protein YlbA	2	2		1.86671e+06	2.92521e+06		1.95885e+06	
P75726	CILA_ECOLI	citF	Citrate lyase alpha chain	14	14	3.0757e+07	2.93455e+07	3.11502e+07	3.04435e+07	3.00747e+07	3.14065e+07
P75728	UBIF_ECOLI	ubiF	2-octaprenyl-3-methyl-6-methoxy-1,4-benzoquinol hydroxylase	4	4	3.69694e+06	4.60362e+06	4.40193e+06	4.04075e+06	4.62596e+06	4.05026e+06
P75736	YBFF_ECOLI	ybfF	Esterase YbfF	6	6	1.0248e+07	8.42073e+06	1.008e+07	9.18544e+06	9.49647e+06	9.86759e+06
P75745	YBGK_ECOLI	ybgK	Uncharacterized protein YbgK	5	5	3.68318e+06	5.27016e+06	4.98564e+06	5.33238e+06	4.93067e+06	5.00653e+06
P75746	YBGL_ECOLI	ybgL	UPF0271 protein YbgL	2	2		1.9441e+06	2.18875e+06	3.03277e+06	3.12459e+06	2.88491e+06
P75767	YBHK_ECOLI	ybhK	UPF0052 protein YbhK	6	6	1.76101e+06	2.0287e+06	2.05627e+06	1.94878e+06	1.80769e+06	1.99221e+06
P75777	YBHG_ECOLI	ybhG	UPF0194 membrane protein YbhG	7	7	1.25291e+07	1.3722e+07	1.2232e+07	1.32535e+07	1.3262e+07	1.31097e+07
P75780	FIU_ECOLI	fiu	Catecholate siderophore receptor Fiu	1	1	1.72548e+06	1.79098e+06	1.80733e+06	1.55784e+06	1.688e+06	1.6697e+06
P75782	RLMF_ECOLI	rlmF	Ribosomal RNA large subunit methyltransferase F	2	2	2.65027e+06	2.78721e+06	3.41612e+06			2.16022e+06
P75792	SUPH_ECOLI	ybiV	Sugar phosphatase YbiV	2	2	2.27049e+06	2.05903e+06	2.63155e+06	2.53091e+06	2.71503e+06	2.68559e+06
P75797	GSIB_ECOLI	gsiB	Glutathione-binding protein GsiB	3	3	2.87929e+06	3.75559e+06	3.31725e+06	3.25814e+06	3.4332e+06	3.03167e+06
P75809	YBJI_ECOLI	ybjI	Flavin mononucleotide phosphatase YbjI	3	3	4.43756e+06	5.41142e+06	4.82237e+06	5.44187e+06	5.12424e+06	4.57349e+06
P75818	YBJP_ECOLI	ybjP	Uncharacterized lipoprotein YbjP	5	5	3.99364e+07	3.98505e+07	3.99358e+07	3.82835e+07	3.98984e+07	3.92889e+07
P75820	AMID_ECOLI	amiD	N-acetylmuramoyl-L-alanine amidase AmiD	2	2	624160	937170	500552	571202	539331	361025
P75821	YBJS_ECOLI	ybjS	Uncharacterized protein YbjS	3	3	3.7958e+06	3.9247e+06	3.74133e+06	3.57275e+06	3.30883e+06	3.68339e+06
P75823	LTAE_ECOLI	ltaE	Low specificity L-threonine aldolase	10	10	1.99702e+07	2.0121e+07	2.03619e+07	1.86142e+07	1.89556e+07	1.99449e+07
P75828	YBJD_ECOLI	ybjD	Uncharacterized protein YbjD	3	3	6.0939e+06	7.47706e+06	7.0525e+06	5.59914e+06	7.4076e+06	6.44479e+06
P75829	YBJX_ECOLI	ybjX	Uncharacterized protein YbjX	8	8	1.17232e+07	1.16456e+07	1.24017e+07	1.22954e+07	1.27129e+07	1.18477e+07
P75838	YCAO_ECOLI	ycaO	Ribosomal protein S12 methylthiotransferase accessory factor YcaO	13	13	3.90355e+07	3.82703e+07	3.85418e+07	3.75812e+07	3.94978e+07	3.841e+07
P75849	YCBL_ECOLI	ycbL	Uncharacterized protein YcbL	3	3	2.15601e+07	2.40542e+07	2.24633e+07	2.37528e+07	2.25717e+07	2.15381e+07
P75863	YCBX_ECOLI	ycbX	Uncharacterized protein YcbX	8	8	6.40369e+06	6.97593e+06	6.23684e+06	6.33382e+06	6.82445e+06	6.64031e+06
P75864	RLMKL_ECOLI	rlmL	Ribosomal RNA large subunit methyltransferase K/L	14	14	7.66747e+06	8.6416e+06	7.70838e+06	8.15909e+06	7.93612e+06	7.68074e+06
P75867	LONH_ECOLI	ycbZ	Putative Lon protease homolog	7	7	6.87051e+06	5.1716e+06	6.9393e+06	6.70116e+06	6.72408e+06	7.3029e+06
P75874	YCCU_ECOLI	yccU	Uncharacterized protein YccU	4	4	2.55577e+07	2.85678e+07	2.48034e+07	2.45623e+07	2.497e+07	2.45685e+07
P75876	RLMI_ECOLI	rlmI	Ribosomal RNA large subunit methyltransferase I	13	13	2.51709e+07	2.28675e+07	2.50452e+07	2.42888e+07	2.41626e+07	2.44202e+07
P75882	GFCD_ECOLI	gfcD	Uncharacterized lipoprotein GfcD	17	17	2.04373e+07	2.04671e+07	2.17128e+07	2.10053e+07	2.03422e+07	2.06423e+07
P75883	GFCC_ECOLI	gfcC	Uncharacterized protein GfcC	4	4	5.04524e+06	6.12595e+06	6.01954e+06	6.19209e+06	6.13179e+06	5.42871e+06
P75884	GFCB_ECOLI	gfcB	Uncharacterized lipoprotein GfcB	6	6	7.65551e+06	8.27889e+06	8.20304e+06	8.81645e+06	8.34412e+06	8.06344e+06
P75913	GHRA_ECOLI	ghrA	Glyoxylate/hydroxypyruvate reductase A	5	5	4.87464e+06	5.08628e+06	5.29283e+06	5.07026e+06	5.97538e+06	5.17306e+06
P75914	YCDX_ECOLI	ycdX	Probable phosphatase YcdX	7	7	2.61948e+07	3.07295e+07	2.43811e+07	2.48141e+07	2.51288e+07	2.6665e+07
P75915	YCDY_ECOLI	ycdY	Chaperone protein YcdY	6	6	3.87554e+07	3.09436e+07	4.12663e+07	3.26592e+07	3.59754e+07	3.96465e+07
P75931	YCEM_ECOLI	yceM	Putative oxidoreductase YceM	2	2	3.69878e+06	3.25274e+06	3.77489e+06	2.99693e+06	3.6649e+06	2.83206e+06
P75937	FLGE_ECOLI	flgE	Flagellar hook protein FlgE	7	7	1.77271e+07	1.9814e+07	1.71843e+07	1.88265e+07	1.76171e+07	1.76227e+07
P75938	FLGF_ECOLI	flgF	Flagellar basal-body rod protein FlgF	1	1	1.88443e+06	1.77222e+06	1.83337e+06	1.58628e+06	1.93986e+06	1.07658e+06
P75946	YCFL_ECOLI	ycfL	Uncharacterized protein YcfL	2	2	971002	2.22382e+06	1.28383e+06	1.59185e+06		864859
P75949	NAGZ_ECOLI	nagZ	Beta-hexosaminidase	8	8	6.16895e+06	5.48091e+06	5.98961e+06	6.51896e+06	6.27944e+06	6.15661e+06
P75954	YCFS_ECOLI	ycfS	Probable L,D-transpeptidase YcfS	3	3	1.60122e+06	1.88876e+06	1.75011e+06	1.36465e+06	1.72158e+06	1.52357e+06
P75957	LOLD_ECOLI	lolD	Lipoprotein-releasing system ATP-binding protein LolD	3	3	1.87212e+07	1.90527e+07	1.72293e+07	1.68663e+07	1.83306e+07	1.8755e+07
P75959	NAGK_ECOLI	nagK	N-acetyl-D-glucosamine kinase	5	5	8.43501e+06	9.72192e+06	8.70287e+06	8.71577e+06	9.04648e+06	8.86778e+06
P75960	NPD_ECOLI	cobB	NAD-dependent protein deacylase	6	6	1.9385e+07	1.72282e+07	1.8687e+07	1.73039e+07	1.7662e+07	1.83286e+07
P75966	RLUE_ECOLI	rluE	Ribosomal large subunit pseudouridine synthase E	3	3	1.40286e+06	1.51299e+06	1.49268e+06	1.39005e+06	1.4479e+06	1.24556e+06
P76002	PLIG_ECOLI	pliG	Inhibitor of g-type lysozyme	8	8	5.96877e+06	8.58419e+06	6.89069e+06	8.4615e+06	8.06047e+06	7.42597e+06
P76004	YCGM_ECOLI	ycgM	Uncharacterized protein YcgM	3	3	2.28076e+06	2.99357e+06	2.24486e+06	2.75247e+06	2.80168e+06	2.23938e+06
P76007	CVRA_ECOLI	cvrA	Cell volume regulation protein A	3	3	1.60797e+06	1.739e+06	1.70204e+06	2.32084e+06	1.8415e+06	1.92634e+06
P76008	LDCA_ECOLI	ldcA	Murein tetrapeptide carboxypeptidase	5	5	6.34001e+06	6.98218e+06	6.73362e+06	7.06926e+06	7.0651e+06	6.71356e+06
P76010	YCGR_ECOLI	ycgR	Flagellar brake protein YcgR	2	2	2.17443e+06	1.50825e+06	1.92267e+06	1.61136e+06	2.08846e+06	2.06812e+06
P76014	DHAL_ECOLI	dhaL	PTS-dependent dihydroxyacetone kinase, ADP-binding subunit DhaL	3	3	2.19656e+07	2.38507e+07	2.15194e+07	2.30526e+07	2.32468e+07	2.25197e+07
P76015	DHAK_ECOLI	dhaK	PTS-dependent dihydroxyacetone kinase, dihydroxyacetone-binding subunit DhaK	7	7	1.30825e+07	1.30142e+07	1.30824e+07	1.25567e+07	1.33394e+07	1.33695e+07
P76027	OPPD_ECOLI	oppD	Oligopeptide transport ATP-binding protein OppD	5	5	4.97889e+06	5.53433e+06	4.958e+06	5.69825e+06	5.80294e+06	5.41637e+06
P76034	YCIT_ECOLI	yciT	Uncharacterized HTH-type transcriptional regulator YciT	6	6	8.68198e+06	8.73196e+06	8.19301e+06	7.57657e+06	7.43454e+06	8.84014e+06
P76046	YCJX_ECOLI	ycjX	Uncharacterized protein YcjX	3	3	944759	721753	1.0366e+06	1.13148e+06	1.00043e+06	1.00019e+06
P76049	YCJY_ECOLI	ycjY	Uncharacterized protein YcjY	2	2	4.35204e+06	5.33919e+06	4.39567e+06	4.36541e+06	4.39234e+06	4.28396e+06
P76053	SMRA_ECOLI	smrA	Probable DNA endonuclease SmrA	3	3		2.88124e+06	3.22413e+06	2.2962e+06		4.0489e+06
P76055	TTCA_ECOLI	ttcA	tRNA 2-thiocytidine biosynthesis protein TtcA	4	4	1.63901e+07	1.56274e+07	1.54941e+07	1.58205e+07	1.49243e+07	1.50352e+07
P76104	YDCP_ECOLI	ydcP	Uncharacterized protease YdcP	7	7	7.43457e+06	7.45209e+06	7.45365e+06	8.63368e+06	8.36095e+06	7.81753e+06
P76112	YNCA_ECOLI	yncA	N-acyltransferase YncA	1	1	5.93361e+06	5.54482e+06	6.15602e+06	5.37195e+06	5.80626e+06	5.15011e+06
P76115	YNCD_ECOLI	yncD	Probable TonB-dependent receptor YncD	3	3	914706	931647	802663	748657		1.11482e+06
P76116	YNCE_ECOLI	yncE	Uncharacterized protein YncE	10	10	2.05883e+07	1.97128e+07	2.0369e+07	2.04592e+07	2.03376e+07	2.0569e+07
P76149	SAD_ECOLI	sad	Succinate semialdehyde dehydrogenase [NAD(P)+] Sad	3	3	736158	821748		765245	773640	
P76170	YNFB_ECOLI	ynfB	UPF0482 protein YnfB	2	2	7.20028e+06		6.31688e+06	7.01121e+06	6.86909e+06	6.30937e+06
P76177	YDGH_ECOLI	ydgH	Protein YdgH	21	21	1.07478e+08	1.07476e+08	9.7774e+07	1.01964e+08	1.02414e+08	1.00188e+08
P76187	YDHF_ECOLI	ydhF	Oxidoreductase YdhF	5	5	8.62015e+06	9.18268e+06	8.20252e+06	7.88551e+06	8.4748e+06	8.14037e+06
P76192	YDHV_ECOLI	ydhV	Uncharacterized oxidoreductase YdhV	9	9	8.6989e+06	9.59085e+06	9.11852e+06	8.82748e+06	9.03319e+06	8.49603e+06
P76193	YNHG_ECOLI	ynhG	Probable L,D-transpeptidase YnhG	6	6	1.21566e+07	1.11761e+07	1.1229e+07	1.11528e+07	1.15032e+07	1.15567e+07
P76204	YDIV_ECOLI	ydiV	Putative anti-FlhC(2)FlhD(4) factor YdiV	2	2	2.5762e+06	2.63025e+06	2.54569e+06	2.34718e+06	2.34187e+06	2.61903e+06
P76206	YDIY_ECOLI	ydiY	Uncharacterized protein YdiY	3	3	3.769e+06	3.36789e+06	3.02323e+06	3.11481e+06	3.03915e+06	3.67897e+06
P76220	YDJY_ECOLI	ydjY	Uncharacterized protein YdjY	3	3	5.13488e+06	5.44846e+06	4.48322e+06	5.2411e+06	5.2245e+06	5.35168e+06
P76223	YNJB_ECOLI	ynjB	Protein YnjB	10	10	9.81869e+06	1.04152e+07	9.61674e+06	9.01894e+06	9.0613e+06	8.90253e+06
P76227	YNJH_ECOLI	ynjH	Uncharacterized protein YnjH	2	2	7.99053e+06	8.18284e+06	6.50721e+06	8.0921e+06	8.24923e+06	7.27946e+06
P76243	YEAO_ECOLI	yeaO	Uncharacterized protein YeaO	5	5	8.83664e+06	1.0226e+07	8.7589e+06	9.34028e+06	9.42905e+06	8.71887e+06
P76245	YEAP_ECOLI	yeaP	Probable diguanylate cyclase YeaP	2	2	3.86645e+06	3.16675e+06	3.842e+06	2.79406e+06	3.58594e+06	4.18256e+06
P76256	YEAZ_ECOLI	yeaZ	Uncharacterized protein YeaZ	4	4	4.43693e+06	4.41904e+06	4.98268e+06	4.85206e+06	4.52984e+06	4.60559e+06
P76268	KDGR_ECOLI	kdgR	Transcriptional regulator KdgR	16	16	3.08832e+07	3.37671e+07	3.23629e+07	3.3012e+07	3.33348e+07	3.29591e+07
P76270	MSRC_ECOLI	msrC	Free methionine-R-sulfoxide reductase	4	4	2.22924e+07	2.10145e+07	2.13871e+07	1.93355e+07	2.06246e+07	2.11208e+07
P76272	YEBT_ECOLI	yebT	Uncharacterized protein YebT	3	3		381797	512629	515448	470027	375298
P76273	RSMF_ECOLI	rsmF	Ribosomal RNA small subunit methyltransferase F	4	4	1.67292e+06	1.5321e+06	1.6596e+06	1.47317e+06	1.73427e+06	1.75492e+06
P76290	CMOA_ECOLI	cmoA	tRNA (cmo5U34)-methyltransferase	7	7	1.00206e+07	9.22752e+06	9.28741e+06	8.6943e+06	9.0776e+06	9.27995e+06
P76291	CMOB_ECOLI	cmoB	tRNA (mo5U34)-methyltransferase	10	10	1.42393e+07	1.6085e+07	1.37519e+07	1.41411e+07	1.52956e+07	1.37528e+07
P76308	YECR_ECOLI	yecR	Uncharacterized protein YecR	1	1				247321	172001	
P76316	DCYD_ECOLI	dcyD	D-cysteine desulfhydrase	5	5	1.56811e+07	1.60506e+07	1.73529e+07	1.66808e+07	1.66167e+07	1.70702e+07
P76335	YEDS_ECOLI	yedS	Putative outer membrane protein YedS	3	3	307951	309613	466811	413358	328816	323954
P76339	YEDV_ECOLI	yedV	Probable sensor-like histidine kinase YedV	2	2	2.66916e+06	2.2487e+06	2.97275e+06			2.49157e+06
P76344	ZINT_ECOLI	zinT	Metal-binding protein ZinT	1	1	712753	927414	856310	842154	637537	
P76346	MTFA_ECOLI	mtfA	Protein MtfA	1	1	2.47362e+06	2.93328e+06	2.6331e+06	2.6955e+06	2.81898e+06	2.41293e+06
P76372	WZZB_ECOLI	wzzB	Chain length determinant protein	6	6	4.07903e+07	4.51675e+07	3.96764e+07	4.04745e+07	4.0508e+07	3.98179e+07
P76389	YEGH_ECOLI	yegH	UPF0053 protein YegH	2	2	632787	401413	617861	560116	812280	779574
P76402	YEGP_ECOLI	yegP	UPF0339 protein YegP	3	3	2.46444e+07	2.36362e+07	2.45892e+07	2.53381e+07	2.39728e+07	2.27213e+07
P76403	YEGQ_ECOLI	yegQ	Uncharacterized protease YegQ	9	9	9.88822e+06	1.06847e+07	1.13764e+07	1.10652e+07	1.10397e+07	1.12639e+07
P76406	YEGR_ECOLI	yegR	Uncharacterized protein YegR	2	2	2.43845e+06	2.43492e+06	3.01694e+06	2.46713e+06	1.47749e+06	3.56327e+06
P76440	PRET_ECOLI	preT	NAD-dependent dihydropyrimidine dehydrogenase sunbunit PreT	3	3	1.08889e+06	1.05934e+06	1.02171e+06	1.17367e+06	1.09986e+06	1.10669e+06
P76445	YEIU_ECOLI	yeiU	Inner membrane protein YeiU	2	2	9.10905e+06	8.07545e+06	8.18556e+06	8.86988e+06	8.61665e+06	8.65009e+06
P76471	YFAZ_ECOLI	yfaZ	Uncharacterized protein YfaZ	1	1	7.07626e+06	7.12446e+06	9.3472e+06	9.61227e+06	1.08947e+07	9.89503e+06
P76491	YFBR_ECOLI	yfbR	5'-nucleotidase YfbR	2	2	619493	1.16039e+06	667841	1.08263e+06	885714	
P76502	SIXA_ECOLI	sixA	Phosphohistidine phosphatase SixA	3	3	2.63501e+07	2.66168e+07	2.66274e+07	2.67963e+07	2.63288e+07	2.70981e+07
P76506	MLAA_ECOLI	mlaA	Probable phospholipid-binding lipoprotein MlaA	6	6	3.3465e+07	3.49063e+07	3.05043e+07	3.39067e+07	3.34356e+07	3.37485e+07
P76520	YFDX_ECOLI	yfdX	Protein YfdX	2	2	3.04246e+07	3.5248e+07	2.61867e+07	2.835e+07	3.21344e+07	3.41848e+07
P76535	MURQ_ECOLI	murQ	N-acetylmuramic acid 6-phosphate etherase	5	5	5.66934e+06	7.25926e+06	6.07901e+06	6.06373e+06	5.93669e+06	6.31525e+06
P76536	YFEX_ECOLI	yfeX	Probable deferrochelatase/peroxidase YfeX	16	16	6.65154e+07	7.40138e+07	6.64688e+07	6.90983e+07	6.90004e+07	6.64765e+07
P76537	YFEY_ECOLI	yfeY	Uncharacterized protein YfeY	3	3	1.41417e+07	1.71917e+07	1.83106e+07	1.78185e+07	1.71429e+07	1.8668e+07
P76539	YPEA_ECOLI	ypeA	Acetyltransferase YpeA	4	4	1.01151e+07	1.05693e+07	9.9015e+06	1.02879e+07	1.0631e+07	1.02807e+07
P76558	MAO2_ECOLI	maeB	NADP-dependent malic enzyme	11	11	3.17024e+07	3.06069e+07	3.09262e+07	3.22771e+07	3.34347e+07	3.25851e+07
P76561	YPFH_ECOLI	ypfH	Esterase YpfH	1	1	791074	802992	830116	1.10179e+06	880603	1.05646e+06
P76569	YFGD_ECOLI	yfgD	Uncharacterized protein YfgD	5	5	5.35642e+06	6.48992e+06	5.72628e+06	6.09398e+06	6.38766e+06	5.11963e+06
P76576	YFGM_ECOLI	yfgM	UPF0070 protein YfgM	7	7	8.04157e+07	7.40077e+07	7.94098e+07	8.13479e+07	7.93218e+07	7.87576e+07
P76578	YFHM_ECOLI	yfhM	Uncharacterized lipoprotein YfhM	11	11	6.19298e+06	7.34222e+06	7.31022e+06	6.12764e+06	7.23112e+06	7.79149e+06
P76658	HLDE_ECOLI	hldE	Bifunctional protein HldE	22	22	4.16324e+07	4.10031e+07	4.08168e+07	3.85421e+07	3.89892e+07	4.17635e+07
P76938	EPMC_ECOLI	epmC	Elongation factor P hydroxylase	1	1	5.71956e+06	4.77272e+06	5.78208e+06	5.91119e+06	5.46592e+06	6.37324e+06
P77150	PDXY_ECOLI	pdxY	Pyridoxamine kinase	5	5	1.47229e+07	1.46306e+07	1.39936e+07	1.35363e+07	1.17235e+07	1.25091e+07
P77173	ZIPA_ECOLI	zipA	Cell division protein ZipA	5	5	9.67341e+06	6.43541e+06	9.19279e+06	1.08792e+07	1.06984e+07	9.76849e+06
P77182	MNMC_ECOLI	mnmC	tRNA 5-methylaminomethyl-2-thiouridine biosynthesis bifunctional protein MnmC	3	3	7.14097e+06	6.94056e+06	6.40193e+06	7.43701e+06	7.61195e+06	7.71284e+06
P77202	DSBG_ECOLI	dsbG	Thiol:disulfide interchange protein DsbG	2	2			1.58745e+06	1.82001e+06	1.66043e+06	
P77212	YKGC_ECOLI	ykgC	Probable pyridine nucleotide-disulfide oxidoreductase YkgC	2	2	735090	832095	583562		737763	596332
P77247	YNIC_ECOLI	yniC	2-deoxyglucose-6-phosphate phosphatase	6	6	9.93225e+06	1.10606e+07	1.05559e+07	1.03705e+07	1.06806e+07	1.07243e+07
P77252	YKGE_ECOLI	ykgE	Uncharacterized protein YkgE	1	1	2.51043e+06	2.87581e+06	2.03127e+06	2.88287e+06	2.58102e+06	2.38373e+06
P77258	NEMA_ECOLI	nemA	N-ethylmaleimide reductase	13	13	2.17358e+07	2.39938e+07	2.11384e+07	2.12325e+07	2.03004e+07	2.20052e+07
P77279	YBBL_ECOLI	ybbL	Uncharacterized ABC transporter ATP-binding protein YbbL	3	3	1.01325e+07	1.04587e+07	1.02739e+07	9.89258e+06	9.35611e+06	1.06345e+07
P77285	RNFG_ECOLI	rnfG	Electron transport complex protein RnfG	4	4	6.3957e+06	6.83678e+06	6.95282e+06	6.97562e+06	7.11472e+06	5.9998e+06
P77318	YDEN_ECOLI	ydeN	Uncharacterized sulfatase YdeN	2	2		1.35491e+06		1.21296e+06		
P77330	BORD_ECOLI	borD	Lipoprotein bor homolog from lambdoid prophage DLP12	3	3	4.14636e+08	3.86675e+08	4.44065e+08	4.40224e+08	4.20982e+08	4.43822e+08
P77338	KEFA_ECOLI	kefA	Potassium efflux system KefA	3	3	2.85962e+06	3.68483e+06	3.16394e+06	2.57907e+06	2.64705e+06	2.89089e+06
P77348	MPPA_ECOLI	mppA	Periplasmic murein peptide-binding protein	13	13	2.35595e+07	2.46489e+07	2.29458e+07	2.38577e+07	2.34583e+07	2.28978e+07
P77376	YDGJ_ECOLI	ydgJ	Uncharacterized oxidoreductase YdgJ	9	9	1.84184e+07	1.65918e+07	2.00288e+07	1.94399e+07	1.96365e+07	1.87442e+07
P77395	YBBN_ECOLI	ybbN	Uncharacterized protein YbbN	8	8	1.33799e+07	1.39862e+07	1.27203e+07	1.40901e+07	1.41222e+07	1.41093e+07
P77398	ARNA_ECOLI	arnA	Bifunctional polymyxin resistance protein ArnA	5	5	3.23073e+06	2.03184e+06	3.46445e+06	2.30352e+06	3.11341e+06	3.60163e+06
P77433	YKGG_ECOLI	ykgG	Uncharacterized protein YkgG	6	6	5.58528e+06	5.99007e+06	5.49822e+06	5.79018e+06	5.70466e+06	5.73648e+06
P77434	ALAC_ECOLI	alaC	Glutamate-pyruvate aminotransferase AlaC	6	6	8.97707e+06	9.85952e+06	8.89548e+06	8.99987e+06	9.33308e+06	9.28697e+06
P77444	SUFS_ECOLI	sufS	Cysteine desulfurase	3	3	1.6687e+07	1.5931e+07	1.52698e+07	1.45259e+07	1.47521e+07	1.58896e+07
P77454	GLSA1_ECOLI	glsA1	Glutaminase 1	1	1	5.31799e+06	1.26089e+07	1.18636e+07	1.28323e+07	1.13186e+07	1.29823e+07
P77460	YBCY_ECOLI	ybcY	Putative uncharacterized protein YbcY	1	1	504691	467084	553621	519999	519080	475716
P77475	YQAB_ECOLI	yqaB	Fructose-1-phosphate phosphatase YqaB	2	2	1.28113e+07	1.19323e+07	1.32838e+07	1.09003e+07	9.36518e+06	1.25332e+07
P77488	DXS_ECOLI	dxs	1-deoxy-D-xylulose-5-phosphate synthase	13	13	2.51458e+07	2.60545e+07	2.41164e+07	2.30346e+07	2.32995e+07	2.41938e+07
P77499	SUFC_ECOLI	sufC	Probable ATP-dependent transporter SufC	7	7	5.00968e+06	5.26612e+06	5.28607e+06	4.67495e+06	4.99208e+06	5.04426e+06
P77522	SUFB_ECOLI	sufB	FeS cluster assembly protein SufB	3	3	1.51269e+06	1.60903e+06	1.95388e+06	1.56785e+06	1.86444e+06	1.23483e+06
P77529	YDJN_ECOLI	ydjN	Uncharacterized symporter YdjN	5	5	2.43052e+07	2.31821e+07	2.32462e+07	2.05404e+07	2.38025e+07	2.44447e+07
P77536	YKGF_ECOLI	ykgF	Uncharacterized electron transport protein YkgF	4	4	6.09669e+06	7.03381e+06	6.23948e+06	6.25784e+06	7.06528e+06	6.77558e+06
P77552	YDHQ_ECOLI	ydhQ	Uncharacterized protein YdhQ	6	6	1.37126e+07	1.47617e+07	1.31008e+07	1.41695e+07	1.41892e+07	1.35642e+07
P77561	YDEP_ECOLI	ydeP	Protein YdeP	5	5	1.03717e+06	1.38923e+06	1.31513e+06	1.39897e+06	1.30098e+06	1.37299e+06
P77562	YAIW_ECOLI	yaiW	Uncharacterized protein YaiW	3	3	3.4213e+06	4.1807e+06	3.45444e+06	3.41851e+06	3.3331e+06	3.82937e+06
P77570	ANMK_ECOLI	anmK	Anhydro-N-acetylmuramic acid kinase	4	4	5.0075e+06	5.58138e+06	5.6171e+06	5.17009e+06	5.50092e+06	5.25104e+06
P77611	RNFC_ECOLI	rnfC	Electron transport complex protein RnfC	11	11	6.06436e+06	5.97544e+06	5.69038e+06	6.64586e+06	6.0459e+06	5.6255e+06
P77625	YFBT_ECOLI	yfbT	Sugar phosphatase YfbT	7	7	2.84603e+07	2.975e+07	2.96854e+07	2.92149e+07	2.89914e+07	2.95836e+07
P77649	YDIU_ECOLI	ydiU	UPF0061 protein YdiU	2	2	1.31547e+06					1.48378e+06
P77689	SUFD_ECOLI	sufD	FeS cluster assembly protein SufD	1	1	1.32589e+06	1.70484e+06	1.783e+06	1.71239e+06	1.56715e+06	1.94096e+06
P77690	ARNB_ECOLI	arnB	UDP-4-amino-4-deoxy-L-arabinose--oxoglutarate aminotransferase	3	3	4.19537e+06	4.05021e+06	4.77306e+06	4.31179e+06	3.37082e+06	4.23242e+06
P77717	YBAY_ECOLI	ybaY	Uncharacterized lipoprotein YbaY	5	5	2.14752e+07	2.22018e+07	2.22698e+07	2.23557e+07	2.12778e+07	2.41707e+07
P77718	THII_ECOLI	thiI	tRNA sulfurtransferase	12	12	1.45215e+07	1.40693e+07	1.41397e+07	1.42973e+07	1.40436e+07	1.34738e+07
P77721	YDJF_ECOLI	ydjF	Uncharacterized HTH-type transcriptional regulator YdjF	2	2	735045	649026	853558	1.06744e+06	1.00547e+06	801181
P77735	YAJO_ECOLI	yajO	Uncharacterized oxidoreductase YajO	4	4	1.16633e+07	1.08235e+07	1.09515e+07	1.1183e+07	1.12004e+07	1.19701e+07
P77737	OPPF_ECOLI	oppF	Oligopeptide transport ATP-binding protein OppF	5	5	5.10529e+06	5.18146e+06	4.62273e+06	4.16159e+06	4.41355e+06	5.00688e+06
P77739	YNIA_ECOLI	yniA	Uncharacterized protein YniA	6	6	4.09692e+06	3.77898e+06	4.41172e+06	4.65134e+06	4.41999e+06	4.44812e+06
P77748	YDIJ_ECOLI	ydiJ	Uncharacterized protein YdiJ	7	7	3.22496e+06	4.0606e+06	3.73293e+06	4.0683e+06	3.58665e+06	3.87594e+06
P77754	SPY_ECOLI	spy	Spheroplast protein Y	2	2	854448	1.12124e+06	784597	917418		896539
P77756	QUEC_ECOLI	queC	7-cyano-7-deazaguanine synthase	2	2	6.57844e+06	4.96647e+06	6.81513e+06	4.59265e+06	5.20439e+06	7.05377e+06
P77757	ARNC_ECOLI	arnC	Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase	1	1	3.49045e+06					
P77766	TRPH_ECOLI	trpH	Protein TrpH	1	1	6.90842e+06		5.99622e+06			5.87524e+06
P77774	BAMB_ECOLI	bamB	Outer membrane protein assembly factor BamB	12	12	8.4524e+07	8.45897e+07	7.80817e+07	7.97625e+07	8.16097e+07	7.89188e+07
P77775	YFCH_ECOLI	yfcH	Epimerase family protein YfcH	1	1			396697		359056	
P77781	YDII_ECOLI	ydiI	Esterase YdiI	2	2	1.39139e+06	1.91838e+06	1.27464e+06	1.5356e+06	1.54825e+06	1.16871e+06
P77804	YDGA_ECOLI	ydgA	Protein YdgA	22	22	8.21192e+07	7.84676e+07	8.15311e+07	8.4676e+07	8.32692e+07	8.50865e+07
P77808	CINAL_ECOLI	yfaY	NMN amidohydrolase-like protein YfaY	8	8	8.41507e+06	8.72646e+06	8.36355e+06	8.49421e+06	8.03686e+06	8.44316e+06
