Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj3.mzML
P0A6D0	P0A6D0		argR		1.57157e+06	1.38504e+06	1.5704e+06	1.55364e+06	1.6681e+06	1.27552e+06
P0A6D3	P0A6D3		aroA		5.18028e+06	5.50201e+06	5.14178e+06	5.69056e+06	4.95159e+06	5.88542e+06
P0A6D7	P0A6D7		aroK		1.15772e+07	1.20819e+07	1.16153e+07	1.16641e+07	1.17619e+07	1.15524e+07
P0A6E4	P0A6E4		argG		829931	747658	789432	838766	619347	762213
P0A6E6	P0A6E6		atpC		7.45879e+06	6.97226e+06	7.32184e+06	7.08866e+06	7.446e+06	6.97035e+06
P0A6E9	P0A6E9		bioD2		5.92071e+06	5.51604e+06	5.93868e+06	5.77901e+06	5.53426e+06	6.29379e+06
P0A6F1	P0A6F1		carA		4.86823e+06	4.75336e+06	4.81959e+06	4.65864e+06	4.86568e+06	4.81738e+06
P0A6F3	P0A6F3		glpK		4.89551e+06	4.8767e+06	4.91178e+06	4.8644e+06	4.82175e+06	4.97956e+06
P0A6F5	P0A6F5		groL		7.7559e+07	7.61867e+07	7.62177e+07	7.67091e+07	7.81297e+07	7.67714e+07
P0A6F9	P0A6F9		groS		1.16763e+08	7.7399e+07	1.1295e+08	8.36534e+07	1.12286e+08	7.83784e+07
P0A6G3	P0A6G3		pncC		2.07074e+06	2.12237e+06	2.13221e+06	2.18744e+06	2.08136e+06	2.15193e+06
P0A6G7	P0A6G7		clpP		2.3094e+07	2.25196e+07	2.31376e+07	2.14113e+07	2.34987e+07	2.23181e+07
P0A6H1	P0A6H1		clpX		2.88099e+07	2.89961e+07	2.91263e+07	2.90326e+07	2.85617e+07	2.89673e+07
P0A6H5	P0A6H5		hslU		2.19723e+07	2.18236e+07	2.19461e+07	2.14199e+07	2.19881e+07	2.18853e+07
P0A6H8	P0A6H8		cls		627783	722222	558635	690436	554540	598924
P0A6I0	P0A6I0		cmk		1.02017e+07	1.04913e+07	1.0156e+07	1.03385e+07	1.04046e+07	1.01951e+07
P0A6I3	P0A6I3		coaA		3.215e+06	3.59194e+06	3.36588e+06	3.35726e+06	3.55116e+06	3.58356e+06
P0A6I6	P0A6I6		coaD		1.14431e+06	723830	1.17143e+06	756322	1.21881e+06	707582
P0A6I9	P0A6I9		coaE		1.20357e+06	1.40539e+06	1.15031e+06	1.31864e+06	1.23042e+06	1.39537e+06
P0A6J1	P0A6J1		cysC		1.31838e+06	1.21438e+06	1.24049e+06	1.37217e+06	1.20459e+06	1.44817e+06
P0A6J8	P0A6J8		ddlA		1.84724e+07	1.85203e+07	1.86717e+07	1.93487e+07	1.79094e+07	1.92969e+07
P0A6K3	P0A6K3		def		1.41422e+07	1.28737e+07	1.36383e+07	1.3074e+07	1.40744e+07	1.29851e+07
P0A6K6	P0A6K6		deoB		1.79054e+07	1.78687e+07	1.80834e+07	1.84399e+07	1.8053e+07	1.83974e+07
P0A6L0	P0A6L0		deoC		1.36571e+07	1.33874e+07	1.36923e+07	1.32999e+07	1.37288e+07	1.37537e+07
P0A6L2	P0A6L2		dapA		4.29844e+07	4.09197e+07	4.28843e+07	4.10612e+07	4.35349e+07	4.15109e+07
P0A6L4	P0A6L4		nanA		190433	155663	158079	111593	167481	173395
P0A6L7	P0A6L7		uxaB		1.37456e+06	1.4397e+06	1.33875e+06	1.49139e+06	1.36853e+06	1.4995e+06
P0A6L9	P0A6L9		hscB		4.77601e+06	4.42263e+06	4.7805e+06	4.44912e+06	4.78467e+06	4.61711e+06
P0A6M4	P0A6M4		dtd		2.26934e+06	2.43796e+06	2.09228e+06	2.01044e+06	2.26795e+06	2.33736e+06
P0A6M8	P0A6M8		fusA		1.40692e+08	1.28582e+08	1.38424e+08	1.28181e+08	1.3815e+08	1.25792e+08
P0A6N4	P0A6N4		efp		7.54226e+07	7.69491e+07	7.62295e+07	7.56508e+07	7.21179e+07	7.54829e+07
P0A6N8	P0A6N8		yeiP		1.46684e+07	1.41661e+07	1.43174e+07	1.48068e+07	1.4267e+07	1.45885e+07
P0A6P1	P0A6P1		tsf		1.97192e+08	1.77301e+08	1.92409e+08	1.73935e+08	1.9356e+08	1.81796e+08
P0A6P5	P0A6P5		der		4.22856e+06	4.52076e+06	4.31259e+06	4.58939e+06	4.37437e+06	4.65937e+06
P0A6P7	P0A6P7		engB		8.90418e+06	8.23054e+06	8.53089e+06	8.28594e+06	8.85312e+06	8.5043e+06
P0A6P9	P0A6P9		eno		1.54982e+08	1.46664e+08	1.58585e+08	1.50815e+08	1.5292e+08	1.48727e+08
P0A6Q3	P0A6Q3		fabA		1.37943e+07	1.35715e+07	1.40333e+07	1.30995e+07	1.42057e+07	1.21403e+07
P0A6Q6	P0A6Q6		fabZ		2.372e+07	2.75799e+07	2.25495e+07	2.69345e+07	2.4645e+07	2.63357e+07
P0A6R0	P0A6R0		fabH		1.65758e+07	1.79148e+07	1.69624e+07	1.86138e+07	1.63484e+07	1.8026e+07
P0A6R3	P0A6R3		fis		6.75712e+06	6.36998e+06	6.26711e+06	6.1685e+06	6.67424e+06	5.99952e+06
P0A6S0	P0A6S0		flgH		2.62332e+06	2.49446e+06	2.67283e+06	2.71127e+06	2.63053e+06	2.69504e+06
P0A6S7	P0A6S7		gpsA		5.07975e+06	4.85849e+06	4.93479e+06	4.92861e+06	4.78501e+06	4.95134e+06
P0A6T1	P0A6T1		pgi		3.22157e+07	3.25386e+07	3.1388e+07	3.22731e+07	3.18675e+07	3.16557e+07
P0A6T3	P0A6T3		galK		3.26933e+06	3.07028e+06	3.27715e+06	3.116e+06	3.31034e+06	3.04209e+06
P0A6T5	P0A6T5		folE		4.04824e+06	4.24049e+06	4.11149e+06	4.46171e+06	3.91983e+06	4.23323e+06
P0A6T9	P0A6T9		gcvH		2.05372e+06	1.94519e+06	2.19623e+06	1.80755e+06	2.08932e+06	1.92322e+06
P0A6U3	P0A6U3		mnmG		6.6206e+06	6.35871e+06	6.61153e+06	6.36002e+06	6.60403e+06	6.1783e+06
P0A6U5	P0A6U5		rsmG		5.71797e+06	5.37298e+06	5.67632e+06	5.68436e+06	5.80875e+06	5.68631e+06
P0A6U8	P0A6U8		glgA		2.9984e+06	3.05488e+06	3.05221e+06	3.09117e+06	2.96089e+06	3.00001e+06
P0A6V1	P0A6V1		glgC		7.59263e+06	6.94825e+06	7.31552e+06	7.29219e+06	7.52879e+06	7.38238e+06
P0A6V8	P0A6V8		glk		1.07338e+07	1.08394e+07	1.07414e+07	1.03164e+07	1.05103e+07	1.08104e+07
P0A6W5	P0A6W5		greA		2.46382e+07	2.47423e+07	2.43952e+07	2.43806e+07	2.47239e+07	2.41112e+07
P0A6W9	P0A6W9		gshA		4.57416e+06	4.55408e+06	4.67424e+06	4.5856e+06	4.63817e+06	4.70734e+06
P0A6X1	P0A6X1		hemA			248512		297251		310405
P0A6X3	P0A6X3		hfq		992613	777498	1.04019e+06	841644	981771	763008
P0A6X7	P0A6X7		ihfA		4.6491e+07	4.93697e+07	4.74584e+07	4.79321e+07	4.51335e+07	5.14171e+07
P0A6Y1	P0A6Y1		ihfB		1.14784e+07	1.09014e+07	9.93523e+06	1.26771e+07	1.03068e+07	1.2783e+07
P0A6Y5	P0A6Y5		hslO		6.15246e+06	6.97852e+06	6.43099e+06	6.90145e+06	6.11696e+06	7.05968e+06
P0A6Y8	P0A6Y8		dnaK		4.75046e+07	4.53313e+07	4.82295e+07	4.53786e+07	4.6798e+07	4.52872e+07
P0A6Z1	P0A6Z1		hscA		5.14675e+06	5.01964e+06	5.18559e+06	4.99608e+06	4.99406e+06	5.04029e+06
P0A6Z3	P0A6Z3		htpG		2.8693e+07	2.85325e+07	2.88252e+07	2.84808e+07	2.88486e+07	2.93476e+07
P0A6Z6	P0A6Z6		nikR		2.03632e+06	1.74603e+06	2.07967e+06	1.93197e+06	1.97081e+06	1.96873e+06
P0A705	P0A705		infB		2.14842e+07	2.14934e+07	2.09291e+07	2.15413e+07	2.10678e+07	2.1855e+07
P0A707	P0A707		infC		4.76604e+07	4.47962e+07	4.65566e+07	4.48464e+07	4.70498e+07	4.22297e+07
P0A715	P0A715		kdsA		2.21829e+07	2.3256e+07	2.17842e+07	2.34794e+07	2.13002e+07	2.33866e+07
P0A717	P0A717		prs		3.01885e+07	2.99057e+07	2.8989e+07	2.96603e+07	2.9799e+07	3.04396e+07
P0A720	P0A720		tmk		2.92089e+06	2.83147e+06	2.81438e+06	2.85928e+06	2.85927e+06	2.92412e+06
P0A722	P0A722		lpxA		1.26203e+07	1.15619e+07	1.25832e+07	1.12872e+07	1.27042e+07	1.16933e+07
P0A729	P0A729		yceF		2.157e+06	2.09891e+06	2.19898e+06	2.06828e+06	2.39386e+06	2.08238e+06
P0A731	P0A731		mgsA		3.69316e+06	3.60155e+06	3.77506e+06	3.51055e+06	3.77111e+06	3.62304e+06
P0A734	P0A734		minE		3.5596e+07	3.22938e+07	3.45393e+07	3.34644e+07	3.63068e+07	3.44527e+07
P0A738	P0A738		moaC		1.12059e+06	1.24445e+06	1.10217e+06	1.2996e+06	1.07256e+06	1.33046e+06
P0A744	P0A744		msrA		6.80301e+06	6.71454e+06	6.70468e+06	7.11239e+06	6.35981e+06	6.79527e+06
P0A746	P0A746		msrB		1.78398e+06	1.27588e+06	1.90468e+06	1.33168e+06	1.9963e+06	1.26395e+06
P0A749	P0A749		murA		7.85095e+06	7.69818e+06	8.16357e+06	8.02535e+06	8.04927e+06	8.38836e+06
P0A752	P0A752		nadD		416624	526674	405770	505899	414420	507445
P0A759	P0A759		nagB		4.33236e+06	5.01011e+06	4.11567e+06	5.0091e+06	4.29591e+06	4.8295e+06
P0A763	P0A763		ndk		2.03302e+07	1.79199e+07	1.9447e+07	1.83988e+07	1.98939e+07	1.72927e+07
P0A780	P0A780		nusB		1.13808e+07	1.33177e+07	1.10218e+07	1.32404e+07	1.15307e+07	1.34941e+07
P0A784	P0A784		orn		2.57193e+06	2.58182e+06	2.57688e+06	2.6775e+06	2.65985e+06	2.63803e+06
P0A786	P0A786		pyrB		2.36418e+06	2.42493e+06	2.42787e+06	2.3396e+06	2.23795e+06	2.42807e+06
P0A790	P0A790		panD		7.66882e+06	7.8841e+06	7.71522e+06	7.4944e+06	7.10778e+06	7.15153e+06
P0A794	P0A794		pdxJ		6.32009e+06	6.22373e+06	6.55085e+06	6.22924e+06	6.41849e+06	6.24892e+06
P0A796	P0A796		pfkA		2.14094e+07	2.17139e+07	2.14839e+07	2.15258e+07	2.14354e+07	2.13169e+07
P0A799	P0A799		pgk		4.43136e+08	4.26035e+08	4.35545e+08	4.1681e+08	4.30783e+08	4.18487e+08
P0A7A2	P0A7A2		gpmB		3.82261e+06	3.47991e+06	3.21743e+06	4.24913e+06	3.61662e+06	5.01146e+06
P0A7A5	P0A7A5		pcm		725738	656892	783022	668905	708574	777121
P0A7A7	P0A7A7		plsB		3.03861e+06	3.14373e+06	2.88905e+06	3.26408e+06	3.00261e+06	3.1145e+06
P0A7A9	P0A7A9		ppa		8.93758e+07	8.95094e+07	8.80264e+07	8.64598e+07	8.83722e+07	8.40955e+07
P0A7B1	P0A7B1		ppk		1.40385e+06	1.28282e+06	1.38067e+06	1.35845e+06	1.30465e+06	1.44719e+06
P0A7B5	P0A7B5		proB		4.55805e+06	4.82779e+06	4.57189e+06	4.55491e+06	4.41806e+06	4.80907e+06
P0A7B8	P0A7B8		hslV		1.37723e+07	1.46851e+07	1.48689e+07	1.43682e+07	1.35469e+07	1.38159e+07
P0A7C2	P0A7C2		lexA		3.50596e+07	3.52819e+07	3.56585e+07	3.52252e+07	3.45529e+07	3.55005e+07
P0A7C6	P0A7C6		pepE		5.76729e+06	5.90806e+06	5.68883e+06	5.91289e+06	5.47408e+06	5.92339e+06
P0A7D1	P0A7D1		pth		3.89386e+06	3.71506e+06	3.9824e+06	3.74609e+06	3.72763e+06	3.73557e+06
P0A7D4	P0A7D4		purA		2.02163e+07	2.11774e+07	2.07115e+07	2.16639e+07	2.04572e+07	2.14764e+07
P0A7D7	P0A7D7		purC		6.87672e+06	7.22638e+06	7.04452e+06	7.23398e+06	7.15125e+06	7.29814e+06
P0A7E1	P0A7E1		pyrD		7.16283e+06	7.23271e+06	7.155e+06	7.17445e+06	7.16547e+06	7.28025e+06
P0A7E3	P0A7E3		pyrE		4.75778e+06	4.89594e+06	4.64904e+06	4.76159e+06	4.74473e+06	4.74183e+06
P0A7E5	P0A7E5		pyrG		1.58994e+07	1.56038e+07	1.58639e+07	1.55552e+07	1.58831e+07	1.53471e+07
P0A7E9	P0A7E9		pyrH		7.85382e+06	7.26901e+06	8.01281e+06	7.03523e+06	7.55528e+06	7.50095e+06
P0A7F3	P0A7F3		pyrI		1.88416e+06	2.16233e+06	1.80003e+06	2.07283e+06	1.84122e+06	2.20534e+06
P0A7F6	P0A7F6		speD		1.83311e+06	1.64961e+06	1.76256e+06	1.79792e+06	1.83106e+06	1.93724e+06
P0A7F9	P0A7F9		queA		4.2302e+06	4.08439e+06	4.19705e+06	4.07013e+06	4.6222e+06	4.0802e+06
P0A7G2	P0A7G2		rbfA		2.67714e+07	2.31506e+07	2.5586e+07	2.41211e+07	2.67634e+07	2.41528e+07
P0A7G6	P0A7G6		recA		1.09087e+07	1.07118e+07	1.12144e+07	1.0849e+07	1.11587e+07	1.07786e+07
P0A7H6	P0A7H6		recR		764078	750304	781496	746309	761930	868017
P0A7I0	P0A7I0		prfA		4.17189e+06	4.13092e+06	4.0962e+06	4.23203e+06	4.3104e+06	4.17286e+06
P0A7I4	P0A7I4		prfC		5.03533e+06	4.9392e+06	5.01862e+06	4.87839e+06	5.06975e+06	4.87615e+06
P0A7I7	P0A7I7		ribA		9.44727e+06	8.96177e+06	9.36638e+06	9.36742e+06	9.33927e+06	9.2103e+06
P0A7J0	P0A7J0		ribB		1.27286e+07	1.23099e+07	1.21899e+07	1.23498e+07	1.29551e+07	1.16069e+07
P0A7J3	P0A7J3		rplJ		5.75965e+08	5.89518e+08	5.7123e+08	5.79543e+08	5.62124e+08	5.83178e+08
P0A7J7	P0A7J7		rplK		1.52901e+08	1.54914e+08	1.50098e+08	1.48342e+08	1.52954e+08	1.49816e+08
P0A7K2	P0A7K2		rplL		1.81265e+08	1.88e+08	1.77644e+08	2.01163e+08	1.76756e+08	1.91355e+08
P0A7K6	P0A7K6		rplS		6.55854e+07	6.125e+07	6.52186e+07	6.0622e+07	6.66047e+07	6.10622e+07
P0A7L0	P0A7L0		rplA		3.2918e+08	3.08434e+08	3.2981e+08	3.05831e+08	3.19451e+08	3.06906e+08
P0A7L3	P0A7L3		rplT		3.83827e+07	4.30768e+07	3.81702e+07	4.33346e+07	3.69424e+07	4.34793e+07
P0A7L8	P0A7L8		rpmA		1.19676e+08	1.18264e+08	1.21902e+08	1.20174e+08	1.21068e+08	1.22157e+08
P0A7M2	P0A7M2		rpmB		1.32008e+08	1.40558e+08	1.32109e+08	1.36957e+08	1.33889e+08	1.42148e+08
P0A7M6	P0A7M6		rpmC		2.02543e+07	2.74674e+07	1.95791e+07	2.76569e+07	1.88159e+07	2.86919e+07
P0A7M9	P0A7M9		rpmE		7.60032e+07	7.20626e+07	7.58393e+07	7.27132e+07	7.61527e+07	7.20652e+07
P0A7N4	P0A7N4		rpmF		4.34612e+07	3.80616e+07	4.24525e+07	3.86307e+07	4.57563e+07	3.88811e+07
P0A7N9	P0A7N9		rpmG		1.22982e+08	1.06859e+08	1.21398e+08	1.02232e+08	1.21369e+08	1.09157e+08
P0A7P5	P0A7P5		rpmH		2.67232e+07	2.99649e+07	2.61952e+07	2.7186e+07	2.63961e+07	2.81818e+07
P0A7Q1	P0A7Q1		rpmI		2.06098e+07	1.28584e+07	1.96349e+07	1.23086e+07	2.14407e+07	9.35066e+06
P0A7R1	P0A7R1		rplI		3.26862e+08	2.91547e+08	3.25728e+08	2.87856e+08	3.11827e+08	2.99719e+08
P0A7R5	P0A7R5		rpsJ		1.97397e+08	1.6291e+08	1.95137e+08	1.64265e+08	1.96693e+08	1.66404e+08
P0A7R9	P0A7R9		rpsK		9.33153e+07	8.63337e+07	9.37602e+07	8.77795e+07	9.33017e+07	8.67126e+07
P0A7S3	P0A7S3		rpsL		7.37426e+07	7.73861e+07	7.32563e+07	7.52578e+07	7.37245e+07	7.53481e+07
P0A7S9	P0A7S9		rpsM		3.28031e+07	3.65421e+07	3.27701e+07	3.56404e+07	3.29357e+07	3.53939e+07
P0A7T3	P0A7T3		rpsP		1.03855e+08	9.71151e+07	1.03728e+08	9.76703e+07	1.0228e+08	9.5179e+07
P0A7T7	P0A7T7		rpsR		5.78796e+07	5.42398e+07	5.83423e+07	5.75515e+07	5.89967e+07	5.80277e+07
P0A7U3	P0A7U3		rpsS		8.25076e+07	8.39182e+07	8.18905e+07	8.26564e+07	7.95487e+07	8.28904e+07
P0A7U7	P0A7U7		rpsT		2.95123e+07	2.86308e+07	2.93041e+07	2.74916e+07	2.9164e+07	2.92338e+07
P0A7V0	P0A7V0		rpsB		8.15682e+07	8.31735e+07	8.01976e+07	8.30285e+07	8.09436e+07	7.96115e+07
P0A7V3	P0A7V3		rpsC		9.4917e+07	9.02186e+07	9.35921e+07	9.12276e+07	9.31026e+07	8.83662e+07
P0A7V8	P0A7V8		rpsD		1.94195e+08	1.95011e+08	1.9941e+08	1.95513e+08	1.89797e+08	2.00606e+08
P0A7W1	P0A7W1		rpsE		1.42409e+08	1.2651e+08	1.4029e+08	1.27641e+08	1.43039e+08	1.26774e+08
P0A7W7	P0A7W7		rpsH		5.05028e+07	4.9808e+07	5.11579e+07	4.78016e+07	5.08326e+07	4.64894e+07
P0A7X3	P0A7X3		rpsI		8.94317e+07	8.06737e+07	8.92605e+07	8.12978e+07	9.37716e+07	8.40334e+07
P0A7X6	P0A7X6		rimM		5.5868e+06	5.52631e+06	5.54368e+06	5.43304e+06	5.3864e+06	5.31904e+06
P0A7Y0	P0A7Y0		rnc		9.86479e+06	9.4143e+06	1.00097e+07	9.61054e+06	1.01737e+07	9.52579e+06
P0A7Y8	P0A7Y8		rnpA		1.08095e+06	1.04955e+06	975616	981441	1.10529e+06	987197
P0A7Z0	P0A7Z0		rpiA		2.28956e+07	2.29045e+07	2.18016e+07	2.23515e+07	2.22257e+07	2.17678e+07
P0A7Z4	P0A7Z4		rpoA		1.29204e+08	1.23327e+08	1.2817e+08	1.21914e+08	1.26274e+08	1.22063e+08
P0A800	P0A800		rpoZ		4.65456e+07	4.10564e+07	4.69097e+07	4.16874e+07	4.6021e+07	4.25802e+07
P0A805	P0A805		frr		2.94222e+07	2.90071e+07	2.91365e+07	2.88826e+07	2.78213e+07	2.98295e+07
P0A809	P0A809		ruvA		589099	479691	647819	493721	664247	431732
P0A812	P0A812		ruvB		1.11286e+06	1.13025e+06	1.09886e+06	1.18717e+06	1.00709e+06	1.14292e+06
P0A817	P0A817		metK		2.50308e+07	2.69766e+07	2.39772e+07	2.64225e+07	2.3591e+07	2.6071e+07
P0A821	P0A821		selA		1.21272e+06	1.19786e+06	1.23091e+06	1.18163e+06	1.23606e+06	1.20547e+06
P0A825	P0A825		glyA		2.72355e+07	2.62002e+07	2.7494e+07	2.52762e+07	2.77511e+07	2.56609e+07
P0A832	P0A832		smpB		3.69314e+06	4.11129e+06	3.76948e+06	4.21586e+06	3.93906e+06	3.79684e+06
P0A836	P0A836		sucC		8.8782e+06	8.77487e+06	9.08582e+06	8.88256e+06	9.14264e+06	9.30831e+06
P0A840	P0A840		surE		1.74754e+06	1.625e+06	1.7454e+06	1.59198e+06	1.80003e+06	1.64737e+06
P0A843	P0A843		tatE		8.12583e+06	8.83367e+06	8.98117e+06	8.74366e+06	8.19571e+06	8.12506e+06
P0A847	P0A847		tgt		3.07817e+06	3.01775e+06	3.18964e+06	3.07501e+06	2.97751e+06	3.10207e+06
P0A850	P0A850		tig		1.52222e+08	1.34733e+08	1.4995e+08	1.35893e+08	1.48003e+08	1.36874e+08
P0A853	P0A853		tnaA		3.32878e+06	3.51907e+06	3.43651e+06	3.31515e+06	3.38412e+06	3.4476e+06
P0A855	P0A855		tolB		1.96901e+07	1.80959e+07	1.92638e+07	1.91822e+07	1.97982e+07	1.84702e+07
P0A858	P0A858		tpiA		7.6697e+07	7.67424e+07	7.5877e+07	7.51325e+07	7.73131e+07	7.2175e+07
P0A862	P0A862		tpx		4.10127e+07	4.11919e+07	4.15027e+07	4.13294e+07	4.05419e+07	4.18614e+07
P0A867	P0A867		talA		4.47516e+06	4.40646e+06	4.42477e+06	4.33089e+06	4.23189e+06	4.3973e+06
P0A870	P0A870		talB		4.64404e+07	4.38168e+07	4.58407e+07	4.4414e+07	4.58374e+07	4.44945e+07
P0A873	P0A873		trmD		3.69348e+06	4.00382e+06	3.62295e+06	3.9081e+06	3.72417e+06	4.06609e+06
P0A877	P0A877		trpA		1.53362e+06	1.43137e+06	1.57284e+06	1.50249e+06	1.51985e+06	1.41121e+06
P0A879	P0A879		trpB		568399	502736	485537	499207	609162	521504
P0A881	P0A881		trpR		2.3143e+06	2.43219e+06	2.38371e+06	2.20515e+06	2.24176e+06	2.80699e+06
P0A884	P0A884		thyA		8.9722e+06	9.16039e+06	8.78882e+06	9.30322e+06	9.02064e+06	9.28626e+06
P0A887	P0A887		ubiE		9.46773e+06	8.68053e+06	9.46182e+06	8.75116e+06	9.30396e+06	9.08003e+06
P0A890	P0A890		tusA		1.08098e+06	946299	976390	909370	1.01455e+06	762566
P0A894	P0A894		yhbJ		1.50212e+06	1.3836e+06	1.54065e+06	1.41339e+06	1.55173e+06	1.46262e+06
P0A898	P0A898		ybeY		3.73201e+06	3.19633e+06	3.49728e+06	3.19359e+06	3.46943e+06	3.02601e+06
P0A8A0	P0A8A0		yebC		4.84682e+06	4.97631e+06	4.76116e+06	4.75279e+06	5.0776e+06	5.19663e+06
P0A8A2	P0A8A2		yeeN		8.0056e+06	9.03417e+06	8.19934e+06	9.43211e+06	7.90955e+06	9.15431e+06
P0A8A4	P0A8A4		ppsR		2.0602e+06	2.08179e+06	1.87196e+06	2.14673e+06	1.88873e+06	2.17127e+06
P0A8A8	P0A8A8		rimP		1.85563e+07	1.57038e+07	1.93816e+07	1.83228e+07	1.97566e+07	1.78084e+07
P0A8B2	P0A8B2		yfcN		1.41813e+06	1.5314e+06	1.38455e+06	1.71757e+06	1.29484e+06	1.64102e+06
P0A8B5	P0A8B5		ybaB		1.28978e+06	1.56551e+06	1.13962e+06	1.70609e+06	1.90023e+06	1.89879e+06
P0A8C1	P0A8C1		ybjQ		1.28227e+06	1.04263e+06	610922	877350	1.17538e+06	1.02667e+06
P0A8C4	P0A8C4		ygfB		3.03863e+06	3.18439e+06	3.03697e+06	3.10651e+06	3.06858e+06	3.2534e+06
P0A8D0	P0A8D0		nrdR		1.40142e+06	1.34137e+06	1.24256e+06	1.33249e+06	1.34345e+06	1.38948e+06
P0A8D3	P0A8D3		yaiI		2.52883e+06	2.46395e+06	2.54288e+06	2.52913e+06	2.50356e+06	2.37703e+06
P0A8D6	P0A8D6		ymdB		1.38886e+06	1.32016e+06	1.39927e+06	1.36651e+06	1.23668e+06	1.386e+06
P0A8E1	P0A8E1		ycfP		1.10052e+07	1.23523e+07	1.12354e+07	1.23324e+07	1.11072e+07	1.15647e+07
P0A8E5	P0A8E5		yacL		585797	516591	579352	572202	575588	445635
P0A8E7	P0A8E7		yajQ		1.64221e+07	1.4414e+07	1.60709e+07	1.46098e+07	1.59264e+07	1.44875e+07
P0A8F0	P0A8F0		upp		3.01044e+07	3.06209e+07	2.99645e+07	3.09036e+07	2.92808e+07	2.99489e+07
P0A8F4	P0A8F4		udk		7.10391e+06	7.60408e+06	6.75163e+06	7.79375e+06	7.24526e+06	7.48882e+06
P0A8F8	P0A8F8		uvrB		1.82297e+06	1.9509e+06	1.88327e+06	1.96885e+06	1.97405e+06	1.84434e+06
P0A8G3	P0A8G3		uxaC		1.31591e+06	1.27824e+06	1.25745e+06	1.38961e+06	1.38829e+06	1.39892e+06
P0A8G6	P0A8G6		wrbA		8.76765e+06	8.46414e+06	8.45248e+06	8.23775e+06	8.29787e+06	8.33138e+06
P0A8G9	P0A8G9		xseB		8.89346e+06	9.46734e+06	8.82411e+06	9.57093e+06	8.63216e+06	9.90517e+06
P0A8H8	P0A8H8		yacG		2.07356e+06	2.13982e+06	2.17993e+06	2.20027e+06	2.17833e+06	1.97909e+06
P0A8I1	P0A8I1		yqgF		1.44597e+06	1.33816e+06	1.52427e+06	1.42171e+06	1.46978e+06	1.48165e+06
P0A8I3	P0A8I3		yaaA		4.20268e+06	3.865e+06	4.04094e+06	3.73322e+06	4.24766e+06	3.6516e+06
P0A8I5	P0A8I5		trmB		6.4769e+06	5.90625e+06	6.63014e+06	6.17865e+06	6.64199e+06	6.18552e+06
P0A8I8	P0A8I8		rlmH		3.9588e+06	3.862e+06	3.77454e+06	3.91902e+06	3.88702e+06	3.88857e+06
P0A8J2	P0A8J2		dnaT		1.15133e+06	922586	1.08709e+06	1.08996e+06	1.09241e+06	969212
P0A8J4	P0A8J4		ybeD		1.52383e+07	1.36532e+07	1.49538e+07	1.38144e+07	1.50661e+07	1.40896e+07
P0A8J8	P0A8J8		rhlB		5.61871e+06	5.50181e+06	5.63315e+06	5.58061e+06	5.61148e+06	5.71755e+06
P0A8K1	P0A8K1		psd		4.06788e+06	4.20421e+06	4.64537e+06	4.00658e+06	4.1686e+06	4.47978e+06
P0A8K5	P0A8K5		yaeP		1.40128e+06	1.46423e+06	1.39058e+06	1.40759e+06	1.45743e+06	1.38131e+06
P0A8L1	P0A8L1		serS		2.68113e+07	2.80909e+07	2.68479e+07	2.73488e+07	2.66924e+07	2.76209e+07
P0A8M0	P0A8M0		asnS		2.81609e+07	2.94735e+07	2.81784e+07	2.92493e+07	2.8101e+07	2.96494e+07
P0A8M3	P0A8M3		thrS		1.04044e+07	1.00594e+07	1.02628e+07	9.68835e+06	1.03083e+07	1.0297e+07
P0A8M6	P0A8M6		yeeX		8.21113e+06	8.61808e+06	7.98399e+06	9.30268e+06	8.13083e+06	8.59835e+06
P0A8N0	P0A8N0		matP		373883	451093	333104	393782	342217	438107
P0A8N3	P0A8N3		lysS		3.67115e+07	3.50322e+07	3.64633e+07	3.59156e+07	3.64866e+07	3.59107e+07
P0A8N5	P0A8N5		lysU		2.15014e+07	2.0826e+07	2.13733e+07	2.06692e+07	2.16654e+07	2.05613e+07
P0A8N7	P0A8N7		epmA		2.94368e+06	2.85824e+06	2.82506e+06	2.90007e+06	2.81251e+06	2.8464e+06
P0A8P3	P0A8P3		yggX		1.99099e+07	2.08653e+07	2.03846e+07	2.20268e+07	2.05169e+07	2.17229e+07
P0A8Q0	P0A8Q0		frdC		2.27268e+06	2.53337e+06	2.48417e+06	2.50242e+06	2.50983e+06	2.29109e+06
P0A8Q6	P0A8Q6		clpS		1.55401e+06	1.33988e+06	1.62152e+06	1.41919e+06	1.59747e+06	1.35572e+06
P0A8R0	P0A8R0		rraA		1.92085e+07	1.78872e+07	1.95946e+07	1.84581e+07	1.92238e+07	1.87233e+07
