Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj1.mzML
P00490	PHSM_ECOLI	malP	Maltodextrin phosphorylase	31	31	3.68809e+07	3.6402e+07	3.83966e+07	3.65973e+07	3.60141e+07	3.8138e+07
P00509	AAT_ECOLI	aspC	Aspartate aminotransferase	26	26	9.25565e+07	8.98124e+07	9.11782e+07	9.54732e+07	9.16087e+07	9.14255e+07
P00547	KHSE_ECOLI	thrB	Homoserine kinase	2	2		4.01239e+06	3.59319e+06	3.95806e+06	4.19049e+06	3.78644e+06
P00550	PTM3C_ECOLI	mtlA	PTS system mannitol-specific EIICBA component	4	4	3.21574e+06	2.79831e+06	3.36675e+06	3.27434e+06	3.23755e+06	3.27034e+06
P00561	AK1H_ECOLI	thrA	Bifunctional aspartokinase/homoserine dehydrogenase 1	12	12	1.10969e+07	1.1105e+07	1.10923e+07	1.04491e+07	1.058e+07	1.16189e+07
P00562	AK2H_ECOLI	metL	Bifunctional aspartokinase/homoserine dehydrogenase 2	14	14	7.20543e+06	7.25108e+06	7.49225e+06	7.25311e+06	7.37056e+06	7.59634e+06
P00579	RPOD_ECOLI	rpoD	RNA polymerase sigma factor RpoD	20	19	8.22175e+07	8.25267e+07	8.24487e+07	9.08754e+07	8.78037e+07	8.69673e+07
P00582	DPO1_ECOLI	polA	DNA polymerase I	37	37	2.24645e+07	2.25624e+07	2.28664e+07	2.1951e+07	2.16054e+07	2.28609e+07
P00709ups|LALBA_HUMAN_UPS	Alpha-lactalbumin	Alpha-lactalbumin		2	2		6.54619e+07		6.88677e+07	7.96913e+07	
P00803	LEP_ECOLI	lepB	Signal peptidase I	6	6	1.35016e+07	1.42309e+07	1.28633e+07	1.33763e+07	1.48211e+07	1.29659e+07
P00805	ASPG2_ECOLI	ansB	L-asparaginase 2	19	19	1.31471e+08	1.27322e+08	1.33819e+08	1.29943e+08	1.31526e+08	1.32095e+08
P00811	AMPC_ECOLI	ampC	Beta-lactamase	5	5	5.06917e+06	5.68407e+06	5.36273e+06	5.72994e+06	5.54995e+06	4.93558e+06
P00861	DCDA_ECOLI	lysA	Diaminopimelate decarboxylase	2	2	1.3474e+06	1.22632e+06	1.17689e+06	1.11647e+06	1.44876e+06	1.37453e+06
P00864	CAPP_ECOLI	ppc	Phosphoenolpyruvate carboxylase	39	39	5.96241e+07	6.01824e+07	5.91747e+07	6.07628e+07	6.1567e+07	5.96955e+07
P00887	AROH_ECOLI	aroH	Phospho-2-dehydro-3-deoxyheptonate aldolase, Trp-sensitive	4	4	7.19953e+06	8.51926e+06	7.38597e+06	8.48295e+06	9.1212e+06	7.38806e+06
P00888	AROF_ECOLI	aroF	Phospho-2-dehydro-3-deoxyheptonate aldolase, Tyr-sensitive	7	6	9.90373e+06	8.93746e+06	1.01545e+07	1.02247e+07	1.00367e+07	1.04464e+07
P00892	ILVG_ECOLI	ilvG	Acetolactate synthase isozyme 2 large subunit	1	1		308365	409791		338872	409507
P00894	ILVH_ECOLI	ilvH	Acetolactate synthase isozyme 3 small subunit	3	3	825137	850092	953573	898140	822850	899739
P00914	PHR_ECOLI	phrB	Deoxyribodipyrimidine photo-lyase	3	3	871585	818849	853340	716738	787061	802218
P00915ups|CAH1_HUMAN_UPS	Carbonic	Carbonic		10	10		1.25346e+08		1.15701e+08	1.32912e+08	
P00918ups|CAH2_HUMAN_UPS	Carbonic	Carbonic		12	12		1.85802e+08		1.81876e+08	1.88753e+08	
P00926	SDHD_ECOLI	dsdA	D-serine dehydratase	4	4	1.49427e+06	1.36031e+06	1.52068e+06	1.27119e+06	1.43259e+06	1.55474e+06
P00934	THRC_ECOLI	thrC	Threonine synthase	14	14	1.64709e+07	1.6807e+07	1.6763e+07	1.61287e+07	1.76887e+07	1.70085e+07
P00935	METB_ECOLI	metB	Cystathionine gamma-synthase	2	2	2.11536e+06	2.4024e+06	1.90216e+06	1.95401e+06	2.26309e+06	1.96885e+06
P00936	CYAA_ECOLI	cyaA	Adenylate cyclase	3	3		2.43699e+06		1.91206e+06	2.72384e+06	2.2929e+06
P00946	MANA_ECOLI	manA	Mannose-6-phosphate isomerase	11	11	4.9458e+07	5.02921e+07	4.79589e+07	4.96601e+07	4.9753e+07	5.11145e+07
P00954	SYW_ECOLI	trpS	Tryptophan--tRNA ligase	12	12	7.67708e+07	8.1588e+07	7.56674e+07	8.0418e+07	8.02006e+07	7.37793e+07
P00956	SYI_ECOLI	ileS	Isoleucine--tRNA ligase	37	37	1.0298e+08	1.09923e+08	1.02489e+08	1.09167e+08	1.11985e+08	1.07073e+08
P00957	SYA_ECOLI	alaS	Alanine--tRNA ligase	40	40	1.20417e+08	1.22606e+08	1.20405e+08	1.26058e+08	1.2545e+08	1.20449e+08
P00959	SYM_ECOLI	metG	Methionine--tRNA ligase	33	33	6.37074e+07	6.4073e+07	6.21154e+07	6.30819e+07	6.39694e+07	6.35568e+07
P00960	SYGA_ECOLI	glyQ	Glycine--tRNA ligase alpha subunit	9	9	2.9351e+07	2.99441e+07	2.90088e+07	3.01087e+07	2.84459e+07	3.03483e+07
P00961	SYGB_ECOLI	glyS	Glycine--tRNA ligase beta subunit	40	40	7.3525e+07	7.3211e+07	7.28146e+07	7.27138e+07	7.34559e+07	7.41794e+07
P00962	SYQ_ECOLI	glnS	Glutamine--tRNA ligase	26	26	7.17774e+07	7.34461e+07	6.86152e+07	7.07769e+07	7.53749e+07	7.10044e+07
P00963	ASNA_ECOLI	asnA	Aspartate--ammonia ligase	9	9	9.91452e+07	9.91702e+07	1.01266e+08	9.53633e+07	9.73085e+07	9.52076e+07
P00968	CARB_ECOLI	carB	Carbamoyl-phosphate synthase large chain	31	31	1.7886e+07	1.8231e+07	1.77586e+07	1.82733e+07	1.84275e+07	1.84059e+07
P01008ups|ANT3_HUMAN_UPS	Antithrombin-III	Antithrombin-III		15	15		1.54611e+08		1.47027e+08	1.48514e+08	
P01112ups|RASH_HUMAN_UPS	GTPase	GTPase		8	8		7.30165e+07		7.86676e+07	7.75975e+07	
P01127ups|PDGFB_HUMAN_UPS	Platelet-derived	Platelet-derived		4	4		1.01978e+08		1.0189e+08	1.01781e+08	
P01133ups|EGF_HUMAN_UPS	Pro-Epidermal	Pro-Epidermal		1	1		5.063e+07		4.61775e+07	5.0846e+07	
P01344ups|IGF2_HUMAN_UPS	Insulin-like	Insulin-like		1	1		7.0882e+07		6.53839e+07	6.89012e+07	
P01375ups|TNFA_HUMAN_UPS	Tumor	Tumor		7	7		9.5879e+07		9.35291e+07	9.45347e+07	
P01579ups|IFNG_HUMAN_UPS	Interferon	Interferon		8	8		1.2897e+08		1.32757e+08	1.31797e+08	
P02144ups|MYG_HUMAN_UPS	Myoglobin	Myoglobin		9	9		1.4302e+08		1.40333e+08	1.48808e+08	
P02358	RS6_ECOLI	rpsF	30S ribosomal protein S6	10	10	7.99917e+08	8.51325e+08	7.82445e+08	8.9729e+08	8.51526e+08	8.14149e+08
P02359	RS7_ECOLI	rpsG	30S ribosomal protein S7	14	14	8.63061e+08	8.58409e+08	8.27513e+08	8.38853e+08	8.95816e+08	8.40856e+08
P02413	RL15_ECOLI	rplO	50S ribosomal protein L15	12	12	7.80355e+08	7.33802e+08	7.6612e+08	7.6283e+08	7.52181e+08	7.80768e+08
P02741ups|CRP_HUMAN_UPS	C-reactive	C-reactive		6	6		1.66808e+07		1.70716e+07	1.74344e+07	
P02753ups|RETBP_HUMAN_UPS	Retinol-binding	Retinol-binding		4	4		1.7689e+07		1.94599e+07	1.94475e+07	
P02768ups|ALBU_HUMAN_UPS	Serum	Serum		23	23		2.51021e+08		2.59148e+08	2.52563e+08	
P02787ups|TRFE_HUMAN_UPS	Serotransferrin	Serotransferrin		20	20		1.07353e+08		1.04004e+08	1.06508e+08	
P02788ups|TRFL_HUMAN_UPS	Lactotransferrin	Lactotransferrin		23	23		1.38381e+08		1.42331e+08	1.39987e+08	
P02918	PBPA_ECOLI	mrcA	Penicillin-binding protein 1A	10	10	3.02556e+07	3.01853e+07	3.06738e+07	3.05175e+07	3.07493e+07	2.90819e+07
P02919	PBPB_ECOLI	mrcB	Penicillin-binding protein 1B	16	16	3.49503e+07	3.79638e+07	3.78451e+07	3.83997e+07	4.21443e+07	3.61057e+07
P02925	RBSB_ECOLI	rbsB	D-ribose-binding periplasmic protein	14	14	3.91103e+07	4.20097e+07	4.00641e+07	4.15125e+07	4.06638e+07	3.96182e+07
P02930	TOLC_ECOLI	tolC	Outer membrane protein TolC	15	15	1.17493e+08	1.13118e+08	1.1388e+08	1.14535e+08	1.13074e+08	1.15173e+08
P02931	OMPF_ECOLI	ompF	Outer membrane protein F	16	15	1.92658e+08	1.8226e+08	1.92118e+08	1.94023e+08	1.81221e+08	1.8673e+08
P02932	PHOE_ECOLI	phoE	Outer membrane pore protein E	1	1	1.16885e+06	1.17979e+06	972969	1.30598e+06	1.00622e+06	1.11764e+06
P02942	MCP1_ECOLI	tsr	Methyl-accepting chemotaxis protein I	12	12	3.65341e+07	4.1246e+07	3.94404e+07	4.11174e+07	4.19701e+07	3.90433e+07
P02943	LAMB_ECOLI	lamB	Maltoporin	9	9	8.62693e+06	8.93414e+06	8.24753e+06	8.21553e+06	9.44328e+06	9.39586e+06
P03004	DNAA_ECOLI	dnaA	Chromosomal replication initiator protein DnaA	13	13	5.49335e+06	5.58101e+06	5.76322e+06	5.70242e+06	6.07697e+06	5.67604e+06
P03007	DPO3E_ECOLI	dnaQ	DNA polymerase III subunit epsilon	2	2	1.43446e+06	1.67445e+06	1.82808e+06		1.5722e+06	1.76512e+06
P03018	UVRD_ECOLI	uvrD	DNA helicase II	10	10	7.1909e+06	8.16688e+06	7.33372e+06	7.25116e+06	7.91782e+06	7.33355e+06
P03023	LACI_ECOLI	lacI	Lactose operon repressor	2	2	3.84049e+06	4.10337e+06	4.06033e+06	3.99123e+06	4.29718e+06	3.80175e+06
P03024	GALR_ECOLI	galR	HTH-type transcriptional regulator GalR	3	3	6.18829e+06	6.33227e+06	6.52415e+06	7.11938e+06	7.07841e+06	5.42242e+06
P03817	MIOC_ECOLI	mioC	Protein MioC	1	1	3.31674e+07	3.40653e+07	3.36172e+07	3.67996e+07	3.41447e+07	3.2935e+07
P03841	MALM_ECOLI	malM	Maltose operon periplasmic protein	6	6	3.17215e+07	3.07461e+07	3.13356e+07	2.97843e+07	2.98684e+07	3.02944e+07
P04036	DAPB_ECOLI	dapB	4-hydroxy-tetrahydrodipicolinate reductase	8	8	3.16939e+07	3.25121e+07	3.00046e+07	3.2537e+07	3.17279e+07	3.17599e+07
P04040ups|CATA_HUMAN_UPS	Catalase	Catalase		24	24		5.14502e+07		5.12565e+07	5.23518e+07	
P04079	GUAA_ECOLI	guaA	GMP synthase [glutamine-hydrolyzing]	26	26	7.12409e+07	6.96989e+07	7.07994e+07	6.99829e+07	7.01908e+07	7.32075e+07
P04335	FRSA_ECOLI	frsA	Esterase FrsA	14	14	1.51686e+07	1.51892e+07	1.59181e+07	1.57215e+07	1.66832e+07	1.52034e+07
P04425	GSHB_ECOLI	gshB	Glutathione synthetase	14	14	3.18077e+07	3.34399e+07	3.35239e+07	3.36028e+07	3.35782e+07	3.59288e+07
P04693	TYRB_ECOLI	tyrB	Aromatic-amino-acid aminotransferase	4	4	2.39037e+07	2.65114e+07	2.43185e+07	2.70719e+07	2.5981e+07	2.42298e+07
P04805	SYE_ECOLI	gltX	Glutamate--tRNA ligase	23	23	1.30222e+08	1.37272e+08	1.27409e+08	1.37932e+08	1.40517e+08	1.32454e+08
P04825	AMPN_ECOLI	pepN	Aminopeptidase N	27	27	7.4696e+07	7.81989e+07	7.34015e+07	7.65841e+07	7.71279e+07	7.77262e+07
P04846	NLPA_ECOLI	nlpA	Lipoprotein 28	2	2	7.29219e+06	7.79474e+06	7.25263e+06	7.95038e+06	7.85027e+06	7.2879e+06
P04949	FLIC_ECOLI	fliC	Flagellin	15	15	3.52835e+08	3.44605e+08	3.65698e+08	3.40301e+08	3.49586e+08	3.60763e+08
P04951	KDSB_ECOLI	kdsB	3-deoxy-manno-octulosonate cytidylyltransferase	6	6	3.25283e+07	3.50847e+07	3.36939e+07	3.43395e+07	3.50766e+07	3.32861e+07
P04968	ILVA_ECOLI	ilvA	L-threonine dehydratase biosynthetic IlvA	4	4	1.21921e+06	1.19586e+06	1.04799e+06	1.13175e+06	1.1829e+06	1.11354e+06
P04982	RBSD_ECOLI	rbsD	D-ribose pyranase	1	1	5.89874e+06	5.33895e+06	5.9973e+06	6.39232e+06	6.21454e+06	6.52589e+06
P04994	EX7L_ECOLI	xseA	Exodeoxyribonuclease 7 large subunit	3	3	3.57865e+06	4.29665e+06	4.1545e+06	3.75629e+06	3.066e+06	3.80288e+06
P04995	EX1_ECOLI	sbcB	Exodeoxyribonuclease I	7	7	7.33797e+06	7.58267e+06	7.18524e+06	7.4024e+06	7.70536e+06	7.84045e+06
P05020	PYRC_ECOLI	pyrC	Dihydroorotase	11	11	1.99164e+07	1.94334e+07	1.94827e+07	1.94343e+07	2.00438e+07	1.9356e+07
P05041	PABB_ECOLI	pabB	Para-aminobenzoate synthase component 1	4	4	4.96064e+06	5.60275e+06	5.54774e+06	5.45012e+06	5.77807e+06	4.939e+06
P05055	PNP_ECOLI	pnp	Polyribonucleotide nucleotidyltransferase	33	33	1.83162e+08	1.86531e+08	1.81454e+08	1.90537e+08	1.90081e+08	1.84065e+08
P05100	3MG1_ECOLI	tag	DNA-3-methyladenine glycosylase 1	1	1	5.00053e+06	7.27352e+06	5.56541e+06	6.71338e+06	6.36025e+06	5.82295e+06
P05194	AROD_ECOLI	aroD	3-dehydroquinate dehydratase	5	5	2.32404e+07	2.38797e+07	2.16629e+07	2.40644e+07	2.41709e+07	2.32099e+07
P05413ups|FABPH_HUMAN_UPS	Fatty	Fatty		10	10		1.15918e+08		1.20434e+08	1.21692e+08	
P05458	PTRA_ECOLI	ptrA	Protease 3	11	11	5.62375e+06	5.03502e+06	5.86182e+06	5.62764e+06	5.53117e+06	5.4723e+06
P05459	PDXB_ECOLI	pdxB	Erythronate-4-phosphate dehydrogenase	16	16	3.06814e+07	3.27043e+07	3.21968e+07	3.39818e+07	3.24075e+07	3.24764e+07
P05523	FPG_ECOLI	mutM	Formamidopyrimidine-DNA glycosylase	1	1		1.68405e+06		1.21639e+06		
P05637	APAH_ECOLI	apaH	Bis(5'-nucleosyl)-tetraphosphatase [symmetrical]	8	8	8.00469e+06	8.72018e+06	8.31095e+06	8.0053e+06	8.69972e+06	8.45851e+06
P05719	T1SK_ECOLI	hsdS	Type-1 restriction enzyme EcoKI specificity protein	4	4	1.08996e+07	9.9138e+06	1.17432e+07	1.03226e+07	8.80712e+06	1.15792e+07
P05791	ILVD_ECOLI	ilvD	Dihydroxy-acid dehydratase	12	12	1.36718e+07	1.46509e+07	1.40038e+07	1.44742e+07	1.49066e+07	1.44153e+07
P05793	ILVC_ECOLI	ilvC	Ketol-acid reductoisomerase	13	13	2.16318e+07	2.06941e+07	2.17955e+07	2.18423e+07	2.06023e+07	2.21641e+07
P05825	FEPA_ECOLI	fepA	Ferrienterobactin receptor	14	14	9.29624e+06	9.45363e+06	9.01299e+06	8.71581e+06	8.97102e+06	9.57919e+06
P05852	GCP_ECOLI	gcp	Probable tRNA threonylcarbamoyladenosine biosynthesis protein Gcp	4	4	7.6174e+06	7.99283e+06	8.19591e+06	8.51967e+06	8.4625e+06	7.70731e+06
P06129	BTUB_ECOLI	btuB	Vitamin B12 transporter BtuB	25	25	4.74747e+07	4.64364e+07	4.717e+07	4.5552e+07	5.00767e+07	4.62946e+07
P06136	FTSQ_ECOLI	ftsQ	Cell division protein FtsQ	3	3	2.95232e+07	3.40297e+07	3.40747e+07	3.48884e+07	3.03478e+07	3.19393e+07
P06149	DLD_ECOLI	dld	D-lactate dehydrogenase	20	20	1.85801e+07	2.08862e+07	1.90677e+07	1.96867e+07	2.06818e+07	1.79007e+07
P06282	CDH_ECOLI	cdh	CDP-diacylglycerol pyrophosphatase	5	5	6.64494e+06	7.77106e+06	7.4368e+06	7.9416e+06	7.95103e+06	7.73924e+06
P06396ups|GELS_HUMAN_UPS	Gelsolin	Gelsolin		21	21		6.20775e+07		6.10438e+07	6.1304e+07	
P06610	BTUE_ECOLI	btuE	Vitamin B12 transport periplasmic protein BtuE	7	7	4.9867e+07	5.26862e+07	4.89895e+07	5.03994e+07	5.43538e+07	4.82447e+07
P06611	BTUD_ECOLI	btuD	Vitamin B12 import ATP-binding protein BtuD	2	2	1.18406e+06	1.0457e+06	1.28089e+06	1.2077e+06	1.21305e+06	
P06612	TOP1_ECOLI	topA	DNA topoisomerase 1	23	23	2.65083e+07	2.54306e+07	2.70219e+07	2.59725e+07	2.71554e+07	2.7098e+07
P06616	ERA_ECOLI	era	GTPase Era	9	9	9.37809e+06	8.17181e+06	9.69246e+06	9.03271e+06	8.24626e+06	1.10551e+07
P06709	BIRA_ECOLI	birA	Bifunctional protein BirA	6	6	5.4877e+06	4.62086e+06	5.41326e+06	4.83714e+06	5.24598e+06	5.95014e+06
P06710	DPO3X_ECOLI	dnaX	DNA polymerase III subunit tau	8	8	4.37036e+06	4.29682e+06	4.61171e+06	3.60211e+06	4.26008e+06	4.58469e+06
P06715	GSHR_ECOLI	gor	Glutathione reductase	13	13	2.1923e+07	2.33881e+07	2.15291e+07	2.41182e+07	2.33578e+07	2.19727e+07
P06721	METC_ECOLI	metC	Cystathionine beta-lyase MetC	3	3	2.5975e+06	1.82636e+06	2.31024e+06	1.75473e+06	2.2163e+06	2.74566e+06
P06722	MUTH_ECOLI	mutH	DNA mismatch repair protein MutH	3	3	2.57833e+06	2.61409e+06	2.44604e+06	2.55893e+06	2.37558e+06	2.49884e+06
P06732ups|KCRM_HUMAN_UPS	Creatine	Creatine		19	19		8.08902e+07		8.04949e+07	8.19356e+07	
P06846	EBGR_ECOLI	ebgR	HTH-type transcriptional regulator EbgR	8	8	3.99795e+06	4.40919e+06	4.31847e+06	4.21623e+06	3.83304e+06	4.39029e+06
P06959	ODP2_ECOLI	aceF	Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex	35	35	2.79263e+08	2.79719e+08	2.78276e+08	2.79919e+08	2.93318e+08	2.8058e+08
P06961	CCA_ECOLI	cca	Multifunctional CCA protein	8	8	7.42905e+06	6.37015e+06	7.04292e+06	6.90686e+06	6.80515e+06	7.13748e+06
P06968	DUT_ECOLI	dut	Deoxyuridine 5'-triphosphate nucleotidohydrolase	3	3	8.63156e+07	7.5607e+07	8.13898e+07	7.68072e+07	7.66659e+07	7.9855e+07
P06971	FHUA_ECOLI	fhuA	Ferrichrome-iron receptor	19	19	7.37312e+07	7.25905e+07	7.26487e+07	7.55561e+07	7.37865e+07	7.3885e+07
P06974	FLIM_ECOLI	fliM	Flagellar motor switch protein FliM	8	8	7.86095e+06	7.4251e+06	8.14241e+06	8.00197e+06	8.14829e+06	7.97753e+06
P06983	HEM3_ECOLI	hemC	Porphobilinogen deaminase	14	14	5.79529e+07	5.77946e+07	5.66374e+07	5.68542e+07	5.80064e+07	5.74102e+07
P06986	HIS8_ECOLI	hisC	Histidinol-phosphate aminotransferase	8	8	1.354e+07	1.47989e+07	1.43021e+07	1.4569e+07	1.49062e+07	1.36355e+07
P06987	HIS7_ECOLI	hisB	Histidine biosynthesis bifunctional protein HisB	8	8	2.99078e+06	3.12967e+06	2.89954e+06	2.74632e+06	3.31548e+06	3.2005e+06
P06988	HISX_ECOLI	hisD	Histidinol dehydrogenase	6	6	4.1855e+06	4.315e+06	3.88271e+06	3.80321e+06	4.10162e+06	4.07917e+06
P06992	RSMA_ECOLI	rsmA	Ribosomal RNA small subunit methyltransferase A	3	3	1.4061e+08	1.3851e+08	1.40167e+08	1.35913e+08	1.46232e+08	1.401e+08
P06993	MALT_ECOLI	malT	HTH-type transcriptional regulator MalT	3	3	2.34484e+06	3.4763e+06	3.28886e+06	2.68634e+06	3.67802e+06	
P06996	OMPC_ECOLI	ompC	Outer membrane protein C	19	16	1.45231e+09	1.24881e+09	1.39876e+09	1.30207e+09	1.29421e+09	1.42375e+09
P06999	K6PF2_ECOLI	pfkB	6-phosphofructokinase isozyme 2	4	4	4.68318e+06	4.59234e+06	4.68599e+06	4.47459e+06	4.66102e+06	4.48548e+06
P07000	PLDB_ECOLI	pldB	Lysophospholipase L2	1	1	2.13998e+06	2.61278e+06	2.15691e+06	2.20652e+06	2.4786e+06	2.39884e+06
P07001	PNTA_ECOLI	pntA	NAD(P) transhydrogenase subunit alpha	11	11	9.57411e+06	1.02057e+07	1.01784e+07	1.04588e+07	1.06631e+07	1.0402e+07
P07003	POXB_ECOLI	poxB	Pyruvate dehydrogenase [ubiquinone]	9	9	1.13948e+07	1.15709e+07	1.03147e+07	1.10926e+07	1.12373e+07	1.18102e+07
P07004	PROA_ECOLI	proA	Gamma-glutamyl phosphate reductase	13	13	2.97244e+07	2.89422e+07	2.99109e+07	2.85938e+07	2.98482e+07	3.14307e+07
P07012	RF2_ECOLI	prfB	Peptide chain release factor 2	19	19	5.98787e+07	6.01831e+07	5.87734e+07	5.87431e+07	5.95253e+07	5.99921e+07
P07014	DHSB_ECOLI	sdhB	Succinate dehydrogenase iron-sulfur subunit	8	8	1.90659e+07	1.91671e+07	1.98813e+07	1.90297e+07	1.85568e+07	2.05732e+07
P07017	MCP2_ECOLI	tar	Methyl-accepting chemotaxis protein II	15	13	6.14164e+07	6.49424e+07	6.17109e+07	6.8404e+07	6.73031e+07	5.98833e+07
P07021	YFIB_ECOLI	yfiB	Putative lipoprotein YfiB	4	4	3.02523e+06	4.19452e+06	3.33918e+06	4.79747e+06	4.26883e+06	3.42637e+06
P07023	TYRA_ECOLI	tyrA	T-protein	9	9	6.68392e+06	7.13435e+06	6.88179e+06	7.28593e+06	7.30874e+06	6.87219e+06
P07024	USHA_ECOLI	ushA	Protein UshA	10	10	2.5106e+07	2.50792e+07	2.59094e+07	2.50588e+07	2.51523e+07	2.45341e+07
P07026	SDIA_ECOLI	sdiA	Regulatory protein SdiA	1	1	4.06969e+06	4.6185e+06	4.26718e+06	4.7938e+06	4.50663e+06	4.30766e+06
P07117	PUTP_ECOLI	putP	Sodium/proline symporter	1	1		1.71715e+06	1.46288e+06		1.79551e+06	1.89643e+06
P07118	SYV_ECOLI	valS	Valine--tRNA ligase	46	46	1.03692e+08	1.0885e+08	1.01389e+08	1.0659e+08	1.1072e+08	1.04514e+08
P07330	CHEB_ECOLI	cheB	Chemotaxis response regulator protein-glutamate methylesterase	3	3	2.98697e+06	2.83059e+06	2.95738e+06	3.09328e+06	3.14347e+06	3.26354e+06
P07363	CHEA_ECOLI	cheA	Chemotaxis protein CheA	15	15	1.03625e+07	9.98621e+06	1.06822e+07	1.03809e+07	1.0488e+07	1.08843e+07
P07364	CHER_ECOLI	cheR	Chemotaxis protein methyltransferase	2	2	2.38851e+06		2.43589e+06			
P07395	SYFB_ECOLI	pheT	Phenylalanine--tRNA ligase beta subunit	34	34	8.92195e+07	8.9e+07	8.89279e+07	9.02672e+07	8.99144e+07	8.88179e+07
P07604	TYRR_ECOLI	tyrR	Transcriptional regulatory protein TyrR	11	11	7.68068e+06	8.39724e+06	7.8058e+06	8.21383e+06	8.16079e+06	9.28991e+06
P07639	AROB_ECOLI	aroB	3-dehydroquinate synthase	11	11	1.56116e+07	1.58761e+07	1.58391e+07	1.51149e+07	1.70296e+07	1.65113e+07
P07648	EX5C_ECOLI	recC	Exodeoxyribonuclease V gamma chain	5	5	888904	1.03717e+06	1.10522e+06	1.22208e+06	1.31756e+06	1.29065e+06
P07649	TRUA_ECOLI	truA	tRNA pseudouridine synthase A	4	4	3.09587e+06	3.08129e+06	3.01732e+06	3.26578e+06		3.27716e+06
P07650	TYPH_ECOLI	deoA	Thymidine phosphorylase	21	21	3.1685e+07	3.03504e+07	3.18086e+07	2.94284e+07	3.1442e+07	3.14294e+07
P07658	FDHF_ECOLI	fdhF	Formate dehydrogenase H	12	12	3.89237e+06	3.82754e+06	3.66194e+06	3.55558e+06	3.56366e+06	3.81171e+06
P07762	GLGB_ECOLI	glgB	1,4-alpha-glucan branching enzyme GlgB	18	18	1.03071e+07	1.09418e+07	1.09982e+07	1.10792e+07	1.05366e+07	1.09165e+07
P07813	SYL_ECOLI	leuS	Leucine--tRNA ligase	33	33	1.00198e+08	1.0816e+08	1.00461e+08	1.02212e+08	1.09325e+08	1.04888e+08
P07822	FHUD_ECOLI	fhuD	Iron(3+)-hydroxamate-binding protein FhuD	2	2	1.2908e+06	1.38903e+06	1.49109e+06	1.3567e+06	1.49694e+06	1.48552e+06
P07862	DDLB_ECOLI	ddlB	D-alanine--D-alanine ligase B	11	11	3.7008e+07	3.802e+07	3.90533e+07	3.93555e+07	4.03795e+07	3.94783e+07
P07913	TDH_ECOLI	tdh	L-threonine 3-dehydrogenase	7	7	3.0902e+07	3.16491e+07	2.98122e+07	3.0273e+07	3.06799e+07	3.01061e+07
P08178	PUR5_ECOLI	purM	Phosphoribosylformylglycinamidine cyclo-ligase	3	3	6.04894e+06	5.66467e+06	5.42935e+06	5.62378e+06	5.59851e+06	5.15883e+06
P08179	PUR3_ECOLI	purN	Phosphoribosylglycinamide formyltransferase	3	3	5.25732e+06	5.63724e+06	4.4631e+06	4.93076e+06	5.56354e+06	4.56061e+06
P08189	FIMF_ECOLI	fimF	Protein FimF	1	1	2.22583e+06	2.76923e+06	2.08482e+06		2.49612e+06	2.61945e+06
P08190	FIMG_ECOLI	fimG	Protein FimG	3	3	6.59506e+06	6.20663e+06	6.40843e+06	5.51018e+06	6.15948e+06	5.63512e+06
P08191	FIMH_ECOLI	fimH	Protein FimH	3	3	8.80089e+06	8.25777e+06	9.03936e+06	8.48613e+06	8.18006e+06	9.31513e+06
P08192	FOLC_ECOLI	folC	Bifunctional protein FolC	13	13	2.02004e+07	2.00569e+07	2.01383e+07	2.0924e+07	2.13093e+07	2.01947e+07
P08200	IDH_ECOLI	icd	Isocitrate dehydrogenase [NADP]	20	20	8.64556e+07	8.58837e+07	8.43792e+07	8.06184e+07	8.80645e+07	8.50129e+07
P08201	NIRB_ECOLI	nirB	Nitrite reductase [NAD(P)H] large subunit	22	22	2.5437e+07	2.55681e+07	2.62837e+07	2.76406e+07	2.62922e+07	2.62595e+07
P08244	PYRF_ECOLI	pyrF	Orotidine 5'-phosphate decarboxylase	6	6	5.64337e+07	5.27723e+07	5.83437e+07	5.55983e+07	5.42625e+07	5.94195e+07
P08245	YCIH_ECOLI	yciH	Uncharacterized protein YciH	2	2	7.88656e+06	7.7817e+06	7.85994e+06	6.65153e+06	7.58629e+06	7.62157e+06
P08263ups|GSTA1_HUMAN_UPS	Glutathione	Glutathione		13	13		9.63437e+07		9.49027e+07	1.00879e+08	
P08312	SYFA_ECOLI	pheS	Phenylalanine--tRNA ligase alpha subunit	16	16	6.73927e+07	6.28532e+07	6.64035e+07	6.60198e+07	6.58837e+07	6.56624e+07
