Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj3.mzML
P08192	FOLC_ECOLI	folC	Bifunctional protein FolC	12	12	2.29655e+07	2.28464e+07	2.41467e+07	2.29619e+07	2.37006e+07	2.33986e+07
P08200	IDH_ECOLI	icd	Isocitrate dehydrogenase [NADP]	20	20	1.1931e+08	1.19422e+08	1.20504e+08	1.20739e+08	1.21688e+08	1.19836e+08
P08201	NIRB_ECOLI	nirB	Nitrite reductase [NAD(P)H] large subunit	21	21	2.49827e+07	2.59521e+07	2.54134e+07	2.56182e+07	2.53889e+07	2.58129e+07
P08244	PYRF_ECOLI	pyrF	Orotidine 5'-phosphate decarboxylase	6	6	6.06885e+07	6.41653e+07	6.07977e+07	6.28393e+07	6.42529e+07	6.11887e+07
P08245	YCIH_ECOLI	yciH	Uncharacterized protein YciH	2	2	1.104e+07	1.03795e+07	1.04412e+07	9.85797e+06	1.10262e+07	1.00009e+07
P08263ups|GSTA1_HUMAN_UPS	Glutathione	Glutathione		1	1		1.40435e+06				938015
P08312	SYFA_ECOLI	pheS	Phenylalanine--tRNA ligase alpha subunit	17	17	6.82837e+07	6.95802e+07	6.7815e+07	6.64086e+07	6.66216e+07	6.73617e+07
P08331	CPDB_ECOLI	cpdB	2',3'-cyclic-nucleotide 2'-phosphodiesterase/3'-nucleotidase	17	17	1.35681e+07	1.37727e+07	1.28328e+07	1.33784e+07	1.30347e+07	1.36411e+07
P08337	MUTT_ECOLI	mutT	8-oxo-dGTP diphosphatase	2	2	2.88424e+06	2.6932e+06	2.92456e+06	2.72192e+06	2.61052e+06	2.59923e+06
P08373	MURB_ECOLI	murB	UDP-N-acetylenolpyruvoylglucosamine reductase	4	4	7.12528e+06	7.65084e+06	7.5192e+06	7.88311e+06	7.2962e+06	7.53124e+06
P08390	USG_ECOLI	usg	USG-1 protein	9	9	2.21597e+07	2.11873e+07	2.17608e+07	2.05789e+07	2.24156e+07	2.10503e+07
P08395	SPPA_ECOLI	sppA	Protease 4	15	15	1.05804e+07	1.08703e+07	1.03983e+07	1.04319e+07	1.03242e+07	1.05875e+07
P08506	DACC_ECOLI	dacC	D-alanyl-D-alanine carboxypeptidase DacC	17	17	2.64071e+07	2.74541e+07	2.61668e+07	2.62164e+07	2.59497e+07	2.60539e+07
P08622	DNAJ_ECOLI	dnaJ	Chaperone protein DnaJ	15	15	3.18729e+07	3.22489e+07	3.12217e+07	3.12235e+07	3.26217e+07	3.10882e+07
P08660	AK3_ECOLI	lysC	Lysine-sensitive aspartokinase 3	13	13	2.26844e+07	2.55936e+07	2.49352e+07	2.50625e+07	2.41837e+07	2.51894e+07
P08758ups|ANXA5_HUMAN_UPS	Annexin	Annexin		2	2		956334		568134		1.00782e+06
P08839	PT1_ECOLI	ptsI	Phosphoenolpyruvate-protein phosphotransferase	32	32	3.34504e+08	3.46806e+08	3.309e+08	3.4003e+08	3.36204e+08	3.37164e+08
P08956	T1RK_ECOLI	hsdR	Type I restriction enzyme EcoKI R protein	22	22	6.5225e+06	6.79574e+06	7.01647e+06	6.55063e+06	6.48838e+06	6.72694e+06
P08957	T1MK_ECOLI	hsdM	Type I restriction enzyme EcoKI M protein	22	22	4.63132e+07	4.6368e+07	4.64084e+07	4.64223e+07	4.65498e+07	4.63747e+07
P08997	MASY_ECOLI	aceB	Malate synthase A	1	1	7.83561e+06	8.42243e+06	6.94843e+06	8.18048e+06	7.70917e+06	8.39336e+06
P09029	PURK_ECOLI	purK	N5-carboxyaminoimidazole ribonucleotide synthase	3	3	2.77103e+06	2.87969e+06	2.69743e+06	2.84412e+06	2.46716e+06	2.94629e+06
P09030	EX3_ECOLI	xthA	Exodeoxyribonuclease III	12	12	2.16003e+07	2.24653e+07	2.16594e+07	2.17792e+07	2.11617e+07	2.26232e+07
P09053	AVTA_ECOLI	avtA	Valine--pyruvate aminotransferase	5	5	1.46342e+07	1.47936e+07	1.52706e+07	1.47445e+07	1.62051e+07	1.46232e+07
P09099	XYLB_ECOLI	xylB	Xylulose kinase	1	1					590911	446940
P09126	HEM4_ECOLI	hemD	Uroporphyrinogen-III synthase	6	6	1.98096e+07	2.1069e+07	2.11137e+07	2.05116e+07	2.14887e+07	2.03856e+07
P09127	HEMX_ECOLI	hemX	Putative uroporphyrinogen-III C-methyltransferase	21	21	8.19555e+07	8.30397e+07	8.45401e+07	8.15908e+07	8.33245e+07	8.10134e+07
P09147	GALE_ECOLI	galE	UDP-glucose 4-epimerase	13	13	3.43487e+07	3.39397e+07	3.40702e+07	3.36165e+07	3.36896e+07	3.43825e+07
P09148	GAL7_ECOLI	galT	Galactose-1-phosphate uridylyltransferase	10	10	5.46474e+06	5.42985e+06	5.57659e+06	5.2995e+06	5.22475e+06	5.41009e+06
P09152	NARG_ECOLI	narG	Respiratory nitrate reductase 1 alpha chain	23	17	1.80884e+07	1.82721e+07	1.76772e+07	1.75793e+07	1.79531e+07	1.78014e+07
P09155	RND_ECOLI	rnd	Ribonuclease D	12	12	8.43069e+06	9.59755e+06	7.92453e+06	8.63882e+06	1.01011e+07	9.39049e+06
P09158	SPEE_ECOLI	speE	Spermidine synthase	5	5	2.8129e+07	2.70351e+07	2.82541e+07	2.81538e+07	2.7478e+07	2.66195e+07
P09169	OMPT_ECOLI	ompT	Protease 7	14	13	2.03736e+07	2.14862e+07	2.09212e+07	2.05255e+07	2.21999e+07	2.07923e+07
P09323	PTW3C_ECOLI	nagE	PTS system N-acetylglucosamine-specific EIICBA component	2	2	4.84656e+06	4.76074e+06	4.43962e+06	5.04875e+06	4.01039e+06	4.5188e+06
P09348	MOTA_ECOLI	motA	Motility protein A	3	3	2.07284e+06	2.36995e+06	2.12871e+06	2.03447e+06	2.22698e+06	2.10888e+06
P09372	GRPE_ECOLI	grpE	Protein GrpE	10	10	1.63612e+08	1.82421e+08	1.67101e+08	1.88652e+08	1.8233e+08	1.66405e+08
P09373	PFLB_ECOLI	pflB	Formate acetyltransferase 1	68	63	1.9471e+09	1.9277e+09	1.92668e+09	1.92863e+09	1.92863e+09	1.91447e+09
P09391	GLPG_ECOLI	glpG	Rhomboid protease GlpG	1	1				2.49616e+06		
P09394	GLPQ_ECOLI	glpQ	Glycerophosphoryl diester phosphodiesterase	14	14	2.8415e+07	2.90497e+07	2.8671e+07	2.82983e+07	3.02427e+07	2.92736e+07
P09424	MTLD_ECOLI	mtlD	Mannitol-1-phosphate 5-dehydrogenase	8	8	2.05404e+07	2.2642e+07	2.15447e+07	2.29591e+07	2.07355e+07	2.17966e+07
P09546	PUTA_ECOLI	putA	Bifunctional protein PutA	13	13	2.62813e+07	2.44639e+07	2.4228e+07	2.28861e+07	2.52584e+07	2.25039e+07
P09549	DEDD_ECOLI	dedD	Protein DedD	6	6	1.15744e+07	1.15026e+07	1.14339e+07	1.08566e+07	1.14761e+07	1.05461e+07
P09831	GLTB_ECOLI	gltB	Glutamate synthase [NADPH] large chain	38	38	1.24694e+07	1.30209e+07	1.28487e+07	1.30695e+07	1.30813e+07	1.26992e+07
P09832	GLTD_ECOLI	gltD	Glutamate synthase [NADPH] small chain	7	7	3.6898e+07	3.43963e+07	3.49113e+07	3.44265e+07	3.6001e+07	3.28638e+07
P09996	YIDB_ECOLI	yidB	Uncharacterized protein YidB	1	1	2.24324e+06	1.64512e+06	1.39505e+06	1.64779e+06		1.76141e+06
P0A698	UVRA_ECOLI	uvrA	UvrABC system protein A	22	22	1.52667e+07	1.44651e+07	1.45752e+07	1.46801e+07	1.51068e+07	1.46263e+07
P0A6A0	UBIB_ECOLI	ubiB	Probable ubiquinone biosynthesis protein UbiB	5	5	4.64546e+06	4.77545e+06	4.49436e+06	4.65478e+06	4.63172e+06	4.54296e+06
P0A6A3	ACKA_ECOLI	ackA	Acetate kinase	15	15	8.78572e+08	9.06758e+08	8.66392e+08	9.24699e+08	8.65984e+08	9.18134e+08
P0A6A6	LEUC_ECOLI	leuC	3-isopropylmalate dehydratase large subunit	2	2			545854			520028
P0A6A8	ACP_ECOLI	acpP	Acyl carrier protein	3	3	1.09155e+09	1.20873e+09	1.05588e+09	1.15518e+09	1.0936e+09	1.13259e+09
P0A6B4	ALR1_ECOLI	alr	Alanine racemase, biosynthetic	11	11	1.22254e+07	1.23452e+07	1.20205e+07	1.22994e+07	1.2684e+07	1.20259e+07
P0A6B7	ISCS_ECOLI	iscS	Cysteine desulfurase	22	22	1.06794e+08	1.10506e+08	1.06123e+08	1.09562e+08	1.04983e+08	1.07768e+08
P0A6C1	END4_ECOLI	nfo	Endonuclease 4	5	5	1.04685e+07	1.07162e+07	1.1414e+07	1.09648e+07	1.093e+07	1.09859e+07
P0A6D0	ARGR_ECOLI	argR	Arginine repressor	1	1	1.31802e+07	1.46924e+07	1.40565e+07	1.44785e+07	1.4811e+07	1.39383e+07
P0A6D3	AROA_ECOLI	aroA	3-phosphoshikimate 1-carboxyvinyltransferase	9	9	2.5229e+07	2.41601e+07	2.43066e+07	2.46716e+07	2.45898e+07	2.46078e+07
P0A6D7	AROK_ECOLI	aroK	Shikimate kinase 1	12	12	1.0004e+08	1.08106e+08	1.00516e+08	1.0436e+08	1.03581e+08	1.01676e+08
P0A6E1	AROL_ECOLI	aroL	Shikimate kinase 2	1	1	1.13321e+06				1.32904e+06	789266
P0A6E4	ASSY_ECOLI	argG	Argininosuccinate synthase	12	12	1.59111e+07	1.61176e+07	1.61303e+07	1.69733e+07	1.57394e+07	1.70836e+07
P0A6E6	ATPE_ECOLI	atpC	ATP synthase epsilon chain	4	4	5.46419e+07	6.21258e+07	5.64982e+07	5.91869e+07	6.04782e+07	5.75823e+07
P0A6E9	BIOD2_ECOLI	bioD2	ATP-dependent dethiobiotin synthetase BioD 2	8	8	3.56538e+07	3.36949e+07	3.80498e+07	3.51395e+07	3.55162e+07	3.6424e+07
P0A6F1	CARA_ECOLI	carA	Carbamoyl-phosphate synthase small chain	12	12	4.30557e+07	4.14817e+07	4.4126e+07	4.26412e+07	4.5103e+07	4.10289e+07
P0A6F3	GLPK_ECOLI	glpK	Glycerol kinase	18	18	1.73494e+07	1.78191e+07	1.7433e+07	1.75915e+07	1.77436e+07	1.75558e+07
P0A6F5	CH60_ECOLI	groL	60 kDa chaperonin	37	37	6.56069e+08	6.49617e+08	6.46778e+08	6.5517e+08	6.58575e+08	6.43972e+08
P0A6F9	CH10_ECOLI	groS	10 kDa chaperonin	8	8	7.03825e+08	6.80347e+08	7.01769e+08	6.83849e+08	6.9941e+08	6.67016e+08
P0A6G3	PNCC_ECOLI	pncC	Nicotinamide-nucleotide amidohydrolase PncC	3	3	1.80654e+07	1.83967e+07	1.90356e+07	1.77065e+07	1.97612e+07	1.88841e+07
P0A6G7	CLPP_ECOLI	clpP	ATP-dependent Clp protease proteolytic subunit	6	6	1.43847e+08	1.4704e+08	1.41846e+08	1.50478e+08	1.46421e+08	1.47256e+08
P0A6H1	CLPX_ECOLI	clpX	ATP-dependent Clp protease ATP-binding subunit ClpX	21	21	9.1634e+07	9.39394e+07	9.40143e+07	9.51247e+07	9.35003e+07	9.49424e+07
P0A6H5	HSLU_ECOLI	hslU	ATP-dependent protease ATPase subunit HslU	27	27	8.65121e+07	8.87993e+07	8.65304e+07	8.75113e+07	8.52793e+07	8.58466e+07
P0A6H8	CLS_ECOLI	cls	Cardiolipin synthase	3	3	1.43603e+06	1.50068e+06	1.43191e+06	1.34943e+06	1.32979e+06	1.60347e+06
P0A6I0	KCY_ECOLI	cmk	Cytidylate kinase	13	13	5.07475e+07	5.0613e+07	5.28827e+07	5.1722e+07	5.35627e+07	4.88588e+07
P0A6I3	COAA_ECOLI	coaA	Pantothenate kinase	10	10	1.5905e+07	1.61655e+07	1.6485e+07	1.71057e+07	1.67141e+07	1.61805e+07
P0A6I6	COAD_ECOLI	coaD	Phosphopantetheine adenylyltransferase	3	3	6.72282e+06	6.54922e+06	6.55893e+06	6.67028e+06	6.57543e+06	6.37143e+06
P0A6I9	COAE_ECOLI	coaE	Dephospho-CoA kinase	5	5	7.10641e+07	6.61725e+07	6.7499e+07	6.60753e+07	6.49847e+07	6.41708e+07
P0A6J1	CYSC_ECOLI	cysC	Adenylyl-sulfate kinase	3	3	4.93121e+06	5.84812e+06	5.71767e+06	5.60748e+06	5.92655e+06	5.75104e+06
P0A6J5	DADA_ECOLI	dadA	D-amino acid dehydrogenase small subunit	5	5	1.44609e+06	1.56281e+06	1.32586e+06	1.56909e+06	1.63164e+06	1.4962e+06
P0A6J8	DDLA_ECOLI	ddlA	D-alanine--D-alanine ligase A	16	16	6.89882e+07	6.80512e+07	6.90373e+07	6.99058e+07	7.15607e+07	6.66498e+07
P0A6K1	DAPF_ECOLI	dapF	Diaminopimelate epimerase	3	3	4.3307e+06	4.98707e+06			3.63213e+06	3.7946e+06
P0A6K3	DEF_ECOLI	def	Peptide deformylase	6	6	1.03836e+08	1.02484e+08	1.01301e+08	9.91418e+07	1.04078e+08	9.80504e+07
P0A6K6	DEOB_ECOLI	deoB	Phosphopentomutase	20	20	1.33187e+08	1.34449e+08	1.35513e+08	1.3616e+08	1.36206e+08	1.37774e+08
P0A6L0	DEOC_ECOLI	deoC	Deoxyribose-phosphate aldolase	10	10	1.05087e+08	1.00264e+08	1.04643e+08	1.00158e+08	1.08003e+08	1.00875e+08
P0A6L2	DAPA_ECOLI	dapA	4-hydroxy-tetrahydrodipicolinate synthase	10	10	1.65584e+08	1.65604e+08	1.62051e+08	1.62434e+08	1.61375e+08	1.63628e+08
P0A6L7	UXAB_ECOLI	uxaB	Altronate oxidoreductase	6	6	8.59083e+06	8.41898e+06	8.09238e+06	9.10958e+06	8.73368e+06	8.48643e+06
P0A6L9	HSCB_ECOLI	hscB	Co-chaperone protein HscB	4	4	2.16851e+07	2.33949e+07	2.12199e+07	2.22829e+07	2.2753e+07	2.26188e+07
P0A6M4	DTD_ECOLI	dtd	D-tyrosyl-tRNA(Tyr) deacylase	3	3	1.4686e+07	1.48771e+07	1.35451e+07	1.34422e+07	1.55348e+07	1.39525e+07
P0A6M8	EFG_ECOLI	fusA	Elongation factor G	43	43	7.4927e+08	7.53111e+08	7.37532e+08	7.38786e+08	7.47285e+08	7.44717e+08
P0A6N4	EFP_ECOLI	efp	Elongation factor P	5	5	6.58104e+08	6.33955e+08	6.50872e+08	5.9424e+08	6.07396e+08	6.01874e+08
P0A6N8	EFPL_ECOLI	yeiP	Elongation factor P-like protein	6	6	9.35472e+07	8.86246e+07	9.23299e+07	9.08691e+07	9.36881e+07	8.80469e+07
P0A6P1	EFTS_ECOLI	tsf	Elongation factor Ts	27	27	1.74781e+09	1.61013e+09	1.69658e+09	1.64592e+09	1.69806e+09	1.63451e+09
P0A6P5	DER_ECOLI	der	GTPase Der	19	19	2.87324e+07	2.9592e+07	2.96274e+07	2.9401e+07	2.9538e+07	2.88655e+07
P0A6P7	ENGB_ECOLI	engB	Probable GTP-binding protein EngB	10	10	6.90939e+07	6.97688e+07	6.94192e+07	6.67632e+07	7.17842e+07	6.66526e+07
P0A6P9	ENO_ECOLI	eno	Enolase	25	25	1.29152e+09	1.27566e+09	1.29013e+09	1.28828e+09	1.29792e+09	1.27618e+09
P0A6Q3	FABA_ECOLI	fabA	3-hydroxydecanoyl-[acyl-carrier-protein] dehydratase	9	9	8.18046e+07	8.52771e+07	8.09778e+07	8.18455e+07	8.22504e+07	8.27132e+07
P0A6Q6	FABZ_ECOLI	fabZ	3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ	7	7	1.06175e+08	1.0474e+08	1.0354e+08	1.0811e+08	1.03721e+08	1.08315e+08
P0A6R0	FABH_ECOLI	fabH	3-oxoacyl-[acyl-carrier-protein] synthase 3	8	8	7.24842e+07	8.0893e+07	7.90669e+07	8.23826e+07	7.48603e+07	7.99666e+07
P0A6R3	FIS_ECOLI	fis	DNA-binding protein fis	2	2	4.58551e+07	5.42195e+07	4.18159e+07	5.00294e+07	4.87918e+07	4.97617e+07
P0A6S0	FLGH_ECOLI	flgH	Flagellar L-ring protein	5	5	6.73181e+06	6.26673e+06	6.62215e+06	6.28309e+06	6.83623e+06	6.5201e+06
P0A6S5	FTSB_ECOLI	ftsB	Cell division protein FtsB	2	2	138266				130543	
P0A6S7	GPDA_ECOLI	gpsA	Glycerol-3-phosphate dehydrogenase [NAD(P)+]	7	7	2.75066e+07	2.46863e+07	2.7557e+07	2.49919e+07	2.59259e+07	2.59695e+07
P0A6T1	G6PI_ECOLI	pgi	Glucose-6-phosphate isomerase	26	26	2.81184e+08	2.85629e+08	2.78411e+08	2.89646e+08	2.83827e+08	2.77147e+08
P0A6T3	GAL1_ECOLI	galK	Galactokinase	8	8	1.676e+07	1.62831e+07	1.75541e+07	1.65784e+07	1.68288e+07	1.67134e+07
P0A6T5	GCH1_ECOLI	folE	GTP cyclohydrolase 1	6	6	2.18866e+07	2.25898e+07	2.26954e+07	2.2303e+07	2.28979e+07	2.26749e+07
P0A6T9	GCSH_ECOLI	gcvH	Glycine cleavage system H protein	3	3	1.41709e+07	1.28752e+07	1.53452e+07	1.38887e+07	1.41201e+07	1.47431e+07
P0A6U3	MNMG_ECOLI	mnmG	tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG	20	20	2.58686e+07	2.66688e+07	2.68998e+07	2.6457e+07	2.59951e+07	2.64333e+07
P0A6U5	RSMG_ECOLI	rsmG	Ribosomal RNA small subunit methyltransferase G	5	5	2.23622e+07	2.16066e+07	2.09849e+07	2.19276e+07	2.11111e+07	2.12524e+07
P0A6U8	GLGA_ECOLI	glgA	Glycogen synthase	12	12	1.23781e+07	1.25131e+07	1.28093e+07	1.21688e+07	1.22865e+07	1.21383e+07
P0A6V1	GLGC_ECOLI	glgC	Glucose-1-phosphate adenylyltransferase	11	11	3.25992e+07	3.27765e+07	3.24713e+07	3.22793e+07	3.16117e+07	3.11661e+07
P0A6V8	GLK_ECOLI	glk	Glucokinase	8	8	4.97863e+07	5.13147e+07	5.08742e+07	5.10921e+07	5.22731e+07	5.05859e+07
P0A6W0	GLSA2_ECOLI	glsA2	Glutaminase 2	3	3	1.64764e+06	1.80805e+06	1.60699e+06	1.53177e+06	1.61115e+06	1.60296e+06
P0A6W3	MRAY_ECOLI	mraY	Phospho-N-acetylmuramoyl-pentapeptide-transferase	2	2	5.25007e+06	4.67123e+06	5.20709e+06	4.93439e+06	4.92763e+06	4.53666e+06
P0A6W5	GREA_ECOLI	greA	Transcription elongation factor GreA	11	11	1.11347e+08	1.08646e+08	1.11056e+08	1.0864e+08	1.122e+08	1.06117e+08
P0A6W9	GSH1_ECOLI	gshA	Glutamate--cysteine ligase	12	12	2.52835e+07	2.56979e+07	2.7319e+07	2.56694e+07	2.80575e+07	2.61473e+07
P0A6X3	HFQ_ECOLI	hfq	Protein hfq	2	2	3.85915e+06	3.9654e+06	4.01987e+06	3.79131e+06	3.99063e+06	3.31106e+06
P0A6X7	IHFA_ECOLI	ihfA	Integration host factor subunit alpha	9	9	2.00494e+08	2.14748e+08	2.07478e+08	2.15848e+08	2.07968e+08	2.17019e+08
P0A6Y1	IHFB_ECOLI	ihfB	Integration host factor subunit beta	4	4	6.18598e+07	6.45462e+07	6.36119e+07	6.49432e+07	6.19411e+07	6.57742e+07
P0A6Y5	HSLO_ECOLI	hslO	33 kDa chaperonin	5	5	4.26773e+07	4.28255e+07	4.44626e+07	4.42609e+07	4.32379e+07	4.3552e+07
P0A6Y8	DNAK_ECOLI	dnaK	Chaperone protein DnaK	43	43	3.95363e+08	3.87729e+08	3.91379e+08	3.92763e+08	3.8523e+08	3.79619e+08
P0A6Z1	HSCA_ECOLI	hscA	Chaperone protein HscA	18	18	2.97768e+07	2.89176e+07	3.04991e+07	2.89959e+07	2.96117e+07	2.93592e+07
P0A6Z3	HTPG_ECOLI	htpG	Chaperone protein HtpG	43	43	1.24736e+08	1.23646e+08	1.23391e+08	1.21717e+08	1.24838e+08	1.22835e+08
P0A6Z6	NIKR_ECOLI	nikR	Nickel-responsive regulator	4	4	8.01033e+06	8.95896e+06	8.87551e+06	8.40376e+06	8.22024e+06	8.86006e+06
P0A705	IF2_ECOLI	infB	Translation initiation factor IF-2	39	39	9.6158e+07	9.68362e+07	9.46466e+07	9.68328e+07	9.62541e+07	9.45404e+07
P0A707	IF3_ECOLI	infC	Translation initiation factor IF-3	6	6	2.93445e+08	3.12088e+08	2.93479e+08	3.12902e+08	2.98138e+08	3.1388e+08
P0A715	KDSA_ECOLI	kdsA	2-dehydro-3-deoxyphosphooctonate aldolase	18	18	1.86834e+08	1.73462e+08	1.81361e+08	1.80542e+08	1.7982e+08	1.71833e+08
P0A717	KPRS_ECOLI	prs	Ribose-phosphate pyrophosphokinase	13	13	2.28689e+08	2.28268e+08	2.2551e+08	2.31036e+08	2.33226e+08	2.28604e+08
P0A720	KTHY_ECOLI	tmk	Thymidylate kinase	9	9	1.26054e+07	1.20603e+07	1.24205e+07	1.22893e+07	1.22535e+07	1.22542e+07
P0A722	LPXA_ECOLI	lpxA	Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase	7	7	5.49438e+07	5.47364e+07	5.51211e+07	5.40472e+07	5.67907e+07	5.31808e+07
P0A725	LPXC_ECOLI	lpxC	UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase	3	3	2.82863e+06	2.69121e+06	3.00106e+06	3.17744e+06	3.49224e+06	3.56533e+06
P0A729	YCEF_ECOLI	yceF	Maf-like protein YceF	5	5	7.19555e+06	7.66711e+06	7.16526e+06	7.43614e+06	6.91614e+06	7.75092e+06
P0A731	MGSA_ECOLI	mgsA	Methylglyoxal synthase	1	1	2.93764e+07	2.77173e+07	3.0321e+07	3.01793e+07	3.04513e+07	2.95033e+07
P0A734	MINE_ECOLI	minE	Cell division topological specificity factor	10	10	9.38773e+07	9.98947e+07	9.62032e+07	9.39145e+07	1.00946e+08	9.30206e+07
P0A738	MOAC_ECOLI	moaC	Cyclic pyranopterin monophosphate synthase accessory protein	4	4	5.90324e+06	6.18936e+06	5.9184e+06	6.00262e+06	5.81588e+06	6.33932e+06
P0A744	MSRA_ECOLI	msrA	Peptide methionine sulfoxide reductase MsrA	3	3	3.44729e+07	3.44607e+07	3.45348e+07	3.38879e+07	3.46767e+07	3.31563e+07
P0A746	MSRB_ECOLI	msrB	Peptide methionine sulfoxide reductase MsrB	1	1		4.76229e+06	2.92608e+06	4.69626e+06	3.7738e+06	3.75424e+06
P0A749	MURA_ECOLI	murA	UDP-N-acetylglucosamine 1-carboxyvinyltransferase	13	13	3.87875e+07	4.08178e+07	4.05763e+07	3.96697e+07	4.26286e+07	3.98431e+07
P0A752	NADD_ECOLI	nadD	Nicotinate-nucleotide adenylyltransferase	1	1	2.03604e+06	2.49934e+06	2.28974e+06	2.28011e+06	2.4705e+06	2.29794e+06
P0A759	NAGB_ECOLI	nagB	Glucosamine-6-phosphate deaminase	5	5	3.32501e+07	3.45861e+07	3.43413e+07	3.47039e+07	3.50054e+07	3.3178e+07
P0A763	NDK_ECOLI	ndk	Nucleoside diphosphate kinase	6	6	7.39782e+07	7.17274e+07	7.36934e+07	7.17334e+07	7.59673e+07	7.26671e+07
P0A776	RPPH_ECOLI	rppH	RNA pyrophosphohydrolase	2	2	809294	1.00411e+06		878799	788436	993285
P0A780	NUSB_ECOLI	nusB	N utilization substance protein B	8	8	1.20774e+08	1.2399e+08	1.15162e+08	1.22441e+08	1.17755e+08	1.18177e+08
P0A784	ORN_ECOLI	orn	Oligoribonuclease	7	7	1.93461e+07	2.06889e+07	1.92918e+07	1.88464e+07	1.99489e+07	1.94604e+07
P0A786	PYRB_ECOLI	pyrB	Aspartate carbamoyltransferase catalytic chain	11	11	8.12115e+06	8.34183e+06	7.91813e+06	8.55775e+06	8.21066e+06	8.49106e+06
P0A790	PAND_ECOLI	panD	Aspartate 1-decarboxylase	2	2	5.2794e+07	5.02594e+07	4.99157e+07	5.08897e+07	5.24938e+07	4.89978e+07
P0A794	PDXJ_ECOLI	pdxJ	Pyridoxine 5'-phosphate synthase	9	9	4.40276e+07	4.27843e+07	4.33019e+07	4.17221e+07	4.3455e+07	3.9888e+07
P0A796	K6PF1_ECOLI	pfkA	6-phosphofructokinase isozyme 1	14	14	1.90149e+08	2.06814e+08	1.93453e+08	1.98215e+08	1.98079e+08	1.99116e+08
P0A799	PGK_ECOLI	pgk	Phosphoglycerate kinase	27	27	1.72306e+09	1.50815e+09	1.73558e+09	1.60927e+09	1.6434e+09	1.57904e+09
P0A7A2	GPMB_ECOLI	gpmB	Probable phosphoglycerate mutase GpmB	5	5	1.30317e+07	1.43367e+07	1.2994e+07	1.50274e+07	1.58442e+07	1.48258e+07
P0A7A5	PIMT_ECOLI	pcm	Protein-L-isoaspartate O-methyltransferase	6	6	1.77675e+06	1.88577e+06	1.64435e+06	1.64613e+06	1.70922e+06	1.84608e+06
P0A7A7	PLSB_ECOLI	plsB	Glycerol-3-phosphate acyltransferase	16	16	1.70573e+07	1.78081e+07	1.70249e+07	1.72408e+07	1.69607e+07	1.7036e+07
P0A7A9	IPYR_ECOLI	ppa	Inorganic pyrophosphatase	9	9	4.25675e+08	4.71957e+08	4.35956e+08	4.65347e+08	4.27051e+08	4.712e+08
P0A7B1	PPK_ECOLI	ppk	Polyphosphate kinase	14	14	4.56555e+06	4.31651e+06	4.54446e+06	4.42077e+06	4.17095e+06	4.73015e+06
P0A7B5	PROB_ECOLI	proB	Glutamate 5-kinase	14	14	2.28095e+07	2.16486e+07	2.28888e+07	2.30298e+07	2.2697e+07	2.25689e+07
P0A7B8	HSLV_ECOLI	hslV	ATP-dependent protease subunit HslV	5	5	9.98171e+07	9.55458e+07	1.0802e+08	9.36673e+07	9.35261e+07	9.75576e+07
P0A7C2	LEXA_ECOLI	lexA	LexA repressor	8	8	3.05665e+07	2.95962e+07	3.04265e+07	3.09208e+07	2.9961e+07	3.01718e+07
P0A7C6	PEPE_ECOLI	pepE	Peptidase E	9	9	4.16254e+07	4.14675e+07	4.31575e+07	4.23076e+07	4.05738e+07	4.17331e+07
P0A7D1	PTH_ECOLI	pth	Peptidyl-tRNA hydrolase	10	10	3.22048e+07	3.05706e+07	3.13026e+07	3.03558e+07	3.14308e+07	3.09479e+07
P0A7D4	PURA_ECOLI	purA	Adenylosuccinate synthetase	28	28	1.855e+08	1.86812e+08	1.81844e+08	1.82863e+08	1.8411e+08	1.86679e+08
P0A7D7	PUR7_ECOLI	purC	Phosphoribosylaminoimidazole-succinocarboxamide synthase	14	14	5.48721e+07	5.81157e+07	5.50505e+07	5.87366e+07	5.62699e+07	5.87354e+07
P0A7E1	PYRD_ECOLI	pyrD	Dihydroorotate dehydrogenase (quinone)	18	18	3.21473e+07	3.06982e+07	3.21508e+07	3.24851e+07	3.28603e+07	2.97943e+07
P0A7E3	PYRE_ECOLI	pyrE	Orotate phosphoribosyltransferase	12	12	3.24848e+07	3.39079e+07	3.17197e+07	3.32935e+07	3.28707e+07	3.28549e+07
