Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj1r.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj3.mzML
P0C0L2	OSMC_ECOLI	osmC	Peroxiredoxin OsmC	6	6	2.55517e+07	2.3768e+07	2.46323e+07	2.34125e+07	2.44056e+07	2.34917e+07
P0C0L7	PROP_ECOLI	proP	Proline/betaine transporter	7	7	1.00705e+07	9.43846e+06	9.48774e+06	9.8196e+06	9.87246e+06	9.57957e+06
P0C0L9	ISCX_ECOLI	iscX	Protein IscX	1	1	2.12367e+07	2.07298e+07	1.97312e+07	1.9627e+07	2.17632e+07	2.17453e+07
P0C0R7	RLME_ECOLI	rlmE	Ribosomal RNA large subunit methyltransferase E	3	3	2.44718e+07	2.2669e+07	2.23932e+07	2.25352e+07	2.16274e+07	2.25682e+07
P0C0S1	MSCS_ECOLI	mscS	Small-conductance mechanosensitive channel	6	6	4.40532e+07	4.05635e+07	4.04422e+07	4.31587e+07	4.35287e+07	3.87931e+07
P0C0T5	MEPA_ECOLI	mepA	Penicillin-insensitive murein endopeptidase	3	3	3.72801e+06	2.44052e+06	3.18094e+06	2.68779e+06	2.39711e+06	2.95236e+06
P0C0V0	DEGP_ECOLI	degP	Periplasmic serine endoprotease DegP	15	15	8.25333e+07	7.94101e+07	8.0251e+07	7.55553e+07	7.53227e+07	7.81868e+07
P0C960	EMTA_ECOLI	emtA	Endo-type membrane-bound lytic murein transglycosylase A	1	1			215069	488180	480681	437711
P0CB39	EPTC_ECOLI	eptC	Phosphoethanolamine transferase EptC	9	9	7.5522e+06	7.37769e+06	7.03088e+06	7.13544e+06	7.27835e+06	7.30126e+06
P0CE47;P0CE48	EFTU1_ECOLI;EFTU2_ECOLI	tufA;tufB	Elongation factor Tu 1	31	0	6.03193e+09	7.14212e+09	6.5978e+09	6.8198e+09	6.54797e+09	6.75933e+09
P0CG19	RNPH_ECOLI	rph	Inactive ribonuclease PH	3	3	1.81092e+07	2.31702e+07	2.29563e+07	2.36788e+07	2.30027e+07	2.30631e+07
P0CK95	ACFD_ECOLI	yghJ	Putative lipoprotein AcfD homolog	29	29	1.87298e+07	1.99873e+07	1.91629e+07	1.9133e+07	1.97288e+07	1.93701e+07
P10100	RLPA_ECOLI	rlpA	Rare lipoprotein A	3	3	2.94145e+07	2.51825e+07	2.62802e+07	2.52206e+07	2.60452e+07	2.55434e+07
P10121	FTSY_ECOLI	ftsY	Signal recognition particle receptor FtsY	21	21	6.04398e+07	6.52923e+07	6.29633e+07	6.40846e+07	6.51743e+07	6.3579e+07
P10145ups|IL8_HUMAN_UPS	Interleukin-8,	Interleukin-8,		1	1				1.22871e+06	1.80613e+06	
P10346	GLNQ_ECOLI	glnQ	Glutamine transport ATP-binding protein GlnQ	4	4	3.46854e+07	3.96861e+07	3.77277e+07	3.62975e+07	3.7499e+07	3.73585e+07
P10371	HIS4_ECOLI	hisA	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase	4	4	6.75522e+06	8.22099e+06	7.88052e+06	7.87646e+06	8.25596e+06	7.99462e+06
P10378	ENTE_ECOLI	entE	Enterobactin synthase component E	3	3	1.02454e+06	807613	779680	952435	883206	916213
P10384	FADL_ECOLI	fadL	Long-chain fatty acid transport protein	15	15	1.04544e+08	9.84819e+07	9.97071e+07	9.89397e+07	9.59491e+07	9.29035e+07
P10408	SECA_ECOLI	secA	Protein translocase subunit SecA	40	40	4.54125e+07	4.70532e+07	4.69859e+07	4.56171e+07	4.79853e+07	4.66596e+07
P10441	LPXB_ECOLI	lpxB	Lipid-A-disaccharide synthase	5	5	3.0932e+06	3.28343e+06	3.3443e+06	2.86009e+06	3.28655e+06	3.40914e+06
P10442	RNH2_ECOLI	rnhB	Ribonuclease HII	2	2	2.22562e+06	2.11089e+06	2.19037e+06	2.69921e+06	2.27941e+06	2.15549e+06
P10443	DPO3A_ECOLI	dnaE	DNA polymerase III subunit alpha	6	6	1.38691e+06	1.24287e+06	1.09552e+06	1.30482e+06	1.35737e+06	1.25559e+06
P10636-8ups|TAU_HUMAN_UPS	Microtubule-associated	Microtubule-associated		9	9	1.38492e+07	966014		1.5546e+07	1.54492e+07	876245
P10903	NARK_ECOLI	narK	Nitrite extrusion protein 1	2	1	8.97188e+06	9.83936e+06	8.80341e+06	1.04643e+07	1.02693e+07	1.05945e+07
P10908	UGPQ_ECOLI	ugpQ	Glycerophosphoryl diester phosphodiesterase	4	4	1.5124e+06	2.08834e+06	1.82335e+06	1.85462e+06	1.82753e+06	1.9592e+06
P11349	NARH_ECOLI	narH	Respiratory nitrate reductase 1 beta chain	13	10	1.50187e+07	1.63236e+07	1.6274e+07	1.58789e+07	1.55085e+07	1.54003e+07
P11447	ARLY_ECOLI	argH	Argininosuccinate lyase	8	8	6.63762e+06	7.92373e+06	7.67274e+06	7.2523e+06	7.89602e+06	7.79104e+06
P11454	ENTF_ECOLI	entF	Enterobactin synthase component F	1	1		1.56082e+06		1.52217e+06	1.39576e+06	1.45995e+06
P11557	DAMX_ECOLI	damX	Protein DamX	9	9	3.12953e+07	3.27566e+07	3.33245e+07	3.11572e+07	3.25151e+07	3.23339e+07
P11868	TDCD_ECOLI	tdcD	Propionate kinase	1	1			578786	611024		
P11875	SYR_ECOLI	argS	Arginine--tRNA ligase	27	27	5.85617e+07	5.88122e+07	5.80558e+07	5.87588e+07	5.93974e+07	5.72818e+07
P11880	MURF_ECOLI	murF	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase	4	4	2.65961e+07	2.39264e+07	2.40392e+07	2.43582e+07	2.36633e+07	2.38601e+07
P11988	BGLB_ECOLI	bglB	6-phospho-beta-glucosidase BglB	1	1	1.70862e+06	1.12679e+06	1.25382e+06	1.67783e+06	1.77538e+06	1.21025e+06
P12008	AROC_ECOLI	aroC	Chorismate synthase	3	3	1.6669e+07	1.49113e+07	1.54535e+07	1.50394e+07	1.61402e+07	1.50792e+07
P12081ups|SYHC_HUMAN_UPS	Histidyl-tRNA	Histidyl-tRNA		17	17	2.47598e+07	2.19371e+06	2.52776e+06	2.55031e+07	2.58384e+07	2.39648e+06
P12281	MOEA_ECOLI	moeA	Molybdopterin molybdenumtransferase	8	8	2.78915e+07	3.05008e+07	3.03883e+07	2.92456e+07	3.04961e+07	3.08244e+07
P12282	MOEB_ECOLI	moeB	Molybdopterin-synthase adenylyltransferase	2	2	8.03867e+06	8.02751e+06	7.54653e+06	7.39667e+06	8.14111e+06	8.0518e+06
P12295	UNG_ECOLI	ung	Uracil-DNA glycosylase	9	9	1.6152e+07	1.82368e+07	1.70726e+07	1.83136e+07	1.81913e+07	1.70423e+07
P12758	UDP_ECOLI	udp	Uridine phosphorylase	12	12	2.17668e+08	2.66314e+08	2.58136e+08	2.60979e+08	2.52963e+08	2.51951e+08
P12994	YBHB_ECOLI	ybhB	UPF0098 protein YbhB	2	2	1.25314e+06	2.16407e+06	1.79639e+06	2.23063e+06	2.08719e+06	2.36506e+06
P13001	BIOH_ECOLI	bioH	Pimelyl-[acyl-carrier protein] methyl ester esterase	2	2	3.24938e+06	2.51743e+06	2.30143e+06	2.58306e+06	2.68494e+06	2.13146e+06
P13009	METH_ECOLI	metH	Methionine synthase	23	23	1.065e+07	1.04814e+07	1.10408e+07	1.08885e+07	1.09173e+07	1.0819e+07
P13016	AMPD_ECOLI	ampD	1,6-anhydro-N-acetylmuramyl-L-alanine amidase AmpD	5	5	6.27839e+06	7.74465e+06	7.88368e+06	7.32246e+06	7.51583e+06	7.62415e+06
P13024	FDHE_ECOLI	fdhE	Protein FdhE	10	10	1.65922e+07	1.84556e+07	1.81355e+07	1.7298e+07	1.79019e+07	1.84808e+07
P13029	KATG_ECOLI	katG	Catalase-peroxidase	42	42	1.67852e+08	1.82033e+08	1.81664e+08	1.7815e+08	1.80357e+08	1.81908e+08
P13033	GLPB_ECOLI	glpB	Anaerobic glycerol-3-phosphate dehydrogenase subunit B	6	6	2.76692e+06	2.90328e+06	2.46302e+06	2.86547e+06	2.72559e+06	2.72356e+06
P13035	GLPD_ECOLI	glpD	Aerobic glycerol-3-phosphate dehydrogenase	17	17	2.0843e+07	2.18594e+07	2.15353e+07	2.18849e+07	2.13892e+07	2.22699e+07
P13445	RPOS_ECOLI	rpoS	RNA polymerase sigma factor RpoS	15	15	2.68613e+07	2.55839e+07	2.48568e+07	2.62501e+07	2.61161e+07	2.47961e+07
P13482	TREA_ECOLI	treA	Periplasmic trehalase	2	2	2.80386e+06	2.2632e+06	2.91462e+06	2.17157e+06		2.28992e+06
P13656	CHIA_ECOLI	chiA	Probable bifunctional chitinase/lysozyme	1	1	760984	1.02143e+06	1.06036e+06	828495	1.0768e+06	895465
P13979	TRAT1_ECOLI	traT	TraT complement resistance protein	7	7	1.79139e+07	1.82853e+07	1.79035e+07	1.83457e+07	1.84086e+07	1.8486e+07
P14081	SELB_ECOLI	selB	Selenocysteine-specific elongation factor	10	10	1.16774e+07	1.1413e+07	1.08255e+07	1.1622e+07	1.1737e+07	1.08474e+07
P14175	PROV_ECOLI	proV	Glycine betaine/L-proline transport ATP-binding protein ProV	7	7	1.63044e+07	1.64805e+07	1.85915e+07	1.57061e+07	1.80728e+07	1.80973e+07
P14294	TOP3_ECOLI	topB	DNA topoisomerase 3	5	5	1.34115e+06	1.09333e+06	838599	1.04914e+06	1.36303e+06	947689
P14407	FUMB_ECOLI	fumB	Fumarate hydratase class I, anaerobic	25	17	1.26371e+08	1.33678e+08	1.32705e+08	1.33679e+08	1.33185e+08	1.31981e+08
P14900	MURD_ECOLI	murD	UDP-N-acetylmuramoylalanine--D-glutamate ligase	7	7	2.40568e+07	2.39458e+07	2.38069e+07	2.2729e+07	2.38612e+07	2.41648e+07
P15005	MCRB_ECOLI	mcrB	5-methylcytosine-specific restriction enzyme B	3	3	2.4713e+06	2.6787e+06	2.07261e+06	1.9507e+06	2.42707e+06	2.09709e+06
P15034	AMPP_ECOLI	pepP	Xaa-Pro aminopeptidase	14	14	5.93687e+07	6.07592e+07	6.01864e+07	5.75514e+07	6.14344e+07	6.12392e+07
P15038	HELD_ECOLI	helD	Helicase IV	3	3	2.72898e+06	1.85074e+06	2.17577e+06	2.26563e+06	3.08795e+06	3.4282e+06
P15042	DNLJ_ECOLI	ligA	DNA ligase	19	19	2.51582e+07	2.55217e+07	2.64942e+07	2.60093e+07	2.61055e+07	2.56219e+07
P15047	ENTA_ECOLI	entA	2,3-dihydro-2,3-dihydroxybenzoate dehydrogenase	3	3	1.63337e+06	1.67286e+06	1.93526e+06	1.64192e+06	1.93506e+06	1.58331e+06
P15067	GLGX_ECOLI	glgX	Glycogen debranching enzyme	4	4	2.57908e+06	3.29331e+06	3.75631e+06	3.8107e+06	3.05256e+06	4.07004e+06
P15070	FLIN_ECOLI	fliN	Flagellar motor switch protein FliN	1	1	2.04786e+07	2.21523e+07	2.09753e+07	1.92153e+07	2.11331e+07	2.06877e+07
P15082	SRLR_ECOLI	srlR	Glucitol operon repressor	3	3	2.22252e+06	2.30486e+06	1.85887e+06	2.03826e+06	2.22114e+06	2.60114e+06
P15254	PUR4_ECOLI	purL	Phosphoribosylformylglycinamidine synthase	19	19	9.34483e+06	9.57453e+06	9.51603e+06	9.4276e+06	9.40314e+06	9.33669e+06
P15286	FLK_ECOLI	flk	Flagellar regulator flk	1	1	666828	1.23596e+06	941321	1.13901e+06	1.39391e+06	1.3786e+06
P15288	PEPD_ECOLI	pepD	Cytosol non-specific dipeptidase	21	21	1.39499e+08	1.42588e+08	1.46606e+08	1.4017e+08	1.40673e+08	1.46061e+08
P15559ups|NQO1_HUMAN_UPS	NAD(P)H	NAD(P)H		8	8	1.38612e+07	1.77878e+06	1.32272e+06	1.38808e+07	1.33497e+07	1.81796e+06
P15639	PUR9_ECOLI	purH	Bifunctional purine biosynthesis protein PurH	14	14	3.35214e+07	3.21332e+07	3.18047e+07	3.27472e+07	3.34743e+07	3.13705e+07
P15640	PUR2_ECOLI	purD	Phosphoribosylamine--glycine ligase	7	7	2.33423e+07	2.37662e+07	2.41172e+07	2.42093e+07	2.27749e+07	2.47934e+07
P15770	AROE_ECOLI	aroE	Shikimate dehydrogenase	3	3	1.33083e+07	1.31893e+07	1.423e+07	1.38967e+07	1.34294e+07	1.37869e+07
P15877	DHG_ECOLI	gcd	Quinoprotein glucose dehydrogenase	3	3	2.42607e+06	1.91263e+06	1.99394e+06			1.26335e+06
P15977	MALQ_ECOLI	malQ	4-alpha-glucanotransferase	7	7	1.00636e+07	9.10636e+06	8.59749e+06	8.47864e+06	9.07476e+06	9.35518e+06
P16083ups|NQO2_HUMAN_UPS	Ribosyldihydronicotinamide	Ribosyldihydronicotinamide		7	7	1.17632e+07	1.88479e+06	1.30023e+06	1.15146e+07	1.15615e+07	1.42173e+06
P16095	SDHL_ECOLI	sdaA	L-serine dehydratase 1	10	10	2.48624e+07	2.83015e+07	2.62977e+07	2.53462e+07	2.46835e+07	2.6504e+07
P16384	MIAA_ECOLI	miaA	tRNA dimethylallyltransferase	12	12	8.08109e+06	7.04204e+06	7.54404e+06	7.65187e+06	7.57922e+06	6.85983e+06
P16431	HYCE_ECOLI	hycE	Formate hydrogenlyase subunit 5	18	17	4.88145e+07	4.83643e+07	4.75344e+07	5.07315e+07	5.1167e+07	4.64265e+07
P16432	HYCF_ECOLI	hycF	Formate hydrogenlyase subunit 6	1	1		1.00797e+06	1.15086e+06	763750		
P16433	HYCG_ECOLI	hycG	Formate hydrogenlyase subunit 7	1	0	3.57115e+06	3.6029e+06	3.67757e+06	3.13928e+06	3.20327e+06	3.04284e+06
P16456	SELD_ECOLI	selD	Selenide, water dikinase	8	8	3.83076e+07	3.97229e+07	3.98102e+07	3.97792e+07	4.00408e+07	4.15827e+07
P16525	TUS_ECOLI	tus	DNA replication terminus site-binding protein	3	3	392712	401516	357621			358737
P16528	ICLR_ECOLI	iclR	Acetate operon repressor	4	4	7.07939e+06	7.65192e+06	6.87387e+06	7.25233e+06	7.47563e+06	7.26899e+06
P16659	SYP_ECOLI	proS	Proline--tRNA ligase	28	28	8.75321e+07	8.97218e+07	8.77118e+07	8.67008e+07	8.72372e+07	8.67652e+07
P16676	CYSA_ECOLI	cysA	Sulfate/thiosulfate import ATP-binding protein CysA	4	4	1.38972e+06	1.5484e+06	1.55051e+06	1.58834e+06	1.45082e+06	1.39082e+06
P16681	PHNB_ECOLI	phnB	Protein PhnB	1	1		3.31619e+06				3.04996e+06
P16700	CYSP_ECOLI	cysP	Thiosulfate-binding protein	23	23	2.79953e+07	3.08168e+07	3.28737e+07	3.18816e+07	3.29877e+07	3.26769e+07
P16703	CYSM_ECOLI	cysM	Cysteine synthase B	7	7	1.05629e+07	1.2139e+07	1.16491e+07	1.06857e+07	1.10299e+07	1.20906e+07
P16926	MREC_ECOLI	mreC	Cell shape-determining protein MreC	7	7	4.62652e+06	4.85863e+06	4.95222e+06	5.01914e+06	4.562e+06	4.6195e+06
P17109	MEND_ECOLI	menD	2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase	8	8	6.09084e+06	6.7847e+06	6.94939e+06	6.61332e+06	6.73198e+06	6.52253e+06
P17115	GUTQ_ECOLI	gutQ	Arabinose 5-phosphate isomerase GutQ	5	5	1.0449e+07	9.87763e+06	9.17962e+06	9.517e+06	9.53305e+06	8.94577e+06
P17117	NFSA_ECOLI	nfsA	Oxygen-insensitive NADPH nitroreductase	2	2	1.61913e+07	2.10337e+07	1.7355e+07	1.87701e+07	1.55211e+07	1.86948e+07
P17169	GLMS_ECOLI	glmS	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]	36	36	1.57303e+08	1.86683e+08	1.83119e+08	1.74472e+08	1.79609e+08	1.81105e+08
P17315	CIRA_ECOLI	cirA	Colicin I receptor	11	11	7.64901e+06	7.65342e+06	7.78075e+06	7.61581e+06	7.17942e+06	7.45496e+06
P17443	MURG_ECOLI	murG	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase	11	11	7.91883e+06	7.89368e+06	8.49251e+06	8.31449e+06	8.29242e+06	8.56934e+06
P17445	BETB_ECOLI	betB	Betaine aldehyde dehydrogenase	5	5	3.10225e+06	2.86611e+06	2.73437e+06	2.94087e+06	2.85644e+06	2.86439e+06
P17846	CYSI_ECOLI	cysI	Sulfite reductase [NADPH] hemoprotein beta-component	31	31	2.57207e+07	2.564e+07	2.60303e+07	2.5092e+07	2.63612e+07	2.56425e+07
P17854	CYSH_ECOLI	cysH	Phosphoadenosine phosphosulfate reductase	11	11	2.49961e+07	2.56419e+07	2.45319e+07	2.60692e+07	2.56324e+07	2.46821e+07
P17952	MURC_ECOLI	murC	UDP-N-acetylmuramate--L-alanine ligase	9	9	1.36118e+07	1.30281e+07	1.32525e+07	1.27119e+07	1.32959e+07	1.34219e+07
P17993	UBIG_ECOLI	ubiG	3-demethylubiquinone-9 3-methyltransferase	7	7	2.1527e+07	2.28126e+07	2.2963e+07	2.34778e+07	2.35934e+07	2.29749e+07
P18133	PNCB_ECOLI	pncB	Nicotinate phosphoribosyltransferase	10	10	8.18626e+06	7.29262e+06	7.48277e+06	8.07732e+06	7.47829e+06	7.12821e+06
P18196	MINC_ECOLI	minC	Septum site-determining protein MinC	6	6	6.25603e+06	8.8915e+06	9.862e+06	9.58733e+06	9.82104e+06	9.33582e+06
P18390	YJJA_ECOLI	yjjA	Uncharacterized protein YjjA	4	4	1.48792e+07	1.39981e+07	1.37311e+07	1.23663e+07	1.26239e+07	1.26147e+07
P18392	RSTB_ECOLI	rstB	Sensor protein RstB	2	2	423860	417392	436956		460724	345566
P18393	YBDZ_ECOLI	ybdZ	Uncharacterized protein YbdZ	1	1		2.16896e+06	1.74416e+06			1.92384e+06
P18775	DMSA_ECOLI	dmsA	Dimethyl sulfoxide reductase DmsA	15	15	2.00896e+07	1.96176e+07	1.9452e+07	1.92604e+07	1.90823e+07	1.98336e+07
P18776	DMSB_ECOLI	dmsB	Anaerobic dimethyl sulfoxide reductase chain B	5	4	1.06358e+07	8.99037e+06	9.41453e+06	9.39738e+06	9.47249e+06	9.874e+06
P18843	NADE_ECOLI	nadE	NH(3)-dependent NAD(+) synthetase	14	14	1.06884e+08	9.68612e+07	9.46417e+07	9.6733e+07	9.50847e+07	9.53377e+07
P19624	PDXA_ECOLI	pdxA	4-hydroxythreonine-4-phosphate dehydrogenase	4	4	2.88045e+06	3.04776e+06	2.7983e+06	2.8183e+06	2.57723e+06	2.34139e+06
P19926	AGP_ECOLI	agp	Glucose-1-phosphatase	5	5	1.71444e+07	1.56446e+07	1.50733e+07	1.53894e+07	1.47578e+07	1.49331e+07
P19930	HYAD_ECOLI	hyaD	Hydrogenase 1 maturation protease	2	2				67969.5	104207	64985.2
P19931	HYAE_ECOLI	hyaE	Hydrogenase-1 operon protein HyaE	2	2	3.29047e+06	3.40815e+06	3.69285e+06	3.53461e+06	4.00295e+06	3.60369e+06
P19934	TOLA_ECOLI	tolA	Protein TolA	3	3	8.36893e+06	7.9962e+06	8.33611e+06	7.59913e+06	7.8536e+06	9.15238e+06
P20083	PARE_ECOLI	parE	DNA topoisomerase 4 subunit B	7	7	9.85481e+06	8.61442e+06	8.67993e+06	9.67378e+06	9.21048e+06	8.6125e+06
P20099	BISC_ECOLI	bisC	Biotin sulfoxide reductase	5	5	2.09845e+06	1.50261e+06	1.65491e+06	1.71412e+06	1.79204e+06	1.64959e+06
P20605	FIC_ECOLI	fic	Probable adenosine monophosphate-protein transferase fic	1	1	2.11181e+06	2.02594e+06	2.1527e+06	1.73496e+06	1.99944e+06	1.97764e+06
P20966	PTFBC_ECOLI	fruA	PTS system fructose-specific EIIBC component	10	10	6.4776e+07	7.52525e+07	7.34435e+07	7.28466e+07	7.21652e+07	7.41762e+07
P21156	CYSD_ECOLI	cysD	Sulfate adenylyltransferase subunit 2	6	6	1.01308e+07	1.21909e+07	1.2256e+07	1.25716e+07	1.29653e+07	1.22908e+07
P21165	PEPQ_ECOLI	pepQ	Xaa-Pro dipeptidase	16	16	1.01574e+08	9.64599e+07	9.60734e+07	9.61104e+07	9.63203e+07	9.49281e+07
P21170	SPEA_ECOLI	speA	Biosynthetic arginine decarboxylase	17	17	3.43898e+07	3.35046e+07	3.42278e+07	3.28308e+07	3.34427e+07	3.34554e+07
P21179	CATE_ECOLI	katE	Catalase HPII	6	6	2.14732e+06	2.23239e+06	1.91219e+06	1.75222e+06	2.24954e+06	2.07539e+06
P21338	RNI_ECOLI	rna	Ribonuclease I	6	6	3.13413e+06	3.79129e+06	3.5654e+06	3.20682e+06	3.30971e+06	3.30935e+06
P21365	YCIC_ECOLI	yciC	UPF0259 membrane protein YciC	1	1	2.30653e+06	5.74833e+06	5.52918e+06		5.4284e+06	3.68195e+06
P21367	YCAC_ECOLI	ycaC	Uncharacterized protein YcaC	5	5	1.11992e+07	1.27678e+07	1.25398e+07	1.25918e+07	1.26924e+07	1.26023e+07
P21369	PNCA_ECOLI	pncA	Pyrazinamidase/nicotinamidase	3	3	7.71436e+06	6.76518e+06	6.79376e+06	6.44101e+06	6.96753e+06	6.21454e+06
P21420	NMPC_ECOLI	nmpC	Putative outer membrane porin protein NmpC	7	7	1.99155e+08	1.8221e+08	1.87649e+08	1.91311e+08	1.95924e+08	1.85005e+08
P21499	RNR_ECOLI	rnr	Ribonuclease R	33	33	1.79201e+07	1.8557e+07	1.79461e+07	1.82465e+07	1.8434e+07	1.74314e+07
P21507	SRMB_ECOLI	srmB	ATP-dependent RNA helicase SrmB	17	17	2.53797e+07	2.48456e+07	2.49502e+07	2.46214e+07	2.49997e+07	2.48283e+07
P21513	RNE_ECOLI	rne	Ribonuclease E	35	35	5.65966e+07	5.78824e+07	5.83977e+07	5.75744e+07	5.87232e+07	5.73923e+07
P21515	ACPH_ECOLI	acpH	Acyl carrier protein phosphodiesterase	1	1	1.73937e+06	2.13545e+06	1.40789e+06			2.54869e+06
P21599	KPYK2_ECOLI	pykA	Pyruvate kinase II	22	22	1.1211e+08	1.10776e+08	1.12471e+08	1.09754e+08	1.11108e+08	1.09729e+08
P21645	LPXD_ECOLI	lpxD	UDP-3-O-(3-hydroxymyristoyl)glucosamine N-acyltransferase	2	2	3.19117e+07	2.73315e+07	2.72879e+07	2.90196e+07	2.74514e+07	2.70389e+07
P21829	YBHA_ECOLI	ybhA	Pyridoxal phosphate phosphatase YbhA	5	5	1.30552e+07	1.25163e+07	1.19724e+07	1.23679e+07	1.2784e+07	1.26201e+07
P21866	KDPE_ECOLI	kdpE	KDP operon transcriptional regulatory protein KdpE	2	2		484401		659805	487955	678184
P21888	SYC_ECOLI	cysS	Cysteine--tRNA ligase	20	20	5.13098e+07	5.58882e+07	5.68345e+07	5.67423e+07	5.88319e+07	5.9244e+07
P21889	SYD_ECOLI	aspS	Aspartate--tRNA ligase	34	34	7.20174e+07	7.50927e+07	7.22683e+07	7.26408e+07	7.31506e+07	7.25722e+07
P21893	RECJ_ECOLI	recJ	Single-stranded-DNA-specific exonuclease RecJ	6	6	2.45048e+06	2.097e+06	2.13246e+06	2.35869e+06	2.09588e+06	1.93764e+06
P22106	ASNB_ECOLI	asnB	Asparagine synthetase B [glutamine-hydrolyzing]	9	9	8.10672e+06	8.16258e+06	7.94787e+06	7.73564e+06	7.22218e+06	7.88059e+06
P22186	MRAZ_ECOLI	mraZ	Protein MraZ	2	2	7.27515e+06	7.00864e+06	7.30547e+06	6.78097e+06	7.0813e+06	6.64271e+06
P22188	MURE_ECOLI	murE	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase	13	13	2.59495e+07	2.59476e+07	2.50829e+07	2.52834e+07	2.48024e+07	2.45411e+07
P22255	CYSQ_ECOLI	cysQ	3'(2'),5'-bisphosphate nucleotidase CysQ	7	7	2.72181e+07	2.77895e+07	2.66972e+07	2.7083e+07	2.78958e+07	2.74313e+07
P22256	GABT_ECOLI	gabT	4-aminobutyrate aminotransferase GabT	4	4	3.32744e+06	3.41505e+06	3.09738e+06	3.05608e+06	2.88336e+06	2.84819e+06
P22259	PCKA_ECOLI	pckA	Phosphoenolpyruvate carboxykinase [ATP]	18	18	6.3007e+07	6.34021e+07	6.18495e+07	6.10001e+07	6.55859e+07	6.18997e+07
P22333	ADD_ECOLI	add	Adenosine deaminase	12	12	7.00415e+07	7.50127e+07	7.34394e+07	7.55542e+07	7.19889e+07	7.52987e+07
P22523	MUKB_ECOLI	mukB	Chromosome partition protein MukB	42	42	3.23037e+07	3.15211e+07	3.19923e+07	3.19136e+07	3.29577e+07	3.24299e+07
P22524	MUKE_ECOLI	mukE	Chromosome partition protein MukE	7	7	2.15315e+07	2.09545e+07	2.21987e+07	2.15914e+07	2.08875e+07	2.12148e+07
P22525	YCBB_ECOLI	ycbB	Probable L,D-transpeptidase YcbB	11	11	8.2899e+07	7.94459e+07	7.33079e+07	8.09059e+07	8.33495e+07	7.9171e+07
P22564	RIHC_ECOLI	rihC	Non-specific ribonucleoside hydrolase RihC	1	1	401785	479245	418596	683968	631499	438618
P22634	MURI_ECOLI	murI	Glutamate racemase	5	5	4.93051e+06	4.88979e+06	4.84552e+06	3.89008e+06	4.31104e+06	4.44733e+06
P22707	FINO_ECOLI	finO	Fertility inhibition protein	2	2	2.16499e+06	2.17804e+06	2.17451e+06	2.3612e+06	2.32807e+06	2.30497e+06
P22939	ISPA_ECOLI	ispA	Farnesyl diphosphate synthase	4	4	1.28273e+07	1.20066e+07	1.19541e+07	1.21055e+07	1.1501e+07	1.10116e+07
P23003	TRMA_ECOLI	trmA	tRNA (uracil(54)-C(5))-methyltransferase	4	4	9.99442e+06	8.46168e+06	8.66189e+06	9.41988e+06	9.204e+06	9.05674e+06
P23256	MALY_ECOLI	malY	Protein MalY	1	1	1.80341e+06	1.91116e+06	1.68696e+06	1.71636e+06	1.66178e+06	1.73835e+06
P23305	YIGA_ECOLI	yigA	Uncharacterized protein YigA	7	7	6.77387e+06	6.07134e+06	5.38922e+06	5.03722e+06	5.55042e+06	5.51056e+06
P23331	KITH_ECOLI	tdk	Thymidine kinase	7	7	1.87621e+07	1.77292e+07	1.75808e+07	1.86354e+07	1.76358e+07	1.67092e+07
P23367	MUTL_ECOLI	mutL	DNA mismatch repair protein MutL	3	3	1.63861e+06	1.31127e+06	1.80103e+06	1.59572e+06	1.12693e+06	1.28935e+06
P23538	PPSA_ECOLI	ppsA	Phosphoenolpyruvate synthase	14	14	2.36842e+07	2.56923e+07	2.46175e+07	2.48162e+07	2.49512e+07	2.52029e+07
P23721	SERC_ECOLI	serC	Phosphoserine aminotransferase	17	17	5.37081e+07	5.30563e+07	5.27797e+07	5.11485e+07	5.29977e+07	5.17157e+07
P23827	ECOT_ECOLI	eco	Ecotin	6	6	4.60633e+07	4.59061e+07	4.50521e+07	4.41953e+07	4.47207e+07	4.42486e+07
P23830	PSS_ECOLI	pssA	CDP-diacylglycerol--serine O-phosphatidyltransferase	10	10	7.89016e+06	7.06043e+06	7.20104e+06	7.03558e+06	7.13195e+06	6.4788e+06
