Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj1.mzML
P0AF67	P0AF67		yjeE		3.67238e+06	3.76397e+06	3.67192e+06	3.68787e+06	3.75338e+06	3.60118e+06
P0AF70	P0AF70		yjeI		9.36938e+06	9.70606e+06	8.04911e+06	8.89345e+06	8.84653e+06	1.03947e+07
P0AF90	P0AF90		rraB		5.92352e+06	6.00946e+06	5.53586e+06	5.60782e+06	6.03138e+06	5.74768e+06
P0AF93	P0AF93		ridA		1.24099e+08	1.2362e+08	1.22103e+08	1.25374e+08	1.28404e+08	1.2118e+08
P0AF96	P0AF96		tabA		2.8596e+06	3.03989e+06	3.10567e+06	3.11094e+06	3.3268e+06	2.87658e+06
P0AF98	P0AF98		lptF		887107	887714	885101	923753	995967	950963
P0AFA7	P0AFA7		nhaB		597064	505833	563322	578709	534384	468544
P0AFB1	P0AFB1		nlpI		1.65156e+06	1.55286e+06	1.53727e+06	1.63113e+06	1.63706e+06	1.58102e+06
P0AFB8	P0AFB8		glnG		3.40123e+06	3.29973e+06	3.1957e+06	3.29902e+06	3.37934e+06	3.28708e+06
P0AFC0	P0AFC0		nudB		417856	510615	440784	457730	477054	477124
P0AFC3	P0AFC3		nuoA		2.42904e+06	2.62163e+06	2.3622e+06	2.48469e+06	2.32161e+06	2.51408e+06
P0AFC7	P0AFC7		nuoB		4.13973e+06	4.14473e+06	3.84066e+06	4.08761e+06	3.76228e+06	4.4746e+06
P0AFD1	P0AFD1		nuoE		6.495e+06	6.4297e+06	6.42792e+06	6.3289e+06	6.30781e+06	6.36055e+06
P0AFD4	P0AFD4		nuoH		2.53774e+06	2.4778e+06	2.58096e+06	2.68252e+06	2.62616e+06	2.50808e+06
P0AFD6	P0AFD6		nuoI		8.79935e+06	8.3949e+06	8.93356e+06	8.70514e+06	8.75294e+06	8.60822e+06
P0AFF2	P0AFF2		nupC		679175	559830	455009	537595	529303	593984
P0AFF6	P0AFF6		nusA		2.26638e+07	2.24962e+07	2.18363e+07	2.23424e+07	2.17749e+07	2.28462e+07
P0AFG0	P0AFG0		nusG		1.67493e+07	1.63824e+07	1.63381e+07	1.56463e+07	1.61623e+07	1.61278e+07
P0AFG3	P0AFG3		sucA		8.84623e+06	8.7412e+06	8.64925e+06	8.85298e+06	8.80322e+06	8.83192e+06
P0AFG6	P0AFG6		sucB		8.46889e+06	8.28747e+06	8.34772e+06	8.42481e+06	8.39865e+06	8.46334e+06
P0AFG8	P0AFG8		aceE		1.08589e+08	1.08461e+08	1.09411e+08	1.09114e+08	1.08639e+08	1.07683e+08
P0AFH0	P0AFH0		ogt			382551	244299	219506	388079	209019
P0AFH8	P0AFH8		osmY		2.54022e+07	2.61042e+07	2.61234e+07	2.55014e+07	2.57535e+07	2.51572e+07
P0AFI0	P0AFI0		oxc		1.06195e+06	1.0131e+06	917008	1.03977e+06	1.12493e+06	1.05297e+06
P0AFI2	P0AFI2		parC		3.93425e+06	3.83737e+06	3.86789e+06	3.7695e+06	4.04139e+06	3.72231e+06
P0AFI7	P0AFI7		pdxH		7.71394e+06	7.73253e+06	7.89051e+06	7.75441e+06	7.72705e+06	7.80412e+06
P0AFJ1	P0AFJ1		phnA		2.1655e+06	2.05547e+06	2.05051e+06	1.98759e+06	2.10079e+06	1.99061e+06
P0AFJ7	P0AFJ7		pitA		1.79513e+06	1.78373e+06	1.76771e+06	1.87443e+06	1.73631e+06	1.80225e+06
P0AFK0	P0AFK0		pmbA		4.37432e+06	4.37564e+06	4.40347e+06	4.53273e+06	4.37097e+06	4.46169e+06
P0AFK9	P0AFK9		potD		7.41279e+06	7.5407e+06	7.60974e+06	7.51052e+06	7.60669e+06	7.64204e+06
P0AFL3	P0AFL3		ppiA		6.38853e+06	6.30437e+06	6.31694e+06	6.1911e+06	6.32785e+06	6.15736e+06
P0AFL6	P0AFL6		ppx		1.56465e+06	1.56383e+06	1.53369e+06	1.54136e+06	1.55165e+06	1.53991e+06
P0AFM2	P0AFM2		proX		1.23643e+06	1.19228e+06	1.24938e+06	1.2913e+06	1.29395e+06	1.29021e+06
P0AFM6	P0AFM6		pspA		4.03284e+06	4.10237e+06	4.15103e+06	4.0158e+06	4.1614e+06	3.97976e+06
P0AFM9	P0AFM9		pspB		799286	783228	762532	816292	777535	797222
P0AFP4	P0AFP4		ybbO		1.04313e+06	1.05761e+06	1.0322e+06	1.10493e+06	968545	1.04606e+06
P0AFP6	P0AFP6		ybgI		7.11592e+06	7.23222e+06	7.20876e+06	7.40914e+06	7.19161e+06	7.19122e+06
P0AFQ7	P0AFQ7		ycfH		5.10628e+06	5.06648e+06	5.08407e+06	5.06065e+06	5.23436e+06	4.96513e+06
P0AFR4	P0AFR4		yciO		6.234e+06	6.34712e+06	6.51423e+06	6.35162e+06	6.5352e+06	6.12361e+06
P0AFU8	P0AFU8		ribC		9.22119e+06	8.89149e+06	9.19948e+06	9.04077e+06	9.19365e+06	9.07803e+06
P0AFW0	P0AFW0		rfaH		2.02619e+06					
P0AFW8	P0AFW8		rof		3.06785e+06	3.04818e+06	3.04606e+06	2.92482e+06	3.14208e+06	3.01255e+06
P0AFX0	P0AFX0		hpf		950441	838146	980705	884265	829123	979028
P0AFX4	P0AFX4		rsd		403835	415978	381493	380159	371597	370980
P0AFX7	P0AFX7		rseA		1.85494e+06	1.62632e+06	1.81032e+06	1.82795e+06	1.72881e+06	1.72163e+06
P0AFX9	P0AFX9		rseB		2.84275e+06	2.71607e+06	2.83601e+06	2.76085e+06	2.68707e+06	2.8543e+06
P0AFY8	P0AFY8		seqA		9.48134e+06	9.44693e+06	9.39865e+06	9.61757e+06	9.37375e+06	9.56602e+06
P0AFZ1	P0AFZ1		sseB		2.49319e+06	2.30261e+06	2.41188e+06	2.32485e+06	2.38313e+06	2.49062e+06
P0AFZ3	P0AFZ3		sspB		8.59822e+06	8.4543e+06	8.68423e+06	8.42955e+06	8.16744e+06	8.76488e+06
P0AG00	P0AG00		wzzE		3.09255e+06	3.14487e+06	3.08343e+06	3.30101e+06	3.21326e+06	3.10684e+06
P0AG07	P0AG07		rpe		1.21684e+07	1.28397e+07	1.20197e+07	1.27307e+07	1.21329e+07	1.27528e+07
P0AG14	P0AG14		sohB		2.26368e+06	2.19236e+06	2.23706e+06	2.24588e+06	2.12274e+06	2.28449e+06
P0AG16	P0AG16		purF		751461	777189	826077	718684	755309	740385
P0AG18	P0AG18		purE		1.21718e+06	1.16757e+06	1.161e+06	1.0731e+06	1.24651e+06	1.25478e+06
P0AG20	P0AG20		relA		6.01863e+06	6.03224e+06	6.17978e+06	5.80751e+06	5.91218e+06	5.87138e+06
P0AG24	P0AG24		spoT		2.66928e+06	2.7604e+06	2.7034e+06	2.65883e+06	2.62567e+06	2.55766e+06
P0AG27	P0AG27		yibN		1.58577e+07	1.57507e+07	1.58901e+07	1.5814e+07	1.58203e+07	1.59005e+07
P0AG30	P0AG30		rho		3.30203e+07	3.33279e+07	3.30822e+07	3.30458e+07	3.2768e+07	3.38809e+07
P0AG40	P0AG40		ribF		2.33331e+06	2.45805e+06	2.42892e+06	2.44175e+06	2.37065e+06	2.31106e+06
P0AG44	P0AG44		rplQ		2.29544e+08	2.29097e+08	2.18399e+08	2.20981e+08	2.16448e+08	2.32386e+08
P0AG48	P0AG48		rplU		9.80962e+07	9.78584e+07	1.03972e+08	1.04495e+08	1.03766e+08	9.57701e+07
P0AG51	P0AG51		rpmD		4.73544e+07	4.86665e+07	4.83872e+07	4.66785e+07	4.78497e+07	4.6407e+07
P0AG55	P0AG55		rplF		1.87806e+08	1.87772e+08	1.88626e+08	1.8548e+08	1.8646e+08	1.85454e+08
P0AG59	P0AG59		rpsN		2.72248e+07	2.74673e+07	2.6335e+07	2.64937e+07	2.6407e+07	2.72157e+07
P0AG63	P0AG63		rpsQ		2.00545e+08	1.98068e+08	2.0652e+08	2.05832e+08	2.05755e+08	1.99015e+08
P0AG67	P0AG67		rpsA		3.2442e+08	3.25161e+08	3.2378e+08	3.2194e+08	3.24891e+08	3.26159e+08
P0AG78	P0AG78		sbp		760917	772003	709400	761922	890362	834279
P0AG82	P0AG82		pstS		2.24987e+06	2.27697e+06	2.35634e+06	2.28307e+06	2.4028e+06	2.26222e+06
P0AG86	P0AG86		secB		2.24302e+07	2.22436e+07	2.21455e+07	2.25291e+07	2.24539e+07	2.36457e+07
P0AG90	P0AG90		secD		6.69564e+06	6.84465e+06	6.7579e+06	6.99586e+06	6.85229e+06	6.91141e+06
P0AG93	P0AG93		secF		1.44014e+06	1.47337e+06	1.43021e+06	1.4643e+06	1.35817e+06	1.33736e+06
P0AG96	P0AG96		secE		1.65045e+06	1.62766e+06	1.46178e+06	1.62728e+06	1.43014e+06	1.6231e+06
P0AG99	P0AG99		secG		6.18722e+06	6.28296e+06	6.02399e+06	5.97368e+06	6.13762e+06	6.24969e+06
P0AGA2	P0AGA2		secY		4.06149e+06	4.02655e+06	3.97827e+06	4.15364e+06	3.82416e+06	4.136e+06
P0AGB0	P0AGB0		serB		2.42131e+06	2.50694e+06	2.5452e+06	2.50595e+06	2.40942e+06	2.53246e+06
P0AGB6	P0AGB6		rpoE		3.62147e+06	3.54463e+06	3.62421e+06	3.63381e+06	3.71943e+06	3.51534e+06
P0AGC3	P0AGC3		slt		1.5203e+06	1.51345e+06	1.5525e+06	1.53795e+06	1.49307e+06	1.53674e+06
P0AGD1	P0AGD1		sodC		515689	559479	567760	508271	590093	558780
P0AGD3	P0AGD3		sodB		8.23465e+07	8.2708e+07	8.38321e+07	8.2133e+07	8.12374e+07	8.33675e+07
P0AGD7	P0AGD7		ffh		4.8778e+06	4.83062e+06	4.78688e+06	4.78102e+06	4.81997e+06	4.89337e+06
P0AGE0	P0AGE0		ssb		2.99004e+07	3.00428e+07	2.97097e+07	3.02992e+07	3.0436e+07	3.06486e+07
P0AGE6	P0AGE6		yieF		1.01361e+07	9.74655e+06	1.04238e+07	9.80017e+06	9.9655e+06	9.71559e+06
P0AGE9	P0AGE9		sucD		7.95118e+06	7.75742e+06	7.8133e+06	7.78144e+06	7.7156e+06	7.82547e+06
P0AGF2	P0AGF2		ygdK		610960	584198	529020	559108	571945	584418
P0AGG0	P0AGG0		thiL		3.86666e+06	3.61019e+06	3.73328e+06	3.10005e+06	3.69774e+06	3.85015e+06
P0AGG2	P0AGG2		tesB		842654	823407	740574	787000	874877	946259
P0AGG4	P0AGG4		trxC		3.46989e+06	3.79222e+06	3.71997e+06	3.93771e+06	3.19503e+06	3.68204e+06
P0AGG8	P0AGG8		tldD		2.95346e+06	2.92699e+06	2.91691e+06	2.84204e+06	2.91455e+06	3.01948e+06
P0AGI8	P0AGI8		trkA		376630	482905	443530	421053	503345	417160
P0AGJ2	P0AGJ2		trmH		1.60819e+06	1.61792e+06	1.70189e+06	1.60997e+06	1.56932e+06	1.58323e+06
P0AGJ5	P0AGJ5		yfiF		1.2597e+07	1.28021e+07	1.3078e+07	1.29136e+07	1.29179e+07	1.26196e+07
P0AGJ7	P0AGJ7		trmL		2.98151e+06	3.1435e+06	3.13457e+06	3.14866e+06	3.1319e+06	2.9961e+06
P0AGJ9	P0AGJ9		tyrS		1.67101e+07	1.64145e+07	1.6888e+07	1.62885e+07	1.6819e+07	1.62125e+07
P0AGK4	P0AGK4		yhbY		1.46875e+07	1.42559e+07	1.39261e+07	1.40987e+07	1.44362e+07	1.44742e+07
P0AGK8	P0AGK8		iscR		2.18923e+06	2.26327e+06	2.26919e+06	2.38028e+06	2.1982e+06	2.18565e+06
P0AGL2	P0AGL2		tdcF		921971	928686	977782	1.0264e+06	915223	1.08721e+06
P0AGL7	P0AGL7		rsmE		4.25376e+06	4.33398e+06	4.26409e+06	4.30891e+06	4.28859e+06	4.31757e+06
P0AGM5	P0AGM5		sirB1		436342	423180	458402	416715	373560	393632
P0C018	P0C018		rplR		3.45711e+07	3.54749e+07	3.79682e+07	3.70617e+07	3.79338e+07	3.54457e+07
P0C037	P0C037		yaiE		8.49192e+06	8.93329e+06	8.36195e+06	8.92228e+06	8.47591e+06	8.68621e+06
P0C054	P0C054		ibpA		4.75892e+06	4.92104e+06	4.92071e+06	4.70965e+06	4.76625e+06	4.68962e+06
P0C093	P0C093		slmA		3.43639e+06	3.32407e+06	3.3422e+06	3.3941e+06	3.34046e+06	3.39984e+06
P0C0K3	P0C0K3		rdoA		983666	1.0271e+06	1.05562e+06	1.00899e+06	1.04449e+06	1.00695e+06
P0C0L2	P0C0L2		osmC		6.0298e+06	5.99713e+06	5.85242e+06	5.95839e+06	6.11069e+06	5.98046e+06
P0C0L7	P0C0L7		proP		2.43822e+06	2.40473e+06	2.40992e+06	2.37e+06	2.51785e+06	2.37901e+06
P0C0L9	P0C0L9		iscX		1.65333e+06	1.63716e+06	1.69296e+06	1.66563e+06	1.73652e+06	1.64731e+06
P0C0R7	P0C0R7		rlmE		4.20256e+06	4.25165e+06	4.23105e+06	4.13609e+06	4.27612e+06	4.20446e+06
P0C0S1	P0C0S1		mscS		8.91532e+06	9.24556e+06	8.75029e+06	8.65296e+06	8.97785e+06	9.16286e+06
P0C0T5	P0C0T5		mepA		3.37854e+06	3.4792e+06	3.5678e+06	3.47543e+06	3.23063e+06	3.29967e+06
P0C0V0	P0C0V0		degP		1.41933e+07	1.43072e+07	1.43854e+07	1.43333e+07	1.43367e+07	1.43657e+07
P0C960	P0C960		emtA		37503					
P0CB39	P0CB39		eptC		1.8214e+06	1.71178e+06	1.67191e+06	1.72415e+06	1.72434e+06	1.69782e+06
P0CE47	P0CE47		tufA		1.52013e+09	1.51171e+09	1.54738e+09	1.51597e+09	1.51691e+09	1.48831e+09
P0CG19	P0CG19		rph		7.00309e+06	7.21298e+06	6.82664e+06	7.23462e+06	6.94231e+06	7.24193e+06
P0CK95	P0CK95		yghJ		5.13254e+06	5.14552e+06	5.09568e+06	5.16291e+06	5.10728e+06	5.16753e+06
P10100	P10100		rlpA		3.50014e+06	3.53512e+06	3.46113e+06	3.59654e+06	3.62427e+06	3.48029e+06
P10121	P10121		ftsY		5.48277e+06	5.4666e+06	5.45303e+06	5.40659e+06	5.41346e+06	5.44914e+06
P10346	P10346		glnQ		2.36602e+06	2.40817e+06	2.38717e+06	2.26179e+06	2.32911e+06	2.34878e+06
P10371	P10371		hisA		2.94829e+06	2.97004e+06	2.81699e+06	3.0555e+06	2.81018e+06	3.1497e+06
P10384	P10384		fadL		1.1235e+07	1.13839e+07	1.12046e+07	1.14724e+07	1.15219e+07	1.127e+07
P10408	P10408		secA		7.41464e+06	7.3942e+06	7.34999e+06	7.43916e+06	7.45799e+06	7.37977e+06
P10441	P10441		lpxB		1.15207e+06	1.08975e+06	1.08081e+06	1.00268e+06	1.05629e+06	1.11529e+06
P10636-8ups|TAU_HUMAN_UPS Microtubule-associated protein tau {Isoform Tau-F (Tau-4)} (Chain 2-441) - Homo sapiens (Human)	P10636-8ups|TAU_HUMAN_UPS Microtubule-associated protein tau {Isoform Tau-F (Tau-4)} (Chain 2-441) - Homo sapiens (Human)				157138	143854	493868	474526	496403	163915
P10903	P10903		narK		2.45368e+06	2.1685e+06	2.69527e+06	2.35889e+06	2.51116e+06	2.25292e+06
P10908	P10908		ugpQ		466676	443375	426192	507057	422117	474946
P11349	P11349		narH		3.65807e+06	3.81683e+06	3.80302e+06	3.73222e+06	3.7662e+06	3.71472e+06
P11447	P11447		argH		2.12386e+06	2.12283e+06	2.15039e+06	2.21193e+06	2.16225e+06	2.06333e+06
P11557	P11557		damX		7.86032e+06	7.91504e+06	8.3877e+06	7.89584e+06	8.27028e+06	7.83906e+06
P11875	P11875		argS		1.38265e+07	1.40279e+07	1.36254e+07	1.37462e+07	1.37079e+07	1.39807e+07
P11880	P11880		murF		5.97545e+06	5.93492e+06	6.07879e+06	6.13976e+06	6.24209e+06	6.05445e+06
P11988	P11988		bglB		620656	643235	904640	832412	792625	549142
P12008	P12008		aroC		3.61278e+06	3.46242e+06	3.57711e+06	3.52672e+06	3.52409e+06	3.49409e+06
P12081ups|SYHC_HUMAN_UPS Histidyl-tRNA synthetase, cytoplasmic (Chain 1-509, C terminal His tag) - Homo sapiens (Human)	P12081ups|SYHC_HUMAN_UPS Histidyl-tRNA synthetase, cytoplasmic (Chain 1-509, C terminal His tag) - Homo sapiens (Human)				4.70968e+06	4.27791e+06	5.72714e+06	5.58671e+06	5.8078e+06	4.27435e+06
P12281	P12281		moeA		6.10579e+06	5.89352e+06	6.09101e+06	6.08774e+06	6.16835e+06	6.04562e+06
P12282	P12282		moeB		3.59638e+06	3.12386e+06	3.66932e+06	3.13117e+06	3.03006e+06	3.32869e+06
P12295	P12295		ung		1.82891e+06	1.87657e+06	1.86681e+06	1.90349e+06	1.88065e+06	1.97542e+06
P12758	P12758		udp		2.74176e+07	2.8531e+07	2.77192e+07	2.75535e+07	2.82821e+07	2.83531e+07
P12994	P12994		ybhB		652657	597908	619451	710448	609826	631929
P13001	P13001		bioH		301083	411802	343758	473342	422821	395318
P13009	P13009		metH		1.97e+06	1.88486e+06	2.00999e+06	1.97532e+06	1.98499e+06	1.89508e+06
P13016	P13016		ampD		2.0304e+06	2.11246e+06	2.11159e+06	2.18501e+06	1.99758e+06	2.07697e+06
P13024	P13024		fdhE		4.34123e+06	4.3324e+06	4.49098e+06	4.44845e+06	4.28669e+06	4.47453e+06
P13029	P13029		katG		4.0999e+07	4.05663e+07	4.04373e+07	4.0748e+07	4.09359e+07	4.07508e+07
P13033	P13033		glpB		1.30808e+06	1.23679e+06	1.20624e+06	1.14529e+06	1.22078e+06	1.29275e+06
P13035	P13035		glpD		3.5348e+06	3.5333e+06	3.55759e+06	3.58424e+06	3.53246e+06	3.5335e+06
P13445	P13445		rpoS		4.95342e+06	5.02671e+06	5.07936e+06	5.01476e+06	5.06107e+06	4.99162e+06
P13979	P13979		traT		3.66609e+06	3.5515e+06	3.60383e+06	3.62077e+06	3.65976e+06	3.69975e+06
P14081	P14081		selB		5.11282e+06	4.8471e+06	5.52179e+06	5.31495e+06	5.88132e+06	5.36454e+06
P14175	P14175		proV		1.13967e+06	1.16618e+06	1.13369e+06	1.11342e+06	1.16204e+06	1.1652e+06
P14407	P14407		fumB		1.40264e+07	1.39945e+07	1.38664e+07	1.38025e+07	1.39093e+07	1.41979e+07
P14900	P14900		murD		2.90347e+06	2.85222e+06	2.80718e+06	2.76365e+06	2.80263e+06	2.88165e+06
P15005	P15005		mcrB		727158	669865	709063	665224	752118	649026
P15034	P15034		pepP		3.74021e+06	3.68423e+06	3.60171e+06	3.65493e+06	3.71462e+06	3.62547e+06
P15042	P15042		ligA		7.48688e+06	7.46405e+06	7.78775e+06	7.75695e+06	7.61619e+06	7.3756e+06
P15047	P15047		entA		183863	93969.5	219958	129465	246966	228729
P15067	P15067		glgX		3.22974e+06	2.8918e+06	3.13796e+06	3.0171e+06	3.1459e+06	3.05024e+06
P15070	P15070		fliN		4.06367e+06	4.58736e+06	4.66791e+06	4.87426e+06	4.28118e+06	4.35411e+06
P15082	P15082		srlR		879598	918162	919113	900549	847357	899975
P15254	P15254		purL		3.06325e+06	3.04717e+06	3.10009e+06	3.10552e+06	3.07984e+06	3.07019e+06
P15288	P15288		pepD		1.8433e+07	1.8243e+07	1.81829e+07	1.80821e+07	1.77454e+07	1.82007e+07
P15559ups|NQO1_HUMAN_UPS NAD(P)H dehydrogenase [quinone] 1 (Chain 2-274) - Homo sapiens (Human)	P15559ups|NQO1_HUMAN_UPS NAD(P)H dehydrogenase [quinone] 1 (Chain 2-274) - Homo sapiens (Human)				395669	335900	918056	855912	918945	347777
P15639	P15639		purH		4.4708e+06	4.4436e+06	4.51017e+06	4.59118e+06	4.48676e+06	4.47345e+06
P15640	P15640		purD		2.64299e+06	2.68439e+06	2.82558e+06	2.86054e+06	2.69014e+06	2.66148e+06
P15770	P15770		aroE		4.39805e+06	4.52885e+06	4.86959e+06	4.58283e+06	4.5823e+06	4.74744e+06
P15977	P15977		malQ		3.37629e+06	3.38812e+06	3.85289e+06	3.39339e+06	3.50183e+06	3.56925e+06
P16095	P16095		sdaA		1.96814e+06	1.92091e+06	1.94044e+06	1.91156e+06	1.96699e+06	2.03407e+06
P16384	P16384		miaA		2.20233e+06	2.2109e+06	2.19542e+06	2.27945e+06	2.14224e+06	2.13014e+06
P16431	P16431		hycE		2.97163e+06	3.02244e+06	3.07726e+06	3.0765e+06	3.06818e+06	2.92841e+06
P16433	P16433		hycG		1.23092e+06	1.24339e+06	1.20091e+06	1.21512e+06	1.27162e+06	1.21194e+06
P16456	P16456		selD		6.66265e+06	6.51302e+06	6.54713e+06	6.61108e+06	6.55828e+06	6.63966e+06
P16528	P16528		iclR		1.69859e+06	1.67015e+06	1.67656e+06	1.72991e+06	1.61677e+06	1.71646e+06
P16659	P16659		proS		1.08017e+07	1.09968e+07	1.06327e+07	1.09659e+07	1.07956e+07	1.12148e+07
P16676	P16676		cysA		756327	721082	808840	765209	777206	783492
P16681	P16681		phnB		500967	588512	611972	514115	441965	430954
P16700	P16700		cysP		8.20772e+06	8.08594e+06	8.26089e+06	8.06099e+06	7.85082e+06	7.85872e+06
P16703	P16703		cysM		3.7184e+06	3.65161e+06	3.64919e+06	3.54157e+06	3.61566e+06	3.56626e+06
P16926	P16926		mreC		1.13931e+06	1.17815e+06	1.18867e+06	1.23052e+06	1.24765e+06	1.18702e+06
P17109	P17109		menD		1.62744e+06	1.46666e+06	1.48687e+06	1.5206e+06	1.50316e+06	1.57092e+06
P17115	P17115		gutQ		2.21543e+06	2.18533e+06	2.23115e+06	2.16387e+06	2.18026e+06	2.23041e+06
P17117	P17117		nfsA		4.54216e+06	4.48247e+06	4.51232e+06	4.48916e+06	4.54815e+06	4.30136e+06
P17169	P17169		glmS		4.25976e+07	4.30877e+07	4.24132e+07	4.21423e+07	4.24743e+07	4.24827e+07
P17315	P17315		cirA		2.27264e+06	2.26906e+06	2.2712e+06	2.34034e+06	2.3132e+06	2.26276e+06
P17443	P17443		murG		3.08244e+06	3.03727e+06	3.19092e+06	2.92145e+06	3.12998e+06	3.12584e+06
P17445	P17445		betB		743166	674356	759583	766046	726273	658414
P17846	P17846		cysI		1.16459e+07	1.18918e+07	1.1693e+07	1.18091e+07	1.18977e+07	1.19391e+07
P17854	P17854		cysH		6.92206e+06	6.69391e+06	6.96409e+06	6.96286e+06	6.70841e+06	6.55437e+06
P17952	P17952		murC		1.87009e+06	1.83372e+06	1.94696e+06	1.81424e+06	1.88379e+06	1.75807e+06
P17993	P17993		ubiG		4.11226e+06	4.17467e+06	4.25515e+06	4.27067e+06	4.2459e+06	4.27114e+06
P18133	P18133		pncB		1.57636e+06	1.52005e+06	1.6605e+06	1.60786e+06	1.51378e+06	1.56703e+06
P18196	P18196		minC		2.62242e+06	2.59561e+06	2.54542e+06	2.42125e+06	2.5707e+06	2.54099e+06
P18355	P18355				2.20767e+06	2.22637e+06	2.7814e+06	2.76628e+06	2.81499e+06	2.11345e+06
P18390	P18390		yjjA		1.49274e+06	1.49664e+06	1.53802e+06	1.55076e+06	1.55162e+06	1.50881e+06
P18775	P18775		dmsA		8.82658e+06	9.13654e+06	9.2145e+06	8.87976e+06	9.04436e+06	9.05299e+06
P18776	P18776		dmsB		2.21453e+06	2.44321e+06	2.34603e+06	2.21151e+06	2.28629e+06	2.27282e+06
P18843	P18843		nadE		1.07057e+07	1.0733e+07	1.0869e+07	1.08519e+07	1.08143e+07	1.06977e+07
P19624	P19624		pdxA		310161	414573	357299	387805	330392	461053
P19926	P19926		agp		3.01193e+06	2.95541e+06	2.9678e+06	3.02272e+06	3.08548e+06	3.04835e+06
P19934	P19934		tolA		1.60469e+06	1.56769e+06	1.63388e+06	1.54359e+06	1.62388e+06	1.59158e+06
P20083	P20083		parE		1.60675e+06	1.75522e+06	1.79665e+06	1.7308e+06	1.74877e+06	1.62106e+06
P20966	P20966		fruA		1.09533e+07	1.08743e+07	1.10538e+07	1.10096e+07	1.08422e+07	1.10895e+07
P21156	P21156		cysD		2.68832e+06	2.76577e+06	2.84272e+06	2.7564e+06	2.78823e+06	2.69953e+06
P21165	P21165		pepQ		1.09255e+07	1.09265e+07	1.07611e+07	1.07883e+07	1.06602e+07	1.10754e+07
P21170	P21170		speA		7.28436e+06	7.33745e+06	7.28249e+06	7.19973e+06	7.27851e+06	7.24856e+06
P21179	P21179		katE		744593	714062	760583	816454	724806	694481
P21338	P21338		rna		2.89937e+06	2.86068e+06	2.77034e+06	2.62172e+06	2.80954e+06	2.77237e+06
P21367	P21367		ycaC		4.47415e+06	4.34844e+06	4.09579e+06	3.97792e+06	4.11141e+06	4.17063e+06
P21369	P21369		pncA		2.12616e+06	2.16745e+06	2.19202e+06	2.30495e+06	2.06519e+06	2.22334e+06
P21420	P21420		nmpC		2.53207e+07	2.65044e+07	2.64802e+07	2.62895e+07	2.62746e+07	2.66592e+07
P21499	P21499		rnr		4.96658e+06	4.94459e+06	4.98449e+06	4.90572e+06	5.00224e+06	4.97425e+06
P21507	P21507		srmB		5.13264e+06	5.15262e+06	5.19634e+06	5.13642e+06	5.06242e+06	4.87973e+06
P21513	P21513		rne		1.00559e+07	1.01492e+07	1.00451e+07	1.01391e+07	1.02855e+07	1.01452e+07
P21599	P21599		pykA		2.19385e+07	2.21914e+07	2.15928e+07	2.2053e+07	2.19385e+07	2.22942e+07
P21645	P21645		lpxD		3.95917e+06	4.20409e+06	4.80434e+06	4.10729e+06	4.68249e+06	4.09417e+06
P21829	P21829		ybhA		2.94141e+06	2.91698e+06	3.02041e+06	2.86926e+06	2.93468e+06	2.85051e+06
P21888	P21888		cysS		1.13186e+07	1.12098e+07	1.13203e+07	1.16497e+07	1.12446e+07	1.11832e+07
P21889	P21889		aspS		1.09689e+07	1.07506e+07	1.07726e+07	1.07833e+07	1.05583e+07	1.07389e+07
P21893	P21893		recJ		1.11911e+06	1.24933e+06	1.23097e+06	1.2227e+06	1.30753e+06	1.17505e+06
P22106	P22106		asnB		1.78583e+06	1.81065e+06	1.81977e+06	1.85174e+06	1.7694e+06	1.71183e+06
P22186	P22186		mraZ		5.88625e+06	6.23228e+06	6.41456e+06	6.68123e+06	6.2471e+06	6.01228e+06
P22188	P22188		murE		4.60195e+06	4.55706e+06	4.84096e+06	4.76881e+06	4.71414e+06	4.59876e+06
P22255	P22255		cysQ		7.55346e+06	7.3439e+06	7.44708e+06	7.14878e+06	7.06853e+06	7.34671e+06
P22256	P22256		gabT		994009	1.21626e+06	1.21223e+06	1.14993e+06	1.2375e+06	1.20249e+06
P22259	P22259		pckA		8.04136e+06	8.07908e+06	8.08827e+06	8.15579e+06	7.94473e+06	8.13643e+06
P22333	P22333		add		9.87982e+06	9.73825e+06	9.54442e+06	9.67807e+06	9.80191e+06	1.00001e+07
P22523	P22523		mukB		4.07533e+06	4.07085e+06	4.13261e+06	4.02527e+06	4.19787e+06	4.00768e+06
P22524	P22524		mukE		5.84432e+06	5.78263e+06	5.65014e+06	5.6998e+06	5.67637e+06	5.70178e+06
P22525	P22525		ycbB		1.77489e+06	1.76324e+06	1.91062e+06	1.9036e+06	1.8688e+06	1.71139e+06
