Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj1r.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj3.mzML
P07639	AROB_ECOLI	aroB	3-dehydroquinate synthase	11	11	1.47406e+07	1.44323e+07	1.37785e+07	1.47916e+07	1.57815e+07	1.41673e+07
P07648	EX5C_ECOLI	recC	Exodeoxyribonuclease V gamma chain	4	4	980903	1.60318e+06	1.25493e+06	1.18518e+06	1.37431e+06	1.08329e+06
P07649	TRUA_ECOLI	truA	tRNA pseudouridine synthase A	3	3	3.04697e+06	4.40042e+06	3.87872e+06	4.18009e+06		4.02223e+06
P07650	TYPH_ECOLI	deoA	Thymidine phosphorylase	22	22	2.79175e+07	2.87175e+07	2.73775e+07	2.97398e+07	2.86633e+07	2.9848e+07
P07658	FDHF_ECOLI	fdhF	Formate dehydrogenase H	14	14	3.66267e+06	3.68945e+06	3.59308e+06	3.91854e+06	3.52544e+06	3.662e+06
P07762	GLGB_ECOLI	glgB	1,4-alpha-glucan branching enzyme GlgB	21	21	1.15431e+07	1.27783e+07	1.19721e+07	1.13466e+07	1.13324e+07	1.16637e+07
P07813	SYL_ECOLI	leuS	Leucine--tRNA ligase	32	32	1.12615e+08	1.11414e+08	1.07853e+08	1.14642e+08	1.12557e+08	1.14148e+08
P07822	FHUD_ECOLI	fhuD	Iron(3+)-hydroxamate-binding protein FhuD	2	2	1.14404e+06	1.20036e+06	1.27427e+06	1.32371e+06	1.35808e+06	1.29131e+06
P07862	DDLB_ECOLI	ddlB	D-alanine--D-alanine ligase B	11	11	3.65131e+07	3.78127e+07	3.9263e+07	3.99178e+07	3.96959e+07	3.85531e+07
P07913	TDH_ECOLI	tdh	L-threonine 3-dehydrogenase	7	7	3.40599e+07	3.42414e+07	3.26883e+07	3.37245e+07	3.24254e+07	3.33333e+07
P08178	PUR5_ECOLI	purM	Phosphoribosylformylglycinamidine cyclo-ligase	3	3	6.37388e+06	6.76272e+06	6.34237e+06	6.8569e+06	6.31648e+06	6.92489e+06
P08179	PUR3_ECOLI	purN	Phosphoribosylglycinamide formyltransferase	3	3	5.02276e+06	4.26146e+06	5.26858e+06	5.82164e+06	5.90526e+06	5.92642e+06
P08189	FIMF_ECOLI	fimF	Protein FimF	1	1	2.12933e+06	1.82655e+06		1.97703e+06	1.9432e+06	1.95615e+06
P08190	FIMG_ECOLI	fimG	Protein FimG	3	3	7.68707e+06	6.30817e+06	7.10065e+06	8.16303e+06	7.92648e+06	7.75254e+06
P08191	FIMH_ECOLI	fimH	Protein FimH	3	3	8.4972e+06	9.78825e+06	9.34594e+06	9.16355e+06	8.86347e+06	9.34351e+06
P08192	FOLC_ECOLI	folC	Bifunctional protein FolC	13	13	2.8287e+07	3.32311e+07	3.13232e+07	3.00388e+07	3.10797e+07	3.04879e+07
P08200	IDH_ECOLI	icd	Isocitrate dehydrogenase [NADP]	19	19	8.44654e+07	8.74027e+07	8.15205e+07	9.14017e+07	8.73445e+07	8.67486e+07
P08201	NIRB_ECOLI	nirB	Nitrite reductase [NAD(P)H] large subunit	23	23	2.71141e+07	2.81239e+07	2.85224e+07	2.72167e+07	2.71583e+07	2.74503e+07
P08244	PYRF_ECOLI	pyrF	Orotidine 5'-phosphate decarboxylase	7	7	5.3757e+07	6.30048e+07	5.6528e+07	6.12654e+07	5.50119e+07	6.02056e+07
P08245	YCIH_ECOLI	yciH	Uncharacterized protein YciH	2	2	8.81612e+06	7.84771e+06	7.49164e+06	8.66159e+06	8.39361e+06	8.49152e+06
P08263ups|GSTA1_HUMAN_UPS	Glutathione	Glutathione		13	13	9.74432e+07	2.02874e+07	9.44342e+07	2.20414e+07	9.92507e+07	2.13221e+07
P08312	SYFA_ECOLI	pheS	Phenylalanine--tRNA ligase alpha subunit	18	18	6.12174e+07	6.6308e+07	6.41915e+07	6.62243e+07	6.37603e+07	6.55343e+07
P08331	CPDB_ECOLI	cpdB	2',3'-cyclic-nucleotide 2'-phosphodiesterase/3'-nucleotidase	17	17	1.4534e+07	1.47533e+07	1.51326e+07	1.54434e+07	1.54204e+07	1.55715e+07
P08337	MUTT_ECOLI	mutT	8-oxo-dGTP diphosphatase	2	2	1.70614e+06	2.18295e+06	1.66219e+06	2.67677e+06	1.57641e+06	2.6096e+06
P08368	CREB_ECOLI	creB	Transcriptional regulatory protein CreB	1	1					80393.4	
P08373	MURB_ECOLI	murB	UDP-N-acetylenolpyruvoylglucosamine reductase	6	6	7.86435e+06	8.19721e+06	7.51463e+06	7.21246e+06	6.64763e+06	7.82809e+06
P08390	USG_ECOLI	usg	USG-1 protein	9	9	2.04401e+07	1.81442e+07	1.98199e+07	2.03719e+07	2.07723e+07	2.00734e+07
P08395	SPPA_ECOLI	sppA	Protease 4	12	12	1.02554e+07	1.0317e+07	9.94988e+06	1.10196e+07	1.00611e+07	1.06814e+07
P08506	DACC_ECOLI	dacC	D-alanyl-D-alanine carboxypeptidase DacC	16	16	2.43951e+07	2.7072e+07	2.50719e+07	2.58865e+07	2.43373e+07	2.64025e+07
P08622	DNAJ_ECOLI	dnaJ	Chaperone protein DnaJ	15	15	3.19025e+07	3.275e+07	3.07868e+07	3.35474e+07	3.13961e+07	3.22265e+07
P08660	AK3_ECOLI	lysC	Lysine-sensitive aspartokinase 3	11	11	2.24803e+07	2.65854e+07	2.37463e+07	2.20012e+07	2.2635e+07	2.24456e+07
P08758ups|ANXA5_HUMAN_UPS	Annexin	Annexin		17	17	1.27823e+08	3.04137e+07	1.27794e+08	2.6377e+07	1.26626e+08	2.59468e+07
P08839	PT1_ECOLI	ptsI	Phosphoenolpyruvate-protein phosphotransferase	30	30	3.14055e+08	3.29101e+08	3.1036e+08	3.33299e+08	3.14625e+08	3.23394e+08
P08956	T1RK_ECOLI	hsdR	Type I restriction enzyme EcoKI R protein	16	16	6.87631e+06	6.63423e+06	7.38075e+06	6.71241e+06	7.17834e+06	6.75359e+06
P08957	T1MK_ECOLI	hsdM	Type I restriction enzyme EcoKI M protein	21	21	4.79721e+07	4.46879e+07	4.70107e+07	4.71421e+07	4.85762e+07	4.76255e+07
P08997	MASY_ECOLI	aceB	Malate synthase A	1	1	1.15012e+07	1.01644e+07	1.01988e+07	1.14468e+07	1.15843e+07	1.03592e+07
P09029	PURK_ECOLI	purK	N5-carboxyaminoimidazole ribonucleotide synthase	2	2	2.70978e+06	2.87249e+06	2.53522e+06	2.56701e+06	2.31563e+06	2.39977e+06
P09030	EX3_ECOLI	xthA	Exodeoxyribonuclease III	10	10	2.06369e+07	2.1712e+07	2.13409e+07	2.3023e+07	2.20584e+07	2.24142e+07
P09053	AVTA_ECOLI	avtA	Valine--pyruvate aminotransferase	6	6	1.28485e+07	1.25168e+07	1.17599e+07	1.31622e+07	1.25619e+07	1.23463e+07
P09126	HEM4_ECOLI	hemD	Uroporphyrinogen-III synthase	7	7	1.01706e+07	1.00425e+07	1.15269e+07	1.20984e+07	1.12005e+07	1.20795e+07
P09127	HEMX_ECOLI	hemX	Putative uroporphyrinogen-III C-methyltransferase	21	21	7.81012e+07	8.0691e+07	7.67077e+07	8.08766e+07	7.70853e+07	7.99417e+07
P09147	GALE_ECOLI	galE	UDP-glucose 4-epimerase	12	12	3.18459e+07	3.30382e+07	3.20787e+07	3.17163e+07	3.00468e+07	3.1278e+07
P09148	GAL7_ECOLI	galT	Galactose-1-phosphate uridylyltransferase	9	9	5.09497e+06	4.863e+06	5.3449e+06	5.51316e+06	4.73668e+06	5.71348e+06
P09152	NARG_ECOLI	narG	Respiratory nitrate reductase 1 alpha chain	22	16	1.33734e+07	1.50247e+07	1.35212e+07	1.36778e+07	1.37846e+07	1.40776e+07
P09155	RND_ECOLI	rnd	Ribonuclease D	13	13	8.40486e+06	8.64421e+06	8.56262e+06	8.49055e+06	8.46492e+06	8.71303e+06
P09158	SPEE_ECOLI	speE	Spermidine synthase	5	5	2.53353e+07	2.74768e+07	2.6312e+07	2.66966e+07	2.55471e+07	2.80062e+07
P09169	OMPT_ECOLI	ompT	Protease 7	12	11	1.43996e+07	1.60036e+07	1.48381e+07	1.5609e+07	1.39853e+07	1.58566e+07
P09211ups|GSTP1_HUMAN_UPS	Glutathione	Glutathione		7	7	8.56302e+07	1.94144e+07	8.52064e+07	1.69409e+07	8.56175e+07	1.79319e+07
P09323	PTW3C_ECOLI	nagE	PTS system N-acetylglucosamine-specific EIICBA component	3	3	3.76122e+06	4.65239e+06	4.09041e+06	5.0021e+06	3.51687e+06	5.27264e+06
P09348	MOTA_ECOLI	motA	Motility protein A	3	3	1.54523e+06	1.68093e+06	1.43686e+06	1.47193e+06	1.38431e+06	1.50508e+06
P09372	GRPE_ECOLI	grpE	Protein GrpE	9	9	1.88771e+08	1.52831e+08	1.87417e+08	1.69174e+08	1.87895e+08	1.69374e+08
P09373	PFLB_ECOLI	pflB	Formate acetyltransferase 1	66	61	1.7808e+09	1.70195e+09	1.76866e+09	1.90774e+09	1.80135e+09	1.90435e+09
P09394	GLPQ_ECOLI	glpQ	Glycerophosphoryl diester phosphodiesterase	11	11	2.95315e+07	3.58108e+07	2.71675e+07	2.91658e+07	2.87415e+07	2.92399e+07
P09424	MTLD_ECOLI	mtlD	Mannitol-1-phosphate 5-dehydrogenase	6	6	2.31619e+07	1.83867e+07	2.19249e+07	2.26338e+07	2.4023e+07	2.2593e+07
P09546	PUTA_ECOLI	putA	Bifunctional protein PutA	12	12	8.96183e+06	1.01594e+07	9.5041e+06	1.10168e+07	1.0639e+07	1.04355e+07
P09549	DEDD_ECOLI	dedD	Protein DedD	5	5	1.05144e+07	1.03167e+07	1.01484e+07	9.73077e+06	1.02072e+07	9.64895e+06
P09551	ARGT_ECOLI	argT	Lysine-arginine-ornithine-binding periplasmic protein	1	1	805639		670430	503563		
P09831	GLTB_ECOLI	gltB	Glutamate synthase [NADPH] large chain	41	41	1.04244e+07	1.19531e+07	1.07759e+07	1.11707e+07	1.08381e+07	1.05656e+07
P09832	GLTD_ECOLI	gltD	Glutamate synthase [NADPH] small chain	7	7	1.07591e+07	1.21692e+07	1.1046e+07	1.08086e+07	1.09713e+07	1.10792e+07
P0A698	UVRA_ECOLI	uvrA	UvrABC system protein A	22	22	1.30207e+07	1.31914e+07	1.32416e+07	1.27094e+07	1.30156e+07	1.27466e+07
P0A6A0	UBIB_ECOLI	ubiB	Probable ubiquinone biosynthesis protein UbiB	7	7	4.27659e+06	4.3933e+06	4.13498e+06	3.9334e+06	4.01502e+06	3.94541e+06
P0A6A3	ACKA_ECOLI	ackA	Acetate kinase	16	16	7.30415e+08	6.66047e+08	7.22796e+08	7.21233e+08	7.24274e+08	7.35157e+08
P0A6A8	ACP_ECOLI	acpP	Acyl carrier protein	3	3	8.83765e+08	1.11092e+09	9.68304e+08	1.12077e+09	9.9465e+08	1.08426e+09
P0A6B4	ALR1_ECOLI	alr	Alanine racemase, biosynthetic	10	10	1.06952e+07	1.09123e+07	1.09846e+07	1.08331e+07	1.07181e+07	1.10652e+07
P0A6B7	ISCS_ECOLI	iscS	Cysteine desulfurase	22	22	1.02655e+08	1.015e+08	1.01765e+08	1.02232e+08	9.79178e+07	1.01787e+08
P0A6C1	END4_ECOLI	nfo	Endonuclease 4	7	7	9.65402e+06	9.83221e+06	9.34376e+06	9.37438e+06	9.56175e+06	9.49019e+06
P0A6D0	ARGR_ECOLI	argR	Arginine repressor	1	1	1.03072e+07	1.33288e+07	1.04951e+07	1.13056e+07	1.00846e+07	1.15825e+07
P0A6D3	AROA_ECOLI	aroA	3-phosphoshikimate 1-carboxyvinyltransferase	10	10	2.50071e+07	2.57104e+07	2.62768e+07	2.3063e+07	2.529e+07	2.27925e+07
P0A6D7	AROK_ECOLI	aroK	Shikimate kinase 1	12	12	5.75539e+07	5.58639e+07	5.57864e+07	6.21872e+07	6.15198e+07	6.22649e+07
P0A6E1	AROL_ECOLI	aroL	Shikimate kinase 2	1	1				972995	1.15033e+06	
P0A6E4	ASSY_ECOLI	argG	Argininosuccinate synthase	10	10	9.4951e+06	1.18434e+07	9.47867e+06	1.05151e+07	1.04975e+07	1.07654e+07
P0A6E6	ATPE_ECOLI	atpC	ATP synthase epsilon chain	4	4	4.50166e+07	4.34993e+07	4.25726e+07	5.00349e+07	4.71765e+07	4.6235e+07
P0A6E9	BIOD2_ECOLI	bioD2	ATP-dependent dethiobiotin synthetase BioD 2	7	7	3.35701e+07	3.34627e+07	3.24926e+07	3.21887e+07	3.23754e+07	3.20689e+07
P0A6F1	CARA_ECOLI	carA	Carbamoyl-phosphate synthase small chain	11	11	3.98872e+07	3.96018e+07	4.0739e+07	3.96747e+07	4.09139e+07	3.92379e+07
P0A6F3	GLPK_ECOLI	glpK	Glycerol kinase	19	19	1.6818e+07	1.71718e+07	1.65088e+07	1.69232e+07	1.72995e+07	1.68585e+07
P0A6F5	CH60_ECOLI	groL	60 kDa chaperonin	35	35	5.9437e+08	5.52204e+08	5.92241e+08	6.06482e+08	5.99217e+08	5.99009e+08
P0A6F9	CH10_ECOLI	groS	10 kDa chaperonin	9	9	5.63977e+08	6.15588e+08	5.22858e+08	6.30202e+08	5.31917e+08	6.3548e+08
P0A6G3	PNCC_ECOLI	pncC	Nicotinamide-nucleotide amidohydrolase PncC	2	2	1.69571e+07	1.41513e+07	1.70074e+07	1.64924e+07	1.72765e+07	1.75348e+07
P0A6G7	CLPP_ECOLI	clpP	ATP-dependent Clp protease proteolytic subunit	5	5	1.28598e+08	1.15188e+08	1.30291e+08	1.32936e+08	1.33086e+08	1.25159e+08
P0A6H1	CLPX_ECOLI	clpX	ATP-dependent Clp protease ATP-binding subunit ClpX	21	21	8.65561e+07	8.55161e+07	8.63062e+07	8.40309e+07	8.64652e+07	8.42546e+07
P0A6H5	HSLU_ECOLI	hslU	ATP-dependent protease ATPase subunit HslU	28	28	8.4151e+07	9.03791e+07	8.53198e+07	8.48602e+07	8.57927e+07	8.63341e+07
P0A6H8	CLS_ECOLI	cls	Cardiolipin synthase	2	2	1.26655e+06	1.72538e+06	1.25005e+06	1.70675e+06	1.36511e+06	1.43274e+06
P0A6I0	KCY_ECOLI	cmk	Cytidylate kinase	13	13	4.4002e+07	4.4512e+07	4.33493e+07	4.33119e+07	4.60448e+07	4.40682e+07
P0A6I3	COAA_ECOLI	coaA	Pantothenate kinase	11	11	1.22468e+07	1.44201e+07	1.44263e+07	1.42547e+07	1.26042e+07	1.41755e+07
P0A6I6	COAD_ECOLI	coaD	Phosphopantetheine adenylyltransferase	3	3	3.14644e+06	3.69965e+06	3.50109e+06	4.08261e+06	2.91632e+06	4.14566e+06
P0A6I9	COAE_ECOLI	coaE	Dephospho-CoA kinase	3	3	4.2113e+06	4.32723e+06	4.35765e+06	4.64717e+06	4.41366e+06	4.40331e+06
P0A6J1	CYSC_ECOLI	cysC	Adenylyl-sulfate kinase	3	3	4.72208e+06	5.45552e+06	4.86459e+06	5.15647e+06	4.81286e+06	5.08468e+06
P0A6J5	DADA_ECOLI	dadA	D-amino acid dehydrogenase small subunit	4	4	1.80463e+06	1.64583e+06	1.69145e+06	1.66482e+06	1.69721e+06	1.68631e+06
P0A6J8	DDLA_ECOLI	ddlA	D-alanine--D-alanine ligase A	17	17	6.75387e+07	6.76145e+07	6.31514e+07	6.36648e+07	6.50663e+07	6.33367e+07
P0A6K1	DAPF_ECOLI	dapF	Diaminopimelate epimerase	2	2	1.14747e+06	1.36081e+06	1.39351e+06	1.40382e+06	852612	1.15596e+06
P0A6K3	DEF_ECOLI	def	Peptide deformylase	5	5	9.21855e+07	8.5794e+07	9.30652e+07	9.44e+07	9.09869e+07	9.27458e+07
P0A6K6	DEOB_ECOLI	deoB	Phosphopentomutase	20	20	1.1702e+08	1.18574e+08	1.18072e+08	1.18644e+08	1.15824e+08	1.18379e+08
P0A6L0	DEOC_ECOLI	deoC	Deoxyribose-phosphate aldolase	10	10	1.02539e+08	1.05368e+08	1.03245e+08	9.90173e+07	1.02074e+08	9.73511e+07
P0A6L2	DAPA_ECOLI	dapA	4-hydroxy-tetrahydrodipicolinate synthase	10	10	1.4658e+08	1.3645e+08	1.45495e+08	1.40754e+08	1.48751e+08	1.43633e+08
P0A6L7	UXAB_ECOLI	uxaB	Altronate oxidoreductase	5	5	8.23239e+06	9.07979e+06	1.06247e+07	9.72453e+06	9.21352e+06	8.92667e+06
P0A6L9	HSCB_ECOLI	hscB	Co-chaperone protein HscB	5	5	2.12585e+07	2.04243e+07	2.13823e+07	2.12412e+07	2.08061e+07	2.14946e+07
P0A6M4	DTD_ECOLI	dtd	D-tyrosyl-tRNA(Tyr) deacylase	2	2	1.25564e+07	1.37782e+07	1.12636e+07	1.21041e+07	1.31795e+07	1.24281e+07
P0A6M8	EFG_ECOLI	fusA	Elongation factor G	41	41	8.56241e+08	8.31604e+08	8.45315e+08	8.84241e+08	8.7174e+08	8.79674e+08
P0A6N4	EFP_ECOLI	efp	Elongation factor P	6	6	5.62786e+08	6.6486e+08	5.76928e+08	5.82037e+08	5.98511e+08	6.1119e+08
P0A6N8	EFPL_ECOLI	yeiP	Elongation factor P-like protein	4	4	7.96869e+07	8.68064e+07	8.09859e+07	8.76248e+07	7.75026e+07	8.57696e+07
P0A6P1	EFTS_ECOLI	tsf	Elongation factor Ts	27	27	1.38413e+09	1.50668e+09	1.4539e+09	1.54168e+09	1.44466e+09	1.5118e+09
P0A6P5	DER_ECOLI	der	GTPase Der	22	22	2.95606e+07	2.87281e+07	2.94029e+07	2.81919e+07	3.03997e+07	2.86166e+07
P0A6P7	ENGB_ECOLI	engB	Probable GTP-binding protein EngB	9	9	6.07254e+07	5.74653e+07	6.14214e+07	6.02812e+07	5.95119e+07	6.24919e+07
P0A6P9	ENO_ECOLI	eno	Enolase	25	25	1.01013e+09	9.97224e+08	9.95936e+08	1.07432e+09	9.88841e+08	1.04542e+09
P0A6Q3	FABA_ECOLI	fabA	3-hydroxydecanoyl-[acyl-carrier-protein] dehydratase	10	10	8.68993e+07	8.43275e+07	8.14682e+07	9.17687e+07	8.91224e+07	8.9293e+07
P0A6Q6	FABZ_ECOLI	fabZ	3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ	8	8	1.01069e+08	9.43703e+07	1.00436e+08	9.51858e+07	1.02735e+08	9.51394e+07
P0A6R0	FABH_ECOLI	fabH	3-oxoacyl-[acyl-carrier-protein] synthase 3	7	7	7.54802e+07	7.00318e+07	7.56903e+07	7.01816e+07	7.17967e+07	7.3075e+07
P0A6R3	FIS_ECOLI	fis	DNA-binding protein fis	2	2	3.61758e+07	2.26947e+07	3.4541e+07	3.87534e+07	3.82448e+07	3.53339e+07
P0A6S0	FLGH_ECOLI	flgH	Flagellar L-ring protein	5	5	6.68672e+06	7.09282e+06	6.4284e+06	6.42944e+06	6.63441e+06	6.28591e+06
P0A6S7	GPDA_ECOLI	gpsA	Glycerol-3-phosphate dehydrogenase [NAD(P)+]	7	7	2.77727e+07	2.90434e+07	2.77993e+07	2.59628e+07	2.74249e+07	2.62277e+07
P0A6T1	G6PI_ECOLI	pgi	Glucose-6-phosphate isomerase	24	24	2.57217e+08	2.40155e+08	2.56804e+08	2.62269e+08	2.53592e+08	2.52219e+08
P0A6T3	GAL1_ECOLI	galK	Galactokinase	8	8	1.54673e+07	1.63626e+07	1.521e+07	1.54247e+07	1.50386e+07	1.5134e+07
P0A6T5	GCH1_ECOLI	folE	GTP cyclohydrolase 1	6	6	2.26448e+07	1.95407e+07	2.06196e+07	2.05054e+07	2.10045e+07	2.23444e+07
P0A6T9	GCSH_ECOLI	gcvH	Glycine cleavage system H protein	3	3	1.39589e+07	1.35258e+07	1.37571e+07	1.34018e+07	1.26059e+07	1.31696e+07
P0A6U3	MNMG_ECOLI	mnmG	tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG	18	18	1.92399e+07	2.14666e+07	1.97334e+07	2.16317e+07	1.96671e+07	2.13577e+07
P0A6U5	RSMG_ECOLI	rsmG	Ribosomal RNA small subunit methyltransferase G	6	6	1.81989e+07	1.88859e+07	1.86838e+07	1.78668e+07	1.8055e+07	1.66112e+07
P0A6U8	GLGA_ECOLI	glgA	Glycogen synthase	12	12	1.29386e+07	1.31053e+07	1.23167e+07	1.30208e+07	1.2949e+07	1.24023e+07
P0A6V1	GLGC_ECOLI	glgC	Glucose-1-phosphate adenylyltransferase	9	9	2.85939e+07	2.75878e+07	2.78058e+07	2.68099e+07	2.67678e+07	2.79935e+07
P0A6V8	GLK_ECOLI	glk	Glucokinase	9	9	4.83684e+07	4.70073e+07	4.81531e+07	4.7005e+07	4.71787e+07	4.68481e+07
P0A6W0	GLSA2_ECOLI	glsA2	Glutaminase 2	3	3	1.55674e+06	2.03931e+06	2.0179e+06	1.57148e+06	2.01484e+06	1.64826e+06
P0A6W3	MRAY_ECOLI	mraY	Phospho-N-acetylmuramoyl-pentapeptide-transferase	1	1	4.19801e+06	4.16362e+06	4.20438e+06	4.27524e+06	3.52625e+06	3.7237e+06
P0A6W5	GREA_ECOLI	greA	Transcription elongation factor GreA	12	12	9.63837e+07	1.00579e+08	9.81931e+07	1.03888e+08	9.87405e+07	1.06016e+08
P0A6W9	GSH1_ECOLI	gshA	Glutamate--cysteine ligase	10	10	2.57284e+07	2.74666e+07	2.52298e+07	2.47448e+07	2.44337e+07	2.42398e+07
P0A6X1	HEM1_ECOLI	hemA	Glutamyl-tRNA reductase	1	1	318325	207344			346403	
P0A6X3	HFQ_ECOLI	hfq	Protein hfq	2	2	5.67735e+06	8.10392e+06	4.91805e+06	8.47294e+06	6.0169e+06	7.76638e+06
P0A6X7	IHFA_ECOLI	ihfA	Integration host factor subunit alpha	6	6	1.9468e+08	2.05351e+08	2.07113e+08	2.04076e+08	1.97633e+08	2.04507e+08
P0A6Y1	IHFB_ECOLI	ihfB	Integration host factor subunit beta	3	3	5.82587e+07	5.77252e+07	5.42287e+07	5.72868e+07	4.96754e+07	5.611e+07
P0A6Y5	HSLO_ECOLI	hslO	33 kDa chaperonin	5	5	3.76956e+07	4.45858e+07	3.89593e+07	4.02188e+07	3.8275e+07	3.89376e+07
P0A6Y8	DNAK_ECOLI	dnaK	Chaperone protein DnaK	42	42	3.71415e+08	3.71695e+08	3.7325e+08	3.84556e+08	3.66203e+08	3.82219e+08
P0A6Z1	HSCA_ECOLI	hscA	Chaperone protein HscA	18	18	2.56936e+07	2.57188e+07	2.49181e+07	2.59517e+07	2.51523e+07	2.59238e+07
P0A6Z3	HTPG_ECOLI	htpG	Chaperone protein HtpG	44	44	1.27447e+08	1.35352e+08	1.31097e+08	1.30307e+08	1.30868e+08	1.31678e+08
P0A6Z6	NIKR_ECOLI	nikR	Nickel-responsive regulator	4	4	6.52822e+06	8.03739e+06	7.13024e+06	7.50913e+06	5.81161e+06	9.31385e+06
P0A705	IF2_ECOLI	infB	Translation initiation factor IF-2	37	37	7.94434e+07	8.68945e+07	8.41994e+07	8.20824e+07	8.00489e+07	8.31893e+07
P0A707	IF3_ECOLI	infC	Translation initiation factor IF-3	6	6	3.02333e+08	2.92359e+08	2.67684e+08	3.00738e+08	2.91766e+08	3.08403e+08
P0A715	KDSA_ECOLI	kdsA	2-dehydro-3-deoxyphosphooctonate aldolase	16	16	1.68806e+08	1.53557e+08	1.72622e+08	1.67495e+08	1.66992e+08	1.60525e+08
P0A717	KPRS_ECOLI	prs	Ribose-phosphate pyrophosphokinase	13	13	2.37624e+08	2.26189e+08	2.38449e+08	2.38173e+08	2.35599e+08	2.33068e+08
P0A720	KTHY_ECOLI	tmk	Thymidylate kinase	10	10	9.97618e+06	1.02087e+07	1.02395e+07	1.00023e+07	1.02518e+07	1.04874e+07
P0A722	LPXA_ECOLI	lpxA	Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase	7	7	4.86129e+07	5.09334e+07	5.01155e+07	4.76266e+07	4.83e+07	4.80332e+07
P0A725	LPXC_ECOLI	lpxC	UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase	2	2	3.3644e+06	2.97806e+06	2.918e+06	3.69887e+06	2.49916e+06	3.79874e+06
P0A729	YCEF_ECOLI	yceF	Maf-like protein YceF	5	5	6.90773e+06	7.13175e+06	7.21921e+06	7.00389e+06	6.70702e+06	7.54155e+06
P0A731	MGSA_ECOLI	mgsA	Methylglyoxal synthase	2	2	2.73365e+07	2.51825e+07	2.76272e+07	2.83546e+07	2.64085e+07	2.92723e+07
P0A734	MINE_ECOLI	minE	Cell division topological specificity factor	10	10	1.04617e+08	1.11841e+08	1.04652e+08	9.781e+07	9.98049e+07	9.60605e+07
P0A738	MOAC_ECOLI	moaC	Cyclic pyranopterin monophosphate synthase accessory protein	5	5	5.42245e+06	5.84491e+06	5.37158e+06	5.89412e+06	5.90059e+06	5.87219e+06
P0A744	MSRA_ECOLI	msrA	Peptide methionine sulfoxide reductase MsrA	3	3	3.80181e+07	4.07387e+07	3.8073e+07	3.71033e+07	3.81414e+07	3.56873e+07
P0A749	MURA_ECOLI	murA	UDP-N-acetylglucosamine 1-carboxyvinyltransferase	13	13	4.12033e+07	3.78687e+07	4.13971e+07	4.13388e+07	3.94913e+07	3.95908e+07
P0A752	NADD_ECOLI	nadD	Nicotinate-nucleotide adenylyltransferase	1	1	2.73103e+06		2.95133e+06	2.53963e+06	2.50931e+06	2.82832e+06
P0A759	NAGB_ECOLI	nagB	Glucosamine-6-phosphate deaminase	4	4	3.50255e+07	3.99778e+07	3.45536e+07	3.16605e+07	3.54256e+07	3.08833e+07
P0A763	NDK_ECOLI	ndk	Nucleoside diphosphate kinase	6	6	4.48824e+07	4.83612e+07	4.41544e+07	4.42679e+07	4.39957e+07	4.41094e+07
P0A776	RPPH_ECOLI	rppH	RNA pyrophosphohydrolase	2	2	660238	832790	677845	721891	673781	688694
P0A780	NUSB_ECOLI	nusB	N utilization substance protein B	7	7	1.14302e+08	1.12983e+08	1.08689e+08	1.14842e+08	1.13527e+08	1.16648e+08
P0A784	ORN_ECOLI	orn	Oligoribonuclease	8	8	2.11811e+07	2.32401e+07	2.10728e+07	2.28948e+07	2.16495e+07	2.27827e+07
P0A786	PYRB_ECOLI	pyrB	Aspartate carbamoyltransferase catalytic chain	10	10	8.70638e+06	8.46693e+06	8.57847e+06	8.77841e+06	9.04237e+06	8.34086e+06
P0A790	PAND_ECOLI	panD	Aspartate 1-decarboxylase	2	2	4.44842e+07	4.43248e+07	4.51042e+07	4.34793e+07	4.15332e+07	4.1985e+07
P0A794	PDXJ_ECOLI	pdxJ	Pyridoxine 5'-phosphate synthase	9	9	3.92656e+07	3.63366e+07	3.86286e+07	4.29509e+07	3.78547e+07	4.18904e+07
P0A796	K6PF1_ECOLI	pfkA	6-phosphofructokinase isozyme 1	14	14	1.62765e+08	1.53604e+08	1.56119e+08	1.73173e+08	1.71775e+08	1.645e+08
P0A799	PGK_ECOLI	pgk	Phosphoglycerate kinase	26	26	1.50529e+09	1.5275e+09	1.523e+09	1.64497e+09	1.50941e+09	1.5631e+09
P0A7A2	GPMB_ECOLI	gpmB	Probable phosphoglycerate mutase GpmB	4	4	1.28172e+07		1.21279e+07	1.25461e+07	1.16773e+07	1.1064e+07
