Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj3.mzML
P46142	P46142		yggM		8.41369e+06	8.5878e+06	8.38865e+06	9.20567e+06	9.23028e+06	8.09135e+06
P46474	P46474		yhdP		236418	224050	235829	223590	228888	295950
P46837	P46837		yhgF		7.26465e+06	7.00869e+06	7.05046e+06	7.20489e+06	7.04223e+06	7.11991e+06
P46852	P46852		yhhW		1.26446e+06	1.34755e+06	1.36291e+06	1.25219e+06	1.20418e+06	1.18905e+06
P46853	P46853		yhhX		6.58046e+06	6.53678e+06	6.71042e+06	6.64669e+06	6.64604e+06	6.49567e+06
P46854	P46854		yhhY		3.21846e+06	2.73568e+06	3.19766e+06	3.11582e+06	3.01487e+06	3.44413e+06
P46889	P46889		ftsK		1.87769e+06	2.03544e+06	1.96998e+06	1.96914e+06	2.06277e+06	2.02012e+06
P50456	P50456		mlc		1.77956e+06	1.72471e+06	1.82203e+06	1.64029e+06	1.68817e+06	2.00847e+06
P51024	P51024		yaiL		206631	243720	294720	216657	234229	219112
P51025	P51025		frmB		2.8028e+06	4.1573e+06	2.63737e+06	3.01654e+06	3.9314e+06	3.79568e+06
P51965ups|UB2E1_HUMAN_UPS Ubiquitin-conjugating enzyme E2 E1 (Chain 1-193, N terminal His tag)- Homo sapiens (Human)	P51965ups|UB2E1_HUMAN_UPS Ubiquitin-conjugating enzyme E2 E1 (Chain 1-193, N terminal His tag)- Homo sapiens (Human)				1.72831e+06	7.64422e+06	1.90781e+06	1.69708e+06	7.35669e+06	7.41345e+06
P52006	P52006		nudI		1.06154e+06	1.13701e+06	1.053e+06	1.06149e+06	1.23951e+06	1.22748e+06
P52007	P52007		yecM		1.83928e+06	1.77321e+06	1.73573e+06	1.77913e+06	1.81063e+06	1.72566e+06
P52060	P52060		yggU		388404	449385	444122	412553	363249	268399
P52061	P52061		rdgB		7.7943e+06	7.83318e+06	8.34307e+06	7.84683e+06	7.65051e+06	7.5794e+06
P52076	P52076		qseB		1.07249e+06	1.03109e+06	947286	1.04026e+06	1.03407e+06	1.10411e+06
P52108	P52108		rstA		4.45282e+06	4.65224e+06	4.25935e+06	4.47068e+06	4.57481e+06	4.48651e+06
P52119	P52119		ratB		3.88802e+06	3.64653e+06	3.77252e+06	3.98532e+06	3.78454e+06	3.69227e+06
P52599	P52599		emrK		1.6935e+06	1.44543e+06		1.85621e+06	1.69707e+06	1.79259e+06
P52613	P52613		fliJ		329171	433910	320303	302477	446211	396351
P52614	P52614		fliK		660942	628691	625804	602676	631154	581244
P52627	P52627		fliZ		204115	235491	224978	182346	218994	169675
P52643	P52643		ldhA		4.62154e+06	4.42415e+06	4.96819e+06	5.01529e+06	4.43534e+06	4.50224e+06
P52644	P52644		hslJ		354866	355278	312069	337734	384282	410019
P52647	P52647		ydbK		1.92437e+06	1.88211e+06	1.88376e+06	1.93275e+06	1.86182e+06	1.86168e+06
P52697	P52697		pgl		2.33687e+07	2.27535e+07	2.38295e+07	2.28478e+07	2.31008e+07	2.25609e+07
P55135	P55135		rlmD		1.18496e+06	1.10117e+06	995345	1.03569e+06	1.15597e+06	1.21486e+06
P55957ups|BID_HUMAN_UPS BH3-interacting domain death agonist (Chain 1-195) - Homo sapiens (Human)	P55957ups|BID_HUMAN_UPS BH3-interacting domain death agonist (Chain 1-195) - Homo sapiens (Human)				647262	8.91136e+06	599781	698673	8.8829e+06	8.7813e+06
P56262	P56262		ysgA		1.38199e+06	1.47844e+06	1.23586e+06	1.40089e+06	1.39139e+06	1.42818e+06
P60061	P60061		adiC		1.38347e+06	1.35429e+06	1.32889e+06	1.41845e+06	1.23529e+06	1.4534e+06
P60240	P60240		rapA		3.82067e+06	4.16573e+06	3.83804e+06	3.72058e+06	4.01664e+06	3.94968e+06
P60293	P60293		mukF		4.03703e+06	4.2642e+06	4.34657e+06	4.09593e+06	4.24899e+06	4.22628e+06
P60340	P60340		truB		9.6474e+06	9.93606e+06	9.40664e+06	9.42544e+06	1.02026e+07	9.98064e+06
P60390	P60390		rsmH		4.68772e+06	4.49873e+06	4.58408e+06	4.68792e+06	4.69604e+06	4.42632e+06
P60422	P60422		rplB		1.18921e+08	1.2198e+08	1.19304e+08	1.20175e+08	1.20243e+08	1.19733e+08
P60438	P60438		rplC		3.28824e+08	2.56168e+08	3.11154e+08	3.13406e+08	2.49612e+08	2.4151e+08
P60472	P60472		ispU		1.39973e+06	1.39541e+06	1.43599e+06	1.43579e+06	1.41923e+06	1.45776e+06
P60546	P60546		gmk		6.28818e+06	5.97392e+06	6.17988e+06	6.37429e+06	6.07378e+06	6.11832e+06
P60560	P60560		guaC		7.42689e+06	7.59392e+06	7.25835e+06	7.15962e+06	7.82056e+06	7.80435e+06
P60566	P60566		fixA			742988	826053	877398	776778	642855
P60595	P60595		hisH		1.63977e+06	1.96051e+06	1.86992e+06	1.6307e+06	1.91852e+06	1.80403e+06
P60624	P60624		rplX		1.48268e+08	1.53785e+08	1.48967e+08	1.48987e+08	1.48719e+08	1.52303e+08
P60651	P60651		speB		1.29889e+07	1.23787e+07	1.29931e+07	1.27626e+07	1.25716e+07	1.20652e+07
P60664	P60664		hisF		2.71219e+06	2.72243e+06	2.83085e+06	2.92444e+06	2.64015e+06	2.67178e+06
P60716	P60716		lipA		7.40654e+06	7.25823e+06	7.54937e+06	7.50989e+06	7.00437e+06	7.2732e+06
P60723	P60723		rplD		1.18267e+08	1.11694e+08	1.11101e+08	1.15636e+08	1.13856e+08	1.16896e+08
P60752	P60752		msbA		3.79365e+06	3.50109e+06	3.60788e+06	3.72202e+06	3.51164e+06	3.53091e+06
P60757	P60757		hisG		2.85058e+06	2.83949e+06	2.82351e+06	2.75174e+06	2.90196e+06	2.88481e+06
P60785	P60785		lepA		1.18421e+07	1.16155e+07	1.20831e+07	1.17474e+07	1.21705e+07	1.18653e+07
P60906	P60906		hisS		1.09688e+07	1.08449e+07	1.09285e+07	1.08095e+07	1.06035e+07	1.05781e+07
P60955	P60955		lgt		1.15513e+06	623982	463750	617671	322461	555540
P61175	P61175		rplV		2.00109e+08	1.92656e+08	1.99925e+08	2.01956e+08	1.90065e+08	1.87483e+08
P61316	P61316		lolA		5.3639e+06	5.26434e+06	5.39494e+06	5.41616e+06	5.3498e+06	5.2264e+06
P61320	P61320		lolB		3.01276e+06	3.16285e+06	3.16365e+06	3.03947e+06	3.21768e+06	3.22542e+06
P61517	P61517		can		7.71134e+06	7.81763e+06	8.02436e+06	7.74791e+06	7.82858e+06	7.24095e+06
P61626ups|LYSC_HUMAN_UPS Lysozyme C (Chain 19-148) - Homo sapiens (Human)	P61626ups|LYSC_HUMAN_UPS Lysozyme C (Chain 19-148) - Homo sapiens (Human)				2.34899e+06	2.08614e+07	2.19361e+06	2.40388e+06	2.09821e+07	2.04562e+07
P61714	P61714		ribE		4.18964e+07	3.98444e+07	4.15011e+07	4.15358e+07	3.98149e+07	3.94635e+07
P61769ups|B2MG_HUMAN_UPS Beta-2-microglobulin (Chain 21-119) - Homo sapiens (Human)	P61769ups|B2MG_HUMAN_UPS Beta-2-microglobulin (Chain 21-119) - Homo sapiens (Human)				461429	5.92368e+06	456986	444074	6.14008e+06	6.02667e+06
P61887	P61887		rmlA2		1.10716e+06	996950	1.08085e+06	983376	1.05984e+06	941784
P61889	P61889		mdh		2.26982e+07	2.0726e+07	2.22748e+07	2.24438e+07	2.13051e+07	2.07697e+07
P61949	P61949		fldA		6.70572e+06	6.82808e+06	6.88567e+06	6.91966e+06	6.65786e+06	6.92282e+06
P62399	P62399		rplE		1.44578e+08	1.46764e+08	1.39497e+08	1.40068e+08	1.44534e+08	1.45254e+08
P62517	P62517		mdoH		765191	430029	633315	688353		
P62556	P62556		sopA		3.98128e+06	3.9817e+06	3.80108e+06	3.86254e+06	3.89646e+06	3.9634e+06
P62558	P62558		sopB		6.96608e+06	6.81124e+06	7.05218e+06	6.79905e+06	6.97393e+06	6.89634e+06
P62601	P62601		treF		135604	160201	228919	128110	135125	149088
P62615	P62615		ispE		2.6777e+06	2.79168e+06	2.94626e+06	3.2218e+06	3.01487e+06	2.76311e+06
P62617	P62617		ispF		3.17522e+06	3.48811e+06	2.88786e+06	3.39651e+06	3.58396e+06	3.64647e+06
P62620	P62620		ispG		6.59751e+06	6.55289e+06	6.63781e+06	6.77103e+06	6.54765e+06	6.74199e+06
P62623	P62623		ispH		1.15903e+06	1.26724e+06	1.12954e+06	1.20467e+06	1.23779e+06	1.23667e+06
P62672	P62672		apaG		452794	460057	488135	460809	509041	454580
P62707	P62707		gpmA		4.20755e+07	3.8659e+07	4.22195e+07	4.13914e+07	3.79689e+07	4.11814e+07
P62768	P62768		yaeH		1.28834e+07	1.2805e+07	1.24169e+07	1.23321e+07	1.30745e+07	1.29982e+07
P62937ups|PPIA_HUMAN_UPS Peptidyl-prolyl cis-trans isomerase A (Chain 1-165, N terminal His tag)- Homo sapiens (Human)	P62937ups|PPIA_HUMAN_UPS Peptidyl-prolyl cis-trans isomerase A (Chain 1-165, N terminal His tag)- Homo sapiens (Human)				868835	5.74045e+06	2.26813e+06	1.05223e+06	5.80705e+06	5.7375e+06
P62988ups|UBIQ_HUMAN_UPS Ubiquitin (Chain 1-76, N-terminal His tag) - Homo sapiens (Human)	P62988ups|UBIQ_HUMAN_UPS Ubiquitin (Chain 1-76, N-terminal His tag) - Homo sapiens (Human)				734678	3.96038e+06	612415	592694	3.90734e+06	4.02539e+06
P63020	P63020		nfuA		8.47338e+06	8.01044e+06	8.91348e+06	8.94422e+06	8.32024e+06	8.32753e+06
P63165ups|SUMO1_HUMAN_UPS Small ubiquitin-related modifier 1 (Chain 1-97, N-terminal GST tag) - Homo sapiens (Human)	P63165ups|SUMO1_HUMAN_UPS Small ubiquitin-related modifier 1 (Chain 1-97, N-terminal GST tag) - Homo sapiens (Human)				3.08584e+06	1.389e+07	4.19277e+06	4.95044e+06	1.4135e+07	1.367e+07
P63177	P63177		rlmB		2.99511e+06	3.18908e+06	3.02045e+06	3.00475e+06	3.09937e+06	2.88577e+06
P63224	P63224		gmhA		2.28038e+07	2.28333e+07	2.32275e+07	2.34447e+07	2.24741e+07	2.242e+07
P63228	P63228		gmhB		4.47079e+06	3.77464e+06	5.41006e+06	4.69961e+06	4.30606e+06	4.31867e+06
P63235	P63235		gadC		2.95662e+06	2.89437e+06	2.85257e+06	2.85545e+06	3.02188e+06	3.08143e+06
P63279ups|UBC9_HUMAN_UPS SUMO-conjugating enzyme UBC9 (Chain 1-158) - Homo sapiens (Human)	P63279ups|UBC9_HUMAN_UPS SUMO-conjugating enzyme UBC9 (Chain 1-158) - Homo sapiens (Human)				2.63335e+06	1.11274e+07	3.06403e+06	3.1247e+06	1.09995e+07	1.01087e+07
P63284	P63284		clpB		1.7172e+07	1.75298e+07	1.67864e+07	1.6945e+07	1.7435e+07	1.74271e+07
P63389	P63389		yheS		3.72326e+06	3.75876e+06	3.75021e+06	3.57744e+06	3.97414e+06	3.70749e+06
P63417	P63417		yhbS		9.07627e+06	8.13001e+06	9.02806e+06	8.82603e+06	8.31404e+06	8.37872e+06
P63883	P63883		amiC		1.05991e+06	1.1725e+06	1.01481e+06	1.05046e+06	1.09904e+06	1.08655e+06
P64423	P64423		zntB		406732	439002	341014	495146		420802
P64429	P64429		ypfJ		1.11166e+06	875670	1.14373e+06	1.16457e+06	1.08201e+06	974271
P64451	P64451		ydcL		1.7908e+06	1.79325e+06	1.8873e+06	1.79073e+06	1.81929e+06	1.67226e+06
P64455	P64455		ydcY		7.28605e+06	6.71191e+06	5.69269e+06	6.98284e+06	7.67846e+06	9.13735e+06
P64463	P64463		ydfZ		4.29474e+07	4.62924e+07	4.23121e+07	4.35873e+07	4.65106e+07	4.66947e+07
P64467	P64467		cnu		2.71076e+06	2.62008e+06	2.73287e+06	2.81955e+06	2.72028e+06	2.64183e+06
P64476	P64476		ydiH		1.44729e+06	1.61425e+06	1.59423e+06	1.63231e+06	1.65517e+06	1.76286e+06
P64483	P64483		yeaK		4.11907e+06	3.99908e+06	4.14111e+06	4.26882e+06	4.23725e+06	4.37598e+06
P64493	P64493		yoaF		742976	928534	811962	854559	906179	816538
P64499	P64499		yebO		3.59637e+06	3.14939e+06	3.41105e+06	3.41914e+06	3.14065e+06	3.20069e+06
P64506	P64506		yebY		1.5998e+06	1.70052e+06	1.7029e+06	1.53057e+06	1.65387e+06	1.64737e+06
P64530	P64530		rcnR		205960	197686	191906	169314	151250	194469
P64534	P64534		rcnB		2.33771e+06	2.58279e+06	2.39767e+06	2.558e+06	2.5841e+06	2.66121e+06
P64540	P64540		yfcL		7.24206e+06	7.44557e+06	8.04545e+06	7.64872e+06	7.13294e+06	6.63934e+06
P64545	P64545		yfgG		707646	763006	710020	750310	677497	735100
P64548	P64548		yfiR		448690	477595	447350	432291	456932	415544
P64554	P64554		queE		4.01773e+06	3.89807e+06	4.12407e+06	4.1074e+06	3.71878e+06	3.6064e+06
P64559	P64559		cptB		547036	541508	612564	566356	610776	517933
P64581	P64581		yqjD		2.62233e+07	2.53069e+07	2.48363e+07	2.53802e+07	2.5031e+07	2.68314e+07
P64585	P64585		yqjE		765496	890523	807606	818523	890473	710065
P64588	P64588		yqjI		1.31488e+06	1.92475e+06	1.65905e+06	1.44334e+06	1.90354e+06	1.79908e+06
P64596	P64596		yraP		1.18649e+07	1.1583e+07	1.1905e+07	1.21665e+07	1.18054e+07	1.17486e+07
P64599	P64599		yhbT		4.50762e+06	4.65048e+06	4.67577e+06	4.48977e+06	4.67679e+06	4.62932e+06
P64602	P64602		mlaB		1.80788e+06	1.7092e+06	1.74131e+06	1.80508e+06	1.8326e+06	1.82064e+06
P64604	P64604		mlaD		1.32829e+07	1.35402e+07	1.26127e+07	1.3267e+07	1.27711e+07	1.26382e+07
P64612	P64612		yhcM		1.12775e+06	1.22395e+06	1.21887e+06	1.13452e+06	1.21859e+06	1.26055e+06
P64624	P64624		yheO		3.46445e+06	2.81202e+06	3.34552e+06	3.11198e+06	3.12507e+06	3.18429e+06
P64636	P64636		yrfG		2.65346e+06	2.66742e+06	2.49961e+06	2.6895e+06	2.75347e+06	2.53466e+06
P65367	P65367		yqcA		2.45673e+06	2.59718e+06	2.646e+06	2.43572e+06	2.69482e+06	2.91035e+06
P65556	P65556		yfcD		1.81592e+06	1.96976e+06	2.07861e+06	1.9487e+06	1.86952e+06	1.70778e+06
P65870	P65870		queD		2.97004e+06	2.78034e+06	3.02354e+06	3.15155e+06	2.80141e+06	2.81169e+06
P66817	P66817		diaA		2.39311e+06	2.38674e+06	2.35215e+06	2.5603e+06	2.34212e+06	2.39729e+06
P66948	P66948		yfgC		1.89158e+06	1.89433e+06	1.83992e+06	1.94823e+06	1.98128e+06	2.01647e+06
P67080	P67080		yggS		3.1913e+06	3.09066e+06	3.22924e+06	3.30916e+06	3.29079e+06	3.2368e+06
P67087	P67087		rsmI		2.46666e+06	2.44088e+06	2.43292e+06	2.52101e+06	2.4805e+06	2.50444e+06
P67095	P67095		yfcE		3.74408e+06	3.10003e+06	3.76708e+06	3.63472e+06	3.42127e+06	3.40988e+06
P67244	P67244		yqhA		277267	340543	322915	318310	292230	323259
P67338	P67338		yoaH		586481	585948	552591	580671	590684	633161
P67603	P67603		yqfB		3.05004e+06	3.16746e+06	3.22726e+06	3.09925e+06	3.25196e+06	3.10155e+06
P67660	P67660		yhaJ		2.25589e+06	2.3942e+06	2.28798e+06	2.23645e+06	2.48993e+06	2.27338e+06
P67826	P67826		cutC		1.80024e+06	2.17409e+06	1.80341e+06	1.74679e+06	2.01579e+06	1.99224e+06
P67910	P67910		hldD		3.78997e+07	3.64882e+07	3.72621e+07	3.77245e+07	3.68108e+07	3.72228e+07
P68066	P68066		grcA		3.07513e+08	3.07778e+08	2.99381e+08	3.00832e+08	3.06322e+08	3.04108e+08
P68187	P68187		malK		1.81878e+06	2.08354e+06	1.74331e+06	2.03474e+06	2.0531e+06	1.97515e+06
P68191	P68191		sra		1.12745e+06	931593	1.22164e+06	1.14591e+06	1.06787e+06	940177
P68206	P68206		yjbJ		2.29329e+06	2.28549e+06	2.49443e+06	2.18257e+06	2.08282e+06	1.95745e+06
P68398	P68398		tadA		1.87538e+06	1.86376e+06	1.24313e+06	1.7551e+06	2.24333e+06	1.51332e+06
P68567	P68567		rsmJ		1.77213e+06	2.05078e+06	2.86095e+06	3.10916e+06	2.36444e+06	2.628e+06
P68679	P68679		rpsU		8.06607e+07	9.09425e+07	7.99821e+07	7.96069e+07	9.02087e+07	8.68429e+07
P68688	P68688		grxA		1.5623e+06	1.37136e+06	1.55801e+06	1.47902e+06	1.50625e+06	1.31945e+06
P68699	P68699		atpE		2.94903e+06	4.01479e+06	3.22178e+06	2.43078e+06	4.10286e+06	4.00298e+06
P68767	P68767		pepA		8.92245e+06	8.85758e+06	8.78736e+06	8.89104e+06	8.82759e+06	8.78231e+06
P68871ups|HBB_HUMAN_UPS Hemoglobin subunit beta (Chain 2-147) - Homo sapiens (Human)	P68871ups|HBB_HUMAN_UPS Hemoglobin subunit beta (Chain 2-147) - Homo sapiens (Human)				1.73638e+06	1.67251e+07	2.3568e+06	2.25086e+06	1.69226e+07	1.63312e+07
P68919	P68919		rplY		8.73171e+07	8.00119e+07	8.85971e+07	8.63829e+07	8.04816e+07	8.30914e+07
P69222	P69222		infA		7.57028e+06	6.36602e+06	7.30672e+06	7.33002e+06	6.52092e+06	6.2864e+06
P69228	P69228		baeR		2.36779e+06	2.5623e+06	2.46241e+06	2.416e+06	2.66497e+06	2.6163e+06
P69330	P69330		citD		7.31585e+06	7.72508e+06	7.67306e+06	7.33661e+06	7.54848e+06	7.8536e+06
P69346	P69346		yefM		916347	881114	906954	951256		799737
P69407	P69407		rcsB		7.21585e+06	6.8207e+06	7.02798e+06	7.4492e+06	7.03296e+06	7.33032e+06
P69411	P69411		rcsF		6.31997e+06	6.32454e+06	6.45745e+06	6.58066e+06	6.33681e+06	6.28502e+06
P69425	P69425		tatB		2.78877e+06	3.27445e+06	2.54803e+06	2.63157e+06	3.42127e+06	3.17225e+06
P69428	P69428		tatA		2.46725e+07	2.63391e+07	2.59683e+07	2.44848e+07	2.51319e+07	2.75909e+07
P69441	P69441		adk		4.79345e+07	5.02765e+07	4.85428e+07	4.73524e+07	5.05924e+07	4.93641e+07
P69503	P69503		apt		2.47654e+07	2.40295e+07	2.4763e+07	2.53044e+07	2.50817e+07	2.46883e+07
P69741	P69741		hybO		2.22521e+06	2.10194e+06	2.22279e+06	2.23214e+06	2.24981e+06	2.15146e+06
P69776	P69776		lpp		3.67121e+07	4.04794e+07	3.84128e+07	3.74717e+07	3.84407e+07	3.90941e+07
P69783	P69783		crr		2.38678e+08	2.33067e+08	2.26889e+08	2.34452e+08	2.46978e+08	2.43163e+08
P69786	P69786		ptsG		4.99848e+06	5.14875e+06	5.05609e+06	4.9341e+06	5.11423e+06	5.0461e+06
P69797	P69797		manX		9.73846e+06	9.87896e+06	9.79714e+06	9.7333e+06	9.7907e+06	9.56737e+06
P69801	P69801		manY		1.1535e+06	1.27107e+06	1.39381e+06	1.24153e+06	1.12196e+06	1.13517e+06
P69805	P69805		manZ		5.5211e+06	5.1701e+06	6.35213e+06	5.38816e+06	4.53806e+06	5.00331e+06
P69811	P69811		fruB		1.12254e+07	1.01481e+07	1.10009e+07	1.09685e+07	1.046e+07	1.00954e+07
P69829	P69829		ptsN		826231	812117	828364	799938	755432	753495
P69853	P69853		dmsD		1.30994e+06	1.2072e+06	1.43194e+06	1.33036e+06	1.36138e+06	1.32502e+06
P69874	P69874		potA		4.20824e+06	3.95355e+06	4.30667e+06	4.21414e+06	4.1362e+06	4.08623e+06
P69902	P69902		frc		2.29714e+06	2.22512e+06	2.36538e+06	2.18499e+06	2.2981e+06	2.31853e+06
P69905ups|HBA_HUMAN_UPS Hemoglobin subunit alpha (Chain 2-142) - Homo sapiens (Human)	P69905ups|HBA_HUMAN_UPS Hemoglobin subunit alpha (Chain 2-142) - Homo sapiens (Human)				1.0715e+06	1.53065e+07	1.04205e+06	947565	1.53417e+07	1.49895e+07
P69908	P69908		gadA		3.65866e+06	3.13184e+06	3.3504e+06	3.85013e+06	3.09808e+06	3.26307e+06
P69910	P69910		gadB		4.1784e+07	4.11734e+07	4.15443e+07	4.2086e+07	4.15712e+07	4.02738e+07
P69913	P69913		csrA		9.37235e+06	8.2689e+06	9.85245e+06	9.80374e+06	9.26872e+06	9.15539e+06
P69924	P69924		nrdB		7.26931e+06	7.28324e+06	7.51625e+06	7.42166e+06	7.21573e+06	7.40979e+06
P69931	P69931		hda		1.52848e+06	1.30154e+06	1.33835e+06	1.45317e+06	1.33034e+06	1.30603e+06
P75691	P75691		yahK		3.73055e+06	3.79156e+06	3.56311e+06	3.75368e+06	3.61028e+06	3.65472e+06
P75694	P75694		yahO		401232	418158	339046	256768	489823	463590
P75726	P75726		citF		5.45154e+06	5.48762e+06	5.25255e+06	5.39674e+06	5.46093e+06	5.3292e+06
P75728	P75728		ubiF		1.37962e+06	1.41773e+06	1.09973e+06	1.08216e+06	1.34764e+06	1.24702e+06
P75736	P75736		ybfF		2.25234e+06	2.19429e+06	2.26052e+06	2.28374e+06	2.29597e+06	2.17289e+06
P75745	P75745		ybgK		1.48962e+06	1.41048e+06	1.41344e+06	1.37188e+06	1.30042e+06	1.2967e+06
P75746	P75746		ybgL		904885	1.08039e+06	1.02398e+06	995214	977281	1.14798e+06
P75767	P75767		ybhK		991078	821425	937141	1.00615e+06	902858	1.00349e+06
P75777	P75777		ybhG		2.53333e+06	2.68475e+06	2.67502e+06	2.74867e+06	2.61552e+06	2.49186e+06
P75780	P75780		fiu		610536	617407	673323	613669	634740	646267
P75782	P75782		rlmF		910538	827358	1.14329e+06	927362	913845	815899
P75797	P75797		gsiB		819503	742853	914723	899088	794288	886411
P75809	P75809		ybjI		1.34088e+06	1.4816e+06	1.40547e+06	1.36551e+06	1.4545e+06	1.4705e+06
P75818	P75818		ybjP		5.87321e+06	6.02244e+06	5.84476e+06	5.90192e+06	5.98921e+06	5.87348e+06
P75821	P75821		ybjS		1.55528e+06	1.57984e+06	1.37219e+06	1.29814e+06	1.29722e+06	1.38436e+06
P75823	P75823		ltaE		6.68413e+06	7.02712e+06	6.52458e+06	6.6581e+06	7.26578e+06	7.12735e+06
P75829	P75829		ybjX		2.34264e+06	2.16909e+06	2.31854e+06	2.26673e+06	2.22961e+06	2.07813e+06
P75838	P75838		ycaO		9.57553e+06	9.59444e+06	9.44753e+06	9.82848e+06	9.69456e+06	9.09966e+06
P75849	P75849		ycbL		4.57775e+06	4.27999e+06	4.56847e+06	4.79647e+06	4.67865e+06	4.49162e+06
P75863	P75863		ycbX		1.89667e+06	1.76202e+06	2.00074e+06	1.97465e+06	1.80704e+06	1.83077e+06
P75864	P75864		rlmL		2.18979e+06	2.32188e+06	2.33956e+06	2.27322e+06	2.31725e+06	2.28961e+06
P75867	P75867		ycbZ		1.75634e+06	1.74308e+06	1.64527e+06	1.77141e+06	1.725e+06	1.708e+06
P75874	P75874		yccU		2.82579e+06	2.89065e+06	2.75268e+06	2.85636e+06	2.8977e+06	2.8541e+06
P75876	P75876		rlmI		5.41903e+06	5.3828e+06	5.39615e+06	5.43701e+06	5.47757e+06	5.68888e+06
P75882	P75882		gfcD		4.65042e+06	4.5371e+06	4.47855e+06	4.54991e+06	4.42806e+06	4.45545e+06
P75883	P75883		gfcC		1.19903e+06	1.53319e+06	1.2151e+06	1.27606e+06	1.51353e+06	1.47047e+06
P75884	P75884		gfcB		1.74794e+06	1.54233e+06	1.73734e+06	1.76884e+06	1.58168e+06	1.49029e+06
P75913	P75913		ghrA		1.16023e+06	1.15444e+06	1.17699e+06	1.12421e+06	1.105e+06	1.24045e+06
P75914	P75914		ycdX		5.71628e+06	5.78707e+06	5.74046e+06	5.58647e+06	6.19648e+06	5.88441e+06
P75915	P75915		ycdY		8.8176e+06	9.27868e+06	8.71207e+06	8.67181e+06	9.1712e+06	8.67273e+06
P75931	P75931		yceM		800313	872918	764778	748665	681190	835893
P75937	P75937		flgE		3.633e+06	3.70863e+06	3.56732e+06	3.95704e+06	3.73819e+06	3.71045e+06
P75949	P75949		nagZ		1.67684e+06	1.46503e+06	1.81668e+06	1.70716e+06	1.5916e+06	1.46042e+06
P75954	P75954		ycfS		934306	953748	950342	924277	951024	1.12646e+06
P75957	P75957		lolD		4.62454e+06	5.08461e+06	4.89369e+06	4.79956e+06	4.99961e+06	4.86464e+06
P75959	P75959		nagK		2.09905e+06	2.31883e+06	2.19752e+06	2.23778e+06	2.0317e+06	2.10588e+06
P75960	P75960		cobB		3.41317e+06	3.65807e+06	3.46354e+06	3.42642e+06	3.55508e+06	3.57259e+06
P76002	P76002		pliG		2.08797e+06	1.75715e+06	2.2122e+06	2.21342e+06	1.85731e+06	1.95346e+06
P76004	P76004		ycgM		1.31116e+06	1.28058e+06	1.39304e+06	1.42015e+06	1.28559e+06	1.42679e+06
P76007	P76007		cvrA		3.83606e+06	3.18121e+06	4.14468e+06	3.93275e+06	3.82786e+06	3.87567e+06
P76008	P76008		ldcA		1.76509e+06	1.64859e+06	1.72512e+06	1.72652e+06	1.66786e+06	1.71278e+06
P76014	P76014		dhaL		6.38471e+06	6.00862e+06	6.28538e+06	6.10157e+06	6.22826e+06	6.37378e+06
P76015	P76015		dhaK		2.3974e+06	2.33674e+06	2.31259e+06	2.40191e+06	2.35638e+06	2.27521e+06
P76027	P76027		oppD		1.062e+06	1.02415e+06	1.04878e+06	1.08824e+06	996188	1.00045e+06
P76034	P76034		yciT		1.56567e+06	1.58466e+06	1.54784e+06	1.6018e+06	1.45686e+06	1.55703e+06
P76046	P76046		ycjX		291495	178404	164675	194832	188727	133067
P76049	P76049		ycjY		2.10036e+06	2.20521e+06	2.07358e+06	2.06479e+06	2.10437e+06	2.1894e+06
P76053	P76053		smrA		1.04823e+06	1.14243e+06	1.06583e+06	1.0152e+06	1.13062e+06	1.06292e+06
P76055	P76055		ttcA		1.9027e+06	1.83718e+06	1.97105e+06	1.95741e+06	1.93399e+06	1.86627e+06
P76104	P76104		ydcP		811955	777187	815378	825278	749993	774842
P76116	P76116		yncE		4.78814e+06	4.80141e+06	4.78147e+06	4.87084e+06	4.74578e+06	4.60638e+06
P76170	P76170		ynfB		2.43166e+06	2.3123e+06	2.49302e+06	2.52057e+06	2.3059e+06	2.32126e+06
P76177	P76177		ydgH		1.4589e+07	1.40413e+07	1.48458e+07	1.46548e+07	1.39726e+07	1.40893e+07
P76187	P76187		ydhF		2.30609e+06	2.69904e+06	2.35381e+06	2.2862e+06	2.60939e+06	2.99573e+06
P76192	P76192		ydhV		1.50082e+06	1.60189e+06	1.55878e+06	1.49876e+06	1.52312e+06	1.56901e+06
P76193	P76193		ynhG		1.97616e+06	1.93483e+06	1.9126e+06	1.90593e+06	1.89887e+06	1.86607e+06
P76204	P76204		ydiV		1.05622e+06	1.07721e+06	958872	1.09007e+06	1.07449e+06	1.09899e+06
P76206	P76206		ydiY		1.37979e+06	1.19993e+06	1.43011e+06	1.3168e+06	1.31665e+06	1.29944e+06
