Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj1.mzML
P62556	SOPA_ECOLI	sopA	Protein SopA	7	7	1.65543e+08	1.63767e+08	1.65795e+08	1.61406e+08	1.62738e+08	1.58676e+08
P62558	SOPB_ECOLI	sopB	Protein SopB	10	10	2.53728e+07	2.59189e+07	2.54073e+07	2.49154e+07	2.59707e+07	2.51439e+07
P62601	TREF_ECOLI	treF	Cytoplasmic trehalase	2	2	765889				573801	
P62615	ISPE_ECOLI	ispE	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase	3	3	8.56207e+06	8.31839e+06	9.00906e+06	7.91338e+06	8.30887e+06	7.85941e+06
P62617	ISPF_ECOLI	ispF	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase	2	2	8.65111e+06	9.59871e+06	7.61249e+06	9.90996e+06	8.40611e+06	9.02904e+06
P62620	ISPG_ECOLI	ispG	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase	21	21	3.03692e+07	2.90667e+07	3.03686e+07	3.00246e+07	3.05399e+07	3.04319e+07
P62623	ISPH_ECOLI	ispH	4-hydroxy-3-methylbut-2-enyl diphosphate reductase	9	9	9.42617e+06	9.5656e+06	9.59249e+06	9.50979e+06	9.86351e+06	8.95011e+06
P62672	APAG_ECOLI	apaG	Protein ApaG	2	2	6.2939e+06	6.21041e+06	6.1137e+06	6.28265e+06	5.44073e+06	6.12813e+06
P62707	GPMA_ECOLI	gpmA	2,3-bisphosphoglycerate-dependent phosphoglycerate mutase	19	19	2.13573e+08	2.03402e+08	2.13686e+08	2.06375e+08	2.05949e+08	2.04499e+08
P62768	YAEH_ECOLI	yaeH	UPF0325 protein YaeH	13	13	3.16473e+07	3.12383e+07	3.18305e+07	3.04558e+07	3.15039e+07	3.08488e+07
P62937ups|PPIA_HUMAN_UPS	Peptidyl-prolyl	Peptidyl-prolyl		3	3		1.36963e+07		1.55707e+07		1.37933e+07
P62988ups|UBIQ_HUMAN_UPS	Ubiquitin	Ubiquitin		2	2	486381	1.3158e+06	358915	1.39952e+06	417877	1.29433e+06
P63020	NFUA_ECOLI	nfuA	Fe/S biogenesis protein NfuA	6	6	7.58895e+07	7.40537e+07	7.41322e+07	7.0518e+07	7.10654e+07	7.0413e+07
P63165ups|SUMO1_HUMAN_UPS	Small	Small		3	3		5.74141e+06		5.46135e+06		6.95006e+06
P63177	RLMB_ECOLI	rlmB	23S rRNA (guanosine-2'-O-)-methyltransferase RlmB	7	7	2.11649e+07	2.13608e+07	1.98481e+07	2.19397e+07	2.0778e+07	2.12189e+07
P63183	KUP_ECOLI	kup	Low affinity potassium transport system protein kup	2	2	1.12602e+06	1.06798e+06	826507	1.18703e+06		1.00049e+06
P63224	GMHA_ECOLI	gmhA	Phosphoheptose isomerase	10	10	1.98398e+08	1.96738e+08	1.98137e+08	1.9335e+08	1.97308e+08	1.9732e+08
P63228	GMHB_ECOLI	gmhB	D,D-heptose 1,7-bisphosphate phosphatase	3	3	1.38655e+07	1.43691e+07	1.2189e+07	1.37743e+07	1.39539e+07	1.37364e+07
P63235	GADC_ECOLI	gadC	Probable glutamate/gamma-aminobutyrate antiporter	3	3	2.46477e+07	2.56365e+07	2.53339e+07	2.56507e+07	2.4407e+07	2.54656e+07
P63284	CLPB_ECOLI	clpB	Chaperone protein ClpB	53	53	6.87711e+07	6.94403e+07	6.7495e+07	6.93941e+07	6.61404e+07	6.83497e+07
P63386	MLAF_ECOLI	mlaF	Probable phospholipid import ATP-binding protein MlaF	3	3	3.1925e+06	3.24294e+06	3.46901e+06	3.2741e+06	3.38979e+06	3.61876e+06
P63389	YHES_ECOLI	yheS	Uncharacterized ABC transporter ATP-binding protein YheS	17	17	6.52914e+06	6.68652e+06	6.19221e+06	6.82299e+06	6.42173e+06	6.58627e+06
P63417	YHBS_ECOLI	yhbS	Uncharacterized N-acetyltransferase YhbS	6	6	4.37598e+07	4.14458e+07	4.3227e+07	4.09839e+07	4.39515e+07	4.12579e+07
P63883	AMIC_ECOLI	amiC	N-acetylmuramoyl-L-alanine amidase AmiC	9	9	5.339e+06	5.74904e+06	5.07083e+06	5.33796e+06	5.10175e+06	5.39616e+06
P64423	ZNTB_ECOLI	zntB	Zinc transport protein ZntB	1	1	2.12434e+06	1.76458e+06	1.87872e+06	1.7052e+06	1.59097e+06	1.2907e+06
P64429	YPFJ_ECOLI	ypfJ	Uncharacterized protein YpfJ	3	3	7.25079e+06	7.51533e+06	7.0316e+06	6.79071e+06	6.74665e+06	7.68093e+06
P64448	YNBE_ECOLI	ynbE	Uncharacterized protein YnbE	2	2		764249	700756	808628	724956	
P64451	YDCL_ECOLI	ydcL	Uncharacterized lipoprotein YdcL	3	3	1.57856e+07	1.55153e+07	1.61036e+07	1.63931e+07	1.65016e+07	1.59053e+07
P64455	YDCY_ECOLI	ydcY	Uncharacterized protein YdcY	1	1	5.54227e+07	5.46473e+07	5.4905e+07	5.55647e+07	5.41518e+07	5.79067e+07
P64463	YDFZ_ECOLI	ydfZ	Putative selenoprotein YdfZ	3	3	1.96402e+08	2.05725e+08	1.95394e+08	2.02479e+08	1.91489e+08	1.91656e+08
P64467	CNU_ECOLI	cnu	OriC-binding nucleoid-associated protein	4	4	3.21796e+07	3.29836e+07	3.23183e+07	3.14977e+07	2.81345e+07	3.22836e+07
P64476	YDIH_ECOLI	ydiH	Uncharacterized protein YdiH	2	2	6.30688e+06	6.11532e+06	6.27995e+06	5.87636e+06	6.01053e+06	6.30722e+06
P64483	YEAK_ECOLI	yeaK	Uncharacterized protein YeaK	3	3	9.4539e+06	1.03603e+07	9.98744e+06	1.10111e+07	9.72514e+06	1.06485e+07
P64493	YOAF_ECOLI	yoaF	Uncharacterized protein YoaF	1	1	685193	987815	688030	1.0305e+06	588204	777255
P64499	YEBO_ECOLI	yebO	Uncharacterized protein YebO	3	3	1.8673e+07	1.65982e+07	1.96774e+07	1.67482e+07	1.72316e+07	1.71766e+07
P64506	YEBY_ECOLI	yebY	Uncharacterized protein YebY	1	1	3.0453e+06	3.17478e+06	2.9493e+06	2.86744e+06	3.19715e+06	2.92568e+06
P64519	YODD_ECOLI	yodD	Uncharacterized protein YodD	2	2	1.50729e+06	2.17709e+06	761819	2.16176e+06		2.04913e+06
P64530	RCNR_ECOLI	rcnR	Transcriptional repressor RcnR	2	2	1.95961e+06	2.13621e+06		2.45126e+06	2.10017e+06	2.48519e+06
P64534	RCNB_ECOLI	rcnB	Nickel/cobalt homeostasis protein RcnB	4	4	2.73284e+07	2.86674e+07	2.70801e+07	2.97864e+07	2.88634e+07	2.85117e+07
P64540	YFCL_ECOLI	yfcL	Uncharacterized protein YfcL	3	3	4.01742e+07	3.66144e+07	3.90542e+07	3.76629e+07	3.99441e+07	3.81027e+07
P64545	YFGG_ECOLI	yfgG	Uncharacterized protein YfgG	1	1	3.42319e+06	3.82035e+06	3.27782e+06	3.44958e+06	3.76925e+06	3.32397e+06
P64548	YFIR_ECOLI	yfiR	Uncharacterized protein YfiR	1	1	620626	770397	692130	678098	592289	654263
P64554	QUEE_ECOLI	queE	7-carboxy-7-deazaguanine synthase	7	7	3.01635e+07	3.1548e+07	3.10296e+07	3.05157e+07	3.14344e+07	2.97914e+07
P64559	CPTB_ECOLI	cptB	Antitoxin CptB	2	2	3.0497e+06	3.12746e+06	2.72716e+06	3.18466e+06	2.68546e+06	3.41062e+06
P64564	YGGT_ECOLI	yggT	Uncharacterized protein YggT	2	2	5.8825e+06	6.34004e+06	7.31567e+06	6.73314e+06	6.53278e+06	5.73526e+06
P64581	YQJD_ECOLI	yqjD	Uncharacterized protein YqjD	3	3	2.37232e+08	2.28744e+08	2.43925e+08	2.45849e+08	2.2507e+08	2.39976e+08
P64585	YQJE_ECOLI	yqjE	Inner membrane protein YqjE	1	1	2.13063e+06	2.3553e+06	2.08894e+06	2.37164e+06	2.03943e+06	2.12572e+06
P64588	YQJI_ECOLI	yqjI	Transcriptional regulator YqjI	5	5	4.16625e+06	4.85726e+06	3.87593e+06	4.5061e+06	4.56013e+06	4.59928e+06
P64596	YRAP_ECOLI	yraP	Uncharacterized protein YraP	10	10	5.34819e+07	5.34233e+07	5.08061e+07	5.22949e+07	5.40815e+07	5.19666e+07
P64599	YHBT_ECOLI	yhbT	Uncharacterized protein YhbT	8	8	2.36268e+07	2.46824e+07	2.41882e+07	2.58018e+07	2.39327e+07	2.44612e+07
P64602	MLAB_ECOLI	mlaB	Probable phospholipid ABC transporter-binding protein MlaB	1	1	6.32099e+06	6.0882e+06	6.40722e+06	5.97837e+06	6.55574e+06	6.53858e+06
P64604	MLAD_ECOLI	mlaD	Probable phospholipid ABC transporter-binding protein MlaD	6	6	5.09977e+07	5.06001e+07	5.1415e+07	4.77273e+07	4.92689e+07	5.01847e+07
P64612	YHCM_ECOLI	yhcM	Uncharacterized protein YhcM	4	4	6.14587e+06	6.72674e+06	5.90978e+06	6.64149e+06	6.62952e+06	6.32003e+06
P64624	YHEO_ECOLI	yheO	Uncharacterized protein YheO	5	5	9.73527e+06	9.11562e+06	9.46061e+06	9.39459e+06	9.90779e+06	9.31918e+06
P64636	YRFG_ECOLI	yrfG	GMP/IMP nucleotidase YrfG	2	2	8.78663e+06	1.01571e+07	1.01839e+07	8.57856e+06	8.84085e+06	9.46838e+06
P65292	YGDI_ECOLI	ygdI	Uncharacterized lipoprotein YgdI	1	1	1.82489e+06	2.2665e+06	2.54768e+06			2.52939e+06
P65367	YQCA_ECOLI	yqcA	Uncharacterized protein YqcA	2	2	8.19446e+06	9.5485e+06	8.17329e+06	8.76611e+06	8.87803e+06	8.85771e+06
P65556	YFCD_ECOLI	yfcD	Uncharacterized Nudix hydrolase YfcD	7	7	7.69379e+06	8.05598e+06	7.35774e+06	7.65073e+06	6.97427e+06	7.90533e+06
P65870	QUED_ECOLI	queD	6-carboxy-5,6,7,8-tetrahydropterin synthase	5	5	8.73346e+06	8.96554e+06	8.09534e+06	9.42428e+06	7.68266e+06	9.29949e+06
P66817	DIAA_ECOLI	diaA	DnaA initiator-associating protein DiaA	3	3	1.51646e+07	1.44826e+07	1.40036e+07	1.53578e+07	1.53373e+07	1.48561e+07
P66948	YFGC_ECOLI	yfgC	TPR repeat-containing protein YfgC	7	7	9.88814e+06	1.00236e+07	9.60325e+06	9.94041e+06	9.63882e+06	9.54397e+06
P67080	YGGS_ECOLI	yggS	UPF0001 protein YggS	8	8	1.10786e+07	1.01983e+07	1.02259e+07	1.0094e+07	9.58576e+06	1.04109e+07
P67087	RSMI_ECOLI	rsmI	Ribosomal RNA small subunit methyltransferase I	7	7	3.57081e+07	3.15871e+07	3.44683e+07	3.26653e+07	3.4859e+07	3.3538e+07
P67095	YFCE_ECOLI	yfcE	Phosphodiesterase YfcE	2	2	1.92126e+07	1.92542e+07	1.86584e+07	1.7954e+07	1.95152e+07	1.84451e+07
P67244	YQHA_ECOLI	yqhA	UPF0114 protein YqhA	2	2	1.24236e+06	1.6723e+06	1.17606e+06	1.96262e+06	1.2896e+06	1.63343e+06
P67338	YOAH_ECOLI	yoaH	UPF0181 protein YoaH	1	1	3.0016e+06	2.60748e+06	2.62835e+06	2.68524e+06	2.1944e+06	2.51354e+06
P67601	YOBD_ECOLI	yobD	UPF0266 membrane protein YobD	1	1	349961	627094	351346	568770	578561	689629
P67603	YQFB_ECOLI	yqfB	UPF0267 protein YqfB	5	5	1.14239e+07	9.9671e+06	1.18469e+07	9.76456e+06	1.12439e+07	9.80291e+06
P67660	YHAJ_ECOLI	yhaJ	Uncharacterized HTH-type transcriptional regulator YhaJ	6	6	7.31794e+06	7.90578e+06	7.91668e+06	7.93516e+06	7.88882e+06	8.28714e+06
P67699	YDDM_ECOLI	yddM	Uncharacterized HTH-type transcriptional regulator YddM	1	1		4.15949e+06		4.14945e+06		4.37608e+06
P67826	CUTC_ECOLI	cutC	Copper homeostasis protein CutC	5	5	9.09854e+06	9.7813e+06	8.9074e+06	1.06047e+07	8.976e+06	9.01615e+06
P67910	HLDD_ECOLI	hldD	ADP-L-glycero-D-manno-heptose-6-epimerase	24	24	1.58665e+08	1.54691e+08	1.57287e+08	1.54832e+08	1.58861e+08	1.53438e+08
P68066	GRCA_ECOLI	grcA	Autonomous glycyl radical cofactor	13	13	2.31297e+09	2.26446e+09	2.24082e+09	2.25852e+09	2.27644e+09	2.27733e+09
P68187	MALK_ECOLI	malK	Maltose/maltodextrin import ATP-binding protein MalK	7	7	1.20336e+07	1.16819e+07	1.08316e+07	1.16339e+07	1.11875e+07	1.20995e+07
P68191	SRA_ECOLI	sra	Stationary-phase-induced ribosome-associated protein	2	2	3.15289e+07	2.65721e+07	3.01858e+07	2.70341e+07	2.9915e+07	2.7725e+07
P68206	YJBJ_ECOLI	yjbJ	UPF0337 protein YjbJ	2	2	2.64384e+07	2.70284e+07	2.56929e+07	2.59897e+07	2.45353e+07	2.55911e+07
P68567	RSMJ_ECOLI	rsmJ	Ribosomal RNA small subunit methyltransferase J	3	3	1.84937e+06	1.69277e+06	1.79438e+06	1.86782e+06	1.85921e+06	1.31562e+06
P68679	RS21_ECOLI	rpsU	30S ribosomal protein S21	6	6	5.6946e+08	5.69449e+08	5.58657e+08	5.91564e+08	5.56463e+08	6.03902e+08
P68688	GLRX1_ECOLI	grxA	Glutaredoxin-1	2	2	1.34312e+07	1.25267e+07	1.21013e+07	1.18952e+07	1.11497e+07	1.22761e+07
P68699	ATPL_ECOLI	atpE	ATP synthase subunit c	1	1	1.26164e+07	1.93863e+07	1.12732e+07	1.6509e+07	1.35459e+07	1.90813e+07
P68767	AMPA_ECOLI	pepA	Cytosol aminopeptidase	11	11	3.0044e+07	2.98761e+07	3.10172e+07	3.03146e+07	2.89541e+07	3.08202e+07
P68871ups|HBB_HUMAN_UPS	Hemoglobin	Hemoglobin		4	4	4.7248e+06	1.49168e+07	4.29827e+06	1.42292e+07	4.42872e+06	1.37884e+07
P68919	RL25_ECOLI	rplY	50S ribosomal protein L25	8	8	9.69962e+08	9.1162e+08	9.74475e+08	9.51801e+08	9.61324e+08	9.59426e+08
P69222	IF1_ECOLI	infA	Translation initiation factor IF-1	4	4	2.10692e+08	2.05123e+08	2.11366e+08	2.02228e+08	2.13914e+08	2.03616e+08
P69228	BAER_ECOLI	baeR	Transcriptional regulatory protein BaeR	12	12	7.61851e+06	7.4234e+06	7.63446e+06	8.23557e+06	8.02687e+06	8.23313e+06
P69330	CITD_ECOLI	citD	Citrate lyase acyl carrier protein	5	5	4.87563e+07	5.33527e+07	5.21737e+07	4.81444e+07	4.92481e+07	4.80488e+07
P69346	YEFM_ECOLI	yefM	Antitoxin YefM	1	1	7.6023e+06	7.63024e+06	7.42336e+06	7.21366e+06	6.91526e+06	7.42184e+06
P69407	RCSB_ECOLI	rcsB	Capsular synthesis regulator component B	9	9	7.1195e+07	6.37244e+07	6.65396e+07	6.17107e+07	6.49576e+07	6.6306e+07
P69411	RCSF_ECOLI	rcsF	Protein RcsF	2	2	3.81983e+07	4.06496e+07	3.68806e+07	3.75357e+07	3.87828e+07	3.83677e+07
P69425	TATB_ECOLI	tatB	Sec-independent protein translocase protein TatB	4	4	1.65665e+07	1.86972e+07	1.69645e+07	1.69951e+07	1.80154e+07	1.82753e+07
P69428	TATA_ECOLI	tatA	Sec-independent protein translocase protein TatA	2	2	1.84694e+08	1.78612e+08	1.69146e+08	1.72702e+08	1.73628e+08	1.75125e+08
P69441	KAD_ECOLI	adk	Adenylate kinase	17	17	3.90508e+08	4.05564e+08	3.99859e+08	4.04554e+08	4.1642e+08	4.03523e+08
P69451	LCFA_ECOLI	fadD	Long-chain-fatty-acid--CoA ligase	2	2				2.10961e+06	1.45535e+06	1.61258e+06
P69503	APT_ECOLI	apt	Adenine phosphoribosyltransferase	11	11	1.18862e+08	1.38217e+08	1.20837e+08	1.32499e+08	1.15791e+08	1.32331e+08
P69739	MBHS_ECOLI	hyaA	Hydrogenase-1 small chain	3	3	1.60793e+06	1.6083e+06	1.17809e+06	1.74219e+06	1.50195e+06	1.67635e+06
P69741	MBHT_ECOLI	hybO	Hydrogenase-2 small chain	3	3	1.92757e+07	1.88846e+07	2.03435e+07	1.98555e+07	2.0123e+07	1.95834e+07
P69776	LPP_ECOLI	lpp	Major outer membrane lipoprotein Lpp	4	4	4.44316e+08	4.80975e+08	4.47758e+08	4.75679e+08	4.57067e+08	4.5279e+08
P69783	PTGA_ECOLI	crr	Glucose-specific phosphotransferase enzyme IIA component	11	11	1.00098e+09	9.38234e+08	9.42565e+08	9.71087e+08	9.55954e+08	9.67824e+08
P69786	PTGCB_ECOLI	ptsG	PTS system glucose-specific EIICB component	12	12	4.61475e+07	4.84039e+07	4.49528e+07	4.82816e+07	4.45294e+07	4.56013e+07
P69791	PTQA_ECOLI	chbA	N,N'-diacetylchitobiose-specific phosphotransferase enzyme IIA component	1	1	1.41194e+06	785524	757951		1.09002e+06	
P69795	PTQB_ECOLI	chbB	N,N'-diacetylchitobiose-specific phosphotransferase enzyme IIB component	2	2	916854	1.29241e+06	1.12581e+06	1.46514e+06	960752	
P69797	PTNAB_ECOLI	manX	PTS system mannose-specific EIIAB component	18	18	9.92174e+07	9.76977e+07	9.76523e+07	9.43763e+07	9.94502e+07	9.35959e+07
P69801	PTNC_ECOLI	manY	Mannose permease IIC component	1	1	1.75967e+07	1.88446e+07	1.53117e+07	1.96022e+07	1.7002e+07	1.71831e+07
P69805	PTND_ECOLI	manZ	Mannose permease IID component	6	6	3.37189e+07	3.23501e+07	3.59712e+07	3.1525e+07	3.25775e+07	3.16635e+07
P69811	PTFAH_ECOLI	fruB	Multiphosphoryl transfer protein	22	22	1.28432e+08	1.22117e+08	1.2594e+08	1.1794e+08	1.26799e+08	1.18349e+08
P69829	PTSN_ECOLI	ptsN	Nitrogen regulatory protein	8	8	1.20293e+07	1.1728e+07	1.201e+07	1.20247e+07	1.19543e+07	1.17197e+07
P69853	DMSD_ECOLI	dmsD	Tat proofreading chaperone DmsD	4	4	3.72216e+06	4.38877e+06	4.00494e+06	4.43331e+06	3.811e+06	4.37703e+06
P69874	POTA_ECOLI	potA	Spermidine/putrescine import ATP-binding protein PotA	6	6	2.89453e+07	2.80064e+07	2.77533e+07	2.90063e+07	2.99719e+07	2.81646e+07
P69902	FCTA_ECOLI	frc	Formyl-coenzyme A transferase	8	8	8.49801e+06	1.00331e+07	8.27862e+06	9.39682e+06	8.68718e+06	9.04614e+06
P69905ups|HBA_HUMAN_UPS	Hemoglobin	Hemoglobin		5	5		5.0689e+06		4.58409e+06		5.19952e+06
P69908	DCEA_ECOLI	gadA	Glutamate decarboxylase alpha	19	3	2.49572e+08	2.51128e+08	2.48714e+08	2.45615e+08	2.48464e+08	2.47975e+08
P69910	DCEB_ECOLI	gadB	Glutamate decarboxylase beta	3	3	3.64332e+07	3.5758e+07	4.02702e+07	3.6094e+07	4.15029e+07	3.5457e+07
P69913	CSRA_ECOLI	csrA	Carbon storage regulator	3	3	1.68442e+08	1.56396e+08	1.50255e+08	1.47107e+08	1.48105e+08	1.55576e+08
P69924	RIR2_ECOLI	nrdB	Ribonucleoside-diphosphate reductase 1 subunit beta	16	16	3.39316e+07	3.6663e+07	3.38971e+07	3.61538e+07	3.41985e+07	3.77062e+07
P69931	HDA_ECOLI	hda	DnaA-homolog protein hda	9	9	5.59153e+06	5.23238e+06	5.37462e+06	5.43627e+06	5.35395e+06	5.30547e+06
P75691	YAHK_ECOLI	yahK	Uncharacterized zinc-type alcohol dehydrogenase-like protein YahK	4	4	3.84279e+06	3.52849e+06	3.79525e+06	3.26507e+06	3.58729e+06	3.41062e+06
P75694	YAHO_ECOLI	yahO	Uncharacterized protein YahO	1	1	511504	487991		684034	498541	632786
P75713	YLBA_ECOLI	ylbA	Uncharacterized protein YlbA	2	2			2.57753e+06	3.8576e+06	2.321e+06	
P75726	CILA_ECOLI	citF	Citrate lyase alpha chain	15	15	3.41047e+07	3.60058e+07	3.36896e+07	3.45591e+07	3.35534e+07	3.42021e+07
P75728	UBIF_ECOLI	ubiF	2-octaprenyl-3-methyl-6-methoxy-1,4-benzoquinol hydroxylase	4	4	2.26918e+06	2.21845e+06	2.54142e+06	2.50155e+06	2.48332e+06	2.42137e+06
P75736	YBFF_ECOLI	ybfF	Esterase YbfF	7	7	8.59632e+06	9.76906e+06	9.5177e+06	9.80235e+06	8.88108e+06	9.68419e+06
P75745	YBGK_ECOLI	ybgK	Uncharacterized protein YbgK	6	6	4.09246e+06	3.78949e+06	3.88468e+06	4.29547e+06	4.09825e+06	4.29134e+06
P75746	YBGL_ECOLI	ybgL	UPF0271 protein YbgL	2	2	2.64655e+06		2.49957e+06	2.54628e+06	2.37529e+06	2.29843e+06
P75767	YBHK_ECOLI	ybhK	UPF0052 protein YbhK	6	6	2.13088e+06	1.71626e+06	1.99599e+06	2.10316e+06	2.19871e+06	1.90652e+06
P75777	YBHG_ECOLI	ybhG	UPF0194 membrane protein YbhG	7	7	1.22514e+07	1.26319e+07	1.34675e+07	1.27212e+07	1.26287e+07	1.27863e+07
P75780	FIU_ECOLI	fiu	Catecholate siderophore receptor Fiu	1	1	1.6885e+06	1.67945e+06	1.49536e+06	1.76386e+06	1.61973e+06	1.60995e+06
P75782	RLMF_ECOLI	rlmF	Ribosomal RNA large subunit methyltransferase F	3	3				2.41353e+06	2.23782e+06	2.18766e+06
P75792	SUPH_ECOLI	ybiV	Sugar phosphatase YbiV	2	2	2.15749e+06	2.28478e+06	2.23245e+06	2.36147e+06	2.02984e+06	2.532e+06
P75797	GSIB_ECOLI	gsiB	Glutathione-binding protein GsiB	4	4	2.83129e+06	2.71886e+06	2.71971e+06	2.85807e+06	2.67095e+06	2.58174e+06
P75809	YBJI_ECOLI	ybjI	Flavin mononucleotide phosphatase YbjI	3	3	3.83906e+06	5.4119e+06	4.4619e+06	5.23919e+06	4.70732e+06	5.41767e+06
P75818	YBJP_ECOLI	ybjP	Uncharacterized lipoprotein YbjP	5	5	3.67586e+07	3.84855e+07	3.67774e+07	3.64822e+07	3.65261e+07	3.72521e+07
P75820	AMID_ECOLI	amiD	N-acetylmuramoyl-L-alanine amidase AmiD	2	2	531483	534607	574448	420355	570140	312980
P75821	YBJS_ECOLI	ybjS	Uncharacterized protein YbjS	4	4	2.93222e+06	3.53969e+06	3.01937e+06	3.29903e+06	2.82471e+06	3.10704e+06
P75823	LTAE_ECOLI	ltaE	Low specificity L-threonine aldolase	9	9	1.85902e+07	2.11413e+07	2.00015e+07	2.13489e+07	1.88027e+07	2.09394e+07
P75828	YBJD_ECOLI	ybjD	Uncharacterized protein YbjD	3	3	2.37297e+06	2.56079e+06		2.65817e+06		3.09201e+06
P75829	YBJX_ECOLI	ybjX	Uncharacterized protein YbjX	7	7	1.33203e+07	1.45484e+07	1.37505e+07	1.54469e+07	1.33199e+07	1.4446e+07
P75830	MACA_ECOLI	macA	Macrolide-specific efflux protein MacA	2	2	345318				243739	
P75838	YCAO_ECOLI	ycaO	Ribosomal protein S12 methylthiotransferase accessory factor YcaO	13	13	4.22785e+07	3.91035e+07	3.94943e+07	3.804e+07	4.05021e+07	3.7973e+07
P75849	YCBL_ECOLI	ycbL	Uncharacterized protein YcbL	3	3	2.69828e+07	2.47783e+07	2.54931e+07	2.55035e+07	2.53026e+07	2.42747e+07
P75856	ELFD_ECOLI	elfD	Probable fimbrial chaperone protein ElfD	1	1	8.50569e+06	1.22153e+07			1.09427e+07	
P75857	ELFC_ECOLI	elfC	Probable outer membrane usher protein ElfC	1	1			4.93372e+07		3.67682e+07	3.84714e+07
P75863	YCBX_ECOLI	ycbX	Uncharacterized protein YcbX	9	9	7.26389e+06	6.71403e+06	7.51846e+06	6.03642e+06	6.91879e+06	6.91154e+06
P75864	RLMKL_ECOLI	rlmL	Ribosomal RNA large subunit methyltransferase K/L	14	14	7.4218e+06	7.8725e+06	7.79719e+06	7.61278e+06	8.00265e+06	7.49072e+06
P75867	LONH_ECOLI	ycbZ	Putative Lon protease homolog	7	7	7.37215e+06	6.85115e+06	7.5035e+06	6.96909e+06	6.51785e+06	7.37656e+06
P75874	YCCU_ECOLI	yccU	Uncharacterized protein YccU	4	4	2.32048e+07	2.59544e+07	2.64391e+07	2.51791e+07	2.6005e+07	2.5197e+07
P75876	RLMI_ECOLI	rlmI	Ribosomal RNA large subunit methyltransferase I	12	12	2.60397e+07	2.72785e+07	2.69034e+07	2.75994e+07	2.57502e+07	2.55757e+07
P75882	GFCD_ECOLI	gfcD	Uncharacterized lipoprotein GfcD	17	17	3.13981e+07	3.2362e+07	3.11957e+07	3.33924e+07	3.15134e+07	3.12459e+07
P75883	GFCC_ECOLI	gfcC	Uncharacterized protein GfcC	4	4	5.37313e+06	6.93665e+06	5.81841e+06	7.06618e+06	5.08957e+06	6.89973e+06
P75884	GFCB_ECOLI	gfcB	Uncharacterized lipoprotein GfcB	6	6	8.00172e+06	7.82773e+06	8.1373e+06	8.1446e+06	8.11712e+06	7.89843e+06
P75913	GHRA_ECOLI	ghrA	Glyoxylate/hydroxypyruvate reductase A	6	6	4.76712e+06	5.36589e+06	5.25068e+06	4.9067e+06	5.05926e+06	4.82364e+06
P75914	YCDX_ECOLI	ycdX	Probable phosphatase YcdX	8	8	2.23206e+07	2.45037e+07	2.37339e+07	2.34433e+07	2.40082e+07	2.44738e+07
P75915	YCDY_ECOLI	ycdY	Chaperone protein YcdY	5	5	3.76494e+07	3.69753e+07	3.92859e+07	3.86668e+07	3.55446e+07	3.79455e+07
P75931	YCEM_ECOLI	yceM	Putative oxidoreductase YceM	2	2	3.52336e+06	4.20149e+06	3.28471e+06	4.03382e+06	3.73871e+06	3.8373e+06
P75937	FLGE_ECOLI	flgE	Flagellar hook protein FlgE	7	7	1.82181e+07	1.68143e+07	1.76377e+07	1.68707e+07	1.84184e+07	1.64626e+07
P75938	FLGF_ECOLI	flgF	Flagellar basal-body rod protein FlgF	2	2	1.99114e+06	2.15862e+06	1.75625e+06	1.75711e+06	1.16919e+06	
P75946	YCFL_ECOLI	ycfL	Uncharacterized protein YcfL	1	1		1.60474e+06	1.85155e+06	1.44862e+06		939726
P75949	NAGZ_ECOLI	nagZ	Beta-hexosaminidase	8	8	6.74819e+06	5.92633e+06	6.25103e+06	6.33568e+06	6.21208e+06	5.90466e+06
P75954	YCFS_ECOLI	ycfS	Probable L,D-transpeptidase YcfS	3	3	1.72139e+06	1.63209e+06	1.57663e+06	1.58728e+06	1.66236e+06	1.58389e+06
P75957	LOLD_ECOLI	lolD	Lipoprotein-releasing system ATP-binding protein LolD	3	3	1.90376e+07	2.21576e+07	2.0889e+07	2.24716e+07	1.7404e+07	2.40802e+07
P75959	NAGK_ECOLI	nagK	N-acetyl-D-glucosamine kinase	5	5	9.29586e+06	9.69908e+06	9.41732e+06	9.69071e+06	9.50864e+06	9.54632e+06
P75960	NPD_ECOLI	cobB	NAD-dependent protein deacylase	6	6	1.98512e+07	2.05814e+07	1.90636e+07	1.93275e+07	1.94885e+07	1.86414e+07
