protein	RD139_Wide_UPS1_0_1fmol_inj1	RD139_Wide_UPS1_0_1fmol_inj2	RD139_Wide_UPS1_0_1fmol_inj3	RD139_Wide_UPS1_5fmol_inj1	RD139_Wide_UPS1_5fmol_inj2	RD139_Wide_UPS1_5fmol_inj3	Protein.Group	Protein.Ids	Protein.Names	Genes	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P68206	2608605.869503797	2499357.787799809	2488005.3696103	3495476.8382977373	3223216.977127179	3246540.729124739	P68206	P68206		yjbJ	0	0.005039882743242886	-0.3916697383270903	False	0.001986228813559322	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P21645	10790248.361082276	11492098.291371528	11090317.785254262	13127332.476790182	12503307.163566062	12516151.24723481	P21645	P21645		lpxD	0	0.005332205620361926	-0.19289482058685054	False	0.0020127118644067796	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0ABP8	269212058.830432	275100132.9993998	266896486.84415188	293108901.00441426	295754748.9070469	286069181.24372745	P0ABP8	P0ABP8		deoD	0	0.005368505285939146	-0.10909917806146867	False	0.0020391949152542372	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P31550	4297593.644222525	4433955.323469862	4015985.256606367	3499709.719832428	3380324.411745045	3177843.0127136377	P31550	P31550		thiB	0	0.005423652222481187	0.34189237498966896	False	0.0020656779661016953	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P01112ups|RASH_HUMAN_UPS GTPase HRas (Chain 1-189) - Homo sapiens (Human)	1826092.8398463577	54504.46874999999	52991.61042449279	8495763.536003664	8492044.700326577	8585862.715189721	P01112ups|RASH_HUMAN_UPS GTPase HRas (Chain 1-189) - Homo sapiens (Human)	P01112ups|RASH_HUMAN_UPS GTPase HRas (Chain 1-189) - Homo sapiens (Human)			2	0.00547288265477652	-3.725306250335167	False	0.0020921610169491525	False	True	Human	True	False	False	False	msfragger	directlfq	min	1.660964047443681
Q06830ups|PRDX1_HUMAN_UPS Peroxiredoxin 1 (Chain 2-199) - Homo sapiens (Human)	3397996.630093162	3819377.526104985	3707277.2288194	4657821.814637299	4353284.964175059	4658802.074854704	Q06830ups|PRDX1_HUMAN_UPS Peroxiredoxin 1 (Chain 2-199) - Homo sapiens (Human)	Q06830ups|PRDX1_HUMAN_UPS Peroxiredoxin 1 (Chain 2-199) - Homo sapiens (Human)			0	0.005499606315401163	-0.3234163807470086	False	0.00211864406779661	False	False	Human	True	False	False	False	msfragger	directlfq	min	1.660964047443681
P60422	494417511.1411357	518714227.0693914	505598144.3729748	572213850.9570608	548744993.4870238	557563472.3756814	P60422	P60422		rplB	0	0.005582065718269312	-0.14432641993545453	False	0.002145127118644068	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0ABJ9	118659479.73161438	119916600.46085824	119322719.42345884	116059645.19628663	116683741.1949984	116598523.06527749	P0ABJ9	P0ABJ9		cydA	0	0.005753144978568272	0.034911976269185095	False	0.002171610169491526	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P39393	4939878.889608401	4976661.455870023	5137098.378760075	4607301.775404903	4492649.707741966	4600729.367037986	P39393	P39393		yjiV	0	0.0057951587786874035	0.13586466426896532	False	0.002198093220338983	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P09211ups|GSTP1_HUMAN_UPS Glutathione S-transferase P (Chain 2-210) - Homo sapiens (Human)	62430.69754014204	54504.46874999999	52991.61042449279	1790499.4181745078	2316384.717323441	2197338.039883192	P09211ups|GSTP1_HUMAN_UPS Glutathione S-transferase P (Chain 2-210) - Homo sapiens (Human)	P09211ups|GSTP1_HUMAN_UPS Glutathione S-transferase P (Chain 2-210) - Homo sapiens (Human)			3	0.0059942668054100146	-5.213333267114588	False	0.0022245762711864407	False	True	Human	True	False	False	False	msfragger	directlfq	min	1.660964047443681
P0AEK2	166732140.49958104	168672918.97464004	164512360.2313057	187800603.930106	189266922.47059175	181308378.2622885	P0AEK2	P0AEK2		fabG	0	0.006203413429988721	-0.15954688809367573	False	0.0022510593220338984	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A6F5	693483221.7258972	701343800.6017796	687051832.5688193	740087340.8416942	753602672.5863669	766967839.3479029	P0A6F5	P0A6F5		groL	0	0.006225402812050534	-0.1188565385912279	False	0.002277542372881356	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A858	184489529.6153572	178893477.39057386	194345143.556606	226953673.22855523	221926331.6472186	227591802.75676236	P0A858	P0A858		tpiA	0	0.00630300997815944	-0.27846771940793275	False	0.0023040254237288137	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P09831	46204399.68126943	45172822.33648869	45472360.70283719	43294406.57599752	43084873.2312431	43695310.82681256	P09831	P09831		gltB	0	0.00630450583096088	0.07325186874334803	False	0.0023305084745762713	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P45771	3613948.450152363	3191323.2741774973	3508971.8957799217	2703723.331466128	2524329.047955646	2407421.6616365784	P45771	P45771		yrdD	0	0.006409984274177606	0.4338483939353405	False	0.002356991525423729	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A7U3	201474312.52225345	208376442.94679752	200466932.90167856	223420518.37866065	220176279.6591925	230755953.8531197	P0A7U3	P0A7U3		rpsS	0	0.006809276367992193	-0.14394305473994407	False	0.0023834745762711866	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P77213	374643.4870967236	331723.9374999997	335657.31956804177	438011.4305137893	454014.4044899154	460717.92097104056	P77213	P77213		ybdK	0	0.007174935515701594	-0.3764990455122079	False	0.002409957627118644	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A972	298357957.4575486	303706974.0916817	307497822.349556	276699304.89467293	277532295.2898325	275393608.00163025	P0A972	P0A972		cspE	0	0.007217871183501239	0.13271344671264365	False	0.002436440677966102	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P69783	343364696.0336485	335260395.4406885	322626389.41494423	381144429.2697275	385351238.927106	375835476.1256454	P69783	P69783		crr	0	0.007232072484264442	-0.19017655011369156	False	0.0024629237288135595	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AB67	3503278.4507846795	3254608.829826164	3231073.6783875893	3898600.341496245	4036491.309388197	3868218.2703091865	P0AB67	P0AB67		pntB	0	0.007418062913192658	-0.24078495804687636	False	0.002489406779661017	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A725	3320017.619780019	3308631.250000002	3087254.351833249	2715059.828347375	2846386.2771964543	2607791.698132648	P0A725	P0A725		lpxC	0	0.0074956317397729	0.2501466395502975	False	0.0025158898305084744	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AGL7	12395968.428202923	12360356.676283907	12581533.859762192	11962202.431007704	12001901.801098254	11738385.118658433	P0AGL7	P0AGL7		rsmE	0	0.007588942686854886	0.06461453313966077	False	0.0025423728813559325	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P62707	158993314.4210381	153812163.6410935	156116683.28926033	148894069.5664156	145460885.81672722	144579526.17165297	P62707	P62707		gpmA	0	0.007758303740982324	0.09534285368341347	False	0.00256885593220339	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P02753ups|RETBP_HUMAN_UPS Retinol-binding protein 4 (Chain 19-201) - Homo sapiens (Human)	62430.69754014204	54504.46874999999	52991.61042449279	1138482.7566192297	1006559.2476621204	1344934.9144130328	P02753ups|RETBP_HUMAN_UPS Retinol-binding protein 4 (Chain 19-201) - Homo sapiens (Human)	P02753ups|RETBP_HUMAN_UPS Retinol-binding protein 4 (Chain 19-201) - Homo sapiens (Human)			3	0.007781567305022377	-4.3602323825727884	False	0.0025953389830508477	False	True	Human	True	False	False	False	msfragger	directlfq	min	1.660964047443681
P0AG55	614437198.7117254	640426258.3613778	628658847.0544676	684181691.2427862	667315027.6331964	679356148.307002	P0AG55	P0AG55		rplF	0	0.008174388378901557	-0.10865260455654704	False	0.0026218220338983054	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P00956	184034157.96855375	182487827.98923436	185136994.92224503	191249272.8806282	188977757.03271556	192763443.8618922	P00956	P00956		ileS	0	0.008285962222486565	-0.05473444220792642	False	0.0026483050847457626	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P37177	4970345.162088704	5274587.03721308	5158414.105757699	4320642.482952902	4613504.186767789	4588102.2713099765	P37177	P37177		ptsP	0	0.008331012650143355	0.18790869158888568	False	0.0026747881355932207	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AD33	53978070.2859261	55112122.96684378	54873612.22026181	52982247.31450074	52009562.40884891	52280050.330494985	P0AD33	P0AD33		yfcZ	0	0.008381065229330194	0.060116820396143265	False	0.0027012711864406783	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P62937ups|PPIA_HUMAN_UPS Peptidyl-prolyl cis-trans isomerase A (Chain 1-165, N terminal His tag)- Homo sapiens (Human)	1068550.7507387658	767904.6855472703	734401.211226505	1908248.0704803092	1857040.759333479	1923869.7106731012	P62937ups|PPIA_HUMAN_UPS Peptidyl-prolyl cis-trans isomerase A (Chain 1-165, N terminal His tag)- Homo sapiens (Human)	P62937ups|PPIA_HUMAN_UPS Peptidyl-prolyl cis-trans isomerase A (Chain 1-165, N terminal His tag)- Homo sapiens (Human)			0	0.008451002900050766	-1.1459661184691399	False	0.002727754237288136	False	False	Human	True	False	False	False	msfragger	directlfq	min	1.660964047443681
P13036	624287.4344660583	544089.8125000005	462383.5648706577	102551.74639921176	241878.1141480028	273213.8144779048	P13036	P13036		fecA	0	0.008889664778018152	1.4006985158683578	False	0.002754237288135593	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P09996	491547.9295583264	506796.9687999997	432008.006823314	662290.7900315279	632936.9773889538	656250.4343513688	P09996	P09996		yidB	0	0.009096072622664467	-0.4481962065743105	False	0.002780720338983051	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A6W3	1430689.4782270496	1475821.3749999988	1387541.7856682243	1291289.491634766	1271700.7708957582	1238447.552292816	P0A6W3	P0A6W3		mraY	0	0.009169245203022373	0.17579468548400762	False	0.002807203389830509	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AF70	10568974.472920544	11238091.575917097	9796506.665790638	14266458.807205608	14380638.69888787	14554311.06345499	P0AF70	P0AF70		yjeI	0	0.00923909532411361	-0.45099069067995134	False	0.0028336864406779665	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P76273	728976.3765133027	824106.5790360379	731225.8466125081	1003475.1817872922	908098.8418947686	969713.4920730498	P76273	P76273		rsmF	0	0.009328125945780445	-0.33495593697821857	False	0.0028601694915254237	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P76938	5357237.5799777685	5395473.373519775	5584569.972480372	4743918.449739233	4486768.391803416	4261382.4057303965	P76938	P76938		epmC	0	0.009350589316432935	0.2760562623597971	False	0.0028866525423728814	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P33218	8330779.545959571	7966367.417239981	8055072.553816233	6760048.089335242	7250595.339111284	7259358.47904378	P33218	P33218		yebE	0	0.009551861210850896	0.1952331061484803	False	0.002913135593220339	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AAV4	1877083.6334776825	1796268.9942103375	1819963.580900298	1639701.0250942889	1585757.937623133	1693997.872428076	P0AAV4	P0AAV4		ybgJ	0	0.009762052654719224	0.1591783051061491	False	0.002939618644067797	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P08263ups|GSTA1_HUMAN_UPS Glutathione S-transferase A1 (Chain 2-222) - Homo sapiens (Human)	62430.69754014204	2326749.8946987125	52991.61042449279	7775625.319950725	7367391.114458073	7825372.13429352	P08263ups|GSTA1_HUMAN_UPS Glutathione S-transferase A1 (Chain 2-222) - Homo sapiens (Human)	P08263ups|GSTA1_HUMAN_UPS Glutathione S-transferase A1 (Chain 2-222) - Homo sapiens (Human)			2	0.00993152955373794	-3.233412806254104	False	0.0029661016949152543	False	True	Human	True	False	False	False	msfragger	directlfq	min	1.660964047443681
P33643	13358778.316299831	13857928.069372237	13730774.168960895	12771795.250570793	12463280.3984866	12077710.21577926	P33643	P33643		rluD	0	0.010224334049886326	0.1341046080880465	False	0.002992584745762712	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AEE5	3613787.4772753865	3533678.9021991845	3505742.2345707025	3939296.1196523984	3791179.359930968	3798069.285756463	P0AEE5	P0AEE5		mglB	0	0.010438998356269756	-0.11392239706432432	False	0.0030190677966101696	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P39274	4932937.9448346365	4683044.418730092	4946361.794022292	4192101.499624109	4340120.9909291165	4455400.736840456	P39274	P39274		yjdJ	0	0.010512579102723798	0.16510517292653473	False	0.0030455508474576272	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P04040ups|CATA_HUMAN_UPS Catalase (Chain 2-527) - Homo sapiens (Human)	1636134.2872174426	1744575.8670121282	1490956.1038896728	2178604.8293684423	1958226.0160350632	2213693.096210897	P04040ups|CATA_HUMAN_UPS Catalase (Chain 2-527) - Homo sapiens (Human)	P04040ups|CATA_HUMAN_UPS Catalase (Chain 2-527) - Homo sapiens (Human)			0	0.010672254352804654	-0.3824603221265967	False	0.0030720338983050853	False	False	Human	True	False	False	False	msfragger	directlfq	min	1.660964047443681
P0AEH5	14422161.781259077	13552509.532854645	13770427.373122174	12700574.819740787	11948226.471667511	12395285.330499306	P0AEH5	P0AEH5		elaB	0	0.010776622288017708	0.1723635576772024	False	0.0030985169491525425	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P60955	143781.00088819288	139557.43749999985	178662.90394317164	208705.3032146379	249020.999980642	236649.8627213388	P60955	P60955		lgt	0	0.010824243864155291	-0.5878203855558	False	0.003125	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0ABL5	2173546.1356271934	2068445.486822188	2107440.7998749167	1825499.760272083	1758717.510069852	1623110.140911168	P0ABL5	P0ABL5		napC	0	0.010872368075436033	0.28608451552359493	False	0.003151483050847458	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A6L7	3026441.413555825	3025779.87835272	3114136.304812342	3329897.809664756	3226763.696710522	3369878.861114824	P0A6L7	P0A6L7		uxaB	0	0.010902037596689824	-0.11494242320445569	False	0.0031779661016949155	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A8G9	14308607.017704789	14523548.032093905	14798877.371370038	13537015.790198112	13853779.774223814	13287827.7456433	P0A8G9	P0A8G9		xseB	0	0.01098246074769157	0.10108375717457467	False	0.003204449152542373	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P65870	11137525.676992794	10914723.787171297	11530271.37060499	10080498.619679354	10142227.14925865	9855675.128042497	P65870	P65870		queD	0	0.011095312558135282	0.15898265974678294	False	0.0032309322033898307	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P76537	3653041.32334051	3836175.238840287	3942716.090327143	3329402.934368179	3200521.444245457	3367389.5577645884	P76537	P76537		yfeY	0	0.011211616340781367	0.20796037659213215	False	0.0032574152542372884	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P11875	76252280.55417675	77079265.19172587	77354192.44927311	74612003.95198011	74754334.26946406	73323852.52174695	P11875	P11875		argS	0	0.011277674482666112	0.050890803886135705	False	0.003283898305084746	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A6I6	1710090.1014443203	1822438.7532025748	1864886.3538513407	1597567.625229515	1447437.6394637846	1505902.9707250565	P0A6I6	P0A6I6		coaD	0	0.011425254218981759	0.24611417811717246	False	0.0033103813559322032	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P08201	42978353.4134793	43960175.87125707	43592265.67024859	41927921.05638469	41462016.612487085	42102948.54014823	P08201	P08201		nirB	0	0.011507477540934315	0.0567846242807943	False	0.0033368644067796613	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P69797	55523707.87014523	56438925.4082216	54918571.54423994	58994461.63560094	58581479.28150488	59038887.22616556	P69797	P69797		manX	0	0.011612525897030556	-0.0817849944215176	False	0.003363347457627119	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P07330	3070685.435096991	3224817.210440011	3142233.2489382527	2596744.066248092	2694995.057076107	2847587.0250779805	P07330	P07330		cheB	0	0.011696569668790064	0.21353144039061092	False	0.0033898305084745766	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P77279	3288819.1036482947	3136484.46257032	3262279.1801109216	2929216.8784419475	3016494.0447525205	2920581.404561165	P77279	P77279		ybbL	0	0.011868030949698908	0.1278057981479284	False	0.003416313559322034	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A6D7	35284028.34667255	35732220.75651184	35450308.24220518	36987335.15898861	36388039.78065653	37122273.68114377	P0A6D7	P0A6D7		aroK	0	0.011998221482679698	-0.053615338882964735	False	0.0034427966101694915	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A7J7	265125575.85538772	255124168.75365287	265362045.1172593	288324222.95685625	289150899.70474285	276745791.05368173	P0A7J7	P0A7J7		rplK	0	0.012765979341628464	-0.12079263918730353	False	0.0034692796610169495	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
