protein	RD139_Wide_UPS1_0_25fmol_inj1	RD139_Wide_UPS1_0_25fmol_inj2	RD139_Wide_UPS1_0_25fmol_inj3	RD139_Wide_UPS1_1fmol_inj1	RD139_Wide_UPS1_1fmol_inj2	RD139_Wide_UPS1_1fmol_inj3	Protein.Group	Protein.Ids	Protein.Names	Genes	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P0ABQ2	3321801.8956217235	3337301.050025998	3246797.3549188827	3184526.9552773437	3184453.195091235	3100731.71502168	P0ABQ2	P0ABQ2		garR	0	0.02119093439854168	0.06496757129554917	False	0.0023923444976076554	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P0AE78	1593011.4729862893	1593008.099359219	1651923.044189445	1819618.1577797127	1756203.3706545357	1712373.205037293	P0AE78	P0AE78		corC	0	0.02122607369786251	-0.1283816464694354	False	0.0024189261031366295	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P0A7K6	275712377.4663484	276735922.4825439	276864448.349162	263372790.9434249	253866749.9776708	256309072.68560264	P0A7K6	P0A7K6		rplS	0	0.021273169589225437	0.10042430920228007	False	0.0024455077086656036	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P60546	27832391.14686509	28198267.63398661	28287437.288045127	26769045.5120485	27165244.46987319	27470296.369017985	P60546	P60546		gmk	0	0.021324950870000303	0.050732212288218066	False	0.0024720893141945777	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P0A6A8	197227031.62231475	197296374.08499157	204619089.86646315	215345637.50268903	212949725.0852294	213692555.2783452	P0A6A8	P0A6A8		acpP	0	0.02137982719479084	-0.09964698262929893	False	0.0024986709197235514	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P76402	8043879.656792831	8134657.872025325	8231188.649853936	7829215.189201899	7833798.302446113	7902743.854854347	P76402	P76402		yegP	0	0.021433705713545675	0.05076406463830096	False	0.0025252525252525255	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P00959	92178530.2278785	92830280.63084307	94715289.3954208	97954423.8029282	97179341.73607203	97177157.95527054	P00959	P00959		metG	0	0.02206614277430301	-0.06349918507089095	False	0.0025518341307814996	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P33225	2889424.3067341098	3050289.000000002	3056167.0488490905	2350781.943905309	2690514.01513118	2534507.6520943423	P33225	P33225		torA	0	0.02245345635791322	0.2478655414686686	False	0.0025784157363104732	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P0A7U7	112907981.40377478	116563861.28421798	113699981.35705855	118427492.54388388	123163071.3128151	122487484.19687022	P0A7U7	P0A7U7		rpsT	0	0.022474488909633536	-0.0853166507315033	False	0.0026049973418394473	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P0A776	596467.4045744789	536398.3749999997	619723.0100775334	740767.2050935614	672174.9194090469	693011.4227629708	P0A776	P0A776		rppH	0	0.022820617205250554	-0.26498607811128516	False	0.002631578947368421	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P0A7D7	43410408.35528582	42857293.59355792	41259631.04097917	46697602.51773171	44572691.7447082	45880925.64754433	P0A7D7	P0A7D7		purC	0	0.023040526106531622	-0.10496096079489237	False	0.002658160552897395	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P0ACB0	10356063.365761044	10131174.975193871	10015989.522697844	9617479.122466017	9778715.061122054	9349118.184715057	P0ACB0	P0ACB0		dnaB	0	0.023528570346674816	0.08563520906232519	False	0.002684742158426369	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P75957	8926705.465288687	8559616.544147858	8968168.111844694	9276736.409733407	9390463.814849611	9584276.421742791	P75957	P75957		lolD	0	0.02374880053513032	-0.09481366439978678	False	0.0027113237639553433	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P63389	6014021.659710259	5702175.716463418	5816190.769939114	6419248.572855294	6203129.335084867	6186796.455942301	P63389	P63389		yheS	0	0.02403838888037105	-0.10141399871171365	False	0.002737905369484317	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P69910	194361220.48310423	187937078.19392377	188697731.2548968	202083049.75850457	199295775.72310615	199194638.8942425	P69910	P69910		gadB	0	0.02438135351713314	-0.07286001780446774	False	0.002764486975013291	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P77717	5550663.46270375	5251008.058524667	5070598.29621562	5822183.180595516	6136013.387653384	5834479.01481068	P77717	P77717		ybaY	0	0.02450699458414919	-0.164775017104177	False	0.0027910685805422647	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P0A862	174651389.86452705	167216317.96045992	171985683.96159405	162571810.48776856	158844745.00920197	161793052.89895648	P0A862	P0A862		tpx	0	0.024968320755538856	0.08870765857294466	False	0.0028176501860712392	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P77808	15811551.816872116	15906468.686492383	15525732.176724607	14978939.163362505	15322193.875772616	15287901.37773524	P77808	P77808		yfaY	0	0.02525919281059494	0.05143671286488175	False	0.002844231791600213	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P0A935	14513534.47994174	14759153.505872749	15347328.814855648	15854431.88598502	16282256.231879553	15903299.063779015	P0A935	P0A935		mltA	0	0.025630354171173996	-0.10654470929715502	False	0.0028708133971291866	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P37194	114994299.5025924	116794234.5695083	113346536.70761988	120675708.09113072	119024880.12829363	119169671.66355824	P37194	P37194		slp	0	0.02618454116131137	-0.056301289629389246	False	0.0028973950026581607	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P33235	11592741.29818327	11923201.217076138	11718478.056303509	11182315.750849657	10928130.577333117	11378997.772942506	P33235	P33235		flgK	0	0.026502768852038738	0.07327906059094691	False	0.0029239766081871343	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P06732ups|KCRM_HUMAN_UPS Creatine kinase M-type (Chain 1-381) - Homo sapiens (Human)	24891.38117493505	32769.207029999976	84320.20227959774	193751.9914274868	260163.7354484985	351069.6386124127	P06732ups|KCRM_HUMAN_UPS Creatine kinase M-type (Chain 1-381) - Homo sapiens (Human)	P06732ups|KCRM_HUMAN_UPS Creatine kinase M-type (Chain 1-381) - Homo sapiens (Human)			3	0.02674956362332973	-2.5032668042618487	False	0.002950558213716109	False	True	Human	True	False	False	False	msfragger	directlfq	min	1.0
P0AGD3	160652733.5299587	156646768.58193377	152859917.60203704	168283245.02357557	168725564.29993543	170008936.3546271	P0AGD3	P0AGD3		sodB	0	0.026912207198440462	-0.1088862197818472	False	0.0029771398192450825	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P0A9M2	28013745.18791389	26645831.683490165	27973047.850353785	30226024.80487295	29137018.51505053	29262812.04496338	P0A9M2	P0A9M2		hpt	0	0.02699461736761278	-0.10101615257643884	False	0.0030037214247740566	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P0AGE0	116544379.58283477	117473964.13576168	117037345.0970544	112171944.77092884	114405362.33018334	114148740.6929331	P0AGE0	P0AGE0		ssb	0	0.02745529554815162	0.043087664228469824	False	0.0030303030303030303	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P29680	17002670.27817938	17084466.21590304	16248776.963954551	15209872.76246502	15972261.290197758	15582138.485925768	P29680	P29680		hemE	0	0.02755727595748375	0.10618135017807402	False	0.0030568846358320044	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P0ABA0	156516409.42329144	157610892.2842629	159283270.87729758	150680155.66386712	154610844.90292373	150575780.15994456	P0ABA0	P0ABA0		atpF	0	0.027823408511527162	0.054479642836365895	False	0.0030834662413609785	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P0A6Y1	19344864.87555628	19436585.498328928	19419955.71804981	22001331.11081448	24223968.96432791	23253570.499702167	P0A6Y1	P0A6Y1		ihfB	0	0.02786443185948564	-0.2555202945461585	False	0.0031100478468899526	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P23839	22798579.471919894	23541965.84556376	22658132.918584093	21543058.838950284	21651942.497577578	22210761.957031354	P23839	P23839		yicC	0	0.02833287625855199	0.07715095953553641	False	0.0031366294524189263	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P76015	11082159.47611024	11352619.404015131	10905273.882326784	10084162.292303082	10567407.356537905	10564399.276913978	P76015	P76015		dhaK	0	0.028458101995055354	0.09497214055449259	False	0.0031632110579479004	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P0AEP3	201741422.40913576	199319869.89735785	197556859.57091492	223398305.1294466	215414219.94760987	211467181.08740643	P0AEP3	P0AEP3		galU	0	0.02857593393660807	-0.11942437477050824	False	0.003189792663476874	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P0ABI4	5043904.846037172	4892374.6563992025	4891893.737324841	4655158.979464598	4664366.387142311	4686812.669091718	P0ABI4	P0ABI4		corA	0	0.028983111593213002	0.08226106388315173	False	0.003216374269005848	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P0A8Q6	1690308.2204373805	1584649.4999999984	1690500.4249541608	1473923.702219843	1509812.357946767	1473174.147521991	P0A8Q6	P0A8Q6		clpS	0	0.030036695680301047	0.15588294069267422	False	0.0032429558745348222	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P0ACE0	93775817.76536088	93351972.51497471	93968291.74687004	95349483.56558885	97184947.95438072	96202634.24700654	P0ACE0	P0ACE0		hybC	0	0.03010244749504081	-0.038692975882330526	False	0.003269537480063796	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P0ADN2	32549722.71716476	33878963.20300832	34810313.125992395	35753522.1339908	37960983.20848541	38620128.55576929	P0ADN2	P0ADN2		yifE	0	0.030405624045616926	-0.15003764507076953	False	0.00329611908559277	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P01127ups|PDGFB_HUMAN_UPS Platelet-derived growth factor B chain (Chain 82-190) - Homo sapiens (Human)	24891.38117493505	32769.207029999976	84320.20227959774	149239.07702003393	275883.25497546745	200107.763290965	P01127ups|PDGFB_HUMAN_UPS Platelet-derived growth factor B chain (Chain 82-190) - Homo sapiens (Human)	P01127ups|PDGFB_HUMAN_UPS Platelet-derived growth factor B chain (Chain 82-190) - Homo sapiens (Human)			3	0.030488912333080546	-2.1386914725287034	False	0.0033227006911217436	False	True	Human	True	False	False	False	msfragger	directlfq	min	1.0
P0C093	7820670.354371748	7976248.793828128	7954432.060134883	8596188.15719416	8328548.684063454	8243564.170699295	P0C093	P0C093		slmA	0	0.03094020189540923	-0.08359824021664415	False	0.003349282296650718	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P39342	10743531.481867786	11207053.092926588	11155658.872790134	10141967.03617164	10569830.01950634	10468509.378717512	P39342	P39342		yjgR	0	0.031074538039928476	0.08646821133275048	False	0.003375863902179692	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P69829	2125142.50800456	2149076.983796485	1890425.4087831248	1503746.0100608151	1775696.156451278	1731545.8618271456	P69829	P69829		ptsN	0	0.031081329197483964	0.2989227030182206	False	0.003402445507708666	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P69330	21844354.12246683	21060077.324451707	21168222.09369384	20675272.40817567	20003911.168527264	19728848.451610003	P69330	P69330		citD	0	0.031503358429111124	0.08496835306738422	False	0.0034290271132376396	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P0A812	4782187.586615345	4610037.200033113	4653982.293656146	4450748.874472483	4509682.948298305	4307968.038677011	P0A812	P0A812		ruvB	0	0.031512124130146014	0.08218621430328124	False	0.0034556087187666137	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P17952	29665135.40715852	28176591.483479604	29790311.11857948	27310415.894789733	27492212.67399004	26313757.804484528	P17952	P17952		murC	0	0.031541565973404205	0.11146502759431201	False	0.003482190324295588	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P0C018	102870841.80808473	97073067.91065995	103408763.37169948	92423714.23724373	93515726.33688056	90456022.3917672	P0C018	P0C018		rplR	0	0.03181689020442471	0.13426209013404808	False	0.003508771929824562	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P36938	89037505.6749855	86991843.97867662	86431753.25465137	91272661.87443729	91222935.68966852	89966063.05022055	P36938	P36938		pgm	0	0.03278845879072421	-0.05394960638258263	False	0.0035353535353535356	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P0AET2	23995793.390221976	22218091.11769046	22545571.533116687	26678172.342616715	24797579.37694767	25025066.577219058	P0AET2	P0AET2		hdeB	0	0.03315304257116094	-0.15391704814483467	False	0.0035619351408825092	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P0A9G8	9465115.00372317	9435962.35479931	9409251.738350268	8851276.357288644	9086384.51114792	9113738.804184183	P0A9G8	P0A9G8		modE	0	0.03323971633989776	0.06562527733013192	False	0.0035885167464114833	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
O76070ups|SYUG_HUMAN_UPS Gamma-synuclein (Chain 1-127) - Homo sapiens (Human)	358148.12079499004	32769.207029999976	84320.20227959774	596237.129618279	678632.2510845023	534753.1809407182	O76070ups|SYUG_HUMAN_UPS Gamma-synuclein (Chain 1-127) - Homo sapiens (Human)	O76070ups|SYUG_HUMAN_UPS Gamma-synuclein (Chain 1-127) - Homo sapiens (Human)			2	0.03342068461195222	-1.9289681443023887	False	0.0036150983519404574	False	True	Human	True	False	False	False	msfragger	directlfq	min	1.0
P77423	1789163.763541398	1864504.0000000016	2095943.7213965624	1429500.566976142	1484568.6847693503	1439231.959639068	P77423	P77423		hyfH	0	0.03353082245976823	0.4013546271857398	False	0.0036416799574694315	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P0A9M0	138883121.42988545	138663782.7258323	137311081.5143335	136693841.68776223	135537371.11969003	136556523.00574723	P0A9M0	P0A9M0		lon	0	0.03357165427071361	0.021265642986087817	False	0.003668261562998405	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P16659	117490343.80365768	117428309.0200223	116445230.5747847	120824224.24881828	119363338.33954644	122266770.60390836	P16659	P16659		proS	0	0.033701555656443116	-0.04483333198546917	False	0.0036948431685273793	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P75867	8266147.548353972	8404503.094782243	8647103.03400919	7873502.709900099	8068541.120855882	7969999.012042044	P75867	P75867		ycbZ	0	0.03375454221337225	0.08241202004998778	False	0.003721424774056353	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P0ACF0	776500758.5229902	816693328.5744392	836084122.8670133	883287741.8083633	879069108.2504134	901175135.0076509	P0ACF0	P0ACF0		hupA	0	0.03376869401711423	-0.13281288339894315	False	0.0037480063795853275	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P0AC33	7994001.319309437	7912064.309602982	8140368.011643153	8530097.426605852	8217276.295762415	8463672.440137487	P0AC33	P0AC33		fumA	0	0.03403466253349751	-0.06823304400733904	False	0.003774587985114301	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P0A6T1	191642633.19401035	186629157.226639	184976177.7000404	200251266.0842137	193078655.42741412	196991799.7616565	P0A6T1	P0A6T1		pgi	0	0.03526022300887764	-0.06773122362404711	False	0.0038011695906432752	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P0AAJ5	11867958.55692779	11827875.380449103	11765715.433444526	11491177.370752562	11684005.658349518	11498761.611160336	P0AAJ5	P0AAJ5		fdoH	0	0.03581467979928728	0.032403598856616346	False	0.003827751196172249	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P0ACF8	193851842.71470487	192719062.8020213	188200291.8182143	203969456.24308565	209880561.3205794	199031577.00129697	P0ACF8	P0ACF8		hns	0	0.03598149289900713	-0.09262061194823773	False	0.0038543328017012226	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P22523	49890110.02169822	51271546.46322755	50008464.18625881	48105668.94870912	48875332.41294629	48840389.061988354	P22523	P22523		mukB	0	0.036032207690720006	0.0519706507949048	False	0.003880914407230197	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P27836	1326824.9049061406	1215459.008622185	1315670.6417389263	1414330.1062728248	1389765.7346052034	1490641.659379676	P27836	P27836		wecG	0	0.0366181873800911	-0.15473380545124893	False	0.003907496012759171	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P25736	6934648.069439543	6675620.447039369	6845988.212552875	6552438.393079834	6406313.85486044	6589741.188624679	P25736	P25736		endA	0	0.03688707336344527	0.06548474565597236	False	0.003934077618288145	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P0A8Y1	3760098.749891111	3505540.7661868418	3673351.095821555	3281171.177728668	3319537.3080709674	3270908.3090418177	P0A8Y1	P0A8Y1		yjjG	0	0.03704705069982928	0.14812132367054726	False	0.0039606592238171185	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P0AE39	4138517.677759344	3900152.816377404	3886157.670060058	3746800.26768575	3667688.998190471	3525862.795887816	P0AE39	P0AE39		ypdB	0	0.03726191966107251	0.12430931229574592	False	0.003987240829346092	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
P0A9Y6	275806200.0422037	258719890.266798	257993605.23563156	240411989.6400019	236200413.4277448	235756859.3598178	P0A9Y6	P0A9Y6		cspC	0	0.037420870774446856	0.15382152142963346	False	0.004013822434875067	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.0
