Protein.Group	pval	log2fc	-log10(p-value)	color	gene_names_	label	FC_pass	Bonf_pass	BH_thr	BH_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P0ABU5	0.035297809131083255	-0.06401899128610822	1.4522522496209271	non_sig	elbB		False	False	0.013014055179593961	False	Ecoli	False	True	False	False	msfragger	AlphaPeptStats	mean	1.660964047443681
P0AC47	0.035330188256061525	-0.05566196706184812	1.451854048431249	non_sig	frdB		False	False	0.01304008328995315	False	Ecoli	False	True	False	False	msfragger	AlphaPeptStats	mean	1.660964047443681
P36673	0.03541303711447808	0.2524951996751419	1.4508368254165123	non_sig	treR		False	False	0.013066111400312339	False	Ecoli	False	True	False	False	msfragger	AlphaPeptStats	mean	1.660964047443681
P08200	0.036185460775831825	0.11168916470729684	1.441465892814712	non_sig	icd		False	False	0.013092139510671527	False	Ecoli	False	True	False	False	msfragger	AlphaPeptStats	mean	1.660964047443681
P07023	0.036277871441570145	-0.08862227651360044	1.4403582025463302	non_sig	tyrA		False	False	0.013118167621030715	False	Ecoli	False	True	False	False	msfragger	AlphaPeptStats	mean	1.660964047443681
P0AD05	0.03637277015505473	-0.07163220352640565	1.4392236217596845	non_sig	yecA		False	False	0.013144195731389901	False	Ecoli	False	True	False	False	msfragger	AlphaPeptStats	mean	1.660964047443681
P15640	0.036412864940221175	0.09360923012120637	1.438745149718068	non_sig	purD		False	False	0.013170223841749089	False	Ecoli	False	True	False	False	msfragger	AlphaPeptStats	mean	1.660964047443681
P33898	0.036619368754329515	0.1132761392341628	1.4362891463498406	non_sig	gapC		False	False	0.013196251952108278	False	Ecoli	False	True	False	False	msfragger	AlphaPeptStats	mean	1.660964047443681
P18390	0.03682213864232103	0.14229415090914088	1.4338909911284263	non_sig	yjjA		False	False	0.013222280062467466	False	Ecoli	False	True	False	False	msfragger	AlphaPeptStats	mean	1.660964047443681
P05459	0.036873194491471833	0.06245634027330382	1.433289235870402	non_sig	pdxB		False	False	0.013248308172826654	False	Ecoli	False	True	False	False	msfragger	AlphaPeptStats	mean	1.660964047443681
P24232	0.03688732037076914	-0.1312509829032109	1.4331228923594512	non_sig	hmp		False	False	0.01327433628318584	False	Ecoli	False	True	False	False	msfragger	AlphaPeptStats	mean	1.660964047443681
P0ADF6	0.03715330654868894	-0.2945540625359975	1.430002529091912	non_sig	edd		False	False	0.013300364393545028	False	Ecoli	False	True	False	False	msfragger	AlphaPeptStats	mean	1.660964047443681
