Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj3.mzML	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P60340	P60340		truB		7501140.0	8181360.0	7689670.0	8713460.0	7204210.0	8243130.0	0	0.014964654487760649	-0.1666890481634422	False	0.007835429769392034	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0ABI4	P0ABI4		corA		1795680.0	1736910.0	1799560.0	1670000.0	1839040.0	1712830.0	0	0.015016750164953746	0.08601835549044867	False	0.007861635220125786	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P08758ups|ANXA5_HUMAN_UPS Annexin A5 (Chain 2-320) - Homo sapiens (Human)	P08758ups|ANXA5_HUMAN_UPS Annexin A5 (Chain 2-320) - Homo sapiens (Human)				48003.7	16885900.0	5611830.0	16668900.0	11797.2	16792800.0	2	0.015171100607459664	-3.1500874559779706	False	0.00788784067085954	False	True	Human	True	False	False	False	msfragger	manual	min	1.660964047443681
P0A8B5	P0A8B5		ybaB		1762830.0	1603930.0	1724140.0	1597900.0	1809280.0	1487910.0	0	0.015299926386859586	0.17546328189505164	False	0.007914046121593292	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P00861	P00861		lysA		379038.0	644513.0	455277.0	608276.0	476537.0	621972.0	0	0.015375500564166084	-0.5162018791682214	False	0.007940251572327044	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A6M8	P0A6M8		fusA		135140000.0	131040000.0	135904000.0	132195000.0	134273000.0	129520000.0	0	0.015433992618906232	0.045421044876192355	False	0.007966457023060798	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P39321	P39321		tamB		2116340.0	2330180.0	2188630.0	2410950.0	2130910.0	2286120.0	0	0.015603960282627128	-0.12682279790994577	False	0.00799266247379455	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A746	P0A746		msrB		1085540.0	958425.0	1168710.0	1003100.0	1201710.0	875394.0	0	0.01565635634855552	0.28476156032079064	False	0.008018867924528302	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AG07	P0AG07		rpe		11734400.0	12194900.0	11852400.0	12226200.0	11463900.0	12526800.0	0	0.01572874343179235	-0.07604911185987188	False	0.008045073375262056	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A7F3	P0A7F3		pyrI		1882140.0	2034930.0	1865450.0	2110460.0	1813490.0	2189600.0	0	0.015753330632152066	-0.18797725056151468	False	0.008071278825995808	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AES6	P0AES6		gyrB		8220790.0	8334700.0	8275900.0	8425010.0	8171650.0	8399790.0	0	0.015808660581409152	-0.02844261550893162	False	0.00809748427672956	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AEK2	P0AEK2		fabG		86146200.0	77853300.0	83529100.0	80341300.0	82911700.0	78724700.0	0	0.015830132025372753	0.09238466057569618	False	0.008123689727463312	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P00936	P00936		cyaA		511644.0	698954.0	574502.0	685017.0	586506.0	785668.0	0	0.015892597001378104	-0.37531769695997264	False	0.008149895178197065	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P00959	P00959		metG		18338700.0	19521100.0	18395900.0	19466100.0	18826800.0	19082800.0	0	0.015922710076235403	-0.0637100821725105	False	0.008176100628930818	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A7L0	P0A7L0		rplA		321902000.0	307285000.0	317295000.0	313397000.0	322808000.0	311409000.0	0	0.015955249891850185	0.045573580386971756	False	0.00820230607966457	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P76402	P76402		yegP		3607220.0	3294190.0	3582090.0	3068450.0	3651100.0	3198220.0	0	0.015994601111877085	0.1812070228673261	False	0.008228511530398323	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A7X3	P0A7X3		rpsI		60812400.0	56866500.0	60350800.0	56535000.0	62796900.0	57729000.0	0	0.0159990177084763	0.10429597775919182	False	0.008254716981132075	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A6X7	P0A6X7		ihfA		45103200.0	49607200.0	46292600.0	48958700.0	45047900.0	51676500.0	0	0.016081352244990216	-0.13898623141697983	False	0.00828092243186583	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P75960	P75960		cobB		3524860.0	3624250.0	3429690.0	3614110.0	3489480.0	3712780.0	0	0.01609723288556405	-0.06840255355119115	False	0.008307127882599581	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0ABU7	P0ABU7		exbB		2504530.0	2032030.0	2304880.0	2155600.0	2448100.0	2127180.0	0	0.016194561764727847	0.2007353278601463	False	0.008333333333333333	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A8W8	P0A8W8		yfbU		17504700.0	18443400.0	17410500.0	18040700.0	17348500.0	18479900.0	0	0.01622756119089137	-0.07267773634401506	False	0.008359538784067087	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P11880	P11880		murF		5311690.0	4761650.0	5321120.0	4684740.0	5204280.0	4962960.0	0	0.016364875489460307	0.1363020129170037	False	0.008385744234800839	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P52643	P52643		ldhA		3902370.0	3346730.0	3744790.0	3480880.0	3906160.0	3597170.0	0	0.016499286796795527	0.14829055082194031	False	0.008411949685534591	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AFJ1	P0AFJ1		phnA		1727280.0	1614650.0	1795350.0	1586050.0	1829840.0	1471560.0	0	0.016677314337560777	0.1960842455367681	False	0.008438155136268345	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A7R1	P0A7R1		rplI		327777000.0	286120000.0	330902000.0	291758000.0	312698000.0	293539000.0	0	0.016693871186326897	0.15666806874585096	False	0.008464360587002097	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P76372	P76372		wzzB		8407950.0	7437500.0	8939590.0	7462030.0	8492270.0	7999620.0	0	0.016852007017898414	0.17430141442862815	False	0.008490566037735849	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A6V1	P0A6V1		glgC		7503530.0	7034160.0	7420860.0	7198380.0	7575830.0	7252210.0	0	0.016954986617746137	0.06662611794643303	False	0.008516771488469601	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A9E5	P0A9E5		fnr		7817760.0	6841800.0	7921740.0	7257430.0	7892350.0	7109050.0	0	0.017044477337129264	0.1561049514637975	False	0.008542976939203355	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A6F1	P0A6F1		carA		10278800.0	10125700.0	10422100.0	10123900.0	10368700.0	10076800.0	0	0.017220453449127666	0.03492941982920955	False	0.008569182389937108	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P23845	P23845		cysN		4168020.0	3817390.0	4246590.0	3934840.0	4410750.0	3898770.0	0	0.017455809664523116	0.13854553591768193	False	0.00859538784067086	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P21829	P21829		ybhA		2729280.0	2559450.0	2686980.0	2493920.0	2712640.0	2590650.0	0	0.01749393290254397	0.08872858748004599	False	0.008621593291404613	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P31554	P31554		lptD		6019890.0	5788200.0	5943470.0	5779280.0	5926340.0	5653300.0	0	0.017524643080278908	0.05497870461432697	False	0.008647798742138365	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P25522	P25522		mnmE		4638450.0	4131900.0	4540660.0	4335570.0	4577190.0	4280930.0	0	0.01756101295686894	0.1097762922475598	False	0.008674004192872118	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P64534	P64534		rcnB		2452270.0	2667140.0	2390120.0	2592280.0	2511280.0	2734720.0	0	0.017614827208944174	-0.120478402392326	False	0.00870020964360587	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P77182	P77182		mnmC		854820.0	685552.0	908895.0	795625.0	954424.0	695935.0	0	0.017738476286089568	0.3202036065589145	False	0.008726415094339624	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P77717	P77717		ybaY		1537210.0	1825090.0	1507060.0	1862820.0	1639230.0	1710760.0	0	0.017763378493978143	-0.20501696790596766	False	0.008752620545073374	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AE18	P0AE18		map		10405600.0	9258830.0	10478300.0	9313170.0	9955730.0	9488270.0	0	0.01776505560403532	0.13625656570486797	False	0.008778825995807128	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A8F8	P0A8F8		uvrB		1718830.0	2030830.0	1772660.0	2017830.0	1791870.0	1899830.0	0	0.01778633957459817	-0.17106777637054385	False	0.00880503144654088	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A832	P0A832		smpB		4593020.0	5049250.0	4753020.0	5282010.0	4664800.0	5012080.0	0	0.017828152935986132	-0.13106911559791737	False	0.008831236897274634	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P62623	P62623		ispH		1313890.0	1335390.0	1298090.0	1365100.0	1284450.0	1341090.0	0	0.017944153588775054	-0.05276650667055043	False	0.008857442348008386	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P07012	P07012		prfB		8748520.0	7691390.0	8811630.0	8053110.0	8640380.0	8119880.0	0	0.018003606500119826	0.1347371403027105	False	0.008883647798742138	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AG67	P0AG67		rpsA		334788000.0	312098000.0	331695000.0	316423000.0	333379000.0	321562000.0	0	0.018181137382253014	0.07367543530764388	False	0.00890985324947589	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AEN8	P0AEN8		fucU		5144090.0	5293160.0	5038090.0	5546970.0	4944550.0	5535070.0	0	0.018263539930754236	-0.11441237859734187	False	0.008936058700209644	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A7D1	P0A7D1		pth		4173880.0	3959500.0	4230870.0	3956060.0	4125040.0	3961180.0	0	0.018966816080443406	0.0772233444637123	False	0.008962264150943398	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
O00762ups|UBE2C_HUMAN_UPS Ubiquitin-conjugating enzyme E2 C (Chain 1-179, N-terminal His tag)- Homo sapiens (Human)	O00762ups|UBE2C_HUMAN_UPS Ubiquitin-conjugating enzyme E2 C (Chain 1-179, N-terminal His tag)- Homo sapiens (Human)				2757020.0	4286210.0	3421500.0	4331000.0	2783740.0	4068270.0	0	0.01911635789095666	-0.5012436243318654	False	0.00898846960167715	False	False	Human	True	False	False	False	msfragger	manual	min	1.660964047443681
P0AG48	P0AG48		rplU		76742700.0	73829600.0	78058100.0	70595000.0	77066000.0	71679600.0	0	0.01916321508365727	0.10156915018767163	False	0.009014675052410902	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A6P7	P0A6P7		engB		8794120.0	8284380.0	8568120.0	8358380.0	8684560.0	8433690.0	0	0.019297094464416343	0.05477301550248288	False	0.009040880503144654	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AF18	P0AF18		nagA		2995000.0	2902740.0	3127540.0	2878530.0	3053960.0	2822190.0	0	0.01938392422148917	0.09302702542146672	False	0.009067085953878408	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P33136	P33136		mdoG		13055000.0	12756400.0	13010800.0	12597600.0	13007800.0	12756100.0	0	0.01949029751202559	0.03602078889668411	False	0.00909329140461216	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AEZ3	P0AEZ3		minD		12162000.0	11593900.0	12059400.0	11265400.0	12258600.0	11665500.0	0	0.019662841651699167	0.07947267243696575	False	0.009119496855345913	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AE85	P0AE85		cpxP		772884.0	879198.0	743044.0	860863.0	700450.0	864476.0	0	0.01966986021764782	-0.23282298024754955	False	0.009145702306079664	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AB80	P0AB80		ilvE		6801540.0	7116630.0	6992040.0	7146060.0	6816070.0	7306920.0	0	0.019831133154216005	-0.06568008661972105	False	0.009171907756813417	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P04825	P04825		pepN		14571300.0	15244400.0	14896200.0	15277500.0	14912500.0	15566500.0	0	0.01983970106492073	-0.054494016561149404	False	0.00919811320754717	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P37330	P37330		glcB		2844140.0	2963840.0	2764580.0	2954520.0	2789850.0	2954450.0	0	0.019844676894296722	-0.07924737000509366	False	0.009224318658280923	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P10371	P10371		hisA		2967330.0	2718120.0	2946490.0	2609090.0	3026780.0	2788200.0	0	0.019948599129237358	0.1397076700756773	False	0.009250524109014675	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AFI7	P0AFI7		pdxH		7132400.0	7443870.0	7280620.0	7711450.0	6936940.0	7688790.0	0	0.020007523930908547	-0.09758886975285615	False	0.009276729559748427	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AA95	P0AA95		yacC		1234550.0	1036260.0	1150070.0	1014770.0	1281410.0	983376.0	0	0.020182682661647456	0.27280446242323136	False	0.009302935010482181	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AFX0	P0AFX0		hpf		797706.0	1039620.0	845479.0	922375.0	783809.0	1020230.0	0	0.020205995203547274	-0.2972185669030394	False	0.009329140461215933	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A722	P0A722		lpxA		12658000.0	11610900.0	12703200.0	11404400.0	12141200.0	11708700.0	0	0.02029067021603369	0.11104977782165876	False	0.009355345911949687	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0ADQ7	P0ADQ7		ygaM		5126890.0	5559540.0	5020300.0	5320690.0	5186980.0	5465510.0	0	0.020383126495336287	-0.09216461262097687	False	0.009381551362683439	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AAI9	P0AAI9		fabD		10528000.0	11420000.0	10126200.0	11681600.0	10800200.0	11370800.0	0	0.020413735276940567	-0.13217990127482931	False	0.009407756813417191	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AFB8	P0AFB8		glnG		7507340.0	7694830.0	7507960.0	7853290.0	7615990.0	7757710.0	0	0.02043693823648934	-0.04237207146099981	False	0.009433962264150943	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P00363	P00363		frdA		42371600.0	40533500.0	41842300.0	40821000.0	42891100.0	40519200.0	0	0.020552899921548923	0.060633953522407406	False	0.009460167714884697	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0ABU9	P0ABU9		tolQ		2200870.0	2130800.0	2251060.0	2177350.0	2258730.0	2136210.0	0	0.02060951587989385	0.058417574595704444	False	0.009486373165618449	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P02930	P02930		tolC		26084900.0	24396700.0	25855700.0	25012800.0	25816400.0	25015000.0	0	0.020644499995108135	0.0631949341827105	False	0.009512578616352203	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A6Y5	P0A6Y5		hslO		6180550.0	6661790.0	6357430.0	6789490.0	6262370.0	7032220.0	0	0.020818041947412467	-0.12370272826354185	False	0.009538784067085953	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AGG4	P0AGG4		trxC		6531640.0	5845300.0	6771180.0	5712250.0	7462850.0	5170100.0	0	0.020881717812420153	0.3119656395562852	False	0.009564989517819707	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P60720	P60720		lipB		48003.7	380051.0	40643.6	624924.0	11797.2	478425.0	3	0.020906931736189387	-3.884437199866032	False	0.009591194968553459	False	True	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P22523	P22523		mukB		5587000.0	5275120.0	5532710.0	5292890.0	5439600.0	5247190.0	0	0.021111226875146407	0.06633075890986859	False	0.009617400419287212	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P52613	P52613		fliJ		403856.0	525833.0	363369.0	549858.0	308579.0	450695.0	0	0.02119404704407158	-0.5047045859237844	False	0.009643605870020966	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P30177	P30177		ybiB		8937150.0	9074540.0	8813810.0	9294830.0	8880630.0	9233480.0	0	0.021388123642285147	-0.05167866814663225	False	0.009669811320754717	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P36938	P36938		pgm		7060180.0	7295420.0	7023290.0	7204070.0	7154080.0	7323970.0	0	0.02148884040184841	-0.03926250787001852	False	0.00969601677148847	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AGL5	P0AGL5		ratA		583142.0	1037840.0	617024.0	833720.0	663383.0	935184.0	0	0.021702001683702257	-0.590844729573126	False	0.009722222222222222	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P07649	P07649		truA		2243940.0	1509620.0	2073740.0	1814620.0	2183110.0	1769310.0	0	0.021805940247540616	0.35194354299811026	False	0.009748427672955976	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P39401	P39401		mdoB		1397130.0	1510220.0	1320980.0	1483010.0	1347730.0	1605010.0	0	0.02186602766078342	-0.17752832489045847	False	0.009774633123689728	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P33225	P33225		torA		3682540.0	3270090.0	3664490.0	3435580.0	3688280.0	3268680.0	0	0.022165354059560383	0.14583242468094465	False	0.00980083857442348	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0ACY3	P0ACY3		yeaG		1367540.0	1285990.0	1312760.0	1251280.0	1335040.0	1229860.0	0	0.022253174592550745	0.09205633335750617	False	0.009827044025157232	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P00963	P00963		asnA		17202800.0	18439200.0	17302000.0	18618800.0	16378100.0	18050500.0	0	0.022260834067919608	-0.11509396158349561	False	0.009853249475890986	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
