Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj2.mzML
P23865	PRC_ECOLI	prc	Tail-specific protease	23	23	2.3554e+07	2.43098e+07	2.34966e+07	2.32852e+07	2.34327e+07	2.33195e+07
P23869	PPIB_ECOLI	ppiB	Peptidyl-prolyl cis-trans isomerase B	6	6	2.1465e+08	2.14878e+08	2.30863e+08	2.099e+08	2.29563e+08	2.19735e+08
P23871	HEMH_ECOLI	hemH	Ferrochelatase	5	5	1.16136e+07	1.10949e+07	1.18589e+07	1.22269e+07	1.15167e+07	1.12698e+07
P23882	FMT_ECOLI	fmt	Methionyl-tRNA formyltransferase	8	8	4.36635e+07	4.24279e+07	4.41666e+07	4.48783e+07	4.07335e+07	4.23305e+07
P23886	CYDC_ECOLI	cydC	ATP-binding/permease protein CydC	1	1		1.70438e+06	1.66101e+06	1.65722e+06	1.4604e+06	1.62856e+06
P23890	CADC_ECOLI	cadC	Transcriptional activator CadC	3	3	1.16957e+06	1.0307e+06	1.17956e+06	1.07252e+06	1.09751e+06	1.07234e+06
P23893	GSA_ECOLI	hemL	Glutamate-1-semialdehyde 2,1-aminomutase	13	13	1.19713e+08	1.19999e+08	1.12634e+08	1.18272e+08	1.10774e+08	1.12345e+08
P23894	HTPX_ECOLI	htpX	Protease HtpX	3	3	1.68144e+07	1.69096e+07	1.72403e+07	1.69755e+07	1.55214e+07	1.59415e+07
P23908	ARGE_ECOLI	argE	Acetylornithine deacetylase	3	3	3.19998e+06	3.11644e+06	3.09559e+06	3.15668e+06	3.1502e+06	3.126e+06
P23909	MUTS_ECOLI	mutS	DNA mismatch repair protein MutS	23	23	1.84349e+07	1.93716e+07	1.82696e+07	1.84782e+07	1.78946e+07	1.82436e+07
P23917	MAK_ECOLI	mak	Fructokinase	2	2	2.55606e+06	2.775e+06	3.43027e+06	3.31554e+06	3.37001e+06	3.20379e+06
P24169	DCOS_ECOLI	speF	Ornithine decarboxylase, inducible	11	11	1.69367e+07	1.5712e+07	1.50128e+07	1.69662e+07	1.61474e+07	1.53674e+07
P24171	DCP_ECOLI	dcp	Peptidyl-dipeptidase dcp	13	13	1.09865e+07	1.05575e+07	1.08873e+07	1.09208e+07	1.06008e+07	1.05964e+07
P24173	RFAC_ECOLI	rfaC	Lipopolysaccharide heptosyltransferase 1	5	5	3.51845e+06	3.29139e+06	3.02867e+06	3.65106e+06	3.90065e+06	3.45183e+06
P24178	YFFB_ECOLI	yffB	Protein YffB	4	4	2.17463e+07	2.08095e+07	2.46659e+07	2.20236e+07	2.37489e+07	2.30144e+07
P24182	ACCC_ECOLI	accC	Biotin carboxylase	20	20	9.89112e+07	1.00966e+08	9.82826e+07	1.02453e+08	9.57526e+07	9.5407e+07
P24183	FDNG_ECOLI	fdnG	Formate dehydrogenase, nitrate-inducible, major subunit	29	29	2.47556e+07	2.48791e+07	2.41127e+07	2.44857e+07	2.38722e+07	2.42986e+07
P24186	FOLD_ECOLI	folD	Bifunctional protein FolD	9	9	2.25256e+07	2.13658e+07	2.43884e+07	2.26929e+07	2.31157e+07	2.34391e+07
P24188	YCEA_ECOLI	yceA	UPF0176 protein YceA	3	3	7.78076e+06	9.01108e+06	8.39975e+06	8.87074e+06	7.49198e+06	8.86503e+06
P24192	HYPD_ECOLI	hypD	Hydrogenase isoenzymes formation protein HypD	3	3	493532	474984	564995	454553	554477	549169
P24193	HYPE_ECOLI	hypE	Hydrogenase isoenzymes formation protein HypE	4	4	1.14957e+07	1.42463e+07	1.1941e+07	1.436e+07	1.19019e+07	1.17894e+07
P24202	MRR_ECOLI	mrr	Mrr restriction system protein	11	11	5.02989e+06	5.08123e+06	5.19281e+06	5.0369e+06	4.93076e+06	5.21224e+06
P24203	YJIA_ECOLI	yjiA	Uncharacterized GTP-binding protein YjiA	8	8	1.20004e+07	9.67068e+06	1.29382e+07	1.31487e+07	1.23998e+07	1.10787e+07
P24205	MSBB_ECOLI	msbB	Lipid A biosynthesis (KDO)2-(lauroyl)-lipid IVA acyltransferase	4	4	7.7361e+06	8.63825e+06	7.79804e+06	7.931e+06	8.17583e+06	8.18585e+06
P24215	UXUA_ECOLI	uxuA	Mannonate dehydratase	5	5	4.15853e+06	4.15366e+06	4.49745e+06	4.48125e+06	4.74952e+06	4.67609e+06
P24216	FLID_ECOLI	fliD	Flagellar hook-associated protein 2	8	8	5.66936e+06	5.55065e+06	5.65599e+06	5.73652e+06	5.73517e+06	6.04577e+06
P24224	ACPS_ECOLI	acpS	Holo-[acyl-carrier-protein] synthase	1	1	6.14213e+06	7.27814e+06	6.70201e+06	6.25892e+06	6.1048e+06	6.28292e+06
P24228	DACB_ECOLI	dacB	D-alanyl-D-alanine carboxypeptidase DacB	6	6	4.2551e+06	3.46924e+06	3.99874e+06	3.78431e+06	4.84382e+06	4.16823e+06
P24230	RECG_ECOLI	recG	ATP-dependent DNA helicase RecG	1	1	1.63565e+06					
P24232	HMP_ECOLI	hmp	Flavohemoprotein	3	3	5.71653e+06	5.92095e+06	6.02179e+06	5.90401e+06	5.9406e+06	5.41235e+06
P24251	CRL_ECOLI	crl	Sigma factor-binding protein Crl	3	3	2.34943e+07	2.442e+07	2.20269e+07	2.40985e+07	2.34959e+07	2.35852e+07
P24252	YBGA_ECOLI	ybgA	Uncharacterized protein YbgA	2	2	4.95734e+06	4.64299e+06	4.91737e+06	5.56475e+06	4.53224e+06	4.73469e+06
P24255	RP54_ECOLI	rpoN	RNA polymerase sigma-54 factor	5	5	3.18771e+06	2.76437e+06	3.205e+06	3.03756e+06	3.26598e+06	3.2971e+06
P24554	RADA_ECOLI	radA	DNA repair protein RadA	5	5	2.45946e+06	2.41999e+06	2.01089e+06	2.26701e+06	2.09207e+06	2.24984e+06
P25397	TEHB_ECOLI	tehB	Tellurite methyltransferase	7	7	8.69105e+06	9.2781e+06	9.21472e+06	9.19566e+06	8.84986e+06	8.82218e+06
P25437	FRMA_ECOLI	frmA	S-(hydroxymethyl)glutathione dehydrogenase	4	4	3.69863e+07	3.55572e+07	3.42559e+07	3.77074e+07	3.97685e+07	3.62215e+07
P25516	ACON1_ECOLI	acnA	Aconitate hydratase 1	14	14	8.7032e+06	7.49583e+06	9.49022e+06	8.63044e+06	8.57845e+06	8.74246e+06
P25519	HFLX_ECOLI	hflX	GTPase HflX	16	16	1.38251e+07	1.38915e+07	1.41893e+07	1.38053e+07	1.37036e+07	1.41134e+07
P25522	MNME_ECOLI	mnmE	tRNA modification GTPase MnmE	16	16	1.47227e+07	1.46631e+07	1.5417e+07	1.4738e+07	1.54222e+07	1.57831e+07
P25524	CODA_ECOLI	codA	Cytosine deaminase	7	7	1.04132e+07	1.14999e+07	1.24151e+07	1.14094e+07	1.17557e+07	1.11364e+07
P25526	GABD_ECOLI	gabD	Succinate-semialdehyde dehydrogenase [NADP(+)] GabD	4	4	2.11561e+06	2.18666e+06	2.22303e+06	2.40178e+06	2.08139e+06	2.29689e+06
P25534	UBIH_ECOLI	ubiH	2-octaprenyl-6-methoxyphenol hydroxylase	1	1	2.09066e+06	1.92693e+06	1.87236e+06		2.12042e+06	
P25535	VISC_ECOLI	visC	Protein VisC	5	5	1.06808e+07	1.03194e+07	1.09983e+07	1.13059e+07	1.13114e+07	1.10236e+07
P25536	YHDE_ECOLI	yhdE	Maf-like protein YhdE	2	2	1.17941e+07	1.16992e+07	1.33844e+07	1.2496e+07	1.22277e+07	1.28722e+07
P25539	RIBD_ECOLI	ribD	Riboflavin biosynthesis protein RibD	10	10	1.16185e+07	1.24732e+07	1.2762e+07	1.24543e+07	1.22905e+07	1.26582e+07
P25552	GPPA_ECOLI	gppA	Guanosine-5'-triphosphate,3'-diphosphate pyrophosphatase	8	8	3.1267e+06	3.2989e+06	2.90915e+06	3.26926e+06	2.9687e+06	2.84473e+06
P25553	ALDA_ECOLI	aldA	Lactaldehyde dehydrogenase	1	1	486304	481225	402361	452043	432785	388720
P25714	YIDC_ECOLI	yidC	Membrane protein insertase YidC	4	4	3.25384e+07	3.04324e+07	3.45997e+07	3.13445e+07	3.19795e+07	3.78351e+07
P25736	END1_ECOLI	endA	Endonuclease-1	2	2	3.17436e+07	3.26554e+07	2.78305e+07	3.27123e+07	3.5016e+07	3.08214e+07
P25740	RFAG_ECOLI	rfaG	Lipopolysaccharide core biosynthesis protein RfaG	3	3	2.86325e+06	2.76684e+06	2.78783e+06	2.49297e+06	3.04005e+06	3.02519e+06
P25741	RFAP_ECOLI	rfaP	Lipopolysaccharide core heptose(I) kinase RfaP	1	1	1.34579e+06	1.1256e+06	1.27636e+06	1.33117e+06		
P25745	MNMA_ECOLI	mnmA	tRNA-specific 2-thiouridylase MnmA	7	7	2.15149e+07	2.17901e+07	2.27698e+07	2.17455e+07	2.31238e+07	2.31131e+07
P25746	HFLD_ECOLI	hflD	High frequency lysogenization protein HflD	9	9	1.25094e+07	1.23694e+07	1.02152e+07	1.24472e+07	1.07275e+07	1.03076e+07
P25798	FLIF_ECOLI	fliF	Flagellar M-ring protein	7	7	3.28519e+06	3.6658e+06	4.11744e+06	4.0767e+06	3.87171e+06	3.90922e+06
P25888	RHLE_ECOLI	rhlE	ATP-dependent RNA helicase RhlE	12	12	7.99588e+06	7.94731e+06	8.3188e+06	8.3729e+06	8.37175e+06	8.65022e+06
P25894	YGGG_ECOLI	yggG	Uncharacterized metalloprotease YggG	2	2	2.4113e+06	2.64249e+06	2.85844e+06	2.48419e+06	3.32474e+06	2.4947e+06
P25906	YDBC_ECOLI	ydbC	Putative oxidoreductase YdbC	5	5	2.57153e+06	2.70665e+06	2.46012e+06	2.4339e+06	2.3997e+06	2.44884e+06
P26602	UBIC_ECOLI	ubiC	Chorismate--pyruvate lyase	3	3	2.44524e+06		2.33504e+06	2.58445e+06	1.92808e+06	1.86972e+06
P26608	FLIS_ECOLI	fliS	Flagellar protein FliS	6	6	1.02573e+07	1.03512e+07	1.1026e+07	1.08375e+07	1.06152e+07	1.13083e+07
P26612	AMY2_ECOLI	amyA	Cytoplasmic alpha-amylase	1	1	2.50665e+06	1.68317e+06	2.02708e+06		2.78028e+06	2.6683e+06
P26616	MAO1_ECOLI	maeA	NAD-dependent malic enzyme	21	21	4.03106e+07	3.97162e+07	4.10359e+07	4.1016e+07	4.14303e+07	4.22958e+07
P26646	ACUI_ECOLI	acuI	Probable acrylyl-CoA reductase AcuI	10	10	4.33112e+07	4.24658e+07	4.31574e+07	4.455e+07	4.17489e+07	4.25529e+07
P26647	PLSC_ECOLI	plsC	1-acyl-sn-glycerol-3-phosphate acyltransferase	2	2	6.71643e+06	6.46302e+06	5.82226e+06	5.96019e+06	6.11589e+06	5.98143e+06
P26648	FTSP_ECOLI	ftsP	Cell division protein FtsP	6	6	2.761e+06	2.95486e+06	3.13018e+06	3.16544e+06	2.7059e+06	2.51807e+06
P27238	YFED_ECOLI	yfeD	Uncharacterized protein YfeD	2	2	3.37152e+06	3.28642e+06	3.97893e+06	3.95648e+06	4.23647e+06	4.06994e+06
P27245	MARR_ECOLI	marR	Multiple antibiotic resistance protein MarR	1	1	474326		434730	594655	575782	531819
P27248	GCST_ECOLI	gcvT	Aminomethyltransferase	6	6	3.74867e+07	3.91723e+07	4.1806e+07	3.81574e+07	3.9254e+07	4.24261e+07
P27249	GLND_ECOLI	glnD	[Protein-PII] uridylyltransferase	2	2	293634		373235	318706	303459	320575
P27250	YJGB_ECOLI	yjgB	Uncharacterized zinc-type alcohol dehydrogenase-like protein YjgB	3	3	5.01636e+06	4.86024e+06	4.31832e+06	3.81364e+06	4.82621e+06	4.54423e+06
P27278	NADR_ECOLI	nadR	Trifunctional NAD biosynthesis/regulator protein NadR	7	7	2.45527e+06	2.51846e+06	2.50109e+06	2.61424e+06	2.24078e+06	2.19464e+06
P27298	OPDA_ECOLI	prlC	Oligopeptidase A	31	31	3.91188e+07	3.98835e+07	3.97081e+07	3.86416e+07	3.99609e+07	4.12991e+07
P27302	TKT1_ECOLI	tktA	Transketolase 1	22	20	1.83034e+08	1.82824e+08	1.89956e+08	1.8252e+08	1.83516e+08	1.84043e+08
P27303	EMRA_ECOLI	emrA	Multidrug resistance protein A	11	11	7.87489e+06	7.87311e+06	7.37913e+06	7.81306e+06	7.20629e+06	7.49201e+06
P27306	STHA_ECOLI	sthA	Soluble pyridine nucleotide transhydrogenase	5	5	4.73813e+06	4.47863e+06	5.41086e+06	4.69916e+06	5.22648e+06	5.70794e+06
P27431	YCFD_ECOLI	ycfD	50S ribosomal protein L16 arginine hydroxylase	3	3	2.46868e+07	2.5989e+07	2.34098e+07	2.54358e+07	2.47669e+07	2.64327e+07
P27434	RODZ_ECOLI	rodZ	Cytoskeleton protein RodZ	8	8	4.15394e+07	4.01356e+07	4.078e+07	4.21601e+07	4.2633e+07	4.21057e+07
P27550	ACSA_ECOLI	acs	Acetyl-coenzyme A synthetase	4	4	1.20773e+06	1.24274e+06	1.1499e+06	1.23421e+06	1.27573e+06	1.18517e+06
P27828	WECB_ECOLI	wecB	UDP-N-acetylglucosamine 2-epimerase	10	10	9.65269e+06	9.5579e+06	1.03689e+07	1.03397e+07	1.00741e+07	9.79622e+06
P27829	WECC_ECOLI	wecC	UDP-N-acetyl-D-mannosamine dehydrogenase	6	6	1.54543e+07	1.49506e+07	1.28319e+07	1.43059e+07	1.47223e+07	1.46562e+07
P27830	RMLB2_ECOLI	rffG	dTDP-glucose 4,6-dehydratase 2	5	5	1.42866e+07	1.5276e+07	1.33101e+07	1.52567e+07	1.37713e+07	1.38643e+07
P27832	WECD_ECOLI	wecD	dTDP-fucosamine acetyltransferase	3	3	1.61361e+06		1.71197e+06	1.39888e+06	1.5444e+06	1.45155e+06
P27833	RFFA_ECOLI	rffA	Lipopolysaccharide biosynthesis protein RffA	6	6	1.07675e+07	1.06254e+07	1.11419e+07	1.08412e+07	1.0656e+07	1.08516e+07
P27836	WECG_ECOLI	wecG	Probable UDP-N-acetyl-D-mannosaminuronic acid transferase	5	5	2.32356e+06	2.18964e+06	2.32185e+06	2.2953e+06	1.95644e+06	2.05211e+06
P27838	CYAY_ECOLI	cyaY	Protein CyaY	3	3	2.27522e+07	2.08472e+07	1.90809e+07	1.65627e+07	1.6573e+07	1.75782e+07
P27848	YIGL_ECOLI	yigL	Pyridoxal phosphate phosphatase YigL	5	5	1.74038e+07	1.72347e+07	1.88938e+07	1.64418e+07	1.7447e+07	1.82887e+07
P27859	TATD_ECOLI	tatD	Tat-linked quality control protein TatD	4	4	4.45446e+06	4.73037e+06	5.12998e+06	4.60329e+06	4.71906e+06	4.93726e+06
P28248	DCD_ECOLI	dcd	Deoxycytidine triphosphate deaminase	5	5	2.67281e+07	2.87807e+07	3.00781e+07	2.77291e+07	2.93194e+07	3.02876e+07
P28249	ASMA_ECOLI	asmA	Protein AsmA	8	8	2.44867e+07	2.11863e+07	2.4072e+07	2.18636e+07	2.50923e+07	2.04791e+07
P28304	QOR1_ECOLI	qorA	Quinone oxidoreductase 1	11	11	2.2935e+07	2.37434e+07	2.2116e+07	2.31492e+07	2.13721e+07	2.28957e+07
P28305	PABC_ECOLI	pabC	Aminodeoxychorismate lyase	2	2			1.84657e+06		1.84844e+06	1.89547e+06
P28306	YCEG_ECOLI	yceG	UPF0755 protein YceG	2	2	1.63992e+06	2.37493e+06	3.16902e+06	2.42647e+06	2.63808e+06	2.44183e+06
P28629	ADIA_ECOLI	adiA	Biodegradative arginine decarboxylase	11	11	7.79227e+06	8.73198e+06	8.44247e+06	8.09526e+06	8.30741e+06	8.65873e+06
P28630	HOLA_ECOLI	holA	DNA polymerase III subunit delta	2	2	117733	123861	144341	123515	115080	199665
P28631	HOLB_ECOLI	holB	DNA polymerase III subunit delta'	2	2		869821	986078	846172	1.05748e+06	844915
P28632	HOLD_ECOLI	holD	DNA polymerase III subunit psi	1	1		306388	299362	329866	385466	273884
P28635	METQ_ECOLI	metQ	D-methionine-binding lipoprotein MetQ	13	13	7.8183e+07	7.51822e+07	6.55965e+07	7.70496e+07	6.70681e+07	6.80924e+07
P28903	NRDD_ECOLI	nrdD	Anaerobic ribonucleoside-triphosphate reductase	16	16	2.55114e+07	2.41388e+07	2.54581e+07	2.56871e+07	2.5181e+07	2.46389e+07
P28904	TREC_ECOLI	treC	Trehalose-6-phosphate hydrolase	11	11	1.89786e+07	1.97856e+07	2.04321e+07	2.00075e+07	1.84814e+07	1.87227e+07
P28905	HOLC_ECOLI	holC	DNA polymerase III subunit chi	3	3	2.33682e+06	2.03075e+06	2.42136e+06	2.1879e+06	2.09505e+06	2.20109e+06
P29012	ALR2_ECOLI	dadX	Alanine racemase, catabolic	2	2	1.78611e+06	1.69225e+06	2.07688e+06	1.6924e+06	1.87393e+06	1.74487e+06
P29018	CYDD_ECOLI	cydD	ATP-binding/permease protein CydD	3	3	1.4181e+06	1.40174e+06	1.14305e+06	1.22015e+06	1.48858e+06	1.47928e+06
