Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj1.mzML
P68679	RS21_ECOLI	rpsU	30S ribosomal protein S21	6	6	5.92411e+08	5.87952e+08	6.06724e+08	5.83856e+08	5.90666e+08	5.90956e+08
P68688	GLRX1_ECOLI	grxA	Glutaredoxin-1	2	2	1.11823e+07	1.00681e+07	1.1599e+07	9.45926e+06	1.04386e+07	9.91826e+06
P68699	ATPL_ECOLI	atpE	ATP synthase subunit c	1	1	1.36383e+07	1.37991e+07	1.59633e+07	1.44069e+07	1.34062e+07	1.75381e+07
P68767	AMPA_ECOLI	pepA	Cytosol aminopeptidase	12	12	2.81833e+07	2.99713e+07	2.95675e+07	3.09408e+07	3.00151e+07	2.86595e+07
P68871ups|HBB_HUMAN_UPS	Hemoglobin	Hemoglobin		10	10	3.63789e+06	5.66101e+07	4.57493e+06	5.69999e+07	5.88025e+07	4.14934e+06
P68919	RL25_ECOLI	rplY	50S ribosomal protein L25	8	8	8.98476e+08	8.18676e+08	9.72381e+08	7.63313e+08	8.29737e+08	9.15488e+08
P69222	IF1_ECOLI	infA	Translation initiation factor IF-1	4	4	1.88182e+08	1.66527e+08	1.7794e+08	1.68359e+08	1.68768e+08	1.861e+08
P69228	BAER_ECOLI	baeR	Transcriptional regulatory protein BaeR	11	11	7.24093e+06	7.34947e+06	7.25161e+06	7.46571e+06	7.99137e+06	7.7092e+06
P69330	CITD_ECOLI	citD	Citrate lyase acyl carrier protein	4	4	4.9166e+07	4.74685e+07	5.11332e+07	5.28153e+07	5.1773e+07	5.4282e+07
P69346	YEFM_ECOLI	yefM	Antitoxin YefM	1	1	4.97376e+06	5.04424e+06	4.52176e+06	4.86014e+06	4.551e+06	4.22113e+06
P69407	RCSB_ECOLI	rcsB	Capsular synthesis regulator component B	9	9	6.20263e+07	5.77839e+07	6.29028e+07	5.76387e+07	5.72168e+07	6.06949e+07
P69411	RCSF_ECOLI	rcsF	Protein RcsF	2	2	3.43306e+07	3.50349e+07	3.53159e+07	3.62717e+07	3.67168e+07	3.52784e+07
P69425	TATB_ECOLI	tatB	Sec-independent protein translocase protein TatB	4	4	1.60363e+07	1.69764e+07	1.81134e+07	1.6707e+07	1.70507e+07	1.71051e+07
P69428	TATA_ECOLI	tatA	Sec-independent protein translocase protein TatA	2	2	1.61664e+08	1.6049e+08	1.58613e+08	1.62211e+08	1.57549e+08	1.67441e+08
P69441	KAD_ECOLI	adk	Adenylate kinase	16	16	4.0175e+08	3.78685e+08	4.08243e+08	4.16575e+08	3.97001e+08	4.20182e+08
P69490	CCME_ECOLI	ccmE	Cytochrome c-type biogenesis protein CcmE	1	1	2.12733e+06	2.01397e+06	2.06211e+06		2.05333e+06	2.6786e+06
P69503	APT_ECOLI	apt	Adenine phosphoribosyltransferase	11	11	1.33733e+08	1.14012e+08	1.38708e+08	1.19063e+08	1.20027e+08	1.3858e+08
P69739	MBHS_ECOLI	hyaA	Hydrogenase-1 small chain	3	3	3.67375e+06	3.60726e+06	3.56183e+06	3.55748e+06	3.61443e+06	2.75511e+06
P69741	MBHT_ECOLI	hybO	Hydrogenase-2 small chain	2	2	1.94564e+07	1.84327e+07	1.97361e+07	1.89237e+07	2.01737e+07	1.79703e+07
P69776	LPP_ECOLI	lpp	Major outer membrane lipoprotein Lpp	3	3	4.44046e+08	4.52108e+08	4.19255e+08	4.60991e+08	4.43356e+08	4.52928e+08
P69783	PTGA_ECOLI	crr	Glucose-specific phosphotransferase enzyme IIA component	11	11	8.73033e+08	8.41178e+08	8.52554e+08	8.7683e+08	8.64845e+08	8.11289e+08
P69786	PTGCB_ECOLI	ptsG	PTS system glucose-specific EIICB component	13	13	4.15305e+07	4.17518e+07	4.36137e+07	4.12047e+07	4.17745e+07	4.37862e+07
P69791	PTQA_ECOLI	chbA	N,N'-diacetylchitobiose-specific phosphotransferase enzyme IIA component	1	1	633393	1.03943e+06	664068	947655	952963	797749
P69795	PTQB_ECOLI	chbB	N,N'-diacetylchitobiose-specific phosphotransferase enzyme IIB component	2	2	1.92184e+06	1.97335e+06		1.95305e+06	1.76295e+06	1.31076e+06
P69797	PTNAB_ECOLI	manX	PTS system mannose-specific EIIAB component	18	18	9.49238e+07	9.29755e+07	9.34956e+07	9.21672e+07	9.74804e+07	9.69956e+07
P69801	PTNC_ECOLI	manY	Mannose permease IIC component	1	1	1.56975e+07		1.71863e+07	1.56945e+07	1.53986e+07	1.70339e+07
P69805	PTND_ECOLI	manZ	Mannose permease IID component	6	6	3.65432e+07	3.30362e+07	3.71839e+07	3.47036e+07	3.22243e+07	3.82116e+07
P69811	PTFAH_ECOLI	fruB	Multiphosphoryl transfer protein	22	22	1.12479e+08	1.14026e+08	1.14281e+08	1.14598e+08	1.14026e+08	1.15882e+08
P69829	PTSN_ECOLI	ptsN	Nitrogen regulatory protein	7	7	1.08729e+07	1.03759e+07	1.14809e+07	9.99557e+06	1.14238e+07	1.41404e+07
P69853	DMSD_ECOLI	dmsD	Tat proofreading chaperone DmsD	4	4	4.588e+06	4.37756e+06	4.72468e+06	4.45907e+06	4.68545e+06	5.02109e+06
P69874	POTA_ECOLI	potA	Spermidine/putrescine import ATP-binding protein PotA	6	6	2.95407e+07	3.14662e+07	3.32329e+07	2.88054e+07	3.11833e+07	3.04074e+07
P69902	FCTA_ECOLI	frc	Formyl-coenzyme A transferase	7	7	6.46964e+06	6.26442e+06	6.75218e+06	7.06085e+06	7.26772e+06	7.14443e+06
P69905ups|HBA_HUMAN_UPS	Hemoglobin	Hemoglobin		6	6		4.60895e+07		4.81556e+07	4.85115e+07	
P69908	DCEA_ECOLI	gadA	Glutamate decarboxylase alpha	20	3	2.49403e+08	2.5007e+08	2.48267e+08	2.4775e+08	2.51651e+08	2.48076e+08
P69910	DCEB_ECOLI	gadB	Glutamate decarboxylase beta	3	3	3.32992e+07	3.42981e+07	3.52683e+07	3.21602e+07	2.88999e+07	3.26592e+07
P69913	CSRA_ECOLI	csrA	Carbon storage regulator	3	3	1.45782e+08	1.30653e+08	1.46938e+08	1.29838e+08	1.4661e+08	1.34461e+08
P69924	RIR2_ECOLI	nrdB	Ribonucleoside-diphosphate reductase 1 subunit beta	17	17	1.92565e+07	2.08554e+07	1.87436e+07	2.00812e+07	2.07365e+07	1.93695e+07
P69931	HDA_ECOLI	hda	DnaA-homolog protein hda	9	9	6.12305e+06	6.02695e+06	5.91009e+06	6.04162e+06	6.51514e+06	6.50206e+06
P75691	YAHK_ECOLI	yahK	Uncharacterized zinc-type alcohol dehydrogenase-like protein YahK	4	4	4.37533e+06	4.0081e+06	4.24309e+06	3.77384e+06	4.01083e+06	4.63404e+06
P75694	YAHO_ECOLI	yahO	Uncharacterized protein YahO	2	2		1.92334e+06	2.59934e+06	2.80986e+06	3.09478e+06	2.01244e+06
P75713	YLBA_ECOLI	ylbA	Uncharacterized protein YlbA	2	2		1.47629e+06	1.5861e+06		1.81584e+06	1.54907e+06
P75726	CILA_ECOLI	citF	Citrate lyase alpha chain	15	15	3.30676e+07	3.46442e+07	3.37167e+07	3.45943e+07	3.49763e+07	3.32864e+07
P75728	UBIF_ECOLI	ubiF	2-octaprenyl-3-methyl-6-methoxy-1,4-benzoquinol hydroxylase	4	4	4.13137e+06	2.9237e+06	3.53873e+06	3.8569e+06	3.06077e+06	3.95537e+06
P75736	YBFF_ECOLI	ybfF	Esterase YbfF	6	6	9.08346e+06	9.62848e+06	8.72051e+06	9.62157e+06	9.59281e+06	9.69784e+06
P75745	YBGK_ECOLI	ybgK	Uncharacterized protein YbgK	6	6	8.18644e+06	8.04687e+06	7.52653e+06	8.53153e+06	8.33456e+06	7.5552e+06
P75746	YBGL_ECOLI	ybgL	UPF0271 protein YbgL	2	2	2.52349e+06	3.1726e+06	2.31512e+06	2.17457e+06	2.68974e+06	3.1048e+06
P75767	YBHK_ECOLI	ybhK	UPF0052 protein YbhK	4	4	1.72816e+06	1.57996e+06	1.57792e+06	1.66421e+06	1.70053e+06	1.80871e+06
P75777	YBHG_ECOLI	ybhG	UPF0194 membrane protein YbhG	7	7	1.21706e+07	1.22532e+07	1.31087e+07	1.32225e+07	1.28093e+07	1.27157e+07
P75780	FIU_ECOLI	fiu	Catecholate siderophore receptor Fiu	2	2	1.52511e+06	1.20596e+06	1.83211e+06	1.45146e+06	1.63684e+06	1.76732e+06
P75782	RLMF_ECOLI	rlmF	Ribosomal RNA large subunit methyltransferase F	1	1	1.31957e+06				1.54838e+06	967232
P75792	SUPH_ECOLI	ybiV	Sugar phosphatase YbiV	3	3	1.61842e+06	1.7497e+06	2.03095e+06	1.89637e+06	2.01485e+06	1.90168e+06
P75797	GSIB_ECOLI	gsiB	Glutathione-binding protein GsiB	5	5	3.2612e+06	2.91152e+06	2.63673e+06	3.11208e+06	3.37717e+06	3.39144e+06
P75809	YBJI_ECOLI	ybjI	Flavin mononucleotide phosphatase YbjI	3	3	3.94407e+06	4.87336e+06	4.99394e+06	4.70356e+06	4.95683e+06	5.59622e+06
P75818	YBJP_ECOLI	ybjP	Uncharacterized lipoprotein YbjP	5	5	3.73086e+07	3.72478e+07	3.79742e+07	3.67858e+07	3.77919e+07	3.64459e+07
P75820	AMID_ECOLI	amiD	N-acetylmuramoyl-L-alanine amidase AmiD	2	2	844856	794390	1.12093e+06	869073	699901	1.11211e+06
P75821	YBJS_ECOLI	ybjS	Uncharacterized protein YbjS	2	2	2.67794e+06	2.94227e+06	2.88789e+06	3.05908e+06	2.83566e+06	2.68732e+06
P75823	LTAE_ECOLI	ltaE	Low specificity L-threonine aldolase	10	10	1.98633e+07	1.9863e+07	2.1477e+07	2.15404e+07	1.98086e+07	1.91644e+07
P75829	YBJX_ECOLI	ybjX	Uncharacterized protein YbjX	7	7	1.24814e+07	1.16184e+07	1.35478e+07	1.14614e+07	1.15152e+07	1.32598e+07
P75830	MACA_ECOLI	macA	Macrolide-specific efflux protein MacA	1	1			513671			440418
P75838	YCAO_ECOLI	ycaO	Ribosomal protein S12 methylthiotransferase accessory factor YcaO	13	13	3.83292e+07	3.68091e+07	3.82927e+07	3.81489e+07	3.81083e+07	3.75588e+07
P75849	YCBL_ECOLI	ycbL	Uncharacterized protein YcbL	2	2	2.31421e+07	1.87426e+07	2.33535e+07	1.97539e+07	1.9791e+07	2.34113e+07
P75863	YCBX_ECOLI	ycbX	Uncharacterized protein YcbX	8	8	6.22252e+06	6.32802e+06	6.39325e+06	6.44035e+06	6.51089e+06	6.65028e+06
P75864	RLMKL_ECOLI	rlmL	Ribosomal RNA large subunit methyltransferase K/L	16	16	7.5639e+06	7.51451e+06	7.95937e+06	7.7836e+06	8.14315e+06	7.84136e+06
P75867	LONH_ECOLI	ycbZ	Putative Lon protease homolog	6	6	7.6884e+06	7.57855e+06	7.44589e+06	7.89034e+06	6.66956e+06	6.99694e+06
P75874	YCCU_ECOLI	yccU	Uncharacterized protein YccU	4	4	2.53116e+07	2.51041e+07	2.45453e+07	2.58308e+07	2.65141e+07	2.49644e+07
P75876	RLMI_ECOLI	rlmI	Ribosomal RNA large subunit methyltransferase I	14	14	2.54045e+07	2.52264e+07	2.65318e+07	2.52477e+07	2.44453e+07	2.59586e+07
P75882	GFCD_ECOLI	gfcD	Uncharacterized lipoprotein GfcD	16	16	1.86634e+07	1.80824e+07	1.8299e+07	1.90818e+07	1.80853e+07	1.82575e+07
P75883	GFCC_ECOLI	gfcC	Uncharacterized protein GfcC	5	5	5.57547e+06	5.81094e+06	6.23885e+06	6.47228e+06	6.4477e+06	5.90663e+06
P75884	GFCB_ECOLI	gfcB	Uncharacterized lipoprotein GfcB	6	6	5.69906e+06	5.66853e+06	6.02649e+06	5.48652e+06	5.66661e+06	5.67292e+06
P75913	GHRA_ECOLI	ghrA	Glyoxylate/hydroxypyruvate reductase A	4	4	5.08223e+06	5.03184e+06	5.14605e+06	5.26916e+06	4.63806e+06	5.12324e+06
P75914	YCDX_ECOLI	ycdX	Probable phosphatase YcdX	7	7	2.38067e+07	2.19225e+07	2.45322e+07	2.36282e+07	2.47826e+07	2.35833e+07
P75915	YCDY_ECOLI	ycdY	Chaperone protein YcdY	6	6	3.37713e+07	3.4726e+07	3.35522e+07	3.65859e+07	3.45838e+07	3.48556e+07
P75931	YCEM_ECOLI	yceM	Putative oxidoreductase YceM	1	1	3.83141e+06	3.95579e+06	3.83574e+06	4.19937e+06	3.58245e+06	3.12315e+06
P75937	FLGE_ECOLI	flgE	Flagellar hook protein FlgE	7	7	1.67267e+07	1.69519e+07	1.71917e+07	1.61986e+07	1.59259e+07	1.75498e+07
P75938	FLGF_ECOLI	flgF	Flagellar basal-body rod protein FlgF	1	1	1.19581e+06	1.35071e+06	1.49766e+06	1.67285e+06	1.39283e+06	1.06396e+06
P75946	YCFL_ECOLI	ycfL	Uncharacterized protein YcfL	1	1	2.5328e+06	1.59707e+06				2.65268e+06
P75949	NAGZ_ECOLI	nagZ	Beta-hexosaminidase	8	8	6.7251e+06	6.48496e+06	6.3035e+06	6.59974e+06	6.08016e+06	6.43326e+06
P75954	YCFS_ECOLI	ycfS	Probable L,D-transpeptidase YcfS	3	3	1.17795e+06	1.82373e+06	1.82504e+06	1.78567e+06	1.56504e+06	1.80208e+06
P75957	LOLD_ECOLI	lolD	Lipoprotein-releasing system ATP-binding protein LolD	3	3	1.76651e+07	1.87424e+07	1.90299e+07	2.21761e+07	1.97978e+07	1.75686e+07
P75959	NAGK_ECOLI	nagK	N-acetyl-D-glucosamine kinase	5	5	9.11237e+06	8.7688e+06	8.96677e+06	8.83823e+06	8.88782e+06	8.10011e+06
P75960	NPD_ECOLI	cobB	NAD-dependent protein deacylase	5	5	1.91558e+07	1.98808e+07	1.90876e+07	1.8795e+07	1.92969e+07	1.92789e+07
P75966	RLUE_ECOLI	rluE	Ribosomal large subunit pseudouridine synthase E	3	3	698318	773202	808946	694960	663300	702816
P76002	PLIG_ECOLI	pliG	Inhibitor of g-type lysozyme	7	7	7.79718e+06	7.7325e+06	7.39841e+06	6.66779e+06	7.8238e+06	8.17404e+06
P76004	YCGM_ECOLI	ycgM	Uncharacterized protein YcgM	3	3	1.99527e+06	1.74427e+06	2.40032e+06	2.05065e+06	2.01525e+06	2.38962e+06
P76007	CVRA_ECOLI	cvrA	Cell volume regulation protein A	2	2	1.83922e+06	1.64901e+06	1.91831e+06	1.85951e+06	1.63497e+06	1.48922e+06
P76008	LDCA_ECOLI	ldcA	Murein tetrapeptide carboxypeptidase	6	6	7.08615e+06	6.49464e+06	6.85389e+06	7.19372e+06	6.8042e+06	7.48438e+06
P76010	YCGR_ECOLI	ycgR	Flagellar brake protein YcgR	2	2	1.80024e+06		2.19704e+06	1.92934e+06		1.79004e+06
P76014	DHAL_ECOLI	dhaL	PTS-dependent dihydroxyacetone kinase, ADP-binding subunit DhaL	3	3	2.24108e+07	2.19315e+07	2.25476e+07	2.3509e+07	2.28546e+07	2.23076e+07
P76015	DHAK_ECOLI	dhaK	PTS-dependent dihydroxyacetone kinase, dihydroxyacetone-binding subunit DhaK	6	6	1.06511e+07	1.07681e+07	1.13903e+07	1.01707e+07	1.10768e+07	1.00833e+07
P76027	OPPD_ECOLI	oppD	Oligopeptide transport ATP-binding protein OppD	5	5	3.87477e+06	3.76175e+06	4.2772e+06	3.94763e+06	4.31058e+06	4.39948e+06
P76034	YCIT_ECOLI	yciT	Uncharacterized HTH-type transcriptional regulator YciT	7	7	7.95064e+06	7.77442e+06	7.33211e+06	7.97713e+06	8.69823e+06	7.78394e+06
P76046	YCJX_ECOLI	ycjX	Uncharacterized protein YcjX	2	2	1.04439e+06	904287	951942	927009	876065	845207
P76049	YCJY_ECOLI	ycjY	Uncharacterized protein YcjY	3	3	5.38616e+06	4.49426e+06	5.4788e+06	4.63786e+06	4.31934e+06	4.64737e+06
P76053	SMRA_ECOLI	smrA	Probable DNA endonuclease SmrA	2	2	1.76722e+06	2.16126e+06		1.74065e+06	1.8665e+06	1.99596e+06
P76055	TTCA_ECOLI	ttcA	tRNA 2-thiocytidine biosynthesis protein TtcA	5	5	1.43511e+07	1.47031e+07	1.65405e+07	1.56951e+07	1.5458e+07	1.60357e+07
P76104	YDCP_ECOLI	ydcP	Uncharacterized protease YdcP	7	7	1.03878e+07	1.1053e+07	1.11209e+07	1.08838e+07	1.14068e+07	1.13812e+07
P76112	YNCA_ECOLI	yncA	N-acyltransferase YncA	1	1	5.13151e+06	5.50601e+06	5.83729e+06	6.26464e+06	6.01477e+06	5.03891e+06
P76115	YNCD_ECOLI	yncD	Probable TonB-dependent receptor YncD	1	1				304014	345503	
P76116	YNCE_ECOLI	yncE	Uncharacterized protein YncE	10	10	1.84069e+07	1.77982e+07	1.86492e+07	1.71068e+07	1.74606e+07	1.74972e+07
P76149	SAD_ECOLI	sad	Succinate semialdehyde dehydrogenase [NAD(P)+] Sad	2	2	3.1063e+06	3.6743e+06	4.07891e+06	4.14176e+06	4.64621e+06	3.30206e+06
P76170	YNFB_ECOLI	ynfB	UPF0482 protein YnfB	2	2	6.71368e+06	5.7022e+06	6.46559e+06	6.07853e+06	5.98348e+06	6.06527e+06
P76177	YDGH_ECOLI	ydgH	Protein YdgH	22	22	8.29497e+07	7.98056e+07	8.27448e+07	8.16884e+07	7.91446e+07	8.23628e+07
P76187	YDHF_ECOLI	ydhF	Oxidoreductase YdhF	5	5	7.71181e+06	7.87474e+06	7.21727e+06	7.66309e+06	7.51541e+06	7.3838e+06
P76192	YDHV_ECOLI	ydhV	Uncharacterized oxidoreductase YdhV	8	8	9.45572e+06	1.0519e+07	1.06449e+07	1.06435e+07	1.10383e+07	9.95068e+06
P76193	YNHG_ECOLI	ynhG	Probable L,D-transpeptidase YnhG	5	5	1.13551e+07	1.30029e+07	1.17314e+07	1.19526e+07	1.17766e+07	1.24328e+07
P76204	YDIV_ECOLI	ydiV	Putative anti-FlhC(2)FlhD(4) factor YdiV	2	2	2.44744e+06	2.38571e+06	2.53357e+06	2.61027e+06	2.38029e+06	2.48437e+06
P76206	YDIY_ECOLI	ydiY	Uncharacterized protein YdiY	3	3	3.4288e+06	3.00372e+06	3.72323e+06	3.81931e+06	3.85138e+06	4.00819e+06
P76220	YDJY_ECOLI	ydjY	Uncharacterized protein YdjY	4	4	4.89232e+06	5.1594e+06	5.18515e+06	4.22098e+06	5.26748e+06	4.78074e+06
P76223	YNJB_ECOLI	ynjB	Protein YnjB	10	10	7.95223e+06	7.47339e+06	7.89081e+06	7.51622e+06	7.38208e+06	7.92387e+06
P76227	YNJH_ECOLI	ynjH	Uncharacterized protein YnjH	2	2	6.2623e+06	6.75083e+06	5.98012e+06	6.89007e+06	7.20762e+06	6.47211e+06
P76243	YEAO_ECOLI	yeaO	Uncharacterized protein YeaO	4	4	8.93493e+06	8.90878e+06	9.15029e+06	8.82577e+06	9.38819e+06	8.43422e+06
P76245	YEAP_ECOLI	yeaP	Probable diguanylate cyclase YeaP	3	3	2.9939e+06	2.40794e+06	2.94352e+06	2.60427e+06	2.18774e+06	3.08586e+06
P76256	YEAZ_ECOLI	yeaZ	Uncharacterized protein YeaZ	4	4	8.87256e+06	8.4674e+06	8.78431e+06	8.66073e+06	9.1392e+06	8.79018e+06
P76268	KDGR_ECOLI	kdgR	Transcriptional regulator KdgR	16	16	2.90721e+07	2.78911e+07	2.84837e+07	2.94453e+07	2.88169e+07	2.83753e+07
P76270	MSRC_ECOLI	msrC	Free methionine-R-sulfoxide reductase	3	3	2.14387e+07	1.80331e+07	2.27181e+07	1.90198e+07	1.90957e+07	2.57521e+07
P76272	YEBT_ECOLI	yebT	Uncharacterized protein YebT	1	1		2.83594e+06			3.06898e+06	
P76273	RSMF_ECOLI	rsmF	Ribosomal RNA small subunit methyltransferase F	3	3	1.66537e+06	1.90139e+06	2.21048e+06	1.91325e+06	1.86933e+06	1.69222e+06
P76290	CMOA_ECOLI	cmoA	tRNA (cmo5U34)-methyltransferase	7	7	8.33656e+06	9.64458e+06	8.68295e+06	9.56805e+06	9.61322e+06	9.08852e+06
P76291	CMOB_ECOLI	cmoB	tRNA (mo5U34)-methyltransferase	9	9	1.41946e+07	1.42493e+07	1.47232e+07	1.49588e+07	1.48988e+07	1.52916e+07
P76298	FLHA_ECOLI	flhA	Flagellar biosynthesis protein FlhA	1	1				468343	470554	
P76308	YECR_ECOLI	yecR	Uncharacterized protein YecR	1	1		642324				
P76316	DCYD_ECOLI	dcyD	D-cysteine desulfhydrase	5	5	2.68839e+07	2.66387e+07	2.67292e+07	2.70202e+07	2.59878e+07	2.50196e+07
P76335	YEDS_ECOLI	yedS	Putative outer membrane protein YedS	3	3	751586	600446	624997	697446	784095	595734
P76340	YEDW_ECOLI	yedW	Probable transcriptional regulatory protein YedW	1	1	866606	1.27058e+06	1.16476e+06	1.01628e+06	1.09995e+06	
P76344	ZINT_ECOLI	zinT	Metal-binding protein ZinT	1	1	740440	669939	708932	699046	403405	683061
P76346	MTFA_ECOLI	mtfA	Protein MtfA	1	1	2.78378e+06	2.96648e+06	2.68568e+06	3.28179e+06	3.45644e+06	2.59761e+06
P76372	WZZB_ECOLI	wzzB	Chain length determinant protein	6	6	4.27199e+07	4.3933e+07	4.21768e+07	4.31281e+07	4.35709e+07	4.33845e+07
P76389	YEGH_ECOLI	yegH	UPF0053 protein YegH	2	2			1.33082e+06	1.83572e+06	1.02938e+06	
P76402	YEGP_ECOLI	yegP	UPF0339 protein YegP	3	3	2.04149e+07	2.76242e+07	2.30614e+07	2.47961e+07	2.91004e+07	2.24177e+07
P76403	YEGQ_ECOLI	yegQ	Uncharacterized protease YegQ	10	10	1.30999e+07	1.35351e+07	1.37618e+07	1.36195e+07	1.41611e+07	1.29433e+07
P76406	YEGR_ECOLI	yegR	Uncharacterized protein YegR	3	3	3.40819e+06	3.07377e+06	3.07438e+06		3.12817e+06	2.91156e+06
P76440	PRET_ECOLI	preT	NAD-dependent dihydropyrimidine dehydrogenase sunbunit PreT	3	3	1.38575e+06	1.19807e+06	1.45479e+06	998414	1.39559e+06	1.30021e+06
P76445	YEIU_ECOLI	yeiU	Inner membrane protein YeiU	2	2	1.00324e+07	9.26343e+06	9.81903e+06	7.64836e+06	9.80572e+06	9.33007e+06
P76471	YFAZ_ECOLI	yfaZ	Uncharacterized protein YfaZ	1	1		7.59832e+06	5.30502e+06	7.33098e+06	7.6548e+06	4.33202e+06
P76491	YFBR_ECOLI	yfbR	5'-nucleotidase YfbR	1	1	1.08068e+06	2.03788e+06		2.01676e+06	2.03043e+06	1.33908e+06
P76502	SIXA_ECOLI	sixA	Phosphohistidine phosphatase SixA	3	3	2.56444e+07	2.37535e+07	2.7852e+07	2.48366e+07	2.68332e+07	2.43698e+07
P76506	MLAA_ECOLI	mlaA	Probable phospholipid-binding lipoprotein MlaA	6	6	4.16901e+07	4.26835e+07	4.15535e+07	4.22058e+07	4.20842e+07	4.02093e+07
P76520	YFDX_ECOLI	yfdX	Protein YfdX	2	2	2.48149e+07	2.57923e+07	2.24236e+07	2.70827e+07	2.63867e+07	2.1334e+07
P76535	MURQ_ECOLI	murQ	N-acetylmuramic acid 6-phosphate etherase	3	3	6.78273e+06	6.87625e+06	6.95107e+06	6.35277e+06	6.95827e+06	6.64276e+06
P76536	YFEX_ECOLI	yfeX	Probable deferrochelatase/peroxidase YfeX	14	14	9.7454e+07	9.11711e+07	9.24976e+07	9.27829e+07	9.11193e+07	9.07432e+07
P76537	YFEY_ECOLI	yfeY	Uncharacterized protein YfeY	3	3	1.71738e+07	1.61247e+07	1.6597e+07	1.58768e+07	1.64513e+07	1.62449e+07
P76539	YPEA_ECOLI	ypeA	Acetyltransferase YpeA	4	4	1.0638e+07	1.04955e+07	1.00746e+07	1.18844e+07	1.06836e+07	1.08791e+07
P76558	MAO2_ECOLI	maeB	NADP-dependent malic enzyme	11	11	2.90462e+07	2.99872e+07	2.99224e+07	2.91737e+07	3.05024e+07	2.97662e+07
P76561	YPFH_ECOLI	ypfH	Esterase YpfH	1	1	1.05334e+06	1.76796e+06	1.1438e+06	1.21232e+06	2.04394e+06	
P76569	YFGD_ECOLI	yfgD	Uncharacterized protein YfgD	5	5	8.65744e+06	8.07865e+06	9.90557e+06	8.73272e+06	8.24923e+06	9.43375e+06
P76576	YFGM_ECOLI	yfgM	UPF0070 protein YfgM	8	8	8.06836e+07	7.83216e+07	7.92639e+07	7.66459e+07	7.68021e+07	7.91998e+07
P76578	YFHM_ECOLI	yfhM	Uncharacterized lipoprotein YfhM	11	11	3.7871e+06	4.37853e+06	5.07248e+06	4.41551e+06	4.38381e+06	4.28523e+06
P76658	HLDE_ECOLI	hldE	Bifunctional protein HldE	22	22	3.70871e+07	3.65936e+07	3.76838e+07	3.71183e+07	3.74311e+07	3.66337e+07
P76909	YNJD_ECOLI	ynjD	Uncharacterized ABC transporter ATP-binding protein YnjD	1	1			530967		452682	
P76938	EPMC_ECOLI	epmC	Elongation factor P hydroxylase	1	1	7.00437e+06	6.11851e+06	6.43348e+06	4.90245e+06	6.15692e+06	6.17691e+06
P77150	PDXY_ECOLI	pdxY	Pyridoxamine kinase	3	3	1.14608e+07	1.37596e+07	9.98763e+06	1.37066e+07	1.42835e+07	1.26191e+07
P77173	ZIPA_ECOLI	zipA	Cell division protein ZipA	6	6	9.77e+06	1.00335e+07	9.56691e+06	1.03588e+07	9.47021e+06	9.04869e+06
P77182	MNMC_ECOLI	mnmC	tRNA 5-methylaminomethyl-2-thiouridine biosynthesis bifunctional protein MnmC	3	3	6.90901e+06	7.43137e+06	7.90671e+06	7.17003e+06	7.51595e+06	7.19156e+06
P77202	DSBG_ECOLI	dsbG	Thiol:disulfide interchange protein DsbG	1	1	1.27951e+06	1.91399e+06	1.57691e+06	1.18079e+06	2.09474e+06	2.01276e+06
P77212	YKGC_ECOLI	ykgC	Probable pyridine nucleotide-disulfide oxidoreductase YkgC	3	3	451891	406589	484232	546580	595358	570965
P77213	CAAL_ECOLI	ybdK	Carboxylate-amine ligase YbdK	1	1	1.59872e+06	1.60209e+06	1.34966e+06	1.7056e+06	1.89659e+06	1.80954e+06
P77247	YNIC_ECOLI	yniC	2-deoxyglucose-6-phosphate phosphatase	6	6	9.01115e+06	8.75618e+06	9.85736e+06	8.7097e+06	9.46506e+06	9.38507e+06
P77252	YKGE_ECOLI	ykgE	Uncharacterized protein YkgE	2	2	2.31801e+06	2.6562e+06	2.30587e+06	2.39795e+06	2.59526e+06	2.47141e+06
P77258	NEMA_ECOLI	nemA	N-ethylmaleimide reductase	13	13	1.91874e+07	1.95679e+07	2.02646e+07	1.99559e+07	2.04964e+07	1.90551e+07
P77265	MDLA_ECOLI	mdlA	Multidrug resistance-like ATP-binding protein MdlA	1	1		1.52041e+06			1.66331e+06	
P77279	YBBL_ECOLI	ybbL	Uncharacterized ABC transporter ATP-binding protein YbbL	4	4	1.04227e+07	1.00086e+07	1.06042e+07	9.55343e+06	9.70902e+06	1.01317e+07
P77285	RNFG_ECOLI	rnfG	Electron transport complex protein RnfG	4	4	5.62354e+06	5.72384e+06	6.01958e+06	5.87787e+06	6.1887e+06	5.86378e+06
