Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj1.mzML
P0ABD5	ACCA_ECOLI	accA	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha	23	23	9.28628e+07	9.23848e+07	9.26258e+07	9.40378e+07	9.35656e+07	9.41348e+07
P0ABD8	BCCP_ECOLI	accB	Biotin carboxyl carrier protein of acetyl-CoA carboxylase	5	5	2.76043e+08	2.70632e+08	2.45467e+08	2.50579e+08	2.56346e+08	2.69859e+08
P0ABE2	BOLA_ECOLI	bolA	Protein BolA	5	5	2.34097e+07	2.35712e+07	2.44293e+07	2.21753e+07	2.22915e+07	2.42648e+07
P0ABF1	PCNB_ECOLI	pcnB	Poly(A) polymerase	20	20	1.39365e+07	1.38171e+07	1.3561e+07	1.38478e+07	1.32937e+07	1.38853e+07
P0ABF6	CDD_ECOLI	cdd	Cytidine deaminase	7	7	5.02536e+07	5.1494e+07	5.05093e+07	5.32765e+07	5.22919e+07	5.14364e+07
P0ABG4	FTSW_ECOLI	ftsW	Lipid II flippase FtsW	1	1	639167	466440	623526	486397	670215	480036
P0ABH0	FTSA_ECOLI	ftsA	Cell division protein FtsA	8	8	1.19544e+07	1.3869e+07	1.21105e+07	1.35428e+07	1.25908e+07	1.24842e+07
P0ABH7	CISY_ECOLI	gltA	Citrate synthase	14	14	4.62341e+07	4.33568e+07	4.5657e+07	4.41963e+07	4.47326e+07	4.34075e+07
P0ABH9	CLPA_ECOLI	clpA	ATP-dependent Clp protease ATP-binding subunit ClpA	25	25	4.09516e+07	3.94563e+07	4.04786e+07	4.05924e+07	3.956e+07	4.08726e+07
P0ABI4	CORA_ECOLI	corA	Magnesium transport protein CorA	3	3	1.44302e+07	1.28719e+07	1.42473e+07	1.36011e+07	1.32535e+07	1.36926e+07
P0ABI8	CYOB_ECOLI	cyoB	Ubiquinol oxidase subunit 1	2	2	1.05817e+07	1.08053e+07	9.90513e+06	1.077e+07	1.22057e+07	1.05374e+07
P0ABJ1	CYOA_ECOLI	cyoA	Ubiquinol oxidase subunit 2	3	3	2.25868e+07	2.29509e+07	2.16771e+07	2.49038e+07	2.31462e+07	2.20416e+07
P0ABJ9	CYDA_ECOLI	cydA	Cytochrome d ubiquinol oxidase subunit 1	12	12	1.81033e+08	1.79038e+08	1.81862e+08	1.81684e+08	1.87999e+08	1.8383e+08
P0ABK2	CYDB_ECOLI	cydB	Cytochrome d ubiquinol oxidase subunit 2	2	2	2.64306e+07	2.50743e+07	2.31015e+07	2.6151e+07	2.502e+07	2.56789e+07
P0ABK5	CYSK_ECOLI	cysK	Cysteine synthase A	23	23	2.06151e+08	2.04231e+08	2.0551e+08	2.01702e+08	2.00894e+08	2.05231e+08
P0ABL5	NAPC_ECOLI	napC	Cytochrome c-type protein NapC	2	2		3.41915e+06	3.3845e+06	3.30179e+06	3.28488e+06	3.79856e+06
P0ABM9	CCMH_ECOLI	ccmH	Cytochrome c-type biogenesis protein CcmH	2	2		1.51922e+06		1.36906e+06	1.18095e+06	
P0ABN1	KDGL_ECOLI	dgkA	Diacylglycerol kinase	1	1	1.89116e+06	1.59888e+06	1.3962e+06	1.49024e+06	1.62665e+06	1.76004e+06
P0ABN5	DCUA_ECOLI	dcuA	Anaerobic C4-dicarboxylate transporter DcuA	5	5	8.60533e+06	8.84697e+06	9.05383e+06	8.90209e+06	8.99116e+06	8.89447e+06
P0ABN9	DCUB_ECOLI	dcuB	Anaerobic C4-dicarboxylate transporter DcuB	2	2	2.60241e+07	2.54192e+07	2.6705e+07	2.75484e+07	2.50314e+07	2.76513e+07
P0ABP3	DCUC_ECOLI	dcuC	Anaerobic C4-dicarboxylate transporter DcuC	2	2	5.79215e+07			5.89677e+07		
P0ABP8	DEOD_ECOLI	deoD	Purine nucleoside phosphorylase DeoD-type	13	13	5.33511e+08	5.33235e+08	5.39055e+08	5.52527e+08	5.44818e+08	5.37002e+08
P0ABQ0	COABC_ECOLI	coaBC	Coenzyme A biosynthesis bifunctional protein CoaBC	9	9	6.46445e+06	6.6765e+06	5.63334e+06	6.93144e+06	5.99668e+06	6.87994e+06
P0ABQ2	GARR_ECOLI	garR	2-hydroxy-3-oxopropionate reductase	2	2	2.21608e+06	3.64335e+06	2.84264e+06	3.69254e+06	3.46392e+06	3.55425e+06
P0ABQ4	DYR_ECOLI	folA	Dihydrofolate reductase	6	6	2.41006e+07	2.86319e+07	2.54853e+07	2.89429e+07	2.90822e+07	2.76589e+07
P0ABR1	DINI_ECOLI	dinI	DNA-damage-inducible protein I	2	2		1.35589e+07		1.45213e+07	9.64104e+06	8.15337e+06
P0ABS1	DKSA_ECOLI	dksA	RNA polymerase-binding transcription factor DksA	4	4	2.98597e+08	3.29206e+08	2.9959e+08	3.20725e+08	3.04127e+08	2.9277e+08
P0ABS5	PRIM_ECOLI	dnaG	DNA primase	6	6	5.0874e+06	4.54399e+06	4.56108e+06	4.26169e+06	4.71604e+06	4.53359e+06
P0ABT2	DPS_ECOLI	dps	DNA protection during starvation protein	18	18	4.70456e+08	4.60037e+08	4.74483e+08	4.56465e+08	4.54688e+08	4.5969e+08
P0ABU0	MENB_ECOLI	menB	1,4-Dihydroxy-2-naphthoyl-CoA synthase	8	8	2.92276e+07	3.28443e+07	2.84792e+07	3.16513e+07	3.24562e+07	3.09161e+07
P0ABU2	YCHF_ECOLI	ychF	Ribosome-binding ATPase YchF	15	15	1.34844e+08	1.34618e+08	1.3284e+08	1.34631e+08	1.30563e+08	1.34364e+08
P0ABU5	ELBB_ECOLI	elbB	Enhancing lycopene biosynthesis protein 2	3	3	9.13801e+07	9.01726e+07	8.35864e+07	8.65529e+07	7.84143e+07	9.0018e+07
P0ABU7	EXBB_ECOLI	exbB	Biopolymer transport protein ExbB	6	6	5.23384e+07	5.2775e+07	4.98861e+07	5.23173e+07	5.14875e+07	5.14015e+07
P0ABU9	TOLQ_ECOLI	tolQ	Protein TolQ	4	4	1.08094e+07	1.13274e+07	1.04726e+07	1.12143e+07	1.12288e+07	1.08804e+07
P0ABV2	EXBD_ECOLI	exbD	Biopolymer transport protein ExbD	3	3	1.43035e+07	1.25126e+07	1.4329e+07	1.37397e+07	1.27773e+07	1.31692e+07
P0ABV6	TOLR_ECOLI	tolR	Protein TolR	4	4	2.8405e+07	2.97204e+07	3.1719e+07	3.0928e+07	2.94675e+07	3.1304e+07
P0ABX2	FLGC_ECOLI	flgC	Flagellar basal-body rod protein FlgC	3	3	2.001e+06	1.80065e+06	2.38836e+06	1.76343e+06	1.84802e+06	2.25506e+06
P0ABX5	FLGG_ECOLI	flgG	Flagellar basal-body rod protein FlgG	4	4	5.17315e+06	5.11903e+06	5.54184e+06	4.94522e+06	4.63464e+06	5.99344e+06
P0ABX8	FLIL_ECOLI	fliL	Flagellar protein FliL	8	8	9.24156e+06	7.74289e+06	9.43985e+06	7.8761e+06	8.27104e+06	9.17422e+06
P0ABZ1	FLIG_ECOLI	fliG	Flagellar motor switch protein FliG	9	9	1.17813e+07	1.03106e+07	1.19183e+07	1.09453e+07	9.99045e+06	1.20627e+07
P0ABZ4	KDSC_ECOLI	kdsC	3-deoxy-D-manno-octulosonate 8-phosphate phosphatase KdsC	3	3	2.60096e+07	2.34335e+07	2.69669e+07	2.52827e+07	2.46435e+07	2.5353e+07
P0ABZ6	SURA_ECOLI	surA	Chaperone SurA	18	18	7.04678e+07	6.85561e+07	6.98352e+07	6.96528e+07	6.65964e+07	6.89448e+07
P0AC02	BAMD_ECOLI	bamD	Outer membrane protein assembly factor BamD	13	13	1.03397e+08	1.15318e+08	1.06559e+08	1.15675e+08	1.12355e+08	1.07154e+08
P0AC13	DHPS_ECOLI	folP	Dihydropteroate synthase	12	12	2.80329e+07	2.91114e+07	2.95412e+07	2.91276e+07	2.93556e+07	2.89903e+07
P0AC16	FOLB_ECOLI	folB	Dihydroneopterin aldolase	2	2	511343	441447		405089	594460	213054
P0AC19	FOLX_ECOLI	folX	D-erythro-7,8-dihydroneopterin triphosphate epimerase	5	5	2.32284e+07	2.29224e+07	2.42916e+07	2.37361e+07	2.34056e+07	2.51393e+07
P0AC28	YGFA_ECOLI	ygfA	Uncharacterized protein YgfA	1	1	675821	508720	783415	536627	649151	683117
P0AC30	FTSX_ECOLI	ftsX	Cell division protein FtsX	9	9	9.52188e+06	9.98488e+06	8.97413e+06	1.05366e+07	1.05021e+07	9.58472e+06
P0AC33	FUMA_ECOLI	fumA	Fumarate hydratase class I, aerobic	9	9	1.34013e+07	1.36198e+07	1.43219e+07	1.36592e+07	1.33878e+07	1.45052e+07
P0AC38	ASPA_ECOLI	aspA	Aspartate ammonia-lyase	22	22	6.41332e+08	6.58829e+08	6.59752e+08	6.44933e+08	6.50888e+08	6.35185e+08
P0AC41	DHSA_ECOLI	sdhA	Succinate dehydrogenase flavoprotein subunit	13	13	2.16881e+07	1.90275e+07	2.1626e+07	2.07272e+07	1.936e+07	2.19906e+07
P0AC47	FRDB_ECOLI	frdB	Fumarate reductase iron-sulfur subunit	8	8	9.96395e+07	9.63794e+07	9.74463e+07	9.93761e+07	9.78535e+07	9.8126e+07
P0AC51	ZUR_ECOLI	zur	Zinc uptake regulation protein	4	4	1.74029e+07	1.66721e+07	1.77954e+07	1.63457e+07	1.77488e+07	1.65433e+07
P0AC53	G6PD_ECOLI	zwf	Glucose-6-phosphate 1-dehydrogenase	26	26	6.39476e+07	5.97571e+07	5.86589e+07	6.29785e+07	5.99804e+07	6.36843e+07
P0AC59	GLRX2_ECOLI	grxB	Glutaredoxin-2	10	10	5.55153e+07	5.86432e+07	5.52056e+07	5.84257e+07	5.54486e+07	5.55681e+07
P0AC62	GLRX3_ECOLI	grxC	Glutaredoxin-3	4	4	1.38228e+08	1.38972e+08	1.38061e+08	1.39068e+08	1.37079e+08	1.36024e+08
P0AC69	GLRX4_ECOLI	grxD	Glutaredoxin-4	4	4	1.81493e+08	1.80819e+08	1.83223e+08	1.67032e+08	1.65866e+08	1.74608e+08
P0AC75	KDTA_ECOLI	waaA	3-deoxy-D-manno-octulosonic acid transferase	7	7	1.83552e+06	2.3516e+06	2.15664e+06	2.28142e+06	2.34461e+06	1.86121e+06
P0AC81	LGUL_ECOLI	gloA	Lactoylglutathione lyase	2	2		1.7897e+06	2.36937e+06	2.42993e+06	2.15691e+06	2.26012e+06
P0AC84	GLO2_ECOLI	gloB	Hydroxyacylglutathione hydrolase	4	4	2.58862e+06	2.72852e+06	3.03514e+06	2.73528e+06	2.52124e+06	3.02624e+06
P0AC86	PHSG_ECOLI	glgP	Glycogen phosphorylase	14	14	6.2811e+06	6.26466e+06	6.31519e+06	6.47359e+06	6.26991e+06	6.59387e+06
P0AC92	GNSA_ECOLI	gnsA	Protein GnsA	4	2	6.78455e+07	6.45584e+07	6.62216e+07	6.44e+07	5.95569e+07	6.89451e+07
P0AC98	YAAH_ECOLI	yaaH	Inner membrane protein YaaH	1	1	4.35016e+06	4.25367e+06		5.51554e+06	4.75767e+06	5.847e+06
P0ACA1	YIBF_ECOLI	yibF	Uncharacterized GST-like protein YibF	4	4	4.8426e+06	3.96697e+06	4.90775e+06	6.67397e+06	6.46134e+06	5.61125e+06
P0ACA3	SSPA_ECOLI	sspA	Stringent starvation protein A	11	11	1.87984e+08	2.00436e+08	1.87871e+08	2.05311e+08	2.0728e+08	1.92597e+08
P0ACA7	GSTB_ECOLI	gstB	Glutathione S-transferase GstB	8	8	1.97276e+07	2.10765e+07	1.83831e+07	1.98946e+07	2.08158e+07	1.94834e+07
P0ACB0	DNAB_ECOLI	dnaB	Replicative DNA helicase	13	13	6.35678e+06	6.32879e+06	6.0073e+06	6.31262e+06	6.8276e+06	6.51164e+06
P0ACB2	HEM2_ECOLI	hemB	Delta-aminolevulinic acid dehydratase	13	13	6.75622e+07	7.15173e+07	7.06791e+07	7.31989e+07	7.08582e+07	7.17127e+07
P0ACB4	HEMG_ECOLI	hemG	Protoporphyrinogen IX dehydrogenase [menaquinone]	8	8	7.35796e+06	7.92835e+06	7.06943e+06	8.01975e+06	8.21851e+06	7.40011e+06
P0ACB7	HEMY_ECOLI	hemY	Protein HemY	10	10	2.39299e+07	2.33032e+07	2.42295e+07	2.40234e+07	2.43174e+07	2.4236e+07
P0ACC1	PRMC_ECOLI	prmC	Release factor glutamine methyltransferase	3	3	4.18601e+06	3.40488e+06	3.66559e+06	3.29464e+06	3.81131e+06	3.32647e+06
P0ACC3	ERPA_ECOLI	erpA	Iron-sulfur cluster insertion protein ErpA	5	5	6.0681e+07	5.599e+07	5.91286e+07	5.72455e+07	5.81541e+07	6.13046e+07
P0ACC7	GLMU_ECOLI	glmU	Bifunctional protein GlmU	14	14	7.07601e+07	7.23063e+07	7.25786e+07	7.09781e+07	6.95304e+07	7.16448e+07
P0ACD4	NIFU_ECOLI	nifU	NifU-like protein	5	5	8.55777e+07	9.34759e+07	1.03999e+08	9.49465e+07	9.10328e+07	9.65546e+07
P0ACD8	MBHL_ECOLI	hyaB	Hydrogenase-1 large chain	21	21	2.47151e+07	2.42902e+07	2.49363e+07	2.47879e+07	2.45951e+07	2.46496e+07
P0ACE0	MBHM_ECOLI	hybC	Hydrogenase-2 large chain	18	18	7.48592e+07	7.68576e+07	7.62263e+07	7.84243e+07	7.66701e+07	7.6629e+07
P0ACE3	HHA_ECOLI	hha	Hemolysin expression-modulating protein Hha	2	2	2.51785e+07	2.81846e+07	2.4668e+07	2.89646e+07	2.8082e+07	2.58896e+07
P0ACE7	HINT_ECOLI	hinT	HIT-like protein HinT	5	5	8.66273e+07	8.4029e+07	8.96011e+07	8.3125e+07	8.22142e+07	8.45949e+07
P0ACF0	DBHA_ECOLI	hupA	DNA-binding protein HU-alpha	7	7	4.06472e+09	4.00673e+09	4.11557e+09	3.98687e+09	3.84616e+09	3.95338e+09
P0ACF4	DBHB_ECOLI	hupB	DNA-binding protein HU-beta	6	5	2.9443e+08	2.76481e+08	2.90954e+08	2.89598e+08	2.73945e+08	2.87578e+08
P0ACF8	HNS_ECOLI	hns	DNA-binding protein H-NS	8	8	9.45619e+08	1.10923e+09	9.34174e+08	1.02112e+09	1.07593e+09	9.71232e+08
P0ACG1	STPA_ECOLI	stpA	DNA-binding protein StpA	8	8	1.55113e+08	1.69178e+08	1.52875e+08	1.63784e+08	1.66096e+08	1.60781e+08
P0ACI0	ROB_ECOLI	rob	Right origin-binding protein	7	7	2.01369e+07	1.88288e+07	1.99662e+07	1.92923e+07	1.89412e+07	1.93545e+07
P0ACI6	ASNC_ECOLI	asnC	Regulatory protein AsnC	1	1	374062	333118	337805	338508	345812	271333
P0ACJ0	LRP_ECOLI	lrp	Leucine-responsive regulatory protein	9	9	4.69561e+07	4.31645e+07	4.82196e+07	4.41774e+07	4.3011e+07	4.36994e+07
P0ACJ8	CRP_ECOLI	crp	cAMP receptor protein	8	8	1.84018e+08	1.72295e+08	1.76877e+08	1.80553e+08	1.67928e+08	1.81028e+08
P0ACK2	AGAR_ECOLI	agaR	Putative aga operon transcriptional repressor	4	4	3.29737e+06	2.87386e+06	3.01271e+06	3.37366e+06	3.13274e+06	2.83994e+06
P0ACK5	DEOR_ECOLI	deoR	Deoxyribose operon repressor	2	2	1.21333e+06	1.82275e+06				
P0ACL0	GLPR_ECOLI	glpR	Glycerol-3-phosphate regulon repressor	7	7	1.04164e+07	9.23867e+06	9.90372e+06	9.9189e+06	9.75203e+06	1.00508e+07
P0ACL2	EXUR_ECOLI	exuR	Exu regulon transcriptional regulator	7	7	8.34741e+06	7.52462e+06	8.33881e+06	8.45533e+06	7.91788e+06	8.61326e+06
P0ACL9	PDHR_ECOLI	pdhR	Pyruvate dehydrogenase complex repressor	5	5	5.19199e+06	6.3181e+06	5.09914e+06	6.59665e+06	6.53889e+06	5.75462e+06
P0ACM2	YDFH_ECOLI	ydfH	Uncharacterized HTH-type transcriptional regulator YdfH	3	3	4.50695e+06	4.90206e+06	4.07997e+06	5.08783e+06	4.26698e+06	4.34144e+06
P0ACM5	YEGW_ECOLI	yegW	Uncharacterized HTH-type transcriptional regulator YegW	2	2	1.18579e+06	1.37434e+06	1.02011e+06	1.30033e+06	1.26274e+06	1.40866e+06
P0ACN4	ALLR_ECOLI	allR	HTH-type transcriptional repressor AllR	5	5	1.35284e+07	1.3213e+07	1.32592e+07	1.26772e+07	1.31446e+07	1.30552e+07
P0ACN7	CYTR_ECOLI	cytR	HTH-type transcriptional repressor CytR	4	4	3.04375e+06	3.11483e+06	3.01771e+06	3.30343e+06	3.65173e+06	3.17482e+06
P0ACP1	CRA_ECOLI	cra	Catabolite repressor/activator	9	9	1.54794e+07	1.51855e+07	1.46665e+07	1.45828e+07	1.48139e+07	1.54862e+07
P0ACP5	GNTR_ECOLI	gntR	HTH-type transcriptional regulator GntR	6	6	3.47767e+06	3.31027e+06	2.79074e+06	3.2756e+06	3.15382e+06	3.17625e+06
P0ACP7	PURR_ECOLI	purR	HTH-type transcriptional repressor PurR	13	13	2.06123e+07	2.15867e+07	2.08837e+07	2.16884e+07	2.07104e+07	1.93943e+07
P0ACQ4	OXYR_ECOLI	oxyR	Hydrogen peroxide-inducible genes activator	9	9	1.9545e+07	2.05322e+07	1.88608e+07	2.13872e+07	2.09275e+07	2.11738e+07
P0ACR4	YEIE_ECOLI	yeiE	Uncharacterized HTH-type transcriptional regulator YeiE	8	8	7.8865e+06	8.14535e+06	8.30912e+06	8.7218e+06	8.48431e+06	8.1685e+06
P0ACR9	MPRA_ECOLI	mprA	Transcriptional repressor MprA	4	4	6.43456e+07	6.65364e+07	6.61863e+07	6.64989e+07	6.43742e+07	6.4809e+07
P0ACS7	RPIR_ECOLI	rpiR	HTH-type transcriptional regulator RpiR	3	3	2.15901e+06	1.89234e+06	2.2357e+06	1.98024e+06	2.03874e+06	2.22468e+06
P0ACT6	UIDR_ECOLI	uidR	HTH-type transcriptional regulator UidR	2	2	991041	599267	618873	721677	858055	626081
P0ACU0	YBIH_ECOLI	ybiH	Uncharacterized HTH-type transcriptional regulator YbiH	1	1	1.22354e+06	1.33762e+06	1.56459e+06	1.39962e+06	1.63224e+06	1.62118e+06
P0ACU5	FABR_ECOLI	fabR	HTH-type transcriptional repressor FabR	6	6	1.1076e+07	1.10692e+07	1.17874e+07	1.17357e+07	1.10826e+07	1.16662e+07
P0ACU7	YJDC_ECOLI	yjdC	HTH-type transcriptional regulator YjdC	4	4	9.67585e+06	1.06486e+07	9.98668e+06	1.14065e+07	1.11734e+07	1.00401e+07
P0ACV8	YMJA_ECOLI	ymjA	Uncharacterized protein YmjA	1	1	2.83706e+06	2.95149e+06	3.30572e+06	3.02692e+06	2.98922e+06	3.18508e+06
P0ACX5	YDHZ_ECOLI	ydhZ	Uncharacterized protein YdhZ	1	1	9.63023e+06	1.00589e+07	8.96787e+06	9.47213e+06	9.10331e+06	1.00321e+07
P0ACY1	YDJA_ECOLI	ydjA	Putative NAD(P)H nitroreductase YdjA	10	10	4.33892e+07	4.38777e+07	4.3306e+07	4.39238e+07	4.38299e+07	4.29924e+07
P0ACY3	YEAG_ECOLI	yeaG	Uncharacterized protein YeaG	10	10	4.32005e+06	4.44193e+06	4.63845e+06	4.96587e+06	4.89456e+06	4.9118e+06
P0ACY9	YEBG_ECOLI	yebG	Uncharacterized protein YebG	1	1	1.30379e+07	1.88883e+07	1.84546e+07	1.90948e+07	1.92693e+07	1.52503e+07
P0ACZ2	ETP_ECOLI	etp	Low molecular weight protein-tyrosine-phosphatase etp	4	4	6.62723e+06	6.88855e+06	6.69667e+06	6.77349e+06	6.6379e+06	6.40627e+06
P0ACZ4	EVGA_ECOLI	evgA	Positive transcription regulator EvgA	10	10	2.77631e+07	3.02484e+07	2.81023e+07	2.97608e+07	3.04385e+07	2.76727e+07
P0AD01	DCUR_ECOLI	dcuR	Transcriptional regulatory protein DcuR	2	2	2.17117e+06	2.17742e+06	1.54935e+06	2.11553e+06	2.12938e+06	1.88691e+06
P0AD05	YECA_ECOLI	yecA	Uncharacterized protein YecA	5	5	3.57645e+07	4.19838e+07	3.95154e+07	3.84793e+07	4.04615e+07	3.83119e+07
P0AD07	YECF_ECOLI	yecF	Uncharacterized protein YecF	2	2	3.67607e+07	3.50498e+07	3.95175e+07	3.48784e+07	3.54905e+07	3.70768e+07
P0AD10	YECJ_ECOLI	yecJ	Uncharacterized protein YecJ	3	3	3.35102e+07	2.70084e+07	3.05167e+07	2.83856e+07	2.76689e+07	3.50317e+07
P0AD12	YEEZ_ECOLI	yeeZ	Protein YeeZ	10	10	3.57361e+07	3.71795e+07	3.66722e+07	3.70566e+07	3.75406e+07	3.60037e+07
P0AD24	YEJL_ECOLI	yejL	UPF0352 protein YejL	3	3	1.12936e+07	1.52931e+07	1.76819e+07	1.69218e+07	1.55285e+07	1.76681e+07
P0AD33	YFCZ_ECOLI	yfcZ	UPF0381 protein YfcZ	3	3	5.71323e+08	5.31062e+08	5.90106e+08	5.71774e+08	5.35062e+08	5.80836e+08
P0AD37	YFEC_ECOLI	yfeC	Uncharacterized protein YfeC	3	3	6.39929e+06	6.48767e+06	7.50943e+06	6.89287e+06	6.92453e+06	7.30874e+06
P0AD44	YFHG_ECOLI	yfhG	Uncharacterized protein YfhG	5	5	2.52964e+06	2.97337e+06	2.82968e+06	2.5652e+06	2.53364e+06	2.64141e+06
P0AD49	RAIA_ECOLI	raiA	Ribosome-associated inhibitor A	7	7	4.93208e+07	5.39361e+07	4.73974e+07	5.28879e+07	5.36699e+07	5.17582e+07
P0AD57	ISPB_ECOLI	ispB	Octaprenyl-diphosphate synthase	5	5	2.88364e+06	3.22088e+06	2.63999e+06	3.05132e+06	3.27297e+06	2.84911e+06
P0AD59	IVY_ECOLI	ivy	Inhibitor of vertebrate lysozyme	6	6	2.75375e+07	2.84278e+07	2.84308e+07	2.76661e+07	2.80658e+07	2.96505e+07
P0AD61	KPYK1_ECOLI	pykF	Pyruvate kinase I	31	31	3.9369e+08	4.08874e+08	3.9431e+08	4.05693e+08	4.01109e+08	3.93464e+08
P0AD68	FTSI_ECOLI	ftsI	Peptidoglycan synthase FtsI	9	9	2.53611e+06	2.47768e+06	2.84952e+06	2.68056e+06	2.50468e+06	2.80032e+06
P0AD70	AMPH_ECOLI	ampH	D-alanyl-D-alanine-carboxypeptidase/endopeptidase AmpH	3	3	2.78034e+06	2.22285e+06	2.89518e+06	3.04437e+06	3.05859e+06	2.98111e+06
P0ADA1	TESA_ECOLI	tesA	Acyl-CoA thioesterase I	4	4	4.42115e+06	5.30984e+06	3.76831e+06	5.04098e+06	4.9374e+06	4.0322e+06
P0ADA3	NLPD_ECOLI	nlpD	Murein hydrolase activator NlpD	8	8	2.15566e+07	2.16866e+07	2.34299e+07	2.21271e+07	2.27044e+07	2.23936e+07
P0ADA5	YAJG_ECOLI	yajG	Uncharacterized lipoprotein YajG	7	7	1.12832e+08	1.02217e+08	1.13311e+08	1.05565e+08	9.87251e+07	1.13205e+08
P0ADB1	OSME_ECOLI	osmE	Osmotically-inducible lipoprotein E	3	3	6.23056e+07	6.3915e+07	5.98019e+07	6.67346e+07	6.49082e+07	6.42345e+07
P0ADB7	ECNB_ECOLI	ecnB	Entericidin B	1	1	1.48543e+08	1.37081e+08	1.41627e+08	1.40765e+08	1.31176e+08	1.56717e+08
P0ADC1	LPTE_ECOLI	lptE	LPS-assembly lipoprotein LptE	3	3	3.02777e+06	2.51183e+06	3.20011e+06	2.79817e+06	2.36843e+06	2.98993e+06
P0ADC3	LOLC_ECOLI	lolC	Lipoprotein-releasing system transmembrane protein LolC	4	4	4.61114e+06	4.35097e+06	5.16546e+06	4.66686e+06	4.20484e+06	4.84919e+06
P0ADC6	LPTG_ECOLI	lptG	Lipopolysaccharide export system permease protein LptG	3	3	1.77074e+06	1.81668e+06	1.80603e+06	1.7691e+06	2.13444e+06	2.0259e+06
P0ADE4	TAMA_ECOLI	tamA	Translocation and assembly module TamA	11	11	1.10671e+07	1.06995e+07	1.14405e+07	1.09136e+07	1.057e+07	1.14135e+07
P0ADE6	YGAU_ECOLI	ygaU	Uncharacterized protein YgaU	5	5	3.76944e+06	3.79204e+06	3.73722e+06	3.64993e+06	3.75341e+06	3.61449e+06
P0ADE8	YGFZ_ECOLI	ygfZ	tRNA-modifying protein YgfZ	15	15	5.00508e+07	4.96773e+07	5.01937e+07	5.00196e+07	4.83386e+07	5.23543e+07
P0ADF6	EDD_ECOLI	edd	Phosphogluconate dehydratase	6	6	4.51687e+06	5.25316e+06	5.67529e+06	5.68968e+06	5.65411e+06	4.39453e+06
P0ADG4	SUHB_ECOLI	suhB	Inositol-1-monophosphatase	15	15	8.35888e+07	7.99542e+07	8.42921e+07	8.18621e+07	8.15651e+07	8.26111e+07
P0ADG7	IMDH_ECOLI	guaB	Inosine-5'-monophosphate dehydrogenase	20	20	2.3695e+08	2.47723e+08	2.3215e+08	2.4092e+08	2.41992e+08	2.33451e+08
P0ADH5	FIMB_ECOLI	fimB	Type 1 fimbriae regulatory protein FimB	4	4	5.52184e+06	6.74343e+06	5.86128e+06	5.94751e+06	5.69037e+06	5.86659e+06
P0ADI4	ENTB_ECOLI	entB	Isochorismatase	3	3	2.76357e+06	2.67319e+06	3.13028e+06	2.654e+06	2.98918e+06	3.10986e+06
P0ADI7	YECD_ECOLI	yecD	Isochorismatase family protein YecD	5	5	2.9621e+07	3.50472e+07	2.7831e+07	3.26562e+07	3.21771e+07	3.11247e+07
P0ADK0	YIAF_ECOLI	yiaF	Uncharacterized protein YiaF	10	10	9.88487e+07	9.72558e+07	9.81422e+07	1.01154e+08	9.79975e+07	1.03109e+08
P0ADK8	YIBL_ECOLI	yibL	Uncharacterized protein YibL	5	5	5.17035e+07	4.9744e+07	4.28172e+07	5.03112e+07	4.65425e+07	5.22199e+07
P0ADL3	YICN_ECOLI	yicN	Uncharacterized protein YicN	2	2	369959	414727		386466	426614	520268
P0ADN2	YIFE_ECOLI	yifE	UPF0438 protein YifE	6	6	3.77094e+07	3.9625e+07	3.72773e+07	4.03982e+07	3.92746e+07	3.77667e+07
P0ADP0	YIGB_ECOLI	yigB	Flavin mononucleotide phosphatase YigB	8	8	1.40342e+07	1.40834e+07	1.3846e+07	1.46937e+07	1.4034e+07	1.39143e+07
P0ADP7	YIGP_ECOLI	yigP	Uncharacterized protein YigP	4	4	5.94281e+06	6.42687e+06	6.17788e+06	4.78346e+06	7.26287e+06	5.60621e+06
P0ADP9	YIHD_ECOLI	yihD	Protein YihD	9	9	3.54774e+07	3.90544e+07	3.94291e+07	4.01999e+07	3.71113e+07	3.5002e+07
P0ADQ2	YIID_ECOLI	yiiD	Uncharacterized protein YiiD	6	6	2.11978e+06	2.21743e+06	2.3465e+06	2.33117e+06	2.4694e+06	2.07809e+06
P0ADQ7	YGAM_ECOLI	ygaM	Uncharacterized protein YgaM	2	2	2.54092e+07	2.55244e+07	2.29535e+07	2.63244e+07	2.49172e+07	2.61875e+07
P0ADR6	RLMM_ECOLI	rlmM	Ribosomal RNA large subunit methyltransferase M	7	7	1.22005e+07	1.08155e+07	1.16842e+07	1.13746e+07	1.09175e+07	1.19922e+07
