Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj1.mzML
P0ACP5	P0ACP5		gntR		663994	742248	718212	674163	739105	742566
P0ACP7	P0ACP7		purR		5.24491e+06	5.42688e+06	5.43923e+06	5.3858e+06	5.21459e+06	5.24625e+06
P0ACQ4	P0ACQ4		oxyR		4.56978e+06	4.77823e+06	4.73842e+06	4.55932e+06	4.84131e+06	4.60223e+06
P0ACR4	P0ACR4		yeiE		2.72852e+06	2.7454e+06	2.67819e+06	2.68088e+06	2.77191e+06	2.77542e+06
P0ACR9	P0ACR9		mprA		1.45309e+07	1.501e+07	1.48492e+07	1.52686e+07	1.44466e+07	1.46324e+07
P0ACU0	P0ACU0		ybiH		615247	601195	652554	554819	582063	601519
P0ACU5	P0ACU5		fabR		3.05186e+06	3.09267e+06	3.00151e+06	3.00889e+06	3.0015e+06	2.99308e+06
P0ACU7	P0ACU7		yjdC		914096	735254	847141	968632	870851	876145
P0ACX5	P0ACX5		ydhZ		2.72899e+06	2.63699e+06	2.84584e+06	2.33983e+06	2.90602e+06	2.924e+06
P0ACY1	P0ACY1		ydjA		7.92697e+06	7.89251e+06	7.77276e+06	7.72656e+06	7.78026e+06	7.82458e+06
P0ACY3	P0ACY3		yeaG		1.91525e+06	1.88401e+06	1.84346e+06	1.87153e+06	1.83417e+06	1.87504e+06
P0ACY9	P0ACY9		yebG		770120	811345	862481	857498	822217	800228
P0ACZ2	P0ACZ2		etp		664860	823580	766266	748568	833899	716002
P0ACZ4	P0ACZ4		evgA		2.70102e+06	2.76718e+06	2.74373e+06	2.78225e+06	2.73903e+06	2.60816e+06
P0AD05	P0AD05		yecA		7.0873e+06	7.95789e+06	7.68389e+06	7.52281e+06	8.08778e+06	7.68131e+06
P0AD07	P0AD07		yecF		3.90442e+06	3.92384e+06	4.05151e+06	3.75691e+06	4.06441e+06	3.8068e+06
P0AD10	P0AD10		yecJ		3.25224e+06	3.223e+06	3.07542e+06	3.08811e+06	2.99894e+06	2.93984e+06
P0AD12	P0AD12		yeeZ		1.08999e+07	1.06588e+07	1.08546e+07	1.05935e+07	1.14897e+07	1.11142e+07
P0AD24	P0AD24		yejL		4.41669e+06	3.68319e+06	3.69655e+06	3.6013e+06	3.84822e+06	3.70607e+06
P0AD33	P0AD33		yfcZ		4.26447e+07	4.25175e+07	4.36082e+07	4.47018e+07	4.39103e+07	4.456e+07
P0AD44	P0AD44		yfhG		890997	916152	898201	835619	979498	985063
P0AD49	P0AD49		raiA		6.18422e+06	6.64008e+06	6.6318e+06	6.11977e+06	6.50065e+06	6.06817e+06
P0AD57	P0AD57		ispB		1.32684e+06	1.38731e+06	1.55068e+06	1.24189e+06	1.5409e+06	1.24513e+06
P0AD59	P0AD59		ivy		2.1538e+06	2.94058e+06	2.96899e+06	2.21902e+06	2.92518e+06	2.19896e+06
P0AD61	P0AD61		pykF		4.14618e+07	4.21882e+07	4.28283e+07	4.15413e+07	4.27381e+07	4.05754e+07
P0AD68	P0AD68		ftsI		447025	394218	418939	327496	414009	374373
P0ADA1	P0ADA1		tesA		853576	679425	790884	666685	819216	895654
P0ADA3	P0ADA3		nlpD		6.082e+06	5.86092e+06	6.10767e+06	6.29518e+06	6.05206e+06	6.08095e+06
P0ADA5	P0ADA5		yajG		1.87429e+07	1.8629e+07	1.84137e+07	1.86266e+07	1.82201e+07	1.79253e+07
P0ADA7	P0ADA7		osmB		2.04915e+06	2.38135e+06	2.25729e+06	2.19562e+06	2.02596e+06	2.00967e+06
P0ADB1	P0ADB1		osmE		1.84722e+07	1.93765e+07	1.95199e+07	1.9029e+07	1.98477e+07	1.9397e+07
P0ADB7	P0ADB7		ecnB		7.7994e+06	8.98764e+06	9.05935e+06	9.49886e+06	8.56406e+06	8.60164e+06
P0ADC1	P0ADC1		lptE		5.1983e+06	6.08698e+06	6.23042e+06	5.30476e+06	6.03899e+06	5.3635e+06
P0ADC3	P0ADC3		lolC		1.49845e+06	1.45733e+06	1.45922e+06	1.55912e+06	1.49237e+06	1.49589e+06
P0ADC6	P0ADC6		lptG		783126	835286	762793	788188	800577	786386
P0ADE4	P0ADE4		tamA		4.03294e+06	3.8428e+06	3.88594e+06	4.09842e+06	3.86049e+06	3.87926e+06
P0ADE6	P0ADE6		ygaU		578110	541150	576843	521754	564570	574516
P0ADE8	P0ADE8		ygfZ		6.8368e+06	7.09029e+06	6.83444e+06	6.89262e+06	6.82547e+06	6.77556e+06
P0ADF6	P0ADF6		edd		1.72036e+06	1.94038e+06	1.64088e+06	1.74608e+06	1.59678e+06	1.65342e+06
P0ADG4	P0ADG4		suhB		1.64682e+07	1.63634e+07	1.64858e+07	1.62678e+07	1.67759e+07	1.67473e+07
P0ADG7	P0ADG7		guaB		3.41247e+07	3.57219e+07	3.6422e+07	3.61655e+07	3.64612e+07	3.47788e+07
P0ADH5	P0ADH5		fimB		1.18964e+06	1.30687e+06	1.17329e+06	1.18406e+06	1.14822e+06	1.1973e+06
P0ADI4	P0ADI4		entB		841026	953340	900786	860850	983451	831003
P0ADI7	P0ADI7		yecD		8.23214e+06	8.88476e+06	8.69146e+06	8.32665e+06	8.20411e+06	8.26313e+06
P0ADK0	P0ADK0		yiaF		1.57105e+07	1.61918e+07	1.65885e+07	1.61681e+07	1.61648e+07	1.58266e+07
P0ADK8	P0ADK8		yibL		1.16134e+07	1.16347e+07	1.15046e+07	1.13871e+07	1.15555e+07	1.1018e+07
P0ADN2	P0ADN2		yifE		7.1743e+06	7.36809e+06	7.2752e+06	7.59909e+06	7.46471e+06	7.32698e+06
P0ADP0	P0ADP0		yigB		1.21359e+06	1.26132e+06	1.20648e+06	1.22923e+06	1.1587e+06	997826
P0ADP7	P0ADP7		yigP		2.31287e+06	1.637e+06	1.4389e+06	2.46048e+06	1.64083e+06	1.82132e+06
P0ADP9	P0ADP9		yihD		4.51747e+06	4.40422e+06	4.52272e+06	4.55672e+06	4.53304e+06	4.52731e+06
P0ADQ2	P0ADQ2		yiiD		6.3964e+06	5.3896e+06	5.35008e+06	6.31083e+06	4.8566e+06	4.58045e+06
P0ADQ7	P0ADQ7		ygaM		1.17762e+07	1.21085e+07	1.21194e+07	1.17867e+07	1.16394e+07	1.20379e+07
P0ADR6	P0ADR6		rlmM		3.53582e+06	3.57356e+06	3.5112e+06	3.5946e+06	3.58051e+06	3.5328e+06
P0ADR8	P0ADR8		ygdH		9.85256e+06	9.92599e+06	1.01738e+07	1.00083e+07	9.79259e+06	1.00003e+07
P0ADS2	P0ADS2		zapA		1.46659e+07	1.51269e+07	1.54548e+07	1.5098e+07	1.53772e+07	1.44105e+07
P0ADS6	P0ADS6		yggE		4.97695e+06	5.08792e+06	5.05502e+06	4.92439e+06	5.1112e+06	4.95329e+06
P0ADS9	P0ADS9		yggN		1.71402e+06	1.65044e+06	1.59259e+06	1.61482e+06	1.58878e+06	1.67046e+06
P0ADT2	P0ADT2		ygiB		681179	615698	670427	630351	724332	710020
P0ADT5	P0ADT5		ygiC		2.99269e+06	3.06417e+06	3.04012e+06	2.97473e+06	3.09869e+06	2.93458e+06
P0ADT8	P0ADT8		ygiM		3.79175e+06	3.90166e+06	3.7674e+06	3.76677e+06	3.6556e+06	3.62673e+06
P0ADU2	P0ADU2		ygiN		5.13304e+06	6.37393e+06	6.1716e+06	5.26052e+06	6.56493e+06	5.51142e+06
P0ADU5	P0ADU5		ygiW		6.75129e+06	6.85516e+06	6.78002e+06	6.82281e+06	6.6843e+06	7.01558e+06
P0ADV1	P0ADV1		lptA		3.40762e+06	3.5751e+06	3.48507e+06	3.50335e+06	3.43701e+06	3.45687e+06
P0ADV5	P0ADV5		yhbW		1.20137e+06	1.14901e+06	1.0844e+06	1.19885e+06	1.17249e+06	1.22185e+06
P0ADV7	P0ADV7		mlaC		1.05481e+07	1.07773e+07	1.0554e+07	1.05571e+07	1.09564e+07	1.02327e+07
P0ADW3	P0ADW3		yhcB		2.93971e+07	3.02954e+07	3.12589e+07	2.93116e+07	3.11156e+07	2.85819e+07
P0ADW8	P0ADW8		yheV		1.29505e+06	1.2558e+06	1.2321e+06	1.39151e+06	1.23267e+06	1.29063e+06
P0ADX1	P0ADX1		yhfA		2.52346e+06	2.18384e+06	2.29481e+06	2.31725e+06	2.24967e+06	2.34382e+06
P0ADY1	P0ADY1		ppiD		2.2912e+07	2.29812e+07	2.30467e+07	2.30381e+07	2.3215e+07	2.28648e+07
P0ADY3	P0ADY3		rplN		4.74398e+07	4.93584e+07	5.03873e+07	4.78325e+07	5.05376e+07	4.73167e+07
P0ADY7	P0ADY7		rplP		4.31635e+07	4.59272e+07	4.59854e+07	4.35321e+07	4.59172e+07	4.23007e+07
P0ADZ0	P0ADZ0		rplW		9.28036e+06	8.48211e+06	8.63285e+06	8.47951e+06	8.71169e+06	8.63402e+06
P0ADZ4	P0ADZ4		rpsO		1.28571e+08	1.29396e+08	1.29824e+08	1.24833e+08	1.27423e+08	1.25194e+08
P0ADZ7	P0ADZ7		yajC		1.51912e+07	1.62469e+07	1.6511e+07	1.48812e+07	1.73375e+07	1.46959e+07
P0AE01	P0AE01		trmJ		4.25504e+06	4.12328e+06	4.2041e+06	4.29693e+06	4.14055e+06	3.94169e+06
P0AE06	P0AE06		acrA		1.73161e+07	1.73287e+07	1.72396e+07	1.72689e+07	1.73758e+07	1.75076e+07
P0AE08	P0AE08		ahpC		3.44065e+07	3.57549e+07	3.62871e+07	3.53018e+07	3.57947e+07	3.44593e+07
P0AE12	P0AE12		amn		1.11124e+06	1.10962e+06	1.11248e+06	1.17267e+06	1.12519e+06	1.03724e+06
P0AE18	P0AE18		map		9.88154e+06	1.04968e+07	1.02326e+07	1.01169e+07	1.04006e+07	1.01483e+07
P0AE22	P0AE22		aphA		2.07341e+06	2.12458e+06	2.16479e+06	2.0762e+06	2.18762e+06	2.13037e+06
P0AE39	P0AE39		ypdB		1.32826e+06	1.31533e+06	1.29978e+06	1.36341e+06	1.29369e+06	1.23954e+06
P0AE45	P0AE45		ytfL		544679	519964	484819	553816	466229	524550
P0AE48	P0AE48		ytfP		3.89117e+06	3.89337e+06	3.82655e+06	3.77834e+06	3.92351e+06	3.87419e+06
P0AE52	P0AE52		bcp		1.92154e+07	1.90655e+07	1.91033e+07	1.94606e+07	1.86446e+07	1.88086e+07
P0AE60	P0AE60		cedA		1.04972e+06	1.16918e+06	1.22263e+06	1.16003e+06	1.01588e+06	1.08288e+06
P0AE67	P0AE67		cheY		1.35537e+06	1.49876e+06	1.56091e+06	1.42756e+06	1.52762e+06	1.38024e+06
P0AE70	P0AE70		mazF		3.67072e+06	3.19401e+06	3.32006e+06	3.48093e+06	3.16403e+06	3.58956e+06
P0AE74	P0AE74		citT		847505	780249	806682	841766	772264	734563
P0AE78	P0AE78		corC		9.61194e+06	9.47558e+06	9.60965e+06	9.33132e+06	8.94424e+06	9.36964e+06
P0AE82	P0AE82		cpxA		1.73663e+06	1.66118e+06	1.65365e+06	1.63622e+06	1.64964e+06	1.73507e+06
P0AE85	P0AE85		cpxP		834598	799202	826531	818053	776608	729638
P0AE88	P0AE88		cpxR		4.52555e+06	4.64214e+06	4.59312e+06	4.49427e+06	4.66685e+06	4.64854e+06
P0AE91	P0AE91		creA		3.57227e+06	3.30484e+06	3.4636e+06	3.45634e+06	3.56509e+06	3.61493e+06
P0AEA8	P0AEA8		cysG		1.9634e+06	1.69273e+06	1.75452e+06	1.81931e+06	1.93119e+06	2.05974e+06
P0AEB2	P0AEB2		dacA		7.60626e+06	7.69938e+06	7.81368e+06	7.61369e+06	8.06375e+06	7.75354e+06
P0AEB7	P0AEB7		yoaB		9.75782e+06	1.10766e+07	1.04371e+07	9.19187e+06	1.02033e+07	9.67654e+06
P0AEC0	P0AEC0		yoaE		436497	424616	512309	431020	411255	421632
P0AEC3	P0AEC3		arcB		852180	832866	831240	826904	929559	912787
P0AED0	P0AED0		uspA		9.2707e+06	1.0312e+07	1.05993e+07	9.30544e+06	1.037e+07	9.53524e+06
P0AED5	P0AED5		uvrY		3.70788e+06	3.48738e+06	3.74928e+06	3.65273e+06	3.99502e+06	3.72649e+06
P0AED7	P0AED7		dapE		4.99183e+06	4.82797e+06	5.00171e+06	5.16458e+06	5.06277e+06	5.19609e+06
P0AED9	P0AED9		dcm		311668	357962	358857	349356	350201	400282
P0AEE1	P0AEE1		dcrB		7.12233e+06	7.31047e+06	7.36289e+06	6.73713e+06	7.94702e+06	7.35071e+06
P0AEE5	P0AEE5		mglB		2.0162e+06	2.13759e+06	2.01411e+06	2.15932e+06	2.20403e+06	2.02961e+06
P0AEF4	P0AEF4		dpiA		2.12506e+06	2.20538e+06	2.10691e+06	2.18565e+06	2.22547e+06	2.29296e+06
P0AEG4	P0AEG4		dsbA		5.48614e+06	5.35223e+06	5.4871e+06	5.47938e+06	5.44277e+06	5.34866e+06
P0AEG6	P0AEG6		dsbC		1.6343e+06	1.81987e+06	1.92232e+06	1.64959e+06	1.94778e+06	1.85445e+06
P0AEH5	P0AEH5		elaB		6.94597e+06	6.90659e+06	6.9056e+06	7.25904e+06	7.14431e+06	7.44314e+06
P0AEI1	P0AEI1		miaB		9.76039e+06	9.96187e+06	9.97458e+06	9.91707e+06	9.75041e+06	9.72645e+06
P0AEI4	P0AEI4		rimO		5.01022e+06	5.05258e+06	5.12721e+06	5.11701e+06	5.1616e+06	5.02584e+06
P0AEI6	P0AEI6		nudJ		2.70484e+06	2.79041e+06	2.73312e+06	2.71068e+06	2.76399e+06	2.73092e+06
P0AEK2	P0AEK2		fabG		8.21911e+07	8.71587e+07	8.88917e+07	8.2218e+07	8.6363e+07	8.13156e+07
P0AEK4	P0AEK4		fabI		5.65171e+07	6.24986e+07	6.10921e+07	5.72246e+07	5.98401e+07	5.51487e+07
P0AEL6	P0AEL6		fepB		3.37615e+06	3.5e+06	3.51024e+06	3.74084e+06	3.45159e+06	3.43285e+06
P0AEM0	P0AEM0		fkpB		1.76643e+06	1.74022e+06	1.80103e+06	1.90666e+06	1.70598e+06	1.82542e+06
P0AEM4	P0AEM4		flgM		2.10634e+06	2.23714e+06	2.13781e+06	2.39713e+06	2.12122e+06	2.12515e+06
P0AEM6	P0AEM6		fliA		2.75899e+06	2.71484e+06	2.64709e+06	2.67839e+06	2.58217e+06	2.68798e+06
P0AEM9	P0AEM9		fliY		7.11125e+06	7.26141e+06	7.274e+06	6.999e+06	7.11507e+06	6.99668e+06
P0AEN1	P0AEN1		fre		9.64913e+06	9.11321e+06	9.27487e+06	9.23541e+06	8.97268e+06	9.58731e+06
P0AEN4	P0AEN4		ftsL		1.10659e+06	1.04846e+06	1.04944e+06	958599	1.02204e+06	1.02935e+06
P0AEN8	P0AEN8		fucU		4.85008e+06	4.65155e+06	4.73234e+06	4.72938e+06	4.57879e+06	4.61744e+06
P0AEP3	P0AEP3		galU		5.92358e+07	6.35865e+07	6.52545e+07	6.02604e+07	6.63471e+07	6.09154e+07
P0AEQ3	P0AEQ3		glnH		8.60892e+06	8.73535e+06	8.62612e+06	8.52406e+06	8.91555e+06	8.78968e+06
P0AEQ6	P0AEQ6		glnP		1.55976e+06	1.3466e+06	1.26754e+06	1.4551e+06	1.48592e+06	1.50667e+06
P0AES0	P0AES0		gsp		1.78668e+06	1.84229e+06	1.87314e+06	1.73954e+06	1.79522e+06	1.80402e+06
P0AES2	P0AES2		gudD		1.7325e+06	1.68932e+06	1.69604e+06	1.73408e+06	1.72667e+06	1.69459e+06
P0AES4	P0AES4		gyrA		1.40582e+07	1.42403e+07	1.43423e+07	1.40023e+07	1.4027e+07	1.40551e+07
P0AES6	P0AES6		gyrB		9.37749e+06	9.5995e+06	9.57667e+06	9.4925e+06	9.53194e+06	9.4184e+06
P0AES9	P0AES9		hdeA		7.2276e+06	7.04941e+06	7.00776e+06	7.69289e+06	6.64649e+06	6.72694e+06
P0AET2	P0AET2		hdeB		1.28706e+07	1.63774e+07	1.45364e+07	1.26461e+07	1.54458e+07	1.23313e+07
P0AET8	P0AET8		hdhA		1.38748e+06	1.32219e+06	1.26766e+06	1.42109e+06	1.33612e+06	1.25731e+06
P0AEU0	P0AEU0		hisJ		3.53235e+06	3.60889e+06	3.49191e+06	3.39521e+06	3.58098e+06	3.17013e+06
P0AEU7	P0AEU7		skp		2.36784e+07	2.56105e+07	2.56807e+07	2.44894e+07	2.57495e+07	2.29922e+07
P0AEV4	P0AEV4		hycA		1.2631e+06	903131	761156	942423	1.06046e+06	999570
P0AEV7	P0AEV7		hycH		1.15706e+06	1.15163e+06	1.10556e+06	1.10024e+06	1.06934e+06	843511
P0AEV9	P0AEV9		hycI		319761	416444	384805	315647	476409	336119
P0AEW6	P0AEW6		gsk		2.70957e+06	2.72817e+06	2.6335e+06	2.65895e+06	2.61007e+06	2.63192e+06
P0AEW9	P0AEW9		fruK		1.77886e+07	1.73766e+07	1.70793e+07	1.71623e+07	1.65836e+07	1.69697e+07
P0AEX5	P0AEX5		prkB		1.58948e+06	1.57605e+06	1.71902e+06	1.5663e+06	1.53514e+06	1.57189e+06
P0AEX9	P0AEX9		malE		6.89902e+06	6.83384e+06	6.67817e+06	6.9366e+06	6.96863e+06	7.06296e+06
P0AEY3	P0AEY3		mazG		1.54519e+06	1.57906e+06	1.54906e+06	1.60579e+06	1.59152e+06	1.53944e+06
P0AEY5	P0AEY5		mdaB		2.00514e+06	1.70908e+06	1.91749e+06	1.80611e+06	2.1284e+06	2.19178e+06
P0AEZ3	P0AEZ3		minD		1.38948e+07	1.36584e+07	1.37481e+07	1.35926e+07	1.36392e+07	1.36871e+07
P0AEZ9	P0AEZ9		moaB		9.30378e+06	9.40178e+06	9.28792e+06	9.10616e+06	9.45406e+06	9.26676e+06
P0AF03	P0AF03		mog		1.30232e+07	1.26246e+07	1.2899e+07	1.24087e+07	1.27542e+07	1.25959e+07
P0AF08	P0AF08		mrp		4.16877e+06	4.32347e+06	4.23052e+06	4.24192e+06	3.99517e+06	4.24947e+06
P0AF12	P0AF12		mtnN		2.46303e+07	2.39509e+07	2.46473e+07	2.53399e+07	2.4656e+07	2.45423e+07
P0AF18	P0AF18		nagA		3.58213e+06	3.49369e+06	3.66497e+06	3.48676e+06	3.66626e+06	3.4912e+06
P0AF20	P0AF20		nagC		1.342e+06	1.30175e+06	1.3164e+06	1.40149e+06	1.38804e+06	1.35725e+06
P0AF24	P0AF24		nagD		1.9352e+06	2.12191e+06	2.10112e+06	1.93348e+06	1.91117e+06	1.89683e+06
P0AF28	P0AF28		narL		6.70004e+06	6.94731e+06	6.86394e+06	6.69528e+06	7.07681e+06	6.74251e+06
P0AF36	P0AF36		zapB		6.16812e+06	6.77346e+06	6.68158e+06	6.3204e+06	6.64799e+06	6.05156e+06
P0AF48	P0AF48		yjbQ		996146	1.33742e+06	1.10402e+06	1.08382e+06	1.03866e+06	1.13039e+06
P0AF50	P0AF50		yjbR		6.40531e+06	6.40228e+06	6.11221e+06	6.4474e+06	6.50219e+06	6.48966e+06
P0AF63	P0AF63		nsrR		1.32077e+06	1.46325e+06	1.34065e+06	1.30752e+06	1.45942e+06	1.2425e+06
P0AF67	P0AF67		yjeE		3.6856e+06	3.79224e+06	3.69324e+06	3.88994e+06	3.47655e+06	3.64416e+06
P0AF70	P0AF70		yjeI		6.22926e+06	1.23359e+07	1.29053e+07	6.4639e+06	1.3796e+07	6.53467e+06
P0AF90	P0AF90		rraB		6.99912e+06	6.86496e+06	6.88808e+06	7.06289e+06	6.53904e+06	6.98515e+06
P0AF93	P0AF93		ridA		1.26514e+08	1.2023e+08	1.23182e+08	1.25008e+08	1.20802e+08	1.25124e+08
P0AF96	P0AF96		tabA		2.92807e+06	2.78221e+06	2.98477e+06	2.88494e+06	2.91742e+06	2.9691e+06
P0AF98	P0AF98		lptF		1.04245e+06	1.12595e+06	1.13383e+06	1.06253e+06	1.05785e+06	1.05615e+06
P0AFA7	P0AFA7		nhaB		338576	380967	398660	408974	369141	436431
P0AFB1	P0AFB1		nlpI		1.55004e+06	1.58576e+06	1.56225e+06	1.59409e+06	1.66596e+06	1.66728e+06
P0AFB8	P0AFB8		glnG		5.56057e+06	5.85737e+06	5.72987e+06	5.61894e+06	5.68313e+06	5.70468e+06
P0AFC0	P0AFC0		nudB		495560	415035	529651	469301	502233	548484
P0AFC3	P0AFC3		nuoA		2.1225e+06	2.17883e+06	2.27762e+06	2.06841e+06	2.24709e+06	2.19464e+06
P0AFC7	P0AFC7		nuoB		8.06665e+06	9.85608e+06	9.56705e+06	7.83256e+06	1.00647e+07	8.61085e+06
P0AFD1	P0AFD1		nuoE		6.17826e+06	6.3522e+06	6.30153e+06	6.24515e+06	6.2896e+06	6.08927e+06
P0AFD4	P0AFD4		nuoH		2.75621e+06	2.53238e+06	2.48684e+06	2.54061e+06	2.51066e+06	2.80569e+06
P0AFD6	P0AFD6		nuoI		8.61057e+06	8.59446e+06	8.63345e+06	8.83883e+06	8.66905e+06	8.82741e+06
P0AFF2	P0AFF2		nupC		473387	582077	513480	437188	621698	461770
P0AFF6	P0AFF6		nusA		1.39154e+07	1.45719e+07	1.44501e+07	1.4042e+07	1.45107e+07	1.39449e+07
P0AFG0	P0AFG0		nusG		1.60048e+07	1.72109e+07	1.6827e+07	1.57828e+07	1.66235e+07	1.57593e+07
P0AFG3	P0AFG3		sucA		8.53697e+06	8.57356e+06	8.54262e+06	8.52028e+06	8.64515e+06	8.50212e+06
P0AFG6	P0AFG6		sucB		8.08741e+06	8.3189e+06	8.11518e+06	8.05823e+06	8.3605e+06	7.94006e+06
P0AFG8	P0AFG8		aceE		1.18885e+08	1.18522e+08	1.18216e+08	1.16908e+08	1.1811e+08	1.17757e+08
P0AFH8	P0AFH8		osmY		2.46415e+07	2.4618e+07	2.52118e+07	2.60214e+07	2.43539e+07	2.35288e+07
P0AFI0	P0AFI0		oxc		1.1243e+06	1.15726e+06	1.11018e+06	1.17079e+06	1.16311e+06	1.15181e+06
P0AFI2	P0AFI2		parC		3.85993e+06	3.90285e+06	3.80549e+06	3.82704e+06	3.88742e+06	3.8584e+06
P0AFI7	P0AFI7		pdxH		7.44397e+06	7.65474e+06	7.79026e+06	7.50685e+06	7.73572e+06	7.40503e+06
P0AFJ1	P0AFJ1		phnA		2.09691e+06	2.16616e+06	2.13054e+06	2.07918e+06	2.01146e+06	2.03978e+06
P0AFJ7	P0AFJ7		pitA		1.65928e+06	1.77662e+06	1.83674e+06	1.74583e+06	1.8715e+06	1.76596e+06
P0AFK0	P0AFK0		pmbA		6.16674e+06	6.30498e+06	6.33282e+06	6.12242e+06	6.41078e+06	6.13586e+06
P0AFK9	P0AFK9		potD		5.32486e+06	5.12139e+06	5.19384e+06	5.30279e+06	5.23377e+06	5.21795e+06
P0AFL3	P0AFL3		ppiA		6.64568e+06	6.30265e+06	6.26797e+06	6.68096e+06	6.30046e+06	6.43925e+06
P0AFL6	P0AFL6		ppx		1.52826e+06	1.47707e+06	1.52735e+06	1.5516e+06	1.52764e+06	1.54496e+06
P0AFM2	P0AFM2		proX		1.51615e+06	1.42493e+06	1.50222e+06	1.52022e+06	1.49596e+06	1.40339e+06
P0AFM6	P0AFM6		pspA		3.64271e+06	3.77618e+06	3.85848e+06	3.70557e+06	3.68698e+06	3.55002e+06
P0AFM9	P0AFM9		pspB		663323	886423	799391	674878	780716	788016
P0AFP4	P0AFP4		ybbO		849352	845709	893492	870466	887717	858121
P0AFP6	P0AFP6		ybgI		9.38694e+06	9.42637e+06	9.60895e+06	9.2591e+06	9.59939e+06	9.41604e+06
P0AFQ7	P0AFQ7		ycfH		5.22045e+06	5.16877e+06	5.16176e+06	5.06964e+06	5.16123e+06	5.11562e+06
P0AFR4	P0AFR4		yciO		6.13435e+06	6.35496e+06	6.49056e+06	6.57533e+06	6.31956e+06	6.2025e+06
P0AFU8	P0AFU8		ribC		9.4378e+06	9.17926e+06	9.19758e+06	9.27668e+06	9.13479e+06	9.08934e+06
P0AFW0	P0AFW0		rfaH		1.5454e+06	1.35726e+06		1.76362e+06	1.753e+06	
P0AFW8	P0AFW8		rof		2.96794e+06	2.96299e+06	2.98021e+06	2.95589e+06	2.9208e+06	2.82213e+06
P0AFX0	P0AFX0		hpf		923727	770696	669759	851450	888993	869982
P0AFX4	P0AFX4		rsd		441655	312627	396326	521358	365171	513218
P0AFX7	P0AFX7		rseA		1.63902e+06	1.78728e+06	1.55915e+06	1.67425e+06	1.68855e+06	1.71384e+06
P0AFX9	P0AFX9		rseB		2.90328e+06	2.76912e+06	2.86212e+06	2.90067e+06	2.86404e+06	2.87437e+06
P0AFY8	P0AFY8		seqA		9.20022e+06	9.42119e+06	9.33794e+06	9.42808e+06	9.68996e+06	9.32902e+06
P0AFZ1	P0AFZ1		sseB		2.40113e+06	2.34862e+06	2.32265e+06	2.38429e+06	2.40754e+06	2.40634e+06
P0AFZ3	P0AFZ3		sspB		8.35657e+06	8.23887e+06	8.16198e+06	8.39572e+06	8.42883e+06	8.30178e+06
P0AG00	P0AG00		wzzE		3.13936e+06	3.17081e+06	3.2438e+06	3.16307e+06	3.16364e+06	3.1951e+06
P0AG07	P0AG07		rpe		1.08817e+07	1.15325e+07	1.20616e+07	1.09704e+07	1.21772e+07	1.11781e+07
P0AG14	P0AG14		sohB		2.12604e+06	2.14131e+06	2.09674e+06	2.14401e+06	2.27665e+06	2.14547e+06
P0AG16	P0AG16		purF		928933	952647	1.0047e+06	1.01031e+06	927469	1.04994e+06
P0AG18	P0AG18		purE		1.1712e+06	1.17013e+06	1.13766e+06	1.16694e+06	1.26007e+06	1.22425e+06
P0AG20	P0AG20		relA		2.01917e+06	2.07833e+06	2.05804e+06	2.07663e+06	2.00872e+06	2.02316e+06
P0AG24	P0AG24		spoT		2.88567e+06	2.71855e+06	2.78217e+06	2.89814e+06	2.77382e+06	2.85951e+06
P0AG27	P0AG27		yibN		2.11866e+07	2.11558e+07	2.12326e+07	2.02641e+07	2.10442e+07	2.09469e+07
P0AG30	P0AG30		rho		3.28258e+07	3.21784e+07	3.29284e+07	3.27815e+07	3.30639e+07	3.3092e+07
P0AG40	P0AG40		ribF		2.42501e+06	2.37152e+06	2.38913e+06	2.37973e+06	2.38373e+06	2.39521e+06
P0AG44	P0AG44		rplQ		2.14982e+08	2.88268e+08	2.83989e+08	2.29627e+08	2.86032e+08	2.17618e+08
P0AG48	P0AG48		rplU		7.32777e+07	7.02064e+07	7.07531e+07	7.02178e+07	6.96854e+07	7.11822e+07
P0AG51	P0AG51		rpmD		5.96783e+07	6.09385e+07	6.18392e+07	6.00379e+07	5.98951e+07	5.9398e+07
P0AG55	P0AG55		rplF		2.02852e+08	2.07672e+08	2.06925e+08	1.97906e+08	2.07591e+08	1.97302e+08
P0AG59	P0AG59		rpsN		2.52837e+07	2.57193e+07	2.55981e+07	2.46745e+07	2.53881e+07	2.4997e+07
P0AG63	P0AG63		rpsQ		2.51784e+08	2.62803e+08	2.64789e+08	2.60881e+08	2.63154e+08	2.56785e+08
P0AG67	P0AG67		rpsA		3.16072e+08	3.30999e+08	3.31294e+08	3.23667e+08	3.32402e+08	3.2155e+08
