Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj1r.mzML
DECOY_sp|P08200|IDH_ECOLI Isocitrate dehydrogenase [NADP] OS=Escherichia coli (strain K12) GN=icd PE=1 SV=1	DECOY_sp|P08200|IDH_ECOLI Isocitrate dehydrogenase [NADP] OS=Escherichia coli (strain K12) GN=icd PE=1 SV=1				7.46422e+06	7.21199e+06	7.03968e+06	7.39847e+06	7.41422e+06	7.03142e+06
DECOY_sp|P0AA95|YACC_ECOLI Uncharacterized protein YacC OS=Escherichia coli (strain K12) GN=yacC PE=4 SV=1	DECOY_sp|P0AA95|YACC_ECOLI Uncharacterized protein YacC OS=Escherichia coli (strain K12) GN=yacC PE=4 SV=1				2.40279e+07	2.41074e+07	2.32034e+07	2.40774e+07	2.30881e+07	2.27829e+07
DECOY_sp|P0AAI3|FTSH_ECOLI ATP-dependent zinc metalloprotease FtsH OS=Escherichia coli (strain K12) GN=ftsH PE=1 SV=1	DECOY_sp|P0AAI3|FTSH_ECOLI ATP-dependent zinc metalloprotease FtsH OS=Escherichia coli (strain K12) GN=ftsH PE=1 SV=1				1.51401e+06	1.60276e+06	1.39301e+06	1.2442e+06	1.32771e+06	1.60105e+06
DECOY_sp|P0ABI8|CYOB_ECOLI Ubiquinol oxidase subunit 1 OS=Escherichia coli (strain K12) GN=cyoB PE=1 SV=1	DECOY_sp|P0ABI8|CYOB_ECOLI Ubiquinol oxidase subunit 1 OS=Escherichia coli (strain K12) GN=cyoB PE=1 SV=1				1.10043e+06	1.13254e+06	1.03027e+06	1.02893e+06	1.03506e+06	1.30554e+06
DECOY_sp|P11988|BGLB_ECOLI 6-phospho-beta-glucosidase BglB OS=Escherichia coli (strain K12) GN=bglB PE=1 SV=2	DECOY_sp|P11988|BGLB_ECOLI 6-phospho-beta-glucosidase BglB OS=Escherichia coli (strain K12) GN=bglB PE=1 SV=2				615226				544072	
DECOY_sp|P75750|YBGQ_ECOLI Uncharacterized outer membrane usher protein YbgQ OS=Escherichia coli (strain K12) GN=ybgQ PE=3 SV=2	DECOY_sp|P75750|YBGQ_ECOLI Uncharacterized outer membrane usher protein YbgQ OS=Escherichia coli (strain K12) GN=ybgQ PE=3 SV=2				985869	785272	907427	925807	820976	688099
DECOY_sp|P77348|MPPA_ECOLI Periplasmic murein peptide-binding protein OS=Escherichia coli (strain K12) GN=mppA PE=1 SV=2	DECOY_sp|P77348|MPPA_ECOLI Periplasmic murein peptide-binding protein OS=Escherichia coli (strain K12) GN=mppA PE=1 SV=2				1.8804e+06	2.00105e+06	1.79038e+06	1.81688e+06	1.9543e+06	2.03898e+06
DECOY_sp|P77366|PGMB_ECOLI Beta-phosphoglucomutase OS=Escherichia coli (strain K12) GN=ycjU PE=1 SV=1	DECOY_sp|P77366|PGMB_ECOLI Beta-phosphoglucomutase OS=Escherichia coli (strain K12) GN=ycjU PE=1 SV=1				2.96675e+06	3.0039e+06	2.75431e+06	2.82787e+06	2.91709e+06	
O00762ups|UBE2C_HUMAN_UPS Ubiquitin-conjugating enzyme E2 C (Chain 1-179, N-terminal His tag)- Homo sapiens (Human)	O00762ups|UBE2C_HUMAN_UPS Ubiquitin-conjugating enzyme E2 C (Chain 1-179, N-terminal His tag)- Homo sapiens (Human)				2.73707e+06	2.71483e+06	769145	716690	714658	2.42332e+06
O76070ups|SYUG_HUMAN_UPS Gamma-synuclein (Chain 1-127) - Homo sapiens (Human)	O76070ups|SYUG_HUMAN_UPS Gamma-synuclein (Chain 1-127) - Homo sapiens (Human)				4.48764e+06	4.38634e+06	1.33337e+06	1.49182e+06	1.32087e+06	4.17699e+06
P00167ups|CYB5_HUMAN_UPS Cytochrome b5 (Chain 1-134, N-terminal His tag) - Homo sapiens (Human)	P00167ups|CYB5_HUMAN_UPS Cytochrome b5 (Chain 1-134, N-terminal His tag) - Homo sapiens (Human)				4.0106e+06	4.12416e+06	1.6069e+06	1.60778e+06	1.58772e+06	3.86613e+06
P00350	P00350		gnd		3.52049e+07	3.51481e+07	3.49287e+07	3.50251e+07	3.43729e+07	3.51741e+07
P00363	P00363		frdA		4.88136e+07	4.86646e+07	4.83333e+07	4.88423e+07	4.80969e+07	4.63349e+07
P00370	P00370		gdhA		1.97636e+06	1.88092e+06	1.90724e+06	1.90412e+06	1.90364e+06	1.96682e+06
P00393	P00393		ndh		5.43228e+06	5.4331e+06	5.32708e+06	5.1146e+06	5.32168e+06	5.37472e+06
P00441ups|SODC_HUMAN_UPS Superoxide dismutase [Cu-Zn] (Chain 2-154) - Homo sapiens (Human)	P00441ups|SODC_HUMAN_UPS Superoxide dismutase [Cu-Zn] (Chain 2-154) - Homo sapiens (Human)				2.16146e+06	2.19189e+06	743884	675620	856115	1.86617e+06
P00448	P00448		sodA		3.70071e+06	3.72493e+06	3.71972e+06	3.60074e+06	3.60158e+06	3.58349e+06
P00452	P00452		nrdA		9.86058e+06	9.87748e+06	9.80376e+06	9.74177e+06	9.72458e+06	9.56859e+06
P00490	P00490		malP		5.50798e+06	5.55459e+06	5.58044e+06	5.48053e+06	5.52897e+06	5.6597e+06
P00509	P00509		aspC		1.91133e+07	1.9065e+07	1.90656e+07	1.88575e+07	1.88761e+07	1.84357e+07
P00547	P00547		thrB		1.56714e+06	1.63847e+06	1.67367e+06	1.64688e+06	1.60016e+06	1.47214e+06
P00550	P00550		mtlA		3.41536e+06	3.57268e+06	3.33294e+06	3.2787e+06	3.37817e+06	2.90307e+06
P00561	P00561		thrA		2.50533e+06	2.50111e+06	2.61523e+06	2.67689e+06	2.57011e+06	2.56344e+06
P00562	P00562		metL		2.89288e+06	3.02783e+06	2.89841e+06	3.02938e+06	2.84755e+06	3.20766e+06
P00579	P00579		rpoD		8.30153e+06	8.39892e+06	8.52845e+06	8.23883e+06	8.2181e+06	8.02657e+06
P00582	P00582		polA		3.34781e+06	3.27571e+06	3.31312e+06	3.27328e+06	3.37533e+06	3.24719e+06
P00709ups|LALBA_HUMAN_UPS Alpha-lactalbumin (Chain 20-142) - Homo sapiens (Human)	P00709ups|LALBA_HUMAN_UPS Alpha-lactalbumin (Chain 20-142) - Homo sapiens (Human)				1.4522e+06	1.42681e+06	690666	589651	728981	1.04556e+06
P00803	P00803		lepB		4.15104e+06	4.42148e+06	4.69154e+06	4.21091e+06	4.02172e+06	4.38477e+06
P00805	P00805		ansB		1.1976e+07	1.20814e+07	1.23755e+07	1.25293e+07	1.24879e+07	1.0711e+07
P00811	P00811		ampC		906368	936190	902322	995955	872659	810224
P00864	P00864		ppc		1.13441e+07	1.14424e+07	1.14416e+07	1.13243e+07	1.11793e+07	1.11715e+07
P00887	P00887		aroH		1.43378e+06	1.36991e+06	1.13594e+06	1.40009e+06	1.32556e+06	1.65041e+06
P00888	P00888		aroF		1.99191e+06	1.98578e+06	1.99701e+06	1.89941e+06	1.9487e+06	1.88364e+06
P00915ups|CAH1_HUMAN_UPS Carbonic anhydrase 1 (Chain 2-261) - Homo sapiens (Human)	P00915ups|CAH1_HUMAN_UPS Carbonic anhydrase 1 (Chain 2-261) - Homo sapiens (Human)				1.18443e+07	1.25383e+07	4.71939e+06	4.05643e+06	4.11082e+06	1.17389e+07
P00918ups|CAH2_HUMAN_UPS Carbonic anhydrase 2 (Chain 2-260) - Homo sapiens (Human)	P00918ups|CAH2_HUMAN_UPS Carbonic anhydrase 2 (Chain 2-260) - Homo sapiens (Human)				5.01115e+06	5.14424e+06	1.47575e+06	1.48972e+06	1.42e+06	5.10059e+06
P00926	P00926		dsdA		1.3584e+06	1.41076e+06	1.28473e+06	1.22967e+06	1.19939e+06	1.10515e+06
P00934	P00934		thrC		4.59117e+06	4.40524e+06	4.41095e+06	4.2612e+06	4.32769e+06	4.28702e+06
P00946	P00946		manA		1.07255e+07	1.10137e+07	1.13831e+07	1.12032e+07	1.11214e+07	1.13061e+07
P00954	P00954		trpS		1.43451e+07	1.36577e+07	1.38109e+07	1.34303e+07	1.36092e+07	1.38555e+07
P00956	P00956		ileS		2.642e+07	2.63156e+07	2.59421e+07	2.67219e+07	2.61894e+07	2.48783e+07
P00957	P00957		alaS		1.6144e+07	1.60222e+07	1.58948e+07	1.57076e+07	1.58171e+07	1.44749e+07
P00959	P00959		metG		1.82542e+07	1.81022e+07	1.77938e+07	1.77116e+07	1.78946e+07	1.73701e+07
P00960	P00960		glyQ		4.44102e+06	4.5369e+06	4.35709e+06	4.19712e+06	4.3433e+06	4.6715e+06
P00961	P00961		glyS		1.15908e+07	1.1784e+07	1.14193e+07	1.16056e+07	1.15323e+07	1.08878e+07
P00962	P00962		glnS		1.03851e+07	1.05156e+07	1.04781e+07	1.03213e+07	1.04546e+07	9.42909e+06
P00963	P00963		asnA		1.76966e+07	1.77076e+07	1.73308e+07	1.74498e+07	1.73137e+07	1.66758e+07
P00968	P00968		carB		4.29821e+06	4.24962e+06	4.34946e+06	4.34199e+06	4.35039e+06	4.59663e+06
P01008ups|ANT3_HUMAN_UPS Antithrombin-III (Chain 33-464) - Homo sapiens (Human)	P01008ups|ANT3_HUMAN_UPS Antithrombin-III (Chain 33-464) - Homo sapiens (Human)				5.53635e+06	5.24124e+06	1.56813e+06	1.61519e+06	1.52013e+06	5.05955e+06
P01031ups|CO5_HUMAN_UPS Complement C5 (C5a anaphylatoxin) (Chain 678-751) - Homo sapiens (Human)	P01031ups|CO5_HUMAN_UPS Complement C5 (C5a anaphylatoxin) (Chain 678-751) - Homo sapiens (Human)				5.64501e+06	5.23885e+06	1.61048e+06	1.51416e+06	1.43224e+06	5.41044e+06
P01112ups|RASH_HUMAN_UPS GTPase HRas (Chain 1-189) - Homo sapiens (Human)	P01112ups|RASH_HUMAN_UPS GTPase HRas (Chain 1-189) - Homo sapiens (Human)				8.43657e+06	8.77695e+06	2.84491e+06	3.21801e+06	3.07053e+06	8.18741e+06
P01127ups|PDGFB_HUMAN_UPS Platelet-derived growth factor B chain (Chain 82-190) - Homo sapiens (Human)	P01127ups|PDGFB_HUMAN_UPS Platelet-derived growth factor B chain (Chain 82-190) - Homo sapiens (Human)				1.82186e+07	1.81689e+07	4.9287e+06	5.03329e+06	4.99574e+06	1.75938e+07
P01133ups|EGF_HUMAN_UPS Pro-Epidermal growth factor (EGF) (Chain 971-1023) - Homo sapiens (Human)	P01133ups|EGF_HUMAN_UPS Pro-Epidermal growth factor (EGF) (Chain 971-1023) - Homo sapiens (Human)				4.87237e+06	4.7099e+06	1.98204e+06	1.86728e+06	1.98948e+06	5.2844e+06
P01344ups|IGF2_HUMAN_UPS Insulin-like growth factor II (Chain 25-91) - Homo sapiens (Human)	P01344ups|IGF2_HUMAN_UPS Insulin-like growth factor II (Chain 25-91) - Homo sapiens (Human)				7.74963e+06	7.85214e+06	2.02296e+06	2.00679e+06	2.11677e+06	8.5786e+06
P01375ups|TNFA_HUMAN_UPS Tumor necrosis factor, soluble form (Chain 77-233) - Homo sapiens (Human)	P01375ups|TNFA_HUMAN_UPS Tumor necrosis factor, soluble form (Chain 77-233) - Homo sapiens (Human)				1.47406e+06	1.55001e+06	347156	396543	414339	1.53882e+06
P01579ups|IFNG_HUMAN_UPS Interferon Gamma (Chain 23-166) - Homo sapiens (Human)	P01579ups|IFNG_HUMAN_UPS Interferon Gamma (Chain 23-166) - Homo sapiens (Human)				6.08741e+06	5.98342e+06	1.64689e+06	1.65784e+06	1.67198e+06	5.94111e+06
P02144ups|MYG_HUMAN_UPS Myoglobin (Chain 2-154) - Homo sapiens (Human)	P02144ups|MYG_HUMAN_UPS Myoglobin (Chain 2-154) - Homo sapiens (Human)				5.38206e+06	5.68191e+06	1.29224e+06	1.31958e+06	1.30692e+06	5.31843e+06
P02358	P02358		rpsF		1.186e+08	1.16106e+08	1.16394e+08	1.19319e+08	1.22834e+08	8.6769e+07
P02359	P02359		rpsG		1.17311e+08	1.1744e+08	1.15092e+08	1.14579e+08	1.13456e+08	1.09176e+08
P02413	P02413		rplO		1.22149e+08	1.18918e+08	1.23282e+08	1.24226e+08	1.21965e+08	1.04927e+08
P02753ups|RETBP_HUMAN_UPS Retinol-binding protein 4 (Chain 19-201) - Homo sapiens (Human)	P02753ups|RETBP_HUMAN_UPS Retinol-binding protein 4 (Chain 19-201) - Homo sapiens (Human)				873230	783350	643872	486908	488800	719917
P02768ups|ALBU_HUMAN_UPS Serum albumin (Chain 26-609) - Homo sapiens (Human)	P02768ups|ALBU_HUMAN_UPS Serum albumin (Chain 26-609) - Homo sapiens (Human)				1.10858e+07	1.09278e+07	3.07801e+06	3.20581e+06	3.18833e+06	1.09785e+07
P02787ups|TRFE_HUMAN_UPS Serotransferrin (Chain 20-698) - Homo sapiens (Human)	P02787ups|TRFE_HUMAN_UPS Serotransferrin (Chain 20-698) - Homo sapiens (Human)				9.02175e+06	8.83413e+06	2.80096e+06	2.72087e+06	2.80042e+06	8.54242e+06
P02788ups|TRFL_HUMAN_UPS Lactotransferrin (Chain 20-710) - Homo sapiens (Human)	P02788ups|TRFL_HUMAN_UPS Lactotransferrin (Chain 20-710) - Homo sapiens (Human)				5.78221e+06	5.91381e+06	1.86678e+06	1.80375e+06	1.79995e+06	5.9865e+06
P02918	P02918		mrcA		1.012e+06	1.00706e+06	910742	1.05967e+06	1.06378e+06	1.0178e+06
P02919	P02919		mrcB		1.72562e+06	1.58824e+06	1.68366e+06	1.70582e+06	1.72219e+06	1.65289e+06
P02925	P02925		rbsB		8.60304e+06	8.65047e+06	8.68935e+06	8.74556e+06	8.7817e+06	8.90496e+06
P02930	P02930		tolC		2.08486e+07	2.09555e+07	2.1763e+07	2.09801e+07	2.18204e+07	2.17393e+07
P02931	P02931		ompF		3.64767e+07	3.66589e+07	3.70215e+07	3.66241e+07	3.69991e+07	3.90343e+07
P02942	P02942		tsr		1.44658e+07	1.41509e+07	1.42439e+07	1.4289e+07	1.3997e+07	1.38159e+07
P02943	P02943		lamB		1.52898e+06	1.55951e+06	1.51006e+06	1.52688e+06	1.46755e+06	1.5023e+06
P03004	P03004		dnaA		2.1567e+06	2.23752e+06	2.41988e+06	2.49573e+06	2.2978e+06	2.36247e+06
P03018	P03018		uvrD		1.79044e+06	1.84512e+06	1.70793e+06	1.73676e+06	1.74102e+06	2.13953e+06
P03817	P03817		mioC		7.62029e+06	7.9816e+06	8.07886e+06	8.38452e+06	8.19137e+06	7.35715e+06
P03841	P03841		malM		9.64459e+06	9.81802e+06	1.00162e+07	1.01138e+07	1.06122e+07	9.6017e+06
P04036	P04036		dapB		4.5639e+06	4.57701e+06	4.72084e+06	4.80154e+06	4.66127e+06	4.14296e+06
P04040ups|CATA_HUMAN_UPS Catalase (Chain 2-527) - Homo sapiens (Human)	P04040ups|CATA_HUMAN_UPS Catalase (Chain 2-527) - Homo sapiens (Human)				1.36161e+06	1.41846e+06	568584	583916	478175	1.32253e+06
P04079	P04079		guaA		1.96445e+07	1.96775e+07	1.94538e+07	2.00072e+07	1.96673e+07	1.86853e+07
P04335	P04335		frsA		4.31905e+06	4.52037e+06	4.40502e+06	4.59184e+06	4.4653e+06	4.19118e+06
P04425	P04425		gshB		1.41241e+07	1.40694e+07	1.43099e+07	1.43447e+07	1.43403e+07	1.36599e+07
P04693	P04693		tyrB		3.82584e+06	3.92848e+06	3.99026e+06	3.86271e+06	3.98284e+06	4.31775e+06
P04805	P04805		gltX		2.4467e+07	2.50263e+07	2.45721e+07	2.46063e+07	2.47449e+07	2.49722e+07
P04825	P04825		pepN		1.58709e+07	1.59926e+07	1.57878e+07	1.57746e+07	1.54127e+07	1.44022e+07
P04846	P04846		nlpA		3.16313e+06	3.06183e+06	3.15012e+06	3.1257e+06	3.29447e+06	3.14079e+06
P04949	P04949		fliC		3.66003e+07	3.61457e+07	4.07799e+07	3.85121e+07	4.18019e+07	3.35222e+07
P04951	P04951		kdsB		5.63444e+06	5.43362e+06	5.54536e+06	5.54607e+06	5.65668e+06	5.87758e+06
P04982	P04982		rbsD		1.13248e+06	1.11045e+06	1.21918e+06	1.15641e+06	1.22016e+06	1.06847e+06
P04995	P04995		sbcB		1.20598e+07	1.23098e+07	1.21697e+07	1.21452e+07	1.24163e+07	1.22463e+07
P05020	P05020		pyrC		3.22241e+06	3.23096e+06	3.11517e+06	3.2437e+06	3.12419e+06	3.11384e+06
P05041	P05041		pabB		1.36752e+07	1.47485e+07	1.52431e+07	1.42919e+07	1.44794e+07	1.4486e+07
P05055	P05055		pnp		3.73861e+07	3.72439e+07	3.73351e+07	3.71812e+07	3.67977e+07	3.40805e+07
P05100	P05100		tag		1.56142e+06	1.6878e+06	1.53265e+06	1.40716e+06	1.56648e+06	1.65026e+06
P05194	P05194		aroD		1.1448e+06	1.21183e+06	1.20014e+06	1.12932e+06	1.0654e+06	1.17957e+06
P05413ups|FABPH_HUMAN_UPS Fatty acid-binding protein, heart (Chain 2-133) - Homo sapiens (Human)	P05413ups|FABPH_HUMAN_UPS Fatty acid-binding protein, heart (Chain 2-133) - Homo sapiens (Human)				6.13263e+06	6.2838e+06	2.05021e+06	2.31854e+06	1.92011e+06	5.49654e+06
P05458	P05458		ptrA		861082	809257	814629	840072	828784	905305
P05459	P05459		pdxB		6.08012e+06	6.05793e+06	6.20141e+06	6.15465e+06	6.10393e+06	5.83407e+06
P05637	P05637		apaH		1.51959e+06	1.55158e+06	1.63605e+06	1.72024e+06	1.71527e+06	1.40353e+06
P05719	P05719		hsdS		1.20294e+06	1.16423e+06	1.25778e+06	1.3e+06	1.16719e+06	1.20986e+06
P05791	P05791		ilvD		2.82089e+06	2.85952e+06	2.89681e+06	2.67688e+06	2.82143e+06	2.97504e+06
P05793	P05793		ilvC		7.82583e+06	7.45333e+06	7.3085e+06	7.44133e+06	7.39648e+06	7.08359e+06
P05825	P05825		fepA		1.91931e+06	1.96436e+06	2.07378e+06	2.05978e+06	2.02637e+06	1.86826e+06
P05852	P05852		gcp		2.70506e+06	2.75545e+06	2.68395e+06	2.74023e+06	2.7672e+06	2.9677e+06
P06129	P06129		btuB		1.54396e+07	1.53079e+07	1.53224e+07	1.48751e+07	1.47109e+07	1.44724e+07
P06149	P06149		dld		6.8543e+06	6.88163e+06	6.81451e+06	6.7426e+06	6.61478e+06	5.93262e+06
P06282	P06282		cdh		1.04565e+06	1.02711e+06	1.05286e+06	1.05883e+06	990136	1.03386e+06
P06396ups|GELS_HUMAN_UPS Gelsolin (Chain 28-782) - Homo sapiens (Human)	P06396ups|GELS_HUMAN_UPS Gelsolin (Chain 28-782) - Homo sapiens (Human)				1.82585e+06	1.91751e+06	642624	691045	681919	1.94746e+06
P06610	P06610		btuE		8.82011e+06	8.66463e+06	8.83651e+06	8.98022e+06	8.50347e+06	7.7858e+06
P06612	P06612		topA		5.83966e+06	5.61206e+06	5.77506e+06	5.6394e+06	5.69597e+06	5.88037e+06
P06616	P06616		era		3.82675e+06	3.83991e+06	3.89444e+06	3.69621e+06	3.83212e+06	3.4737e+06
P06709	P06709		birA		932368	983874	970559	1.00202e+06	991869	1.00004e+06
P06710	P06710		dnaX		1.11804e+06	1.13057e+06	1.08757e+06	1.10296e+06	1.20065e+06	1.05295e+06
P06715	P06715		gor		3.50598e+06	3.52539e+06	3.39804e+06	3.50174e+06	3.41638e+06	3.37902e+06
P06732ups|KCRM_HUMAN_UPS Creatine kinase M-type (Chain 1-381) - Homo sapiens (Human)	P06732ups|KCRM_HUMAN_UPS Creatine kinase M-type (Chain 1-381) - Homo sapiens (Human)				2.59652e+06	2.6533e+06	858891	784285	767845	2.82029e+06
P06846	P06846		ebgR		1.47386e+06	1.46809e+06	1.54254e+06	1.18449e+06	1.33229e+06	1.25743e+06
P06959	P06959		aceF		6.63447e+07	6.56998e+07	6.52939e+07	6.4943e+07	6.52285e+07	6.0745e+07
P06961	P06961		cca		1.14553e+06	1.05722e+06	1.07119e+06	1.14633e+06	1.1353e+06	1.24138e+06
P06968	P06968		dut		8.13873e+06	8.04955e+06	8.25199e+06	8.12048e+06	8.20219e+06	7.89024e+06
P06971	P06971		fhuA		1.351e+07	1.36529e+07	1.33679e+07	1.35481e+07	1.34234e+07	1.31005e+07
P06974	P06974		fliM		1.49272e+06	1.53137e+06	1.46089e+06	1.51093e+06	1.47151e+06	1.27428e+06
P06983	P06983		hemC		9.94119e+06	1.02314e+07	1.03986e+07	1.04055e+07	1.06868e+07	9.24493e+06
P06986	P06986		hisC		3.07804e+06	3.19352e+06	3.07182e+06	3.03085e+06	3.04313e+06	3.20429e+06
P06987	P06987		hisB		1.11583e+06	1.13648e+06	1.12489e+06	1.20991e+06	1.20495e+06	1.19392e+06
P06988	P06988		hisD		3.2926e+06	3.50003e+06	3.58615e+06	3.725e+06	3.89905e+06	3.00975e+06
P06992	P06992		rsmA		2.20802e+06	2.27433e+06	2.21635e+06	1.92369e+06	2.01528e+06	2.0109e+06
P06996	P06996		ompC		2.07401e+08	2.0501e+08	1.99788e+08	2.01747e+08	2.06152e+08	1.87274e+08
P06999	P06999		pfkB		1.60046e+06	1.66381e+06	1.66558e+06	1.68355e+06	1.72823e+06	1.67873e+06
P07000	P07000		pldB		504601	510670	552002	556518	524306	518229
P07001	P07001		pntA		3.34253e+06	3.34802e+06	3.22692e+06	3.00254e+06	3.26449e+06	3.27556e+06
P07003	P07003		poxB		2.926e+06	2.98083e+06	2.85573e+06	2.73735e+06	2.90852e+06	2.84486e+06
P07004	P07004		proA		2.45663e+07	2.43429e+07	2.42463e+07	2.47452e+07	2.40835e+07	2.3063e+07
P07012	P07012		prfB		8.61337e+06	8.44338e+06	8.46041e+06	8.67072e+06	8.53197e+06	8.05889e+06
P07014	P07014		sdhB		1.58348e+06	1.61587e+06	1.59165e+06	1.63962e+06	1.63354e+06	1.54887e+06
P07017	P07017		tar		3.41698e+06	3.54449e+06	3.50835e+06	3.39684e+06	3.42922e+06	3.18734e+06
P07021	P07021		yfiB		1.55228e+06	1.50638e+06	1.44133e+06	1.48143e+06	1.50683e+06	1.34603e+06
P07023	P07023		tyrA		2.44976e+06	2.44524e+06	2.57937e+06	2.437e+06	2.36793e+06	2.58639e+06
P07024	P07024		ushA		4.71389e+06	4.84271e+06	4.74982e+06	4.68472e+06	4.91047e+06	4.99492e+06
P07026	P07026		sdiA		1.65434e+06	1.73382e+06	1.71644e+06	1.62604e+06	1.73346e+06	2.03537e+06
P07118	P07118		valS		2.28548e+07	2.27844e+07	2.26263e+07	2.29808e+07	2.26924e+07	2.10715e+07
P07330	P07330		cheB		1.52367e+06	1.57228e+06	1.55589e+06	1.42483e+06	1.55804e+06	1.62008e+06
P07363	P07363		cheA		5.69544e+06	5.64074e+06	5.70487e+06	5.75554e+06	5.91534e+06	5.49021e+06
P07395	P07395		pheT		1.47803e+07	1.49705e+07	1.47587e+07	1.45563e+07	1.45985e+07	1.45039e+07
P07604	P07604		tyrR		1.92624e+06	1.86521e+06	2.00967e+06	2.11885e+06	2.01498e+06	1.99449e+06
P07639	P07639		aroB		3.18938e+06	3.18169e+06	3.26758e+06	3.14284e+06	3.27486e+06	2.74959e+06
P07649	P07649		truA		1.8916e+06	1.92516e+06	1.89243e+06	1.86297e+06	1.91205e+06	2.07964e+06
P07650	P07650		deoA		6.09436e+06	6.18135e+06	5.92561e+06	5.70241e+06	6.03797e+06	5.78701e+06
P07658	P07658		fdhF		933894	883063	870842	949405	947071	935547
P07762	P07762		glgB		3.59547e+06	3.80179e+06	3.79365e+06	3.87748e+06	3.81611e+06	3.84873e+06
P07813	P07813		leuS		1.43967e+07	1.43319e+07	1.42767e+07	1.48263e+07	1.43847e+07	1.35515e+07
P07821	P07821		fhuC		550521	541064	599827	528040	566013	519988
P07862	P07862		ddlB		5.60502e+06	5.71519e+06	5.75622e+06	5.51281e+06	5.61342e+06	5.32137e+06
P07913	P07913		tdh		4.37484e+06	4.14727e+06	4.09388e+06	4.03199e+06	4.07788e+06	4.07002e+06
P08178	P08178		purM		1.78935e+06	1.74373e+06	1.71233e+06	1.66551e+06	1.54993e+06	1.53229e+06
P08179	P08179		purN		967711	1.04891e+06	1.03757e+06	956187	1.02059e+06	830650
P08189	P08189		fimF		933993	849991	1.00685e+06	919027	963240	754811
P08190	P08190		fimG		2.03791e+06	1.99019e+06	1.79757e+06	2.01782e+06	1.92368e+06	1.46502e+06
P08191	P08191		fimH		2.89638e+06	2.97988e+06	2.89339e+06	2.93066e+06	2.90196e+06	3.04765e+06
P08192	P08192		folC		2.51905e+06	2.49399e+06	2.54302e+06	2.49648e+06	2.54463e+06	2.64251e+06
P08200	P08200		icd		2.48941e+07	2.40146e+07	2.40558e+07	2.46988e+07	2.34103e+07	2.11045e+07
P08201	P08201		nirB		5.68769e+06	5.66242e+06	5.6991e+06	5.51136e+06	5.58438e+06	5.99259e+06
P08244	P08244		pyrF		9.06266e+06	9.18862e+06	9.23206e+06	9.46562e+06	9.28474e+06	9.70517e+06
P08245	P08245		yciH		709421	663903	705088	724418	716280	648905
P08263ups|GSTA1_HUMAN_UPS Glutathione S-transferase A1 (Chain 2-222) - Homo sapiens (Human)	P08263ups|GSTA1_HUMAN_UPS Glutathione S-transferase A1 (Chain 2-222) - Homo sapiens (Human)				4.70979e+06	4.72723e+06	1.49021e+06	1.39967e+06	1.67073e+06	4.1209e+06
P08312	P08312		pheS		1.28829e+07	1.27154e+07	1.2787e+07	1.27484e+07	1.28141e+07	1.12767e+07
P08331	P08331		cpdB		2.39616e+06	2.4124e+06	2.54156e+06	2.36872e+06	2.51847e+06	2.5104e+06
P08337	P08337		mutT		1.11593e+06	1.11715e+06	855923	914783	920165	1.04191e+06
P08373	P08373		murB		1.81473e+06	1.77789e+06	1.78339e+06	1.86501e+06	1.70772e+06	1.90638e+06
P08390	P08390		usg		3.92098e+07	4.04358e+07	4.33052e+07	4.41577e+07	4.2223e+07	3.7419e+07
P08395	P08395		sppA		2.1593e+06	2.00244e+06	2.0777e+06	2.07365e+06	2.03696e+06	2.07983e+06
P08506	P08506		dacC		6.40003e+06	6.51672e+06	6.611e+06	6.62183e+06	6.55365e+06	6.35237e+06
P08622	P08622		dnaJ		5.90113e+06	5.89284e+06	5.86234e+06	5.84972e+06	5.89468e+06	5.85049e+06
P08660	P08660		lysC		2.46061e+06	2.48458e+06	2.42239e+06	2.35104e+06	2.37542e+06	2.8062e+06
P08758ups|ANXA5_HUMAN_UPS Annexin A5 (Chain 2-320) - Homo sapiens (Human)	P08758ups|ANXA5_HUMAN_UPS Annexin A5 (Chain 2-320) - Homo sapiens (Human)				3.15051e+06	3.16475e+06	891116	847334	722735	3.36571e+06
P08839	P08839		ptsI		3.33112e+07	3.29574e+07	3.21514e+07	3.30267e+07	3.29993e+07	3.13635e+07
P08956	P08956		hsdR		2.12777e+06	2.25037e+06	2.25855e+06	2.23969e+06	2.2203e+06	2.17611e+06
P08957	P08957		hsdM		9.44296e+06	9.43846e+06	9.45042e+06	9.67804e+06	9.60722e+06	9.09499e+06
P09029	P09029		purK		1.30787e+06	1.2825e+06	1.1134e+06	1.17511e+06	1.13969e+06	1.37359e+06
P09030	P09030		xthA		3.78273e+06	3.79148e+06	3.77233e+06	3.67094e+06	3.83588e+06	3.65401e+06
