Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj1.mzML
P0A6I3	P0A6I3		coaA		3.33526e+06	3.33876e+06	3.39508e+06	3.21638e+06	3.34278e+06	3.60599e+06
P0A6I6	P0A6I6		coaD		1.18163e+06	1.21815e+06	1.20388e+06	1.21783e+06	1.1319e+06	1.17803e+06
P0A6I9	P0A6I9		coaE		1.27803e+06	1.06954e+06	1.20378e+06	1.13043e+06	1.0007e+06	1.28933e+06
P0A6J1	P0A6J1		cysC		1.31117e+06	1.24463e+06	1.25423e+06	1.28033e+06	1.24116e+06	1.33511e+06
P0A6J8	P0A6J8		ddlA		1.52554e+07	1.48123e+07	1.48347e+07	1.47539e+07	1.47246e+07	1.47562e+07
P0A6K1	P0A6K1		dapF		630024	520707	496460	558475	448254	576353
P0A6K3	P0A6K3		def		1.39853e+07	1.35914e+07	1.40181e+07	1.39073e+07	1.37486e+07	1.4055e+07
P0A6K6	P0A6K6		deoB		1.7302e+07	1.79904e+07	1.77127e+07	1.72367e+07	1.80289e+07	1.76242e+07
P0A6L0	P0A6L0		deoC		1.33072e+07	1.31671e+07	1.31929e+07	1.30913e+07	1.3397e+07	1.30906e+07
P0A6L2	P0A6L2		dapA		4.14525e+07	4.31566e+07	4.25425e+07	4.29304e+07	4.265e+07	4.16807e+07
P0A6L4	P0A6L4		nanA		170891	157966	166271	133087	170360	160940
P0A6L7	P0A6L7		uxaB		1.68723e+06	1.62731e+06	1.69202e+06	1.56467e+06	1.51084e+06	1.58431e+06
P0A6L9	P0A6L9		hscB		4.58987e+06	4.95114e+06	4.77397e+06	4.70842e+06	5.02753e+06	5.01952e+06
P0A6M4	P0A6M4		dtd		2.22617e+06	1.83769e+06	2.25527e+06	2.14028e+06	2.29156e+06	2.16894e+06
P0A6M8	P0A6M8		fusA		1.06418e+08	1.1285e+08	1.12701e+08	1.07832e+08	1.11522e+08	1.06157e+08
P0A6N4	P0A6N4		efp		5.3247e+07	5.25467e+07	5.38903e+07	5.28254e+07	5.41871e+07	5.25235e+07
P0A6N8	P0A6N8		yeiP		1.42213e+07	1.42852e+07	1.43384e+07	1.47822e+07	1.43095e+07	1.38129e+07
P0A6P1	P0A6P1		tsf		2.58728e+08	2.73338e+08	2.7449e+08	2.60654e+08	2.7188e+08	2.56824e+08
P0A6P5	P0A6P5		der		4.7414e+06	4.68962e+06	4.72798e+06	4.80438e+06	4.76929e+06	4.6997e+06
P0A6P7	P0A6P7		engB		8.40176e+06	8.38832e+06	8.43395e+06	8.24038e+06	8.60678e+06	8.49785e+06
P0A6P9	P0A6P9		eno		1.60007e+08	1.69721e+08	1.68827e+08	1.61666e+08	1.67808e+08	1.60089e+08
P0A6Q3	P0A6Q3		fabA		1.29797e+07	1.30697e+07	1.30588e+07	1.33035e+07	1.32832e+07	1.27564e+07
P0A6Q6	P0A6Q6		fabZ		2.59091e+07	2.49963e+07	2.48985e+07	2.55176e+07	2.62757e+07	2.56481e+07
P0A6R0	P0A6R0		fabH		1.7177e+07	1.76942e+07	1.77527e+07	1.72453e+07	1.77222e+07	1.7484e+07
P0A6R3	P0A6R3		fis		5.2391e+06	5.29606e+06	5.49285e+06	5.72082e+06	5.42143e+06	5.17908e+06
P0A6S0	P0A6S0		flgH		2.436e+06	2.36523e+06	2.37247e+06	2.43955e+06	2.30611e+06	2.29724e+06
P0A6S7	P0A6S7		gpsA		4.9316e+06	4.74231e+06	4.58956e+06	4.70803e+06	4.56959e+06	4.57747e+06
P0A6T1	P0A6T1		pgi		2.89821e+07	3.0285e+07	3.00898e+07	2.94891e+07	3.02983e+07	2.94293e+07
P0A6T3	P0A6T3		galK		3.00838e+06	3.07819e+06	3.15351e+06	3.02294e+06	2.97093e+06	2.87681e+06
P0A6T5	P0A6T5		folE		4.46484e+06	4.31788e+06	4.11642e+06	4.30695e+06	4.24613e+06	4.42569e+06
P0A6T9	P0A6T9		gcvH		1.21906e+06	1.28658e+06	1.29254e+06	1.20615e+06	1.36986e+06	1.30856e+06
P0A6U3	P0A6U3		mnmG		6.73096e+06	6.62454e+06	6.79662e+06	6.73153e+06	6.62532e+06	6.67314e+06
P0A6U5	P0A6U5		rsmG		7.03605e+06	6.98332e+06	6.871e+06	6.95123e+06	7.09024e+06	6.96508e+06
P0A6U8	P0A6U8		glgA		2.9894e+06	3.03054e+06	3.02356e+06	2.91965e+06	2.93955e+06	2.9228e+06
P0A6V1	P0A6V1		glgC		8.31382e+06	7.62862e+06	7.84612e+06	7.84533e+06	8.07289e+06	7.93853e+06
P0A6V8	P0A6V8		glk		1.00206e+07	1.00622e+07	1.00159e+07	1.00547e+07	9.67647e+06	9.77644e+06
P0A6W5	P0A6W5		greA		2.33652e+07	2.28232e+07	2.28048e+07	2.29672e+07	2.28427e+07	2.29578e+07
P0A6W9	P0A6W9		gshA		4.55904e+06	4.67681e+06	4.59694e+06	4.60529e+06	4.5656e+06	4.6681e+06
P0A6X3	P0A6X3		hfq		743723	729808	826156	710013	733432	657824
P0A6X7	P0A6X7		ihfA		4.78353e+07	4.69422e+07	4.54477e+07	4.7033e+07	4.49152e+07	4.84768e+07
P0A6Y1	P0A6Y1		ihfB		8.27384e+06	9.47478e+06	9.33878e+06	8.59215e+06	8.67213e+06	7.52467e+06
P0A6Y5	P0A6Y5		hslO		6.59908e+06	6.6272e+06	6.62227e+06	6.76892e+06	6.63839e+06	6.6623e+06
P0A6Y8	P0A6Y8		dnaK		4.32773e+07	4.44883e+07	4.43839e+07	4.38095e+07	4.44362e+07	4.28806e+07
P0A6Z1	P0A6Z1		hscA		5.18772e+06	4.80488e+06	4.76791e+06	5.10725e+06	4.80054e+06	4.87482e+06
P0A6Z3	P0A6Z3		htpG		2.60635e+07	2.66866e+07	2.66064e+07	2.65407e+07	2.6624e+07	2.62906e+07
P0A6Z6	P0A6Z6		nikR		2.03152e+06	2.05492e+06	1.86276e+06	2.00549e+06	1.9789e+06	1.95772e+06
P0A705	P0A705		infB		2.30195e+07	2.30792e+07	2.31834e+07	2.29218e+07	2.33753e+07	2.29165e+07
P0A707	P0A707		infC		4.68976e+07	4.89276e+07	4.88241e+07	4.82627e+07	4.85309e+07	4.61728e+07
P0A715	P0A715		kdsA		2.16242e+07	2.26189e+07	2.24137e+07	2.19271e+07	2.25477e+07	2.13852e+07
P0A717	P0A717		prs		2.77892e+07	3.22741e+07	3.24469e+07	2.88227e+07	3.20943e+07	2.79013e+07
P0A720	P0A720		tmk		2.69451e+06	2.68006e+06	2.67201e+06	2.70604e+06	2.64881e+06	2.77763e+06
P0A722	P0A722		lpxA		8.12571e+06	8.10036e+06	8.17543e+06	8.57817e+06	8.00492e+06	7.87845e+06
P0A729	P0A729		yceF		2.28126e+06	2.30347e+06	2.22444e+06	2.25756e+06	2.32815e+06	2.40231e+06
P0A731	P0A731		mgsA		3.60153e+06	3.92425e+06	3.99311e+06	4.11526e+06	3.39901e+06	3.61066e+06
P0A734	P0A734		minE		2.49292e+07	2.4103e+07	2.40698e+07	2.4185e+07	2.50294e+07	2.50264e+07
P0A738	P0A738		moaC		978506	1.05078e+06	1.08622e+06	1.0526e+06	1.05107e+06	988237
P0A744	P0A744		msrA		6.08729e+06	5.59227e+06	5.51086e+06	5.79587e+06	5.64536e+06	5.7732e+06
P0A746	P0A746		msrB		1.77544e+06	1.85313e+06	2.01404e+06	1.80821e+06	2.01641e+06	1.77148e+06
P0A749	P0A749		murA		8.52283e+06	8.59273e+06	8.59214e+06	8.29427e+06	8.78455e+06	8.90598e+06
P0A752	P0A752		nadD		543792	511085	535671	530369	547022	497855
P0A759	P0A759		nagB		4.06504e+06	4.03532e+06	3.96501e+06	4.03807e+06	4.22918e+06	3.76581e+06
P0A763	P0A763		ndk		1.37954e+07	1.40584e+07	1.41788e+07	1.41997e+07	1.41256e+07	1.39995e+07
P0A780	P0A780		nusB		1.36005e+07	1.28422e+07	1.30125e+07	1.30722e+07	1.2784e+07	1.31593e+07
P0A784	P0A784		orn		3.19901e+06	3.2513e+06	3.26378e+06	3.15159e+06	3.20543e+06	3.19064e+06
P0A786	P0A786		pyrB		2.33914e+06	2.38066e+06	2.36761e+06	2.39687e+06	2.32765e+06	2.37573e+06
P0A790	P0A790		panD		6.44328e+06	6.3872e+06	6.38876e+06	6.13335e+06	6.82701e+06	6.49522e+06
P0A794	P0A794		pdxJ		6.45345e+06	6.28152e+06	6.43095e+06	6.457e+06	6.46371e+06	6.40217e+06
P0A796	P0A796		pfkA		2.08255e+07	2.3353e+07	2.30859e+07	2.10412e+07	2.37229e+07	2.17095e+07
P0A799	P0A799		pgk		2.36576e+08	2.45963e+08	2.47987e+08	2.3777e+08	2.39801e+08	2.33471e+08
P0A7A2	P0A7A2		gpmB		2.58092e+06	2.64342e+06	2.47006e+06	2.50365e+06	2.30362e+06	2.28813e+06
P0A7A5	P0A7A5		pcm		720754	797557	841545	750777	743336	751235
P0A7A7	P0A7A7		plsB		2.94401e+06	2.97147e+06	2.89486e+06	2.91665e+06	2.98691e+06	3.00427e+06
P0A7A9	P0A7A9		ppa		8.89846e+07	8.95896e+07	8.80949e+07	8.9553e+07	8.71145e+07	8.7663e+07
P0A7B1	P0A7B1		ppk		1.29885e+06	1.42702e+06	1.29681e+06	1.37283e+06	1.29748e+06	1.30102e+06
P0A7B5	P0A7B5		proB		4.25381e+06	4.30561e+06	4.42199e+06	4.5054e+06	4.5426e+06	4.36197e+06
P0A7B8	P0A7B8		hslV		1.50354e+07	1.4084e+07	1.38131e+07	1.44115e+07	1.42145e+07	1.37483e+07
P0A7C2	P0A7C2		lexA		4.55446e+06	4.61213e+06	4.6594e+06	4.53032e+06	4.57469e+06	4.60004e+06
P0A7C6	P0A7C6		pepE		5.67295e+06	5.51135e+06	5.53158e+06	5.70908e+06	5.57904e+06	5.31263e+06
P0A7D1	P0A7D1		pth		5.11881e+06	5.7728e+06	5.44338e+06	5.31555e+06	5.39771e+06	4.99345e+06
P0A7D4	P0A7D4		purA		2.17922e+07	2.15558e+07	2.12369e+07	2.15002e+07	2.13559e+07	2.09292e+07
P0A7D7	P0A7D7		purC		7.15183e+06	7.12144e+06	7.1866e+06	7.04796e+06	7.21451e+06	7.18927e+06
P0A7E1	P0A7E1		pyrD		7.14632e+06	6.94505e+06	7.0216e+06	6.95486e+06	7.33194e+06	6.887e+06
P0A7E3	P0A7E3		pyrE		5.16905e+06	5.21141e+06	5.20175e+06	5.23565e+06	5.33821e+06	5.13465e+06
P0A7E5	P0A7E5		pyrG		1.53015e+07	1.51502e+07	1.50085e+07	1.5044e+07	1.53128e+07	1.53872e+07
P0A7E9	P0A7E9		pyrH		6.18437e+06	7.02035e+06	7.37302e+06	6.81092e+06	7.90505e+06	6.55042e+06
P0A7F3	P0A7F3		pyrI		1.85032e+06	1.8131e+06	1.88793e+06	1.80442e+06	1.88849e+06	1.86313e+06
P0A7F6	P0A7F6		speD		1.94057e+06	1.81514e+06	1.90027e+06	1.96206e+06	1.92223e+06	1.91954e+06
P0A7F9	P0A7F9		queA		3.28344e+06	3.55349e+06	3.54951e+06	3.45673e+06	3.47445e+06	3.36325e+06
P0A7G2	P0A7G2		rbfA		2.22648e+07	2.33775e+07	2.31624e+07	2.1358e+07	2.28779e+07	2.20356e+07
P0A7G6	P0A7G6		recA		9.87897e+06	9.93358e+06	1.00396e+07	9.91211e+06	1.02871e+07	1.01702e+07
P0A7H6	P0A7H6		recR		829577	729359	758304	763710	796072	861627
P0A7I0	P0A7I0		prfA		3.7541e+06	3.87873e+06	3.80843e+06	3.81775e+06	3.80622e+06	3.83754e+06
P0A7I4	P0A7I4		prfC		5.18376e+06	5.45124e+06	5.39269e+06	5.0575e+06	5.52675e+06	5.01074e+06
P0A7I7	P0A7I7		ribA		8.9519e+06	8.83198e+06	8.83376e+06	9.19118e+06	8.66104e+06	8.7164e+06
P0A7J0	P0A7J0		ribB		1.26564e+07	1.30403e+07	1.32845e+07	1.29717e+07	1.34448e+07	1.30002e+07
P0A7J3	P0A7J3		rplJ		5.3972e+08	5.76932e+08	5.68472e+08	5.4332e+08	5.59174e+08	5.32583e+08
P0A7J7	P0A7J7		rplK		1.48307e+08	1.52169e+08	1.49402e+08	1.46621e+08	1.47588e+08	1.49307e+08
P0A7K2	P0A7K2		rplL		1.78526e+08	1.66147e+08	1.64579e+08	1.77394e+08	1.64246e+08	1.76374e+08
P0A7K6	P0A7K6		rplS		6.9974e+07	6.89751e+07	6.93797e+07	6.91507e+07	7.01591e+07	6.91173e+07
P0A7L0	P0A7L0		rplA		3.05781e+08	3.12189e+08	3.06925e+08	3.07531e+08	2.98449e+08	3.04064e+08
P0A7L3	P0A7L3		rplT		4.60768e+07	4.17512e+07	4.15211e+07	4.35015e+07	4.19907e+07	4.56899e+07
P0A7L8	P0A7L8		rpmA		1.88868e+08	1.89118e+08	1.83193e+08	1.91151e+08	1.87777e+08	1.89171e+08
P0A7M2	P0A7M2		rpmB		1.79996e+08	1.81098e+08	1.80624e+08	1.77409e+08	1.7409e+08	1.79927e+08
P0A7M6	P0A7M6		rpmC		2.375e+07	2.44773e+07	2.34489e+07	2.38092e+07	2.33279e+07	2.31169e+07
P0A7M9	P0A7M9		rpmE		1.04837e+08	1.08987e+08	1.08573e+08	1.06724e+08	1.10811e+08	1.04259e+08
P0A7N4	P0A7N4		rpmF		3.89378e+07	3.94532e+07	3.98739e+07	4.00134e+07	4.08322e+07	3.90165e+07
P0A7N9	P0A7N9		rpmG		1.08398e+08	1.1319e+08	1.14029e+08	1.11324e+08	1.15056e+08	1.08935e+08
P0A7P5	P0A7P5		rpmH		2.78248e+07	2.73496e+07	2.71006e+07	2.71928e+07	2.56408e+07	2.55302e+07
P0A7Q1	P0A7Q1		rpmI		1.43178e+07	1.80226e+07	1.75363e+07	1.4554e+07	1.96611e+07	1.5147e+07
P0A7R1	P0A7R1		rplI		2.19724e+08	2.23633e+08	2.21543e+08	2.18532e+08	2.23236e+08	2.18105e+08
P0A7R5	P0A7R5		rpsJ		1.78055e+08	1.80594e+08	1.79496e+08	1.76351e+08	1.73911e+08	1.71951e+08
P0A7R9	P0A7R9		rpsK		1.06096e+08	1.08858e+08	1.11471e+08	1.07661e+08	1.11867e+08	1.05203e+08
P0A7S3	P0A7S3		rpsL		7.13093e+07	6.85538e+07	6.95568e+07	6.92231e+07	6.95201e+07	6.90418e+07
P0A7S9	P0A7S9		rpsM		3.33748e+07	3.41042e+07	3.36941e+07	3.32241e+07	3.38256e+07	3.27213e+07
P0A7T3	P0A7T3		rpsP		1.42338e+08	1.49483e+08	1.46626e+08	1.43322e+08	1.46448e+08	1.39218e+08
P0A7T7	P0A7T7		rpsR		4.29206e+07	4.1742e+07	4.31996e+07	4.32047e+07	4.35828e+07	4.27677e+07
P0A7U3	P0A7U3		rpsS		1.31376e+08	1.50259e+08	1.49298e+08	1.29465e+08	1.50285e+08	1.27682e+08
P0A7U7	P0A7U7		rpsT		2.9265e+07	3.0611e+07	3.04296e+07	2.97845e+07	2.99965e+07	2.96021e+07
P0A7V0	P0A7V0		rpsB		1.23111e+08	1.27113e+08	1.27255e+08	1.22985e+08	1.27234e+08	1.2236e+08
P0A7V3	P0A7V3		rpsC		8.0216e+07	8.11412e+07	8.13999e+07	8.10207e+07	7.74985e+07	7.90561e+07
P0A7V8	P0A7V8		rpsD		1.95829e+08	1.96956e+08	1.95906e+08	1.98114e+08	1.91604e+08	1.9037e+08
P0A7W1	P0A7W1		rpsE		1.25377e+08	1.36835e+08	1.36708e+08	1.27535e+08	1.37919e+08	1.16894e+08
P0A7W7	P0A7W7		rpsH		5.48551e+07	5.6577e+07	5.66411e+07	5.40378e+07	5.99289e+07	5.55398e+07
P0A7X3	P0A7X3		rpsI		6.70861e+07	8.11734e+07	7.94134e+07	6.85594e+07	7.92064e+07	6.51536e+07
P0A7X6	P0A7X6		rimM		5.95473e+06	5.88487e+06	5.62266e+06	5.61921e+06	5.9291e+06	5.82274e+06
P0A7Y0	P0A7Y0		rnc		9.5091e+06	9.82943e+06	9.56291e+06	9.50132e+06	9.9182e+06	9.87015e+06
P0A7Y8	P0A7Y8		rnpA		1.08778e+06	962649	1.02682e+06	984783	1.01057e+06	920408
P0A7Z0	P0A7Z0		rpiA		1.91094e+07	1.90736e+07	1.90726e+07	1.82656e+07	1.94249e+07	1.83185e+07
P0A7Z4	P0A7Z4		rpoA		1.32275e+08	1.29875e+08	1.31385e+08	1.30822e+08	1.30004e+08	1.29865e+08
P0A800	P0A800		rpoZ		5.47008e+07	5.45163e+07	5.45004e+07	5.50741e+07	5.36456e+07	5.43232e+07
P0A805	P0A805		frr		2.77902e+07	2.91879e+07	3.05634e+07	2.69165e+07	2.91592e+07	2.56678e+07
P0A809	P0A809		ruvA		665429	704447	614296	614966	599089	677904
P0A812	P0A812		ruvB		1.26365e+06	1.23872e+06	1.24004e+06	1.16081e+06	1.22773e+06	1.1689e+06
P0A817	P0A817		metK		1.7266e+07	1.72722e+07	1.76087e+07	1.72095e+07	1.77166e+07	1.71028e+07
P0A821	P0A821		selA		1.44239e+06	1.45825e+06	1.36484e+06	1.4393e+06	1.32346e+06	1.43908e+06
P0A825	P0A825		glyA		2.80436e+07	2.97335e+07	2.94369e+07	2.87637e+07	2.99829e+07	2.86946e+07
P0A832	P0A832		smpB		4.07368e+06	4.12524e+06	3.92412e+06	3.99533e+06	4.34154e+06	4.22234e+06
P0A836	P0A836		sucC		6.45969e+06	6.58515e+06	6.57246e+06	6.45888e+06	6.50895e+06	6.54968e+06
P0A840	P0A840		surE		1.68422e+06	1.62616e+06	1.64567e+06	1.66245e+06	1.77951e+06	1.70026e+06
P0A843	P0A843		tatE		7.82091e+06	8.34196e+06	8.26928e+06	9.82511e+06	8.39302e+06	8.70492e+06
P0A847	P0A847		tgt		3.03381e+06	3.19685e+06	3.18498e+06	3.10275e+06	3.11566e+06	3.01695e+06
P0A850	P0A850		tig		1.36907e+08	1.40334e+08	1.41317e+08	1.36506e+08	1.40615e+08	1.35369e+08
P0A853	P0A853		tnaA		3.61345e+06	3.57213e+06	3.58133e+06	3.63299e+06	3.70198e+06	3.58851e+06
P0A855	P0A855		tolB		1.73297e+07	1.81682e+07	1.82897e+07	1.71175e+07	1.83936e+07	1.70503e+07
P0A858	P0A858		tpiA		7.3903e+07	7.96401e+07	7.91049e+07	7.44145e+07	8.16092e+07	7.7045e+07
P0A862	P0A862		tpx		4.16241e+07	4.01974e+07	3.97223e+07	4.24708e+07	4.05854e+07	4.14077e+07
P0A867	P0A867		talA		4.58905e+06	4.55622e+06	4.60129e+06	4.55181e+06	4.5784e+06	4.45125e+06
P0A870	P0A870		talB		4.45366e+07	4.43693e+07	4.47679e+07	4.41017e+07	4.42121e+07	4.45879e+07
P0A873	P0A873		trmD		3.82827e+06	3.71715e+06	3.58443e+06	3.52643e+06	3.65715e+06	3.34344e+06
P0A877	P0A877		trpA		1.65736e+06	1.67195e+06	1.68292e+06	1.72622e+06	1.66134e+06	1.67825e+06
P0A879	P0A879		trpB		561340	452722	488504	509351	489131	529535
P0A884	P0A884		thyA		7.28558e+06	7.65343e+06	7.67994e+06	7.43526e+06	7.44794e+06	7.50615e+06
P0A887	P0A887		ubiE		9.34545e+06	9.39803e+06	9.45733e+06	9.01695e+06	9.27794e+06	9.07898e+06
P0A890	P0A890		tusA		747535	787876	845515	726197	745799	774555
P0A894	P0A894		yhbJ		1.66574e+06	1.60594e+06	1.62923e+06	1.64813e+06	1.65799e+06	1.67984e+06
P0A898	P0A898		ybeY		3.45987e+06	3.35724e+06	3.49842e+06	3.45873e+06	3.55943e+06	3.45106e+06
P0A8A0	P0A8A0		yebC		4.71243e+06	5.34735e+06	5.58117e+06	4.51809e+06	5.54001e+06	4.85376e+06
P0A8A2	P0A8A2		yeeN		8.93615e+06	9.01398e+06	8.86168e+06	8.94306e+06	8.45538e+06	8.17136e+06
P0A8A4	P0A8A4		ppsR		2.02412e+06	1.9869e+06	1.99022e+06	1.97275e+06	2.12621e+06	1.99433e+06
P0A8A8	P0A8A8		rimP		1.91719e+07	1.78614e+07	1.81068e+07	1.6571e+07	1.76652e+07	1.80065e+07
P0A8B2	P0A8B2		yfcN		1.5029e+06	1.62723e+06	1.52657e+06	1.5029e+06	1.48708e+06	1.56677e+06
P0A8B5	P0A8B5		ybaB		1.87094e+06	1.64866e+06	1.62357e+06	1.87502e+06	1.94647e+06	1.97664e+06
P0A8C4	P0A8C4		ygfB		3.01223e+06	2.9191e+06	3.06543e+06	3.02927e+06	3.09841e+06	2.90912e+06
P0A8D0	P0A8D0		nrdR		959851	1.0911e+06	1.17244e+06	1.07104e+06	1.08583e+06	1.13162e+06
P0A8D3	P0A8D3		yaiI		1.89093e+06	1.81425e+06	1.91196e+06	1.8868e+06	1.92889e+06	1.9593e+06
P0A8D6	P0A8D6		ymdB		1.6726e+06	1.79623e+06	1.70553e+06	1.6768e+06	1.60208e+06	1.63519e+06
P0A8E1	P0A8E1		ycfP		1.39941e+07	1.39833e+07	1.3704e+07	1.33549e+07	1.44377e+07	1.39024e+07
P0A8E7	P0A8E7		yajQ		1.54199e+07	1.5836e+07	1.57427e+07	1.54323e+07	1.58247e+07	1.55067e+07
P0A8F0	P0A8F0		upp		3.31888e+07	3.199e+07	3.19148e+07	3.17681e+07	3.19814e+07	3.29473e+07
P0A8F4	P0A8F4		udk		6.95966e+06	6.97826e+06	6.85337e+06	6.57666e+06	7.03165e+06	6.72009e+06
P0A8F8	P0A8F8		uvrB		1.96948e+06	1.84685e+06	1.84711e+06	2.00493e+06	1.91188e+06	2.22382e+06
P0A8G3	P0A8G3		uxaC		1.82651e+06	1.72819e+06	1.70856e+06	1.74707e+06	1.66078e+06	1.73255e+06
P0A8G6	P0A8G6		wrbA		9.64989e+06	9.33266e+06	9.65588e+06	9.92354e+06	9.32323e+06	9.43847e+06
P0A8G9	P0A8G9		xseB		8.98711e+06	9.50181e+06	9.51268e+06	9.38785e+06	8.93392e+06	8.81043e+06
P0A8H8	P0A8H8		yacG		1.96571e+06	2.10972e+06	2.1098e+06	2.08059e+06	2.09886e+06	2.1682e+06
P0A8I1	P0A8I1		yqgF		1.54138e+06	1.62619e+06	1.68329e+06	1.67175e+06	1.71053e+06	1.64056e+06
P0A8I3	P0A8I3		yaaA		4.12299e+06	4.09906e+06	4.224e+06	4.03032e+06	4.18928e+06	4.22875e+06
P0A8I5	P0A8I5		trmB		6.49628e+06	6.63684e+06	6.66989e+06	6.62007e+06	6.77794e+06	6.49566e+06
P0A8I8	P0A8I8		rlmH		2.60343e+06	2.56386e+06	2.67997e+06	2.53927e+06	2.6374e+06	2.63702e+06
P0A8J2	P0A8J2		dnaT		927600	1.19929e+06	1.09132e+06	1.00101e+06	1.15728e+06	1.08722e+06
P0A8J4	P0A8J4		ybeD		1.37772e+07	1.41819e+07	1.45177e+07	1.37055e+07	1.51814e+07	1.43678e+07
P0A8J8	P0A8J8		rhlB		5.20863e+06	5.47579e+06	5.41178e+06	5.23586e+06	5.2272e+06	5.2037e+06
P0A8K1	P0A8K1		psd		4.35857e+06	4.28389e+06	4.6173e+06	4.18757e+06	4.58633e+06	4.46328e+06
P0A8K5	P0A8K5		yaeP		2.1289e+06	2.17389e+06	2.3597e+06	2.10131e+06	2.58631e+06	2.25017e+06
P0A8L1	P0A8L1		serS		3.19285e+07	3.35327e+07	3.29267e+07	3.26511e+07	3.30521e+07	3.13229e+07
P0A8M0	P0A8M0		asnS		3.25389e+07	3.22735e+07	3.21398e+07	3.25292e+07	3.22625e+07	3.21297e+07
P0A8M3	P0A8M3		thrS		1.40096e+07	1.46349e+07	1.47635e+07	1.45098e+07	1.4614e+07	1.40225e+07
P0A8M6	P0A8M6		yeeX		1.03529e+07	1.05375e+07	1.09988e+07	1.04903e+07	1.02518e+07	9.86866e+06
P0A8N0	P0A8N0		matP		378795	390956	348993	371382	402430	492518
P0A8N3	P0A8N3		lysS		3.58541e+07	3.63557e+07	3.60513e+07	3.62228e+07	3.59802e+07	3.62915e+07
P0A8N5	P0A8N5		lysU		1.97382e+07	1.96517e+07	1.95715e+07	1.92512e+07	1.95047e+07	1.9655e+07
P0A8N7	P0A8N7		epmA		3.41578e+06	3.35094e+06	3.40039e+06	3.30631e+06	3.36543e+06	3.28435e+06
P0A8P3	P0A8P3		yggX		2.58136e+07	2.69951e+07	2.66927e+07	2.60825e+07	2.68204e+07	2.63798e+07
P0A8Q0	P0A8Q0		frdC		2.11674e+06	2.06638e+06	2.086e+06	2.09235e+06	2.06581e+06	2.12893e+06
P0A8Q6	P0A8Q6		clpS		1.61497e+06	1.59007e+06	1.48387e+06	1.58824e+06	1.49288e+06	1.60002e+06
P0A8R0	P0A8R0		rraA		1.87118e+07	1.86295e+07	1.84162e+07	1.82237e+07	1.78702e+07	1.81358e+07
P0A8S1	P0A8S1		iciA		3.0525e+06	3.22752e+06	3.10753e+06	3.01747e+06	3.26649e+06	3.238e+06
P0A8T1	P0A8T1		prmA		5.76342e+06	6.27086e+06	6.07541e+06	5.56428e+06	6.17268e+06	5.95677e+06
P0A8T7	P0A8T7		rpoC		4.63082e+07	4.81308e+07	4.79921e+07	4.67962e+07	4.80975e+07	4.64018e+07
P0A8U0	P0A8U0		syd		518103	803562	768971	672873	668580	644100
P0A8U6	P0A8U6		metJ		7.71032e+06	7.93232e+06	8.22105e+06	7.87924e+06	7.93498e+06	7.99136e+06
P0A8V2	P0A8V2		rpoB		6.88747e+07	6.94703e+07	6.99834e+07	6.83656e+07	7.00588e+07	6.8571e+07
P0A8V6	P0A8V6		fadR		4.98407e+06	5.08857e+06	4.99651e+06	5.13149e+06	5.06728e+06	5.13633e+06
P0A8W0	P0A8W0		nanR		2.59487e+06	2.4951e+06	2.45717e+06	2.48716e+06	2.46371e+06	2.47604e+06
P0A8W2	P0A8W2		slyA		8.29463e+06	8.32572e+06	8.03282e+06	7.85884e+06	8.03819e+06	7.89887e+06
P0A8W5	P0A8W5		yqgE		2.79349e+06	2.9564e+06	2.80087e+06	2.76038e+06	2.7986e+06	2.81226e+06
P0A8W8	P0A8W8		yfbU		1.96485e+07	1.99972e+07	2.00881e+07	1.96952e+07	2.11007e+07	2.02843e+07
P0A8X0	P0A8X0		yjgA		6.43351e+06	6.47988e+06	6.23883e+06	6.23223e+06	6.27936e+06	6.42297e+06
P0A8X2	P0A8X2		yceI		967472	1.08512e+06	1.07972e+06	969807	1.02852e+06	1.05184e+06
P0A8Y1	P0A8Y1		yjjG		1.06732e+06	1.09797e+06	1.11639e+06	1.25614e+06	1.11782e+06	1.1407e+06
P0A8Y3	P0A8Y3		yihX		2.73988e+06	2.77637e+06	2.72014e+06	2.81714e+06	2.76436e+06	2.82303e+06
P0A8Y5	P0A8Y5		yidA		3.7748e+06	3.73065e+06	3.81098e+06	3.8027e+06	3.85741e+06	3.92163e+06
P0A8Z0	P0A8Z0		yciA		2.35578e+06	2.46709e+06	2.42109e+06	2.55016e+06	2.49155e+06	2.32422e+06
P0A8Z7	P0A8Z7		yqiA		368646	312371	426686	397149	398743	365470
