Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj1.mzML
P0A879	P0A879		trpB		1.77487e+06	1.57938e+06	1.63435e+06	1.86192e+06	1.74684e+06	1.83615e+06
P0A881	P0A881		trpR		1.99143e+06	2.11864e+06	1.92168e+06	1.91445e+06	1.8022e+06	2.02378e+06
P0A884	P0A884		thyA		4.29502e+06	4.55128e+06	4.49526e+06	4.40874e+06	4.47064e+06	4.37629e+06
P0A887	P0A887		ubiE		9.30586e+06	9.46645e+06	9.48218e+06	9.24817e+06	9.38207e+06	9.02912e+06
P0A890	P0A890		tusA		2.20112e+06	2.12934e+06	2.18583e+06	2.03552e+06	1.99977e+06	2.0681e+06
P0A894	P0A894		yhbJ		1.59738e+06	1.49609e+06	1.56973e+06	1.55222e+06	1.57618e+06	1.59444e+06
P0A898	P0A898		ybeY		3.35726e+06	3.19871e+06	3.36774e+06	3.43041e+06	3.43714e+06	3.34891e+06
P0A8A0	P0A8A0		yebC		2.46383e+06	2.63539e+06	2.91454e+06	2.42464e+06	2.71767e+06	2.52327e+06
P0A8A2	P0A8A2		yeeN		8.68917e+06	8.79318e+06	8.93417e+06	8.8784e+06	8.31516e+06	8.44335e+06
P0A8A4	P0A8A4		ppsR		2.09668e+06	1.94264e+06	1.91473e+06	2.00992e+06	2.0374e+06	2.05735e+06
P0A8A8	P0A8A8		rimP		2.0398e+07	1.99909e+07	2.0601e+07	1.91618e+07	2.04983e+07	2.0885e+07
P0A8B2	P0A8B2		yfcN		1.66394e+06	1.56421e+06	1.63187e+06	1.54806e+06	1.33968e+06	1.3959e+06
P0A8B5	P0A8B5		ybaB		1.6771e+06	2.35832e+06	2.31179e+06	1.72366e+06	2.36554e+06	1.7905e+06
P0A8C1	P0A8C1		ybjQ		1.23863e+06	1.25909e+06	1.20177e+06	1.51101e+06	963477	1.0245e+06
P0A8C4	P0A8C4		ygfB		3.45619e+06	3.37757e+06	3.52795e+06	3.56569e+06	3.45144e+06	3.42441e+06
P0A8D0	P0A8D0		nrdR		1.51686e+06	1.66404e+06	1.62628e+06	1.50686e+06	1.68476e+06	1.64238e+06
P0A8D3	P0A8D3		yaiI		1.88863e+06	1.82928e+06	1.92588e+06	1.8913e+06	1.93031e+06	1.95532e+06
P0A8D6	P0A8D6		ymdB		2.09819e+06	2.04189e+06	1.99301e+06	1.97301e+06	2.05001e+06	1.95538e+06
P0A8E1	P0A8E1		ycfP		1.3736e+07	1.39519e+07	1.39249e+07	1.33446e+07	1.41612e+07	1.41725e+07
P0A8E7	P0A8E7		yajQ		1.54442e+07	1.56451e+07	1.57773e+07	1.55994e+07	1.5956e+07	1.54483e+07
P0A8F0	P0A8F0		upp		3.32779e+07	3.1867e+07	3.16305e+07	3.18525e+07	3.24751e+07	3.27338e+07
P0A8F4	P0A8F4		udk		6.76813e+06	6.91866e+06	6.68259e+06	6.47794e+06	7.19054e+06	6.86192e+06
P0A8F8	P0A8F8		uvrB		2.10567e+06	2.10872e+06	2.0943e+06	1.989e+06	2.01608e+06	1.96362e+06
P0A8G0	P0A8G0		uvrC		397827	454699	456230	465824	387725	461216
P0A8G3	P0A8G3		uxaC		2.40374e+06	2.21699e+06	2.33894e+06	2.38892e+06	2.23021e+06	2.27987e+06
P0A8G6	P0A8G6		wrbA		7.75937e+06	7.41693e+06	7.75294e+06	7.95368e+06	7.5416e+06	7.57761e+06
P0A8G9	P0A8G9		xseB		9.11961e+06	9.57059e+06	9.5728e+06	9.36413e+06	8.9712e+06	8.66287e+06
P0A8H8	P0A8H8		yacG		1.66514e+06	1.77361e+06	1.75513e+06	1.72905e+06	1.70319e+06	1.6855e+06
P0A8I1	P0A8I1		yqgF		1.57323e+06	1.63722e+06	1.6698e+06	1.64511e+06	1.67284e+06	1.67906e+06
P0A8I3	P0A8I3		yaaA		4.07952e+06	4.11025e+06	4.19116e+06	4.09476e+06	4.18601e+06	4.16016e+06
P0A8I5	P0A8I5		trmB		6.36465e+06	7.28271e+06	7.03023e+06	6.10659e+06	7.31392e+06	6.24637e+06
P0A8I8	P0A8I8		rlmH		2.54531e+06	2.72358e+06	2.76032e+06	2.4909e+06	2.64233e+06	2.60949e+06
P0A8J2	P0A8J2		dnaT		969065	1.10858e+06	1.14411e+06	972730	1.20316e+06	1.12035e+06
P0A8J4	P0A8J4		ybeD		1.21557e+07	1.32108e+07	1.32115e+07	1.13828e+07	1.36545e+07	1.22346e+07
P0A8J8	P0A8J8		rhlB		5.94514e+06	6.0943e+06	6.02016e+06	5.99335e+06	5.9996e+06	5.88312e+06
P0A8K1	P0A8K1		psd		4.40403e+06	4.44414e+06	4.52934e+06	4.30105e+06	4.51275e+06	4.0495e+06
P0A8K5	P0A8K5		yaeP		2.40477e+06	2.57339e+06	2.46808e+06	2.54047e+06	2.41856e+06	2.10882e+06
P0A8L1	P0A8L1		serS		3.22694e+07	3.32507e+07	3.29018e+07	3.25704e+07	3.28906e+07	3.1476e+07
P0A8L5	P0A8L5		ycgN		1.30359e+06	1.0936e+06	1.27401e+06	1.32403e+06	1.44671e+06	1.29271e+06
P0A8L7	P0A8L7		yciU		1.7294e+06	1.9204e+06	1.83377e+06	1.79853e+06	2.00513e+06	1.86244e+06
P0A8M0	P0A8M0		asnS		3.25851e+07	3.24547e+07	3.23394e+07	3.20007e+07	3.19394e+07	3.24291e+07
P0A8M3	P0A8M3		thrS		1.08328e+07	1.11622e+07	1.13451e+07	1.08413e+07	1.13066e+07	1.06357e+07
P0A8M6	P0A8M6		yeeX		1.02702e+07	1.13432e+07	1.12769e+07	1.06683e+07	1.003e+07	9.41873e+06
P0A8N0	P0A8N0		matP		372500	462451	383326	372917	374629	522250
P0A8N3	P0A8N3		lysS		3.83149e+07	3.85075e+07	3.81098e+07	3.83545e+07	3.81987e+07	3.87656e+07
P0A8N5	P0A8N5		lysU		1.94618e+07	1.94406e+07	1.95462e+07	1.91008e+07	1.97878e+07	1.95551e+07
P0A8N7	P0A8N7		epmA		3.48908e+06	3.3896e+06	3.62247e+06	3.38508e+06	3.23859e+06	3.44288e+06
P0A8P3	P0A8P3		yggX		2.52877e+07	2.76331e+07	2.68062e+07	2.64484e+07	2.79906e+07	2.5548e+07
P0A8P6	P0A8P6		xerC		2.79591e+06	2.72843e+06	2.17861e+06	2.72226e+06	2.29639e+06	2.69886e+06
P0A8Q0	P0A8Q0		frdC		2.02904e+06	2.10975e+06	2.07876e+06	2.02549e+06	2.10485e+06	2.12312e+06
P0A8Q6	P0A8Q6		clpS		1.59089e+06	1.3313e+06	1.48475e+06	1.57588e+06	1.49016e+06	1.60246e+06
P0A8R0	P0A8R0		rraA		1.87288e+07	1.84492e+07	1.8402e+07	1.82355e+07	1.79702e+07	1.80263e+07
P0A8R9	P0A8R9		hdfR		1.50184e+06	1.66014e+06	1.76334e+06	1.61648e+06	1.67963e+06	1.57485e+06
P0A8S1	P0A8S1		iciA		3.17249e+06	3.25795e+06	3.06142e+06	3.08088e+06	3.26877e+06	3.15358e+06
P0A8T1	P0A8T1		prmA		5.98365e+06	6.13697e+06	6.1329e+06	5.78634e+06	6.19048e+06	5.93775e+06
P0A8T7	P0A8T7		rpoC		4.59727e+07	4.83638e+07	4.80075e+07	4.6651e+07	4.78863e+07	4.59555e+07
P0A8U0	P0A8U0		syd		541226	661442	616665	605189	579197	584700
P0A8U2	P0A8U2		yafD		154839	109284	113852	79119.1	105540	118427
P0A8U6	P0A8U6		metJ		7.81852e+06	8.06825e+06	8.23088e+06	7.76218e+06	7.94145e+06	7.6706e+06
P0A8V0	P0A8V0		rbn		341527	371879	290589	345395	347775	356028
P0A8V2	P0A8V2		rpoB		6.9044e+07	6.97113e+07	6.99673e+07	6.91712e+07	7.08628e+07	6.88486e+07
P0A8V6	P0A8V6		fadR		5.04173e+06	5.25656e+06	5.2048e+06	5.21268e+06	5.25348e+06	5.16349e+06
P0A8W0	P0A8W0		nanR		2.46165e+06	2.67374e+06	2.51157e+06	2.47706e+06	2.40358e+06	2.47054e+06
P0A8W2	P0A8W2		slyA		8.09682e+06	8.11878e+06	7.9257e+06	7.89882e+06	8.09823e+06	7.81214e+06
P0A8W5	P0A8W5		yqgE		2.85511e+06	2.90532e+06	2.97922e+06	2.80008e+06	2.80803e+06	2.79617e+06
P0A8W8	P0A8W8		yfbU		1.7233e+07	1.80501e+07	1.77864e+07	1.67724e+07	1.86894e+07	1.76761e+07
P0A8X0	P0A8X0		yjgA		6.32464e+06	6.41611e+06	6.35577e+06	6.28726e+06	6.47718e+06	6.38866e+06
P0A8X2	P0A8X2		yceI		1.14437e+06	1.00598e+06	1.12853e+06	1.10713e+06	1.0466e+06	1.04131e+06
P0A8Y1	P0A8Y1		yjjG		1.66541e+06	1.67556e+06	1.70154e+06	1.7141e+06	1.66833e+06	1.68339e+06
P0A8Y3	P0A8Y3		yihX		2.68164e+06	2.67373e+06	2.67162e+06	2.71407e+06	2.76969e+06	2.72325e+06
P0A8Y5	P0A8Y5		yidA		3.7731e+06	3.78005e+06	3.89069e+06	3.78373e+06	3.8541e+06	3.90335e+06
P0A8Z0	P0A8Z0		yciA		2.00088e+06	2.00999e+06	2.00254e+06	2.10784e+06	2.01833e+06	2.04957e+06
P0A8Z3	P0A8Z3		ybgC		228263	114514	141332	103842		63497
P0A8Z7	P0A8Z7		yqiA		400064	387559	424752	397747	396516	400950
P0A901	P0A901		blc		1.79294e+06	1.20613e+06	1.24228e+06	1.30334e+06	1.18569e+06	1.46639e+06
P0A903	P0A903		bamC		1.81395e+07	1.94235e+07	1.92905e+07	1.83949e+07	1.90846e+07	1.83053e+07
P0A905	P0A905		slyB		7.16029e+06	7.52256e+06	7.78552e+06	7.20631e+06	7.41471e+06	7.00073e+06
P0A908	P0A908		mipA		2.20131e+06	2.461e+06	2.41103e+06	2.34624e+06	2.63846e+06	2.53661e+06
P0A910	P0A910		ompA		5.0616e+08	5.26939e+08	5.17473e+08	5.12762e+08	5.07055e+08	4.90598e+08
P0A912	P0A912		pal		5.75482e+07	5.99071e+07	6.17483e+07	5.94441e+07	6.18421e+07	6.03774e+07
P0A915	P0A915		ompW		1.48569e+07	1.60204e+07	1.52946e+07	1.46531e+07	1.52756e+07	1.5381e+07
P0A917	P0A917		ompX		1.52466e+07	1.50515e+07	1.50164e+07	1.57158e+07	1.54661e+07	1.58798e+07
P0A921	P0A921		pldA		1.88968e+06	1.93467e+06	1.89479e+06	1.87679e+06	1.88511e+06	1.99431e+06
P0A927	P0A927		tsx		9.62861e+06	9.66615e+06	9.78976e+06	1.01524e+07	9.77229e+06	1.03983e+07
P0A932	P0A932		gfcE		1.03688e+07	1.13816e+07	1.11164e+07	1.00829e+07	1.10921e+07	1.01463e+07
P0A935	P0A935		mltA		5.61888e+06	5.62733e+06	5.63368e+06	5.34751e+06	5.60811e+06	5.57136e+06
P0A937	P0A937		bamE		7.60216e+06	8.04739e+06	8.08935e+06	8.52896e+06	8.17033e+06	7.94906e+06
P0A940	P0A940		bamA		1.38178e+07	1.40157e+07	1.41311e+07	1.41061e+07	1.39277e+07	1.40272e+07
P0A944	P0A944		rimI		622106	692812	618920	596421	690674	609992
P0A948	P0A948		rimJ		446810	364515	347983	381784	332142	376376
P0A951	P0A951		speG		5.35083e+06	5.58024e+06	6.05847e+06	5.92294e+06	5.91394e+06	4.29983e+06
P0A953	P0A953		fabB		3.21206e+07	3.31373e+07	3.24673e+07	3.22304e+07	3.26227e+07	3.16957e+07
P0A955	P0A955		eda		2.90809e+07	2.88863e+07	2.90771e+07	2.84898e+07	2.85169e+07	2.80042e+07
P0A959	P0A959		alaA		1.8507e+06	1.91913e+06	1.79989e+06	1.78186e+06	1.86433e+06	1.84858e+06
P0A962	P0A962		ansA		1.95217e+06	1.98924e+06	1.95953e+06	1.94112e+06	1.95209e+06	1.95686e+06
P0A964	P0A964		cheW		1.57669e+07	1.57085e+07	1.55837e+07	1.53591e+07	1.59995e+07	1.54262e+07
P0A968	P0A968		cspD		821973	804758	871007	802714	734986	732858
P0A972	P0A972		cspE		1.29525e+08	1.3053e+08	1.29471e+08	1.32947e+08	1.25164e+08	1.29563e+08
P0A978	P0A978		cspG		5.22939e+06	4.83292e+06	5.05351e+06	5.23181e+06	5.12694e+06	4.99537e+06
P0A988	P0A988		dnaN		4.17135e+06	4.23885e+06	4.39379e+06	4.20358e+06	4.31039e+06	4.16812e+06
P0A991	P0A991		fbaB		7.24979e+06	7.59811e+06	7.33801e+06	7.29828e+06	7.21228e+06	7.27616e+06
P0A993	P0A993		fbp		1.88865e+07	1.87858e+07	1.91481e+07	1.83476e+07	1.8764e+07	1.86146e+07
P0A996	P0A996		glpC		1.72669e+06	1.66794e+06	1.64351e+06	1.65357e+06	1.64087e+06	1.5982e+06
P0A998	P0A998		ftnA		3.1612e+07	3.13544e+07	3.08603e+07	3.34697e+07	3.00642e+07	3.09994e+07
P0A9A2	P0A9A2		ftnB		673077	721406	675334	653976	692132	705548
P0A9A6	P0A9A6		ftsZ		1.25519e+07	1.27126e+07	1.29795e+07	1.28662e+07	1.34264e+07	1.27425e+07
P0A9A9	P0A9A9		fur		1.79458e+07	1.83861e+07	1.87865e+07	1.76394e+07	1.81473e+07	1.73607e+07
P0A9B2	P0A9B2		gapA		3.20437e+08	3.32318e+08	3.31227e+08	3.2635e+08	3.27163e+08	3.24982e+08
P0A9B6	P0A9B6		epd		1.67097e+06	1.65055e+06	1.81336e+06	1.69533e+06	1.69155e+06	1.49452e+06
P0A9C0	P0A9C0		glpA		2.16462e+06	2.13002e+06	2.20108e+06	2.24313e+06	2.23835e+06	2.1698e+06
P0A9C3	P0A9C3		galM		7.12671e+06	7.20039e+06	7.24364e+06	7.04642e+06	7.01002e+06	6.81062e+06
P0A9C5	P0A9C5		glnA		3.54356e+07	3.6728e+07	3.66422e+07	3.56245e+07	3.69664e+07	3.57864e+07
P0A9C9	P0A9C9		glpX		4.14992e+06	4.16716e+06	4.09533e+06	4.18341e+06	4.14698e+06	4.28281e+06
P0A9D2	P0A9D2		gstA		6.88524e+06	7.15737e+06	6.91406e+06	6.86396e+06	7.01679e+06	6.89945e+06
P0A9D4	P0A9D4		cysE		3.66621e+06	3.68716e+06	3.61479e+06	3.76892e+06	3.43253e+06	3.2516e+06
P0A9D8	P0A9D8		dapD		3.82452e+07	3.80856e+07	3.80903e+07	3.78667e+07	3.80078e+07	3.77939e+07
P0A9E5	P0A9E5		fnr		7.16193e+06	7.06527e+06	7.04007e+06	6.97664e+06	7.04945e+06	6.82927e+06
P0A9F1	P0A9F1		mntR		1.37997e+06	1.39817e+06	1.44022e+06	1.45304e+06	1.26896e+06	1.28915e+06
P0A9F3	P0A9F3		cysB		3.88018e+06	3.80742e+06	3.65567e+06	3.75019e+06	3.65116e+06	3.75249e+06
P0A9F6	P0A9F6		gcvA		403680	422680	392173	457492	410387	404538
P0A9G6	P0A9G6		aceA		7.22952e+06	7.16469e+06	7.19211e+06	7.24051e+06	7.17928e+06	7.03503e+06
P0A9G8	P0A9G8		modE		3.40607e+06	3.39821e+06	3.45374e+06	3.38029e+06	3.37514e+06	3.65407e+06
P0A9H1	P0A9H1		mug		2.30278e+06	2.22824e+06	2.14917e+06	2.38424e+06	2.23752e+06	2.33464e+06
P0A9H5	P0A9H5		btuR		1.0939e+06	1.06278e+06	1.03433e+06	1.04154e+06	996205	1.03187e+06
P0A9H7	P0A9H7		cfa		3.19786e+06	3.25532e+06	3.22234e+06	3.16196e+06	3.25782e+06	3.19401e+06
P0A9H9	P0A9H9		cheZ		1.98374e+06	1.98251e+06	2.00508e+06	2.04452e+06	2.0135e+06	1.95748e+06
P0A9I1	P0A9I1		citE		6.21937e+06	6.37644e+06	6.44058e+06	6.21148e+06	6.2276e+06	5.93306e+06
P0A9I3	P0A9I3		gcvR		2.366e+06	2.47228e+06	2.38754e+06	2.43102e+06	2.35613e+06	2.25094e+06
P0A9I8	P0A9I8		nirD		2.7245e+06	2.96552e+06	2.87111e+06	2.89664e+06	2.79183e+06	2.90725e+06
P0A9J0	P0A9J0		rng		5.28315e+06	5.51348e+06	5.2852e+06	4.98334e+06	5.18477e+06	5.05061e+06
P0A9J4	P0A9J4		panE		2.53211e+06	2.84444e+06	2.67857e+06	2.45561e+06	2.63626e+06	2.50217e+06
P0A9J6	P0A9J6		rbsK		1.97919e+06	2.07182e+06	2.00028e+06	1.98339e+06	1.94255e+06	2.13903e+06
P0A9J8	P0A9J8		pheA		2.19579e+06	2.1143e+06	2.1981e+06	2.20384e+06	2.09018e+06	2.23808e+06
P0A9K3	P0A9K3		ybeZ		5.97486e+06	5.85465e+06	5.88886e+06	5.91004e+06	6.08578e+06	5.95531e+06
P0A9K7	P0A9K7		phoU		1.87117e+06	1.85926e+06	1.77446e+06	1.83688e+06	1.95106e+06	1.85795e+06
P0A9K9	P0A9K9		slyD		6.74262e+07	8.14095e+07	7.8169e+07	6.45219e+07	7.80129e+07	6.34769e+07
P0A9L3	P0A9L3		fklB		2.00516e+07	1.86835e+07	1.88987e+07	2.0082e+07	1.93804e+07	2.05062e+07
P0A9L5	P0A9L5		ppiC		2.66118e+06	2.54172e+06	2.39861e+06	2.6161e+06	2.45422e+06	2.57991e+06
P0A9L8	P0A9L8		proC		2.26095e+06	3.21035e+06	3.06336e+06	2.31779e+06	3.03702e+06	1.98223e+06
P0A9M0	P0A9M0		lon		8.99024e+06	9.16318e+06	9.22011e+06	8.99033e+06	9.31749e+06	9.11272e+06
P0A9M2	P0A9M2		hpt		4.14774e+06	4.23029e+06	4.35742e+06	3.92597e+06	4.42096e+06	4.06085e+06
P0A9M5	P0A9M5		gpt		7.57899e+07	8.40331e+07	8.15195e+07	7.7646e+07	8.03318e+07	7.61714e+07
P0A9M8	P0A9M8		pta		4.46587e+07	4.47345e+07	4.53222e+07	4.46668e+07	4.58684e+07	4.57273e+07
P0A9N4	P0A9N4		pflA		4.94285e+06	5.01693e+06	5.0463e+06	5.07854e+06	4.9861e+06	5.01602e+06
P0A9P0	P0A9P0		lpdA		3.22026e+07	3.37214e+07	3.36606e+07	3.2611e+07	3.34602e+07	3.21122e+07
P0A9P4	P0A9P4		trxB		1.00506e+07	1.00211e+07	1.04007e+07	1.00756e+07	1.03748e+07	1.01498e+07
P0A9P6	P0A9P6		deaD		9.47327e+06	9.43549e+06	9.54923e+06	9.19763e+06	9.5513e+06	9.24547e+06
P0A9Q1	P0A9Q1		arcA		2.41801e+07	2.63634e+07	2.6128e+07	2.47134e+07	2.71227e+07	2.487e+07
P0A9Q5	P0A9Q5		accD		1.45696e+07	1.54791e+07	1.51977e+07	1.43646e+07	1.50782e+07	1.46011e+07
P0A9Q7	P0A9Q7		adhE		1.83112e+08	1.89034e+08	1.8822e+08	1.87286e+08	1.86263e+08	1.83775e+08
P0A9Q9	P0A9Q9		asd		1.81916e+07	1.92671e+07	1.91499e+07	1.88247e+07	1.95424e+07	1.88482e+07
P0A9R4	P0A9R4		fdx		8.30309e+06	8.08359e+06	8.27288e+06	8.23923e+06	8.47246e+06	8.64097e+06
P0A9R7	P0A9R7		ftsE		2.95504e+06	3.0879e+06	3.06976e+06	2.99709e+06	2.89402e+06	2.93531e+06
P0A9S1	P0A9S1		fucO		741028	688089	759699	679225	689431	673472
P0A9S5	P0A9S5		gldA		1.46045e+07	1.48609e+07	1.4777e+07	1.51388e+07	1.49467e+07	1.45224e+07
P0A9T0	P0A9T0		serA		7.01435e+06	6.94355e+06	7.11386e+06	7.07994e+06	6.98219e+06	7.07311e+06
P0A9T4	P0A9T4		tas		9.13635e+06	9.51151e+06	9.54415e+06	8.85153e+06	9.24486e+06	9.02485e+06
P0A9T6	P0A9T6		ybaQ		1.29682e+06	1.09016e+06	1.00108e+06	1.00051e+06	1.02933e+06	919555
P0A9T8	P0A9T8		ybbA		689012	575812	627706	646003	607834	583784
P0A9U1	P0A9U1		ybhF		552470	497120	417916	468879	436453	528754
P0A9U3	P0A9U3		ybiT		5.73984e+06	5.80505e+06	5.79219e+06	5.58844e+06	5.87694e+06	5.58757e+06
P0A9V1	P0A9V1		lptB		5.27916e+06	5.21045e+06	5.2302e+06	5.19447e+06	5.28627e+06	5.45726e+06
P0A9W3	P0A9W3		yjjK		8.82134e+06	9.17183e+06	9.16056e+06	9.0206e+06	9.05269e+06	8.71263e+06
P0A9W6	P0A9W6		yrbA		6.06694e+06	7.01778e+06	7.15824e+06	5.91387e+06	7.25513e+06	6.40834e+06
P0A9W9	P0A9W9		yrdA		5.42282e+06	5.51921e+06	5.42767e+06	5.21671e+06	5.41884e+06	5.28311e+06
P0A9X4	P0A9X4		mreB		8.53936e+06	8.6838e+06	8.74275e+06	8.58788e+06	8.68705e+06	8.39244e+06
P0A9X9	P0A9X9		cspA		2.78113e+07	2.39729e+07	2.47275e+07	2.82222e+07	2.49353e+07	2.88715e+07
P0A9Y6	P0A9Y6		cspC		1.12679e+08	1.07966e+08	1.06769e+08	1.16863e+08	1.08659e+08	1.14207e+08
P0A9Z1	P0A9Z1		glnB		1.39754e+07	1.35449e+07	1.43659e+07	1.39321e+07	1.39068e+07	1.33076e+07
P0AA04	P0AA04		ptsH		5.42177e+07	7.08016e+07	6.89968e+07	5.63599e+07	6.45996e+07	5.71221e+07
P0AA10	P0AA10		rplM		7.04369e+07	7.42333e+07	7.49331e+07	7.0571e+07	7.78622e+07	7.31378e+07
P0AA16	P0AA16		ompR		9.98377e+06	9.73468e+06	9.79794e+06	9.51436e+06	9.7877e+06	9.50529e+06
P0AA25	P0AA25		trxA		2.55004e+07	2.72435e+07	2.66075e+07	2.61695e+07	2.54396e+07	2.56744e+07
P0AA31	P0AA31		yedF		3.44908e+06	3.70838e+06	3.74979e+06	3.65858e+06	3.61565e+06	3.498e+06
P0AA39	P0AA39		rluC		1.32083e+06	1.15704e+06	1.1912e+06	1.14731e+06	1.25406e+06	1.27689e+06
P0AA43	P0AA43		rsuA		4.36401e+06	4.39536e+06	4.5343e+06	4.4134e+06	4.39394e+06	4.47725e+06
P0AA53	P0AA53		qmcA		1.73948e+06	1.79708e+06	1.85442e+06	1.67096e+06	2.00884e+06	1.81028e+06
P0AA86	P0AA86		dsbE		1.79942e+06	1.7867e+06	1.51638e+06	1.81474e+06	1.86755e+06	1.71526e+06
P0AA91	P0AA91		yeaY		1.5285e+06	1.43219e+06	1.5336e+06	1.45509e+06	1.40414e+06	1.59073e+06
P0AA93	P0AA93		ypdA		299760	351007	316496	365845	220641	235546
P0AA95	P0AA95		yacC		1.17532e+06	1.03506e+06	1.07234e+06	1.09857e+06	1.11693e+06	1.08255e+06
P0AA97	P0AA97		yaeQ		823992	825744	881677	874870	909615	832744
P0AAA1	P0AAA1		yagU		6.53936e+06	7.10598e+06	7.00468e+06	7.09407e+06	7.419e+06	7.33643e+06
P0AAB4	P0AAB4		ubiD		2.49296e+06	2.62764e+06	2.87847e+06	2.73794e+06	2.76726e+06	2.92431e+06
P0AAB6	P0AAB6		galF		1.16158e+07	1.37632e+07	1.33809e+07	1.12687e+07	1.32287e+07	1.1762e+07
P0AAB8	P0AAB8		uspD		2.13346e+06	2.24627e+06	2.40888e+06	2.24825e+06	2.36941e+06	2.36799e+06
P0AAC0	P0AAC0		uspE		5.11727e+06	4.98283e+06	5.0061e+06	5.17429e+06	5.03492e+06	5.09069e+06
P0AAC8	P0AAC8		iscA		6.46557e+06	6.52245e+06	6.52796e+06	6.68771e+06	6.53875e+06	6.46876e+06
P0AAD6	P0AAD6		sdaC		66789.8	153550	181776		215803	76978.3
P0AAF6	P0AAF6		artP		783780	796828	953345	772088	911258	757306
P0AAG3	P0AAG3		gltL		420197	511300	571692	540961	487153	474224
P0AAH0	P0AAH0		pstB		999546	1.08224e+06	1.02932e+06	957283	991426	935091
P0AAH8	P0AAH8		sapF		608600	588552	589012	588938	619878	579660
P0AAI3	P0AAI3		ftsH		1.83193e+07	1.84914e+07	1.88648e+07	1.83586e+07	1.88064e+07	1.85109e+07
P0AAI5	P0AAI5		fabF		4.49198e+07	4.75434e+07	4.78506e+07	4.69414e+07	4.7049e+07	4.56119e+07
P0AAI9	P0AAI9		fabD		5.00942e+06	4.65445e+06	4.81503e+06	5.15878e+06	4.76e+06	5.06887e+06
P0AAJ3	P0AAJ3		fdnH		4.29965e+06	4.57254e+06	4.63326e+06	4.58389e+06	4.50895e+06	4.42975e+06
P0AAJ5	P0AAJ5		fdoH		3.70237e+06	3.83489e+06	3.7303e+06	3.67837e+06	3.75472e+06	3.6928e+06
P0AAJ8	P0AAJ8		hybA		1.87655e+06	1.89573e+06	1.97436e+06	1.88014e+06	1.98408e+06	1.90108e+06
P0AAK1	P0AAK1		hycB		1.46005e+06	1.50237e+06	1.49803e+06	1.37094e+06	1.55146e+06	1.40737e+06
P0AAN1	P0AAN1		hybE		1.28662e+06	1.22479e+06	1.22729e+06	1.34281e+06	1.32241e+06	1.21305e+06
P0AAN3	P0AAN3		hypB		2.93215e+06	3.00474e+06	3.05134e+06	2.97966e+06	3.01955e+06	2.86303e+06
P0AAN5	P0AAN5		yaiA		1.23055e+06	1.49281e+06	1.48088e+06	1.37667e+06	1.35464e+06	1.22338e+06
P0AAN9	P0AAN9		iraP		413078	372437	467797	347635	415039	528510
P0AAP3	P0AAP3		frmR		2.55908e+06	2.54947e+06	2.64019e+06	2.48669e+06	2.45594e+06	2.62432e+06
P0AAQ2	P0AAQ2		yajD		4.66342e+06	4.97224e+06	4.95561e+06	4.63322e+06	4.961e+06	4.58317e+06
P0AAR3	P0AAR3		ybaK		2.36051e+06	2.24118e+06	2.1103e+06	2.10529e+06	2.06436e+06	2.0366e+06
P0AAS0	P0AAS0		ylaC		275818	275438	268202	260362	315802	331963
P0AAS7	P0AAS7		ybcJ		2.79373e+06	2.55161e+06	2.60569e+06	2.53363e+06	2.71307e+06	2.88763e+06
P0AAT2	P0AAT2		ybdF		709978	687672	672331	613090	617677	621877
P0AAT4	P0AAT4		mscM		2.01381e+06	2.00925e+06	2.06694e+06	1.97938e+06	1.93833e+06	2.04723e+06
P0AAT6	P0AAT6		rsfS		2.9073e+06	3.01781e+06	2.99632e+06	2.82285e+06	2.98895e+06	2.72097e+06
P0AAT9	P0AAT9		ybeL		7.70207e+06	7.5725e+06	7.44571e+06	7.51574e+06	7.08602e+06	7.39062e+06
P0AAU7	P0AAU7		ybfE		1.44241e+06	1.5348e+06	1.33183e+06	1.46001e+06	1.3476e+06	1.28074e+06
P0AAV4	P0AAV4		ybgJ		3.00771e+06	3.44341e+06	3.0009e+06	3.22509e+06	2.9223e+06	3.08469e+06
P0AAX8	P0AAX8		ybiS		5.05673e+06	5.15971e+06	5.09886e+06	5.01717e+06	5.12811e+06	4.97568e+06
P0AAZ4	P0AAZ4		rarA		1.3033e+06	1.21204e+06	1.25942e+06	1.2246e+06	1.25834e+06	1.36413e+06
P0AAZ7	P0AAZ7		ycaR		6.00291e+06	6.05048e+06	6.13442e+06	6.06059e+06	5.94657e+06	5.96128e+06
P0AB03	P0AB03		ycbJ		1.92382e+06	1.79605e+06	1.69728e+06	1.96988e+06	1.76506e+06	1.85629e+06
