Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj2.mzML
P0AC19	P0AC19		folX		3.66308e+06	3.84136e+06	3.60373e+06	3.7199e+06	3.5999e+06	3.71427e+06
P0AC23	P0AC23		focA		424531	405505			470733	427850
P0AC30	P0AC30		ftsX		4.26385e+06	4.18353e+06	4.17392e+06	4.08252e+06	4.11975e+06	4.25312e+06
P0AC33	P0AC33		fumA		2.08793e+06	1.99073e+06	2.06372e+06	2.00193e+06	2.17485e+06	2.06256e+06
P0AC38	P0AC38		aspA		1.3584e+08	1.35522e+08	1.37598e+08	1.41054e+08	1.3793e+08	1.39828e+08
P0AC41	P0AC41		sdhA		4.21891e+06	3.71092e+06	3.84665e+06	3.75147e+06	3.65825e+06	3.82249e+06
P0AC47	P0AC47		frdB		1.04777e+07	1.05355e+07	1.04996e+07	1.00318e+07	1.01745e+07	9.80463e+06
P0AC51	P0AC51		zur		2.73557e+06	2.67525e+06	2.70324e+06	2.91829e+06	2.80676e+06	2.76119e+06
P0AC53	P0AC53		zwf		1.29903e+07	1.28266e+07	1.27848e+07	1.27519e+07	1.31463e+07	1.27187e+07
P0AC59	P0AC59		grxB		6.93052e+06	6.72231e+06	7.09689e+06	7.04507e+06	7.18932e+06	6.8707e+06
P0AC62	P0AC62		grxC		1.92227e+07	1.84842e+07	1.96823e+07	1.99089e+07	1.96834e+07	1.99821e+07
P0AC69	P0AC69		grxD		2.5929e+07	2.56239e+07	2.70341e+07	2.67737e+07	2.59978e+07	2.66589e+07
P0AC75	P0AC75		waaA		2.45841e+06	2.40612e+06	2.51663e+06	2.55377e+06	2.34212e+06	2.69893e+06
P0AC84	P0AC84		gloB		1.21872e+06	1.0513e+06	1.32745e+06	1.03516e+06	1.09881e+06	1.28307e+06
P0AC86	P0AC86		glgP		1.8184e+06	1.87822e+06	1.75146e+06	1.83387e+06	1.86385e+06	1.84082e+06
P0AC92	P0AC92		gnsA		6.49963e+06	6.87918e+06	6.56641e+06	5.83789e+06	6.01322e+06	5.71755e+06
P0ACA1	P0ACA1		yibF		829383	730721	655685	640597	630254	598987
P0ACA3	P0ACA3		sspA		2.93159e+07	2.92533e+07	2.90332e+07	2.73642e+07	2.77045e+07	2.79264e+07
P0ACA7	P0ACA7		gstB		2.32224e+06	2.23831e+06	2.2658e+06	2.22353e+06	2.39143e+06	2.20566e+06
P0ACB0	P0ACB0		dnaB		2.49328e+06	2.2963e+06	2.36543e+06	2.52121e+06	2.58988e+06	2.41104e+06
P0ACB2	P0ACB2		hemB		1.28492e+07	1.25281e+07	1.27003e+07	1.28062e+07	1.2707e+07	1.27386e+07
P0ACB4	P0ACB4		hemG		1.02824e+07	1.00505e+07	1.03817e+07	9.82215e+06	9.29024e+06	1.00391e+07
P0ACB7	P0ACB7		hemY		6.08119e+06	5.55819e+06	5.707e+06	5.97193e+06	5.86137e+06	5.92245e+06
P0ACC1	P0ACC1		prmC		1.31888e+06	1.27488e+06	1.15645e+06	974355	1.03227e+06	1.01619e+06
P0ACC3	P0ACC3		erpA		7.29114e+06	7.28261e+06	7.34195e+06	7.37071e+06	7.15143e+06	7.48159e+06
P0ACC7	P0ACC7		glmU		1.46093e+07	1.41632e+07	1.45944e+07	1.45472e+07	1.4425e+07	1.46987e+07
P0ACD4	P0ACD4		nifU		1.64258e+07	1.63089e+07	1.59337e+07	1.63793e+07	1.61465e+07	1.61293e+07
P0ACD8	P0ACD8		hyaB		5.92007e+06	5.84186e+06	5.94204e+06	5.93422e+06	5.91573e+06	5.93759e+06
P0ACE0	P0ACE0		hybC		9.53501e+06	9.58632e+06	9.77858e+06	9.27896e+06	9.2895e+06	9.27098e+06
P0ACE3	P0ACE3		hha		3.65225e+06	3.70014e+06	3.67503e+06	4.0232e+06	3.75006e+06	3.8946e+06
P0ACE7	P0ACE7		hinT		1.20772e+07	1.22849e+07	1.22399e+07	1.25184e+07	1.2702e+07	1.25656e+07
P0ACF0	P0ACF0		hupA		1.69327e+08	1.75839e+08	1.75704e+08	1.60854e+08	1.57317e+08	1.58598e+08
P0ACF4	P0ACF4		hupB		3.63926e+07	3.63649e+07	3.74468e+07	4.22507e+07	4.21278e+07	3.98537e+07
P0ACF8	P0ACF8		hns		5.20272e+07	4.99332e+07	5.10891e+07	5.04126e+07	4.90087e+07	5.05606e+07
P0ACG1	P0ACG1		stpA		1.535e+07	1.5614e+07	1.59088e+07	1.56239e+07	1.52852e+07	1.52658e+07
P0ACI0	P0ACI0		rob		4.10538e+06	4.03633e+06	3.98499e+06	3.96651e+06	4.01285e+06	3.93881e+06
P0ACI6	P0ACI6		asnC		307670	351021	315421	288628	302800	243550
P0ACJ0	P0ACJ0		lrp		9.79444e+06	9.89508e+06	9.85478e+06	9.82186e+06	9.88062e+06	9.96164e+06
P0ACJ8	P0ACJ8		crp		2.8197e+07	2.87736e+07	2.8286e+07	2.81364e+07	2.90821e+07	2.83644e+07
P0ACK2	P0ACK2		agaR		988640	1.09398e+06	1.02664e+06	1.15973e+06	1.06996e+06	1.14892e+06
P0ACK8	P0ACK8		fucR		337729	453721	296133	349703	304843	308944
P0ACL0	P0ACL0		glpR		2.00814e+06	2.08546e+06	2.07145e+06	2.15076e+06	2.20852e+06	2.17917e+06
P0ACL2	P0ACL2		exuR		2.54234e+06	2.68815e+06	2.69959e+06	2.73543e+06	2.75103e+06	2.73468e+06
P0ACL9	P0ACL9		pdhR		3.8489e+06	3.8469e+06	3.96385e+06	3.91354e+06	4.0564e+06	3.93481e+06
P0ACM2	P0ACM2		ydfH		2.00717e+06	2.08075e+06	1.89793e+06	1.97405e+06	1.92996e+06	2.14724e+06
P0ACM5	P0ACM5		yegW		481803	441242	459446	385847	453817	269825
P0ACN4	P0ACN4		allR		1.06128e+07	9.76859e+06	1.03142e+07	1.14309e+07	1.17637e+07	1.14803e+07
P0ACP1	P0ACP1		cra		4.43581e+06	4.17993e+06	4.32027e+06	4.38276e+06	4.50176e+06	4.42836e+06
P0ACP5	P0ACP5		gntR		618318	647214	675426	918164	798035	763676
P0ACP7	P0ACP7		purR		5.11015e+06	5.51464e+06	5.0026e+06	5.0461e+06	5.0164e+06	4.83246e+06
P0ACQ4	P0ACQ4		oxyR		5.1189e+06	5.08364e+06	4.91018e+06	4.92131e+06	5.01511e+06	4.88629e+06
P0ACR4	P0ACR4		yeiE		2.85838e+06	2.75788e+06	2.67063e+06	2.97498e+06	2.83967e+06	2.86912e+06
P0ACR9	P0ACR9		mprA		1.48139e+07	1.50029e+07	1.52878e+07	1.51563e+07	1.44148e+07	1.48755e+07
P0ACS7	P0ACS7		rpiR		895484	879130	827881	853832	828083	859267
P0ACT6	P0ACT6		uidR		435844	515825	466377	455598	545341	441228
P0ACU5	P0ACU5		fabR		3.43213e+06	3.24866e+06	3.32013e+06	3.36332e+06	3.28153e+06	3.3081e+06
P0ACU7	P0ACU7		yjdC		3.49617e+07	3.10785e+07	3.46882e+07	3.37948e+07	3.67631e+07	3.41e+07
P0ACV8	P0ACV8		ymjA		3.41096e+06	3.25701e+06	3.07239e+06	3.46807e+06	3.6913e+06	3.54537e+06
P0ACX5	P0ACX5		ydhZ		2.72246e+06	2.50885e+06	2.6468e+06	2.63983e+06	2.57375e+06	2.64739e+06
P0ACY1	P0ACY1		ydjA		8.29895e+06	8.09423e+06	8.1463e+06	8.41742e+06	8.33915e+06	8.38715e+06
P0ACY3	P0ACY3		yeaG		922884	866418	910255	944495	893023	975816
P0ACY9	P0ACY9		yebG		869331	664954	824775	851600	1.08202e+06	990127
P0ACZ2	P0ACZ2		etp		2.31612e+06	2.16972e+06	2.29263e+06	2.19879e+06	2.30263e+06	2.27004e+06
P0ACZ4	P0ACZ4		evgA		2.44605e+06	2.48248e+06	2.39714e+06	2.5258e+06	2.58325e+06	2.48733e+06
P0AD05	P0AD05		yecA		3.38869e+06	3.29114e+06	3.33228e+06	3.26665e+06	3.23022e+06	3.21557e+06
P0AD07	P0AD07		yecF		3.7601e+06	3.6462e+06	3.75883e+06	3.98115e+06	4.2283e+06	4.0116e+06
P0AD10	P0AD10		yecJ		3.25237e+06	3.14768e+06	2.97679e+06	3.38176e+06	3.43024e+06	3.2194e+06
P0AD12	P0AD12		yeeZ		1.27659e+07	1.24012e+07	1.26507e+07	1.16751e+07	1.2038e+07	1.22359e+07
P0AD24	P0AD24		yejL		3.84528e+06	3.8648e+06	4.07202e+06	4.10012e+06	4.16063e+06	3.12186e+06
P0AD33	P0AD33		yfcZ		4.98468e+07	4.79895e+07	4.8768e+07	5.75402e+07	6.10073e+07	5.95699e+07
P0AD37	P0AD37		yfeC		603260	502245	537777	567516	559796	521561
P0AD44	P0AD44		yfhG		1.02603e+06	1.03596e+06	1.00551e+06	1.08507e+06	979462	1.21483e+06
P0AD49	P0AD49		raiA		7.7044e+06	6.71445e+06	7.52677e+06	6.53929e+06	6.8165e+06	7.23824e+06
P0AD57	P0AD57		ispB		1.26822e+06	1.26186e+06	1.30872e+06	1.37929e+06	1.24045e+06	1.29117e+06
P0AD59	P0AD59		ivy		3.21693e+06	3.00089e+06	3.15985e+06	2.98379e+06	2.86181e+06	2.82665e+06
P0AD61	P0AD61		pykF		4.99054e+07	4.93304e+07	4.984e+07	4.91522e+07	4.86141e+07	4.96062e+07
P0AD68	P0AD68		ftsI		741400	795047	758361	798715	816472	822836
P0AD70	P0AD70		ampH		2.25701e+06	2.2152e+06	2.13801e+06	2.36549e+06	2.28659e+06	2.2119e+06
P0ADA1	P0ADA1		tesA		2.06483e+06	1.87229e+06	2.13073e+06	1.99162e+06	1.99369e+06	2.27432e+06
P0ADA3	P0ADA3		nlpD		6.75974e+06	6.26332e+06	6.13813e+06	6.28608e+06	6.20292e+06	6.28736e+06
P0ADA5	P0ADA5		yajG		1.70877e+07	1.7696e+07	1.70031e+07	1.79566e+07	1.77014e+07	1.8009e+07
P0ADA7	P0ADA7		osmB		2.16516e+06	2.65752e+06	2.55063e+06	2.62805e+06	2.14026e+06	2.37496e+06
P0ADB1	P0ADB1		osmE		2.53731e+07	2.6001e+07	2.56548e+07	2.45394e+07	2.45971e+07	2.41546e+07
P0ADB7	P0ADB7		ecnB		1.14354e+07	1.16772e+07	1.14236e+07	1.23886e+07	1.16925e+07	1.1291e+07
P0ADC1	P0ADC1		lptE		1.03296e+06	859827	1.03981e+06	1.19367e+06	1.11188e+06	1.2109e+06
P0ADC3	P0ADC3		lolC		2.0564e+06	1.97169e+06	2.06732e+06	2.02939e+06	2.11516e+06	1.95219e+06
P0ADC6	P0ADC6		lptG		1.26103e+06	1.24714e+06	1.32712e+06	1.49522e+06	1.41112e+06	1.49037e+06
P0ADE4	P0ADE4		tamA		3.64058e+06	3.81049e+06	3.95546e+06	4.01232e+06	3.89932e+06	4.06992e+06
P0ADE6	P0ADE6		ygaU		537073	539888	545637	529324	541768	561809
P0ADE8	P0ADE8		ygfZ		1.10334e+07	1.11254e+07	1.09573e+07	1.09034e+07	1.07911e+07	1.07219e+07
P0ADF6	P0ADF6		edd		1.75411e+06	1.67169e+06	1.5397e+06	1.69825e+06	1.61486e+06	1.65667e+06
P0ADG4	P0ADG4		suhB		1.57138e+07	1.51259e+07	1.56002e+07	1.52514e+07	1.56028e+07	1.53857e+07
P0ADG7	P0ADG7		guaB		3.99505e+07	3.98398e+07	4.04566e+07	4.02941e+07	3.9408e+07	4.02475e+07
P0ADH5	P0ADH5		fimB		915707	902930	966182	983287	964328	917829
P0ADI4	P0ADI4		entB		487064	519909	482855	363780	516707	398212
P0ADI7	P0ADI7		yecD		8.76007e+06	8.97449e+06	8.69033e+06	9.29473e+06	8.4441e+06	8.81968e+06
P0ADK0	P0ADK0		yiaF		1.64314e+07	1.61863e+07	1.65349e+07	1.64535e+07	1.71139e+07	1.65678e+07
P0ADK8	P0ADK8		yibL		8.83594e+06	9.3164e+06	8.93885e+06	9.26729e+06	9.22693e+06	8.88458e+06
P0ADN2	P0ADN2		yifE		7.24039e+06	7.2064e+06	7.10153e+06	6.82171e+06	7.0047e+06	7.05432e+06
P0ADP0	P0ADP0		yigB		1.15967e+06	1.13674e+06	1.20857e+06	1.24694e+06	1.18192e+06	1.24726e+06
P0ADP7	P0ADP7		yigP		3.34798e+06	2.46118e+06	2.59496e+06	1.01225e+06	1.36764e+06	1.78134e+06
P0ADP9	P0ADP9		yihD		4.40017e+06	4.53024e+06	4.41239e+06	4.09025e+06	4.04332e+06	4.08294e+06
P0ADQ2	P0ADQ2		yiiD		1.03679e+07	9.01675e+06	9.35131e+06	8.69726e+06	9.1098e+06	8.97692e+06
P0ADQ7	P0ADQ7		ygaM		1.23844e+07	1.23054e+07	1.2093e+07	1.25878e+07	1.21602e+07	1.28514e+07
P0ADR6	P0ADR6		rlmM		3.72635e+06	3.71954e+06	3.46569e+06	3.72995e+06	3.59248e+06	3.5709e+06
P0ADR8	P0ADR8		ygdH		7.55349e+06	8.05225e+06	7.82344e+06	7.71639e+06	7.43723e+06	7.81409e+06
P0ADS2	P0ADS2		zapA		1.59472e+07	1.58058e+07	1.63172e+07	1.56016e+07	1.5547e+07	1.60142e+07
P0ADS6	P0ADS6		yggE		6.2843e+06	6.20403e+06	6.25479e+06	6.37948e+06	6.44676e+06	6.47108e+06
P0ADS9	P0ADS9		yggN		1.78051e+06	1.72866e+06	1.66079e+06	1.8822e+06	1.76275e+06	1.76991e+06
P0ADT2	P0ADT2		ygiB		908530	905663	937488	877213	1.12031e+06	1.02919e+06
P0ADT5	P0ADT5		ygiC		2.98105e+06	3.04788e+06	3.1457e+06	3.03515e+06	3.08627e+06	2.90705e+06
P0ADT8	P0ADT8		ygiM		3.86817e+06	3.83285e+06	3.88655e+06	3.95971e+06	4.07947e+06	3.92576e+06
P0ADU2	P0ADU2		ygiN		9.53896e+06	9.41232e+06	9.513e+06	9.07362e+06	9.44232e+06	8.93089e+06
P0ADU5	P0ADU5		ygiW		7.10749e+06	6.91299e+06	6.98234e+06	7.24473e+06	7.01778e+06	7.04732e+06
P0ADV1	P0ADV1		lptA		3.35503e+06	3.20973e+06	3.37631e+06	3.2623e+06	3.02715e+06	3.23715e+06
P0ADV5	P0ADV5		yhbW		1.19174e+06	1.18988e+06	1.12208e+06	1.21964e+06	1.38058e+06	1.1391e+06
P0ADV7	P0ADV7		mlaC		1.08201e+07	1.06743e+07	1.05136e+07	1.1406e+07	1.1246e+07	1.11075e+07
P0ADW3	P0ADW3		yhcB		3.7163e+07	3.81132e+07	3.79237e+07	3.6467e+07	3.57307e+07	3.70015e+07
P0ADW8	P0ADW8		yheV		1.02233e+06	822637	1.06639e+06	1.13799e+06	1.23566e+06	1.16798e+06
P0ADX1	P0ADX1		yhfA		8.78439e+06	9.4406e+06	9.22288e+06	9.14155e+06	9.51165e+06	9.67098e+06
P0ADX7	P0ADX7		yhhA		180840	128252	161378	162665	134169	
P0ADX9	P0ADX9		rsmD		1.47026e+06	1.34821e+06	1.33152e+06	1.51402e+06	1.29788e+06	1.38325e+06
P0ADY1	P0ADY1		ppiD		2.08299e+07	2.045e+07	2.12072e+07	2.12639e+07	2.11935e+07	2.16784e+07
P0ADY3	P0ADY3		rplN		3.99747e+07	3.81758e+07	4.21471e+07	3.99318e+07	3.97857e+07	4.03376e+07
P0ADY7	P0ADY7		rplP		5.8827e+07	6.39299e+07	6.32306e+07	6.70133e+07	6.52861e+07	6.70955e+07
P0ADZ0	P0ADZ0		rplW		8.80221e+06	7.78704e+06	8.34343e+06	8.26227e+06	8.54617e+06	8.72603e+06
P0ADZ4	P0ADZ4		rpsO		1.4878e+08	1.50811e+08	1.48712e+08	1.46762e+08	1.43354e+08	1.50198e+08
P0ADZ7	P0ADZ7		yajC		1.89009e+07	1.79298e+07	1.95559e+07	2.16317e+07	2.31536e+07	2.16709e+07
P0AE01	P0AE01		trmJ		4.14798e+06	4.24284e+06	4.20602e+06	4.26008e+06	4.08131e+06	4.22588e+06
P0AE06	P0AE06		acrA		1.8418e+07	1.89371e+07	1.87143e+07	1.8575e+07	1.87238e+07	1.83546e+07
P0AE08	P0AE08		ahpC		3.01082e+07	3.07423e+07	3.06007e+07	2.96468e+07	3.03357e+07	3.01133e+07
P0AE12	P0AE12		amn		1.05799e+06	1.1708e+06	1.14442e+06	1.12827e+06	1.02059e+06	1.03844e+06
P0AE14	P0AE14		ampE		894348	750181	783170	562089	872272	769664
P0AE18	P0AE18		map		1.82332e+07	1.71826e+07	1.76358e+07	1.73064e+07	1.76865e+07	1.75829e+07
P0AE22	P0AE22		aphA		1.75592e+06	1.7022e+06	1.75554e+06	1.85088e+06	1.7425e+06	1.78025e+06
P0AE39	P0AE39		ypdB		1.34374e+06	1.15216e+06	1.23801e+06	1.50402e+06	1.41842e+06	1.55095e+06
P0AE45	P0AE45		ytfL		1.14704e+06	989744	1.11266e+06	1.02474e+06	1.13151e+06	1.03607e+06
P0AE48	P0AE48		ytfP		5.52868e+06	5.22043e+06	5.43221e+06	5.54018e+06	5.37898e+06	5.62268e+06
P0AE52	P0AE52		bcp		2.08398e+07	2.0438e+07	2.04347e+07	1.92019e+07	1.9484e+07	2.01469e+07
P0AE60	P0AE60		cedA		1.41333e+06	1.7507e+06	1.20464e+06	1.75186e+06	1.36942e+06	1.59502e+06
P0AE67	P0AE67		cheY		3.00394e+06	2.98318e+06	3.0523e+06	2.60602e+06	2.77234e+06	2.86434e+06
P0AE70	P0AE70		mazF		2.8559e+06	2.89226e+06	2.89282e+06	3.20095e+06	3.09847e+06	3.1884e+06
P0AE74	P0AE74		citT		1.12284e+06	1.12098e+06	1.1132e+06	1.25219e+06	1.23689e+06	1.2e+06
P0AE78	P0AE78		corC		8.08616e+06	9.38682e+06	8.81608e+06	9.32465e+06	9.37135e+06	8.85215e+06
P0AE82	P0AE82		cpxA		1.62204e+06	1.50663e+06	1.52018e+06	1.57919e+06	1.56201e+06	1.62386e+06
P0AE85	P0AE85		cpxP		840852	839577	675009	839814	849532	717675
P0AE88	P0AE88		cpxR		4.66067e+06	4.7738e+06	4.70078e+06	4.37425e+06	4.55773e+06	4.46764e+06
P0AE91	P0AE91		creA		3.33014e+06	3.28927e+06	3.38931e+06	3.35786e+06	3.50499e+06	3.38124e+06
P0AEA8	P0AEA8		cysG		2.06103e+06	1.85544e+06	1.99121e+06	1.88771e+06	1.9704e+06	1.99303e+06
P0AEB2	P0AEB2		dacA		8.45757e+06	8.28235e+06	8.35589e+06	8.39501e+06	8.39844e+06	8.36416e+06
P0AEB7	P0AEB7		yoaB		1.2697e+07	1.27096e+07	1.31527e+07	1.20195e+07	1.14312e+07	1.1274e+07
P0AEC0	P0AEC0		yoaE		308784	321784	328541	289682	329896	302884
P0AEC3	P0AEC3		arcB		1.0799e+06	1.04381e+06	1.08429e+06	1.04509e+06	931241	1.01884e+06
P0AED0	P0AED0		uspA		8.35075e+06	7.78833e+06	8.02845e+06	8.18476e+06	8.64495e+06	8.86484e+06
P0AED5	P0AED5		uvrY		3.89394e+06	3.97474e+06	3.88531e+06	3.71702e+06	3.83699e+06	4.03309e+06
P0AED7	P0AED7		dapE		5.10076e+06	5.26148e+06	5.07978e+06	5.1782e+06	5.27993e+06	5.27633e+06
P0AED9	P0AED9		dcm		607430	576044	630956	710828	662713	657424
P0AEE1	P0AEE1		dcrB		8.69975e+06	8.6315e+06	8.69966e+06	8.35705e+06	8.47799e+06	7.97326e+06
P0AEE3	P0AEE3		degS		1.1001e+06	976971	956931	1.06756e+06	1.03823e+06	1.05116e+06
P0AEE5	P0AEE5		mglB		2.68784e+06	2.50906e+06	2.69419e+06	2.68293e+06	2.71162e+06	2.85333e+06
P0AEE8	P0AEE8		dam		438568	418807	415921	380532	371919	438269
P0AEF0	P0AEF0		dnaC		368235	448468	471251	662950	369508	594136
P0AEF4	P0AEF4		dpiA		933068	973271	909074	1.04065e+06	1.10651e+06	947996
P0AEG4	P0AEG4		dsbA		6.08838e+06	6.43369e+06	6.05572e+06	5.31702e+06	4.64436e+06	5.40826e+06
P0AEG6	P0AEG6		dsbC		2.67274e+06	2.43289e+06	2.67785e+06	2.78236e+06	2.70075e+06	2.54463e+06
P0AEH1	P0AEH1		rseP		6.39646e+06	5.75545e+06	6.18408e+06	6.66275e+06	7.04321e+06	6.62396e+06
P0AEH5	P0AEH5		elaB		9.27954e+06	9.34872e+06	9.07461e+06	9.75153e+06	9.68354e+06	9.30006e+06
P0AEI1	P0AEI1		miaB		1.13124e+07	1.14316e+07	1.14927e+07	1.13458e+07	1.12015e+07	1.14933e+07
P0AEI4	P0AEI4		rimO		5.24985e+06	5.30548e+06	5.4613e+06	5.41809e+06	5.50972e+06	5.4134e+06
P0AEI6	P0AEI6		nudJ		3.00927e+06	3.02495e+06	3.08491e+06	3.2644e+06	3.24573e+06	3.19924e+06
P0AEJ2	P0AEJ2		entC		1.08206e+06	1.01475e+06	1.1523e+06	1.02448e+06	1.08201e+06	1.13955e+06
P0AEK2	P0AEK2		fabG		6.85353e+07	6.73528e+07	7.03567e+07	6.47428e+07	6.28376e+07	6.93394e+07
P0AEK4	P0AEK4		fabI		6.21757e+07	6.21943e+07	6.16136e+07	5.91675e+07	5.8179e+07	5.78916e+07
P0AEL0	P0AEL0		fdoI		193868	207028	87345	246025	257852	302457
P0AEL6	P0AEL6		fepB		2.47106e+06	2.36663e+06	2.2777e+06	2.42672e+06	2.42316e+06	2.5801e+06
P0AEM0	P0AEM0		fkpB		1.56796e+06	1.75478e+06	1.62314e+06	1.83372e+06	1.67858e+06	1.64691e+06
P0AEM4	P0AEM4		flgM		2.22445e+06	2.0335e+06	2.08465e+06	1.99912e+06	2.07925e+06	2.07161e+06
P0AEM6	P0AEM6		fliA		2.76792e+06	2.83897e+06	2.84719e+06	2.8187e+06	2.53388e+06	2.7902e+06
P0AEM9	P0AEM9		fliY		7.16988e+06	7.15909e+06	7.20749e+06	7.25916e+06	7.18503e+06	7.42365e+06
P0AEN1	P0AEN1		fre		6.93776e+06	6.77357e+06	6.78441e+06	7.26365e+06	7.25355e+06	7.0311e+06
P0AEN4	P0AEN4		ftsL		2.3644e+06	2.44679e+06	2.68999e+06	2.41321e+06	2.55037e+06	2.36359e+06
P0AEN8	P0AEN8		fucU		4.35699e+06	4.29368e+06	3.97306e+06	4.08576e+06	4.23813e+06	4.35688e+06
P0AEP3	P0AEP3		galU		6.66055e+07	6.62511e+07	6.72034e+07	6.01714e+07	6.34922e+07	6.30647e+07
P0AEQ3	P0AEQ3		glnH		1.5566e+07	1.54079e+07	1.56735e+07	1.62037e+07	1.62368e+07	1.62302e+07
P0AEQ6	P0AEQ6		glnP		2.29668e+06	2.02309e+06	2.19286e+06	2.13376e+06	2.12708e+06	2.1546e+06
P0AES0	P0AES0		gsp		2.89733e+06	3.00388e+06	3.00652e+06	3.04738e+06	3.04601e+06	2.92255e+06
P0AES2	P0AES2		gudD		4.25176e+06	4.67276e+06	4.42042e+06	4.6672e+06	4.54371e+06	4.47108e+06
P0AES4	P0AES4		gyrA		1.51515e+07	1.47858e+07	1.49673e+07	1.50265e+07	1.5055e+07	1.47712e+07
P0AES6	P0AES6		gyrB		8.67863e+06	8.78736e+06	8.81984e+06	8.9075e+06	8.76862e+06	8.91999e+06
P0AET2	P0AET2		hdeB		1.60854e+07	1.52069e+07	1.53547e+07	1.30082e+07	1.34222e+07	1.34634e+07
P0AET8	P0AET8		hdhA		4.89148e+06	4.77058e+06	3.71793e+06	5.25521e+06	4.60814e+06	4.33728e+06
P0AEU0	P0AEU0		hisJ		3.24968e+06	3.21745e+06	3.24861e+06	3.31835e+06	3.25123e+06	3.35119e+06
P0AEU7	P0AEU7		skp		2.26974e+07	2.21256e+07	2.30572e+07	2.21455e+07	2.11167e+07	2.2619e+07
P0AEV4	P0AEV4		hycA		1.22805e+06	1.29227e+06	1.29937e+06	1.17559e+06	1.20094e+06	1.13956e+06
P0AEV9	P0AEV9		hycI		403264	456003	466587	392089	316885	362696
P0AEW4	P0AEW4		cpdA		831515	881635	781779	833010	782757	829282
P0AEW6	P0AEW6		gsk		2.63803e+06	2.66182e+06	2.69636e+06	2.64841e+06	2.71583e+06	2.78466e+06
P0AEW9	P0AEW9		fruK		1.71955e+07	1.6687e+07	1.73485e+07	1.67253e+07	1.69579e+07	1.75855e+07
P0AEX5	P0AEX5		prkB		1.93365e+06	1.74214e+06	2.00223e+06	2.03607e+06	1.89605e+06	2.00256e+06
P0AEX9	P0AEX9		malE		7.52041e+06	7.79583e+06	7.46256e+06	6.72877e+06	6.98151e+06	7.11276e+06
P0AEY3	P0AEY3		mazG		2.32149e+06	2.11334e+06	2.25439e+06	2.21439e+06	2.23656e+06	2.17509e+06
P0AEY5	P0AEY5		mdaB		2.25509e+06	2.03642e+06	2.00322e+06	2.0987e+06	2.23125e+06	2.21843e+06
P0AEZ3	P0AEZ3		minD		1.8547e+07	1.81318e+07	1.85843e+07	1.90645e+07	1.90464e+07	1.90048e+07
P0AEZ9	P0AEZ9		moaB		9.91763e+06	9.48782e+06	9.57293e+06	9.05777e+06	9.59317e+06	9.54834e+06
P0AF03	P0AF03		mog		1.32724e+07	1.38495e+07	1.31735e+07	1.31174e+07	1.35948e+07	1.35309e+07
P0AF06	P0AF06		motB		665001	767775	676970	716503	711766	758713
P0AF08	P0AF08		mrp		5.5132e+06	5.27564e+06	5.32482e+06	5.22921e+06	5.19869e+06	5.43307e+06
P0AF12	P0AF12		mtnN		2.57958e+07	2.58332e+07	2.65415e+07	2.50244e+07	2.49785e+07	2.57449e+07
P0AF18	P0AF18		nagA		2.89794e+06	2.89993e+06	2.92365e+06	2.81266e+06	2.73727e+06	2.86265e+06
P0AF20	P0AF20		nagC		1.08002e+06	1.08518e+06	1.08366e+06	1.07651e+06	1.07661e+06	1.15558e+06
P0AF24	P0AF24		nagD		1.97427e+06	1.92619e+06	2.01949e+06	2.02179e+06	1.93058e+06	1.98283e+06
P0AF28	P0AF28		narL		7.45279e+06	7.37617e+06	7.43263e+06	7.30629e+06	7.28641e+06	7.44647e+06
P0AF36	P0AF36		zapB		6.67991e+06	6.55895e+06	6.72829e+06	6.87949e+06	6.89469e+06	7.1403e+06
P0AF48	P0AF48		yjbQ		1.2632e+06	1.32166e+06	1.22112e+06	1.38811e+06	1.40115e+06	1.27384e+06
P0AF50	P0AF50		yjbR		7.85471e+06	7.91942e+06	8.30214e+06	8.09638e+06	8.11298e+06	7.7599e+06
P0AF52	P0AF52		yjcD		451494	438453	371543	411576	418485	364565
P0AF59	P0AF59		yjdI		554095	503742	518785	510681	427775	543401
P0AF61	P0AF61		yjdK		2.0353e+06	1.44859e+06	1.65743e+06	1.72784e+06	1.82113e+06	1.87367e+06
P0AF63	P0AF63		nsrR		1.62175e+06	1.59405e+06	1.54188e+06	1.48905e+06	1.45826e+06	1.50429e+06
P0AF67	P0AF67		yjeE		3.6404e+06	3.73137e+06	3.67685e+06	3.5042e+06	3.64027e+06	3.64478e+06
P0AF70	P0AF70		yjeI		1.0046e+07	9.85164e+06	1.05223e+07	9.34722e+06	1.00907e+07	1.0285e+07
