Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj3.mzML	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P07650	P07650		deoA		6073050.0	6358460.0	5987080.0	6079840.0	5867090.0	6046270.0	0	0.1983773499290042	-0.04416969827319794	False	0.02998779743746187	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AAZ4	P0AAZ4		rarA		1177170.0	1206490.0	1199540.0	1259190.0	1235970.0	1299460.0	0	0.19896992775714456	-0.059634038957270284	False	0.0300183038438072	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AEB7	P0AEB7		yoaB		9530200.0	11533200.0	10118500.0	11070600.0	9218360.0	9557480.0	0	0.19900474567259563	-0.1559006440060199	False	0.030048810250152533	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A8E5	P0A8E5		yacL		585797.0	516591.0	579352.0	572202.0	575588.0	445635.0	0	0.20052373739206264	0.1819972974709619	False	0.030079316656497868	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P67603	P67603		yqfB		3122060.0	2930580.0	3231860.0	3160770.0	3144520.0	2748900.0	0	0.20096519808720018	0.10360341903936024	False	0.030109823062843197	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AGG4	P0AGG4		trxC		3696140.0	3665930.0	3834160.0	3048150.0	3695810.0	3494200.0	0	0.20155140709486252	0.1371182948237864	False	0.030140329469188532	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P75884	P75884		gfcB		1856750.0	1695120.0	1807050.0	1614930.0	1593400.0	1456820.0	0	0.20241305408559013	0.14125233910063897	False	0.030170835875533864	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AA31	P0AA31		yedF		3711940.0	3733910.0	4039350.0	3680990.0	3987390.0	3763590.0	0	0.202711814399391	0.07054486744044983	False	0.030201342281879196	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AAB8	P0AAB8		uspD		2323190.0	2237330.0	2255790.0	2213580.0	2426980.0	2284370.0	0	0.20393094657552682	0.05684482835117955	False	0.030231848688224528	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AAV4	P0AAV4		ybgJ		616063.0	672578.0	648576.0	111593.0	743508.0	327042.0	1	0.20418731367777565	0.8537294985310383	False	0.03026235509456986	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P36929	P36929		rsmB		2663700.0	2652050.0	2639160.0	2736820.0	2666530.0	2761410.0	0	0.20497261583047052	-0.032380323055628345	False	0.030292861500915196	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P43671	P43671		pqiB		977861.0	1030860.0	1055070.0	1107260.0	1035860.0	1076370.0	0	0.2050666812401159	-0.06691946823376715	False	0.030323367907260527	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AG16	P0AG16		purF		973843.0	857865.0	942106.0	947127.0	953518.0	920904.0	0	0.2053432414026258	0.07405226230300256	False	0.030353874313605856	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P00582	P00582		polA		3554440.0	3293520.0	3450510.0	3373150.0	3393870.0	3442750.0	0	0.20553676236029286	0.040719599701379464	False	0.03038438071995119	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P17993	P17993		ubiG		2338180.0	2325440.0	2416270.0	2315450.0	2496950.0	2362670.0	0	0.20677668241814398	0.050171108594035965	False	0.030414887126296523	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P33650	P33650		feoB		1971590.0	2447050.0	2025390.0	2037080.0	2072440.0	2228690.0	0	0.20703878142142979	-0.14536030033201877	False	0.03044539353264186	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AD07	P0AD07		yecF		3785610.0	3855120.0	3982140.0	3770860.0	3959330.0	3766390.0	0	0.2070845374865759	0.041775924445895646	False	0.030475899938987187	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AFC3	P0AFC3		nuoA		1902710.0	1985930.0	1963160.0	2006610.0	1867610.0	2312830.0	0	0.20776932591991237	-0.137169965811979	False	0.03050640634533252	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P69411	P69411		rcsF		6361970.0	6233360.0	6288810.0	6189500.0	6532810.0	6356700.0	0	0.20895554631798346	0.03070946885661589	False	0.030536912751677855	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A7D1	P0A7D1		pth		3893860.0	3715060.0	3982400.0	3746090.0	3727630.0	3735570.0	0	0.20932705481418248	0.05153235771423922	False	0.030567419158023187	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P10908	P10908		ugpQ		330303.0	274445.0	338582.0	294512.0	314061.0	328905.0	0	0.20953940639010313	0.13061843954867738	False	0.030597925564368522	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P31473	P31473		ravA		1413020.0	1253340.0	1279330.0	1257190.0	1439160.0	1349220.0	0	0.2096121253309811	0.09816175402996595	False	0.03062843197071385	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P00934	P00934		thrC		4443020.0	4599910.0	4469520.0	4520720.0	4129260.0	4509010.0	0	0.20966332829433668	-0.06360445586194749	False	0.030658938377059183	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P37182	P37182		hybD		3624460.0	3864660.0	3849550.0	3845350.0	3664720.0	3800350.0	0	0.2103063795851479	-0.047348205267015046	False	0.030689444783404518	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P25397	P25397		tehB		2916560.0	3204050.0	3133670.0	3171410.0	3062810.0	3082860.0	0	0.2105235932406812	-0.05365155286719382	False	0.03071995118974985	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A6B4	P0A6B4		alr		3265410.0	3131780.0	3241210.0	3172210.0	3218490.0	3245320.0	0	0.21285457989013168	0.026318075630491194	False	0.030750457596095182	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ADC6	P0ADC6		lptG		647286.0	712756.0	736442.0	738138.0	691089.0	846679.0	0	0.2134080716783184	-0.14712660492280036	False	0.030780964002440514	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P35340	P35340		ahpF		9264740.0	9051260.0	9324020.0	9125690.0	9010970.0	8886910.0	0	0.21432707899048892	0.028286534339118118	False	0.030811470408785846	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P17117	P17117		nfsA		4370480.0	4476590.0	4607080.0	4751640.0	4166980.0	4603920.0	0	0.21436352519914462	-0.073561764219565	False	0.03084197681513118	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P69801	P69801		manY		1301930.0	1296690.0	1235180.0	1136530.0	1467070.0	1193240.0	0	0.21474253519789066	0.14294489312586459	False	0.03087248322147651	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P21420	P21420		nmpC		31387700.0	27776500.0	30333900.0	29189100.0	28201100.0	28021600.0	0	0.21521161537813605	0.08143978227524906	False	0.030902989627821845	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P69874	P69874		potA		4388380.0	4322720.0	4392130.0	4387810.0	4514650.0	4061660.0	0	0.2156511190699064	0.0578952195345439	False	0.030933496034167177	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P08839	P08839		ptsI		76338900.0	76246900.0	76601100.0	75064800.0	76368400.0	73106100.0	0	0.21625084178066226	0.03110209474735777	False	0.03096400244051251	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P09152	P09152		narG		5351920.0	5312020.0	5194000.0	5327260.0	5157010.0	5377090.0	0	0.21632082544967146	-0.028513432085523732	False	0.03099450884685784	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A6H5	P0A6H5		hslU		21972300.0	21823600.0	21946100.0	21419900.0	21988100.0	21885300.0	0	0.21698777306554987	0.017125112201604065	False	0.031025015253203173	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P31068	P31068		fliH		1018400.0	1007030.0	978056.0	1029650.0	1010510.0	1069610.0	0	0.21760342074348688	-0.04688396918126471	False	0.03105552165954851	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A8M3	P0A8M3		thrS		10404400.0	10059400.0	10262800.0	9688350.0	10308300.0	10297000.0	0	0.21770306434027845	0.04401465286362651	False	0.03108602806589384	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P60624	P60624		rplX		153681000.0	153855000.0	152957000.0	156993000.0	155064000.0	159817000.0	0	0.2184196056094135	-0.027738592207834683	False	0.03111653447223917	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ABQ0	P0ABQ0		coaBC		792043.0	845270.0	751052.0	825747.0	681580.0	746343.0	0	0.22021011973804436	-0.11983774932556154	False	0.031147040878584505	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P45464	P45464		lpoA		4118970.0	3977040.0	4234240.0	4071880.0	4041030.0	4052640.0	0	0.22024171071293322	0.03447677393606091	False	0.031177547284929837	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P37095	P37095		pepB		12996700.0	12964200.0	12736700.0	12998500.0	12845400.0	13010800.0	0	0.22024400503491673	-0.01468522917618329	False	0.031208053691275172	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A7I7	P0A7I7		ribA		9447270.0	8961770.0	9366380.0	9367420.0	9339270.0	9210300.0	0	0.22045958564356388	0.03178272267595197	False	0.0312385600976205	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P07395	P07395		pheT		17736400.0	17587200.0	17611100.0	17884900.0	17371500.0	17881000.0	0	0.22050057475978252	-0.017249094212227707	False	0.03126906650396583	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P37634	P37634		rlmJ		5813040.0	6113990.0	6144810.0	6134810.0	5999540.0	6206240.0	0	0.2208565659933106	-0.03943718636789995	False	0.03129957291031117	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AGJ5	P0AGJ5		yfiF		12387900.0	12282800.0	12403200.0	12074500.0	12250700.0	12297500.0	0	0.22115854935598023	0.015152072496251516	False	0.031330079316656496	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P45807	P45807		ybaM		524433.0	460688.0	529326.0	413369.0	424671.0	429334.0	0	0.2230706880795768	0.18179599883929118	False	0.031360585723001835	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P75957	P75957		lolD		2117380.0	2172640.0	2211270.0	2182670.0	2050380.0	2363040.0	0	0.22330971027245958	-0.0747698929537925	False	0.03139109212934717	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P05825	P05825		fepA		1836540.0	1849420.0	1910180.0	1819760.0	1842200.0	1732170.0	0	0.2241587142491669	0.04924948840066731	False	0.03142159853569249	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AE48	P0AE48		ytfP		4304090.0	4447920.0	4416010.0	4334570.0	4265290.0	4466840.0	0	0.2245642765281075	-0.029030062245485634	False	0.03145210494203783	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A7U7	P0A7U7		rpsT		29512300.0	28630800.0	29304100.0	27491600.0	29164000.0	29233800.0	0	0.2259022337082308	0.04368621063909476	False	0.03148261134838316	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AFP6	P0AFP6		ybgI		9677320.0	9879060.0	9897680.0	9357370.0	9932720.0	9446910.0	0	0.2260530300463256	0.04087942417882274	False	0.031513117754728495	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P39298	P39298		yjfP		703512.0	494861.0	621112.0	674826.0	789931.0	633079.0	0	0.2285830035983756	0.23014193931487104	False	0.03154362416107383	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AE52	P0AE52		bcp		19082800.0	19069700.0	19137300.0	19630100.0	19026000.0	19369700.0	0	0.22914433817306792	-0.020603201753280415	False	0.03157413056741916	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P69786	P69786		ptsG		5447390.0	5169670.0	5350200.0	5273210.0	5195280.0	5179470.0	0	0.22955657243165156	0.033817372901609036	False	0.03160463697376449	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ACL2	P0ACL2		exuR		2733190.0	2396360.0	2790980.0	2634040.0	2681130.0	2705280.0	0	0.23017036157103707	0.08502796570337053	False	0.03163514338010982	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P69776	P69776		lpp		39457300.0	39641200.0	38523400.0	38873000.0	38535600.0	39772500.0	0	0.23108641925556633	-0.021756073846544058	False	0.03166564978645516	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P43329	P43329		hrpA		2309010.0	2258570.0	2198430.0	2389660.0	2300020.0	2461640.0	0	0.23424280513766313	-0.06270658106071243	False	0.03169615619280049	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AAR3	P0AAR3		ybaK		2166260.0	1978720.0	2219050.0	2139690.0	2020660.0	1870320.0	0	0.23454102956754716	0.09716695146543543	False	0.03172666259914582	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P17115	P17115		gutQ		2114500.0	2056390.0	2031880.0	2053130.0	2094270.0	2000820.0	0	0.23654764860468153	0.030443643281519914	False	0.03175716900549116	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A744	P0A744		msrA		6803010.0	6714540.0	6704680.0	7112390.0	6359810.0	6795270.0	0	0.2378368447148325	-0.05378790485272933	False	0.03178767541183649	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P09053	P09053		avtA		1406640.0	1305660.0	1444210.0	1238160.0	1245320.0	1252750.0	0	0.23827008978558634	0.10957898318886619	False	0.03181818181818182	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P21889	P21889		aspS		11507600.0	11915000.0	11899100.0	11933700.0	11716000.0	11828200.0	0	0.2395546366590351	-0.02258650959754467	False	0.031848688224527154	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P31658	P31658		hchA		10191700.0	10379900.0	10054800.0	10499000.0	9691980.0	9967950.0	0	0.23996220390792775	-0.04312219613316867	False	0.031879194630872486	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A988	P0A988		dnaN		4118810.0	4360290.0	4144320.0	4246840.0	4254340.0	4184780.0	0	0.24149701371088794	-0.03128869581163106	False	0.03190970103721782	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P33590	P33590		nikA		3690430.0	3477660.0	3730380.0	3689060.0	3593780.0	3525920.0	0	0.24158922564746282	0.04279769737308473	False	0.03194020744356315	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AF26	P0AF26		narJ		594503.0	709180.0	597838.0	564428.0	532291.0	842543.0	0	0.24165033682975323	-0.2951540219093257	False	0.03197071384990848	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AAU7	P0AAU7		ybfE		1064620.0	1198450.0	1177520.0	1147540.0	902365.0	1188850.0	0	0.24217279835109073	-0.1688119851870069	False	0.032001220256253814	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P60651	P60651		speB		10361100.0	10336200.0	10405300.0	10320800.0	10495000.0	9882650.0	0	0.24311984507238776	0.03369886074587043	False	0.032031726662599146	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A7E3	P0A7E3		pyrE		4757780.0	4895940.0	4649040.0	4761590.0	4744730.0	4741830.0	0	0.24354824171304942	-0.025044612328440536	False	0.03206223306894448	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P33937	P33937		napA		4807710.0	4602200.0	4711660.0	4585820.0	4587450.0	4607750.0	0	0.2445770048636085	0.0321668262913922	False	0.03209273947528981	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P08192	P08192		folC		2973840.0	3047320.0	3079530.0	3072860.0	2981110.0	3078680.0	0	0.24505203284875213	-0.026013515467277776	False	0.03212324588163515	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P75728	P75728		ubiF		1230060.0	1265020.0	1211490.0	1261340.0	1108230.0	1206040.0	0	0.24822220367983092	-0.07237399220350145	False	0.03215375228798048	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A959	P0A959		alaA		1915340.0	1873710.0	1947680.0	1933920.0	1939820.0	1777300.0	0	0.24948406592567846	0.05521995196076891	False	0.032184258694325805	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P37329	P37329		modA		4118970.0	3978270.0	4292680.0	3820160.0	4020770.0	4140410.0	0	0.2500211040096031	0.05844447926578595	False	0.032214765100671144	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ACD4	P0ACD4		nifU		15473600.0	15799900.0	15770700.0	15469000.0	14920500.0	16265500.0	0	0.2505676455017384	-0.042178713762566954	False	0.032245271507016476	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AGF2	P0AGF2		ygdK		1600230.0	1833250.0	1767950.0	1971360.0	1964690.0	2038620.0	0	0.2506824617962927	-0.131853917759115	False	0.03227577791336181	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P24554	P24554		radA		643746.0	647430.0	594229.0	662251.0	524081.0	616761.0	0	0.25115026433491705	-0.1286789756158901	False	0.03230628431970714	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P67826	P67826		cutC		1847170.0	2070730.0	1863490.0	1791910.0	1559520.0	1922960.0	0	0.2514333823755733	-0.13461434573330314	False	0.03233679072605247	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P40191	P40191		pdxK		1864820.0	1970250.0	1937220.0	1977380.0	2008460.0	2106040.0	0	0.2519465084865259	-0.05914771807145109	False	0.032367297132397804	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A8T1	P0A8T1		prmA		7374930.0	7906550.0	7652220.0	7957620.0	7429490.0	7415530.0	0	0.2519686560823196	-0.05193038125265493	False	0.032397803538743136	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P76002	P76002		pliG		792749.0	720675.0	787180.0	750909.0	900957.0	819051.0	0	0.25303215960059555	0.11510785151199636	False	0.032428309945088475	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A7A2	P0A7A2		gpmB		3822610.0	3479910.0	3217430.0	4249130.0	3616620.0	5011460.0	0	0.2530430256200693	-0.2576665563011828	False	0.0324588163514338	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P07118	P07118		valS		21442800.0	21588100.0	21353000.0	21776100.0	21477100.0	21408200.0	0	0.25338664659535687	-0.011168632594953678	False	0.03248932275777913	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
