Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj2.mzML	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P0A780	P0A780		nusB		13299000.0	13141800.0	13018600.0	12094100.0	12463100.0	12291300.0	0	0.00366127915155567	0.09876312691432632	False	0.002345159350571257	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P62707	P62707		gpmA		42920600.0	43023200.0	43503000.0	45545900.0	45064700.0	44709100.0	0	0.0038424178802737544	-0.06401258241303757	False	0.0023752254960914014	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AG67	P0AG67		rpsA		250515000.0	251439000.0	252591000.0	256441000.0	256517000.0	257472000.0	0	0.003946374778605532	-0.030056938185021476	False	0.0024052916416115455	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A9N4	P0A9N4		pflA		5426190.0	5334370.0	5409420.0	5193980.0	5086110.0	5134310.0	0	0.004040941639765403	0.06903916025085488	False	0.0024353577871316897	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A7S9	P0A7S9		rpsM		37107300.0	37372600.0	36627600.0	34535600.0	34789300.0	34648700.0	0	0.004445214604857236	0.09573894580518176	False	0.0024654239326518342	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P01031ups|CO5_HUMAN_UPS Complement C5 (C5a anaphylatoxin) (Chain 678-751) - Homo sapiens (Human)	P01031ups|CO5_HUMAN_UPS Complement C5 (C5a anaphylatoxin) (Chain 678-751) - Homo sapiens (Human)				13770900.0	11523700.0	14010800.0	1608180.0	1517730.0	1429980.0	0	0.004505874404585233	3.108922712443098	False	0.0024954900781719784	False	True	Human	True	False	False	False	umpire	manual	min	1.660964047443681
P45470	P45470		yhbO		918619.0	942585.0	891288.0	1062830.0	1009610.0	1046380.0	0	0.004885963545625115	-0.1802619205532372	False	0.002525556223692123	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A6X7	P0A6X7		ihfA		51832900.0	53313400.0	53121100.0	48404100.0	48867600.0	46766300.0	0	0.00510619379667005	0.13591464637875356	False	0.002555622369212267	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AB52	P0AB52		ychN		2765400.0	2693320.0	2780150.0	2208600.0	2382300.0	2341180.0	0	0.005220862807368413	0.24915817444121788	False	0.0025856885147324113	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P02942	P02942		tsr		14543400.0	14689100.0	14784700.0	13741100.0	13955900.0	14085800.0	0	0.00529307775415526	0.0751582008706661	False	0.002615754660252556	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0C037	P0C037		yaiE		12565500.0	13086000.0	12687600.0	11369700.0	11864700.0	11392900.0	0	0.005357598940442451	0.14690657009834232	False	0.0026458208057727	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A746	P0A746		msrB		1415190.0	1449690.0	1492120.0	1760940.0	1646260.0	1738260.0	0	0.005499271913430872	-0.23996494541203192	False	0.0026758869512928446	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A8Z7	P0A8Z7		yqiA		320347.0	336553.0	353452.0	414660.0	415109.0	398138.0	0	0.005775790808312634	-0.2813432910641734	False	0.0027059530968129887	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P76536	P76536		yfeX		9185390.0	9158010.0	9209060.0	9267320.0	9316200.0	9310230.0	0	0.005972556397570108	-0.017760767023358395	False	0.002736019242333133	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P38489	P38489		nfnB		6748670.0	6780480.0	6637900.0	6199300.0	6387980.0	6190210.0	0	0.006013806744973699	0.10299583469298798	False	0.0027660853878532774	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P24232	P24232		hmp		1455180.0	1480460.0	1499730.0	1400500.0	1373500.0	1380110.0	0	0.006102723837684654	0.0945150406695634	False	0.0027961515333734216	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AEH5	P0AEH5		elaB		9219030.0	9177750.0	9318600.0	9798510.0	9847010.0	9617090.0	0	0.0061575972819584955	-0.07837166426731183	False	0.002826217678893566	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AC47	P0AC47		frdB		18098100.0	18418700.0	18417200.0	17555400.0	17406500.0	17620400.0	0	0.006244861520672607	0.06312209682156214	False	0.0028562838244137103	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P06959	P06959		aceF		61036400.0	61068700.0	60981500.0	60065300.0	59794700.0	59693100.0	0	0.006512323639345293	0.028115643528225424	False	0.002886349969933855	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P02925	P02925		rbsB		11527600.0	11485600.0	11468300.0	11997200.0	11851400.0	12008500.0	0	0.006699810122182634	-0.05643627735095111	False	0.002916416115453999	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A8J8	P0A8J8		rhlB		5314420.0	5271380.0	5360480.0	5550750.0	5633640.0	5508170.0	0	0.007185329456130765	-0.06598531923113606	False	0.002946482260974143	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ABS5	P0ABS5		dnaG		548515.0	571023.0	517908.0	645568.0	639113.0	670918.0	0	0.007208744092687417	-0.2561632427654019	False	0.0029765484064942878	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A9E5	P0A9E5		fnr		6330720.0	6234180.0	6151690.0	6707050.0	6552900.0	6552450.0	0	0.007460115747008524	-0.08208604112506587	False	0.003006614552014432	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AET2	P0AET2		hdeB		15374400.0	15173100.0	15552000.0	13175400.0	13426800.0	13991800.0	0	0.007787122062471426	0.1834845976270491	False	0.0030366806975345765	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A6Q6	P0A6Q6		fabZ		21238100.0	20931800.0	20721300.0	19777100.0	20142800.0	20061700.0	0	0.008154860714583755	0.06833815690698947	False	0.0030667468430547206	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A7I0	P0A7I0		prfA		3958470.0	3940790.0	3966390.0	4083800.0	4073570.0	4133140.0	0	0.008402098195027661	-0.050753648710459925	False	0.0030968129885748648	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P52614	P52614		fliK		1397080.0	1469820.0	1461530.0	1620510.0	1615270.0	1550690.0	0	0.008974220741784554	-0.1451182388374824	False	0.003126879134095009	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A8Y1	P0A8Y1		yjjG		1182450.0	1223920.0	1266950.0	1355460.0	1397720.0	1395150.0	0	0.009599561213836141	-0.17544608380477061	False	0.0031569452796151535	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P76594	P76594		yfiQ		1910450.0	1913920.0	1755260.0	2127200.0	2239550.0	2197310.0	0	0.009694116714413033	-0.23441896982344693	False	0.003187011425135298	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P69908	P69908		gadA		3238200.0	3543400.0	3426110.0	4115360.0	4004060.0	4089550.0	0	0.009766611533994595	-0.258282245665912	False	0.003217077570655442	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AEB7	P0AEB7		yoaB		11765800.0	11812600.0	11332200.0	10903400.0	10495800.0	10341400.0	0	0.009807403816479114	0.13733575231957823	False	0.0032471437161755864	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ADC1	P0ADC1		lptE		4856300.0	4859640.0	4867020.0	6621210.0	6160200.0	6674180.0	0	0.009926569715493364	-0.41590114862793526	False	0.0032772098616957305	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P39451	P39451		adhP		1218230.0	1254990.0	1211500.0	1129110.0	1160240.0	1106060.0	0	0.010138716184329672	0.11796920160506268	False	0.003307276007215875	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AA04	P0AA04		ptsH		49734400.0	49653900.0	50901400.0	62197200.0	57807500.0	60457300.0	0	0.010179761858911092	-0.2639489413234827	False	0.0033373421527360197	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AEK2	P0AEK2		fabG		68563700.0	68166600.0	69674400.0	65870900.0	65355800.0	66079600.0	0	0.010254058568094936	0.0650388003329037	False	0.003367408298256164	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A8E1	P0A8E1		ycfP		6843090.0	6788910.0	7041460.0	6355340.0	6381340.0	6503630.0	0	0.01031085679782994	0.10364782066819125	False	0.003397474443776308	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ADU2	P0ADU2		ygiN		9740880.0	9488330.0	9583870.0	9038910.0	9255020.0	8978350.0	0	0.010447378169304784	0.07928857034137535	False	0.003427540589296452	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P60624	P60624		rplX		142920000.0	146964000.0	143862000.0	153234000.0	153308000.0	151526000.0	0	0.010617330314575296	-0.07871132844900613	False	0.0034576067348165967	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AA25	P0AA25		trxA		28467500.0	28210600.0	28180200.0	26883600.0	27392400.0	26763100.0	0	0.01086004432680715	0.06643762481856047	False	0.0034876728803367413	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AD33	P0AD33		yfcZ		50493600.0	45760200.0	49465300.0	59585900.0	60780100.0	59532000.0	0	0.010863961818009428	-0.3039891578931098	False	0.0035177390258568854	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P30014	P30014		rnt		5402640.0	5408890.0	5451090.0	5629590.0	5756260.0	5748160.0	0	0.011394943440362485	-0.07530313314369615	False	0.0035478051713770296	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A7W1	P0A7W1		rpsE		227344000.0	231780000.0	230479000.0	239856000.0	239774000.0	235599000.0	0	0.011483266761067038	-0.0526391832369035	False	0.0035778713168971737	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A7K2	P0A7K2		rplL		151456000.0	156799000.0	155736000.0	142535000.0	144865000.0	144757000.0	0	0.011508608589201016	0.10254129185401521	False	0.0036079374624173183	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AD57	P0AD57		ispB		1359940.0	1422380.0	1433120.0	1240560.0	1263640.0	1236880.0	0	0.0121930710975729	0.17222840782811044	False	0.003638003607937463	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P08839	P08839		ptsI		75218700.0	75045800.0	76079200.0	73206800.0	73606800.0	74067900.0	0	0.012406980333273	0.03524256112001062	False	0.003668069753457607	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ADX1	P0ADX1		yhfA		2179720.0	2287230.0	2249340.0	2449860.0	2453080.0	2482760.0	0	0.01252120908182911	-0.13707013768253895	False	0.003698135898977751	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AGK4	P0AGK4		yhbY		12937300.0	13195900.0	12618100.0	13751400.0	13771300.0	14088400.0	0	0.012655191982633061	-0.10272371722998903	False	0.0037282020444978953	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P61889	P61889		mdh		22353300.0	22633400.0	22802300.0	23495100.0	23246300.0	23366900.0	0	0.012854104535346264	-0.0485340637049395	False	0.00375826819001804	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ADS9	P0ADS9		yggN		1740590.0	1762740.0	1715990.0	1810420.0	1800480.0	1838640.0	0	0.013015305034393377	-0.06227259872671446	False	0.0037883343355381844	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AE70	P0AE70		mazF		2641970.0	2941940.0	2494250.0	3351020.0	3598230.0	3438800.0	0	0.013207458558978692	-0.36282623699608707	False	0.0038184004810583286	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AEQ3	P0AEQ3		glnH		15791800.0	15453300.0	15569100.0	16052800.0	16334200.0	16112300.0	0	0.01342170328340577	-0.051017720531127735	False	0.0038484666265784727	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A817	P0A817		metK		10644600.0	10568800.0	10806000.0	10168000.0	10391600.0	10240400.0	0	0.013466146935586303	0.056015923044714054	False	0.003878532772098617	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A9X9	P0A9X9		cspA		27574100.0	26750600.0	27798300.0	25049900.0	26090500.0	25432800.0	0	0.013733234231023461	0.10094678197379632	False	0.0039085989176187615	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A6N8	P0A6N8		yeiP		14678400.0	14248400.0	14930100.0	15778800.0	15486700.0	15916800.0	0	0.013778792093151386	-0.10544190794387463	False	0.003938665063138906	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P23869	P23869		ppiB		39575500.0	39159300.0	40425500.0	41353300.0	42266700.0	41684400.0	0	0.013844931102277384	-0.07253341419041198	False	0.003968731208659051	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P77376	P77376		ydgJ		1925760.0	1850770.0	1855500.0	2046230.0	2015200.0	2038850.0	0	0.013983886895989985	-0.11522044445819549	False	0.003998797354179195	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AGF2	P0AGF2		ygdK		716547.0	819050.0	750832.0	558876.0	582529.0	609687.0	0	0.01411081096310078	0.38484123712954427	False	0.004028863499699339	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A7Y8	P0A7Y8		rnpA		836937.0	916980.0	786411.0	1074780.0	1085660.0	995816.0	0	0.014636365396794845	-0.31319943955163526	False	0.004058929645219483	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ACE0	P0ACE0		hybC		12262400.0	12294200.0	12469000.0	11863000.0	12057100.0	12020600.0	0	0.014678712042938245	0.042904606772765044	False	0.004088995790739627	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P23843	P23843		oppA		5199910.0	5350630.0	5330890.0	5631290.0	5473090.0	5592390.0	0	0.015469493183722156	-0.07222821761944032	False	0.004119061936259772	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ADK0	P0ADK0		yiaF		16748800.0	16660700.0	16773300.0	16325600.0	16103300.0	16351500.0	0	0.015517907315850612	0.040891381316257004	False	0.004149128081779916	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ABD5	P0ABD5		accA		14141300.0	14052300.0	14234200.0	14445800.0	14375500.0	14472500.0	0	0.015686611444757474	-0.029150562091281747	False	0.0041791942273000605	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P09546	P09546		putA		1837820.0	1782280.0	1833450.0	1956390.0	1902200.0	1902000.0	0	0.015757725669854745	-0.07902091905629371	False	0.004209260372820205	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AG59	P0AG59		rpsN		26180900.0	26000700.0	26471200.0	27205700.0	27140600.0	27240000.0	0	0.01576758564369153	-0.052828788908415136	False	0.004239326518340349	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AFZ3	P0AFZ3		sspB		6160010.0	6166340.0	5900760.0	6650720.0	6496600.0	6517750.0	0	0.0158261416807962	-0.10954948877118596	False	0.004269392663860494	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AC81	P0AC81		gloA		1547130.0	1607960.0	1560070.0	1875690.0	1935450.0	2078040.0	0	0.01600168631227994	-0.3207600426430176	False	0.004299458809380638	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A7D7	P0A7D7		purC		7618970.0	7862810.0	7650430.0	7290940.0	7240440.0	7191000.0	0	0.01601403538280712	0.09072092459076006	False	0.004329524954900782	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A6I6	P0A6I6		coaD		557414.0	602744.0	587314.0	710472.0	790586.0	817064.0	0	0.01608290080064068	-0.4076871563924047	False	0.004359591100420926	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ACG8	P0ACG8		hslR		2092370.0	2194460.0	2110190.0	2290340.0	2269520.0	2374330.0	0	0.016322584228274192	-0.1163273737982551	False	0.00438965724594107	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P22256	P22256		gabT		1783030.0	1703890.0	1751620.0	1985450.0	1903690.0	1873290.0	0	0.016414587110555958	-0.1375125368197175	False	0.004419723391461215	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P75863	P75863		ycbX		1510660.0	1494730.0	1470020.0	1402740.0	1434890.0	1376910.0	0	0.01664323931382362	0.08664468077325174	False	0.0044497895369813596	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P06610	P06610		btuE		8315560.0	8326920.0	8280420.0	7945380.0	7727360.0	7728210.0	0	0.01697567424713797	0.09090484889384759	False	0.004479855682501504	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P05459	P05459		pdxB		6305000.0	6375060.0	6308640.0	6572360.0	6512050.0	6450630.0	0	0.016992783533751478	-0.04092307017775923	False	0.004509921828021648	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AAB6	P0AAB6		galF		12754500.0	12577300.0	12716800.0	11866900.0	12258100.0	12002300.0	0	0.01701148628967275	0.07475393273686332	False	0.004539987973541792	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AG48	P0AG48		rplU		85140100.0	81695400.0	81773300.0	90505300.0	89837500.0	90834200.0	0	0.017026803819951357	-0.12535745649263072	False	0.004570054119061937	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P64559	P64559		cptB		678435.0	698667.0	636506.0	411838.0	536924.0	473801.0	0	0.017042225892319015	0.5012903078845127	False	0.004600120264582081	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A991	P0A991		fbaB		8176540.0	8266560.0	8277560.0	8622420.0	8892240.0	8674270.0	0	0.017109064639225464	-0.08323985547763374	False	0.004630186410102225	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P28635	P28635		metQ		11511000.0	11616400.0	11409100.0	11024200.0	10703900.0	11046300.0	0	0.017510514227584324	0.07555251527755664	False	0.0046602525556223694	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AEP3	P0AEP3		galU		65787200.0	66031700.0	66278600.0	60707100.0	62913200.0	61653900.0	0	0.017781492752289258	0.09654867781411475	False	0.004690318701142514	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P11557	P11557		damX		7954930.0	8076510.0	7410790.0	9063300.0	8525100.0	8971760.0	0	0.018335605945877444	-0.18015402137711325	False	0.004720384846662659	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AFF2	P0AFF2		nupC		585966.0	542936.0	572263.0	443997.0	507985.0	466768.0	0	0.018396332593746297	0.2619026857741805	False	0.004750450992182803	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P76007	P76007		cvrA		1186690.0	1183090.0	1165820.0	1385740.0	1408710.0	1312670.0	0	0.018402014466566897	-0.21617203525154458	False	0.004780517137702947	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A9M2	P0A9M2		hpt		13125100.0	13046300.0	13138100.0	12700800.0	12467900.0	12717700.0	0	0.01843978560808814	0.053197953244444644	False	0.004810583283223091	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
