protein	RD139_Wide_UPS1_0_1fmol_inj1	RD139_Wide_UPS1_0_1fmol_inj2	RD139_Wide_UPS1_0_1fmol_inj3	RD139_Wide_UPS1_10fmol_inj1r	RD139_Wide_UPS1_10fmol_inj2	RD139_Wide_UPS1_10fmol_inj3	Protein.Group	Protein.Ids	Protein.Names	Genes	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P32162	2230461.4469552203	2323894.999999997	2306378.496141746	2347933.732781349	2173393.7895524544	2165016.0905257883	P32162	P32162		yiiS	0	0.44677991382654564	0.037145633303795556	False	0.026932440657334144	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P77150	5994053.620664904	6101270.16730955	5819943.677352731	4938656.497735732	5788304.896589035	6163220.663428759	P77150	P77150		pdxY	0	0.44685410643364976	0.08500470346880237	False	0.026962872793670118	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P05825	10464646.04353937	10838931.78299748	9652666.623642394	10513178.78557816	10370504.035556857	11161818.72278956	P05825	P05825		fepA	0	0.4479210923612115	-0.04989139242975858	False	0.02699330493000609	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P40874	18014066.542061243	19021479.25110484	18751418.10595523	18709187.2761649	18851985.882895067	19085164.27497253	P40874	P40874		solA	0	0.4483117487568252	-0.022054641591703467	False	0.02702373706634206	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AEG6	3489751.1743299915	3115443.8827646845	3235715.0805937606	2817458.59136392	3290340.4667197266	3256309.6104749814	P0AEG6	P0AEG6		dsbC	0	0.44987669866741226	0.07165007282232927	False	0.02705416920267803	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P76004	2728683.69413414	2790702.556036163	2429128.772403864	2852673.340231481	2748730.371235476	2670380.354106555	P76004	P76004		ycgM	0	0.45011417712832913	-0.05751316990000583	False	0.027084601339013997	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A746	6230727.050638156	6001384.945037208	6176809.077726629	5279388.637319186	5634903.4812228	6490375.078582069	P0A746	P0A746		msrB	0	0.4511395768084043	0.08093084652655162	False	0.02711503347534997	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AGL2	2341366.7768273368	2259047.923863547	2044741.1627823836	1568450.128934377	2196300.7947959392	2254696.995154328	P0AGL2	P0AGL2		tdcF	0	0.45141581880611875	0.14267186411056954	False	0.027145465611685942	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P23845	11387665.930686746	11676439.503919344	11444359.76673069	10958071.50782628	11562965.13583662	11450922.6165037	P23845	P23845		cysN	0	0.4514806882226869	0.02260588491818501	False	0.027175897748021916	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AG67	1269888848.4928102	1240386583.7461834	1241495900.48143	1221629030.038938	1241413755.94533	1254738235.036466	P0AG67	P0AG67		rpsA	0	0.4525039275918229	0.01313010212302173	False	0.027206329884357883	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
Q46925	1049326.3843739512	922824.7500000003	873602.2476804716	932679.3397149802	841625.0496530039	918350.1140137792	Q46925	Q46925		csdA	0	0.4525895435783259	0.07978151243747206	False	0.027236762020693854	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P46142	12639869.950595582	12900882.467674514	12664567.341923462	91521.02583323244	13232158.01562964	12894733.824487103	P46142	P46142		yggM	1	0.4531109756713198	0.5431931805239301	False	0.027267194157029825	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P28249	758189.810817031	635002.9808443048	765530.4985526697	716924.452408996	636441.1496744059	681542.2307732871	P28249	P28249		asmA	0	0.45381624983712193	0.08521487552364383	False	0.027297626293365795	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P56258	503672.8425637766	599326.8124999999	499829.4377860372	91521.02583323244	585615.9349682314	501949.4562434325	P56258	P56258		wecF	1	0.45415353979291356	0.4429511418693713	False	0.02732805842970177	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P76440	884811.7841143741	876955.4375000005	908435.6550931156	757495.3380898654	857381.6086271004	922674.273694666	P76440	P76440		preT	0	0.45576826716890523	0.0735124158218065	False	0.027358490566037737	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0ADA5	25630205.221404657	26318415.02106448	25823600.778749503	26127976.377217747	24749907.11738002	25720987.18527755	P0ADA5	P0ADA5		yajG	0	0.45629071193142756	0.021931817676093795	False	0.027388922702373707	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AC30	2546271.071113895	2579304.594526516	2350090.826272401	1736544.9310607354	2591076.5445339866	2423682.1309473123	P0AC30	P0AC30		ftsX	0	0.45635015270086465	0.14703610982648155	False	0.02741935483870968	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P63284	183489165.26181537	184524580.5337172	186895874.11460504	184080515.4781554	186117041.33860564	189256220.3225889	P63284	P63284		clpB	0	0.4564907782386984	-0.011766124865929187	False	0.02744978697504565	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A881	4107805.6073640864	4175332.632091875	4552051.911751674	4012464.8381933975	4550283.992384457	5390248.000488646	P0A881	P0A881		trpR	0	0.456670154358491	-0.12047034868004498	False	0.027480219111381623	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A7T3	477012856.9604546	483245620.2262298	486322627.16460615	381182255.5152962	481988413.5268449	488392985.0760318	P0A7T3	P0A7T3		rpsP	0	0.4581020581767043	0.0980177524357269	False	0.02751065124771759	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P37349	12102597.987713704	11798321.408393666	11673169.437310264	12030579.686867202	11490258.409902832	11511923.867928678	P37349	P37349		dhaM	0	0.45830804308840506	0.022122071225824085	False	0.02754108338405356	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A763	48695004.65833827	49790314.634455234	49698064.48842106	51462872.607174985	49380958.55675971	49340000.80505116	P0A763	P0A763		ndk	0	0.45851060109318725	-0.01934582469909883	False	0.027571515520389535	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P08190	2163282.724014742	2230228.427871729	2277051.509011793	1785879.5034591018	2293752.800413363	2171869.8437107857	P08190	P08190		fimG	0	0.4595384918716118	0.09360556698766445	False	0.027601947656725502	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P23882	18256090.464358304	19071203.424849365	18458292.048515875	18243935.168549355	18520428.3948253	18344265.32604981	P23882	P23882		fmt	0	0.4596364189073083	0.017614168780415926	False	0.027632379793061476	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AAA1	9622055.089783931	9586465.834016288	9937770.39291888	9724787.74766592	9632759.6068084	9446508.64297541	P0AAA1	P0AAA1		yagU	0	0.4601012370193154	0.01704034439760557	False	0.027662811929397447	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P05020	16701586.874517431	15900683.3502374	15135005.589610703	16033256.369427295	16476948.919806885	16472030.695237068	P05020	P05020		pyrC	0	0.4608295047803882	-0.03714239320186605	False	0.027693244065733414	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P75864	5944860.137016834	5928949.194161025	6037072.884423368	6378777.422563687	6102718.939284771	5847483.570339681	P75864	P75864		rlmL	0	0.46136469509609407	-0.03329009716969593	False	0.027723676202069388	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P45577	93526104.77973732	91166918.8264225	94591010.97557925	93298538.14258584	93537885.39651084	95478981.58657654	P45577	P45577		proQ	0	0.4614521432287875	-0.015574751026290412	False	0.027754108338405355	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AGG4	5720767.092743445	5451035.10215078	5597638.894315832	5533515.87072038	5082742.937666073	5662144.94700769	P0AGG4	P0AGG4		trxC	0	0.46193642076000435	0.042875368688272374	False	0.02778454047474133	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P37903	28411027.296198267	28402789.308945622	28475104.005723856	31265577.760425977	27620943.162365608	29250539.497583546	P37903	P37903		uspF	0	0.4628311151902694	-0.04739043855465594	False	0.0278149726110773	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A8L1	258394215.23545632	271261979.9325069	268995566.4534494	263001538.58109665	276284890.85835326	273068063.5004657	P0A8L1	P0A8L1		serS	0	0.4629664230849221	-0.024542846091496876	False	0.027845404747413267	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P04982	3549307.4480545367	3482349.554388255	3688082.469103987	3482561.0341199297	3413897.0765148127	3616801.003693812	P04982	P04982		rbsD	0	0.46340325071188404	0.02805986886448758	False	0.02787583688374924	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AE48	11865289.114586145	12556321.725008467	11915088.573652348	13648181.036781903	11968410.535944544	12183502.608057482	P0AE48	P0AE48		ytfP	0	0.4634764537314616	-0.05696244840031476	False	0.027906269020085212	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AE06	87599072.09908639	89805873.50476266	88784400.34182222	73301667.73174438	89689838.23655774	88834648.46170983	P0AE06	P0AE06		acrA	0	0.4640023800217533	0.08002470167809507	False	0.027936701156421183	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AC86	7798395.367786032	7807721.95367176	7817986.396473711	7952080.635019357	7518415.105884668	7593018.076835002	P0AC86	P0AC86		glgP	0	0.4640510507739231	0.022381516713528768	False	0.027967133292757154	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P05459	39570377.60232228	40923178.92971669	40422559.51623541	40791506.196576536	40470044.76085359	40721542.84668701	P05459	P05459		pdxB	0	0.46537709901681257	-0.012674667973373254	False	0.02799756542909312	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P60906	92196680.19504751	93549324.31312545	93198896.8878782	90658695.54045656	97178162.03052872	96796024.7667599	P60906	P60906		hisS	0	0.46549320308466713	-0.029122157672120164	False	0.028027997565429095	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A9A9	57416633.74092241	57214933.06890419	57023146.148138605	51874938.204803646	58209045.11471287	56500473.758949794	P0A9A9	P0A9A9		fur	0	0.466079719620252	0.04325567011462146	False	0.028058429701765066	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0ABX8	7851360.066157476	8052670.16144589	8204831.967556467	10010179.795908917	7932521.147248361	7987526.427408777	P0ABX8	P0ABX8		fliL	0	0.46894151529783423	-0.10507129126699624	False	0.02808886183810104	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A786	11325176.458227398	11178903.99119975	11333000.031361949	10381436.755250197	11382439.536248373	11241647.248721125	P0A786	P0A786		pyrB	0	0.47001426088326	0.03589761314625973	False	0.028119293974437007	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AGD1	508286.2335648197	516226.84380000015	519374.0053606983	91521.02583323244	549980.93201319	514404.2720189536	P0AGD1	P0AGD1		sodC	1	0.47243632496659943	0.4175428728108715	False	0.028149726110772978	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P35340	88798899.3344053	88922180.99057743	91118337.93103825	90319339.5439078	90013829.46491078	90496117.75116064	P35340	P35340		ahpF	0	0.4728822928887365	-0.01063906951040455	False	0.028180158247108948	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P77611	2220383.8494508136	2095815.1758592643	2533468.337771714	1929217.7416755024	2369614.007930872	2118349.2668305663	P77611	P77611		rnfC	0	0.4732347209182723	0.09409424943399837	False	0.02821059038344492	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AFR4	20418974.685585	20203376.87744321	21236540.67053736	20664637.628978897	20227944.857844897	20092449.609701425	P0AFR4	P0AFR4		yciO	0	0.4746289599488005	0.020525800668921377	False	0.028241022519780893	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P38521	3643326.828514179	4210156.273294093	4529345.8380376175	1386737.8834810664	4298441.607068708	4182514.3713126536	P38521	P38521		yggL	0	0.47479303341581447	0.3275560826452998	False	0.02827145465611686	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AB61	14150180.861727536	14985660.45336014	15482858.560076363	15289462.10612709	15323392.751976646	15028512.523624644	P0AB61	P0AB61		yciN	0	0.47561830793560883	-0.0326935382212786	False	0.02830188679245283	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P07813	133787308.62365022	132309194.56107464	131941834.31477325	139178836.204596	132911208.5566739	131924410.34742025	P07813	P07813		leuS	0	0.47576767937338754	-0.021499519423795212	False	0.028332318928788805	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AEM9	47909160.21349983	50944774.172143854	50790957.20645198	51165442.66422051	51167772.95838981	49958662.55928861	P0AEM9	P0AEM9		fliY	0	0.47587866911070154	-0.02529597348994681	False	0.028362751065124772	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0ACC7	51858554.34898125	52591285.726671584	52660514.78773264	46771424.174091846	52850815.686010055	52381998.347275406	P0ACC7	P0ACC7		glmU	0	0.4759970550658815	0.04766671953170808	False	0.028393183201460746	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P09832	10218182.604918951	10284227.019520609	10483262.431638062	10622573.207347054	9883493.46573208	9778853.912917808	P09832	P09832		gltD	0	0.4762896574195242	0.03300163130803137	False	0.028423615337796714	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P64599	15655031.036220718	15481574.85708035	14272815.361546408	14478095.130918585	14813484.413380306	14971334.725530997	P64599	P64599		yhbT	0	0.47807653685560836	0.03689320837208191	False	0.028454047474132684	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A731	7369067.132677777	7793265.5186401345	8741627.762949824	6386213.3921425445	7897349.665620308	8047263.841183578	P0A731	P0A731		mgsA	0	0.47905438733163724	0.09821298969292232	False	0.02848447961046866	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A6G7	70633493.75561695	67208612.24767855	66875730.602267966	69380977.69145454	68823086.25477435	69636924.38454454	P0A6G7	P0A6G7		clpP	0	0.479068546571701	-0.021843389637036366	False	0.028514911746804626	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A784	9779050.953130076	8866697.998547832	8938426.5628502	9297955.981807264	9531482.010087792	9519362.247347264	P0A784	P0A784		orn	0	0.47907546353808	-0.039446820343425254	False	0.0285453438831406	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AFX4	594317.8629835995	526092.6874999994	580460.6861234573	660387.0912154512	529449.5712785547	615974.9133959503	P0AFX4	P0AFX4		rsd	0	0.480759683801139	-0.08637343848367107	False	0.02857577601947657	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0ADP9	26504249.91862983	26933002.41134877	27171213.684957918	29908202.62399178	26320794.470012605	27173554.081784274	P0ADP9	P0ADP9		yihD	0	0.48141632063936957	-0.049160146773407416	False	0.028606208155812538	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0ADB7	10651470.145104077	10362380.927426975	12194605.449114466	6378729.382504923	11363353.580016073	11190213.2914974	P0ADB7	P0ADB7		ecnB	0	0.48166261767096624	0.19886984072211283	False	0.02863664029214851	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AE67	3970528.0493489904	3607553.158728591	4177321.8109367904	3635861.519505133	4464951.364218839	4397317.363400825	P0AE67	P0AE67		cheY	0	0.48186190806144796	-0.08838827929001206	False	0.02866707242848448	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
