Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj1.mzML	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P0ACA3	P0ACA3		sspA		25162800.0	26475700.0	27289900.0	27253700.0	25848200.0	25056200.0	0	0.010596870624731523	-0.09099111925328203	False	0.003188854489164087	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A717	P0A717		prs		44485100.0	48891800.0	47393700.0	47794100.0	44892400.0	44429800.0	0	0.010657667007687272	-0.10670925519668843	False	0.0032198142414860682	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A932	P0A932		gfcE		6911810.0	7870140.0	7762570.0	7473540.0	6802180.0	6984570.0	0	0.010698371309895408	-0.15875273557305958	False	0.0032507739938080495	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A972	P0A972		cspE		165216000.0	159822000.0	161235000.0	159468000.0	168941000.0	167518000.0	0	0.010774068357597045	0.06214155476271385	False	0.0032817337461300312	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P37330	P37330		glcB		1725980.0	1839260.0	1788530.0	1816950.0	1652100.0	1686060.0	0	0.01091413524666631	-0.10454586912907458	False	0.0033126934984520125	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A6F5	P0A6F5		groL		78665400.0	82803800.0	83592200.0	84858800.0	78759500.0	78390600.0	0	0.01119006823214296	-0.09149260911898538	False	0.003343653250773994	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AEG4	P0AEG4		dsbA		4982840.0	5357130.0	5300250.0	5227480.0	5100960.0	5090100.0	0	0.01119597782403793	-0.066060439899176	False	0.003374613003095975	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P06961	P06961		cca		1049140.0	1100430.0	1086870.0	1074580.0	1035060.0	1018030.0	0	0.011233602952745293	-0.07239805623445643	False	0.003405572755417957	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A7L8	P0A7L8		rpmA		124763000.0	123221000.0	121326000.0	122459000.0	126453000.0	125701000.0	0	0.011281986850933042	0.038443216838788936	False	0.0034365325077399386	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A9L8	P0A9L8		proC		2300690.0	2617890.0	2663130.0	2798250.0	2194830.0	2423020.0	0	0.011483704593727002	-0.22375732247935895	False	0.00346749226006192	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
Q9JMR6	Q9JMR6		yuaY		12785300.0	11473500.0	11372200.0	11854400.0	12259300.0	12465700.0	0	0.011575554375666583	0.11234698101649795	False	0.003498452012383901	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P28903	P28903		nrdD		4817070.0	4982220.0	5071740.0	5080260.0	4847500.0	4911310.0	0	0.011680339269668941	-0.05423133535426578	False	0.0035294117647058825	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A796	P0A796		pfkA		22112300.0	24201600.0	25239800.0	24405200.0	22516000.0	23226900.0	0	0.01180659191811049	-0.12207211979123724	False	0.0035603715170278638	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P76270	P76270		msrC		4100810.0	3839470.0	3679980.0	3656710.0	4156160.0	4160810.0	0	0.011962848160318685	0.15198269758209362	False	0.0035913312693498455	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P18355	P18355				2560090.0	2664730.0	2699750.0	2720300.0	2452810.0	2489460.0	0	0.012022952532046013	-0.10786402391817658	False	0.003622291021671827	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P00579	P00579		rpoD		7572040.0	7954440.0	7892010.0	7948290.0	7558830.0	7708490.0	0	0.0120562335788401	-0.05912046621260956	False	0.003653250773993808	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AGK4	P0AGK4		yhbY		15218600.0	13375500.0	13534900.0	13736700.0	14487300.0	14887000.0	0	0.012197681284067724	0.13366159942827366	False	0.0036842105263157894	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A6V8	P0A6V8		glk		9657030.0	9789260.0	9790560.0	9843460.0	9554530.0	9641800.0	0	0.012385145923805026	-0.028218750139279908	False	0.0037151702786377707	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A850	P0A850		tig		137431000.0	145716000.0	142795000.0	144499000.0	137798000.0	137228000.0	0	0.012451120344094704	-0.07015662166853999	False	0.003746130030959753	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P37666	P37666		ghrB		9695440.0	10528800.0	10713400.0	10350100.0	9792560.0	9749110.0	0	0.012780684069717253	-0.11177226049462317	False	0.003777089783281734	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ABF1	P0ABF1		pcnB		3469350.0	3282380.0	3304110.0	3214630.0	3430510.0	3562000.0	0	0.012798654528807546	0.09412084484411168	False	0.0038080495356037154	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P32680	P32680		yjaG		1727910.0	1900040.0	1858000.0	1834200.0	1734100.0	1753490.0	0	0.013111280816694281	-0.10062070984007088	False	0.0038390092879256967	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P61175	P61175		rplV		169825000.0	162167000.0	165254000.0	164111000.0	170672000.0	167560000.0	0	0.013118108916543471	0.04770502232724333	False	0.003869969040247678	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ABB4	P0ABB4		atpD		38608600.0	40014500.0	39845400.0	39810700.0	38202800.0	37811700.0	0	0.013290158841215077	-0.0621709427964967	False	0.0039009287925696598	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P00956	P00956		ileS		23166400.0	23923100.0	24325100.0	24223300.0	23224000.0	23173200.0	0	0.013598423839456447	-0.05908115945219339	False	0.003931888544891641	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P13024	P13024		fdhE		2752190.0	2866210.0	2907180.0	2844830.0	2781450.0	2757640.0	0	0.013798156684130472	-0.05579508622964943	False	0.003962848297213622	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P75726	P75726		citF		5197930.0	5435770.0	5442730.0	5403660.0	5210450.0	5295040.0	0	0.01433423537159962	-0.05221330749722003	False	0.003993808049535604	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P23847	P23847		dppA		916552.0	1259450.0	1348110.0	1291400.0	1078230.0	1047630.0	0	0.014353201526878122	-0.357873819565992	False	0.004024767801857585	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P63228	P63228		gmhB		3914010.0	4054250.0	4292920.0	4204960.0	3777190.0	3731800.0	0	0.014809102720612049	-0.13599060659003817	False	0.004055727554179567	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AAB6	P0AAB6		galF		12043300.0	12880600.0	13041100.0	12795500.0	11526400.0	12035800.0	0	0.015080525540811768	-0.1208745094647001	False	0.004086687306501548	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A7X3	P0A7X3		rpsI		69522400.0	74078100.0	73955400.0	72267900.0	70211400.0	69585400.0	0	0.015222407847248142	-0.0737740130747851	False	0.00411764705882353	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P64554	P64554		queE		3371460.0	3549640.0	3656630.0	3577770.0	3351680.0	3373790.0	0	0.015511516889412444	-0.09498104870433327	False	0.004148606811145511	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AET2	P0AET2		hdeB		8713620.0	9498630.0	9443190.0	9973560.0	8943770.0	8359730.0	0	0.015604934352302821	-0.15237579201733176	False	0.004179566563467492	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ADY7	P0ADY7		rplP		42354600.0	45047800.0	44292600.0	44162900.0	42446300.0	40977000.0	0	0.015761706576974753	-0.0859969500703687	False	0.0042105263157894745	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A8U6	P0A8U6		metJ		7177560.0	7788380.0	8048210.0	7943060.0	7432250.0	7526290.0	0	0.015903907447805406	-0.10332641451906921	False	0.004241486068111456	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A825	P0A825		glyA		27143000.0	28952500.0	30036800.0	29206100.0	27883800.0	27967900.0	0	0.01591421000790359	-0.08768420160418414	False	0.004272445820433437	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ADT8	P0ADT8		ygiM		3603270.0	3805010.0	3746620.0	3840840.0	3532560.0	3429710.0	0	0.01602687478167885	-0.10871406683863426	False	0.004303405572755418	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P36680	P36680		zapD		2435380.0	2314360.0	2380560.0	2288240.0	2501440.0	2477640.0	0	0.016183080453354055	0.08646159556758252	False	0.0043343653250774	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ACF4	P0ACF4		hupB		35472700.0	37753900.0	36474900.0	37091300.0	34746300.0	33897500.0	0	0.016205086846085095	-0.09651539001081845	False	0.004365325077399381	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ADT5	P0ADT5		ygiC		2847050.0	3035690.0	3179320.0	3080210.0	2808180.0	2809880.0	0	0.01631804262509703	-0.13496019600358314	False	0.004396284829721362	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ADE4	P0ADE4		tamA		3822670.0	3734940.0	3731820.0	3707220.0	3776190.0	3821460.0	0	0.01632464899076688	0.03145993274821241	False	0.0044272445820433435	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A6P9	P0A6P9		eno		123902000.0	133082000.0	129597000.0	133455000.0	124696000.0	123460000.0	0	0.01638578940638635	-0.09046099228881262	False	0.004458204334365325	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A7L0	P0A7L0		rplA		222073000.0	218494000.0	215454000.0	218452000.0	225395000.0	222391000.0	0	0.016415708327397884	0.03810066962746242	False	0.004489164086687306	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P14081	P14081		selB		2622260.0	2738620.0	2821850.0	2845860.0	2629540.0	2500550.0	0	0.016556982833438906	-0.11684238578590818	False	0.004520123839009288	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A780	P0A780		nusB		12872700.0	12100300.0	11931800.0	11660300.0	12400000.0	12642900.0	0	0.016830993253158455	0.08717463999785167	False	0.00455108359133127	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P65870	P65870		queD		3236600.0	3010550.0	2975510.0	3130860.0	3321620.0	3309880.0	0	0.01687491656685526	0.11422581935559704	False	0.004582043343653251	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P23869	P23869		ppiB		35623800.0	37940500.0	39695600.0	38865900.0	36214800.0	36830300.0	0	0.017041817580221722	-0.10041560805239048	False	0.004613003095975232	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ADY3	P0ADY3		rplN		45145800.0	48196300.0	50156400.0	49353600.0	45584400.0	45358700.0	0	0.017122507819743893	-0.11818196236000449	False	0.0046439628482972135	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P67910	P67910		hldD		36762200.0	38089000.0	37593800.0	37490700.0	36975700.0	36574200.0	0	0.01737426326930687	-0.036945138180196055	False	0.004674922600619196	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P04036	P04036		dapB		4261680.0	4654660.0	4520880.0	4484870.0	4249460.0	4355080.0	0	0.017585773977138012	-0.08641252224517093	False	0.004705882352941177	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A6U3	P0A6U3		mnmG		4287020.0	4338080.0	4330710.0	4315610.0	4248760.0	4274690.0	0	0.01820724411928334	-0.01945594231902507	False	0.004736842105263158	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A6J1	P0A6J1		cysC		1330390.0	1179720.0	1200370.0	1195030.0	1268230.0	1315610.0	0	0.01832363760200103	0.13073686395343587	False	0.0047678018575851395	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AC59	P0AC59		grxB		6363520.0	6615030.0	6700900.0	6528010.0	6334720.0	6294510.0	0	0.018395273581870753	-0.0632496887826329	False	0.004798761609907121	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A7J7	P0A7J7		rplK		64409100.0	67103700.0	66842800.0	65800200.0	64217600.0	65128600.0	0	0.018458380132399053	-0.043935894158109584	False	0.004829721362229103	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P46853	P46853		yhhX		7196640.0	6889810.0	7011590.0	6994610.0	7095680.0	7178800.0	0	0.018910069937242167	0.03916995617948515	False	0.004860681114551084	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ABU5	P0ABU5		elbB		19780300.0	20346200.0	20065900.0	20518700.0	19644400.0	19513700.0	0	0.01940594503141263	-0.047963786389203	False	0.004891640866873066	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P08390	P08390		usg		55993200.0	58320400.0	58812200.0	57589500.0	54917800.0	56587600.0	0	0.019482062820180335	-0.06091306417741654	False	0.004922600619195047	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P33136	P33136		mdoG		11620900.0	11696500.0	11829300.0	11794600.0	11482400.0	11574500.0	0	0.019719541488996437	-0.026489306245973208	False	0.004953560371517028	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A746	P0A746		msrB		1689190.0	1885960.0	1883160.0	1985690.0	1753640.0	1794930.0	0	0.019804865160162034	-0.135818342018104	False	0.0049845201238390095	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ACD8	P0ACD8		hyaB		5699410.0	5853790.0	5812130.0	5856960.0	5711220.0	5773260.0	0	0.01984772373962656	-0.028183247520654202	False	0.005015479876160991	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P76539	P76539		ypeA		1792790.0	1971010.0	1979740.0	1908520.0	1776680.0	1869010.0	0	0.019892347861193198	-0.10751744287492383	False	0.005046439628482972	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AFF6	P0AFF6		nusA		21592600.0	22225400.0	22639300.0	22176800.0	21844200.0	21431900.0	0	0.020148677000066374	-0.04753190174498663	False	0.005077399380804954	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AB77	P0AB77		kbl		14820200.0	16154500.0	16382500.0	15983800.0	14569500.0	15382800.0	0	0.020192553613380286	-0.1159904600093503	False	0.005108359133126935	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A799	P0A799		pgk		345170000.0	359690000.0	354441000.0	357520000.0	344226000.0	335644000.0	0	0.020256726376511654	-0.06415493703075642	False	0.005139318885448917	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AES2	P0AES2		gudD		1619180.0	1569290.0	1550370.0	1533640.0	1589850.0	1597570.0	0	0.020391273966359237	0.04676254778116083	False	0.005170278637770897	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P45470	P45470		yhbO		841095.0	975043.0	976810.0	921121.0	897632.0	855588.0	0	0.0205710416747104	-0.14719127545127447	False	0.005201238390092879	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P05459	P05459		pdxB		5670260.0	5843990.0	5796760.0	5744100.0	5614290.0	5683770.0	0	0.0209867191763074	-0.03498688570298024	False	0.0052321981424148616	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P75915	P75915		ycdY		5587530.0	6127740.0	6107800.0	5882030.0	5639360.0	5750970.0	0	0.02145363566159784	-0.09373484473046928	False	0.005263157894736842	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P69811	P69811		fruB		10115800.0	10612500.0	10622300.0	10581900.0	10199300.0	10331400.0	0	0.021649514454258965	-0.05406188881259486	False	0.005294117647058824	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P68679	P68679		rpsU		81106300.0	75853500.0	76859200.0	76013800.0	79982600.0	83188200.0	0	0.022340273709481124	0.0948950985715992	False	0.005325077399380805	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P76268	P76268		kdgR		5704480.0	5533860.0	5488860.0	5579260.0	5850530.0	5718360.0	0	0.022526429856197072	0.05719426544609003	False	0.005356037151702787	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P61949	P61949		fldA		3562170.0	3479200.0	3393960.0	3365670.0	3707000.0	3593100.0	0	0.022596094140871277	0.08527476269283443	False	0.005386996904024768	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P77348	P77348		mppA		1962010.0	2191940.0	2166450.0	2127440.0	1988720.0	2070220.0	0	0.022828464043188116	-0.10730007298450861	False	0.005417956656346749	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A6X7	P0A6X7		ihfA		45926700.0	45068300.0	44350400.0	44955800.0	46864500.0	47271800.0	0	0.02316333101975965	0.05981650738505932	False	0.0054489164086687315	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A7R9	P0A7R9		rpsK		91627400.0	94560200.0	97305500.0	95807600.0	92948200.0	91694000.0	0	0.023206727586856803	-0.058354505130646925	False	0.005479876160990712	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AB98	P0AB98		atpB		1023420.0	1177830.0	1200000.0	1259570.0	1126060.0	1066640.0	0	0.023245632518811926	-0.17758634833934536	False	0.005510835913312694	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
