protein	RD139_Wide_UPS1_1fmol_inj1	RD139_Wide_UPS1_1fmol_inj2	RD139_Wide_UPS1_1fmol_inj3	RD139_Wide_UPS1_50fmol_inj1	RD139_Wide_UPS1_50fmol_inj2	RD139_Wide_UPS1_50fmol_inj3	Protein.Group	Protein.Ids	Protein.Names	Genes	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P0A6X7	80152263.42114052	79137980.70782161	78290525.49595025	86117863.8847697	84802126.19618148	85857473.30114156	P0A6X7	P0A6X7		ihfA	0	0.0009775400795932546	-0.11210052127098148	False	0.001677651288196525	True	False	Ecoli	False	True	False	True	umpire	directlfq	min	1.660964047443681
P0A7J0	53927860.756106846	52786459.74158189	52257608.29531498	48097981.96116816	47477996.01127957	46502824.73354497	P0A7J0	P0A7J0		ribB	0	0.0011596419923819523	0.16208070811645006	False	0.00170760934691432	True	False	Ecoli	False	True	False	True	umpire	directlfq	min	1.660964047443681
P06968	24758964.626399554	25029053.41462889	24525989.21562209	23038721.586496964	22838310.662958864	23348808.791810434	P06968	P06968		dut	0	0.0012289456259072804	0.1023234899381735	False	0.0017375674056321153	True	False	Ecoli	False	True	False	True	umpire	directlfq	min	1.660964047443681
P0A850	1212063384.0973098	1212674020.755355	1199943778.9760163	1149869087.3776915	1156696638.6178997	1155591425.532611	P0A850	P0A850		tig	0	0.0014145527026525376	0.06618289366980863	False	0.0017675254643499101	True	False	Ecoli	False	True	False	True	umpire	directlfq	min	1.660964047443681
P0A8G6	50871224.36877036	52335156.80109895	50912898.80733481	57138147.55203776	56241416.90903454	55716497.36602575	P0A8G6	P0A8G6		wrbA	0	0.0015482598149270527	-0.13379570934117968	False	0.0017974835230677051	True	False	Ecoli	False	True	False	True	umpire	directlfq	min	1.660964047443681
P0AG67	1720833177.8878376	1703417883.9827385	1686644679.3422098	1588505870.0382726	1611907392.7742622	1616101064.0676615	P0AG67	P0AG67		rpsA	0	0.0018215845565255223	0.08558670450841073	False	0.0018274415817855004	True	False	Ecoli	False	True	False	True	umpire	directlfq	min	1.660964047443681
P16083ups|NQO2_HUMAN_UPS Ribosyldihydronicotinamide dehydrogenase [quinone] (Chain 2-231) - Homo sapiens (Human)	11476384.1467442	2900264.84074695	2554188.432340891	68222197.49652575	68435278.31764878	67108458.08977722	P16083ups|NQO2_HUMAN_UPS Ribosyldihydronicotinamide dehydrogenase [quinone] (Chain 2-231) - Homo sapiens (Human)	P16083ups|NQO2_HUMAN_UPS Ribosyldihydronicotinamide dehydrogenase [quinone] (Chain 2-231) - Homo sapiens (Human)			0	0.001845798364992064	-3.5891876407508474	False	0.0018573996405032954	True	True	Human	True	False	False	True	umpire	directlfq	min	1.660964047443681
P21165	78751375.20814374	78274723.00502051	80152159.08142334	72583992.34497666	74264740.03163429	73611020.61094074	P21165	P21165		pepQ	0	0.0018548294120543701	0.1054564583963915	False	0.0018873576992210906	True	False	Ecoli	False	True	False	True	umpire	directlfq	min	1.660964047443681
P75957	6372454.651696796	6185054.450371275	6454150.954876011	7248642.647021549	7131351.036622472	6992833.172450979	P75957	P75957		lolD	0	0.001970595369797438	-0.16889322677993385	False	0.0019173157579388856	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P01031ups|CO5_HUMAN_UPS Complement C5 (C5a anaphylatoxin) (Chain 678-751) - Homo sapiens (Human)	686286.4749145751	762646.062270467	718201.7045947913	27444538.56454503	31929532.22787362	29770010.55737924	P01031ups|CO5_HUMAN_UPS Complement C5 (C5a anaphylatoxin) (Chain 678-751) - Homo sapiens (Human)	P01031ups|CO5_HUMAN_UPS Complement C5 (C5a anaphylatoxin) (Chain 678-751) - Homo sapiens (Human)			0	0.0019840641063918864	-5.3622785862857585	False	0.0019472738166566807	False	True	Human	True	False	False	False	umpire	directlfq	min	1.660964047443681
P0A9I3	7395286.754015201	7152387.706078694	7441123.194294585	6338520.006708207	6287101.712553053	5964870.891974676	P0A9I3	P0A9I3		gcvR	0	0.0019979587731157383	0.24220372058048262	False	0.001977231875374476	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P76177	93784146.02533928	94223519.2764426	95001988.46294089	91268936.93863486	90366232.72085914	91041194.91684376	P76177	P76177		ydgH	0	0.0020151619601454325	0.05366161204923774	False	0.002007189934092271	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AAZ7	13950281.179500077	13999057.732853165	13795861.900972662	14810616.448385896	14542610.357976569	14644806.143505692	P0AAZ7	P0AAZ7		ycaR	0	0.002033487152206891	-0.07582867621439018	False	0.002037147992810066	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A9E5	24195418.87019927	24505537.267066307	24088774.3804552	22962375.71469756	23292821.26223209	22968281.61187118	P0A9E5	P0A9E5		fnr	0	0.002152400694654134	0.07247348225530377	False	0.002067106051527861	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A9L3	72173837.38311061	69731777.53418735	69367447.86146186	78403399.27146575	78292902.17554899	80184226.61859213	P0A9L3	P0A9L3		fklB	0	0.0021525911887208217	-0.16505077573356183	False	0.002097064110245656	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P02144ups|MYG_HUMAN_UPS Myoglobin (Chain 2-154) - Homo sapiens (Human)	1097564.995898798	1468260.8761462918	1427767.6246611974	66660201.44663586	75989459.71447413	77710530.45879164	P02144ups|MYG_HUMAN_UPS Myoglobin (Chain 2-154) - Homo sapiens (Human)	P02144ups|MYG_HUMAN_UPS Myoglobin (Chain 2-154) - Homo sapiens (Human)			0	0.0022351851407006514	-5.786032322339115	False	0.0021270221689634514	False	True	Human	True	False	False	False	umpire	directlfq	min	1.660964047443681
P36683	113505218.42042962	114949549.46878436	113066779.72618152	120420494.22320916	119133217.66468894	118513546.99100251	P36683	P36683		acnB	0	0.0023150330194318565	-0.06825400153696394	False	0.0021569802276812464	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AA04	120868535.12482636	128831611.10837518	135025652.22744885	84917215.78718583	88483066.71745779	94607649.3427225	P0AA04	P0AA04		ptsH	0	0.002322607055756833	0.5215548766188925	False	0.0021869382863990415	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P77804	82035023.11502627	84220556.2175259	83979139.66034088	76091477.21285617	76957345.10928246	78036997.15695634	P77804	P77804		ydgA	0	0.0023498016660443537	0.11485323921631943	False	0.0022168963451168365	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AGE0	98034932.20929313	99071615.21541646	96943912.31086804	104726061.48802026	105672435.50041749	104924182.2227011	P0AGE0	P0AGE0		ssb	0	0.002370309105159974	-0.10076519179433244	False	0.0022468544038346315	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P18390	3981269.626805212	4029237.4759083833	3947911.012307798	3674324.719493509	3752101.0009125904	3645016.6073113	P18390	P18390		yjjA	0	0.0023971472076309225	0.11118337850764996	False	0.002276812462552427	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A715	122809097.73079547	121282858.74154152	121474558.09309776	132096172.106246	129897783.54026216	129327748.34493698	P0A715	P0A715		kdsA	0	0.0024463582291673227	-0.0982212016893125	False	0.002306770521270222	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0ABV6	11035809.19551798	11100468.247316262	11041318.583748484	14146041.22193564	13623106.713714022	13934102.10396485	P0ABV6	P0ABV6		tolR	0	0.002448405011848958	-0.329950465252227	False	0.002336728579988017	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P62707	202920480.0622829	200033325.6637101	197880497.8581841	174321791.9533734	173294469.5141369	181175169.22367188	P62707	P62707		gpmA	0	0.0026629467628387494	0.1842683858577641	False	0.002366686638705812	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P11447	8789164.208289208	8934038.618056372	9360920.273311688	7577831.109571476	7411642.587647912	6943331.985928006	P11447	P11447		argH	0	0.0026666019635896068	0.3043570056426589	False	0.002396644697423607	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0ACI0	16809960.16582089	17213109.35319748	17212069.16291465	18600841.627255674	18431715.33568568	18367212.580827866	P0ACI0	P0ACI0		rob	0	0.002715722869423965	-0.1127463791925247	False	0.002426602756141402	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P76539	4097436.590385367	4065406.951072211	4180769.00027265	3722827.554565264	3839372.5697068432	3809985.235635244	P76539	P76539		ypeA	0	0.002732957760943617	0.11825516304076174	False	0.0024565608148591975	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P01112ups|RASH_HUMAN_UPS GTPase HRas (Chain 1-189) - Homo sapiens (Human)	5413098.385852583	5772609.583931854	14786590.028916596	67008431.19325123	66918766.76770203	66898145.80821237	P01112ups|RASH_HUMAN_UPS GTPase HRas (Chain 1-189) - Homo sapiens (Human)	P01112ups|RASH_HUMAN_UPS GTPase HRas (Chain 1-189) - Homo sapiens (Human)			0	0.0027536171538694626	-2.950895773341271	False	0.0024865188735769925	False	True	Human	True	False	False	False	umpire	directlfq	min	1.660964047443681
P0ADV7	41433681.09061875	41752752.27407191	42362036.30552828	45125371.07829133	45056505.47909285	46293415.36602416	P0ADV7	P0ADV7		mlaC	0	0.0027548086263663478	-0.12039533955865131	False	0.0025164769322947875	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0ADZ7	52201703.49323546	53896611.06441834	50746462.41208666	26606324.3919463	33137833.798007604	27424340.0278251	P0ADZ7	P0ADZ7		yajC	0	0.002768422922912614	0.8474587278988228	False	0.0025464349910125825	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A7N4	170849525.35577428	172940404.4373411	172986831.0443038	154270597.27846298	159410308.52403903	156408770.3940474	P0A7N4	P0A7N4		rpmF	0	0.0030927908389155085	0.13660519694932868	False	0.0025763930497303775	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AAP3	5060762.145916834	5308895.848667876	5286777.403882925	6184703.998880575	6270559.612350266	6195792.020077267	P0AAP3	P0AAP3		frmR	0	0.003105109326452242	-0.25250150556507817	False	0.002606351108448173	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P33920	21016907.487405512	20978621.15873337	21116468.815700192	22092180.00620687	21916334.272279955	22247976.69701978	P33920	P33920		yejK	0	0.003184087780969075	-0.07014751389507841	False	0.002636309167165968	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P32685	1598930.616103887	1717866.7559998042	1677899.0460310215	1262362.4856689086	1262013.8148079205	1390115.805289389	P32685	P32685		yjbD	0	0.0032368697459244106	0.35157185838553984	False	0.002666267225883763	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P07762	12147506.592335628	11981330.769598223	12211175.075063204	12723235.152904434	12757226.274853742	12591816.562234825	P07762	P07762		glgB	0	0.0033232144016560237	-0.06718198036676752	False	0.0026962252846015576	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P43329	6214097.570057656	6122222.239011059	6198855.773522417	6526188.218830255	6517174.278870413	6655265.170524922	P43329	P43329		hrpA	0	0.003403512969958775	-0.0878293440797724	False	0.0027261833433193526	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AC19	12348464.06206099	12901246.624026025	12741051.96439738	13854187.338421406	14305895.553297551	14467319.573449844	P0AC19	P0AC19		folX	0	0.0034256171094195456	-0.16613247234305306	False	0.0027561414020371485	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P39393	1382501.6470015005	1247875.7801762875	1300142.8254513764	940838.4395352836	1040168.5068591732	899621.4761848002	P39393	P39393		yjiV	0	0.003667592358245441	0.44833670684902555	False	0.002786099460754943	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0ADY7	197888940.0124299	197326146.58834583	199983864.1669809	184217929.93745425	180850483.6438604	178132435.38662297	P0ADY7	P0ADY7		rplP	0	0.003802044370742885	0.13188624885700873	False	0.002816057519472738	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A862	180060276.47658136	173020621.22843477	175633458.85714644	195925506.59368417	191431752.61395988	192755879.57876217	P0A862	P0A862		tpx	0	0.003818274818433972	-0.13384579301674884	False	0.002846015578190533	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P04805	130975486.59402716	130402762.6462422	128051984.9147139	138645919.02429584	136076936.8493318	139421428.2564592	P04805	P04805		gltX	0	0.0038234620169386	-0.08876858245571001	False	0.0028759736369083286	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P16431	11073024.714018116	11403335.37267281	11388108.108129272	12371470.461160976	12235905.218571115	12398821.828502892	P16431	P16431		hycE	0	0.0038241795564526926	-0.12799456228998035	False	0.0029059316956261236	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A9C5	210326932.7061365	206523476.67009807	211383230.17992955	197626481.89884397	195841133.5471713	194924648.0056215	P0A9C5	P0A9C5		glnA	0	0.0038655613446850904	0.09452291870552272	False	0.0029358897543439186	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P68679	311360114.0306148	305573713.98527825	312662839.0359709	330162967.01471406	329216131.30786484	325809371.2861071	P68679	P68679		rpsU	0	0.0038776207428078604	-0.08379484684967103	False	0.0029658478130617136	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P24230	433741.2055100315	447517.0312000002	488285.2870914537	777213.2025558205	673373.0362711812	721376.4750435248	P24230	P24230		recG	0	0.0038878404883301645	-0.6653042212658724	False	0.0029958058717795086	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0ABH7	36628478.22550172	37682430.37055306	36638364.47901403	40432150.077970006	39783710.65792194	39982016.045022845	P0ABH7	P0ABH7		gltA	0	0.003988119523082978	-0.11551119676417453	False	0.003025763930497304	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P31808	9057356.50531981	9393192.294320788	9011704.830351507	10187307.513843125	10246775.799648	9992593.13471322	P31808	P31808		yciK	0	0.004079319110156995	-0.1478867327343465	False	0.003055721989215099	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P63165ups|SUMO1_HUMAN_UPS Small ubiquitin-related modifier 1 (Chain 1-97, N-terminal GST tag) - Homo sapiens (Human)	19692448.739528477	24856323.795574177	24769255.64309589	46894680.73689933	46079711.313976616	47140354.31247953	P63165ups|SUMO1_HUMAN_UPS Small ubiquitin-related modifier 1 (Chain 1-97, N-terminal GST tag) - Homo sapiens (Human)	P63165ups|SUMO1_HUMAN_UPS Small ubiquitin-related modifier 1 (Chain 1-97, N-terminal GST tag) - Homo sapiens (Human)			0	0.004086446135975724	-1.0153062787968388	False	0.003085680047932894	False	False	Human	True	False	False	False	umpire	directlfq	min	1.660964047443681
P60438	490488191.29410815	509302212.8064822	498265526.2939105	452089608.6017247	452265446.9105616	464309742.1675126	P60438	P60438		rplC	0	0.004135682320347862	0.1303223316328042	False	0.003115638106650689	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A7M6	122135168.93792357	118449444.64004664	119048395.92551126	138822403.78581485	133949606.811771	141028294.05241472	P0A7M6	P0A7M6		rpmC	0	0.004271914739856168	-0.20240926029414275	False	0.003145596165368484	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P37595	606311.9214922803	582162.8124999998	553277.4361034088	749775.5314033929	818623.6691888833	745081.5626230085	P37595	P37595		iaaA	0	0.004364210535969631	-0.40952574203858677	False	0.0031755542240862796	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A7X3	164142448.59011528	161411153.5216163	170588265.1757145	143320184.08618018	148287034.73380867	141236016.41734463	P0A7X3	P0A7X3		rpsI	0	0.004366936394969764	0.196908092964787	False	0.0032055122828040746	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P26612	792303.8821308882	830165.2500000007	800805.2652854566	528791.3409145245	570505.1309780271	472480.204742382	P26612	P26612		amyA	0	0.004405071769696477	0.6245615272362196	False	0.0032354703415218697	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A7F3	6601142.070162617	6847567.609362963	6725308.02360843	7242728.521947477	7181210.429491287	7385909.805362094	P0A7F3	P0A7F3		pyrI	0	0.004646244308341002	-0.11248133677982516	False	0.0032654284002396647	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AGD3	174151840.81088674	179244473.65731317	178844619.16732585	188724414.8938417	195510527.8227977	192857460.6162739	P0AGD3	P0AGD3		sodB	0	0.00478657099348037	-0.11672287038766238	False	0.0032953864589574597	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P03841	19488668.032623023	19782795.03265891	19603147.98762094	20467035.58775636	20818086.6588429	20428703.722523384	P03841	P03841		malM	0	0.004819155013466638	-0.06794811392576285	False	0.003325344517675255	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A780	36397517.32824871	35342836.04391944	35228080.54213942	38268396.60700027	39090449.31456899	38054923.11438258	P0A780	P0A780		nusB	0	0.004857314697826417	-0.10963022577688726	False	0.00335530257639305	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0ABD5	127784682.5379656	127763724.898727	126084255.73362702	123138354.59238549	123511696.16747704	121696066.7174576	P0ABD5	P0ABD5		accA	0	0.004972737850375003	0.05112261789457741	False	0.003385260635110845	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P06136	958499.0856600264	943895.6249999997	920426.055636616	1130059.9950046453	1086017.396389843	1064708.8961501038	P06136	P06136		ftsQ	0	0.005127108276068716	-0.21690409042750397	False	0.00341521869382864	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P69222	24064602.25498992	24035043.007903915	23590308.747825194	20394132.495171104	21021453.57514193	19718311.871209744	P69222	P69222		infA	0	0.00516060802199679	0.2297984093906131	False	0.003445176752546435	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AF98	2103815.0633499506	2371553.9951889087	2374883.4102568217	2818914.761694048	3039804.653471648	2984233.5047721416	P0AF98	P0AF98		lptF	0	0.005188664577775408	-0.3683710478741636	False	0.0034751348112642307	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P45955	11418319.23888345	11705421.048577664	11359270.59494192	10019708.519635824	10569843.415755143	10171778.97659827	P45955	P45955		ybgF	0	0.005211827800630926	0.1647678248434458	False	0.0035050928699820257	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P66817	5409209.298772836	5554012.820799262	5616174.39770325	5000087.104664581	5040649.488133399	5173836.93703723	P66817	P66817		diaA	0	0.005228768132570124	0.12393759918612142	False	0.0035350509286998203	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
