Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj1.mzML	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P0AEP3	P0AEP3		galU		59235800.0	63586500.0	65254500.0	60260400.0	66347100.0	60915400.0	0	0.010572995156393707	-0.11357299589524933	False	0.003380454824830977	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P23836	P23836		phoP		21720400.0	22181900.0	22428800.0	21747800.0	22577000.0	21543900.0	0	0.010610455617975694	-0.04748888773930035	False	0.003411186232329441	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AAX8	P0AAX8		ybiS		5019860.0	5173980.0	5121760.0	5045580.0	5186260.0	5017380.0	0	0.010701191369662449	-0.03768566296685547	False	0.0034419176398279043	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P77625	P77625		yfbT		8115900.0	9020250.0	8880000.0	8158050.0	8856620.0	7752990.0	0	0.010775309763924693	-0.15525643759507993	False	0.0034726490473263676	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ADY3	P0ADY3		rplN		47439800.0	49358400.0	50387300.0	47832500.0	50537600.0	47316700.0	0	0.010809598888605207	-0.07582201124608655	False	0.003503380454824831	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P69811	P69811		fruB		13050000.0	13402500.0	13411300.0	13173900.0	13328100.0	13173400.0	0	0.010829626974350871	-0.02701214268190048	False	0.0035341118623232943	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A7W7	P0A7W7		rpsH		55762800.0	57668600.0	57531500.0	54343600.0	58146200.0	55013800.0	0	0.010903287963957457	-0.07014041985955409	False	0.003564843269821758	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AG24	P0AG24		spoT		2885670.0	2718550.0	2782170.0	2898140.0	2773820.0	2859510.0	0	0.01102340010767605	0.06290646329570354	False	0.0035955746773202214	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ADW3	P0ADW3		yhcB		29397100.0	30295400.0	31258900.0	29311600.0	31115600.0	28581900.0	0	0.011156662457028899	-0.08627451111985678	False	0.0036263060848186848	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P64499	P64499		yebO		3445520.0	3656280.0	3572920.0	3516480.0	3635040.0	3465250.0	0	0.011984245642481309	-0.05922853226394425	False	0.003657037492317148	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A7J3	P0A7J3		rplJ		540293000.0	578000000.0	572750000.0	546023000.0	560281000.0	533932000.0	0	0.012199021505385724	-0.07865124520016746	False	0.0036877688998156115	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AFK0	P0AFK0		pmbA		6166740.0	6304980.0	6332820.0	6122420.0	6410780.0	6135860.0	0	0.012516306445153511	-0.04801726889896594	False	0.0037185003073140752	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P31979	P31979		nuoF		11951700.0	12431400.0	12503200.0	12190800.0	12548700.0	12015400.0	0	0.012824968621606304	-0.05193708182915135	False	0.0037492317148125386	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P23843	P23843		oppA		3347060.0	3598010.0	3612520.0	3427650.0	3502240.0	3354250.0	0	0.0128487514388752	-0.08084551411146004	False	0.003779963122311002	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A7W1	P0A7W1		rpsE		123825000.0	137221000.0	138520000.0	125649000.0	142026000.0	116245000.0	0	0.013205300565858571	-0.1919629562294538	False	0.0038106945298094653	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A7T3	P0A7T3		rpsP		142017000.0	149218000.0	146886000.0	143195000.0	146204000.0	139757000.0	0	0.01344942013772476	-0.05769373087816167	False	0.0038414259373079286	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P76270	P76270		msrC		4338030.0	3610740.0	3726120.0	4304620.0	3413230.0	4295460.0	0	0.013939590493288856	0.2672781455898248	False	0.0038721573448063924	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P00547	P00547		thrB		679393.0	1026090.0	941180.0	817663.0	962721.0	764104.0	0	0.014054826008424764	-0.37383315214860274	False	0.0039028887523048558	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ADT5	P0ADT5		ygiC		2992690.0	3064170.0	3040120.0	2974730.0	3098690.0	2934580.0	0	0.014245307340341353	-0.04797159245377642	False	0.0039336201598033195	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AFG0	P0AFG0		nusG		16004800.0	17210900.0	16827000.0	15782800.0	16623500.0	15759300.0	0	0.014332151889441574	-0.0915356634957623	False	0.0039643515673017824	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ADY7	P0ADY7		rplP		43163500.0	45927200.0	45985400.0	43532100.0	45917200.0	42300700.0	0	0.014767062856930236	-0.09555815953704902	False	0.003995082974800246	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A6X7	P0A6X7		ihfA		47412300.0	46171200.0	45238300.0	48014800.0	46406300.0	48142200.0	0	0.015384268598321173	0.05900598844182842	False	0.00402581438229871	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P60723	P60723		rplD		161202000.0	163537000.0	166161000.0	160568000.0	164657000.0	159818000.0	0	0.015434067995250345	-0.03774797990477629	False	0.004056545789797173	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P10100	P10100		rlpA		3304080.0	3483360.0	3533430.0	3394660.0	3517670.0	3375630.0	0	0.015491891252697608	-0.06442674026854833	False	0.004087277197295637	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0C0S1	P0C0S1		mscS		9522140.0	8570340.0	8732940.0	9291310.0	8844150.0	9131020.0	0	0.015773217663482705	0.0958936601889725	False	0.0041180086047941	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P23871	P23871		hemH		2492720.0	2609760.0	2541690.0	2482740.0	2600000.0	2434350.0	0	0.01583532084286236	-0.06502965885109671	False	0.004148740012292563	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P63417	P63417		yhbS		6592810.0	7145530.0	7163600.0	6824400.0	7089270.0	6697480.0	0	0.01588146244461935	-0.08925342367993074	False	0.004179471419791027	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A8A0	P0A8A0		yebC		2903050.0	3286470.0	3603190.0	2901380.0	3486610.0	3045290.0	0	0.016440216092600338	-0.22958421043285415	False	0.00421020282728949	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A825	P0A825		glyA		28197100.0	29703400.0	29612600.0	28656700.0	29977500.0	28929800.0	0	0.016748118779740803	-0.0578532986518346	False	0.004240934234787954	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P18843	P18843		nadE		10481400.0	10584800.0	10694300.0	10518300.0	10657400.0	10417800.0	0	0.016766595320223992	-0.023637827969986865	False	0.004271665642286417	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AAK1	P0AAK1		hycB		1450420.0	1519910.0	1516020.0	1373870.0	1553120.0	1404240.0	0	0.01697816287424428	-0.11803931161891848	False	0.0043023970497848806	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0C037	P0C037		yaiE		10059600.0	12043600.0	12617600.0	10595500.0	12057900.0	11146400.0	0	0.017140327316760285	-0.2074358825882461	False	0.004333128457283344	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P25552	P25552		gppA		2698810.0	2480920.0	2439620.0	2613590.0	2534500.0	2609170.0	0	0.017943898191797557	0.08757029744577739	False	0.004363859864781807	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P26612	P26612		amyA		706826.0	770711.0	744282.0	722355.0	751904.0	715310.0	0	0.017950152253456943	-0.08008358018555252	False	0.004394591272280271	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P76290	P76290		cmoA		1680960.0	1811540.0	1818070.0	1702510.0	1831620.0	1743260.0	0	0.018032290592846546	-0.09118699728576293	False	0.004425322679778734	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AFX4	P0AFX4		rsd		441655.0	312627.0	396326.0	521358.0	365171.0	513218.0	0	0.018985159498583593	0.45875793951940025	False	0.004456054087277198	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P28903	P28903		nrdD		5021090.0	5085090.0	5081260.0	4971070.0	5099160.0	4969000.0	0	0.01921132718596672	-0.029053751219424346	False	0.0044867854947756615	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P62620	P62620		ispG		6127750.0	5966070.0	5984690.0	6094960.0	5920430.0	6037830.0	0	0.01933165887662643	0.03109372606989484	False	0.004517516902274124	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ADZ7	P0ADZ7		yajC		15191200.0	16246900.0	16511000.0	14881200.0	17337500.0	14695900.0	0	0.019455005842076538	-0.16220059892846742	False	0.004548248309772588	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A6B7	P0A6B7		iscS		17373900.0	17563400.0	17896500.0	16977900.0	17999300.0	17122300.0	0	0.02006979058084172	-0.05459154802225895	False	0.004578979717271051	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P11880	P11880		murF		4874190.0	5052340.0	5222300.0	4824440.0	5179950.0	4840360.0	0	0.02025465941458108	-0.08810832990405314	False	0.004609711124769515	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A6G3	P0A6G3		pncC		3200920.0	3301240.0	3272510.0	3233260.0	3332630.0	3213750.0	0	0.021071487555879155	-0.03813852265790426	False	0.004640442532267979	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A759	P0A759		nagB		3905510.0	4096380.0	4147230.0	4007570.0	4238760.0	3834470.0	0	0.02113343784096344	-0.08753197336598086	False	0.004671173939766442	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P39099	P39099		degQ		5369960.0	5586280.0	5626110.0	5379340.0	5514290.0	5358100.0	0	0.021170233748938522	-0.054427481976308215	False	0.004701905347264905	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P61949	P61949		fldA		5870580.0	5552460.0	5500910.0	6007940.0	5507930.0	5796070.0	0	0.02118571351766177	0.09386082558143012	False	0.004732636754763368	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P21170	P21170		speA		7202500.0	7331280.0	7363360.0	7199360.0	7366790.0	7101000.0	0	0.02145375845618735	-0.03699774897809263	False	0.004763368162261831	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P02942	P02942		tsr		10017300.0	10832800.0	10816200.0	10322200.0	10813200.0	10269000.0	0	0.022002345015474895	-0.08482843038217988	False	0.004794099569760296	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AAS0	P0AAS0		ylaC		295814.0	261692.0	268427.0	283666.0	266072.0	282260.0	0	0.022127550777085263	0.11413808848267222	False	0.004824830977258759	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A858	P0A858		tpiA		74436700.0	79329800.0	78880100.0	74324000.0	80923800.0	77182300.0	0	0.0225087901350808	-0.08185859549453343	False	0.0048555623847572225	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P76141	P76141		lsrR		927625.0	1311020.0	1278570.0	964099.0	1629890.0	739692.0	0	0.022659096791998005	-0.6812258732417062	False	0.004886293792255685	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P15082	P15082		srlR		948136.0	1013250.0	995439.0	945092.0	973244.0	925568.0	0	0.02310517498400785	-0.08116877064455313	False	0.004917025199754148	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AB77	P0AB77		kbl		15329800.0	16538700.0	16282200.0	14501800.0	16850700.0	15476600.0	0	0.023153494275854895	-0.1326490422555601	False	0.004947756607252613	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P28248	P28248		dcd		3025590.0	3077750.0	3125890.0	2984270.0	3069070.0	3016780.0	0	0.023338410511329982	-0.03880196490951422	False	0.004978488014751075	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P09394	P09394		glpQ		5543480.0	5731780.0	5717530.0	5602090.0	5641520.0	5493970.0	0	0.02353886024734083	-0.03860691110291214	False	0.00500921942224954	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A9M2	P0A9M2		hpt		12479300.0	13243300.0	13274100.0	12847700.0	13318900.0	12630500.0	0	0.02407717858763875	-0.06969868088390274	False	0.0050399508297480035	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P21645	P21645		lpxD		5547290.0	6856680.0	6425840.0	4957160.0	5900760.0	4688040.0	0	0.024186596481582584	-0.33649107439017806	False	0.0050706822372464655	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P17169	P17169		glmS		41752100.0	42380300.0	42753000.0	42018100.0	42917900.0	42090300.0	0	0.02427625541877483	-0.02489519349709226	False	0.00510141364474493	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A6V1	P0A6V1		glgC		8184980.0	7556400.0	7816220.0	8245140.0	7810230.0	7983840.0	0	0.024658050042548344	0.07464838654732332	False	0.005132145052243392	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P64559	P64559		cptB		469631.0	560282.0	567362.0	405621.0	597858.0	487865.0	0	0.0248122175399574	-0.34010674812251124	False	0.005162876459741856	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AC81	P0AC81		gloA		1674430.0	1401100.0	1426550.0	1573790.0	1261620.0	1543900.0	0	0.02488342428470048	0.22882071321528277	False	0.005193607867240321	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A9L3	P0A9L3		fklB		20376600.0	18290700.0	18901900.0	20346500.0	19310000.0	20611300.0	0	0.025097281117880076	0.11837919507222466	False	0.005224339274738783	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P05055	P05055		pnp		36327600.0	37415700.0	37517600.0	36451000.0	38145600.0	36328700.0	0	0.025402200000726256	-0.0515821234840963	False	0.005255070682237247	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AET2	P0AET2		hdeB		12870600.0	16377400.0	14536400.0	12646100.0	15445800.0	12331300.0	0	0.025647806995367544	-0.29265105257142726	False	0.005285802089735709	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P75949	P75949		nagZ		1645800.0	1801090.0	1758580.0	1717340.0	1783550.0	1693440.0	0	0.02579449348333291	-0.07954746638067076	False	0.005316533497234173	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AD61	P0AD61		pykF		41461800.0	42188200.0	42828300.0	41541300.0	42738100.0	40575400.0	0	0.02580198212611913	-0.04794747136345377	False	0.005347264904732638	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AF93	P0AF93		ridA		126514000.0	120230000.0	123182000.0	125008000.0	120802000.0	125124000.0	0	0.026265079117125514	0.04842282886762311	False	0.0053779963122311	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P05020	P05020		pyrC		6241240.0	6551740.0	6365340.0	5979110.0	6657600.0	6162460.0	0	0.026639873555758642	-0.09063140890149435	False	0.0054087277197295645	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A7M9	P0A7M9		rpmE		104876000.0	109131000.0	108481000.0	105040000.0	111047000.0	104978000.0	0	0.026654393995029547	-0.061725223780412224	False	0.0054394591272280265	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P02918	P02918		mrcA		1843360.0	1714150.0	1749330.0	1811730.0	1773110.0	1809380.0	0	0.026889949433354758	0.061453922338019266	False	0.00547019053472649	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A9W6	P0A9W6		yrbA		6225210.0	6711030.0	7038600.0	6244730.0	7127790.0	6314670.0	0	0.027027491286063948	-0.15239227332846184	False	0.005500921942224955	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AGD3	P0AGD3		sodB		81729300.0	78379800.0	80542100.0	84065400.0	80092100.0	84366200.0	0	0.027138077102244244	0.06576118968266736	False	0.005531653349723417	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P37773	P37773		mpl		7779040.0	8140770.0	8020660.0	7964220.0	8184240.0	7859110.0	0	0.02729129712292831	-0.044733471416873456	False	0.005562384757221882	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P05041	P05041		pabB		1619370.0	1767960.0	1828420.0	1580070.0	1688840.0	1542950.0	0	0.027709855303540774	-0.15634921514765962	False	0.005593116164720344	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P76008	P76008		ldcA		1517580.0	1610660.0	1661160.0	1569640.0	1602960.0	1543320.0	0	0.027760126201192694	-0.07415666499283642	False	0.0056238475722188075	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P16659	P16659		proS		10287500.0	10504800.0	10443600.0	10325500.0	10562600.0	10404800.0	0	0.02794540092415024	-0.022759174988217463	False	0.005654578979717272	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P24182	P24182		accC		20848500.0	21161300.0	21069500.0	20603500.0	21089100.0	20792000.0	0	0.02811601819461804	-0.024724201518944746	False	0.005685310387215734	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ABB4	P0ABB4		atpD		43278100.0	44001900.0	43933000.0	43129300.0	43968100.0	42732200.0	0	0.028372015073765713	-0.030545914030927532	False	0.005716041794714198	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AAT6	P0AAT6		rsfS		2869700.0	2962630.0	3103600.0	2898830.0	3029700.0	2793370.0	0	0.02848337782720499	-0.08729016619373077	False	0.005746773202212661	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
