Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj3.mzML	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P0AFG0	P0AFG0		nusG		16579900.0	16274800.0	15831500.0	16661300.0	16063100.0	16184200.0	0	0.5622341205377467	0.016278660694306283	False	0.040287110568112405	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A9H9	P0A9H9		cheZ		2145990.0	2054820.0	2065750.0	2071750.0	2156880.0	1936950.0	0	0.5647565590736116	0.031296402385382165	False	0.04031765424557117	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P14081	P14081		selB		5354160.0	5377260.0	5030540.0	5234960.0	5049650.0	4846780.0	0	0.5656507635653913	0.03231440234468784	False	0.04034819792302993	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AC30	P0AC30		ftsX		3484640.0	3621170.0	3573900.0	3730890.0	3569150.0	3778710.0	0	0.5658999177417858	-0.023817302710856438	False	0.0403787416004887	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P45464	P45464		lpoA		4479480.0	4467540.0	4590050.0	4513890.0	4560660.0	4471730.0	0	0.5666392892633667	0.008894836902848854	False	0.04040928527794747	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AE88	P0AE88		cpxR		4250090.0	4450760.0	4293590.0	4197800.0	4216950.0	4231630.0	0	0.5679401389110208	-0.017764386369605183	False	0.04043982895540623	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A8R0	P0A8R0		rraA		18778800.0	17613900.0	17814700.0	18842600.0	18195300.0	18756700.0	0	0.5692756374226831	0.022826119779433773	False	0.040470372632864994	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P14175	P14175		proV		1022750.0	1000930.0	1011440.0	1171850.0	981266.0	1103810.0	0	0.569452157535974	0.05505155843174217	False	0.040500916310323765	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P33667	P33667		selU		788111.0	752588.0	788319.0	830030.0	855987.0	878208.0	0	0.5697363785849002	-0.047368178422639004	False	0.040531459987782535	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P56262	P56262		ysgA		1094940.0	1156000.0	884379.0	1147780.0	1087770.0	1050020.0	0	0.5719304693531362	-0.07492368315204341	False	0.0405620036652413	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A6L2	P0A6L2		dapA		41586700.0	40761200.0	40655200.0	41473100.0	41438000.0	40841400.0	0	0.5720912492661822	0.007885988874269443	False	0.04059254734270006	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AES0	P0AES0		gsp		2426340.0	2392620.0	2475430.0	2346650.0	2303410.0	2448270.0	0	0.5724339237047533	0.020873890154777697	False	0.040623091020158826	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P07003	P07003		poxB		2011620.0	1983350.0	1932940.0	2009160.0	1921030.0	1987410.0	0	0.5731465300457224	0.015085364486914835	False	0.04065363469761759	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P52061	P52061		rdgB		6869750.0	7003530.0	7312710.0	6721510.0	6702370.0	6823670.0	0	0.5743573891509454	0.02607354936905803	False	0.04068417837507637	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ACX5	P0ACX5		ydhZ		2281570.0	2402660.0	2405930.0	2195480.0	2239130.0	1986620.0	0	0.5763053899525872	0.05437047473780523	False	0.04071472205253513	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P69931	P69931		hda		911786.0	937261.0	886599.0	923033.0	885161.0	843449.0	0	0.5770388846971323	0.029751595454384796	False	0.040745265729993894	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AEN4	P0AEN4		ftsL		1061080.0	1116130.0	1029720.0	1108320.0	1005520.0	1185290.0	0	0.5778149232024896	-0.04782176058151666	False	0.04077580940745266	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AEI4	P0AEI4		rimO		5016060.0	4540960.0	4680960.0	4624740.0	4823230.0	4688450.0	0	0.5788423326388308	0.027367608288240076	False	0.04080635308491142	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ABI8	P0ABI8		cyoB		2204780.0	2346710.0	2485940.0	2346230.0	2205590.0	2314500.0	0	0.5796923019104305	0.035312317398744554	False	0.04083689676237019	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P76104	P76104		ydcP		581710.0	607212.0	581626.0	784453.0	572836.0	633294.0	0	0.5798486869424125	0.10318635570888147	False	0.040867440439828956	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P37440	P37440		ucpA		8582210.0	8241320.0	8423100.0	8658190.0	8543140.0	8628750.0	0	0.5810237405767171	0.014139322289655596	False	0.040897984117287726	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ACJ8	P0ACJ8		crp		25572000.0	25683300.0	25151700.0	25144800.0	25099200.0	25487000.0	0	0.5811450875054402	-0.007605227505457788	False	0.04092852779474649	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ADX1	P0ADX1		yhfA		4415700.0	4419120.0	4491090.0	4654470.0	4612150.0	4742320.0	0	0.5814624742559338	-0.022413409935977707	False	0.040959071472205254	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P52697	P52697		pgl		23213700.0	22817700.0	23048500.0	23038400.0	23060200.0	23193900.0	0	0.5818141509040876	0.004771022634380255	False	0.040989615149664024	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P37052	P37052		ychJ		1544560.0	1485140.0	1527700.0	1507720.0	1497760.0	1553820.0	0	0.5855669367574535	0.013691677009755685	False	0.04102015882712279	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ABB0	P0ABB0		atpA		57804000.0	58132300.0	57118100.0	57953600.0	57549900.0	57748100.0	0	0.5862294550940883	-0.0046208806876256265	False	0.04105070250458155	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ACL0	P0ACL0		glpR		2077860.0	1950340.0	1943180.0	1964500.0	1912750.0	2027320.0	0	0.5879481992183241	0.023113353418413404	False	0.041081246182040315	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P00888	P00888		aroF		1785980.0	1860570.0	1788580.0	1833420.0	1787240.0	1807450.0	0	0.5907280657242108	-0.012558141444036637	False	0.04111178985949908	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ACE7	P0ACE7		hinT		11901500.0	11835000.0	11305500.0	11856200.0	11815400.0	11775100.0	0	0.5933390867980513	-0.014830547766014609	False	0.041142333536957856	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P39298	P39298		yjfP		557515.0	453149.0	632870.0	598027.0	619074.0	610653.0	0	0.5935091482737719	0.08775025338205335	False	0.04117287721441662	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P08390	P08390		usg		59117300.0	59127400.0	59027700.0	55565600.0	58674100.0	58139500.0	0	0.593796731556291	-0.018405925583431855	False	0.041203420891875384	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P61887	P61887		rmlA2		978627.0	927683.0	945390.0	869855.0	938140.0	856276.0	0	0.5940057552146454	0.037546388669182265	False	0.04123396456933415	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P45469	P45469		yraR		922602.0	900108.0	897690.0	831553.0	848966.0	846025.0	0	0.5950497579349667	0.031206875808700008	False	0.04126450824679291	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ADR8	P0ADR8		ygdH		9629060.0	9600560.0	9503930.0	9699550.0	9549330.0	9903200.0	0	0.5959522804571227	-0.010993676011481483	False	0.04129505192425169	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P07024	P07024		ushA		4708570.0	4705430.0	4562060.0	4914380.0	4878510.0	4803450.0	0	0.5962619985656663	-0.02043773048473622	False	0.04132559560171045	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AFX7	P0AFX7		rseA		620292.0	603003.0	639420.0	584350.0	558212.0	635088.0	0	0.5968339663759974	0.037856437959863536	False	0.041356139279169216	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P43671	P43671		pqiB		308359.0	330243.0	378472.0	392824.0	351531.0	348528.0	0	0.5971005782337325	0.06750309865137105	False	0.04138668295662798	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A8Y5	P0A8Y5		yidA		4958890.0	4819410.0	4867700.0	4966800.0	4884280.0	4987870.0	0	0.5974882906335879	0.009965098811959354	False	0.04141722663408674	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AE08	P0AE08		ahpC		24807000.0	24133100.0	24912100.0	25087800.0	24969800.0	25124400.0	0	0.5991579110007259	0.011221454691698794	False	0.04144777031154551	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P31680	P31680		djlA		1260900.0	1179480.0	1078480.0	1054600.0	1137050.0	1200330.0	0	0.5993065575039002	-0.0513098415471502	False	0.04147831398900428	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AEY3	P0AEY3		mazG		1467170.0	1496460.0	1349110.0	1536900.0	1415780.0	1557660.0	0	0.6026367862248048	-0.038172880514943365	False	0.04150885766646304	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ACD8	P0ACD8		hyaB		6532910.0	6379510.0	6319770.0	6476020.0	6383700.0	6445690.0	0	0.6028227091021773	0.008969703491876256	False	0.04153940134392181	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ACF0	P0ACF0		hupA		509384000.0	483794000.0	485688000.0	507651000.0	496673000.0	505571000.0	0	0.6054161798334143	0.016108090827582994	False	0.041569945021380575	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A8Y1	P0A8Y1		yjjG		1085390.0	1135970.0	1239490.0	1153420.0	1257410.0	1180890.0	0	0.6057949401342966	-0.03926625047733059	False	0.041600488698839345	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P65367	P65367		yqcA		2478620.0	2384240.0	2375370.0	2434240.0	2433170.0	2587520.0	0	0.6094068613275152	-0.02291760950918887	False	0.04163103237629811	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P37617	P37617		zntA		1622310.0	1512760.0	1555430.0	1595940.0	1608860.0	1592470.0	0	0.6099659440062029	0.01812255734427704	False	0.04166157605375687	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P33920	P33920		yejK		2503550.0	2510220.0	2469450.0	2580220.0	2554840.0	2549440.0	0	0.6106178890338547	-0.011657498046750009	False	0.041692119731215636	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A877	P0A877		trpA		2331830.0	2341880.0	2329040.0	2353450.0	2356660.0	2263200.0	0	0.6118374287963321	0.010855314464827029	False	0.0417226634086744	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A749	P0A749		murA		12736100.0	12358700.0	12636000.0	12430500.0	12796000.0	13005900.0	0	0.612828492038269	-0.013598391023424724	False	0.04175320708613318	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P76004	P76004		ycgM		1363630.0	1251360.0	1388520.0	1297070.0	1181460.0	1462640.0	0	0.6132487523132307	0.055850328163257947	False	0.04178375076359194	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A8Z0	P0A8Z0		yciA		1785560.0	1830390.0	1793540.0	1912700.0	1705680.0	1854730.0	0	0.6153301682174501	0.026779700248927424	False	0.041814294441050705	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P60546	P60546		gmk		5107930.0	4971910.0	5130290.0	5133910.0	5074540.0	5205920.0	0	0.6161481837784244	0.011283647984512169	False	0.04184483811850947	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AD49	P0AD49		raiA		6331780.0	6657530.0	6299540.0	6615470.0	6519030.0	6303400.0	0	0.6176575054856221	-0.01737286333948739	False	0.04187538179596823	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P23894	P23894		htpX		4198370.0	4390610.0	4574040.0	4281580.0	4368280.0	4033310.0	0	0.6192626065126844	0.029226439277272274	False	0.041905925473427	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AEE1	P0AEE1		dcrB		8073800.0	8312340.0	8346480.0	7627690.0	8032180.0	8082090.0	0	0.6208911523217295	-0.022538541249793008	False	0.04193646915088577	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P77376	P77376		ydgJ		2274560.0	2289580.0	2231320.0	2208590.0	2264980.0	1994310.0	0	0.6212521270644725	0.036027533699788866	False	0.04196701282834454	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P06149	P06149		dld		6731290.0	6453620.0	6476360.0	6523710.0	6480670.0	6640020.0	0	0.6221059730406542	0.01152894541329903	False	0.0419975565058033	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A6A3	P0A6A3		ackA		177331000.0	177594000.0	173781000.0	177070000.0	172034000.0	175367000.0	0	0.6227807889565719	0.008731453744021503	False	0.042028100183262064	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AD12	P0AD12		yeeZ		10594700.0	10106400.0	10709200.0	10869600.0	11032700.0	10569200.0	0	0.6267564008929044	0.021012357104628475	False	0.042058643860720835	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0CK95	P0CK95		yghJ		4749820.0	4670320.0	4748090.0	4639900.0	4776600.0	4585410.0	0	0.6275300403685304	0.010804077232767986	False	0.0420891875381796	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P77552	P77552		ydhQ		2601790.0	2722990.0	2783630.0	2766460.0	2741510.0	2557970.0	0	0.6276369151134282	0.02308632485952016	False	0.04211973121563836	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P15070	P15070		fliN		4267630.0	4007610.0	4471120.0	3925230.0	4713440.0	4344830.0	0	0.633362446427453	-0.045073412707935495	False	0.042150274893097125	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P63235	P63235		gadC		2375870.0	2228170.0	2296420.0	2294620.0	2412150.0	2442870.0	0	0.6334799844089896	-0.023880315386619885	False	0.042180818570555896	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A9F3	P0A9F3		cysB		3471060.0	3409830.0	3427680.0	3534510.0	3575030.0	3541300.0	0	0.6336280992550047	-0.0127905961317776	False	0.04221136224801467	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P00811	P00811		ampC		787424.0	825996.0	868296.0	795437.0	794931.0	888105.0	0	0.634836169621282	-0.033667977105997546	False	0.04224190592547343	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P39384	P39384		yjiM		1545510.0	1512970.0	1419290.0	1444360.0	1501200.0	1461140.0	0	0.637686780466213	-0.02148378924820238	False	0.042272449602932194	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A9D4	P0A9D4		cysE		3004810.0	2982790.0	2824440.0	2852940.0	2806310.0	2758100.0	0	0.6381674701839996	0.022607113615065445	False	0.04230299328039096	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A955	P0A955		eda		28126000.0	28043000.0	27806300.0	28697100.0	27665700.0	28408200.0	0	0.640182536208691	0.008763255630713621	False	0.04233353695784972	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A8W5	P0A8W5		yqgE		2830310.0	2871750.0	2882330.0	2937380.0	2794300.0	2913340.0	0	0.6403790213766603	0.011828393605892726	False	0.0423640806353085	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P29745	P29745		pepT		5252650.0	5298190.0	5374320.0	5248020.0	5306080.0	5339660.0	0	0.6408459416790382	-0.0062515982158020695	False	0.04239462431276726	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P76938	P76938		epmC		1631710.0	1543400.0	1642950.0	1534380.0	1583390.0	1619840.0	0	0.6424152875597163	0.01884533010892912	False	0.042425167990226026	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0C037	P0C037		yaiE		10701600.0	11495900.0	11111200.0	10612900.0	8834180.0	10809400.0	0	0.6471812694585083	0.05839286647709278	False	0.04245571166768479	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AFZ1	P0AFZ1		sseB		1920880.0	1861450.0	1829150.0	1782590.0	1680640.0	1877960.0	0	0.6479320250310401	0.029656677249322617	False	0.04248625534514355	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ABZ6	P0ABZ6		surA		11410300.0	11029100.0	11388500.0	10917700.0	11026900.0	11368700.0	0	0.6497174129402383	0.012540170967471651	False	0.042516799022602324	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P76506	P76506		mlaA		7020710.0	6899910.0	6963700.0	7052570.0	6995830.0	7370260.0	0	0.6500081131632809	-0.015621086094018704	False	0.04254734270006109	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A8H8	P0A8H8		yacG		2018850.0	1952740.0	2019710.0	1925940.0	2059740.0	1850630.0	0	0.6530197179939832	0.02473507891044939	False	0.04257788637751986	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P09323	P09323		nagE		547612.0	658924.0	693198.0	560180.0	575653.0	458352.0	0	0.6552648373894718	0.0892687015984361	False	0.04260843005497862	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P69407	P69407		rcsB		6897710.0	6671710.0	6626120.0	7162570.0	6922050.0	7527740.0	0	0.6565108597764511	-0.030029696591093637	False	0.042638973732437385	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P39407	P39407		yjjU		379254.0	476101.0	442687.0	444732.0	358646.0	505690.0	0	0.6566739694269672	-0.08165928353481283	False	0.042669517409896156	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P12758	P12758		udp		26490000.0	27540600.0	26512100.0	27020300.0	26463400.0	26582900.0	0	0.6567450964186621	-0.010141438934714734	False	0.04270006108735492	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P31658	P31658		hchA		7606400.0	8185630.0	8590780.0	8198250.0	8408760.0	8246090.0	0	0.6593391240944735	-0.02608213865949308	False	0.04273060476481368	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A6V8	P0A6V8		glk		10101800.0	10246400.0	9969300.0	10090600.0	9830140.0	10324900.0	0	0.6597561059170606	-0.011421914904119111	False	0.04276114844227245	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P10100	P10100		rlpA		3297480.0	3333460.0	3200140.0	3511460.0	3241400.0	3290770.0	0	0.6605962716285811	0.02082628602109885	False	0.04279169211973122	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
