Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj1.mzML	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P00887	P00887		aroH		1373620.0	1498100.0	1362010.0	1420890.0	1479880.0	1413400.0	0	0.8889646032258303	0.007541005532308674	False	0.04568345323741008	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0A9R7	P0A9R7		ftsE		3166880.0	3044890.0	3108640.0	3054310.0	2931850.0	2922310.0	0	0.8893166261627159	0.006217512970197787	False	0.045713429256594725	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0A8A4	P0A8A4		ppsR		1968260.0	1944840.0	1948860.0	2049370.0	2022190.0	2083910.0	0	0.8896966649318081	-0.005620758120099158	False	0.04574340527577937	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0ADV1	P0ADV1		lptA		3632190.0	3847380.0	3582700.0	3552800.0	3897760.0	3611840.0	0	0.8925504358916676	0.007583652981270636	False	0.045773381294964034	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P39404	P39404		bglJ		1890640.0	2268710.0	1986890.0	1957190.0	2185710.0	1908910.0	0	0.8940802448804495	-0.014554749123066141	False	0.04580335731414868	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P39401	P39401		mdoB		1397630.0	1389980.0	1332530.0	1389140.0	1352370.0	1266530.0	0	0.89489502939327	-0.007064235456426392	False	0.04583333333333334	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0A6M4	P0A6M4		dtd		2002520.0	2294550.0	2065190.0	2223430.0	2305390.0	2248590.0	0	0.8955669703076949	-0.010617408208557586	False	0.045863309352517985	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0A9I3	P0A9I3		gcvR		2605710.0	2677400.0	2575650.0	2567060.0	2617120.0	2500190.0	0	0.8957651884559618	0.004356918888819743	False	0.04589328537170263	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0ACL2	P0ACL2		exuR		2552000.0	2598530.0	2690820.0	2285950.0	2471290.0	2356060.0	0	0.8960242836170506	0.011292992066694395	False	0.045923261390887295	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0ADC3	P0ADC3		lolC		1738490.0	1754590.0	1751030.0	1687460.0	1708040.0	1667180.0	0	0.8963552948955669	0.00384372139695508	False	0.04595323741007194	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P63228	P63228		gmhB		4143720.0	4100140.0	3952900.0	4521400.0	4103430.0	4417000.0	0	0.896409130392931	0.009503833015944438	False	0.0459832134292566	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P32176	P32176		fdoG		8557170.0	8624880.0	8515980.0	8543830.0	8651280.0	8549160.0	0	0.8966027257813796	0.0011285275231785474	False	0.046013189448441245	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0A8E1	P0A8E1		ycfP		12798100.0	12496200.0	12633000.0	12758900.0	12860400.0	12899900.0	0	0.8969938973395133	-0.002192921795354243	False	0.04604316546762591	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0A8C4	P0A8C4		ygfB		3382080.0	3563880.0	3464490.0	3555020.0	3555400.0	3666700.0	0	0.897560765261695	0.005140919456338695	False	0.046073141486810555	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0AAS7	P0AAS7		ybcJ		2655290.0	2619830.0	2723880.0	2615430.0	2703260.0	2746760.0	0	0.8977758265058571	-0.003716202783230445	False	0.04610311750599521	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P06846	P06846		ebgR		1417980.0	1456650.0	1461140.0	1260580.0	1257550.0	1152050.0	0	0.8998386987118184	0.017087034378238383	False	0.04613309352517986	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0AE48	P0AE48		ytfP		3885970.0	3877570.0	3807750.0	3887080.0	3978320.0	3931340.0	0	0.8998992428461478	0.002683133518295897	False	0.046163069544364506	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P76193	P76193		ynhG		1699200.0	1615260.0	1741400.0	1765960.0	1623890.0	1790060.0	0	0.9005325590671791	-0.00753501223745081	False	0.04619304556354917	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P64423	P64423		zntB		382077.0	486019.0	373449.0	379123.0	467496.0	330085.0	0	0.901837928788306	-0.026115696610381368	False	0.046223021582733816	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0A6S0	P0A6S0		flgH		2455470.0	2521270.0	2513450.0	2392430.0	2557560.0	2465010.0	0	0.9019557812670111	-0.004198816321688672	False	0.04625299760191847	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P32053	P32053		intA		83907.7	231501.0	190465.0	99258.3	191206.0	144767.0	3	0.9023364879599809	-0.06364002049559589	False	0.04628297362110312	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P76536	P76536		yfeX		9239410.0	8950360.0	9071700.0	9026770.0	8985230.0	8844250.0	0	0.9025073767383383	-0.0026487852690344313	False	0.046312949640287766	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0AG55	P0AG55		rplF		187806000.0	187772000.0	188626000.0	185480000.0	186460000.0	185454000.0	0	0.9044122909258441	0.0011988179860138884	False	0.04634292565947243	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0AGG4	P0AGG4		trxC		3469890.0	3792220.0	3719970.0	3937710.0	3195030.0	3682040.0	0	0.9077065406135414	0.012104569963549814	False	0.046372901678657076	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0A7A9	P0A7A9		ppa		90483500.0	88979000.0	92019500.0	86782800.0	89621200.0	88336000.0	0	0.9079186358464981	-0.003363102628684133	False	0.04640287769784173	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P09831	P09831		gltB		2593690.0	2575640.0	2568420.0	2591960.0	2618170.0	2603050.0	0	0.9081722842221942	-0.0011448098434459581	False	0.04643285371702638	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P25539	P25539		ribD		3975110.0	4006130.0	4049400.0	4082440.0	3993630.0	4168700.0	0	0.9093625844968007	0.002908520153320179	False	0.046462829736211034	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P39347	P39347		intB		864146.0	818006.0	826356.0	891413.0	812352.0	858384.0	0	0.9097129495769645	0.00592652588454142	False	0.04649280575539569	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P33650	P33650		feoB		2504150.0	2704190.0	2554250.0	2605880.0	2366620.0	2362850.0	0	0.9103235931316526	0.008493019945109159	False	0.046522781774580343	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0A9S1	P0A9S1		fucO		552319.0	496572.0	482313.0	459742.0	515836.0	423927.0	0	0.9108527646400545	0.014696303930475272	False	0.04655275779376499	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0A9M8	P0A9M8		pta		37602700.0	38462200.0	38107500.0	38638700.0	38184200.0	38727600.0	0	0.9110933427191431	-0.001732066503037215	False	0.04658273381294964	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P36566	P36566		smtA		313556.0	361669.0	381947.0	376746.0	369936.0	439645.0	0	0.9122769424043025	-0.017695831321735415	False	0.046612709832134294	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0A8U0	P0A8U0		syd		2071260.0	2049390.0	2084800.0	1889190.0	1929400.0	1818160.0	0	0.9126691287369513	0.008630222548391324	False	0.04664268585131895	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0A9I8	P0A9I8		nirD		2671320.0	2658510.0	2726160.0	2676700.0	2546230.0	2598530.0	0	0.9137774200983704	-0.0037672403555247635	False	0.046672661870503604	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P00550	P00550		mtlA		2081970.0	2014350.0	2102640.0	1948660.0	1992480.0	1966800.0	0	0.9154350426734779	0.004609230409775428	False	0.04670263788968825	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0A9W3	P0A9W3		yjjK		10157800.0	10184300.0	10124400.0	10034700.0	10177100.0	9966570.0	0	0.9155266404128408	-0.001309835348115038	False	0.04673261390887291	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P45799	P45799		nudE		1979020.0	2014450.0	1998290.0	2185210.0	1946700.0	2168110.0	0	0.9159579077066369	0.007366202248223205	False	0.046762589928057555	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0C0R7	P0C0R7		rlmE		4202560.0	4251650.0	4231050.0	4136090.0	4276120.0	4204460.0	0	0.9160435642285643	0.00175733102802578	False	0.046792565947242216	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0A991	P0A991		fbaB		7405290.0	7393130.0	7184500.0	7229920.0	7289820.0	6958630.0	0	0.9165600326043606	0.003506051597013489	False	0.046822541966426864	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0ABH0	P0ABH0		ftsA		3201940.0	3371250.0	3290500.0	3184840.0	3348300.0	3273330.0	0	0.9167705279225189	0.0033562388330850242	False	0.04685251798561151	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P37648	P37648		yhjJ		3338660.0	3379940.0	3318450.0	3363280.0	3394840.0	3349390.0	0	0.9171060388290517	-0.0012289495724246665	False	0.04688249400479617	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P00864	P00864		ppc		11189000.0	11114600.0	11356400.0	11070500.0	11085300.0	11175400.0	0	0.9174847877822132	-0.0014299633169383168	False	0.046912470023980815	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0ADP7	P0ADP7		yigP		1928960.0	2002400.0	1758090.0	2132840.0	2015260.0	2014070.0	0	0.9180282693187299	0.00955338768367662	False	0.04694244604316548	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0AC41	P0AC41		sdhA		4251490.0	4130260.0	4211750.0	4061470.0	4107350.0	3968250.0	0	0.9197732068419513	-0.003566695782845448	False	0.046972422062350125	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0A6X3	P0A6X3		hfq		1108010.0	1081680.0	1107540.0	1025370.0	1057370.0	986341.0	0	0.9200935907668619	-0.006458055839347638	False	0.04700239808153477	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0AEI4	P0AEI4		rimO		5006330.0	4865330.0	5115430.0	4923870.0	4784480.0	4917920.0	0	0.9206034569207597	-0.003332292744515202	False	0.04703237410071943	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0A9J6	P0A9J6		rbsK		3278450.0	3243250.0	3164860.0	3204280.0	3360570.0	3186620.0	0	0.9206840448304672	-0.0031751426847984477	False	0.047062350119904076	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P42641	P42641		obgE		8145400.0	7923640.0	8156940.0	7907640.0	7908890.0	7867000.0	0	0.9213442298562544	-0.0022542533358086577	False	0.04709232613908874	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P37657	P37657		bcsE		686825.0	721152.0	664595.0	696196.0	706833.0	652192.0	0	0.9220762326534286	-0.0052111640403371875	False	0.047122302158273385	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P30130	P30130		fimD		9226850.0	9280230.0	9262870.0	10035300.0	9409510.0	10336700.0	0	0.9221924172156193	0.006823498868483256	False	0.04715227817745804	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0A8M0	P0A8M0		asnS		33414200.0	33824500.0	33587000.0	34011000.0	33463000.0	33757100.0	0	0.9224911157772555	-0.0009310621560938299	False	0.04718225419664269	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0AE12	P0AE12		amn		1104000.0	1059890.0	1132010.0	993466.0	1146320.0	1124680.0	0	0.9226395533741896	0.007377582089798976	False	0.047212230215827336	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P31827	P31827		yddB		708215.0	601503.0	731702.0	99258.3	735771.0	332563.0	1	0.9227266665664	0.06794322469795906	False	0.047242206235012	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0AAN5	P0AAN5		yaiA		1309700.0	1445690.0	1321070.0	1364390.0	1461180.0	1373700.0	0	0.9233159286877717	-0.006118937162756197	False	0.047272182254196646	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0A968	P0A968		cspD		793014.0	875728.0	843252.0	742635.0	844313.0	746180.0	0	0.9248940007011789	-0.009098457330498886	False	0.0473021582733813	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0AG27	P0AG27		yibN		15857700.0	15750700.0	15890100.0	15814000.0	15820300.0	15900500.0	0	0.9251918740306406	-0.00047060921449776686	False	0.04733213429256595	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P24228	P24228		dacB		1947960.0	1827710.0	1874190.0	1698960.0	1779800.0	1610870.0	0	0.9259585006371757	0.009024690082269058	False	0.047362110311750596	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0A903	P0A903		bamC		19560500.0	19395200.0	19564800.0	19519600.0	19300000.0	19456800.0	0	0.9272016814596029	0.0006941919080241941	False	0.04739208633093526	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0C054	P0C054		ibpA		4758920.0	4921040.0	4920710.0	4709650.0	4766250.0	4689620.0	0	0.9276422644874591	-0.002711242499072022	False	0.047422062350119906	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0AGL2	P0AGL2		tdcF		921971.0	928686.0	977782.0	1026400.0	915223.0	1087210.0	0	0.927718343531668	0.009094719880361367	False	0.04745203836930456	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P05791	P05791		ilvD		3082330.0	3118680.0	3084640.0	3059840.0	3106270.0	3042490.0	0	0.9306796778404414	-0.0011311125979409742	False	0.04748201438848921	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P68187	P68187		malK		1655350.0	1572150.0	1490120.0	1586800.0	1644360.0	1474640.0	0	0.9308026893321262	-0.005860551913122666	False	0.047511990407673864	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
Q46856	Q46856		yqhD		4348920.0	4298240.0	4401210.0	4408450.0	4179850.0	4320240.0	0	0.9314274099063367	-0.0024577652015328553	False	0.04754196642685852	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0A6L9	P0A6L9		hscB		4960010.0	4804890.0	4885840.0	5053760.0	4894470.0	5096330.0	0	0.9331251810130846	0.002639044443847988	False	0.047571942446043174	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P27836	P27836		wecG		603457.0	541419.0	548900.0	567844.0	543776.0	522679.0	0	0.9339218478734146	0.0060992463988806525	False	0.04760191846522782	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P33570	P33570		tktB		2275840.0	2329770.0	2312180.0	2308600.0	2305710.0	2325750.0	0	0.9341756396856243	0.0010139993055724794	False	0.04763189448441247	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P64588	P64588		yqjI		1567810.0	1520400.0	1438530.0	1777250.0	1419540.0	1579230.0	0	0.9354107798200957	0.009962537753981229	False	0.047661870503597124	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P77202	P77202		dsbG		300804.0	336381.0	305334.0	369714.0	339020.0	384788.0	0	0.9358433420471968	0.011202683642292422	False	0.04769184652278178	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0ABB4	P0ABB4		atpD		51296900.0	50935400.0	51253300.0	51176300.0	51462800.0	51604500.0	0	0.9361360624309552	-0.000521327486285051	False	0.047721822541966434	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0AEW9	P0AEW9		fruK		17357100.0	17133500.0	17144200.0	17097400.0	16874900.0	16561200.0	0	0.9380008889865075	-0.001827227850971147	False	0.04775179856115108	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P61714	P61714		ribE		46865000.0	46584900.0	47366000.0	45833500.0	46725100.0	46591000.0	0	0.939159232114794	0.0011986151358407545	False	0.04778177458033573	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P37182	P37182		hybD		4099440.0	4234100.0	4105110.0	4005430.0	4123150.0	3871990.0	0	0.9394235670527631	-0.0033246814203483142	False	0.047811750599520385	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P31658	P31658		hchA		8894260.0	8868680.0	8148520.0	9396930.0	9003100.0	8690770.0	0	0.9399444561939122	-0.005163000359124136	False	0.04784172661870504	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P31825	P31825		yfiC		667354.0	674973.0	608636.0	679086.0	738050.0	692978.0	0	0.9407206102496792	0.00677319690634074	False	0.047871702637889695	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0A731	P0A731		mgsA		4101480.0	3974120.0	3975650.0	3717800.0	3908280.0	3569260.0	0	0.9409309443175837	0.005353345029061743	False	0.04790167865707434	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0AFW8	P0AFW8		rof		3067850.0	3048180.0	3046060.0	2924820.0	3142080.0	3012550.0	0	0.9426037696580565	0.002470723639169461	False	0.047931654676259	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P77735	P77735		yajO		3825380.0	3792800.0	3905880.0	3812780.0	3806090.0	3917850.0	0	0.9430575562731746	0.001411366082075531	False	0.047961630695443645	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P21499	P21499		rnr		4966580.0	4944590.0	4984490.0	4905720.0	5002240.0	4974250.0	0	0.9456220222207212	-0.0006811868226888508	False	0.04799160671462831	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0A9S5	P0A9S5		gldA		12715200.0	12988500.0	12629900.0	12446000.0	13066000.0	12489100.0	0	0.9458100193279212	0.0019239792247721164	False	0.048021582733812955	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P37590	P37590		pmrD		2300050.0	2459340.0	2477890.0	2229450.0	1867180.0	1869300.0	0	0.9458887890043328	0.011838216444414396	False	0.0480515587529976	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0A937	P0A937		bamE		8171220.0	8218140.0	7993690.0	8283820.0	8365560.0	8279530.0	0	0.94729834522619	0.001510805466258836	False	0.04808153477218226	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P32141	P32141		yihT		511943.0	377282.0	372966.0	601170.0	404314.0	472112.0	0	0.9486282091246041	-0.018022686662189476	False	0.048111510791366906	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P69801	P69801		manY		1137110.0	1257200.0	1163190.0	1414540.0	1263700.0	1424790.0	0	0.9497535244324248	-0.008410768316811434	False	0.04814148681055157	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
