Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj1.mzML	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P0A8U6	P0A8U6		metJ		8477060.0	8332190.0	8526320.0	8473620.0	8505930.0	8274320.0	0	0.2915303363032789	0.018467181233170156	False	0.02597323600973236	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P0AFW8	P0AFW8		rof		3058950.0	3021830.0	3010090.0	3113740.0	3007750.0	3018550.0	0	0.2918781693139202	0.020570586019698377	False	0.026003649635036496	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P17115	P17115		gutQ		2268450.0	2243160.0	2313460.0	2220850.0	2104220.0	2245420.0	0	0.2922991421217792	-0.04491862552846131	False	0.026034063260340634	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P0AFZ3	P0AFZ3		sspB		8817020.0	8687970.0	8664930.0	8841850.0	8801690.0	8854930.0	0	0.2931317629465019	0.013845690601571196	False	0.02606447688564477	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P76223	P76223		ynjB		2353790.0	2257780.0	2126170.0	2203390.0	2228570.0	2182380.0	0	0.2931482573814579	0.04742102301674983	False	0.026094890510948907	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P0A6I3	P0A6I3		coaA		3325960.0	3524510.0	3547300.0	3386980.0	3484390.0	3379580.0	0	0.2934322938150174	-0.03550337257579219	False	0.026125304136253042	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P64451	P64451		ydcL		3146770.0	3144620.0	3053930.0	3121700.0	3153550.0	3112720.0	0	0.29794923059567585	0.01705843845783931	False	0.026155717761557177	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P0A9K7	P0A9K7		phoU		1536220.0	1684710.0	1668870.0	1660390.0	1722480.0	1858310.0	0	0.2990319956996386	-0.08341518435328654	False	0.026186131386861315	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P0ACE7	P0ACE7		hinT		13135700.0	13758200.0	13441500.0	13112000.0	12838500.0	12910700.0	0	0.30094019271224204	-0.03731702229576145	False	0.02621654501216545	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P31697	P31697		fimC		4484450.0	4530340.0	4627040.0	4374780.0	4612780.0	4600100.0	0	0.30124195197149345	-0.030251116943593566	False	0.02624695863746959	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P75823	P75823		ltaE		7594830.0	7942350.0	8041120.0	8113730.0	7564440.0	8024690.0	0	0.30184543646397644	-0.04486764582002948	False	0.026277372262773723	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P28248	P28248		dcd		3080310.0	3238860.0	3135540.0	3017040.0	3189400.0	3133140.0	0	0.3031588562870736	-0.03389830557396747	False	0.026307785888077858	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P0A6W5	P0A6W5		greA		24892200.0	24060600.0	24270200.0	23968800.0	24813100.0	24130400.0	0	0.3032901156306171	0.02394883368360164	False	0.026338199513381996	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P77698	P77698		ybcK		5065840.0	4815130.0	4791060.0	4976800.0	4776220.0	4863720.0	0	0.3058274969505168	0.034378518216026825	False	0.02636861313868613	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P16703	P16703		cysM		3877440.0	3719890.0	3771670.0	3881570.0	3686570.0	3691970.0	0	0.30679610738145435	0.033414936443109444	False	0.02639902676399027	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P0ACC7	P0ACC7		glmU		15132900.0	14459000.0	14739900.0	14873900.0	14516600.0	14590500.0	0	0.3068337893705657	0.023982085143198013	False	0.026429440389294404	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P75818	P75818		ybjP		6056890.0	6186690.0	6206230.0	6318190.0	5923310.0	6389950.0	0	0.3075323608651275	-0.03770080460995433	False	0.02645985401459854	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P05020	P05020		pyrC		6579120.0	6663870.0	6653260.0	6490670.0	6755330.0	6998900.0	0	0.3079282930392158	-0.03528891096514519	False	0.026490267639902677	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P76227	P76227		ynjH		3768340.0	3932260.0	3766980.0	3777760.0	3869970.0	4045290.0	0	0.30876382407692265	-0.04092289368915922	False	0.026520681265206812	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P0AAQ2	P0AAQ2		yajD		5181130.0	5088420.0	4949530.0	5013610.0	5153150.0	5072690.0	0	0.31056499075219984	0.02247556405782698	False	0.026551094890510954	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P07821	P07821		fhuC		623701.0	105777.0	576776.0	635998.0	631739.0	575836.0	1	0.3107176740029923	0.5879055217987101	False	0.026581508515815085	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P37902	P37902		gltI		2019860.0	1965360.0	2136310.0	1940490.0	1981260.0	2040540.0	0	0.31246876794298895	-0.04790392684677324	False	0.02661192214111922	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P75937	P75937		flgE		4112940.0	4105040.0	4031170.0	4070760.0	4133010.0	3758940.0	0	0.31252164553496453	0.050243474905022956	False	0.026642335766423362	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P0AEU0	P0AEU0		hisJ		3598020.0	3845210.0	3672630.0	3606410.0	3793160.0	3762050.0	0	0.31272355456916834	-0.03656559108193915	False	0.026672749391727493	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P39298	P39298		yjfP		847565.0	680247.0	695972.0	722370.0	888902.0	837804.0	0	0.3134423600994629	0.1513058902929691	False	0.026703163017031635	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P60390	P60390		rsmH		5062150.0	4996050.0	4820670.0	5111710.0	4904820.0	4975080.0	0	0.31607136842712436	0.02771251612852711	False	0.02673357664233577	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P0AF20	P0AF20		nagC		1474350.0	1444120.0	1448650.0	1473700.0	1478520.0	1483910.0	0	0.31651956015120686	0.016352330370497922	False	0.0267639902676399	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P08191	P08191		fimH		3110280.0	3042330.0	3023050.0	3001590.0	2790340.0	3245110.0	0	0.31653110121137007	-0.06469356324415632	False	0.026794403892944043	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P31473	P31473		ravA		3632190.0	3808110.0	3898680.0	3944440.0	3604490.0	3905610.0	0	0.3169044732562151	-0.054601464384413385	False	0.026824817518248174	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P46889	P46889		ftsK		3897640.0	3945940.0	3882780.0	4015610.0	4304000.0	3910910.0	0	0.31719232329343044	0.05753264371627183	False	0.026855231143552316	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P0AFG3	P0AFG3		sucA		9019120.0	9045200.0	8951640.0	9065270.0	9019190.0	8996570.0	0	0.3183566175539912	0.005876183957340859	False	0.02688564476885645	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P34209	P34209		ydcF		759017.0	807425.0	744154.0	816480.0	802941.0	710300.0	0	0.3209210160998058	0.0724926643752324	False	0.026916058394160582	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P0A6J1	P0A6J1		cysC		1485060.0	1463610.0	1471920.0	1464210.0	1484380.0	1369090.0	0	0.3210979842646205	0.042608999760593284	False	0.026946472019464724	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P03004	P03004		dnaA		2386720.0	2376920.0	2331670.0	2505590.0	2388950.0	2412930.0	0	0.32236266300289435	0.032002926639622516	False	0.02697688564476886	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P08395	P08395		sppA		3357330.0	3366800.0	3332180.0	3270320.0	3199730.0	3306460.0	0	0.32363440117945924	-0.025905865272768648	False	0.027007299270072997	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P0AA43	P0AA43		rsuA		4532450.0	4636380.0	4686380.0	4632530.0	4598650.0	4582480.0	0	0.32393561267191007	-0.014767630813485358	False	0.027037712895377132	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P0AFB8	P0AFB8		glnG		3338010.0	3390300.0	3229670.0	3334790.0	3441370.0	3295620.0	0	0.32413546215717276	0.028607409012726015	False	0.027068126520681267	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P0ACZ2	P0ACZ2		etp		2340080.0	2407790.0	2345300.0	2374300.0	2366730.0	2486380.0	0	0.32421091709694705	-0.03190855397016171	False	0.027098540145985405	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P76569	P76569		yfgD		1687260.0	1682520.0	1607110.0	1591620.0	1531590.0	1708380.0	0	0.32428482069914333	-0.05517593065647979	False	0.02712895377128954	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P33924	P33924		yejO		1421520.0	1618690.0	1473350.0	1481170.0	1413140.0	1438800.0	0	0.32437101031241017	-0.07014050671246123	False	0.02715936739659368	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
Q46856	Q46856		yqhD		4333600.0	4353270.0	4228590.0	4334040.0	4333360.0	4278570.0	0	0.3251100503156222	0.015683714253564282	False	0.027189781021897813	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P0AGF2	P0AGF2		ygdK		436651.0	486933.0	598477.0	487517.0	505022.0	490282.0	0	0.32545630152567256	-0.1407878346475701	False	0.027220194647201948	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P76506	P76506		mlaA		7242570.0	7170690.0	7067150.0	7388950.0	7085120.0	7138920.0	0	0.32592838120380113	0.022757701097893518	False	0.027250608272506086	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P0AEW9	P0AEW9		fruK		16507500.0	17102600.0	16918500.0	16438900.0	16340200.0	16256800.0	0	0.3262277952507341	-0.028728931559505334	False	0.02728102189781022	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P0AFX7	P0AFX7		rseA		1675730.0	1872390.0	1673870.0	1751400.0	1663810.0	1769400.0	0	0.3269044877794809	-0.062316767357748826	False	0.02731143552311436	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P18390	P18390		yjjA		1513200.0	1492050.0	1514220.0	1555480.0	1485810.0	1463260.0	0	0.32719107541720976	0.027166383149636167	False	0.027341849148418494	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P0ADX1	P0ADX1		yhfA		2243660.0	2244800.0	2260100.0	2309360.0	2329330.0	2277420.0	0	0.3272148531094861	0.021122407317949024	False	0.02737226277372263	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P0ADG7	P0ADG7		guaB		46773900.0	46247200.0	46918600.0	45983800.0	46046700.0	46720700.0	0	0.32913983114635087	-0.011203438283224301	False	0.027402676399026767	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P61714	P61714		ribE		47284500.0	49646800.0	49794000.0	49128000.0	48396600.0	47992800.0	0	0.32937874538810535	-0.02591308477419482	False	0.027433090024330902	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P27833	P27833		rffA		2396250.0	2404610.0	2408540.0	2413090.0	2424790.0	2361460.0	0	0.3298352364285639	0.011919112601780676	False	0.02746350364963504	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P41407	P41407		azoR		3530410.0	3396830.0	3435460.0	3299860.0	3031510.0	3584100.0	0	0.33012149291640086	-0.07893539639384267	False	0.027493917274939175	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P27859	P27859		tatD		1848750.0	1781650.0	1694720.0	1832970.0	1698060.0	1714820.0	0	0.33013979685010236	0.051481884596804396	False	0.02752433090024331	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P07604	P07604		tyrR		2258640.0	2276260.0	2202230.0	2263490.0	2269000.0	2230180.0	0	0.3303254712808829	0.017624870390862767	False	0.02755474452554745	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P0ADB7	P0ADB7		ecnB		15020000.0	13817600.0	14280600.0	14138300.0	13702200.0	12903000.0	0	0.3308971488256406	0.06398254590290108	False	0.027585158150851583	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P39393	P39393		yjiV		2275090.0	2382470.0	2218150.0	2299810.0	2036090.0	2343590.0	0	0.3322649386279757	-0.07094424459275323	False	0.02761557177615572	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P0ABH7	P0ABH7		gltA		11059900.0	10813200.0	11100000.0	11037400.0	11020400.0	10872200.0	0	0.33235740652069795	0.014548985556567766	False	0.027645985401459856	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P23837	P23837		phoQ		6257780.0	6178840.0	6186580.0	6147780.0	5440000.0	6454960.0	0	0.333169979981125	-0.07673058326118133	False	0.02767639902676399	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P0AA97	P0AA97		yaeQ		808627.0	760255.0	788490.0	817842.0	776491.0	798275.0	0	0.33333537824839593	0.0339824976104046	False	0.02770681265206813	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P0ABD3	P0ABD3		bfr		6891110.0	7060780.0	6894020.0	6847420.0	7049480.0	7165620.0	0	0.33396554633033104	-0.022886866247242073	False	0.027737226277372264	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P09053	P09053		avtA		1018140.0	900671.0	919400.0	983236.0	1045610.0	1049310.0	0	0.3346399318698679	0.08664332760372846	False	0.027767639902676403	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P45475	P45475		yhbV		1245090.0	1243070.0	1422630.0	1272470.0	1338680.0	1416610.0	0	0.33483416000462024	-0.08219089796755692	False	0.027798053527980537	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P63228	P63228		gmhB		4602980.0	4577880.0	4560190.0	4237260.0	4592850.0	4762380.0	0	0.33505696518809075	-0.049340383537539154	False	0.027828467153284672	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P0A9I8	P0A9I8		nirD		2726590.0	2775810.0	2758220.0	2807010.0	2837730.0	2705000.0	0	0.33542050276655117	0.022982354420047497	False	0.02785888077858881	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P60664	P60664		hisF		2914540.0	2759340.0	2908480.0	2848860.0	2859720.0	2775850.0	0	0.336420607484325	0.03033976118705358	False	0.027889294403892945	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P42616	P42616		yqjC		405796.0	342936.0	364372.0	388275.0	383228.0	403254.0	0	0.33672793306460774	0.08419083253369214	False	0.027919708029197084	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P27434	P27434		rodZ		11063400.0	10817000.0	11023400.0	10851900.0	10996000.0	10655000.0	0	0.3382206946390128	0.01834750734957762	False	0.02795012165450122	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P0AGL2	P0AGL2		tdcF		1147580.0	1011770.0	1027490.0	1070890.0	1173460.0	1162760.0	0	0.33859943922516933	0.08312407795774528	False	0.027980535279805353	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P0AB28	P0AB28		yceD		8568810.0	8108910.0	8211290.0	8184410.0	8434970.0	8402870.0	0	0.33962334276368117	0.026889553298939238	False	0.02801094890510949	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P0A7N4	P0A7N4		rpmF		40037100.0	39992300.0	41011000.0	38873500.0	41290900.0	42415700.0	0	0.33974180770969986	-0.03810961071739991	False	0.028041362530413626	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P0A6T1	P0A6T1		pgi		54022800.0	54453300.0	53803800.0	53063400.0	54372900.0	54797600.0	0	0.34163233915529584	-0.01418727190126929	False	0.028071776155717765	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P61517	P61517		can		10062500.0	10636300.0	10346200.0	10473800.0	10338600.0	10385700.0	0	0.3427042931668612	-0.022868281459226227	False	0.0281021897810219	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P63177	P63177		rlmB		3238380.0	3224260.0	3185300.0	3185080.0	3220900.0	3133950.0	0	0.34468023501763684	0.015165532668008085	False	0.028132603406326034	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P0A867	P0A867		talA		4662990.0	4754600.0	4649900.0	4683770.0	4426520.0	4674310.0	0	0.34476579260178103	-0.031653229456930346	False	0.028163017031630173	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P00962	P00962		glnS		14669500.0	15135900.0	14722600.0	14811500.0	14693800.0	14788800.0	0	0.3452010783917528	-0.01534932943520255	False	0.028193430656934308	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P02358	P02358		rpsF		113437000.0	113846000.0	112950000.0	113357000.0	111666000.0	113841000.0	0	0.3456027542006237	-0.009249806324896834	False	0.028223844282238446	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P27848	P27848		yigL		4901590.0	4759240.0	5102700.0	4701560.0	4824480.0	4945570.0	0	0.3463842680314506	-0.03749472997744111	False	0.02825425790754258	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P37685	P37685		aldB		1794580.0	1799950.0	1671310.0	1766120.0	1724550.0	1568640.0	0	0.3464898158647608	0.0685766062528162	False	0.028284671532846715	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P77454	P77454		glsA1		1385780.0	1398220.0	1398030.0	1290660.0	1359130.0	1347430.0	0	0.34864617223795424	-0.038140133804425436	False	0.028315085158150854	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
Q46845	Q46845		yghU		702438.0	567769.0	642073.0	617363.0	570383.0	506111.0	0	0.3515137180075858	0.13951664253882434	False	0.02834549878345499	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P02918	P02918		mrcA		1694330.0	1672580.0	1730880.0	1628450.0	1693840.0	1701030.0	0	0.3521038037213506	-0.025051165031537696	False	0.028375912408759127	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P0ABF1	P0ABF1		pcnB		2976270.0	3019560.0	3104790.0	3067870.0	3050550.0	3092160.0	0	0.35299570230565075	-0.01919608794490737	False	0.02840632603406326	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P00370	P00370		gdhA		1937070.0	1993370.0	1952890.0	1948230.0	1988870.0	1993360.0	0	0.3532860778823994	-0.015985616216841376	False	0.028436739659367397	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P24251	P24251		crl		6562570.0	6641080.0	6401370.0	6230270.0	6140940.0	6382160.0	0	0.3541288467113623	-0.0369231690178605	False	0.028467153284671535	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P68739	P68739		nfi		7714460.0	105777.0	7412420.0	8068420.0	7970150.0	7478440.0	1	0.3551740975442791	0.6634725469897687	False	0.02849756690997567	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P40874	P40874		solA		2986420.0	3011170.0	2979070.0	2877230.0	2830940.0	2889530.0	0	0.3554893334573573	-0.030404311235531275	False	0.028527980535279808	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P0AF63	P0AF63		nsrR		1446600.0	1542170.0	1441750.0	1457550.0	1504840.0	1558920.0	0	0.3556704756162934	-0.04314628940625002	False	0.028558394160583943	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P11875	P11875		argS		12652800.0	12771300.0	12718200.0	12585300.0	12269600.0	12484300.0	0	0.3556900086506645	-0.017817576642544852	False	0.028588807785888078	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P25745	P25745		mnmA		4152880.0	4226590.0	4280050.0	4134340.0	4194590.0	4131790.0	0	0.3558565780460972	-0.01799010082806158	False	0.028619221411192216	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P40710	P40710		nlpE		1978350.0	1923570.0	1953010.0	1860860.0	1878240.0	1972660.0	0	0.35633807926189803	-0.03287734137524563	False	0.02864963503649635	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P33025	P33025		psuG		2043590.0	1957660.0	1907550.0	1961000.0	2044670.0	2036630.0	0	0.35669552342624017	0.03559386015737928	False	0.02868004866180049	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P0A749	P0A749		murA		7598780.0	7633580.0	7622690.0	7799140.0	7748960.0	7675950.0	0	0.356817029144286	0.013441719033910626	False	0.028710462287104624	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
P0A6V1	P0A6V1		glgC		7845160.0	7459430.0	7769900.0	7603580.0	7978590.0	7737270.0	0	0.3571186239601111	0.02865524599607839	False	0.02874087591240876	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.0
