protein	RD139_Wide_UPS1_10fmol_inj1r	RD139_Wide_UPS1_10fmol_inj2	RD139_Wide_UPS1_10fmol_inj3	RD139_Wide_UPS1_1fmol_inj1	RD139_Wide_UPS1_1fmol_inj2	RD139_Wide_UPS1_1fmol_inj3	Protein.Group	Protein.Ids	Protein.Names	Genes	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P00441ups|SODC_HUMAN_UPS Superoxide dismutase [Cu-Zn] (Chain 2-154) - Homo sapiens (Human)	7482482.889695336	9516810.272739427	9560201.990345929	1500113.252816426	1548139.085955189	1872635.16280282	P00441ups|SODC_HUMAN_UPS Superoxide dismutase [Cu-Zn] (Chain 2-154) - Homo sapiens (Human)	P00441ups|SODC_HUMAN_UPS Superoxide dismutase [Cu-Zn] (Chain 2-154) - Homo sapiens (Human)			0	0.00753565548701153	2.4322372840474276	False	0.0016705744431418524	False	True	Human	True	False	False	False	umpire	directlfq	min	1.660964047443681
P0AC75	4405512.051588554	4217177.83243775	4370179.029426862	3993916.543256562	3987009.6124295336	3822443.480758053	P0AC75	P0AC75		waaA	0	0.007919616252761375	0.13852124254781503	False	0.0016998827667057447	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P77475	3450668.9178568246	3658446.4877588623	3619348.2375153936	4099163.247233096	4228526.778118097	3952555.908532425	P77475	P77475		yqaB	0	0.008090473341625234	-0.19489596208590038	False	0.0017291910902696367	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A8M6	27070953.212627117	26227818.3765851	26076507.972944792	28767655.82727389	28012914.566344228	29089529.77237103	P0A8M6	P0A8M6		yeeX	0	0.008230763807727245	-0.11346610665673632	False	0.0017584994138335288	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P62988ups|UBIQ_HUMAN_UPS Ubiquitin (Chain 1-76, N-terminal His tag) - Homo sapiens (Human)	1287561.4225066467	1033813.9517364792	1023245.4494354248	243035.4425178924	217119.29690000013	262108.58497068984	P62988ups|UBIQ_HUMAN_UPS Ubiquitin (Chain 1-76, N-terminal His tag) - Homo sapiens (Human)	P62988ups|UBIQ_HUMAN_UPS Ubiquitin (Chain 1-76, N-terminal His tag) - Homo sapiens (Human)			0	0.008470252637708649	2.211245844106165	False	0.001787807737397421	False	True	Human	True	False	False	False	umpire	directlfq	min	1.660964047443681
P0AGK4	26809243.2891137	25847623.704011485	26828402.900701918	24347750.23615703	24034891.844455905	24715315.33215004	P0AGK4	P0AGK4		yhbY	0	0.008592622347048814	0.12085643351459181	False	0.0018171160609613132	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P33224	376023.3073377684	434700.85169518605	420486.827363243	289689.91403539776	262826.2812000002	322624.2478743637	P33224	P33224		aidB	0	0.008656299783060279	0.49249154507681997	False	0.0018464243845252055	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P00709ups|LALBA_HUMAN_UPS Alpha-lactalbumin (Chain 20-142) - Homo sapiens (Human)	2402861.418903779	3022747.241059306	2857057.417932648	1279972.7030899834	890848.5246613988	251189.47864280755	P00709ups|LALBA_HUMAN_UPS Alpha-lactalbumin (Chain 20-142) - Homo sapiens (Human)	P00709ups|LALBA_HUMAN_UPS Alpha-lactalbumin (Chain 20-142) - Homo sapiens (Human)			0	0.008720308093534987	1.7738899840327655	False	0.0018757327080890973	False	True	Human	True	False	False	False	umpire	directlfq	min	1.660964047443681
P68871ups|HBB_HUMAN_UPS Hemoglobin subunit beta (Chain 2-147) - Homo sapiens (Human)	10978067.410651254	9085920.802545415	8722959.319307473	5549428.311509321	3881233.653040491	2439813.4006460924	P68871ups|HBB_HUMAN_UPS Hemoglobin subunit beta (Chain 2-147) - Homo sapiens (Human)	P68871ups|HBB_HUMAN_UPS Hemoglobin subunit beta (Chain 2-147) - Homo sapiens (Human)			0	0.009000572131670607	1.2780371083427693	False	0.0019050410316529894	False	False	Human	True	False	False	False	umpire	directlfq	min	1.660964047443681
P67910	209398688.15093413	208300912.4407025	211200415.9773125	213690264.2572766	215978769.7034556	216878733.2940049	P67910	P67910		hldD	0	0.010130086818774269	-0.03992628736696531	False	0.0019343493552168817	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0ADY7	180045643.70274177	182761448.94763643	186832858.37161872	195631570.38560396	196276684.1744666	198385245.42031208	P0ADY7	P0ADY7		rplP	0	0.010964944545657478	-0.10294558421293924	False	0.001963657678780774	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A9K3	37188268.60421592	37818421.91982994	37829816.03754986	39704774.809065886	38743266.47978771	39322822.08458785	P0A9K3	P0A9K3		ybeZ	0	0.011109938443995314	-0.0617487535201056	False	0.0019929660023446662	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A6E6	19952431.9792765	20121282.29754836	19063229.30661316	22068578.116544493	21583145.654522423	21406721.629148103	P0A6E6	P0A6E6		atpC	0	0.011310915193515843	-0.1376766674119715	False	0.002022274325908558	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P60785	52151044.06436844	50846533.35767274	51236831.20593821	48757482.58201316	48687854.94221741	49267449.58637594	P60785	P60785		lepA	0	0.011384372918312232	0.07213003833382982	False	0.0020515826494724504	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P46887	229797.4375068709	222111.1530308292	262225.94500072097	377400.14617751306	345125.81249999994	313753.46507616545	P46887	P46887		yecH	0	0.011620400843169258	-0.5371452719272035	False	0.0020808909730363426	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P60240	27239752.73761687	27173626.46287349	27361908.44950825	26325687.134909738	26615024.335234724	26149043.086289886	P60240	P60240		rapA	0	0.012622290144252916	0.048174111865537945	False	0.0021101992966002345	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P37613	10514690.334009591	10590567.724285506	10847742.10061756	11472514.32907752	11388166.675243724	11423574.379018292	P37613	P37613		yhhK	0	0.012623990296199337	-0.10159479246922781	False	0.0021395076201641268	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P08263ups|GSTA1_HUMAN_UPS Glutathione S-transferase A1 (Chain 2-222) - Homo sapiens (Human)	11666320.875611337	15743375.660470312	15805163.48817888	3056347.7838030444	3354576.5515948264	3167013.8049457334	P08263ups|GSTA1_HUMAN_UPS Glutathione S-transferase A1 (Chain 2-222) - Homo sapiens (Human)	P08263ups|GSTA1_HUMAN_UPS Glutathione S-transferase A1 (Chain 2-222) - Homo sapiens (Human)			0	0.014305757073928194	2.1737404652545904	False	0.002168815943728019	False	True	Human	True	False	False	False	umpire	directlfq	min	1.660964047443681
P33219	892349.4847679173	830433.8885349942	804051.3135166201	671801.4258943689	685933.0550041662	718288.6946774771	P33219	P33219		yebF	0	0.01439409051733663	0.2835087326534709	False	0.002198124267291911	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AFX4	656036.0542012021	524596.2044696427	570672.8605834632	391577.92612555216	382353.5625000002	324072.9246417974	P0AFX4	P0AFX4		rsd	0	0.014517509338935641	0.6735466046090614	False	0.002227432590855803	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AA04	106620646.66185331	107580722.98453236	107230781.13614903	123910006.87016857	130779708.76491466	133350744.44723676	P0AA04	P0AA04		ptsH	0	0.01500848574741566	-0.2716928470345264	False	0.002256740914419695	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A8B5	3001530.4017757727	3409010.94959645	3181176.274913438	2492215.953724833	1900455.6777741709	1820889.79671887	P0A8B5	P0A8B5		ybaB	0	0.017093888996129097	0.6263687720909819	False	0.0022860492379835873	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A9X9	98470051.65280706	102348631.27660955	102809281.84066516	91175348.58493131	91712420.89371152	91412517.26651664	P0A9X9	P0A9X9		cspA	0	0.01820919210791986	0.1465485417646278	False	0.0023153575615474796	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P30871	13024422.307758454	13369496.289893234	13043384.496277288	12508389.553009778	12740562.58705514	12522217.704078304	P30871	P30871		ygiF	0	0.019206949555834144	0.06227542944931187	False	0.0023446658851113715	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AFM6	10364963.48637174	10403387.36418938	10580699.41099918	10714000.55924957	10948525.75580394	10782482.022208445	P0AFM6	P0AFM6		pspA	0	0.01924817149068532	-0.049574800374110474	False	0.0023739742086752638	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P42628	14231913.748150976	12489194.486731626	12124445.378640443	8950546.093835203	10206130.765107982	10056645.60184349	P42628	P42628		yhaO	0	0.020081086250931243	0.4111230259201628	False	0.002403282532239156	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P25522	21860847.153445363	21217635.947861005	21523812.38757984	20242313.507642243	20812221.52708116	20704916.69620737	P25522	P25522		mnmE	0	0.020703172796819994	0.06492548341774249	False	0.0024325908558030483	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P76187	4140240.563360984	4198454.0680478765	4169630.9848131416	3943156.9615887953	3845316.758546207	3995806.571390994	P76187	P76187		ydhF	0	0.0208963887510355	0.08602503035063543	False	0.00246189917936694	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P30870	1118594.6284797208	1107241.829372901	1051388.4633512406	1014105.350842363	927781.3838338656	974442.8083758106	P30870	P30870		glnE	0	0.021945425224092412	0.16832093841933973	False	0.0024912075029308325	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0ABP8	283585673.43903434	286634455.7954447	281489192.5675718	320861708.2644212	308695001.7865714	304662532.161341	P0ABP8	P0ABP8		deoD	0	0.022165250561696784	-0.13340002088412034	False	0.0025205158264947243	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P28304	7784976.445923405	7583856.165971625	7582895.096043148	8033519.401301484	7953298.298778417	8027034.971831433	P28304	P28304		qorA	0	0.022824954456900186	-0.0652641238429485	False	0.002549824150058617	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P64451	9227010.926154116	9131911.20937334	9612669.328501709	8479036.291737387	8303502.85429856	8846047.649288643	P64451	P64451		ydcL	0	0.023097723029981875	0.12620841121350865	False	0.002579132473622509	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AF36	28389505.668554846	28859857.37159203	28592903.06478511	30908880.8905878	30015234.893937964	29872976.978931665	P0AF36	P0AF36		zapB	0	0.023292352160592295	-0.08095794298644172	False	0.002608440797186401	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P33916	478340.0648740708	425926.6019731668	485002.1199013147	396392.6584241818	366480.3124999999	362263.8094905036	P33916	P33916		yejF	0	0.02350900685822692	0.30422535225845065	False	0.002637749120750293	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AEK2	172751373.3364454	173867413.43809935	177110499.11540157	179002444.5982108	182824477.45032573	180359519.60656467	P0AEK2	P0AEK2		fabG	0	0.024198256046546525	-0.04996775679593731	False	0.0026670574443141853	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AEX9	37982770.35858856	38206859.89491663	36964638.83225186	36201226.47821737	34268581.61732664	34989772.75253598	P0AEX9	P0AEX9		malE	0	0.02479097176237183	0.10160084783732158	False	0.0026963657678780776	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P77718	23065315.0378092	22639848.085168283	22357451.79356374	21804170.888737064	21976037.687109448	21344115.18113641	P77718	P77718		thiI	0	0.024997136629679062	0.06366609296992437	False	0.00272567409144197	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P42914	19064505.906335413	17412307.121224545	17098385.027180064	14397897.754074523	15494319.826454096	15127115.195212774	P42914	P42914		yraI	0	0.025083398277561973	0.2510206032110778	False	0.0027549824150058617	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P76270	7357660.890478209	6693931.555261642	6349132.990355632	4570292.783058814	5744894.713236154	5301550.309834506	P76270	P76270		msrC	0	0.025225760693394945	0.38552733523904864	False	0.002784290738569754	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AFG8	785484951.6768667	781081969.2310982	788287085.2483492	772567062.8392508	778180183.2507068	769521309.9210161	P0AFG8	P0AFG8		aceE	0	0.02625968507208891	0.02134582227546198	False	0.0028135990621336463	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P22186	6686754.858600468	7283856.302831254	7639116.48159968	8593755.578898543	8662165.136603672	8222835.47536034	P22186	P22186		mraZ	0	0.026668454716927994	-0.23761396116308434	False	0.0028429073856975386	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P39321	4079627.6134393895	3854915.6595331626	4191327.2883330295	3464718.012498346	3561100.4797447864	3752464.8363089697	P39321	P39321		tamB	0	0.02702505013323337	0.16996091101687144	False	0.0028722157092614304	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P27838	9017756.580955733	9546669.201478632	8866252.45658424	8366224.354906701	7985269.7581563	8330040.994732477	P27838	P27838		cyaY	0	0.027407407430930054	0.15235816605956162	False	0.0029015240328253227	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P06971	70912303.70039326	69691874.46625549	69651156.12156087	66965110.90795015	68766222.59103334	67368899.72396207	P06971	P06971		fhuA	0	0.028318155688715117	0.049950506572626424	False	0.0029308323563892145	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AB55	4963608.851827767	5184608.764920699	5058512.753960149	4631141.613670523	4801734.481211992	4848074.8664606055	P0AB55	P0AB55		yciI	0	0.02840899290767604	0.09061793877727331	False	0.0029601406799531073	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P76594	2317957.68936023	2128005.6268586726	2186768.9985065847	1987161.965099549	2006932.999999998	1903425.6355723315	P76594	P76594		yfiQ	0	0.029228556628282346	0.16949474948331594	False	0.002989449003516999	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AGD3	213814728.17002884	202636425.151339	204038594.20078933	187393282.8230653	190456967.67680544	188492840.173616	P0AGD3	P0AGD3		sodB	0	0.029594364244085427	0.13173106998587852	False	0.003018757327080891	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AF93	228058047.11031	219003618.0719297	225618430.98912364	209534065.77233157	216410697.20261636	211864272.9393529	P0AF93	P0AF93		ridA	0	0.02963689806458641	0.07679603455527194	False	0.0030480656506447833	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P08957	85320265.4766167	87542724.74212323	85455734.33363028	89337733.82489398	88458061.77549581	89819706.57825737	P08957	P08957		hsdM	0	0.030508552762541417	-0.05100946669757403	False	0.003077373974208675	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P60752	10693663.0100663	10318456.808603218	10536803.943807598	9274510.092318254	9805383.949141674	9931724.352824263	P60752	P60752		msbA	0	0.032956107007856665	0.12096001338946796	False	0.003106682297772568	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A7B5	26238859.010222647	25657593.58280241	25086121.34451634	23901599.567075595	24130387.102734115	24223593.89113164	P0A7B5	P0A7B5		proB	0	0.03361287694881841	0.09142289244106849	False	0.0031359906213364597	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P00350	221900097.88187903	220239903.78832203	219600459.48471	217787712.32549503	213597839.70487407	214390288.0991885	P00350	P00350		gnd	0	0.03438807382315679	0.03523202611402493	False	0.003165298944900352	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P64506	1564520.1232874547	1668414.349027852	1704505.4301800325	1959523.622817852	1767124.2500000005	1902493.800782621	P64506	P64506		yebY	0	0.035320912303766244	-0.1891517701519739	False	0.003194607268464244	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AEN1	24984107.694075298	23763844.409307763	24173449.302855466	23090973.60169224	22716963.978038453	22569631.25035996	P0AEN1	P0AEN1		fre	0	0.03605696362308037	0.09281915886507	False	0.003223915592028136	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P75864	6227442.304132729	5761997.96966832	5734885.378437492	5222793.83062767	5294258.28396283	5098903.592799693	P75864	P75864		rlmL	0	0.036065854454680794	0.18270987307271833	False	0.0032532239155920284	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
Q6BF17	859679.3502882976	726872.2109592744	779612.2680097742	598302.3138072552	604645.6249999995	635118.3929852807	Q6BF17	Q6BF17		dgoD	0	0.036120478246495336	0.3643611356726659	False	0.0032825322391559207	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P77211	2642242.795070395	2433262.358678267	2445857.5571369687	2329353.66637527	2103943.000000002	2049874.6482292823	P77211	P77211		cusC	0	0.036331246993053005	0.2142943753014518	False	0.0033118405627198125	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AEB2	77592778.75169487	79521278.77015142	78365142.66042216	81803698.26089907	80760280.20070913	80012719.34788403	P0AEB2	P0AEB2		dacA	0	0.03662578359522363	-0.04284133762509449	False	0.003341148886283705	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A7S3	143190266.70383596	146672148.19687065	144061272.93063962	141508641.86583003	140098198.79825434	137367052.68972138	P0A7S3	P0A7S3		rpsL	0	0.037056659046785394	0.05058099373918886	False	0.0033704572098475966	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A8I5	16828421.63076391	17233523.42680083	17543164.222053442	18675786.598460205	17824053.43984923	18126154.1521998	P0A8I5	P0A8I5		trmB	0	0.037605213355889	-0.08207372185454109	False	0.0033997655334114894	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AD49	29882639.89341857	30424877.16195416	29751084.049348228	31039475.60460092	30543235.733065296	30917790.436037365	P0AD49	P0AD49		raiA	0	0.03761731834991384	-0.03859712339223468	False	0.003429073856975381	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P23882	19630408.63709636	19451381.653599456	19424825.0303842	19751743.300056517	20117038.67952102	20135505.663130764	P23882	P23882		fmt	0	0.03817328287538806	-0.03646583414534089	False	0.0034583821805392735	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AF61	2048353.54924581	2442914.911266449	2222294.011536342	1832132.6143920664	1666046.819860406	1864381.1653038005	P0AF61	P0AF61		yjdK	0	0.03884361124793268	0.32415647270696585	False	0.0034876905041031653	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P13024	25630602.49447064	25715192.645949885	25183365.66300733	25995263.35553055	26695411.77359394	26262443.277352795	P13024	P13024		fdhE	0	0.03911400372477954	-0.04498666967536633	False	0.0035169988276670576	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
