Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj2.mzML
P30750	P30750		metN		1.68597e+06	1.6445e+06	1.6272e+06	1.80678e+06	1.59769e+06	1.6502e+06
P30843	P30843		basR		1.90132e+06	1.83129e+06	1.86956e+06	1.86054e+06	2.0879e+06	1.7837e+06
P30847	P30847		baeS			190909				
P30850	P30850		rnb		6.91402e+06	6.8526e+06	6.9504e+06	6.76724e+06	6.97254e+06	6.91244e+06
P30852	P30852		smf		1.99556e+06	1.83696e+06	1.71097e+06	2.03747e+06	1.74089e+06	1.91644e+06
P30859	P30859		artI		2.27898e+06	2.07002e+06	2.24632e+06	2.41405e+06	2.33682e+06	2.39877e+06
P30860	P30860		artJ		205363		237010	306481		
P30870	P30870		glnE		1.28067e+06	1.37252e+06	1.34937e+06	1.29139e+06	1.23679e+06	1.27089e+06
P30871	P30871		ygiF		3.4817e+06	3.74179e+06	3.4406e+06	3.65375e+06	3.4014e+06	3.54115e+06
P30958	P30958		mfd		6.50216e+06	7.02644e+06	6.90133e+06	6.73206e+06	6.67533e+06	6.57685e+06
P31057	P31057		panB		5.83639e+06	5.82381e+06	5.94574e+06	5.98242e+06	5.70462e+06	6.20746e+06
P31060	P31060		modF		200173	201259	204703	131414	177788	169042
P31063	P31063		yedD		5.41847e+06	5.91874e+06	5.87362e+06	5.41645e+06	5.71378e+06	5.41817e+06
P31064	P31064		yedE		166914	133656	109767		106671	107266
P31068	P31068		fliH		2.57707e+06	2.77412e+06	2.81329e+06	2.58549e+06	2.77761e+06	2.87006e+06
P31069	P31069		kch		1.26199e+06	1.33126e+06	1.36939e+06	1.33865e+06	1.12659e+06	1.28088e+06
P31119	P31119		aas		2.63651e+06	2.59712e+06	2.67328e+06	2.70106e+06	2.66107e+06	2.6631e+06
P31120	P31120		glmM		1.12148e+07	1.15567e+07	1.10643e+07	1.13719e+07	1.13467e+07	1.1555e+07
P31142	P31142		sseA		7.2625e+06	7.37553e+06	7.26873e+06	7.5028e+06	7.48993e+06	7.3836e+06
P31224	P31224		acrB		4.49936e+06	4.73217e+06	4.58372e+06	4.57718e+06	4.60435e+06	4.66531e+06
P31433	P31433		yicH		1.46868e+06	1.39458e+06	1.39035e+06	1.39727e+06	1.3875e+06	1.38346e+06
P31441	P31441		ade		493747	411133	561100	501936	481798	339170
P31455	P31455		yidR		2.69253e+06	2.54669e+06	2.67351e+06	2.5988e+06	2.65784e+06	2.69081e+06
P31460	P31460		dgoR		1.62799e+06	1.60405e+06	1.49225e+06	1.50643e+06	1.56594e+06	1.52532e+06
P31467	P31467		yieH		2.09297e+06	1.84692e+06	2.07231e+06	2.05773e+06	2.11371e+06	2.14436e+06
P31471	P31471		yieL		771584	821777	859502	962064	949468	938657
P31473	P31473		ravA		1.35639e+06	1.39433e+06	1.36685e+06	1.36609e+06	1.36085e+06	1.36716e+06
P31475	P31475		yieP		1.29442e+06	1.38376e+06	1.25621e+06	1.28674e+06	1.3593e+06	1.32775e+06
P31545	P31545		efeB		1.10057e+06	1.01444e+06	1.03393e+06	1.14358e+06	1.11992e+06	1.17093e+06
P31550	P31550		thiB		1.86445e+06	1.77178e+06	1.86504e+06	1.77144e+06	1.80643e+06	1.81632e+06
P31551	P31551		caiD		1.17115e+06	1.13113e+06	1.13838e+06	1.27256e+06	1.21305e+06	1.20679e+06
P31554	P31554		lptD		6.01506e+06	5.80191e+06	6.00146e+06	6.08709e+06	6.04966e+06	6.1411e+06
P31658	P31658		hchA		9.5556e+06	8.71636e+06	9.07826e+06	8.467e+06	9.3286e+06	8.89189e+06
P31663	P31663		panC		2.87716e+06	2.78742e+06	2.73956e+06	2.84385e+06	2.98444e+06	2.89075e+06
P31678	P31678		otsB		866600	1.04835e+06	782367	916741	714821	797011
P31680	P31680		djlA		1.56794e+06	1.63943e+06	1.47804e+06	1.91216e+06	1.71791e+06	1.66394e+06
P31697	P31697		fimC		4.7255e+06	4.68577e+06	4.85492e+06	4.75429e+06	4.9015e+06	4.66657e+06
P31802	P31802		narP		3.04356e+06	3.04706e+06	3.14758e+06	2.76434e+06	2.94889e+06	2.88863e+06
P31806	P31806		nnr		829842	764692	727714	673082	643450	789657
P31808	P31808		yciK		3.19977e+06	3.17822e+06	3.33185e+06	3.29674e+06	3.2885e+06	3.26624e+06
P31825	P31825		yfiC		732645	610169	681356	627032	688678	762688
P31979	P31979		nuoF		1.35358e+07	1.35649e+07	1.37494e+07	1.34942e+07	1.35498e+07	1.34798e+07
P32099	P32099		lplA		2.2543e+06	2.12993e+06	2.28881e+06	2.09815e+06	2.41868e+06	2.22066e+06
P32131	P32131		hemN		8.6437e+06	8.95694e+06	9.02136e+06	9.22764e+06	9.40901e+06	9.12352e+06
P32132	P32132		typA		3.9151e+07	3.88551e+07	3.87723e+07	3.98546e+07	3.96179e+07	3.90364e+07
P32144	P32144		yihW		3.52201e+06	4.22851e+06	3.80916e+06	4.1173e+06	3.68926e+06	4.6316e+06
P32157	P32157		yiiM		3.75793e+06	3.69133e+06	3.6431e+06	3.78757e+06	3.71975e+06	3.71736e+06
P32160	P32160		yiiQ		1.15225e+06	1.14572e+06	1.14705e+06	1.12257e+06	1.16077e+06	1.24575e+06
P32162	P32162		yiiS		2.44286e+06	2.21188e+06	3.10618e+06	2.19441e+06	2.66015e+06	2.08867e+06
P32173	P32173		mobA		669011	698515	680474	715134	771890	662999
P32176	P32176		fdoG		6.68552e+06	6.47923e+06	6.61423e+06	6.46857e+06	6.57736e+06	6.57109e+06
P32177	P32177		fdhD		932268		867987	1.01561e+06	941195	
P32662	P32662		gph		2.74402e+06	2.96509e+06	3.1132e+06	2.97185e+06	2.68202e+06	2.61092e+06
P32664	P32664		nudC		1.10485e+06	1.04499e+06	1.16169e+06	1.16861e+06	1.16804e+06	1.11561e+06
P32680	P32680		yjaG		1.80173e+06	1.79802e+06	1.74132e+06	1.84532e+06	1.96402e+06	1.92197e+06
P32684	P32684		rluF		1.3329e+06	1.25472e+06	1.27347e+06	1.25457e+06	1.29747e+06	1.25009e+06
P32685	P32685		yjbD		735408	918106	866948	862266	1.02395e+06	924669
P32695	P32695		dusA		1.18455e+06	1.22425e+06	1.28666e+06	1.2838e+06	1.21311e+06	1.23875e+06
P32703	P32703		yjcE		860951	1.00719e+06	935583	967223	1.03072e+06	1.06596e+06
P32710	P32710		nrfE		313591	548142		711824		775454
P33011	P33011		yeeA		1.88921e+06	1.89499e+06	1.87655e+06	1.82068e+06	2.00851e+06	1.85888e+06
P33018	P33018		yeiG		512789	403840	459769	288281	246783	326391
P33025	P33025		psuG		1.88447e+06	1.94441e+06	1.84067e+06	2.04735e+06	2.01884e+06	1.95032e+06
P33030	P33030		yeiR		1.75787e+06	1.70736e+06	1.5611e+06	1.66223e+06	1.57872e+06	1.67072e+06
P33136	P33136		mdoG		1.25572e+07	1.21987e+07	1.25588e+07	1.25095e+07	1.23471e+07	1.23408e+07
P33195	P33195		gcvP		5.76702e+06	5.6484e+06	5.75125e+06	5.70761e+06	5.65638e+06	5.84051e+06
P33218	P33218		yebE		1.61679e+06	1.60712e+06	1.46182e+06	1.69906e+06	1.81741e+06	1.56047e+06
P33219	P33219		yebF		438293	348315	386154	369480	404169	391739
P33221	P33221		purT		948318	937517	999437	825059	1.02204e+06	929191
P33224	P33224		aidB		1.52068e+06	1.43296e+06	1.53819e+06	1.27525e+06	1.27396e+06	1.39367e+06
P33225	P33225		torA		2.27782e+06	2.58108e+06	2.29793e+06	2.79145e+06	2.69339e+06	2.907e+06
P33235	P33235		flgK		2.79784e+06	2.68574e+06	2.75244e+06	2.87171e+06	2.69267e+06	2.74023e+06
P33355	P33355		yehS		2.19175e+06	2.15522e+06	1.99023e+06	1.98033e+06	2.11652e+06	1.98346e+06
P33362	P33362		osmF		1.60274e+06	1.84069e+06	1.97104e+06	1.75772e+06	1.73065e+06	1.78877e+06
P33363	P33363		bglX		4.76377e+06	4.87303e+06	4.65386e+06	4.59731e+06	4.75569e+06	4.78117e+06
P33371	P33371		dusC		1.22949e+06	1.16551e+06	1.20256e+06	1.26085e+06	1.29392e+06	1.34208e+06
P33570	P33570		tktB		2.41576e+06	2.20646e+06	2.41362e+06	2.46072e+06	2.31132e+06	2.40121e+06
P33590	P33590		nikA		3.7921e+06	3.86982e+06	3.8877e+06	3.88331e+06	3.78738e+06	3.94767e+06
P33593	P33593		nikD		707099	577545	647704	567221	617171	684370
P33599	P33599		nuoC		1.57215e+07	1.60414e+07	1.60124e+07	1.59036e+07	1.59994e+07	1.59411e+07
P33602	P33602		nuoG		1.54988e+07	1.55742e+07	1.56458e+07	1.52643e+07	1.5244e+07	1.51068e+07
P33643	P33643		rluD		2.73619e+06	2.71006e+06	2.68298e+06	2.60046e+06	2.82048e+06	2.77313e+06
P33644	P33644		yfiH		363382	451175	374441	420704	336181	423544
P33650	P33650		feoB		3.16438e+06	3.01019e+06	3.18003e+06	3.17861e+06	3.3237e+06	3.16393e+06
P33667	P33667		selU		881349	730235	819898	847802	859781	926159
P33898	P33898		gapC		2.04151e+06	2.07262e+06	1.99202e+06	2.25174e+06	2.10716e+06	2.17544e+06
P33913	P33913		yejA		294665	225303	300927	317952	358070	329017
P33916	P33916		yejF		208090	219875	173017	167859	181154	185472
P33920	P33920		yejK		2.71017e+06	2.76193e+06	2.73003e+06	2.70701e+06	2.73537e+06	2.77351e+06
P33924	P33924		yejO		2.34535e+07	1.56497e+07	2.68155e+07	2.59642e+07	2.74592e+07	2.75749e+07
P33937	P33937		napA		4.686e+06	4.45275e+06	4.62155e+06	4.7013e+06	4.84481e+06	4.66187e+06
P34209	P34209		ydcF		1.14775e+06	1.1436e+06	1.11835e+06	1.28321e+06	1.13815e+06	1.09666e+06
P35340	P35340		ahpF		1.01347e+07	9.89217e+06	1.01696e+07	9.96966e+06	1.01552e+07	1.00901e+07
P36548	P36548		amiA		782603	797397	772775	812494	807314	786148
P36553	P36553		hemF		802495		756746	752350	848803	739682
P36566	P36566		smtA		454193	432232	496235	511264	520647	488492
P36649	P36649		cueO		1.67166e+06	1.68943e+06	1.77294e+06	1.8627e+06	1.72517e+06	1.80623e+06
P36659	P36659		cbpA		3.5007e+06	3.46486e+06	3.51962e+06	3.7536e+06	3.65124e+06	3.78241e+06
P36672	P36672		treB		1.1819e+06	1.06733e+06	1.12049e+06	1.14587e+06	1.08974e+06	1.12555e+06
P36673	P36673		treR		789532	791845	844590	859984	790738	954729
P36680	P36680		zapD		4.76654e+06	4.86413e+06	5.03339e+06	4.81345e+06	4.94759e+06	4.67442e+06
P36683	P36683		acnB		9.88869e+06	9.82219e+06	9.84069e+06	9.57077e+06	9.60082e+06	9.46289e+06
P36767	P36767		rdgC		4.90264e+06	5.25335e+06	4.81051e+06	4.78528e+06	4.84511e+06	4.80257e+06
P36771	P36771		lrhA		3.08283e+06	3.74788e+06	3.491e+06	3.7095e+06	2.68881e+06	3.60739e+06
P36879	P36879		yadG		1.83811e+06	1.88312e+06	1.93914e+06	1.84266e+06	1.72758e+06	1.8488e+06
P36928	P36928		yegD		1.2605e+06	1.26561e+06	1.26828e+06	1.3435e+06	1.23856e+06	1.32792e+06
P36929	P36929		rsmB		3.04794e+06	2.69247e+06	2.77965e+06	3.3612e+06	3.42494e+06	3.56642e+06
P36930	P36930		gatR		841680	929403	852355	903796	851858	953937
P36938	P36938		pgm		7.54629e+06	7.6073e+06	7.571e+06	7.25179e+06	7.39235e+06	7.40765e+06
P36979	P36979		rlmN		3.72096e+06	3.62053e+06	3.5948e+06	3.63435e+06	3.65342e+06	3.61617e+06
P36999	P36999		rlmA		1.04938e+06	921147	984910	1.01938e+06	1.08337e+06	1.08582e+06
P37005	P37005		lasT		1.33777e+06	1.34084e+06	1.3301e+06	1.19614e+06	1.25156e+06	1.25355e+06
P37025	P37025		ligT		379498	349594	359338	306707	370031	359151
P37028	P37028		btuF		702350	623332	658673	643957	709404	656895
P37051	P37051		purU		3.02824e+06	2.88107e+06	2.91811e+06	2.9454e+06	2.85693e+06	2.83535e+06
P37052	P37052		ychJ		920076	864717	916288	875584	971550	909575
P37095	P37095		pepB		1.39556e+07	1.44081e+07	1.43353e+07	1.4219e+07	1.40129e+07	1.40496e+07
P37128	P37128		nudK		974467	953416	920972	980212	994005	895765
P37177	P37177		ptsP		1.03184e+06	1.07054e+06	1.05926e+06	1.12124e+06	1.05732e+06	1.15183e+06
P37182	P37182		hybD		4.00119e+06	4.01015e+06	3.89225e+06	3.95441e+06	3.96872e+06	4.03809e+06
P37194	P37194		slp		4.91384e+07	4.76808e+07	5.01106e+07	4.91364e+07	5.04833e+07	5.03444e+07
P37197	P37197		yhjA		1.22648e+06	1.28726e+06	1.38934e+06	1.28649e+06	1.42572e+06	1.27487e+06
P37329	P37329		modA		3.58352e+06	3.51929e+06	3.44336e+06	3.30043e+06	3.25626e+06	3.40273e+06
P37330	P37330		glcB		4.17122e+06	4.24096e+06	4.41683e+06	4.49509e+06	4.4729e+06	4.39309e+06
P37342	P37342		yjjI		3.19986e+06	3.25948e+06	3.16794e+06	3.22897e+06	3.24953e+06	3.26889e+06
P37349	P37349		dhaM		2.98595e+06	3.19212e+06	2.98053e+06	3.10863e+06	3.00674e+06	3.03731e+06
P37440	P37440		ucpA		6.78892e+06	6.61606e+06	6.72719e+06	6.58183e+06	6.25994e+06	6.59505e+06
P37590	P37590		pmrD		2.27474e+06	2.15717e+06	2.19769e+06	2.13029e+06	2.26781e+06	2.19409e+06
P37613	P37613		yhhK		4.09616e+06	4.51957e+06	4.50831e+06	4.36904e+06	4.34008e+06	4.56038e+06
P37617	P37617		zntA		1.58946e+06	1.64783e+06	1.63982e+06	1.74762e+06	1.60507e+06	1.74244e+06
P37626	P37626		yhiI		1.27276e+06	1.2908e+06	1.29844e+06	1.33959e+06	1.19712e+06	1.21251e+06
P37631	P37631		yhiN		6.40003e+06	6.52206e+06	5.98739e+06	6.55681e+06	6.62351e+06	6.52314e+06
P37634	P37634		rlmJ		3.19323e+07	3.07755e+07	2.99612e+07	3.07836e+07	3.06506e+07	3.14871e+07
P37636	P37636		mdtE		3.80593e+06	3.72405e+06	3.81777e+06	3.76538e+06	3.86234e+06	3.89131e+06
P37637	P37637		mdtF		1.01928e+06	1.05154e+06	1.05491e+06	1.21708e+06	1.08603e+06	1.07077e+06
P37646	P37646		yhjH		172120	138748	64069.2	95773.9	65259.3	
P37647	P37647		kdgK		2.32334e+06	2.2235e+06	2.40465e+06	2.34337e+06	2.41492e+06	2.30923e+06
P37648	P37648		yhjJ		3.47714e+06	3.45914e+06	3.48684e+06	3.37274e+06	3.45082e+06	3.47551e+06
P37650	P37650		bcsC		1.11446e+06	1.1273e+06	1.13752e+06	1.1635e+06	1.17147e+06	1.11772e+06
P37651	P37651		bcsZ		4.05792e+07	3.80594e+07	3.96088e+07	4.02695e+07	4.11946e+07	4.11541e+07
P37652	P37652		bcsB		5.42242e+06	5.33094e+06	5.31373e+06	5.08383e+06	5.30994e+06	5.16045e+06
P37655	P37655		bcsQ		1.98789e+06	1.95725e+06	1.88851e+06	2.11449e+06	2.04693e+06	2.1169e+06
P37657	P37657		bcsE		1.15162e+06	1.1007e+06	1.08525e+06	1.06129e+06	1.09653e+06	1.08773e+06
P37665	P37665		yiaD		6.51414e+06	6.20746e+06	6.25044e+06	6.65275e+06	6.5126e+06	6.68389e+06
P37666	P37666		ghrB		1.08813e+07	1.08704e+07	1.10935e+07	1.05201e+07	1.06723e+07	1.05168e+07
P37671	P37671		yiaJ		242473	286246	148183	164463	173193	202262
P37685	P37685		aldB		1.17379e+06	1.23054e+06	1.15138e+06	1.37768e+06	1.26474e+06	1.39726e+06
P37689	P37689		gpmI		2.78489e+07	2.80667e+07	2.88115e+07	2.8275e+07	2.84125e+07	2.8917e+07
P37690	P37690		envC		1.29741e+06	1.22378e+06	1.32045e+06	1.46119e+06	1.28763e+06	1.3548e+06
P37692	P37692		rfaF		3.08599e+06	2.91987e+06	2.84025e+06	2.88632e+06	3.01489e+06	2.99387e+06
P37765	P37765		rluB		4.79005e+06	4.82855e+06	4.76891e+06	4.80714e+06	4.90226e+06	4.78666e+06
P37773	P37773		mpl		7.77537e+06	8.0843e+06	7.85039e+06	7.59921e+06	7.82676e+06	7.80804e+06
P37902	P37902		gltI		2.05602e+06	2.0445e+06	1.96624e+06	1.98554e+06	1.92786e+06	2.02515e+06
P37903	P37903		uspF		9.16401e+06	8.84523e+06	9.16007e+06	9.07967e+06	9.13481e+06	8.79318e+06
P37908	P37908		yfjD		689169	677961	685957	737285	727931	707796
P38038	P38038		cysJ		5.65844e+06	5.58643e+06	5.62466e+06	5.814e+06	5.78971e+06	5.81159e+06
P38097	P38097		yegE		1.38635e+06	1.50497e+06	1.44836e+06	1.52535e+06	1.21082e+06	1.54331e+06
P38134	P38134		etk		4.86973e+06	4.8743e+06	4.8785e+06	4.97639e+06	4.85098e+06	5.06996e+06
P38489	P38489		nfnB		5.98835e+06	5.88177e+06	5.98888e+06	5.63651e+06	5.73905e+06	5.78825e+06
P38506	P38506		ygdG		905443	967582	868653	876813	847631	758178
P38521	P38521		yggL		1.03158e+06	641353	763827	639760	905497	782213
P39099	P39099		degQ		5.69245e+06	5.44979e+06	5.69713e+06	5.79366e+06	5.64599e+06	5.81655e+06
P39160	P39160		uxuB		1.48646e+06	1.4826e+06	1.39274e+06	1.51628e+06	1.32307e+06	1.38137e+06
P39172	P39172		znuA		4.50588e+06	4.72178e+06	4.56951e+06	4.6171e+06	5.19256e+06	4.82201e+06
P39173	P39173		yeaD		1.25295e+07	1.25469e+07	1.30829e+07	1.35105e+07	1.28696e+07	1.30533e+07
P39176	P39176		erfK		1.59636e+06	1.22756e+06	1.4949e+06	1.35913e+06	1.64715e+06	1.55183e+06
P39177	P39177		uspG		2.83263e+07	2.70515e+07	2.78323e+07	2.85286e+07	2.84453e+07	2.75024e+07
P39199	P39199		prmB		7.96639e+06	7.88038e+06	7.65924e+06	8.01229e+06	7.8441e+06	7.64972e+06
P39263	P39263		yfcC		363367	474158	341951	411121	392347	315739
P39265	P39265		alsB		848692	781217	1.00123e+06	779578	865426	889328
P39274	P39274		yjdJ		3.94311e+06	3.85884e+06	3.8281e+06	3.79814e+06	3.98247e+06	3.81593e+06
P39280	P39280		epmB		1.3005e+06	1.4913e+06	1.31756e+06	1.25746e+06	1.40123e+06	1.35685e+06
P39285	P39285		yjeP		316104	271661	212868	219366	338029	183820
P39286	P39286		rsgA		2.85137e+06	3.01533e+06	3.15594e+06	2.98224e+06	2.96666e+06	2.95896e+06
P39298	P39298		yjfP		838250	783618	796479	800676	848612	824502
P39300	P39300		ulaG		399721	412730	409337	440038	348969	458707
P39310	P39310		ytfB		1.01348e+06	825183	985638	940886	900203	927211
P39315	P39315		qorB		3.09952e+06	3.02531e+06	2.98154e+06	3.00159e+06	3.00833e+06	3.06394e+06
P39321	P39321		tamB		1.5683e+06	1.69673e+06	1.62297e+06	1.64673e+06	1.55198e+06	1.60829e+06
P39325	P39325		ytfQ		1.68044e+06	1.76442e+06	1.61389e+06	1.69133e+06	1.57546e+06	1.43504e+06
P39337	P39337		yjgM		767355	684294	615897	628638	670631	573320
P39342	P39342		yjgR		1.05148e+07	1.03682e+07	9.61656e+06	1.02856e+07	1.06255e+07	9.96725e+06
P39347	P39347		intB		883811	851458	883164	868043	906324	951641
P39377	P39377		iadA		5.3038e+06	5.29476e+06	5.28935e+06	5.52434e+06	5.33443e+06	5.59355e+06
P39384	P39384		yjiM		1.14133e+06	1.01374e+06	975644	992121	1.17979e+06	1.04108e+06
P39391	P39391		yjiT		1.42685e+06	1.42505e+06	1.49839e+06	1.38842e+06	1.51174e+06	1.42476e+06
P39393	P39393		yjiV		843525	843486	903910	905396	877725	880704
P39396	P39396		yjiY		5.98739e+06	5.83086e+06	5.8959e+06	5.91934e+06	6.26088e+06	6.13649e+06
P39401	P39401		mdoB		1.55237e+06	1.54189e+06	1.44822e+06	1.46015e+06	1.45763e+06	1.48244e+06
P39406	P39406		rsmC		1.12099e+07	1.12733e+07	1.11031e+07	1.14404e+07	1.12623e+07	1.115e+07
P39407	P39407		yjjU		505864	467214	473168	489478	506674	472966
P39411	P39411		yjjX		2.77161e+06	2.81855e+06	2.88218e+06	2.94995e+06	3.12294e+06	2.92854e+06
P39451	P39451		adhP		2.15302e+06	2.14236e+06	2.08971e+06	2.03337e+06	2.00169e+06	2.06119e+06
P39830	P39830		ybaL		1.32916e+06	1.22405e+06	1.14345e+06	1.31223e+06	1.05868e+06	1.18648e+06
P39831	P39831		ydfG		8.60414e+06	8.48108e+06	8.65731e+06	8.29182e+06	8.36828e+06	8.57402e+06
P39838	P39838		rcsD		1.2866e+06	1.37991e+06	1.25475e+06	1.30401e+06	1.45489e+06	1.28109e+06
P40120	P40120		mdoD		2.93381e+06	3.01135e+06	3.04033e+06	3.09999e+06	3.09103e+06	3.15316e+06
P40191	P40191		pdxK		1.24574e+06	1.2657e+06	1.20347e+06	1.29295e+06	1.27703e+06	1.26579e+06
P40710	P40710		nlpE		3.81374e+06	3.77801e+06	3.89149e+06	4.05283e+06	3.92667e+06	3.99197e+06
P40719	P40719		qseC		321975	352324	247975	372612	337911	312652
P40874	P40874		solA		3.18214e+06	3.29157e+06	3.13092e+06	3.0783e+06	3.0269e+06	3.03836e+06
P41052	P41052		mltB		945216	890524	985901	797441	1.00073e+06	935182
P41066	P41066		traK		690777	546179	875543	775773	809867	660176
P41159ups|LEP_HUMAN_UPS Leptin (Chain 22-167) - Homo sapiens (Human)	P41159ups|LEP_HUMAN_UPS Leptin (Chain 22-167) - Homo sapiens (Human)				5.2161e+06	5.1045e+06	5.25366e+06	1.87727e+06	2.72896e+06	2.82541e+06
P41407	P41407		azoR		3.10902e+06	2.96176e+06	2.87018e+06	3.13935e+06	2.76779e+06	2.8873e+06
P41409	P41409		rihA		1.32169e+06	1.2926e+06	1.27316e+06	1.06671e+06	1.10166e+06	1.08362e+06
P42596	P42596		rlmG		2.27237e+06	2.33978e+06	2.37309e+06	2.20227e+06	2.3774e+06	2.29371e+06
P42599	P42599		ygjR		910210	707212	932413	799329	932025	836652
P42620	P42620		yqjG		887967	974898	1.08247e+06	1.07987e+06	906779	936577
P42628	P42628		yhaO		9.14209e+06	9.27456e+06	8.87738e+06	9.42998e+06	1.0901e+07	1.12204e+07
P42632	P42632		tdcE		4.53533e+06	4.60043e+06	4.60814e+06	4.80019e+06	4.78069e+06	4.63645e+06
P42641	P42641		obgE		8.19516e+06	7.67306e+06	8.03089e+06	7.95044e+06	8.00487e+06	7.99345e+06
P43329	P43329		hrpA		2.24565e+06	2.25525e+06	2.24567e+06	2.24425e+06	2.21473e+06	2.2011e+06
P43337	P43337		nudL		558020	530144	544634	503540	467847	547286
P43533	P43533		flgN		1.44e+06	1.52795e+06	1.24023e+06	1.3974e+06	1.26669e+06	1.37175e+06
P43671	P43671		pqiB		757618	753444	826677	832099	787795	848830
P43672	P43672		uup		2.16416e+06	2.27651e+06	2.22453e+06	2.32524e+06	2.50201e+06	2.33055e+06
P43674	P43674		ycaL		673730	787457	695398	826090	702183	910296
P45395	P45395		kdsD		2.60612e+06	2.54934e+06	2.59288e+06	2.62368e+06	2.4145e+06	2.56952e+06
P45464	P45464		lpoA		4.85248e+06	4.92438e+06	4.82341e+06	4.95621e+06	4.97372e+06	4.83934e+06
P45469	P45469		yraR		977172	955623	897758	998848	937882	893659
P45470	P45470		yhbO		890373	942870	902886	1.0647e+06	987549	1.01551e+06
P45475	P45475		yhbV		1.26124e+06	1.07885e+06	1.18007e+06	1.11583e+06	1.13752e+06	1.24522e+06
P45523	P45523		fkpA		3.1538e+07	3.21596e+07	3.16143e+07	3.20442e+07	3.17884e+07	3.10871e+07
P45527	P45527		yhbU		640012	495211	519423	495050	505108	534877
P45530	P45530		tusB		1.21373e+06	1.17094e+06	1.12191e+06	994468	1.22417e+06	1.16347e+06
P45531	P45531		tusC		317062	319430	308247	318554	367401	297463
P45568	P45568		dxr		2.86032e+06	2.52482e+06	2.52765e+06	2.5721e+06	2.50613e+06	2.64e+06
P45577	P45577		proQ		1.33264e+07	1.34571e+07	1.34556e+07	1.33715e+07	1.35945e+07	1.31526e+07
P45578	P45578		luxS		1.46398e+07	1.45624e+07	1.46393e+07	1.35779e+07	1.39522e+07	1.36531e+07
P45748	P45748		rimN		4.49225e+06	4.57577e+06	4.41354e+06	4.51278e+06	4.46495e+06	4.51717e+06
P45771	P45771		yrdD		2.27982e+06	2.74892e+06	2.15571e+06	2.40627e+06	2.16607e+06	2.24432e+06
P45795	P45795		yrdB		1.36127e+06	1.21434e+06	1.47475e+06	1.4217e+06	1.45236e+06	1.47905e+06
P45799	P45799		nudE		2.02913e+06	1.82886e+06	1.97083e+06	2.00522e+06	2.00456e+06	1.94996e+06
P45955	P45955		ybgF		1.61324e+06	1.51998e+06	1.66786e+06	1.70934e+06	1.74939e+06	1.7765e+06
P46122	P46122		yajI		1.84422e+06	2.06419e+06	1.88412e+06	1.65442e+06	1.80664e+06	1.68993e+06
P46125	P46125		yedI		355518	392722	448568	424067	495702	343787
P46130	P46130		ybhC		9.29222e+06	8.8926e+06	9.04257e+06	9.21281e+06	9.35724e+06	9.40273e+06
P46142	P46142		yggM		9.14656e+06	9.00349e+06	9.26563e+06	8.91958e+06	9.00596e+06	9.57607e+06
P46474	P46474		yhdP		271821	212410	255934	245163	234669	228414
P46837	P46837		yhgF		8.22698e+06	8.34605e+06	8.29405e+06	8.39735e+06	8.26123e+06	8.34632e+06
P46852	P46852		yhhW		1.05696e+06	1.01497e+06	913543	914725	1.10534e+06	928589
P46853	P46853		yhhX		7.53995e+06	7.43266e+06	7.57156e+06	7.37886e+06	7.46159e+06	7.43536e+06
P46854	P46854		yhhY		2.67357e+07	2.82482e+07	1.80908e+07	2.2118e+07	2.31312e+07	2.25982e+07
P46859	P46859		gntK		1.37115e+06	1.43429e+06	1.4303e+06	1.36712e+06	1.46835e+06	1.57775e+06
P46887	P46887		yecH		297950	299403	325471	254069	298505	248259
P46889	P46889		ftsK		2.04829e+06	1.98886e+06	1.97159e+06	2.03756e+06	2.19796e+06	2.15262e+06
P50456	P50456		mlc		1.74219e+06	1.74949e+06	1.77944e+06	1.84274e+06	1.88e+06	1.72612e+06
P51025	P51025		frmB		2.79779e+06	2.93648e+06	3.31763e+06	2.8466e+06	2.84545e+06	3.07431e+06
P51965ups|UB2E1_HUMAN_UPS Ubiquitin-conjugating enzyme E2 E1 (Chain 1-193, N terminal His tag)- Homo sapiens (Human)	P51965ups|UB2E1_HUMAN_UPS Ubiquitin-conjugating enzyme E2 E1 (Chain 1-193, N terminal His tag)- Homo sapiens (Human)				3.6396e+06	3.64796e+06	3.58447e+06	3.12347e+06	4.17439e+06	3.44965e+06
P52006	P52006		nudI		1.26494e+06	1.20404e+06	1.24695e+06	1.04772e+06	1.12264e+06	1.16863e+06
P52007	P52007		yecM		1.88336e+06	1.84623e+06	1.87574e+06	2.00152e+06	1.86028e+06	1.85015e+06
P52060	P52060		yggU		463626	470384	439752	459964	505155	433375
