Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj2.mzML
P75957	P75957		lolD		4.69603e+06	5.04099e+06	4.86975e+06	4.74921e+06	4.58225e+06	4.83859e+06
P75959	P75959		nagK		2.2681e+06	2.23353e+06	2.27708e+06	2.07239e+06	2.30274e+06	2.18052e+06
P75960	P75960		cobB		3.43763e+06	3.43959e+06	3.76054e+06	3.63249e+06	3.53151e+06	3.61612e+06
P76002	P76002		pliG		906795	858288	952357	887929	962027	895904
P76004	P76004		ycgM		1.43743e+06	1.35544e+06	1.19041e+06	1.21858e+06	1.21763e+06	1.40442e+06
P76008	P76008		ldcA		1.60206e+06	1.68904e+06	1.73695e+06	1.67798e+06	1.72987e+06	1.71011e+06
P76014	P76014		dhaL		5.5192e+06	5.58571e+06	5.31635e+06	5.76017e+06	5.29642e+06	5.44359e+06
P76015	P76015		dhaK		2.51002e+06	2.32218e+06	2.45721e+06	2.45131e+06	2.28254e+06	2.43499e+06
P76027	P76027		oppD		1.67666e+06	1.68493e+06	1.67958e+06	1.74422e+06	1.70826e+06	1.806e+06
P76034	P76034		yciT		1.43156e+06	1.36029e+06	1.41915e+06	1.35271e+06	1.31437e+06	1.34207e+06
P76055	P76055		ttcA		2.26739e+06	2.07269e+06	2.07388e+06	2.23723e+06	2.10631e+06	2.05622e+06
P76116	P76116		yncE		4.35878e+06	4.44826e+06	4.34113e+06	4.48559e+06	4.57765e+06	4.51188e+06
P76170	P76170		ynfB		2.78862e+06	2.53277e+06	2.87742e+06	2.47159e+06	2.53035e+06	2.55556e+06
P76177	P76177		ydgH		1.45405e+07	1.44522e+07	1.44451e+07	1.50366e+07	1.53391e+07	1.50908e+07
P76187	P76187		ydhF		2.50308e+06	2.33401e+06	2.64823e+06	2.37706e+06	2.36464e+06	2.38811e+06
P76192	P76192		ydhV		1.60163e+06	1.56861e+06	1.53163e+06	1.60891e+06	1.62332e+06	1.54619e+06
P76193	P76193		ynhG		1.41969e+06	1.4982e+06	1.54878e+06	1.65904e+06	1.50257e+06	1.52447e+06
P76223	P76223		ynjB		2.01726e+06	1.97515e+06	2.03669e+06	2.02718e+06	1.6423e+06	2.02082e+06
P76227	P76227		ynjH		3.79484e+06	3.81855e+06	3.47918e+06	3.53047e+06	3.62824e+06	3.59047e+06
P76243	P76243		yeaO		2.12582e+06	2.08914e+06	2.06858e+06	2.07072e+06	2.12517e+06	1.96217e+06
P76245	P76245		yeaP		610094	661107	639389	796565	607809	708116
P76256	P76256		yeaZ		1.46455e+06	1.44249e+06	1.54296e+06	1.40483e+06	1.4109e+06	1.47219e+06
P76268	P76268		kdgR		6.47114e+06	6.46355e+06	6.39487e+06	6.34071e+06	6.25354e+06	6.32461e+06
P76270	P76270		msrC		3.63953e+06	3.58478e+06	3.79225e+06	3.88216e+06	3.67914e+06	3.61821e+06
P76290	P76290		cmoA		1.88631e+06	1.89665e+06	2.18407e+06	2.00485e+06	2.01953e+06	2.00171e+06
P76291	P76291		cmoB		2.18207e+06	2.1388e+06	2.13013e+06	2.14672e+06	2.05691e+06	2.23455e+06
P76316	P76316		dcyD		1.28111e+06	1.10829e+06	1.1978e+06	1.15379e+06	1.33403e+06	1.23494e+06
P76372	P76372		wzzB		7.90327e+06	8.06422e+06	8.57816e+06	8.1666e+06	7.43483e+06	7.97719e+06
P76402	P76402		yegP		2.50391e+06	2.46443e+06	2.41386e+06	2.25832e+06	2.25897e+06	2.33412e+06
P76403	P76403		yegQ		2.41963e+06	2.35332e+06	2.39919e+06	2.39959e+06	2.49341e+06	2.39736e+06
P76445	P76445		yeiU		1.72253e+06	1.6678e+06	1.83509e+06	1.73486e+06	1.73238e+06	1.7427e+06
P76491	P76491		yfbR		672281	755357	583310	770699	678588	669990
P76502	P76502		sixA		8.31547e+06	8.13289e+06	8.11699e+06	7.45879e+06	7.636e+06	7.41818e+06
P76506	P76506		mlaA		7.40794e+06	7.41124e+06	7.45907e+06	7.73258e+06	7.54418e+06	7.64662e+06
P76520	P76520		yfdX		419575	391292	415096	297547	421608	275679
P76535	P76535		murQ		1.77319e+06	1.65635e+06	1.6725e+06	1.74594e+06	1.9867e+06	1.72992e+06
P76536	P76536		yfeX		9.21994e+06	9.05027e+06	9.20874e+06	9.28335e+06	9.29629e+06	9.26907e+06
P76537	P76537		yfeY		2.7171e+06	2.78668e+06	2.87072e+06	2.81468e+06	3.10284e+06	2.80319e+06
P76539	P76539		ypeA		2.96343e+06	3.09628e+06	3.03454e+06	3.29505e+06	3.35759e+06	3.18919e+06
P76558	P76558		maeB		2.96064e+06	2.81774e+06	2.90365e+06	2.91546e+06	2.93864e+06	2.89297e+06
P76576	P76576		yfgM		9.1922e+06	9.65294e+06	9.91635e+06	9.98577e+06	9.62222e+06	9.5883e+06
P76578	P76578		yfhM		1.05317e+06	1.08279e+06	1.04138e+06	1.04148e+06	1.04392e+06	1.08394e+06
P76594	P76594		yfiQ		1.68122e+06	1.80937e+06	1.73327e+06	2.01993e+06	2.22584e+06	2.11993e+06
P76658	P76658		hldE		8.99633e+06	9.16929e+06	9.18644e+06	9.10259e+06	9.22387e+06	9.10321e+06
P76938	P76938		epmC		1.68141e+06	1.59257e+06	1.58917e+06	1.62137e+06	1.76238e+06	1.60667e+06
P77150	P77150		pdxY		3.72944e+06	3.77458e+06	3.80106e+06	3.64546e+06	3.70634e+06	3.82717e+06
P77173	P77173		zipA		2.45553e+06	2.33762e+06	2.36707e+06	2.42235e+06	2.40422e+06	2.5191e+06
P77202	P77202		dsbG		256171	94411.9	290190	132961	214792	204663
P77211	P77211		cusC		3.02365e+06	2.3474e+06	2.6295e+06	2.82489e+06	2.89649e+06	2.78984e+06
P77247	P77247		yniC		1.44674e+06	1.32181e+06	1.33768e+06	1.34721e+06	1.44263e+06	1.44382e+06
P77252	P77252		ykgE		1.11537e+06	1.10595e+06	1.11895e+06	1.11232e+06	1.06771e+06	962593
P77258	P77258		nemA		5.02354e+06	4.84657e+06	4.73326e+06	4.30398e+06	4.37537e+06	4.42326e+06
P77279	P77279		ybbL		2.05573e+06	2.02766e+06	2.22869e+06	2.41803e+06	2.3413e+06	2.26212e+06
P77285	P77285		rnfG		524685	513964	526921	643098	528287	619127
P77330	P77330		borD		2.89295e+07	2.93204e+07	3.00105e+07	3.07432e+07	3.06247e+07	3.1054e+07
P77348	P77348		mppA		2.00577e+06	1.80524e+06	2.09855e+06	1.9852e+06	2.05622e+06	1.95288e+06
P77376	P77376		ydgJ		1.27531e+06	1.15322e+06	1.07554e+06	1.25352e+06	1.29795e+06	1.27974e+06
P77395	P77395		ybbN		2.50969e+06	2.52615e+06	2.52668e+06	2.4416e+06	2.53861e+06	2.46097e+06
P77398	P77398		arnA		404761	496716	405519	341088	382637	416030
P77433	P77433		ykgG		1.23284e+06	1.27504e+06	1.33259e+06	1.10617e+06	1.22929e+06	1.16939e+06
P77434	P77434		alaC		1.82632e+06	1.86031e+06	1.89926e+06	1.90573e+06	1.96516e+06	1.9607e+06
P77444	P77444		sufS		369530	347999	317025	288770	367520	374911
P77454	P77454		glsA1		1.21151e+06	1.3783e+06	1.45291e+06	1.39669e+06	1.47077e+06	1.36897e+06
P77475	P77475		yqaB		2.13333e+06	1.48616e+06	1.89341e+06	1.77199e+06	1.87979e+06	1.84708e+06
P77488	P77488		dxs		2.86558e+06	2.9392e+06	2.81316e+06	3.03787e+06	2.92932e+06	3.04353e+06
P77499	P77499		sufC		1.36523e+06	1.52635e+06	1.50077e+06	1.48741e+06	1.52728e+06	1.46594e+06
P77529	P77529		ydjN		4.50101e+06	4.7216e+06	4.70309e+06	4.81654e+06	4.61545e+06	4.5738e+06
P77536	P77536		ykgF		1.26715e+06	1.28236e+06	1.36202e+06	1.36684e+06	1.22869e+06	1.39217e+06
P77552	P77552		ydhQ		2.86632e+06	2.60006e+06	2.87416e+06	2.77292e+06	2.85539e+06	2.82138e+06
P77562	P77562		yaiW		1.25681e+06	1.31952e+06	1.1169e+06	1.32315e+06	1.27353e+06	1.24649e+06
P77570	P77570		anmK		1.40772e+06	1.44513e+06	1.28303e+06	1.47925e+06	1.57081e+06	1.43215e+06
P77608	P77608		mhpD		1.37958e+06	1.37631e+06	1.48483e+06	1.494e+06	1.26826e+06	1.417e+06
P77611	P77611		rnfC		954220	975624	863205	938500	887136	937785
P77625	P77625		yfbT		8.48118e+06	8.97233e+06	8.86498e+06	8.46338e+06	8.85174e+06	8.59862e+06
P77690	P77690		arnB		687407	780060	790399	719761	699506	801840
P77717	P77717		ybaY		1.45256e+06	1.54875e+06	1.50853e+06	1.4237e+06	1.41146e+06	1.45571e+06
P77718	P77718		thiI		4.10121e+06	4.02695e+06	3.95181e+06	3.98682e+06	4.14679e+06	4.07657e+06
P77735	P77735		yajO		3.6674e+06	3.8079e+06	4.11575e+06	4.00011e+06	3.87041e+06	3.97303e+06
P77737	P77737		oppF		1.90865e+06	1.76332e+06	1.61405e+06	1.50966e+06	1.64177e+06	1.65267e+06
P77739	P77739		yniA		1.26033e+06	1.29631e+06	1.19986e+06	1.31935e+06	1.22932e+06	1.24362e+06
P77748	P77748		ydiJ		883086	959880	859130	1.00524e+06	886725	1.02243e+06
P77756	P77756		queC		1.36888e+06	1.45389e+06	1.26298e+06	1.63295e+06	1.49331e+06	1.54045e+06
P77774	P77774		bamB		1.67328e+07	1.57548e+07	1.61921e+07	1.58711e+07	1.62026e+07	1.59477e+07
P77791	P77791		maa		265210	416936	281489	497088	311608	372094
P77804	P77804		ydgA		9.22144e+06	8.94475e+06	9.39757e+06	9.65195e+06	9.27674e+06	9.54338e+06
P77808	P77808		yfaY		2.323e+06	2.33756e+06	2.33437e+06	2.31098e+06	2.1086e+06	2.36216e+06
P78067	P78067		ynjE		2.93545e+06	2.9516e+06	3.0426e+06	2.67328e+06	2.53508e+06	2.93868e+06
P99999ups|CYC_HUMAN_UPS Cytochrome c (Chain 2-105) - Homo sapiens (Human)	P99999ups|CYC_HUMAN_UPS Cytochrome c (Chain 2-105) - Homo sapiens (Human)				3.04466e+06	2.91074e+06	2.73195e+06	391787	412928	281672
Q06830ups|PRDX1_HUMAN_UPS Peroxiredoxin 1 (Chain 2-199) - Homo sapiens (Human)	Q06830ups|PRDX1_HUMAN_UPS Peroxiredoxin 1 (Chain 2-199) - Homo sapiens (Human)				4.96313e+06	5.15671e+06	4.86273e+06	603964	703329	592308
Q15843ups|NEDD8_HUMAN_UPS NEDD8 (Chain 1-81) - Homo sapiens (Human)	Q15843ups|NEDD8_HUMAN_UPS NEDD8 (Chain 1-81) - Homo sapiens (Human)				1.15256e+07	1.16751e+07	1.20209e+07	1.4118e+06	1.59087e+06	1.57641e+06
Q2M7R5	Q2M7R5		yibT		440269	441165	442058	444554	439136	411155
Q46798	Q46798		ygeR		7.34884e+06	8.33959e+06	7.42297e+06	8.40042e+06	8.16819e+06	7.38427e+06
Q46829	Q46829		bglA		1.3088e+07	1.26178e+07	1.28947e+07	1.28901e+07	1.25325e+07	1.25102e+07
Q46834	Q46834		yghF		1.99253e+06	1.8088e+06	1.93515e+06	2.05268e+06	2.04497e+06	2.09857e+06
Q46835	Q46835		yghG		1.09938e+06	899114	1.09846e+06	997908	906738	1.08157e+06
Q46845	Q46845		yghU		598434	670688	650650	577107	609524	662536
Q46856	Q46856		yqhD		4.56574e+06	4.60748e+06	4.6421e+06	4.61065e+06	4.68873e+06	4.47073e+06
Q46857	Q46857		dkgA		5.23923e+06	5.27956e+06	5.47966e+06	5.4849e+06	5.16907e+06	5.12488e+06
Q46868	Q46868		yqiC		9.60515e+06	9.5099e+06	9.93051e+06	1.01709e+07	9.55315e+06	1.04148e+07
Q46871	Q46871		yqjH		3.42544e+06	3.49602e+06	3.46971e+06	3.44004e+06	3.40134e+06	3.48505e+06
Q46893	Q46893		ispD		1.92586e+06	1.83123e+06	1.8765e+06	1.58776e+06	1.94091e+06	1.96105e+06
Q46919	Q46919		yqcC		813906	870376	777705	745126	777352	784957
Q46920	Q46920		queF		4.50777e+06	4.37464e+06	4.58421e+06	4.66047e+06	4.51364e+06	4.54064e+06
Q46925	Q46925		csdA		831889	890375	813256	925608	972138	891673
Q46927	Q46927		ygdL		342780	367713	445059	371738	313847	517724
Q46948	Q46948		yajL		4.58343e+06	4.44797e+06	4.60186e+06	4.51757e+06	4.64829e+06	4.53081e+06
Q47147	Q47147		yafJ		736282	816607	754316	796305	761783	751679
Q47319	Q47319		yfiP		715265	742877	807748	800441	829306	787146
Q47622	Q47622		sapA		670599	645518	617630	622701	599642	683567
Q47679	Q47679		yafV		992069	843079	947389	822182	737926	1.03753e+06
Q57261	Q57261		truD		3.7254e+06	3.68061e+06	3.77212e+06	3.81643e+06	3.77697e+06	3.65837e+06
Q59385	Q59385		copA		2.18248e+06	2.22983e+06	2.2938e+06	2.32999e+06	2.27933e+06	2.3938e+06
Q93K97	Q93K97		nudF		2.82515e+06	2.70744e+06	2.58977e+06	2.79286e+06	2.93021e+06	2.80281e+06
