Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj3.mzML
P0ABN5	DCUA_ECOLI	dcuA	Anaerobic C4-dicarboxylate transporter DcuA	5	5	8.03708e+06	8.22139e+06	8.66789e+06	8.77724e+06	8.53376e+06	8.97928e+06
P0ABN9	DCUB_ECOLI	dcuB	Anaerobic C4-dicarboxylate transporter DcuB	3	3	2.55001e+07	2.48685e+07	2.59698e+07	2.50443e+07	2.68294e+07	2.45195e+07
P0ABP8	DEOD_ECOLI	deoD	Purine nucleoside phosphorylase DeoD-type	13	13	5.12658e+08	5.44196e+08	5.18051e+08	4.99642e+08	5.16878e+08	5.08852e+08
P0ABQ0	COABC_ECOLI	coaBC	Coenzyme A biosynthesis bifunctional protein CoaBC	10	10	6.60241e+06	6.68897e+06	5.81057e+06	6.48717e+06	7.13112e+06	6.75527e+06
P0ABQ2	GARR_ECOLI	garR	2-hydroxy-3-oxopropionate reductase	3	3	3.84707e+06	6.03738e+06	4.71851e+06	5.85818e+06	6.07592e+06	5.42532e+06
P0ABQ4	DYR_ECOLI	folA	Dihydrofolate reductase	6	6	2.37549e+07	2.98502e+07	2.64079e+07	2.80414e+07	2.75917e+07	2.78793e+07
P0ABS1	DKSA_ECOLI	dksA	RNA polymerase-binding transcription factor DksA	4	4	3.14739e+08	3.41727e+08	3.22685e+08	3.30013e+08	3.14525e+08	3.27171e+08
P0ABS5	PRIM_ECOLI	dnaG	DNA primase	6	6	3.91228e+06	3.65736e+06	3.44998e+06	3.54453e+06	3.51865e+06	3.58004e+06
P0ABS8	HOLE_ECOLI	holE	DNA polymerase III subunit theta	2	2	5.00846e+06	4.72533e+06	5.33101e+06	4.47037e+06		4.34687e+06
P0ABT2	DPS_ECOLI	dps	DNA protection during starvation protein	17	17	4.48069e+08	4.49383e+08	4.48948e+08	4.35647e+08	4.39629e+08	4.39797e+08
P0ABU0	MENB_ECOLI	menB	1,4-Dihydroxy-2-naphthoyl-CoA synthase	8	8	2.87448e+07	3.23098e+07	2.81049e+07	3.07838e+07	3.03358e+07	3.12289e+07
P0ABU2	YCHF_ECOLI	ychF	Ribosome-binding ATPase YchF	16	16	1.33007e+08	1.33611e+08	1.30651e+08	1.34755e+08	1.33157e+08	1.34074e+08
P0ABU5	ELBB_ECOLI	elbB	Enhancing lycopene biosynthesis protein 2	3	3	9.57199e+07	8.69568e+07	8.83678e+07	8.74054e+07	9.5063e+07	8.86733e+07
P0ABU7	EXBB_ECOLI	exbB	Biopolymer transport protein ExbB	6	6	5.41903e+07	5.19047e+07	5.08739e+07	5.35141e+07	5.24399e+07	5.37037e+07
P0ABU9	TOLQ_ECOLI	tolQ	Protein TolQ	5	5	1.0327e+07	1.01221e+07	1.00016e+07	1.02057e+07	1.05067e+07	1.05307e+07
P0ABV2	EXBD_ECOLI	exbD	Biopolymer transport protein ExbD	3	3	1.34241e+07	1.23318e+07	1.34524e+07	1.14367e+07	1.20997e+07	1.17349e+07
P0ABV6	TOLR_ECOLI	tolR	Protein TolR	4	4	2.62774e+07	2.78827e+07	3.028e+07	2.60397e+07	2.9798e+07	2.72626e+07
P0ABX2	FLGC_ECOLI	flgC	Flagellar basal-body rod protein FlgC	3	3	2.30814e+06	2.35796e+06	2.58028e+06	2.36358e+06	2.4117e+06	2.29134e+06
P0ABX5	FLGG_ECOLI	flgG	Flagellar basal-body rod protein FlgG	4	4	4.93741e+06	5.57471e+06	5.52951e+06	5.12237e+06	5.86477e+06	4.67016e+06
P0ABX8	FLIL_ECOLI	fliL	Flagellar protein FliL	8	8	9.4736e+06	9.63037e+06	9.83376e+06	8.74249e+06	9.71527e+06	8.92987e+06
P0ABZ1	FLIG_ECOLI	fliG	Flagellar motor switch protein FliG	9	9	1.22906e+07	1.08797e+07	1.26209e+07	1.09483e+07	1.24788e+07	1.08373e+07
P0ABZ4	KDSC_ECOLI	kdsC	3-deoxy-D-manno-octulosonate 8-phosphate phosphatase KdsC	3	3	2.58998e+07	2.32835e+07	2.64843e+07	2.40164e+07	2.57515e+07	2.38445e+07
P0ABZ6	SURA_ECOLI	surA	Chaperone SurA	16	16	6.77159e+07	6.37123e+07	6.8191e+07	6.52445e+07	6.75922e+07	6.62287e+07
P0AC02	BAMD_ECOLI	bamD	Outer membrane protein assembly factor BamD	13	13	8.94454e+07	9.86691e+07	9.13814e+07	9.98907e+07	9.48106e+07	9.78644e+07
P0AC13	DHPS_ECOLI	folP	Dihydropteroate synthase	12	12	2.56963e+07	2.58368e+07	2.70033e+07	2.54712e+07	2.64921e+07	2.6352e+07
P0AC16	FOLB_ECOLI	folB	Dihydroneopterin aldolase	2	2	406712	339038			187550	
P0AC19	FOLX_ECOLI	folX	D-erythro-7,8-dihydroneopterin triphosphate epimerase	6	6	2.12266e+07	2.08058e+07	2.16292e+07	2.08782e+07	2.2754e+07	2.02641e+07
P0AC28	YGFA_ECOLI	ygfA	Uncharacterized protein YgfA	1	1	466126	536292	552873	579389	498032	438687
P0AC30	FTSX_ECOLI	ftsX	Cell division protein FtsX	8	8	8.97151e+06	1.0897e+07	8.5872e+06	1.03871e+07	9.40334e+06	1.01074e+07
P0AC33	FUMA_ECOLI	fumA	Fumarate hydratase class I, aerobic	8	8	1.38686e+07	1.44245e+07	1.46741e+07	1.38434e+07	1.48992e+07	1.36432e+07
P0AC38	ASPA_ECOLI	aspA	Aspartate ammonia-lyase	22	22	6.52282e+08	6.66159e+08	6.71012e+08	6.71502e+08	6.49423e+08	6.68774e+08
P0AC41	DHSA_ECOLI	sdhA	Succinate dehydrogenase flavoprotein subunit	15	15	2.39875e+07	2.27503e+07	2.41723e+07	2.38397e+07	2.44119e+07	2.41494e+07
P0AC47	FRDB_ECOLI	frdB	Fumarate reductase iron-sulfur subunit	8	8	9.68735e+07	9.5729e+07	9.48711e+07	9.29315e+07	9.55212e+07	9.06964e+07
P0AC51	ZUR_ECOLI	zur	Zinc uptake regulation protein	3	3	1.65856e+07	1.46511e+07	1.70381e+07	1.64599e+07	1.59766e+07	1.641e+07
P0AC53	G6PD_ECOLI	zwf	Glucose-6-phosphate 1-dehydrogenase	26	26	6.35402e+07	6.00374e+07	5.88565e+07	5.85976e+07	6.29323e+07	5.95873e+07
P0AC59	GLRX2_ECOLI	grxB	Glutaredoxin-2	11	11	4.80809e+07	5.61631e+07	4.85358e+07	5.51442e+07	5.03027e+07	5.53457e+07
P0AC62	GLRX3_ECOLI	grxC	Glutaredoxin-3	5	5	1.41387e+08	1.40849e+08	1.40625e+08	1.40181e+08	1.38234e+08	1.43474e+08
P0AC69	GLRX4_ECOLI	grxD	Glutaredoxin-4	4	4	1.70561e+08	1.64555e+08	1.70968e+08	1.65223e+08	1.6379e+08	1.59988e+08
P0AC75	KDTA_ECOLI	waaA	3-deoxy-D-manno-octulosonic acid transferase	7	7	1.68524e+06	2.00092e+06	1.94228e+06	1.88497e+06	1.82556e+06	1.9049e+06
P0AC81	LGUL_ECOLI	gloA	Lactoylglutathione lyase	2	2		7.21726e+06	7.11633e+06	6.41451e+06	6.61118e+06	6.17642e+06
P0AC84	GLO2_ECOLI	gloB	Hydroxyacylglutathione hydrolase	4	4	2.62234e+06	2.61647e+06	3.06268e+06	2.64161e+06	3.02954e+06	2.55842e+06
P0AC86	PHSG_ECOLI	glgP	Glycogen phosphorylase	13	13	5.96389e+06	5.96688e+06	6.23506e+06	6.05789e+06	6.41125e+06	5.91e+06
P0AC92	GNSA_ECOLI	gnsA	Protein GnsA	4	2	6.79813e+07	6.3969e+07	6.89536e+07	5.82343e+07	6.80535e+07	5.88249e+07
P0AC98	YAAH_ECOLI	yaaH	Inner membrane protein YaaH	1	1	3.60463e+06	3.53077e+06		3.09865e+06	5.01491e+06	
P0ACA1	YIBF_ECOLI	yibF	Uncharacterized GST-like protein YibF	4	4	3.50314e+06	4.09799e+06	3.62087e+06	3.99811e+06	3.81776e+06	3.91286e+06
P0ACA3	SSPA_ECOLI	sspA	Stringent starvation protein A	11	11	1.90947e+08	1.99664e+08	1.86595e+08	1.93078e+08	1.94896e+08	1.98489e+08
P0ACA7	GSTB_ECOLI	gstB	Glutathione S-transferase GstB	8	8	1.84856e+07	2.06472e+07	1.7329e+07	1.90696e+07	1.86531e+07	1.96515e+07
P0ACB0	DNAB_ECOLI	dnaB	Replicative DNA helicase	16	16	6.90706e+06	7.54983e+06	6.80324e+06	7.49652e+06	7.45841e+06	7.58338e+06
P0ACB2	HEM2_ECOLI	hemB	Delta-aminolevulinic acid dehydratase	13	13	6.42124e+07	7.05209e+07	6.806e+07	6.82447e+07	6.93201e+07	6.98231e+07
P0ACB4	HEMG_ECOLI	hemG	Protoporphyrinogen IX dehydrogenase [menaquinone]	8	8	7.41177e+06	7.27943e+06	6.79241e+06	7.48651e+06	7.29794e+06	7.56356e+06
P0ACB7	HEMY_ECOLI	hemY	Protein HemY	10	10	2.26798e+07	2.2516e+07	2.29931e+07	2.20398e+07	2.25265e+07	2.25512e+07
P0ACC1	PRMC_ECOLI	prmC	Release factor glutamine methyltransferase	3	3	2.76938e+06	1.56498e+06	2.36575e+06	2.11749e+06	2.071e+06	1.47696e+06
P0ACC3	ERPA_ECOLI	erpA	Iron-sulfur cluster insertion protein ErpA	5	5	6.14475e+07	5.58053e+07	5.9904e+07	5.32647e+07	6.07381e+07	5.61613e+07
P0ACC7	GLMU_ECOLI	glmU	Bifunctional protein GlmU	14	14	6.92066e+07	7.28005e+07	7.37374e+07	7.29024e+07	7.09945e+07	7.30218e+07
P0ACD4	NIFU_ECOLI	nifU	NifU-like protein	5	5	8.46355e+07	8.88136e+07	1.00885e+08	8.91013e+07	9.47543e+07	9.26874e+07
P0ACD8	MBHL_ECOLI	hyaB	Hydrogenase-1 large chain	18	18	2.22031e+07	2.28359e+07	2.18609e+07	2.23375e+07	2.2184e+07	2.25198e+07
P0ACE0	MBHM_ECOLI	hybC	Hydrogenase-2 large chain	18	18	6.90613e+07	6.9069e+07	6.94992e+07	6.80844e+07	7.13909e+07	6.87463e+07
P0ACE3	HHA_ECOLI	hha	Hemolysin expression-modulating protein Hha	2	2	2.31664e+07	2.69169e+07	2.31191e+07	2.50348e+07	2.43531e+07	2.69515e+07
P0ACE7	HINT_ECOLI	hinT	HIT-like protein HinT	5	5	8.38802e+07	8.20313e+07	8.53087e+07	7.92401e+07	8.16705e+07	7.95588e+07
P0ACF0	DBHA_ECOLI	hupA	DNA-binding protein HU-alpha	7	7	3.58418e+09	3.3515e+09	3.67937e+09	3.42092e+09	3.54356e+09	3.31003e+09
P0ACF4	DBHB_ECOLI	hupB	DNA-binding protein HU-beta	6	5	2.87421e+08	2.9357e+08	2.8743e+08	3.00652e+08	2.86662e+08	2.9184e+08
P0ACF8	HNS_ECOLI	hns	DNA-binding protein H-NS	8	8	8.50177e+08	1.07613e+09	8.26896e+08	1.02338e+09	8.66962e+08	9.75246e+08
P0ACG1	STPA_ECOLI	stpA	DNA-binding protein StpA	8	8	1.60645e+08	1.72466e+08	1.60802e+08	1.68799e+08	1.6498e+08	1.72788e+08
P0ACI0	ROB_ECOLI	rob	Right origin-binding protein	7	7	1.89563e+07	1.78604e+07	1.91501e+07	1.76502e+07	1.89994e+07	1.82691e+07
P0ACI6	ASNC_ECOLI	asnC	Regulatory protein AsnC	1	1	521083	515798	451223	542100	355397	531557
P0ACJ0	LRP_ECOLI	lrp	Leucine-responsive regulatory protein	10	10	4.81172e+07	4.31777e+07	4.83492e+07	4.19967e+07	4.47954e+07	4.37407e+07
P0ACJ8	CRP_ECOLI	crp	cAMP receptor protein	8	8	1.81697e+08	1.66505e+08	1.76885e+08	1.66646e+08	1.80587e+08	1.60316e+08
P0ACK2	AGAR_ECOLI	agaR	Putative aga operon transcriptional repressor	4	4	3.73803e+06	3.60046e+06	3.46549e+06	3.55183e+06	3.52673e+06	3.56212e+06
P0ACK5	DEOR_ECOLI	deoR	Deoxyribose operon repressor	2	2	1.077e+06	1.07618e+06				1.07464e+06
P0ACL0	GLPR_ECOLI	glpR	Glycerol-3-phosphate regulon repressor	6	6	1.00762e+07	9.4264e+06	9.76774e+06	9.41893e+06	9.88133e+06	7.80373e+06
P0ACL2	EXUR_ECOLI	exuR	Exu regulon transcriptional regulator	7	7	8.42269e+06	6.86572e+06	8.44047e+06	7.91015e+06	9.19658e+06	8.12344e+06
P0ACL9	PDHR_ECOLI	pdhR	Pyruvate dehydrogenase complex repressor	5	5	4.91626e+06	6.51522e+06	4.81194e+06	6.00964e+06	5.43811e+06	5.96274e+06
P0ACM2	YDFH_ECOLI	ydfH	Uncharacterized HTH-type transcriptional regulator YdfH	4	4	5.45936e+06	6.5546e+06	4.86459e+06	6.32716e+06	5.12242e+06	6.53702e+06
P0ACM5	YEGW_ECOLI	yegW	Uncharacterized HTH-type transcriptional regulator YegW	2	2	784240	794385	646358	698253	948019	635736
P0ACN4	ALLR_ECOLI	allR	HTH-type transcriptional repressor AllR	5	5	1.31037e+07	1.35763e+07	1.30219e+07	1.2729e+07	1.29924e+07	1.32768e+07
P0ACN7	CYTR_ECOLI	cytR	HTH-type transcriptional repressor CytR	4	4	2.57134e+06	2.84557e+06	2.5335e+06	2.77214e+06	2.59364e+06	2.81069e+06
P0ACP1	CRA_ECOLI	cra	Catabolite repressor/activator	10	10	1.50235e+07	1.3814e+07	1.40723e+07	1.40491e+07	1.51775e+07	1.3751e+07
P0ACP5	GNTR_ECOLI	gntR	HTH-type transcriptional regulator GntR	6	6	5.78966e+06	5.37807e+06	4.96086e+06	5.85877e+06	5.44283e+06	5.98015e+06
P0ACP7	PURR_ECOLI	purR	HTH-type transcriptional repressor PurR	13	13	1.93524e+07	1.92569e+07	1.9713e+07	1.91894e+07	1.88132e+07	1.92738e+07
P0ACQ4	OXYR_ECOLI	oxyR	Hydrogen peroxide-inducible genes activator	9	9	1.93279e+07	2.0773e+07	1.83793e+07	1.92937e+07	2.09068e+07	1.98543e+07
P0ACR4	YEIE_ECOLI	yeiE	Uncharacterized HTH-type transcriptional regulator YeiE	8	8	7.42529e+06	8.12672e+06	7.847e+06	7.99886e+06	7.59003e+06	8.35669e+06
P0ACR9	MPRA_ECOLI	mprA	Transcriptional repressor MprA	4	4	6.44446e+07	6.02256e+07	6.60009e+07	6.13558e+07	6.39325e+07	6.12774e+07
P0ACS7	RPIR_ECOLI	rpiR	HTH-type transcriptional regulator RpiR	3	3	2.11661e+06	1.96623e+06	2.27446e+06	1.88974e+06	2.38669e+06	2.10062e+06
P0ACT6	UIDR_ECOLI	uidR	HTH-type transcriptional regulator UidR	2	2	974245		692439	858738	681154	598189
P0ACU0	YBIH_ECOLI	ybiH	Uncharacterized HTH-type transcriptional regulator YbiH	1	1	1.3094e+06	1.73649e+06	1.45299e+06	1.75505e+06	1.77153e+06	1.55005e+06
P0ACU5	FABR_ECOLI	fabR	HTH-type transcriptional repressor FabR	5	5	1.12935e+07	1.11295e+07	1.19365e+07	1.04313e+07	1.18916e+07	1.13786e+07
P0ACU7	YJDC_ECOLI	yjdC	HTH-type transcriptional regulator YjdC	4	4	1.14433e+07	1.00679e+07	1.11358e+07	9.83905e+06	1.14319e+07	1.14848e+07
P0ACV8	YMJA_ECOLI	ymjA	Uncharacterized protein YmjA	1	1	2.3796e+06	2.24899e+06	2.79411e+06	1.92491e+06	2.67554e+06	2.38121e+06
P0ACX5	YDHZ_ECOLI	ydhZ	Uncharacterized protein YdhZ	1	1	9.41336e+06	1.02412e+07	8.78762e+06	1.02593e+07	9.96528e+06	9.47496e+06
P0ACY1	YDJA_ECOLI	ydjA	Putative NAD(P)H nitroreductase YdjA	10	10	4.31543e+07	4.29208e+07	4.25104e+07	4.33522e+07	4.28097e+07	4.45721e+07
P0ACY3	YEAG_ECOLI	yeaG	Uncharacterized protein YeaG	9	9	2.783e+06	3.26143e+06	3.22982e+06	3.20122e+06	3.21684e+06	3.44718e+06
P0ACY9	YEBG_ECOLI	yebG	Uncharacterized protein YebG	1	1	9.09385e+06	1.49703e+07	1.47361e+07	1.50627e+07	1.24138e+07	1.49564e+07
P0ACZ2	ETP_ECOLI	etp	Low molecular weight protein-tyrosine-phosphatase etp	5	5	6.91888e+06	6.81825e+06	6.72003e+06	6.48918e+06	6.46685e+06	6.3891e+06
P0ACZ4	EVGA_ECOLI	evgA	Positive transcription regulator EvgA	9	9	2.88284e+07	3.21152e+07	2.88932e+07	3.07901e+07	2.89336e+07	3.05512e+07
P0AD01	DCUR_ECOLI	dcuR	Transcriptional regulatory protein DcuR	2	2	1.76847e+06	1.61507e+06	1.21327e+06	1.69101e+06	1.48356e+06	1.84841e+06
P0AD05	YECA_ECOLI	yecA	Uncharacterized protein YecA	4	4	2.80087e+07	3.34702e+07	3.16967e+07	3.27625e+07	3.04962e+07	3.42683e+07
P0AD07	YECF_ECOLI	yecF	Uncharacterized protein YecF	2	2	3.48753e+07	3.84373e+07	3.87799e+07	3.76074e+07	3.61659e+07	3.61161e+07
P0AD10	YECJ_ECOLI	yecJ	Uncharacterized protein YecJ	3	3	3.09041e+07	2.85104e+07	2.89733e+07	2.86994e+07	3.18532e+07	2.92672e+07
P0AD12	YEEZ_ECOLI	yeeZ	Protein YeeZ	11	11	3.37791e+07	3.44853e+07	3.64964e+07	3.26997e+07	3.46197e+07	3.36017e+07
P0AD24	YEJL_ECOLI	yejL	UPF0352 protein YejL	2	2	1.0638e+07	1.75864e+07	1.62345e+07	1.64282e+07	1.69409e+07	1.62145e+07
P0AD33	YFCZ_ECOLI	yfcZ	UPF0381 protein YfcZ	3	3	5.25647e+08	4.85164e+08	5.50265e+08	4.9443e+08	5.36455e+08	5.04388e+08
P0AD37	YFEC_ECOLI	yfeC	Uncharacterized protein YfeC	3	3	8.27641e+06	7.46846e+06	8.90551e+06	6.6697e+06	9.45292e+06	7.02734e+06
P0AD44	YFHG_ECOLI	yfhG	Uncharacterized protein YfhG	5	5	2.39223e+06	2.41251e+06	2.62551e+06	2.37834e+06	2.47454e+06	2.25101e+06
P0AD49	RAIA_ECOLI	raiA	Ribosome-associated inhibitor A	7	7	4.65639e+07	4.93815e+07	4.52772e+07	4.82026e+07	4.95239e+07	4.81447e+07
P0AD53	YGAC_ECOLI	ygaC	Uncharacterized protein YgaC	1	1		2.46762e+06				
P0AD57	ISPB_ECOLI	ispB	Octaprenyl-diphosphate synthase	5	5	2.49664e+06	2.79111e+06	2.31277e+06	3.03158e+06	2.46256e+06	2.57224e+06
P0AD59	IVY_ECOLI	ivy	Inhibitor of vertebrate lysozyme	5	5	2.54326e+07	2.53462e+07	2.65442e+07	2.45692e+07	2.80992e+07	2.44931e+07
P0AD61	KPYK1_ECOLI	pykF	Pyruvate kinase I	31	31	3.78302e+08	3.91393e+08	3.80911e+08	3.95531e+08	3.82336e+08	3.91298e+08
P0AD68	FTSI_ECOLI	ftsI	Peptidoglycan synthase FtsI	7	7	2.88603e+06	2.66727e+06	3.20595e+06	3.00341e+06	3.07334e+06	2.90717e+06
P0AD70	AMPH_ECOLI	ampH	D-alanyl-D-alanine-carboxypeptidase/endopeptidase AmpH	4	4	2.70337e+06	2.62448e+06	2.71904e+06	2.59725e+06	2.82094e+06	2.6288e+06
P0ADA1	TESA_ECOLI	tesA	Acyl-CoA thioesterase I	5	5	4.38089e+06	5.13468e+06	3.6365e+06	4.94638e+06	3.97179e+06	4.69597e+06
P0ADA3	NLPD_ECOLI	nlpD	Murein hydrolase activator NlpD	8	8	2.14279e+07	2.14241e+07	2.32502e+07	2.10097e+07	2.18712e+07	2.04389e+07
P0ADA5	YAJG_ECOLI	yajG	Uncharacterized lipoprotein YajG	7	7	1.08254e+08	9.86958e+07	1.10552e+08	9.88496e+07	1.08405e+08	1.0315e+08
P0ADB1	OSME_ECOLI	osmE	Osmotically-inducible lipoprotein E	3	3	6.13447e+07	6.81288e+07	5.90236e+07	6.59905e+07	6.35516e+07	6.56611e+07
P0ADB7	ECNB_ECOLI	ecnB	Entericidin B	1	1	1.38038e+08	1.37475e+08	1.31469e+08	1.31589e+08	1.4785e+08	1.23915e+08
P0ADC1	LPTE_ECOLI	lptE	LPS-assembly lipoprotein LptE	3	3	2.41915e+06	2.23107e+06	2.57547e+06	1.96768e+06	2.33055e+06	2.18654e+06
P0ADC3	LOLC_ECOLI	lolC	Lipoprotein-releasing system transmembrane protein LolC	4	4	3.72677e+06	3.05125e+06	4.26183e+06	3.33528e+06	4.0851e+06	3.77693e+06
P0ADC6	LPTG_ECOLI	lptG	Lipopolysaccharide export system permease protein LptG	3	3	2.27329e+06	2.33653e+06	2.35431e+06	2.61044e+06	2.76651e+06	2.63071e+06
P0ADE4	TAMA_ECOLI	tamA	Translocation and assembly module TamA	12	12	9.43895e+06	9.657e+06	9.61757e+06	9.58622e+06	9.70414e+06	9.22859e+06
P0ADE6	YGAU_ECOLI	ygaU	Uncharacterized protein YgaU	6	6	3.48658e+06	3.44292e+06	3.56454e+06	3.51981e+06	3.38389e+06	4.06905e+06
P0ADE8	YGFZ_ECOLI	ygfZ	tRNA-modifying protein YgfZ	15	15	4.80136e+07	4.58316e+07	4.78595e+07	4.44263e+07	4.99551e+07	4.72852e+07
P0ADF6	EDD_ECOLI	edd	Phosphogluconate dehydratase	7	7	4.35123e+06	4.47449e+06	4.84357e+06	5.36085e+06	4.07935e+06	5.19695e+06
P0ADG4	SUHB_ECOLI	suhB	Inositol-1-monophosphatase	16	16	8.41597e+07	8.28366e+07	8.33757e+07	8.02413e+07	8.30933e+07	8.10729e+07
P0ADG7	IMDH_ECOLI	guaB	Inosine-5'-monophosphate dehydrogenase	20	20	2.14721e+08	2.29126e+08	2.1512e+08	2.35154e+08	2.12806e+08	2.29629e+08
P0ADH5	FIMB_ECOLI	fimB	Type 1 fimbriae regulatory protein FimB	4	4	5.3746e+06	5.78574e+06	5.67929e+06	5.72683e+06	5.67146e+06	6.56519e+06
P0ADI4	ENTB_ECOLI	entB	Isochorismatase	3	3	2.3402e+06	2.56287e+06	2.50272e+06	2.21498e+06	2.69268e+06	2.23995e+06
P0ADI7	YECD_ECOLI	yecD	Isochorismatase family protein YecD	5	5	2.65723e+07	3.18733e+07	2.60726e+07	3.06104e+07	2.92554e+07	3.15688e+07
P0ADK0	YIAF_ECOLI	yiaF	Uncharacterized protein YiaF	10	10	9.44766e+07	9.4409e+07	9.48359e+07	9.28191e+07	1.00711e+08	9.38808e+07
P0ADK8	YIBL_ECOLI	yibL	Uncharacterized protein YibL	5	5	4.94944e+07	4.78768e+07	4.24141e+07	4.72075e+07	5.1082e+07	4.80049e+07
P0ADL3	YICN_ECOLI	yicN	Uncharacterized protein YicN	1	1	213689	201949		258557	310529	265294
P0ADN2	YIFE_ECOLI	yifE	UPF0438 protein YifE	6	6	3.8348e+07	3.88569e+07	3.75167e+07	3.78618e+07	3.67162e+07	3.84296e+07
P0ADP0	YIGB_ECOLI	yigB	Flavin mononucleotide phosphatase YigB	7	7	1.32113e+07	1.238e+07	1.29488e+07	1.43073e+07	1.29771e+07	1.2663e+07
P0ADP7	YIGP_ECOLI	yigP	Uncharacterized protein YigP	4	4	5.77736e+06	5.28825e+06	5.79018e+06	4.89402e+06	5.50379e+06	4.79271e+06
P0ADP9	YIHD_ECOLI	yihD	Protein YihD	8	8	3.24555e+07	3.28921e+07	3.6291e+07	3.35383e+07	3.1965e+07	3.2167e+07
P0ADQ2	YIID_ECOLI	yiiD	Uncharacterized protein YiiD	6	6	2.92632e+06	3.3031e+06	3.11896e+06	3.00486e+06	2.91832e+06	3.17238e+06
P0ADQ7	YGAM_ECOLI	ygaM	Uncharacterized protein YgaM	2	2	2.54499e+07	2.43464e+07	2.38818e+07	2.50109e+07	2.79154e+07	2.53405e+07
P0ADR6	RLMM_ECOLI	rlmM	Ribosomal RNA large subunit methyltransferase M	7	7	1.16612e+07	1.07904e+07	1.15451e+07	9.86532e+06	1.16063e+07	1.0092e+07
P0ADR8	YGDH_ECOLI	ygdH	LOG family protein YgdH	18	18	3.79375e+07	3.84059e+07	4.03609e+07	3.74371e+07	3.84993e+07	3.82384e+07
P0ADS2	ZAPA_ECOLI	zapA	Cell division protein ZapA	4	4	3.77317e+07	4.16348e+07	4.20752e+07	4.05007e+07	4.07447e+07	4.04678e+07
P0ADS6	YGGE_ECOLI	yggE	Uncharacterized protein YggE	10	10	2.22008e+07	2.42896e+07	2.38135e+07	2.34384e+07	2.37875e+07	2.35685e+07
P0ADS9	YGGN_ECOLI	yggN	Uncharacterized protein YggN	8	8	1.13633e+07	1.16711e+07	1.04897e+07	1.15321e+07	1.2307e+07	1.20832e+07
P0ADT2	YGIB_ECOLI	ygiB	UPF0441 protein YgiB	2	2	1.22765e+06	1.72986e+06	1.25624e+06	1.74602e+06	1.41839e+06	1.80234e+06
P0ADT5	YGIC_ECOLI	ygiC	Uncharacterized protein YgiC	12	12	1.59359e+07	1.70149e+07	1.66736e+07	1.6773e+07	1.69883e+07	1.6689e+07
P0ADT8	YGIM_ECOLI	ygiM	Uncharacterized protein YgiM	10	10	1.66424e+07	1.72023e+07	1.73665e+07	1.695e+07	1.72723e+07	1.75925e+07
P0ADU2	YGIN_ECOLI	ygiN	Probable quinol monooxygenase YgiN	5	5	6.67686e+07	7.29612e+07	6.71501e+07	6.87673e+07	6.68495e+07	7.17717e+07
P0ADU5	YGIW_ECOLI	ygiW	Protein YgiW	5	5	4.49105e+07	4.43568e+07	4.21092e+07	4.44728e+07	4.31344e+07	4.56506e+07
P0ADU7	YQIB_ECOLI	yqiB	Uncharacterized protein YqiB	2	2	439045	478476	554305	457344	554774	464118
P0ADV1	LPTA_ECOLI	lptA	Lipopolysaccharide export system protein LptA	3	3	9.73039e+06	1.24952e+07	1.0565e+07	1.27057e+07	1.05518e+07	1.20164e+07
P0ADV5	YHBW_ECOLI	yhbW	Uncharacterized protein YhbW	5	5	2.71298e+06	3.32068e+06	3.01092e+06	3.43749e+06	3.59167e+06	3.71796e+06
P0ADV7	MLAC_ECOLI	mlaC	Probable phospholipid-binding protein MlaC	8	8	7.48425e+07	7.19291e+07	7.42751e+07	7.22172e+07	7.14606e+07	7.28198e+07
P0ADW3	YHCB_ECOLI	yhcB	Putative cytochrome d ubiquinol oxidase subunit 3	7	7	1.25454e+08	1.21983e+08	1.26301e+08	1.16798e+08	1.24482e+08	1.19442e+08
P0ADX1	YHFA_ECOLI	yhfA	Protein YhfA	2	2	5.67575e+07	6.06392e+07	5.83859e+07	5.846e+07	5.73076e+07	5.85688e+07
P0ADX9	RSMD_ECOLI	rsmD	Ribosomal RNA small subunit methyltransferase D	6	6	2.76178e+06	2.90358e+06	2.87336e+06	2.67951e+06	2.55541e+06	3.15899e+06
P0ADY1	PPID_ECOLI	ppiD	Peptidyl-prolyl cis-trans isomerase D	28	28	9.21656e+07	9.08865e+07	9.06665e+07	8.96966e+07	9.26429e+07	8.95563e+07
P0ADY3	RL14_ECOLI	rplN	50S ribosomal protein L14	9	9	3.83973e+08	4.07884e+08	3.86661e+08	4.05718e+08	4.03639e+08	4.10605e+08
