Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj3.mzML
P0AGB0	P0AGB0		serB		4.1923e+06	4.39156e+06	3.85732e+06	4.14673e+06	4.33997e+06	4.24839e+06
P0AGB6	P0AGB6		rpoE		3.39776e+06	3.68152e+06	3.44937e+06	3.54407e+06	3.57575e+06	3.59576e+06
P0AGC3	P0AGC3		slt		3.92116e+06	3.68207e+06	3.9824e+06	4.05786e+06	3.58627e+06	3.5892e+06
P0AGD1	P0AGD1		sodC		838523	564895	802614	852673	587541	528382
P0AGD3	P0AGD3		sodB		7.57311e+07	7.65036e+07	7.29624e+07	7.47067e+07	7.90185e+07	7.81442e+07
P0AGD7	P0AGD7		ffh		4.50305e+06	4.44232e+06	4.60051e+06	4.56711e+06	4.41736e+06	4.54382e+06
P0AGE0	P0AGE0		ssb		2.30791e+07	2.41493e+07	2.33858e+07	2.34469e+07	2.4201e+07	2.34529e+07
P0AGE6	P0AGE6		yieF		8.67684e+06	8.7703e+06	8.25009e+06	8.39162e+06	8.58103e+06	8.6553e+06
P0AGE9	P0AGE9		sucD		7.30871e+06	7.0355e+06	7.18064e+06	7.2528e+06	6.9445e+06	7.08536e+06
P0AGF2	P0AGF2		ygdK		1.65576e+06	1.90889e+06	1.65023e+06	1.68548e+06	1.88225e+06	1.95352e+06
P0AGG0	P0AGG0		thiL		3.70985e+06	3.42726e+06	3.31465e+06	3.61359e+06	3.22728e+06	3.29267e+06
P0AGG2	P0AGG2		tesB		744867	882876	751974	857913	815406	837948
P0AGG4	P0AGG4		trxC		3.63354e+06	3.50914e+06	3.76294e+06	3.59413e+06	3.59903e+06	3.33009e+06
P0AGG8	P0AGG8		tldD		3.03461e+06	2.79866e+06	2.82304e+06	2.91774e+06	2.82201e+06	2.89e+06
P0AGI8	P0AGI8		trkA		443363	393834	371568	477352	390361	319865
P0AGJ2	P0AGJ2		trmH		1.50414e+06	1.46556e+06	1.42613e+06	1.41096e+06	1.60892e+06	1.61878e+06
P0AGJ5	P0AGJ5		yfiF		1.24556e+07	1.24916e+07	1.22916e+07	1.24853e+07	1.21006e+07	1.21405e+07
P0AGJ7	P0AGJ7		trmL		2.52295e+06	2.29938e+06	2.57018e+06	2.49532e+06	2.54372e+06	2.67875e+06
P0AGJ9	P0AGJ9		tyrS		1.02206e+07	9.7492e+06	9.81967e+06	1.00363e+07	9.73164e+06	9.76288e+06
P0AGK4	P0AGK4		yhbY		1.26701e+07	1.2605e+07	1.2607e+07	1.26467e+07	1.34728e+07	1.29303e+07
P0AGK8	P0AGK8		iscR		2.25387e+06	2.03249e+06	2.17632e+06	2.09483e+06	1.88345e+06	1.77833e+06
P0AGL2	P0AGL2		tdcF		986866	997677	970024	1.0365e+06	1.02213e+06	1.15371e+06
P0AGL7	P0AGL7		rsmE		4.11655e+06	4.26278e+06	4.07377e+06	4.20985e+06	4.38488e+06	4.47305e+06
P0AGM5	P0AGM5		sirB1		435847	270768	396276	350713	342681	368404
P0C018	P0C018		rplR		3.52967e+07	3.479e+07	3.46596e+07	3.51791e+07	3.50685e+07	3.69899e+07
P0C037	P0C037		yaiE		1.07016e+07	1.14959e+07	1.11112e+07	1.06129e+07	8.83418e+06	1.08094e+07
P0C054	P0C054		ibpA		4.55366e+06	4.04598e+06	4.39901e+06	4.44946e+06	4.41407e+06	4.01734e+06
P0C093	P0C093		slmA		3.03219e+06	3.26986e+06	3.02318e+06	3.09574e+06	3.21498e+06	3.20609e+06
P0C0K3	P0C0K3		rdoA		1.09276e+06	1.11229e+06	1.08658e+06	1.10963e+06	1.03882e+06	1.11695e+06
P0C0L2	P0C0L2		osmC		5.66261e+06	5.44663e+06	5.65323e+06	5.92558e+06	5.6709e+06	5.77601e+06
P0C0L7	P0C0L7		proP		2.36465e+06	2.39744e+06	2.3177e+06	2.33878e+06	2.15909e+06	2.51263e+06
P0C0L9	P0C0L9		iscX		1.5866e+06	1.66413e+06	1.55628e+06	1.61872e+06	1.64279e+06	1.58853e+06
P0C0R7	P0C0R7		rlmE		2.82127e+06	2.97175e+06	2.52251e+06	2.70214e+06	2.96872e+06	3.07392e+06
P0C0S1	P0C0S1		mscS		7.76151e+06	8.46831e+06	7.86212e+06	8.1229e+06	8.30316e+06	8.47718e+06
P0C0T5	P0C0T5		mepA		3.68763e+06	5.30666e+06		3.42235e+06	4.37472e+06	4.99399e+06
P0C0V0	P0C0V0		degP		1.34007e+07	1.3356e+07	1.31358e+07	1.35514e+07	1.29808e+07	1.29764e+07
P0C960	P0C960		emtA			56058.5			46548.8	62818.4
P0CB39	P0CB39		eptC		2.00659e+06	1.51238e+06	1.90668e+06	1.95156e+06	1.54327e+06	1.70867e+06
P0CE47	P0CE47		tufA		1.45562e+09	1.38915e+09	1.4405e+09	1.44116e+09	1.3799e+09	1.3952e+09
P0CG19	P0CG19		rph		6.90824e+06	6.45609e+06	6.9946e+06	6.873e+06	5.98617e+06	6.08126e+06
P0CK95	P0CK95		yghJ		4.74982e+06	4.67032e+06	4.74809e+06	4.6399e+06	4.7766e+06	4.58541e+06
P10100	P10100		rlpA		3.29748e+06	3.33346e+06	3.20014e+06	3.51146e+06	3.2414e+06	3.29077e+06
P10121	P10121		ftsY		7.14962e+06	6.83499e+06	7.09573e+06	7.14533e+06	6.96532e+06	6.64293e+06
P10145ups|IL8_HUMAN_UPS Interleukin-8, IL-8 (Chain 28-99) - Homo sapiens (Human)	P10145ups|IL8_HUMAN_UPS Interleukin-8, IL-8 (Chain 28-99) - Homo sapiens (Human)				422914	8.51073e+06	548148	824604	7.9225e+06	8.12534e+06
P10346	P10346		glnQ		2.87263e+06	3.01971e+06	2.91323e+06	2.8247e+06	2.74206e+06	2.8563e+06
P10371	P10371		hisA		2.78969e+06	2.66325e+06	2.97543e+06	2.83045e+06	2.59399e+06	2.67514e+06
P10384	P10384		fadL		1.37042e+07	1.33007e+07	1.42551e+07	1.45482e+07	1.32972e+07	1.3771e+07
P10408	P10408		secA		5.19078e+06	4.94372e+06	5.22557e+06	5.24417e+06	4.8849e+06	5.01464e+06
P10441	P10441		lpxB		943739	1.0506e+06	954774	1.04743e+06	1.01226e+06	1.01307e+06
P10599ups|THIO_HUMAN_UPS Thioredoxin (Chain 2-105, N-terminal His tag)- Homo sapiens (Human)	P10599ups|THIO_HUMAN_UPS Thioredoxin (Chain 2-105, N-terminal His tag)- Homo sapiens (Human)				1.30695e+06	1.90735e+06	1.12987e+06	1.38638e+06	2.18576e+06	1.86058e+06
P10636-8ups|TAU_HUMAN_UPS Microtubule-associated protein tau {Isoform Tau-F (Tau-4)} (Chain 2-441) - Homo sapiens (Human)	P10636-8ups|TAU_HUMAN_UPS Microtubule-associated protein tau {Isoform Tau-F (Tau-4)} (Chain 2-441) - Homo sapiens (Human)				796394	1.24303e+07	878775	745203	1.25719e+07	1.20401e+07
P10903	P10903		narK		2.61002e+06	2.27364e+06	2.54327e+06	2.62895e+06	2.51741e+06	2.1936e+06
P10908	P10908		ugpQ		420401	426580	446108	419744	460064	382774
P11289	P11289		yfiL		370004	433511	345362	403431	442156	437088
P11349	P11349		narH		1.60234e+06	1.48808e+06	1.4872e+06	1.52581e+06	1.56029e+06	1.60066e+06
P11447	P11447		argH		2.00212e+06	1.71988e+06	1.9447e+06	2.00486e+06	1.73817e+06	1.65719e+06
P11557	P11557		damX		8.58668e+06	7.23504e+06	8.21865e+06	8.69404e+06	7.31458e+06	7.01045e+06
P11875	P11875		argS		1.14858e+07	1.14516e+07	1.16162e+07	1.12702e+07	1.14901e+07	1.10668e+07
P11880	P11880		murF		4.87344e+06	4.71389e+06	5.00973e+06	4.9835e+06	4.44474e+06	4.55344e+06
P11988	P11988		bglB		863322	766350	789374	764041	673158	630808
P12008	P12008		aroC		3.65209e+06	3.56712e+06	3.58058e+06	3.63104e+06	3.74016e+06	3.87487e+06
P12081ups|SYHC_HUMAN_UPS Histidyl-tRNA synthetase, cytoplasmic (Chain 1-509, C terminal His tag) - Homo sapiens (Human)	P12081ups|SYHC_HUMAN_UPS Histidyl-tRNA synthetase, cytoplasmic (Chain 1-509, C terminal His tag) - Homo sapiens (Human)				1.58725e+06	2.93028e+07	1.62e+06	1.66153e+06	2.98116e+07	2.99749e+07
P12281	P12281		moeA		6.28986e+06	6.17892e+06	6.20842e+06	6.17937e+06	6.00985e+06	5.81594e+06
P12295	P12295		ung		1.79463e+06	1.90485e+06	1.79177e+06	1.78076e+06	1.8656e+06	1.82524e+06
P12758	P12758		udp		2.649e+07	2.75406e+07	2.65121e+07	2.70203e+07	2.64634e+07	2.65829e+07
P12994	P12994		ybhB		572789	579149	652365	524249	445363	587587
P13001	P13001		bioH		324958	138962	453819	411403	296250	
P13009	P13009		metH		2.00747e+06	2.08478e+06	2.02356e+06	2.03192e+06	2.0093e+06	1.89206e+06
P13016	P13016		ampD		1.99592e+06	1.7867e+06	1.9172e+06	1.86896e+06	1.74772e+06	1.72469e+06
P13024	P13024		fdhE		4.60585e+06	4.48616e+06	4.64131e+06	4.43615e+06	4.39361e+06	4.23637e+06
P13029	P13029		katG		3.95171e+07	3.98699e+07	3.9655e+07	3.9818e+07	3.94238e+07	3.89457e+07
P13033	P13033		glpB		1.21967e+06	1.13124e+06	1.17797e+06	1.3042e+06	1.34716e+06	1.43747e+06
P13035	P13035		glpD		3.57002e+06	3.42926e+06	3.5449e+06	3.55354e+06	3.39088e+06	3.26623e+06
P13445	P13445		rpoS		4.87021e+06	4.88496e+06	4.88978e+06	4.89677e+06	4.893e+06	4.95068e+06
P13857	P13857		rimL		729914	621049	759498	778890	668803	797975
P13979	P13979		traT		3.18245e+06	3.2531e+06	3.22291e+06	3.1962e+06	3.28271e+06	3.37243e+06
P14081	P14081		selB		5.35416e+06	5.37726e+06	5.03054e+06	5.23496e+06	5.04965e+06	4.84678e+06
P14175	P14175		proV		1.02275e+06	1.00093e+06	1.01144e+06	1.17185e+06	981266	1.10381e+06
P14407	P14407		fumB		2.34021e+07	2.29587e+07	2.33577e+07	2.33454e+07	2.33171e+07	2.33132e+07
P14900	P14900		murD		2.72225e+06	2.7384e+06	2.59248e+06	2.65568e+06	2.61194e+06	2.60109e+06
P15005	P15005		mcrB		681811	659484	631039	725239	606413	596480
P15034	P15034		pepP		3.7523e+06	3.4003e+06	3.39673e+06	3.73215e+06	3.26739e+06	3.40154e+06
P15042	P15042		ligA		7.43536e+06	7.38094e+06	7.31261e+06	7.2353e+06	7.28454e+06	7.5735e+06
P15067	P15067		glgX		1.74795e+06	1.88875e+06	1.90616e+06	1.62603e+06	1.96685e+06	1.87831e+06
P15070	P15070		fliN		4.26763e+06	4.00761e+06	4.47112e+06	3.92523e+06	4.71344e+06	4.34483e+06
P15254	P15254		purL		2.93768e+06	3.02096e+06	2.88611e+06	2.96006e+06	3.06039e+06	3.01347e+06
P15288	P15288		pepD		1.65156e+07	1.57137e+07	1.6495e+07	1.61142e+07	1.60385e+07	1.59224e+07
P15559ups|NQO1_HUMAN_UPS NAD(P)H dehydrogenase [quinone] 1 (Chain 2-274) - Homo sapiens (Human)	P15559ups|NQO1_HUMAN_UPS NAD(P)H dehydrogenase [quinone] 1 (Chain 2-274) - Homo sapiens (Human)				1.12773e+06	1.31874e+07	824019	1.0016e+06	1.34176e+07	1.31809e+07
P15639	P15639		purH		4.27691e+06	4.45959e+06	4.46654e+06	4.32294e+06	4.5637e+06	4.31216e+06
P15640	P15640		purD		2.6907e+06	2.49333e+06	2.63797e+06	2.64043e+06	2.52361e+06	2.67346e+06
P15770	P15770		aroE		3.4482e+06	3.12664e+06	3.38114e+06	3.3928e+06	3.07024e+06	3.16697e+06
P15977	P15977		malQ		2.88622e+06	2.95779e+06	2.81799e+06	2.93222e+06	2.94896e+06	2.83495e+06
P16083ups|NQO2_HUMAN_UPS Ribosyldihydronicotinamide dehydrogenase [quinone] (Chain 2-231) - Homo sapiens (Human)	P16083ups|NQO2_HUMAN_UPS Ribosyldihydronicotinamide dehydrogenase [quinone] (Chain 2-231) - Homo sapiens (Human)				989558	1.70701e+07	970272	1.06577e+06	1.68568e+07	1.70791e+07
P16095	P16095		sdaA		1.61283e+06	2.06785e+06	1.82606e+06	1.6585e+06	1.80692e+06	1.93088e+06
P16384	P16384		miaA		2.14848e+06	2.12202e+06	2.27975e+06	1.92453e+06	2.13634e+06	2.17673e+06
P16431	P16431		hycE		3.2326e+06	3.03733e+06	3.03074e+06	3.16387e+06	3.05489e+06	3.01689e+06
P16433	P16433		hycG		1.05171e+06	791078	963496	1.04142e+06	897542	876034
P16456	P16456		selD		6.32666e+06	6.27714e+06	6.54904e+06	6.47423e+06	6.40863e+06	6.44219e+06
P16528	P16528		iclR		1.85738e+06	1.68297e+06	1.87787e+06	1.74943e+06	1.77108e+06	1.73449e+06
P16659	P16659		proS		1.02228e+07	1.06357e+07	1.03889e+07	1.03318e+07	1.0684e+07	1.04764e+07
P16676	P16676		cysA		319879	311013	357012	353398	358340	310698
P16700	P16700		cysP		6.6632e+06	6.441e+06	6.61605e+06	6.593e+06	6.55665e+06	6.49293e+06
P16703	P16703		cysM		2.73608e+06	2.74988e+06	2.76372e+06	2.79281e+06	2.76427e+06	2.91835e+06
P16926	P16926		mreC		1.17631e+06	1.14433e+06	1.20145e+06	1.23445e+06	1.16563e+06	1.09244e+06
P17109	P17109		menD		1.3617e+06	1.35838e+06	1.41346e+06	1.42766e+06	1.40238e+06	1.35515e+06
P17115	P17115		gutQ		2.07382e+06	2.01365e+06	2.03484e+06	2.03177e+06	2.04855e+06	2.04027e+06
P17117	P17117		nfsA		4.36766e+06	4.13836e+06	4.48229e+06	4.45363e+06	4.29324e+06	4.223e+06
P17169	P17169		glmS		4.18593e+07	4.24065e+07	4.16291e+07	4.19084e+07	4.21511e+07	4.22651e+07
P17315	P17315		cirA		2.3326e+06	2.13289e+06	2.55651e+06	2.34055e+06	2.22051e+06	2.00781e+06
P17443	P17443		murG		3.03877e+06	3.11694e+06	2.89808e+06	3.06918e+06	2.91451e+06	2.99438e+06
P17445	P17445		betB		706944	765774	716278	684684	605000	795176
P17846	P17846		cysI		5.65203e+06	5.4767e+06	5.66877e+06	5.81932e+06	5.4257e+06	5.3714e+06
P17854	P17854		cysH		7.0089e+06	6.42303e+06	7.17624e+06	6.64997e+06	6.54425e+06	6.43299e+06
P17952	P17952		murC		2.75052e+06	2.79439e+06	2.71894e+06	2.8006e+06	2.82936e+06	2.85967e+06
P17993	P17993		ubiG		3.18461e+06	3.01157e+06	3.14732e+06	3.27218e+06	3.05811e+06	3.00377e+06
P18133	P18133		pncB		1.57526e+06	1.53403e+06	1.47594e+06	1.52869e+06	1.52629e+06	1.51846e+06
P18196	P18196		minC		2.37511e+06	2.40103e+06	2.42339e+06	2.39434e+06	2.58496e+06	2.6394e+06
P18355	P18355				2.67208e+06	1.52628e+06	2.63586e+06	2.6694e+06	1.65185e+06	1.71323e+06
P18390	P18390		yjjA		1.51728e+06	1.27124e+06	1.53666e+06	1.50861e+06	1.41878e+06	1.41989e+06
P18775	P18775		dmsA		2.86297e+06	2.7785e+06	2.85469e+06	2.92993e+06	2.89649e+06	2.72347e+06
P18776	P18776		dmsB		2.21833e+06	2.04543e+06	2.14126e+06	2.15774e+06	2.07647e+06	2.24717e+06
P18843	P18843		nadE		1.79308e+07	1.70643e+07	1.79413e+07	1.84652e+07	1.69829e+07	1.68279e+07
P19926	P19926		agp		2.84206e+06	2.71562e+06	2.78879e+06	2.83905e+06	2.83438e+06	2.7771e+06
P19934	P19934		tolA		1.77238e+06	1.48031e+06	1.61491e+06	1.65133e+06	1.63348e+06	1.54472e+06
P20083	P20083		parE		1.81708e+06	1.64e+06	1.74734e+06	1.78189e+06	1.69358e+06	1.82578e+06
P20966	P20966		fruA		1.10482e+07	1.04714e+07	1.08814e+07	1.09644e+07	1.02532e+07	1.04061e+07
P21156	P21156		cysD		2.47607e+06	2.51218e+06	2.37018e+06	2.4587e+06	2.50918e+06	2.43558e+06
P21165	P21165		pepQ		1.28093e+07	1.19932e+07	1.27639e+07	1.26976e+07	1.2203e+07	1.20622e+07
P21170	P21170		speA		6.97503e+06	6.86255e+06	6.67524e+06	6.9317e+06	6.844e+06	7.03588e+06
P21179	P21179		katE		622548	583182	670642	628294	628936	568746
P21338	P21338		rna		2.12496e+06	1.84417e+06	1.96979e+06	2.16607e+06	1.76138e+06	1.95081e+06
P21367	P21367		ycaC		1.44212e+06	1.40866e+06	1.3701e+06	1.44326e+06	1.47871e+06	1.48347e+06
P21369	P21369		pncA		1.90037e+06	2.06065e+06	1.92891e+06	1.79444e+06	2.06759e+06	2.13498e+06
P21420	P21420		nmpC		2.95289e+07	2.74454e+07	2.88905e+07	3.01319e+07	2.87264e+07	2.73891e+07
P21499	P21499		rnr		4.21267e+06	4.09995e+06	4.10026e+06	4.13757e+06	4.133e+06	4.19535e+06
P21507	P21507		srmB		6.3701e+06	6.31592e+06	6.06303e+06	6.15427e+06	6.14006e+06	6.16737e+06
P21513	P21513		rne		9.23829e+06	8.94894e+06	9.10996e+06	9.22986e+06	8.89653e+06	8.8264e+06
P21599	P21599		pykA		2.61495e+07	2.59355e+07	2.68004e+07	2.68969e+07	2.61917e+07	2.61196e+07
P21645	P21645		lpxD		4.99337e+06	6.22274e+06	5.24415e+06	6.30492e+06	5.20823e+06	4.94299e+06
P21829	P21829		ybhA		2.25163e+06	2.108e+06	2.15334e+06	2.14991e+06	2.20202e+06	2.18928e+06
P21888	P21888		cysS		1.15593e+07	1.15312e+07	1.15383e+07	1.14708e+07	1.13571e+07	1.16608e+07
P21889	P21889		aspS		1.00882e+07	9.899e+06	1.00499e+07	9.96769e+06	9.70648e+06	9.73363e+06
P21893	P21893		recJ		1.22692e+06	1.13607e+06	1.22457e+06	1.17986e+06	1.06132e+06	1.05375e+06
P22106	P22106		asnB		2.1493e+06	1.9335e+06	2.14107e+06	2.05457e+06	2.0004e+06	1.61559e+06
P22186	P22186		mraZ		2.11827e+06	2.24224e+06	2.39823e+06	2.25244e+06	2.24879e+06	2.25364e+06
P22188	P22188		murE		7.26634e+06	7.09761e+06	7.36663e+06	7.19095e+06	6.92514e+06	7.18746e+06
P22255	P22255		cysQ		7.22392e+06	6.92197e+06	7.33133e+06	7.03905e+06	6.81782e+06	6.88734e+06
P22256	P22256		gabT		1.1574e+06	1.36378e+06	1.03657e+06	1.0903e+06	1.30392e+06	1.27276e+06
P22259	P22259		pckA		7.78596e+06	7.61727e+06	7.91154e+06	7.85281e+06	7.66013e+06	7.56492e+06
P22333	P22333		add		1.16858e+07	1.22028e+07	1.19097e+07	1.20476e+07	1.22481e+07	1.19994e+07
P22523	P22523		mukB		4.04399e+06	4.00302e+06	3.91346e+06	4.07487e+06	4.04505e+06	4.02167e+06
P22524	P22524		mukE		5.41322e+06	5.72521e+06	5.51878e+06	5.34088e+06	6.03868e+06	5.91571e+06
P22525	P22525		ycbB		1.93808e+06	1.57059e+06	1.8215e+06	1.83456e+06	1.66292e+06	1.68825e+06
P22634	P22634		murI		1.02525e+06	1.05456e+06	1.18842e+06	1.08824e+06	954155	1.04417e+06
P22939	P22939		ispA		2.7279e+06	2.96533e+06	2.98582e+06	2.95284e+06	3.17808e+06	2.90078e+06
P23003	P23003		trmA		1.06526e+06	1.10155e+06	1.12783e+06	1.10697e+06	1.06133e+06	1.05257e+06
P23305	P23305		yigA		1.44071e+06	1.50283e+06	1.41526e+06	1.32764e+06	1.39409e+06	1.44436e+06
P23331	P23331		tdk		2.6393e+06	2.64146e+06	2.6731e+06	2.54363e+06	2.81114e+06	2.8052e+06
P23538	P23538		ppsA		4.75633e+06	4.84204e+06	4.71997e+06	4.9362e+06	4.92408e+06	4.81164e+06
P23721	P23721		serC		1.11749e+07	1.08737e+07	1.0872e+07	1.10728e+07	1.08255e+07	1.09651e+07
P23827	P23827		eco		1.21494e+07	1.2194e+07	1.21404e+07	1.19831e+07	1.23484e+07	1.17516e+07
P23830	P23830		pssA		1.23555e+06	1.30071e+06	1.2792e+06	1.35745e+06	1.27714e+06	1.30952e+06
P23836	P23836		phoP		1.9876e+07	1.945e+07	2.06579e+07	2.03328e+07	1.91978e+07	2.01292e+07
P23839	P23839		yicC		5.00052e+06	4.95623e+06	4.94485e+06	4.97982e+06	4.89519e+06	4.66e+06
P23843	P23843		oppA		5.15428e+07	4.92238e+07	5.11902e+07	5.05592e+07	4.74211e+07	4.67267e+07
P23845	P23845		cysN		3.3964e+06	3.34092e+06	3.47352e+06	3.42975e+06	3.20837e+06	3.32454e+06
P23857	P23857		pspE		987246	798054	992541	1.01852e+06	854367	883333
P23865	P23865		prc		6.62372e+06	6.70615e+06	6.66861e+06	6.90164e+06	6.86633e+06	6.98065e+06
P23869	P23869		ppiB		4.32211e+07	3.9492e+07	4.48605e+07	4.37837e+07	3.87793e+07	3.68916e+07
P23871	P23871		hemH		2.55422e+06	2.55694e+06	2.55133e+06	2.40862e+06	2.56758e+06	2.61123e+06
P23882	P23882		fmt		6.71746e+06	6.71248e+06	7.32518e+06	6.86797e+06	7.0214e+06	6.76843e+06
P23893	P23893		hemL		2.44886e+07	2.50755e+07	2.49826e+07	2.45669e+07	2.51747e+07	2.51652e+07
P23894	P23894		htpX		4.19837e+06	4.39061e+06	4.57404e+06	4.28158e+06	4.36828e+06	4.03331e+06
P23908	P23908		argE		1.08621e+06	1.13491e+06	1.47341e+06	1.10182e+06	1.0863e+06	1.17378e+06
P23909	P23909		mutS		3.39479e+06	3.51013e+06	3.36449e+06	3.4444e+06	3.46735e+06	3.28754e+06
P23917	P23917		mak		915821	900300	884146	997390	993819	1.08054e+06
P24169	P24169		speF		4.35974e+06	4.16835e+06	4.00894e+06	4.17948e+06	4.16482e+06	4.07431e+06
P24171	P24171		dcp		3.3478e+06	3.29913e+06	3.14006e+06	3.15045e+06	3.3543e+06	3.241e+06
P24173	P24173		rfaC		457805	421554	352177	410821	427695	369035
P24178	P24178		yffB		4.36496e+06	4.17726e+06	4.79867e+06	4.4963e+06	4.13641e+06	3.57717e+06
P24182	P24182		accC		1.94566e+07	1.87721e+07	1.9705e+07	1.91553e+07	1.88994e+07	1.87436e+07
P24183	P24183		fdnG		5.20663e+06	5.2457e+06	5.24293e+06	5.369e+06	5.32792e+06	5.17409e+06
P24186	P24186		folD		5.05437e+06	4.65902e+06	4.99026e+06	5.13889e+06	4.70235e+06	4.78858e+06
P24193	P24193		hypE		2.61726e+06	2.81874e+06	2.64268e+06	2.66349e+06	2.60447e+06	2.87929e+06
P24202	P24202		mrr		1.66317e+06	1.72855e+06	1.73167e+06	1.70911e+06	1.54676e+06	1.68752e+06
P24203	P24203		yjiA		3.38433e+06	3.61586e+06	3.76581e+06	3.5213e+06	3.27324e+06	2.99147e+06
P24205	P24205		msbB		2.08476e+06	2.39611e+06	2.14155e+06	2.1725e+06	2.33731e+06	2.51525e+06
P24215	P24215		uxuA		2.45544e+06	2.65697e+06	2.35241e+06	2.52319e+06	2.41659e+06	2.57769e+06
P24216	P24216		fliD		671883	891964	779276	772788	812726	849745
P24224	P24224		acpS		1.88066e+06	1.82968e+06	1.89658e+06	1.75911e+06	1.92671e+06	2.01426e+06
P24228	P24228		dacB		1.8519e+06	1.71542e+06	1.70187e+06	1.83582e+06	1.85328e+06	1.75267e+06
P24232	P24232		hmp		927484		812041	960749		986006
P24251	P24251		crl		6.32016e+06	6.5616e+06	5.95712e+06	6.28301e+06	6.49426e+06	6.57763e+06
P24252	P24252		ybgA		1.51818e+06	1.55305e+06	1.55256e+06	1.39003e+06	1.59267e+06	1.41151e+06
P24255	P24255		rpoN		569476	476436	667979	631920	496769	409228
P24554	P24554		radA		1.60012e+06	1.48321e+06	1.23814e+06	1.39053e+06	1.51081e+06	1.39618e+06
P25397	P25397		tehB		2.74583e+06	2.91281e+06	2.82642e+06	2.75685e+06	2.89046e+06	2.93559e+06
P25437	P25437		frmA		7.14637e+06	7.15889e+06	7.1086e+06	7.16491e+06	7.32611e+06	7.39672e+06
P25516	P25516		acnA		2.8867e+06	3.03862e+06	3.15462e+06	3.12637e+06	3.04632e+06	2.77653e+06
P25519	P25519		hflX		2.51561e+06	2.4475e+06	2.5221e+06	2.54604e+06	2.40723e+06	2.4807e+06
P25522	P25522		mnmE		4.52161e+06	4.07934e+06	4.27037e+06	4.42091e+06	4.26081e+06	4.12443e+06
P25524	P25524		codA		2.28375e+06	2.00302e+06	2.2203e+06	2.23868e+06	2.02263e+06	1.91521e+06
P25535	P25535		visC		2.65549e+06	2.68455e+06	2.59893e+06	2.63967e+06	2.49492e+06	2.22684e+06
P25536	P25536		yhdE		2.44048e+06	2.51298e+06	2.40224e+06	2.48757e+06	2.5054e+06	2.57363e+06
P25539	P25539		ribD		3.7924e+06	3.85731e+06	3.93629e+06	3.88469e+06	3.74697e+06	3.95708e+06
P25552	P25552		gppA		2.48295e+06	2.01908e+06	2.41672e+06	2.39815e+06	1.87588e+06	2.12961e+06
P25714	P25714		yidC		6.23044e+06	6.06448e+06	6.64196e+06	6.74428e+06	5.4924e+06	6.10124e+06
P25736	P25736		endA		1.08044e+06	1.08678e+06	1.04944e+06	1.15126e+06	1.06433e+06	1.0893e+06
P25745	P25745		mnmA		3.94014e+06	3.66425e+06	3.94016e+06	4.0409e+06	3.69714e+06	3.98734e+06
P25746	P25746		hflD		4.94124e+06	5.74927e+06	4.57349e+06	4.82736e+06	5.35034e+06	5.78018e+06
P25888	P25888		rhlE		2.54822e+06	2.44509e+06	2.44849e+06	2.58981e+06	2.45412e+06	2.41003e+06
P25894	P25894		yggG		917895	821586	771893	859594	864856	895821
P25906	P25906		ydbC		923717	847720	807338	846222	848722	807689
P26602	P26602		ubiC		713307	626152	745316	666655	687831	645202
P26608	P26608		fliS		3.64845e+06	3.13285e+06	3.68071e+06	3.43744e+06	3.118e+06	2.89966e+06
P26612	P26612		amyA		673512	416660	579598	594444	454019	381188
P26616	P26616		maeA		9.0018e+06	9.00775e+06	8.9613e+06	8.94285e+06	8.96007e+06	8.68267e+06
P26646	P26646		acuI		6.06826e+06	5.92583e+06	6.44222e+06	6.05816e+06	5.93451e+06	5.95724e+06
P26647	P26647		plsC		1.0501e+06	1.10687e+06	1.06389e+06	1.07659e+06	1.26781e+06	1.13828e+06
P26648	P26648		ftsP		540361	647520	537755	541690	599072	625616
P27238	P27238		yfeD		935894	1.1081e+06	957878	1.0034e+06	1.03993e+06	969561
P27248	P27248		gcvT		9.64108e+06	8.909e+06	9.27492e+06	9.56167e+06	9.2872e+06	9.00809e+06
P27278	P27278		nadR		449345	445950	460846	455680	460263	465053
P27298	P27298		prlC		9.98643e+06	9.67031e+06	9.99282e+06	1.01993e+07	9.62586e+06	9.61681e+06
P27302	P27302		tktA		2.97344e+07	3.01846e+07	3.07565e+07	3.01438e+07	2.98746e+07	2.84252e+07
P27303	P27303		emrA		1.44253e+06	1.44895e+06	1.30146e+06	1.39957e+06	1.49946e+06	1.41422e+06
P27306	P27306		sthA		1.07292e+06	794751	897554	989316	843530	902924
