Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj3.mzML
P62988ups|UBIQ_HUMAN_UPS Ubiquitin (Chain 1-76, N-terminal His tag) - Homo sapiens (Human)	P62988ups|UBIQ_HUMAN_UPS Ubiquitin (Chain 1-76, N-terminal His tag) - Homo sapiens (Human)				446028	4.00374e+06	402912	4.06452e+06	208610	4.11833e+06
P63020	P63020		nfuA		1.09869e+07	9.39063e+06	1.09077e+07	9.92806e+06	1.00236e+07	9.95106e+06
P63165ups|SUMO1_HUMAN_UPS Small ubiquitin-related modifier 1 (Chain 1-97, N-terminal GST tag) - Homo sapiens (Human)	P63165ups|SUMO1_HUMAN_UPS Small ubiquitin-related modifier 1 (Chain 1-97, N-terminal GST tag) - Homo sapiens (Human)				2.26172e+06	1.46296e+07	2.52083e+06	1.46296e+07	4.09577e+06	1.43568e+07
P63177	P63177		rlmB		2.96154e+06	3.21995e+06	2.92544e+06	3.08517e+06	2.93888e+06	2.85537e+06
P63224	P63224		gmhA		1.96163e+07	1.8979e+07	1.95644e+07	1.84897e+07	1.90186e+07	1.89484e+07
P63228	P63228		gmhB		5.01997e+06	3.75729e+06	4.23419e+06	4.01164e+06	5.04209e+06	4.31101e+06
P63235	P63235		gadC		2.96446e+06	3.05329e+06	3.05146e+06	3.16568e+06	3.02041e+06	3.04912e+06
P63279ups|UBC9_HUMAN_UPS SUMO-conjugating enzyme UBC9 (Chain 1-158) - Homo sapiens (Human)	P63279ups|UBC9_HUMAN_UPS SUMO-conjugating enzyme UBC9 (Chain 1-158) - Homo sapiens (Human)				1.02965e+07	7.92764e+06	7.59402e+06	7.53821e+06	1.43332e+07	7.61747e+06
P63284	P63284		clpB		1.59097e+07	1.64131e+07	1.58504e+07	1.60341e+07	1.58151e+07	1.6056e+07
P63386	P63386		mlaF		982771	1.17361e+06	838056	1.13005e+06	1.05493e+06	1.07303e+06
P63389	P63389		yheS		3.58488e+06	3.54254e+06	3.74253e+06	4.01518e+06	3.15747e+06	3.63946e+06
P63417	P63417		yhbS		1.20014e+07	1.08252e+07	1.19142e+07	1.06976e+07	1.0773e+07	1.09319e+07
P63883	P63883		amiC		1.0486e+06	1.00037e+06	1.04402e+06	1.02122e+06	952036	1.08365e+06
P64423	P64423		zntB		2.73571e+06	3.09066e+06	3.08223e+06	3.05199e+06	3.14498e+06	3.2162e+06
P64429	P64429		ypfJ		1.25643e+06	1.11661e+06	1.22467e+06	1.24414e+06	1.34674e+06	1.10989e+06
P64451	P64451		ydcL		1.62541e+06	1.55293e+06	1.69251e+06	1.71965e+06	1.76182e+06	1.53946e+06
P64455	P64455		ydcY		6.9959e+06	6.05496e+06	7.12272e+06	6.57576e+06	6.78124e+06	7.70346e+06
P64463	P64463		ydfZ		4.42315e+07	4.60681e+07	4.45722e+07	4.50585e+07	4.40464e+07	4.75376e+07
P64467	P64467		cnu		2.60731e+06	2.7024e+06	2.54755e+06	2.8121e+06	2.53613e+06	2.8039e+06
P64476	P64476		ydiH		1.50451e+06	1.76937e+06	1.46301e+06	1.62361e+06	1.6489e+06	1.57354e+06
P64483	P64483		yeaK		5.55014e+06	5.08201e+06	5.33392e+06	5.27132e+06	5.16936e+06	5.88705e+06
P64493	P64493		yoaF		446772	491267	380728	603848	341087	506188
P64499	P64499		yebO		3.22416e+06	2.77153e+06	3.25696e+06	2.77364e+06	2.9593e+06	2.7715e+06
P64506	P64506		yebY		1.49799e+06	1.65059e+06	1.49452e+06	1.59444e+06	1.42275e+06	1.47818e+06
P64534	P64534		rcnB		2.44828e+06	2.6456e+06	2.30163e+06	2.46094e+06	2.40748e+06	2.42343e+06
P64540	P64540		yfcL		7.54004e+06	7.98895e+06	7.64333e+06	7.25599e+06	7.8914e+06	6.95933e+06
P64545	P64545		yfgG		700209	680571	587125	661962	754056	621956
P64548	P64548		yfiR		348537	395208	390856	398032	327007	362972
P64554	P64554		queE		4.75157e+06	4.39618e+06	4.82102e+06	4.24173e+06	4.64192e+06	3.98898e+06
P64559	P64559		cptB		408144	552234	366795	580641	374613	436768
P64564	P64564		yggT		325365	511293	426428	458292	367839	440765
P64581	P64581		yqjD		3.23854e+07	3.23303e+07	3.54096e+07	3.26445e+07	3.23269e+07	3.36198e+07
P64585	P64585		yqjE		662909	766159	682736	780225	553298	566722
P64588	P64588		yqjI		1.40622e+06	2.06032e+06	1.34783e+06	2.05906e+06	1.71848e+06	2.0207e+06
P64596	P64596		yraP		1.23426e+07	1.18277e+07	1.17669e+07	1.20227e+07	1.24818e+07	1.24393e+07
P64599	P64599		yhbT		4.47816e+06	4.77339e+06	4.64339e+06	4.46238e+06	4.41281e+06	4.63742e+06
P64602	P64602		mlaB		1.88307e+06	1.57208e+06	1.65866e+06	1.84263e+06	1.60187e+06	1.80397e+06
P64604	P64604		mlaD		1.43491e+07	1.45774e+07	1.46182e+07	1.37207e+07	1.3829e+07	1.34279e+07
P64612	P64612		yhcM		683414	718151	776832	560122	837870	711182
P64624	P64624		yheO		4.06632e+06	3.66731e+06	4.14446e+06	3.54522e+06	3.54062e+06	3.94063e+06
P64636	P64636		yrfG		2.72799e+06	2.66806e+06	2.86149e+06	2.72548e+06	2.57741e+06	2.37554e+06
P65367	P65367		yqcA		2.1737e+06	2.36806e+06	2.23444e+06	2.40876e+06	2.21521e+06	2.69848e+06
P65556	P65556		yfcD		2.01517e+06	1.88898e+06	1.95179e+06	1.81116e+06	1.88162e+06	1.81262e+06
P65870	P65870		queD		3.49478e+06	3.22238e+06	3.50515e+06	3.33204e+06	3.50171e+06	3.17701e+06
P66817	P66817		diaA		3.14399e+06	2.56372e+06	3.09403e+06	2.76538e+06	3.14272e+06	3.13338e+06
P66948	P66948		yfgC		1.85953e+06	1.99969e+06	1.71571e+06	1.98338e+06	1.91047e+06	2.00705e+06
P67080	P67080		yggS		4.43624e+06	4.02541e+06	4.38238e+06	3.97761e+06	4.23048e+06	4.20991e+06
P67087	P67087		rsmI		2.53489e+06	2.48006e+06	2.4644e+06	2.3889e+06	2.43898e+06	2.40619e+06
P67095	P67095		yfcE		3.32472e+06	2.83372e+06	3.41034e+06	3.30913e+06	3.62378e+06	3.2234e+06
P67244	P67244		yqhA		491756	458279	437443	397783	463403	459033
P67338	P67338		yoaH		621280	475071	556230	489853	346245	542417
P67603	P67603		yqfB		1.25829e+07	1.32136e+07	1.34919e+07	1.36419e+07	1.24497e+07	1.12689e+07
P67660	P67660		yhaJ		2.06586e+06	2.0371e+06	1.89749e+06	2.0704e+06	2.00024e+06	2.06788e+06
P67826	P67826		cutC		1.7254e+06	1.62319e+06	1.74024e+06	1.64226e+06	1.69976e+06	1.64183e+06
P67910	P67910		hldD		3.84968e+07	3.59347e+07	3.83976e+07	3.63983e+07	3.84406e+07	3.67304e+07
P68066	P68066		grcA		3.04017e+08	3.18848e+08	3.0254e+08	3.19605e+08	2.9781e+08	3.15708e+08
P68187	P68187		malK		1.64504e+06	1.78425e+06	1.67205e+06	1.8961e+06	1.71994e+06	1.66406e+06
P68191	P68191		sra		1.13298e+06	907304	1.12783e+06	939808	1.13078e+06	922313
P68206	P68206		yjbJ		2.52945e+06	2.76223e+06	2.21925e+06	2.25269e+06	2.57999e+06	2.13825e+06
P68398	P68398		tadA		312788	442768	290515	437357	491434	457961
P68567	P68567		rsmJ		2.86668e+06	3.25189e+06	3.69746e+06	3.02433e+06	3.33232e+06	3.24277e+06
P68679	P68679		rpsU		8.2234e+07	9.02327e+07	8.07033e+07	8.99519e+07	8.10596e+07	8.86662e+07
P68688	P68688		grxA		1.66723e+06	1.34325e+06	1.87934e+06	1.6454e+06	1.78465e+06	1.52755e+06
P68699	P68699		atpE		2.68276e+06	4.05539e+06	2.18947e+06	3.9828e+06	2.80059e+06	3.88976e+06
P68767	P68767		pepA		9.84828e+06	9.97236e+06	9.69325e+06	1.00106e+07	9.8491e+06	9.89721e+06
P68871ups|HBB_HUMAN_UPS Hemoglobin subunit beta (Chain 2-147) - Homo sapiens (Human)	P68871ups|HBB_HUMAN_UPS Hemoglobin subunit beta (Chain 2-147) - Homo sapiens (Human)				2.61413e+06	1.17355e+07	3.66235e+06	1.19454e+07	2.75646e+06	1.16742e+07
P68919	P68919		rplY		9.14068e+07	7.76557e+07	9.17311e+07	7.80494e+07	9.12722e+07	8.00886e+07
P69222	P69222		infA		1.8629e+07	1.4095e+07	1.83701e+07	1.46736e+07	1.8853e+07	1.40747e+07
P69228	P69228		baeR		2.66037e+06	2.92716e+06	2.66134e+06	2.85212e+06	2.6196e+06	2.74861e+06
P69330	P69330		citD		8.01046e+06	7.20519e+06	8.13637e+06	7.59494e+06	7.9846e+06	7.84318e+06
P69346	P69346		yefM		982249		935480	751004	808029	749324
P69407	P69407		rcsB		6.47359e+06	5.78694e+06	6.41788e+06	6.11229e+06	6.40478e+06	6.8262e+06
P69411	P69411		rcsF		6.18302e+06	6.25003e+06	6.3896e+06	6.09604e+06	6.39457e+06	5.8958e+06
P69425	P69425		tatB		2.67556e+06	3.35642e+06	2.83202e+06	3.41842e+06	2.63383e+06	3.27436e+06
P69428	P69428		tatA		2.62896e+07	2.66509e+07	2.5777e+07	2.55374e+07	2.60755e+07	2.81003e+07
P69441	P69441		adk		4.56872e+07	4.90457e+07	4.62266e+07	5.13117e+07	4.64494e+07	4.97861e+07
P69488	P69488		cutA		537748	429372	422116	317424	446073	288291
P69490	P69490		ccmE		594832	548916	668790	681993	741872	434586
P69503	P69503		apt		2.50721e+07	2.42575e+07	2.51074e+07	2.51249e+07	2.50453e+07	2.63172e+07
P69741	P69741		hybO		2.09217e+06	2.06392e+06	2.14245e+06	2.14398e+06	2.12281e+06	2.07674e+06
P69776	P69776		lpp		3.85101e+07	4.01079e+07	3.75678e+07	3.85207e+07	3.86094e+07	4.03338e+07
P69783	P69783		crr		2.57871e+08	2.40435e+08	2.51863e+08	2.53634e+08	2.46609e+08	2.46998e+08
P69786	P69786		ptsG		4.90918e+06	5.07962e+06	5.12836e+06	5.10413e+06	4.93029e+06	5.07891e+06
P69791	P69791		chbA		748824	730998	845983	1.09403e+06	237317	862274
P69795	P69795		chbB		483523	292418	239192	428542	387013	371879
P69797	P69797		manX		1.28032e+07	1.25684e+07	1.33148e+07	1.23964e+07	1.32025e+07	1.27051e+07
P69801	P69801		manY		1.31087e+06	1.20687e+06	1.16901e+06	1.10519e+06	1.4336e+06	1.16417e+06
P69805	P69805		manZ		6.69026e+06	7.24572e+06	6.55018e+06	6.47462e+06	6.39248e+06	6.63341e+06
P69811	P69811		fruB		1.26925e+07	1.1493e+07	1.2986e+07	1.18155e+07	1.27473e+07	1.1121e+07
P69829	P69829		ptsN		834705	816783	809529	765654	813613	681978
P69853	P69853		dmsD		1.14103e+06	1.17978e+06	1.00319e+06	1.22393e+06	1.02499e+06	1.17677e+06
P69874	P69874		potA		4.4468e+06	4.04206e+06	4.42054e+06	4.33113e+06	4.54377e+06	4.22391e+06
P69902	P69902		frc		2.23615e+06	2.29675e+06	2.07589e+06	2.20591e+06	2.32679e+06	2.29532e+06
P69905ups|HBA_HUMAN_UPS Hemoglobin subunit alpha (Chain 2-142) - Homo sapiens (Human)	P69905ups|HBA_HUMAN_UPS Hemoglobin subunit alpha (Chain 2-142) - Homo sapiens (Human)				3.78223e+06	4.89162e+06	2.46194e+06	4.84774e+06	140971	4.81714e+06
P69908	P69908		gadA		4.45483e+06	3.08555e+06	4.59828e+06	3.13363e+06	4.46483e+06	3.2638e+06
P69910	P69910		gadB		4.15108e+07	4.16589e+07	4.11759e+07	4.18975e+07	4.0331e+07	4.07012e+07
P69913	P69913		csrA		1.75444e+07	1.57976e+07	1.61229e+07	1.75131e+07	1.56796e+07	1.66736e+07
P69924	P69924		nrdB		6.91316e+06	7.51256e+06	6.80599e+06	7.31787e+06	6.8723e+06	7.4472e+06
P69931	P69931		hda		1.29071e+06	1.20696e+06	1.24434e+06	1.2021e+06	1.16173e+06	1.13591e+06
P75691	P75691		yahK		1.47071e+06	1.32743e+06	1.43866e+06	1.31909e+06	1.33723e+06	1.22673e+06
P75694	P75694		yahO		252306	324037	317924	383060	266076	398301
P75713	P75713		ylbA		354820	449748	505720	478504	434888	462723
P75726	P75726		citF		5.3378e+06	5.36828e+06	5.22273e+06	5.339e+06	5.2499e+06	5.34219e+06
P75728	P75728		ubiF		1.17506e+06	1.27024e+06	1.23322e+06	1.24766e+06	1.12788e+06	1.13682e+06
P75736	P75736		ybfF		1.93272e+06	2.39869e+06	2.16279e+06	2.43074e+06	2.06048e+06	2.45491e+06
P75745	P75745		ybgK		1.35334e+06	1.43062e+06	1.27537e+06	1.21336e+06	1.18302e+06	1.36852e+06
P75746	P75746		ybgL		845756	709205	645287	659544	862037	921603
P75767	P75767		ybhK		1.61545e+06	1.39545e+06	1.48278e+06	1.24246e+06	1.44857e+06	1.09706e+06
P75777	P75777		ybhG		2.35031e+06	2.40802e+06	2.45657e+06	2.18624e+06	2.51647e+06	2.4283e+06
P75780	P75780		fiu		553943	491124	561422	482512	611202	505199
P75782	P75782		rlmF		814384	911696	1.02841e+06	878041	995373	877178
P75797	P75797		gsiB		641310	634428	591214	526711	581092	542629
P75809	P75809		ybjI		1.09708e+06	1.11729e+06	1.07358e+06	1.05466e+06	1.0564e+06	1.19777e+06
P75818	P75818		ybjP		5.94476e+06	5.5378e+06	5.60769e+06	5.78418e+06	5.73653e+06	5.32915e+06
P75821	P75821		ybjS		1.27152e+06	1.39504e+06	1.09068e+06	1.47046e+06	1.13302e+06	1.44972e+06
P75823	P75823		ltaE		6.42979e+06	6.78295e+06	6.95161e+06	7.09253e+06	6.42533e+06	6.7559e+06
P75829	P75829		ybjX		2.43866e+06	2.12706e+06	2.46014e+06	2.14823e+06	2.40503e+06	1.85581e+06
P75838	P75838		ycaO		1.12935e+07	1.06432e+07	1.08427e+07	1.07307e+07	1.10167e+07	1.04637e+07
P75849	P75849		ycbL		4.81745e+06	4.02614e+06	4.78e+06	4.35799e+06	4.28982e+06	4.05409e+06
P75863	P75863		ycbX		1.27059e+06	1.24275e+06	1.30585e+06	1.29544e+06	1.23045e+06	1.26349e+06
P75864	P75864		rlmL		1.39273e+06	1.62688e+06	1.38076e+06	1.55363e+06	1.57544e+06	1.40496e+06
P75867	P75867		ycbZ		1.7405e+06	1.74633e+06	1.76806e+06	1.79513e+06	1.59547e+06	1.72171e+06
P75874	P75874		yccU		2.09296e+06	2.13719e+06	2.19418e+06	2.07596e+06	2.08749e+06	2.12269e+06
P75876	P75876		rlmI		5.64054e+06	5.43811e+06	5.70303e+06	5.5508e+06	5.54544e+06	5.70639e+06
P75882	P75882		gfcD		5.16382e+06	5.50566e+06	5.12539e+06	5.27181e+06	5.17117e+06	5.34997e+06
P75883	P75883		gfcC		1.16818e+06	1.4554e+06	1.1165e+06	1.39741e+06	1.07125e+06	1.32042e+06
P75884	P75884		gfcB		1.83158e+06	1.54053e+06	1.86736e+06	1.58207e+06	1.64454e+06	1.49172e+06
P75913	P75913		ghrA		1.08921e+06	975043	1.10196e+06	999908	1.13144e+06	1.05567e+06
P75914	P75914		ycdX		5.4615e+06	5.57861e+06	5.70504e+06	5.99986e+06	5.64114e+06	5.81206e+06
P75915	P75915		ycdY		8.73439e+06	9.55132e+06	9.05362e+06	9.02874e+06	8.90846e+06	8.84237e+06
P75931	P75931		yceM		785303	795599	732484	551626	773474	823937
P75937	P75937		flgE		3.88575e+06	3.48983e+06	3.92222e+06	3.54526e+06	3.90057e+06	3.74403e+06
P75938	P75938		flgF		945730	1.03765e+06	846800	917231	866010	902968
P75949	P75949		nagZ		1.62275e+06	1.50062e+06	1.52412e+06	1.59671e+06	1.67802e+06	1.56219e+06
P75954	P75954		ycfS		780397	937722	876934	852705	884423	1.01709e+06
P75957	P75957		lolD		4.84524e+06	5.17717e+06	5.10884e+06	4.85151e+06	5.12852e+06	5.1756e+06
P75959	P75959		nagK		2.16121e+06	2.3111e+06	2.2008e+06	2.10942e+06	2.15142e+06	2.1569e+06
P75960	P75960		cobB		3.27672e+06	3.51329e+06	3.41395e+06	3.51005e+06	3.26121e+06	3.58658e+06
P75992	P75992		ymgA		133340	145340	208579	130935		102159
P76002	P76002		pliG		1.21441e+06	1.06937e+06	1.24768e+06	1.09532e+06	1.24327e+06	1.12655e+06
P76004	P76004		ycgM		1.27068e+06	1.24208e+06	1.39593e+06	1.1053e+06	1.35856e+06	1.19372e+06
P76007	P76007		cvrA		574969	642338	562288	572585	596963	576355
P76008	P76008		ldcA		1.77682e+06	1.6401e+06	1.79638e+06	1.60634e+06	1.66104e+06	1.73639e+06
P76014	P76014		dhaL		5.66255e+06	6.04551e+06	6.81075e+06	6.08793e+06	6.02727e+06	6.40164e+06
P76015	P76015		dhaK		2.61169e+06	2.25741e+06	2.6154e+06	2.20643e+06	2.41901e+06	2.1391e+06
P76027	P76027		oppD		958020	928599	1.05315e+06	950757	1.02078e+06	935767
P76034	P76034		yciT		1.35917e+06	1.44766e+06	1.31898e+06	1.34116e+06	1.38348e+06	1.40314e+06
P76046	P76046		ycjX		684812	625883	796798	527692	758473	489117
P76049	P76049		ycjY		2.10642e+06	2.17023e+06	2.0437e+06	2.08041e+06	2.136e+06	2.18286e+06
P76053	P76053		smrA		501878	923635	407140	570400	685866	743201
P76055	P76055		ttcA		2.05507e+06	1.92257e+06	1.66835e+06	2.02083e+06	1.83843e+06	1.94642e+06
P76104	P76104		ydcP		1.12893e+06	921871	1.05928e+06	976342	1.07592e+06	1.0635e+06
P76116	P76116		yncE		4.65371e+06	4.62501e+06	4.40256e+06	4.46743e+06	4.74512e+06	4.28968e+06
P76170	P76170		ynfB		2.22995e+06	2.21001e+06	2.31015e+06	2.29207e+06	2.21001e+06	2.20592e+06
P76177	P76177		ydgH		2.04723e+07	1.9117e+07	1.98868e+07	1.95751e+07	1.97723e+07	1.95155e+07
P76187	P76187		ydhF		2.25653e+06	2.63491e+06	2.41447e+06	2.88858e+06	2.26176e+06	2.70946e+06
P76192	P76192		ydhV		1.65172e+06	1.70917e+06	1.59581e+06	1.61671e+06	1.64833e+06	1.70879e+06
P76193	P76193		ynhG		1.93115e+06	1.95677e+06	1.98986e+06	1.68029e+06	2.0679e+06	1.34754e+06
P76204	P76204		ydiV		1.03507e+06	991893	974744	1.02826e+06	1.03209e+06	1.09301e+06
P76206	P76206		ydiY		727067	667248	814585	828148	945850	670595
P76220	P76220		ydjY		810952	897624	772546	809197	665598	982932
P76223	P76223		ynjB		1.90043e+06	1.69599e+06	1.7663e+06	1.76365e+06	1.60673e+06	1.61855e+06
P76227	P76227		ynjH		3.33616e+06	3.33663e+06	3.2979e+06	3.49089e+06	3.43804e+06	3.22726e+06
P76243	P76243		yeaO		1.83407e+06	1.85451e+06	1.78448e+06	1.63517e+06	1.78624e+06	1.8957e+06
P76245	P76245		yeaP		699265	741080	702006	670861	664560	615303
P76256	P76256		yeaZ		3.34903e+06	3.40479e+06	3.37203e+06	3.24681e+06	3.22619e+06	3.27045e+06
P76268	P76268		kdgR		6.28432e+06	6.81266e+06	6.26524e+06	6.55352e+06	6.11745e+06	6.41006e+06
P76270	P76270		msrC		3.41281e+06	4.08177e+06	3.57116e+06	4.03382e+06	3.82858e+06	4.04372e+06
P76273	P76273		rsmF		352665	370641	487577	445722	462661	399250
P76290	P76290		cmoA		1.75447e+06	2.07626e+06	1.8684e+06	2.18155e+06	2.16891e+06	2.12253e+06
P76291	P76291		cmoB		1.81914e+06	1.86587e+06	1.78069e+06	2.07538e+06	1.82214e+06	1.99754e+06
P76297	P76297		flhE		556494	537673	632018	522812	537688	623679
P76316	P76316		dcyD		1.5227e+06	1.42366e+06	1.43876e+06	1.5896e+06	1.4955e+06	1.5032e+06
P76344	P76344		zinT		175971	115926	139493	147943	95465.6	128952
P76372	P76372		wzzB		9.08089e+06	7.56108e+06	9.91415e+06	7.81733e+06	9.46232e+06	8.72905e+06
P76402	P76402		yegP		3.67694e+06	3.33232e+06	3.57868e+06	3.06051e+06	3.53167e+06	3.19457e+06
P76403	P76403		yegQ		2.61591e+06	2.45747e+06	2.60715e+06	2.41634e+06	2.54453e+06	2.4232e+06
P76406	P76406		yegR		692315	844673	550542	802341	724021	732452
P76440	P76440		preT		1.30759e+06	1.10112e+06	1.14437e+06	1.18613e+06	1.35154e+06	1.25097e+06
P76445	P76445		yeiU		1.552e+06	1.89215e+06	1.57926e+06	1.94295e+06	1.45289e+06	1.95086e+06
P76471	P76471		yfaZ		662906	666987	787277	609020	668229	704554
P76491	P76491		yfbR		829086	1.1005e+06	800063	976315	830378	1.12746e+06
P76502	P76502		sixA		7.17501e+06	6.61661e+06	7.0627e+06	6.4603e+06	6.88901e+06	6.42975e+06
P76506	P76506		mlaA		6.2845e+06	6.40064e+06	6.53576e+06	6.20981e+06	6.19987e+06	6.6145e+06
P76520	P76520		yfdX		230181	400462	297627	330334	398993	460438
P76535	P76535		murQ		1.77794e+06	1.5502e+06	1.68045e+06	1.53256e+06	1.79375e+06	1.66089e+06
P76536	P76536		yfeX		1.71524e+07	1.59767e+07	1.71704e+07	1.6072e+07	1.69989e+07	1.64527e+07
P76537	P76537		yfeY		2.66901e+06	2.65293e+06	2.77859e+06	2.63514e+06	2.69019e+06	2.63529e+06
P76539	P76539		ypeA		2.50511e+06	2.52552e+06	2.41803e+06	2.49102e+06	2.34247e+06	2.59923e+06
P76548	P76548		yffQ		6.2731e+06	7.85202e+06	6.27048e+06	7.22577e+06	6.08488e+06	7.4742e+06
P76558	P76558		maeB		2.74996e+06	2.50408e+06	2.63566e+06	2.48309e+06	2.75703e+06	2.49595e+06
P76561	P76561		ypfH		501935	547293	550866	472630	520818	447963
P76569	P76569		yfgD		429812	477980	338238	562987	316907	341590
P76576	P76576		yfgM		1.17333e+07	1.01789e+07	1.10276e+07	1.12448e+07	1.1934e+07	1.02668e+07
P76578	P76578		yfhM		1.25784e+06	1.13777e+06	983721	1.05101e+06	1.08622e+06	1.00234e+06
P76594	P76594		yfiQ		1.70895e+06	1.78405e+06	1.79753e+06	1.75243e+06	1.74131e+06	1.93764e+06
P76658	P76658		hldE		9.41248e+06	8.81031e+06	9.21139e+06	8.85814e+06	8.97594e+06	8.90455e+06
P76938	P76938		epmC		2.40509e+06	2.23337e+06	2.50204e+06	1.90372e+06	2.36734e+06	2.17853e+06
P77150	P77150		pdxY		3.81302e+06	3.309e+06	3.77372e+06	3.66468e+06	3.93063e+06	3.44945e+06
P77173	P77173		zipA		2.20251e+06	2.19968e+06	2.26657e+06	2.16287e+06	2.29005e+06	2.2534e+06
P77182	P77182		mnmC		1.07901e+06	912580	1.03634e+06	936128	1.06475e+06	793974
P77202	P77202		dsbG		124070	144248	149943	95781.8	191311	168663
P77212	P77212		ykgC			268750		260656	147879	280361
P77213	P77213		ybdK		371270	349871	339714	292831	409837	369087
P77247	P77247		yniC		1.26024e+06	1.20095e+06	1.25818e+06	1.2817e+06	1.26372e+06	1.35217e+06
P77252	P77252		ykgE		1.08903e+06	910940	1.00176e+06	958615	962351	908318
P77258	P77258		nemA		4.39161e+06	4.96893e+06	4.61408e+06	4.84551e+06	4.43063e+06	5.08554e+06
P77279	P77279		ybbL		2.12194e+06	2.1526e+06	2.00994e+06	2.24893e+06	2.08194e+06	2.35994e+06
P77280	P77280		ydjJ			138644				159063
P77285	P77285		rnfG		1.68571e+06	1.88444e+06	1.83069e+06	1.78989e+06	1.52372e+06	2.11656e+06
P77295	P77295		ygaV		219887	332890	329443	332825	248001	272607
P77330	P77330		borD		3.29357e+07	2.3812e+07	3.35967e+07	2.46585e+07	3.34857e+07	2.29789e+07
P77338	P77338		kefA		1.07498e+06	1.22186e+06	1.26241e+06	1.00895e+06	1.0443e+06	1.18204e+06
P77348	P77348		mppA		1.82676e+06	2.00931e+06	1.77988e+06	1.93374e+06	1.69345e+06	1.88401e+06
P77376	P77376		ydgJ		2.2502e+06	2.30717e+06	2.30447e+06	2.12237e+06	2.17764e+06	1.96506e+06
P77395	P77395		ybbN		2.22186e+06	2.17032e+06	2.10399e+06	2.10435e+06	2.02476e+06	2.11236e+06
P77398	P77398		arnA		899665	1.62755e+06	1.25977e+06	1.0802e+06	1.04534e+06	1.166e+06
P77433	P77433		ykgG		959725	1.18799e+06	1.08831e+06	1.19667e+06	1.09711e+06	1.15637e+06
P77434	P77434		alaC		1.80187e+06	1.91647e+06	1.91836e+06	1.87032e+06	1.87538e+06	1.81936e+06
P77444	P77444		sufS		477677	578227	507614	613028	514180	586272
P77454	P77454		glsA1		1.46086e+06	1.5205e+06	1.38645e+06	1.43862e+06	1.49246e+06	1.53852e+06
P77475	P77475		yqaB		1.74042e+06	1.48698e+06	1.73288e+06	1.58717e+06	1.91945e+06	2.10006e+06
P77488	P77488		dxs		3.04058e+06	2.70062e+06	3.03157e+06	2.79105e+06	3.0467e+06	2.76088e+06
P77499	P77499		sufC		1.38233e+06	1.46362e+06	1.45154e+06	1.42446e+06	1.32974e+06	1.28513e+06
P77522	P77522		sufB		1.79299e+06	1.90103e+06	1.56212e+06	2.23196e+06	1.54291e+06	2.7159e+06
P77529	P77529		ydjN		4.52317e+06	5.07154e+06	4.67743e+06	5.01814e+06	4.24947e+06	4.9031e+06
P77536	P77536		ykgF		1.20658e+06	1.34313e+06	1.29153e+06	1.31577e+06	1.30783e+06	1.49774e+06
P77552	P77552		ydhQ		3.41538e+06	3.12474e+06	3.57931e+06	3.5369e+06	3.27334e+06	3.29198e+06
P77561	P77561		ydeP		609830	483640	602596	384270	531924	440924
P77562	P77562		yaiW		1.25472e+06	1.27821e+06	1.29373e+06	1.13564e+06	1.23371e+06	1.39099e+06
P77567	P77567		nhoA		303498	268131	207201	136974	273067	291144
P77570	P77570		anmK		812023	919607	837663	960504	867481	885014
P77611	P77611		rnfC		870851	776052	852832	671967	805030	715554
P77625	P77625		yfbT		8.20436e+06	8.12724e+06	8.26468e+06	8.12848e+06	8.08415e+06	8.04559e+06
P77667	P77667		sufA			423292		415249		386709
P77690	P77690		arnB		940237	1.12595e+06	830139	1.09971e+06	860371	862007
P77717	P77717		ybaY		2.76065e+06	4.46382e+06	2.86904e+06	3.77692e+06	2.22207e+06	3.55858e+06
P77718	P77718		thiI		2.31938e+06	2.48339e+06	2.33401e+06	2.54009e+06	2.32404e+06	2.44044e+06
P77735	P77735		yajO		2.99164e+06	3.6599e+06	3.58497e+06	3.7522e+06	3.46716e+06	3.71693e+06
P77736	P77736		yahD		303639	405281	220161	341237	388866	277358
P77737	P77737		oppF		1.69065e+06	1.68206e+06	1.62828e+06	1.74916e+06	1.73679e+06	1.7869e+06
P77739	P77739		yniA		1.09442e+06	1.24277e+06	1.23612e+06	1.18151e+06	1.3939e+06	1.27655e+06
P77748	P77748		ydiJ		3.40267e+06	3.2445e+06	3.45686e+06	2.89972e+06	3.55669e+06	3.03249e+06
P77756	P77756		queC		1.03285e+06	1.85738e+06	1.44056e+06	1.75524e+06	957008	1.83913e+06
P77757	P77757		arnC		445237	798745	721184	785740	518096	831353
P77774	P77774		bamB		1.53926e+07	1.65495e+07	1.49682e+07	1.6137e+07	1.54304e+07	1.58263e+07
